English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Affixing Language,प्रत्यय प्रधान भाषा,પ્રત્યય પ્રધાન ભાષા,प्रत्यय प्रधान भाषा,ਪ੍ਰਤ੍ਯਯ ਪ੍ਰਧਾਨ ਭਾ਷ਾ,প্রত্যয প্রধান ভাষা,प्रत्यय प्रधान भाषा,ಪ್ರತ್ಯಯ ಪ್ರಧಾನ ಭಾಷಾ,പ്രത്യയ പ്രധാന ഭാഷാ,ப்ரத்யய ப்ரதாந பாஷா,ప్రత్యయ ప్రధాన భాషా,پرتییہ پردھان بھاشا,প্রত্যয প্রধান ভাষা,ପ୍ରତ୍ଯଯ ପ୍ରଧାନ ଭାଷା,प्रत्यय प्रधान भाषा
Agreement,अन्विति,"કરાર, કબૂલાત, સહમતિ","संमति, एक-वाक्यता, मेळ, करार","ਕਰਾਰ, ਕਰਾਰਨਾਮਾ, ਸਹਮਤੀ, ਰਜਾਮੰਦੀ","চুক্তি,স্বীকার,সম্মতি,মতৈক্য","सहमती,करार,कबलात","ಒಪ್ಪಂದ, ಒಡಂಬಡಿಕೆ",ഇണക്കം,"இணக்கம், உடன்படிக்கை","ఒప్పందం,ఒప్పంద పత్రం కరారు,కరారునామా,ఏకీభావం",سمجھوتہ۔ اقرار نامہ,1. চুক্তি 2. মনৰ মিল,"ରାଜିନାମା, ସମ୍ମତି","1. सम्झौता, करार, अनुबन्ध 2. सहमति, सम्मति"
Alien (Word),विदेशी (शब्द),વિદેશી (શબ્દ),विदेशी (शब्द),ਵਿਦੇਸ਼ੀ (ਸ਼ਬ੍ਦ),বিদেশী (শব্দ),विदेशी (शब्द),ವಿದೇಶೀ (ಶಬ್ದ),വിദേശീ (ശബ്ദ),விதேசீ (சப்த),విదేశీ (శబ్ద),ودیشی (شبد),িদশী (শব্দ),ବିଦେଶୀ (ଶବ୍ଦ),विदेशी (शब्द)
Allomorph,संरूप,સંરૂપ,संरूप,ਸਂਰੂਪ,সংরূপ,संरूप,ಸಂರೂಪ,സംരൂപ,ஸங்ரூப,సంరూప,سنروپ,সংরূপ,ସଂରୂପ,संरूप
Allophone,संस्वन,સંસ્વન,संस्वन,ਸਂਸ੍ਵਨ,সংস্বন,संस्वन,ಸಂಸ್ವನ,സംസ്വന,ஸங்ஸ்வந,సంస్వన,سنسون,সংস্ন,ସଂସ୍ବନ,संस्वन
Allophonic Details,संस्वनिक विवरण,સંસ્વનિક વિવરણ,संस्वनिक विवरण,ਸਂਸ੍ਵਨਿਕ ਵਿਵਰਣ,সংস্বনিক বিবরণ,संस्वनिक विवरण,ಸಂಸ್ವನಿಕ ವಿವರಣ,സംസ്വനിക വിവരണ,ஸங்ஸ்வநிக விவரண,సంస్వనిక వివరణ,سنسونک وورن,সংস্নিক িরণ,ସଂସ୍ବନିକ ବିବରଣ,संस्वनिक विवरण
Alloseme,उपार्थ,ઉપાર્થ,उपार्थ,ਉਪਾਰ੍ਥ,উপার্থ,उपार्थ,ಉಪಾರ್ಥ,ഉപാര്ഥ,உபார்த,ఉపార్థ,اپارتھ,উপার্থ,ଉପାର୍ଥ,उपार्थ
Alphabet,वर्णमाला,વર્ણમાલા,वर्णमाला,ਵਰਣਮਾਲਾ,বর্ণমালা,वर्णमाला,ವರ್ಣಮಾಲಾ,വര്ണമാലാ,வர்ணமாலா,వర్ణమాలా,ورنمالا,র্ণমালা,ବର୍ଣମାଲା,वर्णमाला
Alphabetic,वर्णानुक्रमिक,વર્ણાનુક્રમિક,वर्णानुक्रमिक,ਵਰ੍ਣਾਨੁਕ੍ਰਮਿਕ,বর্ণানুক্রমিক,वर्णानुक्रमिक,ವರ್ಣಾನುಕ್ರಮಿಕ,വര്ണാനുക്രമിക,வர்ணாநுக்ரமிக,వర్ణానుక్రమిక,ورنانکرمک,র্ণানুক্রমিক,ବର୍ଣାନୁକ୍ରମିକ,वर्णानुक्रमिक
Alphabetic Sound,वर्णानुक्रमिक ध्वनि,વર્ણાનુક્રમિક ધ્વનિ,वर्णानुक्रमिक ध्वनि,ਵਰ੍ਣਾਨੁਕ੍ਰਮਿਕ ਧ੍ਵਨਿ,বর্ণানুক্রমিক ধ্বনি,वर्णानुक्रमिक ध्वनि,ವರ್ಣಾನುಕ್ರಮಿಕ ಧ್ವನಿ,വര്ണാനുക്രമിക ധ്വനി,வர்ணாநுக்ரமிக த்வநி,వర్ణానుక్రమిక ధ్వని,ورنانکرمک دھون,র্ণানুক্রমিক ধ্নি,ବର୍ଣାନୁକ୍ରମିକ ଧ୍ବନି,वर्णानुक्रमिक ध्वनि
Alphabetical,वर्णानुक्रमिक,વર્ણાનુક્રમિક,वर्णानुक्रमिक,ਵਰ੍ਣਾਨੁਕ੍ਰਮਿਕ,বর্ণানুক্রমিক,वर्णानुक्रमिक,ವರ್ಣಾನುಕ್ರಮಿಕ,വര്ണാനുക്രമിക,வர்ணாநுக்ரமிக,వర్ణానుక్రమిక,ورنانکرمک,র্ণানুক্রমিক,ବର୍ଣାନୁକ୍ରମିକ,वर्णानुक्रमिक
Alphabetical Writing,वर्णानुक्रमिक लेखन,વર્ણાનુક્રમિક લેખન,वर्णानुक्रमिक लेखन,ਵਰ੍ਣਾਨੁਕ੍ਰਮਿਕ ਲੇਖਨ,বর্ণানুক্রমিক লেখন,वर्णानुक्रमिक लेखन,ವರ್ಣಾನುಕ್ರಮಿಕ ಲೇಖನ,വര്ണാനുക്രമിക ലേഖന,வர்ணாநுக்ரமிக லேகந,వర్ణానుక్రమిక లేఖన,ورنانکرمک لیکھن,র্ণানুক্রমিক লখন,ବର୍ଣାନୁକ୍ରମିକ ଲେଖନ,वर्णानुक्रमिक लेखन
Alphabetical Sequence,वर्णानुक्रमिक क्रम,વર્ણાનુક્રમિક ક્રમ,वर्णानुक्रमिक क्रम,ਵਰ੍ਣਾਨੁਕ੍ਰਮਿਕ ਕ੍ਰਮ,বর্ণানুক্রমিক ক্রম,वर्णानुक्रमिक क्रम,ವರ್ಣಾನುಕ್ರಮಿಕ ಕ್ರಮ,വര്ണാനുക്രമിക ക്രമ,வர்ணாநுக்ரமிக க்ரம,వర్ణానుక్రమిక క్రమ,ورنانکرمک کرم,র্ণানুক্রমিক ক্রম,ବର୍ଣାନୁକ୍ରମିକ କ୍ରମ,वर्णानुक्रमिक क्रम
Alteration,"परिवर्तन, संशोधन","પરિવર્તન, સંશોધન","परिवर्तन, संशोधन","ਪਰਿਵਰ੍ਤਨ, ਸਂਸ਼ੋਧਨ","পরিবর্তন, সংশোধন","परिवर्तन, संशोधन","ಪರಿವರ್ತನ, ಸಂಶೋಧನ","പരിവര്തന, സംശോധന","பரிவர்தந, ஸங்சோதந","పరివర్తన, సంశోధన",پرورتن، سنشودھن,"পরির্তন, সংশধন",ପରିବର୍ତ୍ତନ,"परिवर्तन, संशोधन"
Alteration Of Meaning,अर्थ परिवर्तन,અર્થ પરિવર્તન,अर्थ परिवर्तन,ਅਰ੍ਥ ਪਰਿਵਰ੍ਤਨ,অর্থ পরিবর্তন,अर्थ परिवर्तन,ಅರ್ಥ ಪರಿವರ್ತನ,അര്ഥ പരിവര്തന,அர்த பரிவர்தந,అర్థ పరివర్తన,ارتھ پرورتن,অর্থ পরির্তন,ଅର୍ଥ ପରିବର୍ତନ,अर्थ परिवर्तन
Alternant,"विकल्प, वैकल्पिक","વિકલ્પ, વૈકલ્પિક","विकल्प, वैकल्पिक","ਵਿਕਲ੍ਪ, ਵੈਕਲ੍ਪਿਕ","বিকল্প, বৈকল্পিক","विकल्प, वैकल्पिक","ವಿಕಲ್ಪ, ವೈಕಲ್ಪಿಕ","വികല്പ, വൈകല്പിക","விகல்ப, வைகல்பிக","వికల్ప, వైకల్పిక",وکلپ، ویکلپک,"িকল্প, ৈকল্পিক","ବିକଲ୍ପ, ବୈକଲ୍ପିକ","विकल्प, वैकल्पिक"
Ambiguity,द्विअर्थता / अस्पष्टता,દ્વિઅર્થતા / અસ્પષ્ટતા,द्विअर्थता / अस्पष्टता,ਦ੍ਵਿਅਰ੍ਥਤਾ / ਅਸ੍ਪ਷੍ਟਤਾ,দ্বিঅর্থতা / অস্পষ্টতা,द्विअर्थता / अस्पष्टता,ಸಂದಿಗ್ಧತೆ,ദ്വിഅര്ഥതാ / അസ്പഷ്ടതാ,த்விஅர்ததா / அஸ்பஷ்டதா,ద్విఅర్థతా / అస్పష్టతా,ابہام,দ্িঅর্থতা / অস্পষ্টতা,"ଦ୍ୱିଅର୍ଥବୋଧତା, ଅସ୍ପଷ୍ଟତା",द्विअर्थता / अस्पष्टता
Ambiguous,देखिए- 'ambiguity'।,દેખિએ- 'ambiguity'.,देखिए- 'ambiguity'.,"ਅਸਪਸ਼ਟ,ਅਨਿਸ਼ਚਿਤ",দেখিএ- 'ambiguity'.,देखिए- 'ambiguity'.,ದೇಖಿಏ- 'ambiguity'.,ദേഖിഏ- 'ambiguity'.,தேகிஏ- 'ambiguity'.,దేఖిఏ- 'ambiguity'.,مبہم,দখি- 'ambiguity'.,"ଅନେକାର୍ଥକ, ଦ୍ୱିଅର୍ଥବୋଧକ",देखिए- 'ambiguity'.
Ambiguous Word,द्विअर्थी शब्द / अस्पष्ट शब्द,દ્વિઅર્થી શબ્દ / અસ્પષ્ટ શબ્દ,द्विअर्थी शब्द / अस्पष्ट शब्द,ਦ੍ਵਿਅਰ੍ਥੀ ਸ਼ਬ੍ਦ / ਅਸ੍ਪ਷੍ਟ ਸ਼ਬ੍ਦ,দ্বিঅর্থী শব্দ / অস্পষ্ট শব্দ,द्विअर्थी शब्द / अस्पष्ट शब्द,ದ್ವಿಅರ್ಥೀ ಶಬ್ದ / ಅಸ್ಪಷ್ಟ ಶಬ್ದ,ദ്വിഅര്ഥീ ശബ്ദ / അസ്പഷ്ട ശബ്ദ,த்விஅர்தீ சப்த / அஸ்பஷ்ட சப்த,ద్విఅర్థీ శబ్ద / అస్పష్ట శబ్ద,دوئرتھی شبد / اسپشٹ شبد,দ্িঅর্থী শব্দ / অস্পষ্ট শব্দ,ଦ୍ବିଅର୍ଥୀ ଶବ୍ଦ / ଅସ୍ପଷ୍ଟ ଶବ୍ଦ,द्विअर्थी शब्द / अस्पष्ट शब्द
Analysis,विश्लेषण,વિશ્લેષણ,"पृथक्करण, विश्‍लेषण",ਵਿਸ਼ਲੇਸ਼ਣ,বিশ্লেষণ,विश्‍लेशण,ವಿಶ್ಲೇಷಣೆ,"അപഗ്രഥനം, വിശ്ലേഷണം, വിശകലനം",பகுப்பு,"విశ్లేషణ,వింగడింపు,పరిశీలన",تجزیہ کار,বিশ্লেষণ,ବିଶ୍ଳେଷଣ,विश्‍लेषण
Anisomorphism,असमान अर्थ व्यवस्थाएँ,અસમાન અર્થ વ્યવસ્થાએઁ,असमान अर्थ व्यवस्थाएँ,ਅਸਮਾਨ ਅਰ੍ਥ ਵ੍ਯਵਸ੍ਥਾਏੰ,অসমান অর্থ ব্যবস্থাএঁ,असमान अर्थ व्यवस्थाएँ,ಅಸಮಾನ ಅರ್ಥ ವ್ಯವಸ್ಥಾಏಂ,അസമാന അര്ഥ വ്യവസ്ഥാഏം,அஸமாந அர்த வ்யவஸ்தாஏங்,అసమాన అర్థ వ్యవస్థాఏం,اسمان ارتھ ویوستھائیں,অসমান অর্থ ্যস্থাঁ,ଅସମାନ ଅର୍ଥ ବ୍ଯବସ୍ଥାଏଁ,असमान अर्थ व्यवस्थाएँ
Antinomy,विलोमार्थ,વિલોમાર્થ,विलोमार्थ,ਵਿਲੋਮਾਰ੍ਥ,বিলোমার্থ,विलोमार्थ,ವಿಲೋಮಾರ್ಥ,വിലോമാര്ഥ,விலோமார்த,విలోమార్థ,ولومارتھ,িলমার্থ,ବିଲୋମାର୍ଥ,विलोमार्थ
Antinym,विलोमार्थक,વિલોમાર્થક,विलोमार्थक,ਵਿਲੋਮਾਰ੍ਥਕ,বিলোমার্থক,विलोमार्थक,ವಿಲೋಮಾರ್ಥಕ,വിലോമാര്ഥക,விலோமார்தக,విలోమార్థక,ولومارتھک,িলমার্থক,ବିଲୋମାର୍ଥକ,विलोमार्थक
Antonymy,विलोमार्थकता,વિલોમાર્થકતા,विलोमार्थकता,ਵਿਲੋਮਾਰ੍ਥਕਤਾ,বিলোমার্থকতা,विलोमार्थकता,ವಿಲೋಮಾರ್ಥಕತಾ,വിലോമാര്ഥകതാ,விலோமார்தகதா,విలోమార్థకతా,ولومارتھکتا,িলমার্থকতা,ବିଲୋମାର୍ଥକତା,विलोमार्थकता
Appendix,परिशिष्ट,"પરિશિષ્ટ, બીડાણ",परिशिष्‍ट,"ਅੰਤਕਾ, ਪਰਿਸ਼ਿਸ਼ਟ",পরিশিষ্ট,परिशिश्‍ट,ಅನುಬಂಧ,അനുബന്ധം,பின் இணைப்பு,"అనుబంధం,పరిశిష్టం",ضمیمہ,পৰিশিষ্ট,"ପରିଶେଷିକା ପ୍ରବର୍ଦ୍ଧ, ଭଣ୍ଡୁକ",परिशिष्‍ट
Applied Linguistics,अनुप्रयुक्त भाषा विज्ञान,અનુપ્રયુક્ત ભાષા વિજ્ઞાન,अनुप्रयुक्त भाषा विज्ञान,ਅਨੁਪ੍ਰਯੁਕ੍ਤ ਭਾ਷ਾ ਵਿਜ੍ਞਾਨ,অনুপ্রযুক্ত ভাষা বিজ্ঞান,अनुप्रयुक्त भाषा विज्ञान,ಅನುಪ್ರಯುಕ್ತ ಭಾಷಾ ವಿಜ್ಞಾನ,അനുപ്രയുക്ത ഭാഷാ വിജ്ഞാന,அநுப்ரயுக்த பாஷா விஜ்ஞாந,అనుప్రయుక్త భాషా విజ్ఞాన,انوپریکت بھاشا وگیان,অনুপ্রযুক্ত ভাষা িজ্ঞান,ଅନୁପ୍ରଯୁକ୍ତ ଭାଷା ବିଜ୍ଞାନ,अनुप्रयुक्त भाषा विज्ञान
Archaic,"पुरागत, कम प्रचलित","પુરાગત, કમ પ્રચલિત","पुरागत, कम प्रचलित","ਪੁਰਾਗਤ, ਕਮ ਪ੍ਰਚਲਿਤ","পুরাগত, কম প্রচলিত","पुरागत, कम प्रचलित","ಪುರಾಗತ, ಕಮ ಪ್ರಚಲಿತ","പുരാഗത, കമ പ്രചലിത","புராகத, கம ப்ரசலித","పురాగత, కమ ప్రచలిత",پرانا۔ فرسودہ۔ دقیانوسی۔ متروک,"পুরাগত, কম প্রচলিত","ପୁରାଗତ, କମ ପ୍ରଚଲିତ","पुरागत, कम प्रचलित"
Archaism,"पुरागत प्रयोग, कम प्रचलित प्रयोग","પુરાગત પ્રયોગ, કમ પ્રચલિત પ્રયોગ","पुरागत प्रयोग, कम प्रचलित प्रयोग","ਪੁਰਾਗਤ ਪ੍ਰਯੋਗ, ਕਮ ਪ੍ਰਚਲਿਤ ਪ੍ਰਯੋਗ","পুরাগত প্রযোগ, কম প্রচলিত প্রযোগ","पुरागत प्रयोग, कम प्रचलित प्रयोग","ಪುರಾಗತ ಪ್ರಯೋಗ, ಕಮ ಪ್ರಚಲಿತ ಪ್ರಯೋಗ","പുരാഗത പ്രയോഗ, കമ പ്രചലിത പ്രയോഗ","புராகத ப்ரயோக, கம ப்ரசலித ப்ரயோக","పురాగత ప్రయోగ, కమ ప్రచలిత ప్రయోగ",پراگت پریوگ، کم پرچلت پریوگ,"পুরাগত প্রযগ, কম প্রচলিত প্রযগ","ପୁରାଗତ ପ୍ରଯୋଗ, କମ ପ୍ରଚଲିତ ପ୍ରଯୋଗ","पुरागत प्रयोग, कम प्रचलित प्रयोग"
Argot,"गुप्त भाषा, विशिष्ट वर्ग की गुप्त भाषा","ગુપ્ત ભાષા, વિશિષ્ટ વર્ગ કી ગુપ્ત ભાષા","गुप्त भाषा, विशिष्ट वर्ग की गुप्त भाषा","ਗੁਪ੍ਤ ਭਾ਷ਾ, ਵਿਸ਼ਿ਷੍ਟ ਵਰ੍ਗ ਕੀ ਗੁਪ੍ਤ ਭਾ਷ਾ","গুপ্ত ভাষা, বিশিষ্ট বর্গ কী গুপ্ত ভাষা","गुप्त भाषा, विशिष्ट वर्ग की गुप्त भाषा","ಗುಪ್ತ ಭಾಷಾ, ವಿಶಿಷ್ಟ ವರ್ಗ ಕೀ ಗುಪ್ತ ಭಾಷಾ","ഗുപ്ത ഭാഷാ, വിശിഷ്ട വര്ഗ കീ ഗുപ്ത ഭാഷാ","குப்த பாஷா, விசிஷ்ட வர்க கீ குப்த பாஷா","గుప్త భాషా, విశిష్ట వర్గ కీ గుప్త భాషా",گپت بھاشا، وششٹ ورگ کی گپت بھاشا,"গুপ্ত ভাষা, িশিষ্ট র্গ কী গুপ্ত ভাষা","ଗୁପ୍ତ ଭାଷା, ବିଶିଷ୍ଟ ବର୍ଗ କୀ ଗୁପ୍ତ ଭାଷା","गुप्त भाषा, विशिष्ट वर्ग की गुप्त भाषा"
Argotisms,गुप्त भाषा प्रयोग,ગુપ્ત ભાષા પ્રયોગ,गुप्त भाषा प्रयोग,ਗੁਪ੍ਤ ਭਾ਷ਾ ਪ੍ਰਯੋਗ,গুপ্ত ভাষা প্রযোগ,गुप्त भाषा प्रयोग,ಗುಪ್ತ ಭಾಷಾ ಪ್ರಯೋಗ,ഗുപ്ത ഭാഷാ പ്രയോഗ,குப்த பாஷா ப்ரயோக,గుప్త భాషా ప్రయోగ,گپت بھاشا پریوگ,গুপ্ত ভাষা প্রযগ,ଗୁପ୍ତ ଭାଷା ପ୍ରଯୋଗ,गुप्त भाषा प्रयोग
Arrangement,व्यवस्था,"વ્યવસ્થા,ગોઠવણ",व्यवस्था,"ਵਿਉਤ, ਕ੍ਰਮ ਤਰਤੀਬ, ਪ੍ਰਬੰਧ","সুবিন্যস্ত,সাজান","मांडणी,वेवस्था","ವ್ಯವಸ್ಥೆ, ಏರ್ಪಾಡು, ಜೋಡಣೆ",വിന്യാസം,ஏற்பாடு,"బందోబస్తు,క్రమం,ఏర్పాటు",انتظام,1.বিন্যাস 2. বন্দৱস্ত 3. যোগাৰ 4. ব্যৱস্থা,"ବିନ୍ୟାସ, ସଜ୍ଜୀକରଣ","1. व्यवस्था, बन्दोबस्त 2. विन्यास, चाँजोपाँजो"
Arrangement Of Items,प्रविष्टि व्यवस्था,પ્રવિષ્ટિ વ્યવસ્થા,प्रविष्टि व्यवस्था,ਪ੍ਰਵਿ਷੍ਟਿ ਵ੍ਯਵਸ੍ਥਾ,প্রবিষ্টি ব্যবস্থা,प्रविष्टि व्यवस्था,ಪ್ರವಿಷ್ಟಿ ವ್ಯವಸ್ಥಾ,പ്രവിഷ്ടി വ്യവസ്ഥാ,ப்ரவிஷ்டி வ்யவஸ்தா,ప్రవిష్టి వ్యవస్థా,پروشٹی ویوستھا,প্রিষ্টি ্যস্থা,ପ୍ରବିଷ୍ଟି ବ୍ଯବସ୍ଥା,प्रविष्टि व्यवस्था
Attitudinal Symptoms,अभिवृत्ति संकेतक,અભિવૃત્તિ સંકેતક,अभिवृत्ति संकेतक,ਅਭਿਵ੃ਤ੍ਤਿ ਸਂਕੇਤਕ,অভিবৃত্তি সংকেতক,अभिवृत्ति संकेतक,ಅಭಿವೃತ್ತಿ ಸಂಕೇತಕ,അഭിവൃത്തി സംകേതക,அபிவ்ருத்தி ஸங்கேதக,అభివృత్తి సంకేతక,ابھورتی سنکیتک,অভিৃত্তি সংকতক,ଅଭିବୃତ୍ତି ସଂକେତକ,अभिवृत्ति संकेतक
Axis,अक्ष / आधार,અક્ષ / આધાર,अक्ष / आधार,ਅਕਸ਼ ਧੁਰੀ,অক্ষ / আধার,अक्ष / आधार,"ಅಕ್ಷ, ಅಕ್ಷರೇಖೆ",അക്ഷ / ആധാര,அக்ஷ / ஆதார,అక్ష / ఆధార,محور,অক্ষ / আধার,ଅକ୍ଷ,अक्ष / आधार
Axis Of Time,समय अक्ष / समय आधार,સમય અક્ષ / સમય આધાર,समय अक्ष / समय आधार,ਸਮਯ ਅਕ੍਷ / ਸਮਯ ਆਧਾਰ,সময অক্ষ / সময আধার,समय अक्ष / समय आधार,ಸಮಯ ಅಕ್ಷ / ಸಮಯ ಆಧಾರ,സമയ അക്ഷ / സമയ ആധാര,ஸமய அக்ஷ / ஸமய ஆதார,సమయ అక్ష / సమయ ఆధార,سمیہ اکش / سمیہ آدھار,সময অক্ষ / সময আধার,ସମଯ ଅକ୍ଷ / ସମଯ ଆଧାର,समय अक्ष / समय आधार
Absolute Definition,निरपेक्ष परिभाषा,નિરપેક્ષ પરિભાષા,निरपेक्ष परिभाषा,ਨਿਰਪੇਕ੍਷ ਪਰਿਭਾ਷ਾ,নিরপেক্ষ পরিভাষা,निरपेक्ष परिभाषा,ನಿರಪೇಕ್ಷ ಪರಿಭಾಷಾ,നിരപേക്ഷ പരിഭാഷാ,நிரபேக்ஷ பரிபாஷா,నిరపేక్ష పరిభాషా,نرپیکش پربھاشا,নিরপক্ষ পরিভাষা,ନିରପେକ୍ଷ ପରିଭାଷା,निरपेक्ष परिभाषा
Academic Dictionary,शैक्षिक कोश,શૈક્ષિક કોશ,शैक्षिक कोश,ਸ਼ੈਕ੍਷ਿਕ ਕੋਸ਼,শৈক্ষিক কোশ,शैक्षिक कोश,ಶೈಕ್ಷಿಕ ಕೋಶ,ശൈക്ഷിക കോശ,சைக்ஷிக கோச,శైక్షిక కోశ,شیکشک کوش,শৈক্ষিক কশ,ଶୈକ୍ଷିକ କୋଶ,शैक्षिक कोश
Alphabetic Dictionary,वर्णानुक्रमिक कोश,વર્ણાનુક્રમિક કોશ,वर्णानुक्रमिक कोश,ਵਰ੍ਣਾਨੁਕ੍ਰਮਿਕ ਕੋਸ਼,বর্ণানুক্রমিক কোশ,वर्णानुक्रमिक कोश,ವರ್ಣಾನುಕ್ರಮಿಕ ಕೋಶ,വര്ണാനുക്രമിക കോശ,வர்ணாநுக்ரமிக கோச,వర్ణానుక్రమిక కోశ,ورنانکرمک کوش,র্ণানুক্রমিক কশ,ବର୍ଣାନୁକ୍ରମିକ କୋଶ,वर्णानुक्रमिक कोश
Arrangement Of Encyclo Paedia,प्रविष्टि व्यवस्था,પ્રવિષ્ટિ વ્યવસ્થા,प्रविष्टि व्यवस्था,ਪ੍ਰਵਿ਷੍ਟਿ ਵ੍ਯਵਸ੍ਥਾ,প্রবিষ্টি ব্যবস্থা,प्रविष्टि व्यवस्था,ಪ್ರವಿಷ್ಟಿ ವ್ಯವಸ್ಥಾ,പ്രവിഷ്ടി വ്യവസ്ഥാ,ப்ரவிஷ்டி வ்யவஸ்தா,ప్రవిష్టి వ్యవస్థా,پروشٹی ویوستھا,প্রিষ্টি ্যস্থা,ପ୍ରବିଷ୍ଟି ବ୍ଯବସ୍ଥା,प्रविष्टि व्यवस्था
Absolute Equivalent,निरपेक्ष समतुल्य,નિરપેક્ષ સમતુલ્ય,निरपेक्ष समतुल्य,ਨਿਰਪੇਕ੍਷ ਸਮਤੁਲ੍ਯ,নিরপেক্ষ সমতুল্য,निरपेक्ष समतुल्य,ನಿರಪೇಕ್ಷ ಸಮತುಲ್ಯ,നിരപേക്ഷ സമതുല്യ,நிரபேக்ஷ ஸமதுல்ய,నిరపేక్ష సమతుల్య,نرپیکش سمتلیہ,নিরপক্ষ সমতুল্য,ନିରପେକ୍ଷ ସମତୁଲ୍ଯ,निरपेक्ष समतुल्य
