English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Accessory ash,गौण भस्म,ગૌણ ભસ્મ,गौण भस्म,ਗੌਣ ਭਸ੍ਮ,গৌণ ভস্ম,गौण भस्म,ಗೌಣ ಭಸ್ಮ,ഗൌണ ഭസ്മ,கௌண பஸ்ம,గౌణ భస్మ,گون بھسم,গৌণ ভস্ম,ଗୌଣ ଭସ୍ମ,गौण भस्म
Accessory ejecta,गौण बहिःक्षेप,ગૌણ બહિઃક્ષેપ,गौण बहिःक्षेप,ਗੌਣ ਬਹਿਃਕ੍਷ੇਪ,গৌণ বহিঃক্ষেপ,गौण बहिःक्षेप,ಗೌಣ ಬಹಿಃಕ್ಷೇಪ,ഗൌണ ബഹിഃക്ഷേപ,கௌண பஹிஃக்ஷேப,గౌణ బహిఃక్షేప,گون بہکشیپ,গৌণ বহিঃক্ষপ,ଗୌଣ ବହିଃକ୍ଷେପ,गौण बहिःक्षेप
Accidental,"संयोगी, आकस्मिक, आगंतुक","સંયોગી, આકસ્મિક, આગંતુક","संयोगी, आकस्मिक, आगंतुक","ਇਤਫਾਕੀਆ, ਰੱਬ ਸਬੱਬੀ","সংযোগী, আকস্মিক, আগংতুক","संयोगी, आकस्मिक, आगंतुक","ಸಂಯೋಗೀ, ಆಕಸ್ಮಿಕ, ಆಗಂತುಕ","സംയോഗീ, ആകസ്മിക, ആഗംതുക","ஸங்யோகீ, ஆகஸ்மிக, ஆகங்துக","సంయోగీ, ఆకస్మిక, ఆగంతుక",اتفاقیہ,"সংযগী, আকস্মিক, আগংতুক",ଆକସ୍ମିକ,"संयोगी, आकस्मिक, आगंतुक"
Accidental ejecta,संयोगी बहिःक्षेप,સંયોગી બહિઃક્ષેપ,संयोगी बहिःक्षेप,ਸਂਯੋਗੀ ਬਹਿਃਕ੍਷ੇਪ,সংযোগী বহিঃক্ষেপ,संयोगी बहिःक्षेप,ಸಂಯೋಗೀ ಬಹಿಃಕ್ಷೇಪ,സംയോഗീ ബഹിഃക്ഷേപ,ஸங்யோகீ பஹிஃக்ஷேப,సంయోగీ బహిఃక్షేప,سنیوگی بہکشیپ,সংযগী বহিঃক্ষপ,ସଂଯୋଗୀ ବହିଃକ୍ଷେପ,संयोगी बहिःक्षेप
Accidental inclusion,आगंतुक अन्तर्वेश,આગંતુક અન્તર્વેશ,आगंतुक अन्तर्वेश,ਆਗਂਤੁਕ ਅਨ੍ਤਰ੍ਵੇਸ਼,আগংতুক অন্তর্বেশ,आगंतुक अन्तर्वेश,ಆಗಂತುಕ ಅನ್ತರ್ವೇಶ,ആഗംതുക അന്തര്വേശ,ஆகங்துக அந்தர்வேச,ఆగంతుక అన్తర్వేశ,آگنتک انترویش,আগংতুক অন্তর্শ,ଆଗଂତୁକ ଅନ୍ତର୍ବେଶ,आगंतुक अन्तर्वेश
Accidental xenolith,आगंतुक अपराश्म,આગંતુક અપરાશ્મ,आगंतुक अपराश्म,ਆਗਂਤੁਕ ਅਪਰਾਸ਼੍ਮ,আগংতুক অপরাশ্ম,आगंतुक अपराश्म,ಆಗಂತುಕ ಅಪರಾಶ್ಮ,ആഗംതുക അപരാശ്മ,ஆகங்துக அபராச்ம,ఆగంతుక అపరాశ్మ,آگنتک اپراشم,আগংতুক অপরাশ্ম,ଆଗଂତୁକ ଅପରାଶ୍ମ,आगंतुक अपराश्म
Adiabatic,रुद्धोष्म,રુદ્ધોષ્મ,रुद्धोष्म,ਰੁਦ੍ਧੋ਷੍ਮ,রুদ্ধোষ্ম,रुद्धोष्म,"ಅಪಾರಣೀಯ, ವಿಕಾಂತೀಕರಣ, ಸ್ಥಿರೋಷ್ಣ, ಸ್ಥಿರಶಾಖ",രുദ്ധോഷ്മ,ருத்தோஷ்ம,రుద్ధోష్మ,حرنا گزار,রুদ্ধষ্ম,ରୁଦ୍ଧୋଷ୍ମ,रुद्धोष्म
Adiabatic change,रुद्धोष्म परिवर्तन,રુદ્ધોષ્મ પરિવર્તન,रुद्धोष्म परिवर्तन,ਰੁਦ੍ਧੋ਷੍ਮ ਪਰਿਵਰ੍ਤਨ,রুদ্ধোষ্ম পরিবর্তন,रुद्धोष्म परिवर्तन,ರುದ್ಧೋಷ್ಮ ಪರಿವರ್ತನ,രുദ്ധോഷ്മ പരിവര്തന,ருத்தோஷ்ம பரிவர்தந,రుద్ధోష్మ పరివర్తన,ردھوشم پرورتن,রুদ্ধষ্ম পরির্তন,ରୁଦ୍ଧୋଷ୍ମ ପରିବର୍ତନ,रुद्धोष्म परिवर्तन
Adiabatic drift,रुद्धोष्म विस्थापन,રુદ્ધોષ્મ વિસ્થાપન,रुद्धोष्म विस्थापन,ਰੁਦ੍ਧੋ਷੍ਮ ਵਿਸ੍ਥਾਪਨ,রুদ্ধোষ্ম বিস্থাপন,रुद्धोष्म विस्थापन,ರುದ್ಧೋಷ್ಮ ವಿಸ್ಥಾಪನ,രുദ്ധോഷ്മ വിസ്ഥാപന,ருத்தோஷ்ம விஸ்தாபந,రుద్ధోష్మ విస్థాపన,ردھوشم وستھاپن,রুদ্ধষ্ম িস্থাপন,ରୁଦ୍ଧୋଷ୍ମ ବିସ୍ଥାପନ,रुद्धोष्म विस्थापन
Adiabatic effect,रुद्धोष्म प्रभाव,રુદ્ધોષ્મ પ્રભાવ,रुद्धोष्म प्रभाव,ਰੁਦ੍ਧੋ਷੍ਮ ਪ੍ਰਭਾਵ,রুদ্ধোষ্ম প্রভাব,रुद्धोष्म प्रभाव,ರುದ್ಧೋಷ್ಮ ಪ್ರಭಾವ,രുദ്ധോഷ്മ പ്രഭാവ,ருத்தோஷ்ம ப்ரபாவ,రుద్ధోష్మ ప్రభావ,ردھوشم پربھاو,রুদ্ধষ্ম প্রভা,ରୁଦ୍ଧୋଷ୍ମ ପ୍ରଭାବ,रुद्धोष्म प्रभाव
Adiabatic effusion,रुद्धोष्म निःसरण,રુદ્ધોષ્મ નિઃસરણ,रुद्धोष्म निःसरण,ਰੁਦ੍ਧੋ਷੍ਮ ਨਿਃਸਰਣ,রুদ্ধোষ্ম নিঃসরণ,रुद्धोष्म निःसरण,ರುದ್ಧೋಷ್ಮ ನಿಃಸರಣ,രുദ്ധോഷ്മ നിഃസരണ,ருத்தோஷ்ம நிஃஸரண,రుద్ధోష్మ నిఃసరణ,ردھوشم ننیسرن,রুদ্ধষ্ম নিঃসরণ,ରୁଦ୍ଧୋଷ୍ମ ନିଃସରଣ,रुद्धोष्म निःसरण
Adiabatic equation,रुद्धोष्म समीकरण,રુદ્ધોષ્મ સમીકરણ,रुद्धोष्म समीकरण,ਰੁਦ੍ਧੋ਷੍ਮ ਸਮੀਕਰਣ,রুদ্ধোষ্ম সমীকরণ,रुद्धोष्म समीकरण,ರುದ್ಧೋಷ್ಮ ಸಮೀಕರಣ,രുദ്ധോഷ്മ സമീകരണ,ருத்தோஷ்ம ஸமீகரண,రుద్ధోష్మ సమీకరణ,ردھوشم سمیکرن,রুদ্ধষ্ম সমীকরণ,ରୁଦ୍ଧୋଷ୍ମ ସମୀକରଣ,रुद्धोष्म समीकरण
Adiabatic equilibrium,रुद्धोष्म संतुलन,રુદ્ધોષ્મ સંતુલન,रुद्धोष्म संतुलन,ਰੁਦ੍ਧੋ਷੍ਮ ਸਂਤੁਲਨ,রুদ্ধোষ্ম সংতুলন,रुद्धोष्म संतुलन,ರುದ್ಧೋಷ್ಮ ಸಂತುಲನ,രുദ്ധോഷ്മ സംതുലന,ருத்தோஷ்ம ஸங்துலந,రుద్ధోష్మ సంతులన,ردھوشم سنتلن,রুদ্ধষ্ম সংতুলন,ରୁଦ୍ଧୋଷ୍ମ ସଂତୁଲନ,रुद्धोष्म संतुलन
Adiabatic gradient,रुद्धोष्म प्रवणता,રુદ્ધોષ્મ પ્રવણતા,रुद्धोष्म प्रवणता,ਰੁਦ੍ਧੋ਷੍ਮ ਪ੍ਰਵਣਤਾ,রুদ্ধোষ্ম প্রবণতা,रुद्धोष्म प्रवणता,ರುದ್ಧೋಷ್ಮ ಪ್ರವಣತಾ,രുദ്ധോഷ്മ പ്രവണതാ,ருத்தோஷ்ம ப்ரவணதா,రుద్ధోష్మ ప్రవణతా,ایڈیاباٹی تدرج,রুদ্ধষ্ম প্রণতা,ରୁଦ୍ଧୋଷ୍ମ ପ୍ରବଣତା,रुद्धोष्म प्रवणता
Adiabatic process,रुद्धोष्म प्रक्रम,રુદ્ધોષ્મ પ્રક્રમ,रुद्धोष्म प्रक्रम,ਰੁਦ੍ਧੋ਷੍ਮ ਪ੍ਰਕ੍ਰਮ,রুদ্ধোষ্ম প্রক্রম,रुद्धोष्म प्रक्रम,ರುದ್ಧೋಷ್ಮ ಪ್ರಕ್ರಮ,രുദ്ധോഷ്മ പ്രക്രമ,ருத்தோஷ்ம ப்ரக்ரம,రుద్ధోష్మ ప్రక్రమ,حرنا گزار طریق,রুদ্ধষ্ম প্রক্রম,ରୁଦ୍ଧୋଷ୍ମ ପ୍ରକ୍ରମ,रुद्धोष्म प्रक्रम
Adinole,ऐडिनोल,ઐડિનોલ,ऐडिनोल,ਐਡਿਨੋਲ,ঐডিনোল,ऐडिनोल,ಐಡಿನೋಲ,ഐഡിനോല,ஐடிநோல,ఐడినోల,ایڈنول,ঐডিনল,ଐଡିନୋଲ,ऐडिनोल
Adinole slate,ऐडिनोल स्लेट,ઐડિનોલ સ્લેટ,ऐडिनोल स्लेट,ਐਡਿਨੋਲ ਸ੍ਲੇਟ,ঐডিনোল স্লেট,ऐडिनोल स्लेट,ಐಡಿನೋಲ ಸ್ಲೇಟ,ഐഡിനോല സ്ലേട,ஐடிநோல ஸ்லேட,ఐడినోల స్లేట,ایڈنول سلیٹ,ঐডিনল স্লট,ଐଡିନୋଲ ସ୍ଲେଟ,ऐडिनोल स्लेट
Adjacent phase,सलंग्न प्रावस्था,સલંગ્ન પ્રાવસ્થા,सलंग्न प्रावस्था,ਸਲਂਗ੍ਨ ਪ੍ਰਾਵਸ੍ਥਾ,সলংগ্ন প্রাবস্থা,सलंग्न प्रावस्था,ಸಲಂಗ್ನ ಪ್ರಾವಸ್ಥಾ,സലംഗ്ന പ്രാവസ്ഥാ,ஸலங்க்ந ப்ராவஸ்தா,సలంగ్న ప్రావస్థా,سلنگن پراوستھا,সলংগ্ন প্রাস্থা,ସଲଂଗ୍ନ ପ୍ରାବସ୍ଥା,सलंग्न प्रावस्था
Achondrite,एकान्ड्राइट,એકાન્ડ્રાઇટ,एकान्ड्राइट,ਏਕਾਨ੍ਡ੍ਰਾਇਟ,একান্ড্রাইট,एकान्ड्राइट,ಏಕಾನ್ಡ್ರಾಇಟ,ഏകാന്ഡ്രാഇട,ஏகாந்ட்ராஇட,ఏకాన్డ్రాఇట,ایکانڈرائٹ,কান্ড্রাইট,ଏକାନ୍ଡ୍ରାଇଟ,एकान्ड्राइट
Acid,अधिसिलिक,અધિસિલિક,अधिसिलिक,"ਤੇਜਾਂਬ, ਖੱਟਾ",অধিসিলিক,अधिसिलिक,ಆಮ್ಲ,അധിസിലിക,அதிஸிலிக,అధిసిలిక,تیزاب,অধিসিলিক,ଅମ୍ଳ,अधिसिलिक
Acid base catalysis,अम्ल क्षारक उत्प्रेरण,અમ્લ ક્ષારક ઉત્પ્રેરણ,अम्ल क्षारक उत्प्रेरण,ਅਮ੍ਲ ਕ੍਷ਾਰਕ ਉਤ੍ਪ੍ਰੇਰਣ,অম্ল ক্ষারক উত্প্রেরণ,अम्ल क्षारक उत्प्रेरण,ಅಮ್ಲ ಕ್ಷಾರಕ ಉತ್ಪ್ರೇರಣ,അമ്ല ക്ഷാരക ഉത്പ്രേരണ,அம்ல க்ஷாரக உத்ப்ரேரண,అమ్ల క్షారక ఉత్ప్రేరణ,عمل شارک اتپریرن,অম্ল ক্ষারক উত্প্ররণ,ଅମ୍ଲ କ୍ଷାରକ ଉତ୍ପ୍ରେରଣ,अम्ल क्षारक उत्प्रेरण
Acidic,अधिसिलिक,અધિસિલિક,अधिसिलिक,ਅਧਿਸਿਲਿਕ,অধিসিলিক,अधिसिलिक,ಆಮ್ಲೀಯ,അധിസിലിക,அதிஸிலிக,అధిసిలిక,ادھسلک,অধিসিলিক,ଅଧିସିଲିକ,अधिसिलिक
Acidic rock,अधिसिलिक शैल,અધિસિલિક શૈલ,अधिसिलिक शैल,ਅਧਿਸਿਲਿਕ ਸ਼ੈਲ,অধিসিলিক শৈল,अधिसिलिक शैल,ಅಧಿಸಿಲಿಕ ಶೈಲ,അധിസിലിക ശൈല,அதிஸிலிக சைல,అధిసిలిక శైల,ایسڈی چٹان,অধিসিলিক শৈল,ଅଧିସିଲିକ ଶୈଲ,अधिसिलिक शैल
Acid rock,अधिसिलिक शैल,અધિસિલિક શૈલ,अधिसिलिक शैल,ਅਧਿਸਿਲਿਕ ਸ਼ੈਲ,অধিসিলিক শৈল,अधिसिलिक शैल,ಅಧಿಸಿಲಿಕ ಶೈಲ,അധിസിലിക ശൈല,அதிஸிலிக சைல,అధిసిలిక శైల,ادھسلک شیل,অধিসিলিক শৈল,ଅଧିସିଲିକ ଶୈଲ,अधिसिलिक शैल
Acinose,कणिकायित,કણિકાયિત,कणिकायित,ਕਣਿਕਾਯਿਤ,কণিকাযিত,कणिकायित,ಕಣಿಕಾಯಿತ,കണികായിത,கணிகாயித,కణికాయిత,کنکایت,কণিকাযিত,କଣିକାଯିତ,कणिकायित
Acrobatholithic deposit,अग्रमहास्कंधी निक्षेप,અગ્રમહાસ્કંધી નિક્ષેપ,अग्रमहास्कंधी निक्षेप,ਅਗ੍ਰਮਹਾਸ੍ਕਂਧੀ ਨਿਕ੍਷ੇਪ,অগ্রমহাস্কংধী নিক্ষেপ,अग्रमहास्कंधी निक्षेप,ಅಗ್ರಮಹಾಸ್ಕಂಧೀ ನಿಕ್ಷೇಪ,അഗ്രമഹാസ്കംധീ നിക്ഷേപ,அக்ரமஹாஸ்கங்தீ நிக்ஷேப,అగ్రమహాస్కంధీ నిక్షేప,اگرمہاسکندھی نکشیپ,অগ্রমহাস্কংধী নিক্ষপ,ଅଗ୍ରମହାସ୍କଂଧୀ ନିକ୍ଷେପ,अग्रमहास्कंधी निक्षेप
Active deposit,सक्रिय निक्षेप,સક્રિય નિક્ષેપ,सक्रिय निक्षेप,ਸਕ੍ਰਿਯ ਨਿਕ੍਷ੇਪ,সক্রিয নিক্ষেপ,सक्रिय निक्षेप,ಸಕ್ರಿಯ ನಿಕ್ಷೇಪ,സക്രിയ നിക്ഷേപ,ஸக்ரிய நிக்ஷேப,సక్రియ నిక్షేప,سکریہ نکشیپ,সক্রিয নিক্ষপ,ସକ୍ରିଯ ନିକ୍ଷେପ,सक्रिय निक्षेप
Adamsite,ऐडम्साइट,ઐડમ્સાઇટ,ऐडम्साइट,ਐਡਮ੍ਸਾਇਟ,ঐডম্সাইট,ऐडम्साइट,ಐಡಮ್ಸಾಇಟ,ഐഡമ്സാഇട,ஐடம்ஸாஇட,ఐడమ్సాఇట,ایڈمسائٹ,ঐডম্সাইট,ଐଡମ୍ସାଇଟ,ऐडम्साइट
Adhesive slate,आसंजक स्लेट,આસંજક સ્લેટ,आसंजक स्लेट,ਆਸਂਜਕ ਸ੍ਲੇਟ,আসংজক স্লেট,आसंजक स्लेट,ಆಸಂಜಕ ಸ್ಲೇಟ,ആസംജക സ്ലേട,ஆஸங்ஜக ஸ்லேட,ఆసంజక స్లేట,آسنجک سلیٹ,আসংজক স্লট,ଆସଂଜକ ସ୍ଲେଟ,आसंजक स्लेट
Adobe,ऐडोव,ઐડોવ,ऐडोव,ਐਡੋਵ,ঐডোব,ऐडोव,ಐಡೋವ,ഐഡോവ,ஐடோவ,ఐడోవ,کچی اینٹ,ঐড,ଐଡୋବ,ऐडोव
Adsorption,अधिशोषण,અધિશોષણ,अधिशोषण,ਅਧਿਸ਼ੋ਷ਣ,অধিশোষণ,अधिशोषण,ಅಧಿಶೋಷಣೆ,അധിശോഷണ,அதிசோஷண,అధిశోషణ,سطحی جاذبیت,অধিশষণ,ଅଧିଶୋଷଣ,अधिशोषण
Adventive,आगंतुक,આગંતુક,आगंतुक,ਆਗਂਤੁਕ,আগংতুক,आगंतुक,ಆಗಂತುಕ,ആഗംതുക,ஆகங்துக,ఆగంతుక,آگنتک,আগংতুক,ଆଗଂତୁକ,आगंतुक
Adventive,अपस्थानिक,અપસ્થાનિક,अपस्थानिक,ਅਪਸ੍ਥਾਨਿਕ,অপস্থানিক,अपस्थानिक,ಅಪಸ್ಥಾನಿಕ,അപസ്ഥാനിക,அபஸ்தாநிக,అపస్థానిక,اپستھانک,অপস্থানিক,ଅପସ୍ଥାନିକ,अपस्थानिक
Adventive cone,अपस्थानिक शंकु,અપસ્થાનિક શંકુ,अपस्थानिक शंकु,ਅਪਸ੍ਥਾਨਿਕ ਸ਼ਂਕੁ,অপস্থানিক শংকু,अपस्थानिक शंकु,ಅಪಸ್ಥಾನಿಕ ಶಂಕು,അപസ്ഥാനിക ശംകു,அபஸ்தாநிக சங்கு,అపస్థానిక శంకు,اتفاقی مخروطہ,অপস্থানিক শংকু,ଅପସ୍ଥାନିକ ଶଂକୁ,अपस्थानिक शंकु
Adventive crater,अपस्थानिक क्रेटन,અપસ્થાનિક ક્રેટન,अपस्थानिक क्रेटन,ਅਪਸ੍ਥਾਨਿਕ ਕ੍ਰੇਟਨ,অপস্থানিক ক্রেটন,अपस्थानिक क्रेटन,ಅಪಸ್ಥಾನಿಕ ಕ್ರೇಟನ,അപസ്ഥാനിക ക്രേടന,அபஸ்தாநிக க்ரேடந,అపస్థానిక క్రేటన,اتفاقی دہاتہ آتش فشاں,অপস্থানিক ক্রটন,ଅପସ୍ଥାନିକ କ୍ରେଟନ,अपस्थानिक क्रेटन
Adventive neck,अपस्थानिक ग्रीवा,અપસ્થાનિક ગ્રીવા,अपस्थानिक ग्रीवा,ਅਪਸ੍ਥਾਨਿਕ ਗ੍ਰੀਵਾ,অপস্থানিক গ্রীবা,अपस्थानिक ग्रीवा,ಅಪಸ್ಥಾನಿಕ ಗ್ರೀವಾ,അപസ്ഥാനിക ഗ്രീവാ,அபஸ்தாநிக க்ரீவா,అపస్థానిక గ్రీవా,اتفاقی گردنہ,অপস্থানিক গ্রীা,ଅପସ୍ଥାନିକ ଗ୍ରୀବା,अपस्थानिक ग्रीवा
Aeluroidea,एलूराइडिया,એલૂરાઇડિયા,एलूराइडिया,ਏਲੂਰਾਇਡਿਯਾ,এলূরাইডিযা,एलूराइडिया,ಏಲೂರಾಇಡಿಯಾ,ഏലൂരാഇഡിയാ,ஏலூராஇடியா,ఏలూరాఇడియా,ایلورائڈیا,লূরাইডিযা,ଏଲୂରାଇଡିଯା,एलूराइडिया
Aeluropus melanoleucus,ऐलूरोपस मेलेनोल्यूकस,ઐલૂરોપસ મેલેનોલ્યૂકસ,ऐलूरोपस मेलेनोल्यूकस,ਐਲੂਰੋਪਸ ਮੇਲੇਨੋਲ੍ਯੂਕਸ,ঐলূরোপস মেলেনোল্যূকস,ऐलूरोपस मेलेनोल्यूकस,ಐಲೂರೋಪಸ ಮೇಲೇನೋಲ್ಯೂಕಸ,ഐലൂരോപസ മേലേനോല്യൂകസ,ஐலூரோபஸ மேலேநோல்யூகஸ,ఐలూరోపస మేలేనోల్యూకస,ایلوروپس میلینولیوکس,ঐলূরপস মলনল্যূকস,ଐଲୂରୋପସ ମେଲେନୋଲ୍ଯୂକସ,ऐलूरोपस मेलेनोल्यूकस
Aeolian rock,वातोढ़ शैल,વાતોઢ઼ શૈલ,वातोढ़ शैल,ਵਾਤੋਢ਼ ਸ਼ੈਲ,বাতোঢ় শৈল,वातोढ़ शैल,ವಾತೋಢ಼ ಶೈಲ,വാതോഢ ശൈല,வாதோட சைல,వాతోఢ శైల,ایویسی چٹان,াতঢ় শৈল,ବାତୋଢ଼ ଶୈଲ,वातोढ़ शैल
Aerinite,एरीनाइट,એરીનાઇટ,एरीनाइट,ਏਰੀਨਾਇਟ,এরীনাইট,एरीनाइट,ಏರೀನಾಇಟ,ഏരീനാഇട,ஏரீநாஇட,ఏరీనాఇట,ایرینائٹ,রীনাইট,ଏରୀନାଇଟ,एरीनाइट
Aerobic,वायुजीवी,વાયુજીવી,वायुजीवी,ਵਾਯੁਜੀਵੀ,বাযুজীবী,वायुजीवी,ವಾಯುವಿಕ,വായുജീവീ,வாயுஜீவீ,వాయుజీవీ,وایجیوی,াযুজীী,ବାଯୁଜୀବୀ,वायुजीवी
Aerolite,"ऐरोलाइट, अश्म, उल्का","ઐરોલાઇટ, અશ્મ, ઉલ્કા","ऐरोलाइट, अश्म, उल्का","ਐਰੋਲਾਇਟ, ਅਸ਼੍ਮ, ਉਲ੍ਕਾ","ঐরোলাইট, অশ্ম, উল্কা","ऐरोलाइट, अश्म, उल्का","ಐರೋಲಾಇಟ, ಅಶ್ಮ, ಉಲ್ಕಾ","ഐരോലാഇട, അശ്മ, ഉല്കാ","ஐரோலாஇட, அச்ம, உல்கா","ఐరోలాఇట, అశ్మ, ఉల్కా",ایرولائٹ، اشم، الکا,"ঐরলাইট, অশ্ম, উল্কা","ଐରୋଲାଇଟ, ଅଶ୍ମ, ଉଲ୍କା","ऐरोलाइट, अश्म, उल्का"
Aerosiderite,लोह उल्का,લોહ ઉલ્કા,लोह उल्का,ਲੋਹ ਉਲ੍ਕਾ,লোহ উল্কা,लोह उल्का,ಲೋಹ ಉಲ್ಕಾ,ലോഹ ഉല്കാ,லோஹ உல்கா,లోహ ఉల్కా,لوہ الکا,লহ উল্কা,ଲୋହ ଉଲ୍କା,लोह उल्का
Aerosiderolite,लोहश्मी उल्का,લોહશ્મી ઉલ્કા,लोहश्मी उल्का,ਲੋਹਸ਼੍ਮੀ ਉਲ੍ਕਾ,লোহশ্মী উল্কা,लोहश्मी उल्का,ಲೋಹಶ್ಮೀ ಉಲ್ಕಾ,ലോഹശ്മീ ഉല്കാ,லோஹச்மீ உல்கா,లోహశ్మీ ఉల్కా,لوہشمی الکا,লহশ্মী উল্কা,ଲୋହଶ୍ମୀ ଉଲ୍କା,लोहश्मी उल्का
Aerosite,ऐरोसाइट,ઐરોસાઇટ,ऐरोसाइट,ਐਰੋਸਾਇਟ,ঐরোসাইট,ऐरोसाइट,ಐರೋಸಾಇಟ,ഐരോസാഇട,ஐரோஸாஇட,ఐరోసాఇట,ایروسائٹ,ঐরসাইট,ଐରୋସାଇଟ,ऐरोसाइट
