English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Absolute humidity,निरपेक्ष आर्द्रता,નિરપેક્ષ આર્દ્રતા,निरपेक्ष आर्द्रता,ਨਿਰਪੇਕ੍਷ ਆਰ੍ਦ੍ਰਤਾ,নিরপেক্ষ আর্দ্রতা,निरपेक्ष आर्द्रता,ನಿರಪೇಕ್ಷ ಆರ್ದ್ರತಾ,നിരപേക്ഷ ആര്ദ്രതാ,நிரபேக்ஷ ஆர்த்ரதா,నిరపేక్ష ఆర్ద్రతా,مطلق نمی,নিরপক্ষ আর্দ্রতা,ନିରପେକ୍ଷ ଆର୍ଦ୍ରତା,निरपेक्ष आर्द्रता
Absolute instability,"निरपेक्ष अस्थिरता, निरपेक्ष अस्थायित्व","નિરપેક્ષ અસ્થિરતા, નિરપેક્ષ અસ્થાયિત્વ","निरपेक्ष अस्थिरता, निरपेक्ष अस्थायित्व","ਨਿਰਪੇਕ੍਷ ਅਸ੍ਥਿਰਤਾ, ਨਿਰਪੇਕ੍਷ ਅਸ੍ਥਾਯਿਤ੍ਵ","নিরপেক্ষ অস্থিরতা, নিরপেক্ষ অস্থাযিত্ব","निरपेक्ष अस्थिरता, निरपेक्ष अस्थायित्व","ನಿರಪೇಕ್ಷ ಅಸ್ಥಿರತಾ, ನಿರಪೇಕ್ಷ ಅಸ್ಥಾಯಿತ್ವ","നിരപേക്ഷ അസ്ഥിരതാ, നിരപേക്ഷ അസ്ഥായിത്വ","நிரபேக்ஷ அஸ்திரதா, நிரபேக்ஷ அஸ்தாயித்வ","నిరపేక్ష అస్థిరతా, నిరపేక్ష అస్థాయిత్వ",نرپیکش استھرتا، نرپیکش استھایتو,"নিরপক্ষ অস্থিরতা, নিরপক্ষ অস্থাযিত্","ନିରପେକ୍ଷ ଅସ୍ଥିରତା, ନିରପେକ୍ଷ ଅସ୍ଥାଯିତ୍ବ","निरपेक्ष अस्थिरता, निरपेक्ष अस्थायित्व"
Absolute instrument,निरपेक्ष उपकरण,નિરપેક્ષ ઉપકરણ,निरपेक्ष उपकरण,ਨਿਰਪੇਕ੍਷ ਉਪਕਰਣ,নিরপেক্ষ উপকরণ,निरपेक्ष उपकरण,ನಿರಪೇಕ್ಷ ಉಪಕರಣ,നിരപേക്ഷ ഉപകരണ,நிரபேக்ஷ உபகரண,నిరపేక్ష ఉపకరణ,نرپیکش اپکرن,নিরপক্ষ উপকরণ,ନିରପେକ୍ଷ ଉପକରଣ,निरपेक्ष उपकरण
Absolute salinity,निरपेक्ष लवणता,નિરપેક્ષ લવણતા,निरपेक्ष लवणता,ਨਿਰਪੇਕ੍਷ ਲਵਣਤਾ,নিরপেক্ষ লবণতা,निरपेक्ष लवणता,ನಿರಪೇಕ್ಷ ಲವಣತಾ,നിരപേക്ഷ ലവണതാ,நிரபேக்ஷ லவணதா,నిరపేక్ష లవణతా,نرپیکش لونتا,নিরপক্ষ লণতা,ନିରପେକ୍ଷ ଲବଣତା,निरपेक्ष लवणता
Absolute stability,"निरपेक्ष स्थिरता, निरपेक्ष स्थायित्व","નિરપેક્ષ સ્થિરતા, નિરપેક્ષ સ્થાયિત્વ","निरपेक्ष स्थिरता, निरपेक्ष स्थायित्व","ਨਿਰਪੇਕ੍਷ ਸ੍ਥਿਰਤਾ, ਨਿਰਪੇਕ੍਷ ਸ੍ਥਾਯਿਤ੍ਵ","নিরপেক্ষ স্থিরতা, নিরপেক্ষ স্থাযিত্ব","निरपेक्ष स्थिरता, निरपेक्ष स्थायित्व","ನಿರಪೇಕ್ಷ ಸ್ಥಿರತಾ, ನಿರಪೇಕ್ಷ ಸ್ಥಾಯಿತ್ವ","നിരപേക്ഷ സ്ഥിരതാ, നിരപേക്ഷ സ്ഥായിത്വ","நிரபேக்ஷ ஸ்திரதா, நிரபேக்ஷ ஸ்தாயித்வ","నిరపేక్ష స్థిరతా, నిరపేక్ష స్థాయిత్వ",نرپیکش ستھرتا، نرپیکش ستھایتو,"নিরপক্ষ স্থিরতা, নিরপক্ষ স্থাযিত্","ନିରପେକ୍ଷ ସ୍ଥିରତା, ନିରପେକ୍ଷ ସ୍ଥାଯିତ୍ବ","निरपेक्ष स्थिरता, निरपेक्ष स्थायित्व"
Absolute temperature scale,निरपेक्ष ताप मापक्रम,નિરપેક્ષ તાપ માપક્રમ,निरपेक्ष ताप मापक्रम,ਨਿਰਪੇਕ੍਷ ਤਾਪ ਮਾਪਕ੍ਰਮ,নিরপেক্ষ তাপ মাপক্রম,निरपेक्ष ताप मापक्रम,ನಿರಪೇಕ್ಷ ತಾಪ ಮಾಪಕ್ರಮ,നിരപേക്ഷ താപ മാപക്രമ,நிரபேக்ஷ தாப மாபக்ரம,నిరపేక్ష తాప మాపక్రమ,نرپیکش تاپ ماپکرم,নিরপক্ষ তাপ মাপক্রম,ନିରପେକ୍ଷ ତାପ ମାପକ୍ରମ,निरपेक्ष ताप मापक्रम
Absolute vorticity,निरपेक्ष भ्रमिलता,નિરપેક્ષ ભ્રમિલતા,निरपेक्ष भ्रमिलता,ਨਿਰਪੇਕ੍਷ ਭ੍ਰਮਿਲਤਾ,নিরপেক্ষ ভ্রমিলতা,निरपेक्ष भ्रमिलता,ನಿರಪೇಕ್ಷ ಭ್ರಮಿಲತಾ,നിരപേക്ഷ ഭ്രമിലതാ,நிரபேக்ஷ ப்ரமிலதா,నిరపేక్ష భ్రమిలతా,نرپیکش بھرملتا,নিরপক্ষ ভ্রমিলতা,ନିରପେକ୍ଷ ଭ୍ରମିଲତା,निरपेक्ष भ्रमिलता
Absolute-zero,परम शून्य,પરમ શૂન્ય,परम शून्य,ਪਰਮ ਸ਼ੂਨ੍ਯ,পরম শূন্য,परम शून्य,ಪರಮ ಶೂನ್ಯ,പരമ ശൂന്യ,பரம சூந்ய,పరమ శూన్య,پرم شونیہ,পরম শূন্য,ପରମ ଶୂନ୍ଯ,परम शून्य
Absorber,"अवशोषी, अवशोषक","અવશોષી, અવશોષક","अवशोषी, अवशोषक","ਅਵਸ਼ੋ਷ੀ, ਅਵਸ਼ੋ਷ਕ","অবশোষী, অবশোষক","अवशोषी, अवशोषक","ಅವಶೋಷೀ, ಅವಶೋಷಕ","അവശോഷീ, അവശോഷക","அவசோஷீ, அவசோஷக","అవశోషీ, అవశోషక",جذب کار,"অশষী, অশষক","ଅବଶୋଷୀ, ଅବଶୋଷକ","अवशोषी, अवशोषक"
Absorption,अवशोषण,"સમાવેશ, સમાસ","शोषण, समावेशन","ਲੀਣ ਹੋਣਾ, ਵਿੱਚੇ ਸਮਾ ਜਾਣਾ, ਸਮੋ-ਲੈਣਾ",অন্তর্ভূক্তিকরণ,"1. च्यूसप,शोशून घेवप,2. अवशोषण","ಹೀರಿಕೆ, ರಕ್ತಗತ, ಅವಶೋಷಣೆ",ലയനം,"1. ஏற்றுக்கொள்ளல் 2. உறிஞ்சல், உட்கொள்ளல்,","లోపలికి గ్రహించుట,పీల్చుట",جاذبیت,"বিশোষণ, শোষণ, অৱশোষণ",ଅବଶୋଷଣ,"1. समावेश 2. सोसन, पाचन"
Absorption coefficient,अवशोषण गुणांक,અવશોષણ ગુણાંક,अवशोषण गुणांक,ਅਵਸ਼ੋ਷ਣ ਗੁਣਾਂਕ,অবশোষণ গুণাংক,अवशोषण गुणांक,ಹೀರುವಿಕೆ; ಅವಶೇಷಣ ಹೀರುಗುಣಕ.,അവശോഷണ ഗുണാംക,அவசோஷண குணாங்க,అవశోషణ గుణాంక,اوشوشن گنانک,অশষণ গুণাংক,ଅବଶୋଷକ ଗୁଣାଙ୍କ,अवशोषण गुणांक
Absorptive,"अवशोषी, अवशोषक","અવશોષી, અવશોષક","अवशोषी, अवशोषक","ਅਵਸ਼ੋ਷ੀ, ਅਵਸ਼ੋ਷ਕ","অবশোষী, অবশোষক","अवशोषी, अवशोषक","ಅವಶೋಷೀ, ಅವಶೋಷಕ","അവശോഷീ, അവശോഷക","அவசோஷீ, அவசோஷக","అవశోషీ, అవశోషక",جاذبی,"অশষী, অশষক","ଅବଶୋଷୀ, ଅବଶୋଷକ","अवशोषी, अवशोषक"
Absorptivity,"अवशोष्यता, अवशोषकता","અવશોષ્યતા, અવશોષકતા","अवशोष्यता, अवशोषकता","ਅਵਸ਼ੋ਷੍ਯਤਾ, ਅਵਸ਼ੋ਷ਕਤਾ","অবশোষ্যতা, অবশোষকতা","अवशोष्यता, अवशोषकता","ಅವಶೋಷ್ಯತಾ, ಅವಶೋಷಕತಾ","അവശോഷ്യതാ, അവശോഷകതാ","அவசோஷ்யதா, அவசோஷகதா","అవశోష్యతా, అవశోషకతా",اوشوشیتا، اوشوشکتا,"অশষ্যতা, অশষকতা",ଅବଶୋଷକତା,"अवशोष्यता, अवशोषकता"
Abstract,सार,"તારણ, સાર, સંક્ષેપ, સારદોહન, અમૂર્ત, અવ્યક્ત","संक्षेप, गोशवारा, सारांश",ਸਾਰ,"সারসংক্ষেপ,চুম্বক,বিমূর্ত",सार,ಸಾರಾಂಶ,"അബ്സ്ട്രാക്റ്റ്, സംക്ഷേപം, സാരം","சுருக்கம், சுருக்கக் குறிப்பு","సంగ్రహం,అవ్యక్తం,అమూర్తం,భావార్థకం",خلاصہ۔ مجرد۔ خلاصہ کرنا۔ تجرید کرنا,"সংক্ষেপ,সাৰাংশ",ସାରାଂଶ,"सार, संक्षिप्तांश"
Accelerated,त्वरित,ત્વરિત,त्वरित,ਤ੍ਵਰਿਤ,ত্বরিত,त्वरित,ತ್ವರಿತ,ത്വരിത,த்வரித,త్వరిత,اسراعی,ত্রিত,ତ୍ବରିତ,त्वरित
Accelerating,त्वरक,ત્વરક,त्वरक,ਤ੍ਵਰਕ,ত্বরক,त्वरक,ವೇಗೋತ್ಕರ್ಷ,ത്വരക,த்வரக,త్వరక,تورک,ত্রক,ତ୍ବରକ,त्वरक
Acceleration,त्वरण,ત્વરણ,त्वरण,ਤ੍ਵਰਣ,ত্বরণ,त्वरण,ವೇಗವರ್ಧಕ,ത്വരണ,த்வரண,త్వరణ,اسراع,ত্রণ,ତ୍ୱରଣ,त्वरण
Accelerogram,त्वरणलेख,ત્વરણલેખ,त्वरणलेख,ਤ੍ਵਰਣਲੇਖ,ত্বরণলেখ,त्वरणलेख,ತ್ವರಣಲೇಖ,ത്വരണലേഖ,த்வரணலேக,త్వరణలేఖ,تورنلیکھ,ত্রণলখ,ତ୍ବରଣଲେଖ,त्वरणलेख
Accelerograph,त्वरणलेखी,ત્વરણલેખી,त्वरणलेखी,ਤ੍ਵਰਣਲੇਖੀ,ত্বরণলেখী,त्वरणलेखी,ತ್ವರಣಲೇಖೀ,ത്വരണലേഖീ,த்வரணலேகீ,త్వరణలేఖీ,تورنلیکھی,ত্রণলখী,ତ୍ବରଣଲେଖୀ,त्वरणलेखी
Accelerometer,त्वरणमापी,ત્વરણમાપી,त्वरणमापी,ਤ੍ਵਰਣਮਾਪੀ,ত্বরণমাপী,त्वरणमापी,ತ್ವರಣಮಾಪೀ,ത്വരണമാപീ,த்வரணமாபீ,త్వరణమాపీ,تورنماپی,ত্রণমাপী,ତ୍ବରଣମାପୀ,त्वरणमापी
Accentuated,विशिष्ट,વિશિષ્ટ,विशिष्ट,ਵਿਸ਼ਿ਷੍ਟ,বিশিষ্ট,विशिष्ट,ವಿಶಿಷ್ಟ,വിശിഷ്ട,விசிஷ்ட,విశిష్ట,وششٹ,িশিষ্ট,ବିଶିଷ୍ଟ,विशिष्ट
Acceptance tests,स्वीकारी परीक्षण,સ્વીકારી પરીક્ષણ,स्वीकारी परीक्षण,ਸ੍ਵੀਕਾਰੀ ਪਰੀਕ੍਷ਣ,স্বীকারী পরীক্ষণ,स्वीकारी परीक्षण,ಸ್ವೀಕಾರೀ ಪರೀಕ್ಷಣ,സ്വീകാരീ പരീക്ഷണ,ஸ்வீகாரீ பரீக்ஷண,స్వీకారీ పరీక్షణ,سویکاری پریکشن,স্ীকারী পরীক্ষণ,ସ୍ବୀକାରୀ ପରୀକ୍ଷଣ,स्वीकारी परीक्षण
Access,"अभिगम, अभिगम्यता","પ્રવેશ, પ્રવેશ-હક, વૃદ્ધિ, પ્રવેશમાર્ગ, પ્રયોજન","शिरकाव, पोच, प्रवेश",ਪਹੁੰਚ,"অভিগমন,প্রবেশ",पोंच क्षमता/पावपाची तांक,ಪ್ರವೇಶ,പ്രവേശം,"நுழைவு, அணுகல், வழி, வாய்ப்பு","ప్రవేశం,ప్రవేశసాధ్యం,సుగమం",رسائی ۔ دسترس۔ پہنچ,"প্রবেশাধিকাৰ,প্রবেশক্ষমতা","ପ୍ରବେଶ, ପ୍ରବେଶ ସୁବିଧା, ପହଞ୍ଚି","पहुँच, प्रवेश"
Accession,परिग्रहण,"જોડાણ, ગ્રંથ-પ્રાપ્તિ નોંધ, પ્રાપ્તિ, રાજ્યાભિષેક, પદપ્રાપ્તિ","अनुवृद्धि, राज्यारोहण, अधिकारप्राप्‍ति","ਤਾਜ ਪੋਸ਼ੀ, ਤਖਤਨਸ਼ੀਨੀ, ਰਜਿਸਟਰ ਵਿਚਚੜ੍ਹਾਨਾ(ਕਿਤਾਬਾਂ ਦਾ)","সংযোজন,যোজনা,বৃদ্ধি,পরিগ্রহণ","राज्यारोहण,पदग्रहण,अधिकार ग्रहण","ಪದಾರೋಹಣ, ಪ್ರವೇಶ, ಅಂಗೀಕಾರ","സ്ഥാനപ്രാപ്തി, പരിഗ്രഹണം, ഉപചയം,അധിമിലനം","பதவியேற்பு, இணக்கம், உடைமையின் மேல் ஈட்டம்","ప్రవేశం,విలీనం,అనువృద్ధి",الحاق,"অভিগমন,সমীপগমন,ৰাজ্যাৰোহণ","ସଂଯୋଗ, ଅଭିଷେକ","1. सम्मिलन, गाभिनु 2. राज्यारोहण 3. पदारोहण"
Accessory cloud,सहायक मेघ,સહાયક મેઘ,सहायक मेघ,ਸਹਾਯਕ ਮੇਘ,সহাযক মেঘ,सहायक मेघ,ಸಹಾಯಕ ಮೇಘ,സഹായക മേഘ,ஸஹாயக மேக,సహాయక మేఘ,سہایک میگھ,সহাযক মঘ,ସହାଯକ ମେଘ,सहायक मेघ
Access time,अभिगम-काल,અભિગમ-કાલ,अभिगम-काल,ਅਭਿਗਮ-ਕਾਲ,অভিগম-কাল,अभिगम-काल,ಅಭಿಗಮ-ಕಾಲ,അഭിഗമ-കാല,அபிகம-கால,అభిగమ-కాల,ابھگم-کال,অভিগম-কাল,ଅଭିଗମ-କାଲ,अभिगम-काल
Accident,"संयोग, घटना, दुर्घटना",અકસ્માત,"अपघात, दुर्घटना","ਦੁਰਘਟਨਾ, ਹਾਦਸਾ, ਨਸੰਜੋਗ",দুর্ঘটনা,"अपघात,ओपसोयेग","ಅಪಘಾತ, ಆಕಸ್ಮಿಕ",അപകടം,1. விபத்து 2. எதிர்பாராத நிகழ்ச்சி,"ఆకస్మిక ఘటన,ప్రమాదం,దుర్ఘటన",حادثہ,"দুর্ঘটনা,আকস্মিকঘটনা",ଦୁର୍ଘଟଣା,1. दुर्घटना2. संयोग
Acclimatisation,"पर्यनुकूलन, दशानुकूलन","પર્યનુકૂલન, દશાનુકૂલન","पर्यनुकूलन, दशानुकूलन","ਪਰ੍ਯਨੁਕੂਲਨ, ਦਸ਼ਾਨੁਕੂਲਨ","পর্যনুকূলন, দশানুকূলন","पर्यनुकूलन, दशानुकूलन",ಹೊಸ ಪರಿಸರಕ್ಕೆ / ವಾತಾವರಣಕ್ಕೆ ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,"പര്യനുകൂലന, ദശാനുകൂലന","பர்யநுகூலந, தசாநுகூலந","పర్యనుకూలన, దశానుకూలన",پرینکولن، دشانکولن,"পর্যনুকূলন, দশানুকূলন","ପର୍ଯନୁକୂଲନ, ଦଶାନୁକୂଲନ","पर्यनुकूलन, दशानुकूलन"
Accretion,अभिवृद्धि,અભિવૃદ્ધિ,अभिवृद्धि,ਅਭਿਵ੃ਦ੍ਧਿ,অভিবৃদ্ধি,अभिवृद्धि,"ಸಂಚಯನ, ಒಗ್ಗೂಡುವಿಕೆ",അഭിവൃദ്ധി,அபிவ்ருத்தி,అభివృద్ధి,اضافہ,অভিৃদ্ধি,ଅଭିବୃଦ୍ଧି,अभिवृद्धि
Accumulated,संचित,સંચિત,संचित,ਸਂਚਿਤ,সংচিত,संचित,ಸಂಚಿತ,സംചിത,ஸங்சித,సంచిత,سنچت,সংচিত,ଠୁଳୀକୃତ,संचित
Accumulation,संचयन; संचय,"સંચય, સંગ્રહ","संचय, संचयन, साचणे","ਸੰਚਯ, ਸੰਚਿਤ ਕਰਨਾ, ਇਕੱਠਾ ਕਰਨਾ","পুঞ্জীকরণ,জড়োকরা","साठो,संचय","ಸಂಗ್ರಹ, ಶೇಖರಣೆ, ಕೂಡಿಹಾಕುವಿಕೆ","സഞ്ചയനം, ശേഖരം","குவிதல், சேர்தல்","పోగు,పెంపు,వృద్ధి,రాశి",تجمع۔ انبوہ,"পুঞ্জীকৰণ, সঞ্চয়ণ","ଠୁଳୀକୀରଣ, ସଞ୍ଚୟ","सञ्चय,थुपार्नु अचूक"
Accumulation zone,संचयन क्षेत्र (हिमसंचयन प्रदेश),સંચયન ક્ષેત્ર (હિમસંચયન પ્રદેશ),संचयन क्षेत्र (हिमसंचयन प्रदेश),ਸਂਚਯਨ ਕ੍਷ੇਤ੍ਰ (ਹਿਮਸਂਚਯਨ ਪ੍ਰਦੇਸ਼),সংচযন ক্ষেত্র (হিমসংচযন প্রদেশ),संचयन क्षेत्र (हिमसंचयन प्रदेश),ಸಂಚಯನ ಕ್ಷೇತ್ರ (ಹಿಮಸಂಚಯನ ಪ್ರದೇಶ),സംചയന ക്ഷേത്ര (ഹിമസംചയന പ്രദേശ),ஸங்சயந க்ஷேத்ர (ஹிமஸங்சயந ப்ரதேச),సంచయన క్షేత్ర (హిమసంచయన ప్రదేశ),سنچین شیتر (ہمسنچین پردیش),সংচযন ক্ষত্র (হিমসংচযন প্রদশ),ସଂଚଯନ କ୍ଷେତ୍ର (ହିମସଂଚଯନ ପ୍ରଦେଶ),संचयन क्षेत्र (हिमसंचयन प्रदेश)
Accumulator,संचायक,સંચાયક,संचायक,ਸਂਚਾਯਕ,সংচাযক,संचायक,ಸುಂಗ್ರಹಕೋಶ,സംചായക,ஸங்சாயக,సంచాయక,اکو مولیٹر,সংচাযক,ସଂଚାଯକ,संचायक
Accuracy,"परिशुद्धता, यथार्थता","ચોકસાઈ, ખરાપણું",अचूकपणा,"ਯਥਾਰਥਤਾ, ਬਿਲਕੁਲ ਸਹੀ","যাথার্থ্য,যাথাযথ্য","अचूकपण,नेमकेंपण,यथार्थताय",ನಿಖರತೆ,"കൃത്യത, വാസ്തവികത, കണിശത","திட்ப நுட்பம், வழுவாமை, சரிநிலை","యథార్థత,కచ్చితత్వం",صحت,"যথার্থতা,সত্যতা,সুনির্দিষ্টতা","ସଠିକତା, ପରିଶୋଧନ","अचूक, ठीक-ठीक, सठीक"
Acid deposit,अम्ल निक्षेप,અમ્લ નિક્ષેપ,अम्ल निक्षेप,ਅਮ੍ਲ ਨਿਕ੍਷ੇਪ,অম্ল নিক্ষেপ,अम्ल निक्षेप,ಅಮ್ಲ ನಿಕ್ಷೇಪ,അമ്ല നിക്ഷേപ,அம்ல நிக்ஷேப,అమ్ల నిక్షేప,عمل نکشیپ,অম্ল নিক্ষপ,ଅମ୍ଲ ନିକ୍ଷେପ,अम्ल निक्षेप
Acid rain,अम्ल वर्षा,અમ્લ વર્ષા,अम्ल वर्षा,ਅਮ੍ਲ ਵਰ੍਷ਾ,অম্ল বর্ষা,अम्ल वर्षा,"ಆಮ್ಲ ವೃಷ್ಟಿ, ಮಳೆ",അമ്ല വര്ഷാ,அம்ல வர்ஷா,అమ్ల వర్షా,عمل ورشہ,অম্ল র্ষা,ଅମ୍ଲ ବର୍ଷା,अम्ल वर्षा
Acoustic sounding,ध्वानिक परिज्ञापन,ધ્વાનિક પરિજ્ઞાપન,ध्वानिक परिज्ञापन,ਧ੍ਵਾਨਿਕ ਪਰਿਜ੍ਞਾਪਨ,ধ্বানিক পরিজ্ঞাপন,ध्वानिक परिज्ञापन,ಧ್ವಾನಿಕ ಪರಿಜ್ಞಾಪನ,ധ്വാനിക പരിജ്ഞാപന,த்வாநிக பரிஜ்ஞாபந,ధ్వానిక పరిజ్ఞాపన,دھوانک پرگیاپن,ধ্ানিক পরিজ্ঞাপন,ଧ୍ବାନିକ ପରିଜ୍ଞାପନ,ध्वानिक परिज्ञापन
Acoustic wave,ध्वनि तरंग,ધ્વનિ તરંગ,ध्वनि तरंग,ਧ੍ਵਨਿ ਤਰਂਗ,ধ্বনি তরংগ,ध्वनि तरंग,ಧ್ವನಿ ತರಂಗ,ധ്വനി തരംഗ,த்வநி தரங்க,ధ్వని తరంగ,صوتیاتی لہر,ধ্নি তরংগ,ଧ୍ବନି ତରଂଗ,ध्वनि तरंग
Acquisition,"संप्राप्ति, अधिग्रहण","અર્જન, નફો,પ્રાપ્ત કરવું તે","संपादन, अधिग्रहण","ਅਧਿਗਰਿਹਣ, ਪ੍ਰਾਪਤ ਕਰਨਾ","অধিগ্রহণ,আহরণ,অর্জন",संपादन,ಸಂಗ್ರಹಣೆ,"പൊന്നുംവിലയ്ക്കെടുക്കൽ, കൈവശപ്പെടുത്തൽ, ആ൪ജിക്കൽ",கையகப்படுத்துகை,"సంపాదన,సేకరించు,స్వాధీనం (అధికార సం.)",حصول,"অধিগ্রহণ, আর্জন,উপার্জন,প্রাপ্তি","ଅକ୍ତିଆର, ଅଧିକାର ଭୁକ୍ତ",1. अधिग्रहण 2. संग्रह;उपार्जन
Acre foot,एकड़ फुट,એકડ઼ ફુટ,एकड़ फुट,ਏਕਡ਼ ਫੁਟ,একড় ফুট,एकड़ फुट,ಏಕಡ಼ ಫುಟ,ഏകഡ ഫുട,ஏகட புட,ఏకడ ఫుట,ایکڑ فوٹ,কড় ফুট,ଏକଡ଼ ଫୁଟ,एकड़ फुट
