English,Hindi
Birth control,संतति नियमन
Birth rate,जन्म दर
Bisexuality,उभयलिंगता
Black list,वर्ज्य सूची
Blackmail,भयादोहन
Blanket agreement,व्यापक करार
Blocking,"अवरोध, अवरोधन"
Block placement,प्रखण्ड स्थापन
Blue colour union,कायिक कर्मी संघ
Borderline job,सीमागत कार्य
Bootlegging,मद्य तस्करी
Born criminal,जन्मजात अपराधी
Borstal,"बोर्स्टल, किशोर सुधार-सदन"
Broken family (=broken home),"भग्न परिवार, भग्न कुटुम्ब"
Budgeting,बजट बनाना
Bumper strike,प्रसारमान हड़ताल
Business union,व्यवसाय संघ
Callback,पुनः साक्षात्कार
Calling (=vocation),"आजीविका, व्यवसाय"
Capital crime,मृत्यु-दण्डयोग्य अपराध
Capital punishment,"मृत्युदण्ड, प्राणदण्ड, फांसी"
Case,"सेवार्थी, केस"
Case abstract,केस-सांरांश
Case analysis,व्यक्ति (वृत्त) विश्लेषण
Case committee,केस समिति
Case grouping,"केस वर्गीकरण, विषय वर्गीकरण"
Case history,"व्यक्तिवृत्त, केसवृत्त, सेवार्थीवृत्त"
Case load,केस भार
Case log,"केस अभिलेख, व्यक्ति अभिलेख"
Case record,केस-विवरण
Case study method,व्यक्ति अध्ययन प्रणाली
Case work,केस कार्य
Case work method,केस अध्ययन प्रणाली
Case work process,केस अध्ययन प्रक्रिया
Case work-setting,व्यक्तिगत समाज-कार्य परिवेश
Case work techniques,केस अध्ययन तकनीक
Castration,शिश्नकर्तन
Castration anxiety,शिश्नलोप दुश्चिंता
Castration complex,शिश्नलोप मनोग्रंथि
Casual crowd,"सांयोगिक जनसंकुलन, सांयोगिक भीड़"
Casual interview,आकस्मिक साक्षात्कार
Caucus,"काकस, गुट-बैठक"
Chain gang,बंदी दल
Character analysis,चरित्र-विश्लेषण
Character disorder,चरित्र विकार
Characterology,चरित्र-विज्ञान
Charity organization society,चैरिटी आर्गेनाइजेशन सोसाइटी
Chemotherapy,रसायनचिकित्सा
Child care,"शिशु पालन, शिशु देखभाल"
Child guidance,बाल निर्देशन
Child guidance clinic,बाल निर्देशन केन्द्र
Child labour,बाल श्रमिक
Child placement service,बाल स्थानन सेवा
Children's bureau,बाल-ब्यूरो
Children's court,बाल न्यायालय
Child welfare,बाल-कल्याण
Child welfare agencies,बाल कल्याण अभिकरण
Civic centre,नगर केन्द्र
Client,सेवार्थी
Clientage,"सेवार्थी वर्ग, सेवार्थित्व"
Client centred therapy,सेवार्थी केन्द्रित चिकित्सा
Clientele,सेवार्थीवृंद
Client situation,सेवार्थी स्थिति
Clinic,निदानशाला
Clinical diagnosis,क्लिनिकल निदान
Clinical psychology,नैदानिक मनोविज्ञान
Clinical team,"नैदानिक दल, निदानशाला टीम"
Clinician,निदानविद्
Clique,गुट
Close custody,"कड़ी निगरानी, कठोर अभिरक्षा"
Closed group,संवृत समूह
Closed shop,"संघ-पाबंदी प्रतिष्ठान, संघ-पाबंद कर्मशाला"
Coitus interruptus,व्याहत मैथुन
Collateral contact,"संपार्श्विक संपर्क, भिन्नशाखीय संपर्क"
Collective agreement,"सामूहिक करार, सामूहिक समझौता"
Collective bargaining,सामूहिक सौदाकारी
Collective psychology,सामूहिक मनोविज्ञान
Commercialized vice,व्यावसायिक वेश्यावृत्ति व्यापारिक वेश्यावृत्ति
Community action,सामुदायिक क्रिया
Community centre,सामुदायिक केन्द्र
Community chest,सामुदायिक संगठित निधि
Community clinic,सामुदायिक निदानशाला
Community council,समुदाय परिषद्
Community development,सामुदायिक विकास
Community group work,समुदाय समूह कार्य
Community guidance clinic,समुदाय मार्गदर्शन निदानशाला
Community health services,समुदाय स्वास्थ्य सेवाएं
Community organization,सामुदायिक संगठन
Community planning,सामुदायिक योजना
Community programme,"समुदाय प्रोग्राम, समुदाय कार्यक्रम"
Community resources,"सामुदायिक संसाधन, सामाजिक संसाधन"
Community welfare organization,समुदाय कल्याण संगठन
Community worker,सामुदायिक कार्यकर्ता
Company-wide bargaining,कम्पनी व्यापी सौदाकारी
Compensation,"प्रतिपूर्ति, मुआवजा, क्षतिपूर्ति"
Compensation mechanism,प्रतिपूरक क्रियातंत्र
Compulsory arbitration,अनिवार्य विवाचन
Compulsory award,"अनिवार्य पंचाट, अनिवार्य पंचनिर्णय"
Conciliation,"सुलह, समझौता"
Conciliation board,"सुलह बोर्ड, सुलह मंडल"
Conditional release,सशर्त रिहाई
Conference,सम्मेलन
Confidentiality,गोपनीयता
Conflict,"द्वन्द्व, अंतर्द्वन्द्व"
Conformity,समरूपता
Congenital,"जन्मजात, सहजात"
Contract labour,"अनुबंधित श्रमिक, ठेका मजदूर"
Contract system,"संविदा पद्धति, ठेका पद्धति"
Contributory negligence,योगदायी गफलत
Control group,यथास्थ समूह
Convict,"सिद्धदोष, बंदी"
Conviction,दोषसिद्धि
Convict labour,"बन्दी श्रम, बन्दी श्रमिक"
Convict lease system,बन्दी श्रमिक पट्टा पद्धति
Convulsive therapy,आक्षेपी चिकित्सा
Cooling-off period,उपशमन अवधि
Coordinating council,समन्वय परिषद्
Coping behaviour,"साधक व्यवहार, समायोजी व्यवहार"
Corporal punishment,शारीरिक दण्ड
Correctional institution,सुधार-संस्था
Correctional services,सुधारात्मक सेवाएं
Correlation,सहसंबंध
Cost of living bonus,निर्वाह खर्च बोनस
Council of community agencies (=community council),समुदाय अभिकरण परिषद
Counselling,"परामर्श, उपबोधन"
Counselling interview,परामर्शी साक्षात्कार
Counselling psychology,उपबोधन मनोविज्ञान
Craft union,"दस्तकार संघ, शिल्पी संघ"
Creches,शिशुगृह
Crime index,अपराध सूचकांक
Crime rate,अपराध दर
Criminal biology,आपराधिक जैविकी
Criminal gang,अपराधी दल
Criminal insanity,अपराध विक्षिप्ति
Criminality,अपराधिता
Criminal justice,दण्ड-न्याय
Criminaloid,अपराधीकल्प
Criminal organisation,अपराधी संगठन
Crippled,"अपंग, विकलांग"
Crisis,"संकट, संक्रान्ति"
Crisis intervention,संकट हस्तक्षेप
Culturalism,संस्कृतिवाद
Custodial care,अभिरक्षण
Cyclothyme,चक्रविक्षिप्त
Cyclothymic personality,चक्रविक्षिप्त व्यक्तित्व
Daily labour (=daily worker),दैनिक श्रमिक
Dangerous occupation,खतरनाक व्यवसाय
Day-care,दिवस-देखभाल
Day care centre,दिवा देखभाल केन्द्र
Day shift,दिन की पारी
Death rate,मृत्यु दर
Defective delinquent,सदोष अपचारी
Defense mechanism,रक्षा युक्ति
Delinquency,अपचार
Delinquent,अपचारी
Delinquent sub-culture,अपचारी उपसंस्कृति
Delusion,भ्रमासक्ति
Delusion of grandeur,महानता भ्रमासक्ति
Delusion of influence,प्रभाव भ्रमासक्ति
Delusion of persecution,उत्पीड़न भ्रमासक्ति
Delusion of reference,स्वसंदर्भ भ्रमासक्ति
Democratic leadership,लोकतंत्रीय नेतृत्व
Demonstration strike,प्रदर्शन हड़ताल
Dependency,पराश्रितता
Dependents benefit,आश्रित हितलाभ
Depersonalization,व्यक्तित्व अप्रतीति
Depraved child,भ्रष्ट बालक
Depravity,दुराचारिता
Destitute,"अकिंचन, निराश्रित"
Detention,हिरासत
Detention home,निरोध गृह
Deviant behaviour,विसामान्य व्यवहार
Deviant sexual behaviour,विसामान्य काम-व्यवहार
Diagnosis,निदान
Diagnostic evaluation,नैदानिक मूल्यांकन
Diagnostic process,नैदानिक प्रक्रम
Didactic group theraphy,प्रबोध समूह चिकित्सा
Differential diagnosis,"विभेदक निदान, भेददर्शी निदान"
Differential shift,"अधिवितन पारी, विभेदक पारी"
Differentiation,"विभेदीकरण, विभेदन"
Dipsomania,मद्योन्माद
Dipsomaniac,मद्योन्मादी
Directive therapy,निदेशात्मक चिकित्सा
Direct relief,प्रत्यक्ष सहायता
Disability,"अशक्तता, अपंगता"
Disability benefit (=disablement benefit),"अशक्तता हितलाभ, अपंगता हितलाभ"
Disability insurance,"अशक्तता बीमा, अपंगता बीमा"
Disabiling injury,"अशक्तकारी क्षति, अशक्तकारी चोट, अपंगकारी क्षति"
Disaster relief,विपत्ति सहायता
Discharge warning,सेवामुक्ति चेतावनी
Disciplinary lay-off,आनुशासनिक जबरी छुट्टी
Discussion leader,परिचर्चा संचालक
Dismissal compensation,"पदच्युति क्षतिपूर्ति, बरखास्तगी मुआवजा"
Dismissal wage,"पदच्युति मजदूरी, बरखास्तगी मजदूरी"
Displacement,विस्थापन
Domestic relation court,कुटुंब संबंध न्यायालय
Dominance,प्रभाविता
Down period,कार्यबंदी अवधि
Dream analysis,स्वप्न विश्लेषण
Drive,अंतर्नोद
Drug addiction,मादक द्रव्य व्यसन
Dual personality,द्वैध व्यक्तित्व
Dynamic diagnosis,गतिक निदान
Dyssocial reaction,विसामाजिक प्रतिक्रिया
Ectomorphic,"लंबाकृतिक, एक्टोमार्फिक"
Educational counselling,शैक्षिक उपबोधन
Ego,अहम्
Ego-ideal,अहमादर्श
Ego support,"अहम् आलंब, अहम् समर्थन"
Ejection,बेदखली
Electra complex,इलेक्ट्रा-मनोग्रंथि
Emotion,संवेग
Emotional conflict,संवेगात्मक द्वंद्व
Emotional instability,संवेगात्मक स्थिरता
Emotional re-education,संवेगात्मक पुनर्शिक्षण
Empathy,तदनुभति
Employee,"कर्मचारी, नियोजित"
Employee evaluation,कर्मचारी मूल्यांकन
Employee rating,"कर्मचारी दक्षता अंकन, कर्मचारी योग्यता अंकन"
Employer,"मालिक, नियोक्ता"
Employer paternalism,नियोक्ता पितृभाव
Employment exchange,"रोजगार कार्यालय, रोजगार दफ्तर"
Employment history,"सेवा पूर्ववृत्त, रोजगार पूर्ववृत्त"
Employment interview,सेवार्थ साक्षात्कार
Employment placement,"रोजगार स्थानन, नियोजन स्थानन"
Employment test,"रोजगार परीक्षण, सेवार्त परीक्षा"
Ending contact,संबंध समाप्ति
Endogenic criminal,सहज अपराधी
Entrepreneur,"उद्यमी, उद्यमकर्ता"
Erotic,"कामुक, कामोद्दीपक"
Erotism,रागात्मकता
Essential employment,"अत्यावश्यक रोजगार, अत्यावश्यक सेवानियोजन"
Evening shift,सायं पारी
Exhibitionism,"मयूर वृत्ति, प्रदर्शन वृत्ति"
Exogenic criminal,कारणवश अपराधी
Expanded personality,विस्तारित व्यक्तित्व
Experimental group,प्रयोगात्मक समूह
Exploitation of labour,श्रमिक शोषण
Exploratory research,समन्वेषी अनुसंधान
Extramural employment,काराबाह्य रोजगार
Extramural function,बाहरी कार्य
Extraversion,बहिर्मुखता
Extravert,बहिर्मुखी
Extravert personality,बहिर्मुखी व्यक्तित्व
Factor,"घटक, कारक, उपादान"
Fad,"मनोलहरी, रौ"
Fair wage,"उचित मजदूरी, उचित वेतन"
Family case work,"परिवार केस अध्ययन, कुटुंब केस अध्ययन"
Family planning,परिवार नियोजन
Family social work,पारिवारिक समाज कार्य
Family therapy,"कुटुंबपरक चिकित्सा, परिवारपरक चिकित्सा"
Family wage,परिवार मजदूरी
Family welfare,"परिवार कल्याण, कुटुंब कल्याण"
Father fixation,पितृ स्थिरीकरण
Father rejection,पितृ अस्वीकरण
Faulty parental models,दोषपूर्ण पितृ-आदर्श
Fetishism,"प्रतीकांधभक्ति, फीटिशपरायणता"
Field work,क्षेत्रकार्य
Field work placement,क्षेत्रकार्य स्थानन
Fink,"भेदिया कामगार, भेदिया"
Fixed shift,बंधी पारी
Follow up,अनुवर्तन
Forced labour,बेगार
Foster care (=fostering),"प्रतिपालक देखभाल, प्रतिपालन"
Foster family,पालक परिवार
Foster home,पालन गृह
Frame of reference,निर्देश आधार
Free association,मुक्त साहचर्य
Fringe benefits,अनुषंगी हितलाभ
Full-time job,पूर्णकालिक काम
Functional group,प्रकार्यात्मक समूह
Gang,"दल, टोली, गिरोह"
Gang boss,"टोली सरदार, गेंग सरदार"
Gangster,अपराधी गिरोह-नेता
General ability,सामान्य योग्यता
Generalization,सामान्यीकरण
General strike,आम हड़ताल
Graduated wage,क्रमवर्धी मजदूरी
Gregariousness,यूथचारिता
Grievance,"शिकायत, परिवेदन"
Grievance committee,शिकायत समिति
Grievance procedure,शिकायत निवारण पद्धति
Group accommodation,समूह समंजन
Group bonus plan,समूह बोनस योजना
Group contagion,समूह संसर्ग
Group dynamics,"() समूह गतिशीलता
() समूह गतिकी"
Group feeling,समूह भावना
Group foster home,समूह प्रतिपालक गृह
Group goal,समूह-लक्ष्य
Group hostility,समूह शत्रुता
Group influence,समूह प्रभाव
Group integration,"समूह एकीकरण, समूह समाकलन"
Group interaction,समूह-अन्योन्य क्रिया
Group interest,"() वर्गहित
() समूह अभिरुचि"
Group interview,समूह-साक्षात्कार
Group mind,"समूह मन, सामूहिक मन"
Group morale,समूह मनोबल
Group morality,समूह नैतिकता
Group play,"समूह क्रीड़ा, समूह खेल"
Group practice,समूह व्यवहार
Group process,समूह प्रक्रिया
Group psychotherapy,समूह-मनश्चिकित्सा
Group therapy,समूह चिकित्सा
Group unity,समूह एकता
Group will,समूह संकल्प
Guaranteed base rate,"गारंटित मूल दर, प्रत्याभूत मूल दर"
Guidance services,निर्देशन सेवाएं
Guided group interaction,निर्देशित समूह-अन्तर्क्रिया
Guilt,"अपराध, दोष"
Habitual criminal,अभ्यस्त अपराधी
Hallucination,विभ्रांति
Handicapped,बाधाग्रस्त
Hard labour,कठोर श्रम
Hazardous occupation,"खतरनाक धन्धा, जोखिमी व्यवसाय"
Heredity,आनुवंशिकता
Hired worker,भाड़े का मजदूर
History sheet,वृत्तपत्रक
Homeostasis,समावस्थान
Home visit,गृहवीक्षा
Homosexuality,समलिंगरति
Honour system,वचन प्रथा
Horizontal communication,समस्तरीय पदोन्नति
Horizontal promotion,समस्तरीय पदोन्नति
Hormone,हार्मोंन
Hospital social service,चिकित्सालय-समाजसेवा
Hostility,शत्रुता
Humanism,"मानववाद, मानवतावाद"
Hypoanalysis,सम्मोहन विश्लेषण
Hypnotism,सम्मोहन
Hypochonodriacal delusions,स्वकाय-चिंता भ्रमासक्ति
Ideal personality,आदर्श व्यक्तित्व
Identification,तदात्मीकरण
Identity,"पहचान, तादात्म्य"
Idiot,"जड़बुद्धि, जड़"
Illegitimate child,अवैध सन्तान
Illicit cohabitation,अवैध सहवास
Illusion,भ्रम
Imagery,"प्रतिमावली, बिंबावली"
Imbecile,"हीनबुद्धि, बालिश"
Immobility of labour,श्रमिक गतिहीनता
Impaling,"सूली चढ़ाना, शूलारोपण"
Impotence,"नपुंसकता, क्लीवता"
Imprisoment,"कारावास, कैद"
Impluse,अवेग
Inadequacy,अपर्याप्तता
Inadequate personality,अपर्याप्त व्यक्तित्व
Inarticulate industrial unrest,"मूल औधोगिक अशांति, अस्पष्ट औधोगिक अशांति"
Incest,"अगम्यगमन, अजाचार"
Incorrigible child,असुधार्य बालक
Incorrigibility,असाध्यता
Indentured apprenticeship,करारबद्ध शिक्षुता
Indeterminate sentence,अनियतकाल दण्ड
Indirect communication,"अप्रत्यक्ष संसूचन, अप्रत्यक्ष संपर्क"
Individual practice,"वैयक्तिक वृत्ति, एकल पेशा"
Indoor relief,अंतःशाल सहायता
Industrial arbitration,उघोग विवाचन
Industrial community,औधोगिक समुदाय
Industrial conflict,औघोगिक संघर्ष
Industrial counselling,औधोगिक परामर्ष औधोगिक उपबोधन
Industrial court,औधोगिक न्यायालय
Industrial disease,उधोग जन्य रोग
Industrial dispute,औधोगिक विवाद
Industrial education,उधोग शिक्षा
Industrial employment,औधोगिक रोजगार औधोगिक नियोजन
Industrial health,औधोगिक स्वास्थ्य
Industrial hygiene,"औधोगिक स्वस्थ्यविज्ञान, औधोगिक स्वास्थ्य रक्षा"
Industrial jurisprudence,उधोग न्यायशास्त्र
Industrial psychology,औधोगिक मनोविज्ञान
Industrial relations,औधोगिक संबंध मालिक-मजदूर संबंध
Industrial safety,"उद्योग सुरक्षा, औद्योगिक सुरक्षा"
Industrial tribunal,औद्योगिक अधिकरण उद्योग न्यायाधिकरण
Industrial union,उद्योगव्यापी श्रमिकसंघ
Industrial unrest,औद्योगिक अशान्ति
Industrywide agreement,"उद्योगव्यापी करार, उद्योगव्यापी समझौता"
Industrywide bargaining,उद्योगव्यापी सौदाकारी
Industrywide strike,उद्योगव्यापी हड़ताल
Infamous crime,कुख्यात अपराध
Infamous punishment,कुख्यात दण्ड
Infamy,"अपकीर्ति, बदनामी"
Infancy period,शैशव काल
Infantile sexuality,शैशवीय कामुकता
Infertility,"बंध्यता, बाँझपन"
Initiative,पहल
Insecurity,असुरक्षा
Inservice training,सेवाकालीन प्रशिक्षण
Insight development,अंतर्दृष्टि विकास
Inspirational group therapy,प्रेरणात्मक समूह चिकित्सा
Instinct,मूलप्रवृत्ति
Instinctive behaviour,मूल प्रवृत्तिक व्यवहार
Institutional behaviour,संस्थागत व्यवहार
Institutional care,संस्थागत देखभाल
Institutionalization,संस्थायन
Intake interview,प्रवेश साक्षात्कार
Integration,"एकीकरण, समाकलन"
Intelligence,बुद्धि
Interaction,"अन्तःक्रिया, अन्योन्यक्रिया"
Interest group,"हितबद्ध समूह, अभिरुचि समूह"
Interim agreement,"अंतरिम अनुबंध, अंतरिम करार, अंतरिम समझौता"
Interim grievance procedure,अंतरिम शिकायत निवारण प्रक्रिया
Intermittent group,सविराम समूह
Intermittent worker,यदाकदिक श्रमिक
Internal frustration,आंतरिक कुंठा
Interpersonal relationship,अंतर्वैयक्तिक संबंध
Interpretative therapy,व्याख्यापरक चिकित्सा
Interunion dispute,"अंतःसंघ विवाद, अंतःसंघ कलह"
Interview,साक्षात्कार
Interview blank (=interview schedule),"साक्षात्कार फार्म, साक्षात्कार अनुसूची"
Interview therapy,साक्षात्कार चिकित्सा
Intimacy,"सन्निकटता, घनिष्ठता"
Introspection,अंतर्निरीक्षण
Introversion,अंतर्मुखता
Introvert personality,अंतर्मुखी व्यक्तित्व
Job analysis,कार्य विश्लेषण
Job analyst,कार्य विश्लेषक
Job classification,कार्य वर्गीकरण
Job hazard,कार्य संकट
Job psychograph,कार्य मनोलेख
Job replica,कार्य प्रतिकृति
Job rotation,कार्य आवर्तन
Job sample test,कार्य प्रतिदर्श परीक्षण
Job specification,कार्य विनिर्देशन
Juvenile court,"किशोर न्यायालय, बाल न्यायालय"
Juvenile delinquency,"किशोर अपचार, बालापचार"
Juvenile probation,किशोर परिवीक्षा
Labour,"श्रम, श्रमिक, मजदूर, कामगार"
Labour contract,"श्रम ठेका, श्रम संविदा"
Labour court,श्रम न्यायालय
Labour dispute,"श्रम विवाद, श्रमिक विवाद"
Labour law,श्रम कानून
Labour maintenance,श्रम अनुरक्षण
Labour management,श्रम प्रबंधन
Labour mobility,श्रम गतिशीलता
Labour movement,"श्रमिक आंदोलन, श्रम आंदोलन"
Labour racketeer,मज़दूर धोखेबाज
Labour reformer,श्रम सुधारक
Labour relations,श्रम-संबंध
Labour solidarity,श्रमिक एकात्मता
Labour standard,श्रम मानक
Labour time standard,श्रम-समय-मान
Labour time ticket,श्रम-समय पर्ची
Labour turnover rate,श्रम आवर्त दर
Labour union,"श्रमिक संघ, मजदूर संघ"
Labour unrest,श्रम अशांति
Labour welfare,"श्रम कल्याण, श्रमिक कल्याण"
Latency period,"अव्यक्तता काल, कामप्रसुप्ति काल"
Lay-off,जबरी छुट्टी
Lay-off pay,जबरी छुट्टी वेतन
Leadership,नेतृत्व
Libido,"कामलिप्सा, लिबिडो"
Lie detector,असत्य सूचित
Life history method,जीवनवृत्त प्रणाली
Living wage,निर्वाह मजदूरी
Lobster shift,निशीथ पारी
Lock out,तालाबंदी
Logotherapy,उद्बोधक चिकित्सा
Long service bonus,दीर्घ सेवा बोनस
Lust murder,कामांध हत्या
Maladaptation,अपव्यनुकूलन
Maladjustment,"कुसमायोजन, अपसमायोजन"
Malfunction,अपक्रिया
Malingering,रोग-ब्याज
Management,"प्रबंध, प्रबंधक वर्ग"
Management prerogative,प्रबंधक विशिष्टाधिकार
Management training,प्रबंध प्रशिक्षण
Man-day,"दिहाड़ी, श्रम-दिन"
Man-hour,श्रम-घंटा
Man-power management,जनशक्ति प्रबंध
Man-to-man rating scale,प्रतिव्यक्ति निर्धारण मापनी
Manual labour,"शारीरिक श्रम, शारीरिक श्रमिक"
Marginal group,"उपांत समूह, सीमांत समूह"
Marriage counselling,"विवाह परामर्श, वैवाहिक उपबोधन"
Masochism,"स्वपीड़म रति, मैसोकीयता"
Mass madness,"जनोन्माद, सामूहिक पागलपन"
Master agreement,"प्रतिमान करार, मानक अनुबंध"
Maternal overprotection,मातृ अतिरक्षण
Maternity home,प्रसूति-गृह
Maturation,परिपक्वन
Maturity,परिपक्वता
Mean,माध्य
Mechanization,"यंत्रीकरण, मशीनीकरण"
Median,"मध्य, माध्यिका"
Mediation board,"मध्यस्थता मंडल, मध्यस्थता बोर्ड"
Medical social work,चिकित्सा समाज कार्य
Mental ability,मानसिक योग्यता
Mental conflict,"मानसिक द्वंद्व, अंर्तद्वंद्व"
Mental deficiency,"मानसिक न्यूनता, मानसिक हीनता"
Mental disorder,मनोविकार
Mental faculty,मनःशक्ति
Mental growth,मानसिक वृद्धि
Mental health,मानसिक स्वास्थ्य
Mental hygiene,"मानसिक स्वास्थ्य, मानसिक स्वास्थ्य विज्ञान"
Metabolism,चयापचय
Model agreement,"आदर्श अनुबंध, आदर्श करार"
Money wage,नकद मजदूरी
Monogamy,एक विवाह प्रथा
Morbidity,अस्वस्थता
Moron,मूढ़ बुद्धि
Mortality rate,मृत्यु-दर
Mother-dominance,"मातृ प्रभुत्व, मातृ प्रमुखता"
Multidisciplinary team,बहुविज्ञ टोली
Multi-employer bargaining,"बहुनियोजक सौदाकारी, बहुमालिक सौदाकारी"
Multiple interaction,बहु-अन्तराक्रिया
Multiple shift system,बहुपारी प्रणाली
Music therapy,संगीत चिकित्सा
Nail biting,नाखून चबाना
National agreement,"राष्ट्रीय समझौता, राष्ट्रीय करार"
National service scheme,राष्ट्रीय सेवा योजना
Natural group,सहज समूह
Naturalism,प्रकृतिवाद
Necrophilia,"शव कामुकता, शवरति"
Need measurement,आवश्यकता मापन
Need response pattern,आवश्यकतामूलक अनुक्रिया प्रतिमान
Negativism,नकारवृत्ति
Negotiator,"समझौताकार, संवार्ताकार"
Neighbourhood,प्रतिवेश
Neighbourhood council,प्रतिवेश परिषद्
Neighbourhood group,"प्रतिवेशी समूह, प्रतिवेश-समूह"
Neurosis,तंत्रिकाताप
Neurotic delinquent,तंत्रिकातापी अपचारी
Night shift,"रात्रि-पारी, रात की पारी"
Night-shift premium,रात्रिपारी अधिवेतन
Nihilistic delusion,शून्यता भ्रमासक्ति
Nominal hours,"निर्दिष्ट घंटे, नियत घंटे"
Nominal wage,"नकद मजदूरी, नकद वेतन"
Non-directive therapy,अनिदेशात्मक चिकित्सा
Non-financial incentive,"अवित्तीय प्रोत्साहन, अवित्तीय प्रेरणा"
Norm,"मानक, प्रतिमान"
Normality,सामान्यता
Nostalgia,गृहातुरता
No strike clause,हड़ताल निषेध धारा
Nymphomania,नारी कामोन्माद
Objective relationship,वस्तुनिष्ठ संबंध
Objectivity,वस्तुनिष्ठता
Observation,प्रेक्षण
Obsession,मनोग्रस्ति
Occupational disease,व्यवसायजनित रोग
Occupational hierarchy,व्यावसायिक अधिक्रम
Occupational injury,व्यवसायजनित क्षति
Occupational level,व्यावसायिक स्तर
Occupational mobility,व्यावसायिक गतिशीलता
Occupational shift,व्यावसायिक विचलन
Occupational stratification,व्यावसायिक स्तरीकरण
Occupational structure,व्यावसायिक संरचना
Occupational survey,व्यवसायगत सर्वेक्षण
Occupational therapy,व्यावसायिक चिकित्सा
Occupationology,"व्यावसायिकी, व्यवसायविद्या"
Off shift,इतर पारी
Off shift premium,इतरपारी अधिवेतन
One man strike,एक-जन हड़ताल
On the job training,अंतःकार्य प्रशिक्षण
Open door policy,मुक्त द्वार नीति
Open group,विवृत समूह
Open shop,संघमुक्त प्रतिष्ठान
Oral period,मौखिक काल
Organizational picketing,संगठनात्मक धरना
