English,Hindi
Children'S Dictionary,बाल कोश
Comparative Dictionary,तुलनात्मक कोश
Conceptual Dictionary,संकल्पनापरक कोश / संकल्पनानुसारी कोश
Construction Of Encyclo Paedia,प्रविष्टि संरचना
Comparative Equivalent,तुलनात्मक समतुल्य
Complete Equivalent,पूर्ण समतुल्य
Cannonical Form,मूल रूप
Complex Form,मिश्र रूप
Constructed Form,पुनर्रचित रूप
Central Meaning,केंद्रीय अर्थ
Collocational,संगत समूह अर्थ
Connotational Collocational / Connotative Collocational,संपृक्तार्थ
Contextual Collocational,सांदर्भिक अर्थ
Contrastive Collocational,विषमार्थ / व्यतिरेकी अर्थ
Casual Use,सहज प्रयोग
Completely Restricted Use,पूर्ण परिसीमित प्रयोग / पूर्ण प्रतिबन्धित प्रयोग
Common Vocabulary,सामान्य शब्द समूह
Class Of Word (S),वर्ग शब्द
Coined Word,निर्मित शब्द
Colloquial Word,प्रचलित शब्द
Complex Word,मिश्र शब्द
Concept Word,संकल्पना शब्द
Content Word,आशय शब्द
Culture Bound Word,संस्कृतिनिष्ठ शब्द
Data,संगृहीत सामग्री
Dead,मृत
Dead Language,मृतभाषा
Dead Words,मृतशब्द
Declension,नाम पद-प्रक्तिया
Definition,परिभाषा
Denotation,संकेतार्थ / वाच्यार्थ
Denotatum,संकेतित / निर्दिष्ट
Depletion,निशेषण / रिक्तीकरण
Derivation,निष्पादन
Derivational Relation,निष्पादन संबंध
Derived,निष्पादित
Description,वर्णन / विवरण
Descriptive,विवरणात्मक
Designation,पदनाम
Designative Word,पदनामी शब्द
Designatum,बोध / आख्येय
Diachronic,कालक्रमिक / द्विकालिक
Diacritic Mark,विशेषक चिह्न
Dialect,बोली
Dialectal,बोली संबंधी
Dialectism,बोलीगत प्रयोग
Dialectology,बोली विज्ञान
Dictionary,शब्दकोश / कोश
Diachronic Dictionary,कालक्रमिक कोश
Dialect Dictionary,बोली कोश
Descriptive Dictionary,वर्णांनात्मक कोश / विवरणात्मक कोश
Dictionary Of Technical Terms,पारिभाषिक कोश / तकनीकी शब्द कोश
Dictionary Scriptorium,कोश लेखागार / प्रविष्टि लेखागार
Diagram,रेखाचित्र
Diaglossia,भाषाद्वैत
Directory,निर्देशिका
Disambiguation,अस्पष्टता निवारण /द्विअर्थता निवारण
Discourse,प्रक्ति / वाक्यबंध
Discourse Analysis,प्रेक्ति विश्लेषण / वाक्य बंध विश्लेषण
Document,प्रलेख
Density Of Encyclo Paedia,प्रविष्टि सघनता
Descriptive Equivalent,वर्णनात्मक समतुल्य
Derivational Form,निष्पादित रूप
Derived Form,निष्पादित रूप
Dialectical Form,बोलीगत रूप
Direct Form,प्रत्यक्ष रूप / अविकारी रूप
Denotative Collocational,वाच्यार्थ
Denotational Collocational,वाच्यार्थ
Derived Collocational,निष्पादित अर्थ
Dictionary Collocational,कोशगत अर्थ
Direct Collocational,प्रत्यक्ष अर्थ
Dominant Collocational,प्रभावी अर्थ
Direct Sense,प्रत्यक्ष आशय
Dominant Sense,प्रभावी आशय
Derivational Suffix,निष्पादक परप्रत्यय
Denotative Word,वाच्यार्थक शब्द
Dialectical Word,बोली शब्द
Deictic Word,संकेत वाचक शब्द
Encyclopaedic Definition,विश्वकोशीय परिभाषा
Encyclopaedic Dictionary,ज्ञानपरक कोश
Etymological Dictionary,व्युत्पत्ति कोश
Etymological Dictionary,व्युत्पत्तिपरक और तुलनात्मक कोश
Exegatic Dictionary,व्याख्यात्मक कोश
Echo Word,प्रतिध्वनि शब्द
Ellipsis,पदलोप / अध्याहार
Empty Word,रिक्तशब्द
Encyclo Paedia,विश्वकोश / ज्ञानकोश
Entry Encyclo Paedia Ies,प्रविष्टि
Equivalent,समतुल्य
Explanatory Equivalent,व्याख्यात्मक समतुल्य
Etymological,व्युत्पत्ति विषयक
Etymologist,व्युत्पत्ति विज्ञानी
Etymology,व्युत्पत्ति
Etymon,स्रोत शब्द-मूल
Euphemism,शिष्टोक्ति
Euphemistic,शिष्टोक्तिक
Excerpt,अवतरण
Expression,अभिव्यक्ति
Extra Linguistic World,भाषिकेतर जगत
Essential Collocational,अनिवार्य अर्थ
Etymological Collocational,व्युत्पत्तिपरक अर्थ
Extended Collocational,विस्तारित अर्थ
External Collocational/ Peripheral Collocational,वाह्यार्थ
Extreme Opposites,अतिविरुद्ध
Elegant Use,परिष्कृत प्रयोग
Empty Word,रिक्त शब्द
Free Combination,मुक्त संबंध समूह
False Etymology,भ्रामक व्युत्पत्ति
Folk Etymology,लौकिक व्युपत्ति
False Friends,भ्रांत मित्र
Flora And Fauna,वन-जीव समूह
Form,रूप
Free Form,मुक्त रूप
Formal,रूप संबंधी
Format,प्रारूप
Frequency Count,आवृत्ति गणना
Frozen,अति औपचारिक
Figurative Collocational,आलंकारिक अर्थ
Functional Collocational,प्रकार्यात्मक अर्थ
Folk Taxonomy,लौकिक वर्गोकरण
Figurative Use,आलंकारिक प्रयोग
Formal Use,औपचारिक प्रयोग
Frozen Use,अति औपचारिक प्रयोग
Frequent Word,अधिक प्रचलित शब्द
Function Word,प्रकार्य शब्द
Functional Word,प्रकार्यात्मक शब्द
General Definition,सामान्य परिभाषा
General Dictionary,सामान्य कोश
Grammatical Form,व्याकरणिक रूप
Gender,लिंग
Genus,उपवंश
Ghost-Word,आभास शब्द
Gloss,भाषांश
Glossary,शब्द सूची
Grammar,व्याकरण
Grammar Grammatical,व्याकरणिक
Grammar Analysis,व्याकरणिक विश्लेषण
Grammar Categories,व्याकरणिक कोटियाँ
Grammar Features,व्याकरणिक अभिलक्षण
Grammar Form,व्याकरणिक रूप
Grammar Function,व्याकरणिक प्रकार्य
Grammar Information,व्याकरणिक सूचना
Grammar Meaning,व्याकरणिक अर्थ
Grammar Structure,व्याकरणिक संरचना
Grammar System,व्याकरणिक इकाई
Grammar Unit,व्याकरणिक इकाई
Grammar Word,व्याकरणिक शब्द
Grapheme,लेखिम / वर्णिम
Graphemics,लेखिम विज्ञान
Graphic Illustration,रेखा निदर्शन / चित्र निदर्शत
Graphemic System,लेखिम व्यवस्था / वर्ण व्यवस्था
General Collocational,सामान्य अर्थ
Grammatical Collocational,व्याकरणिक अर्थ
Group Synonymous,समानार्थी समूह
General Vocabulary,सामान्य शब्द समूह
General Word,सामान्य शब्द
Grammatical Word,व्याकरणिक शब्द
Historical Dictionary,ऐतिहासिक कोश
Hapax,प्रथम प्रयुक्त मात्र
Head Word,प्रधान शब्द
Homographs,समलेख
Homonym,समनाम (शब्द)
Homonymous,समनामी
Homonymy,समनामता
Homophone,समस्वन
Homophony,समस्वनता
Hyperformal,उच्च औपचारिक
Hyperonyms,वर्गअर्थक
Hyperonymy,वर्गअर्थकता
Hyponyms,वर्गसदस्य
Hyponymy,वर्गसदस्य अर्थकता
Historical Comparative Method,ऐतिहासिक तुलनात्मक पद्धति
Historical Sense,ऐतिहासिक आशय
Hyperformal Use,उच्च औपचारिक प्रयोग
Homonymous Word (S),समनामी शब्द
Ideological Dictionary,धारणापरक कोश
Ideographical Dictionary,धारणापरक लेखन कोश
Irregular Form,अनियमित रूप
Inflected Form,पद / पदरूप
Inflectional Form,पद / पदरूप
Identical,तद्रूप
Identity Of Meaning,अर्थ की निजता
Idiom,मुहावरा
Idiomatic,मुहावरेदार
Illustration,निदर्शन
Illustrative Picture,निदर्शित चित्र
Infix,मध्य प्रत्यय
Informal,अनौपचारिक
Inflection,पद प्रक्रिया / रूपसिद्धि
Inflected Word,पद
Informant,सूचक
Inscriptions,अभिलेख
Inscriptional Material,अभिलेखीय सामग्री
Intimate,घनिष्ठ
I. P. A.,अन्तर्राष्ट्रीय- स्वन- वर्णमाला
Ironical,व्यंग्यात्मक / व्यंग्योक्तिपरक
Irony,व्यंग्यार्थ
Isomorphism,तदर्थता
Implied Collocational,निहितार्थ
Indirect Collocational,अप्रत्यक्ष अर्थ / परोक्ष अर्थ
Intentional Collocational,इष्टार्थ
Inflectional Suffix,पद परप्रत्यय
International Word,अन्तर्राष्ट्रीय शब्द
Jargon,वृत्तिभाषा
Jargonism,वृत्तिभाषा प्रयोग
Jocular,परिहासात्मक / परिहासपरक
Journalese,अखबारी भाषा / पत्रकार शैली
Jargon Word,वृत्ति शब्द
Lexicographic Definition,कोशीय परिभाषा
Linguistic Definition,भाषिक परिभाषा
Logical Definition,तर्कपरक परिभाषा
Linguistic Dictionary,भाषिक कोश
Learner'S Dictionary,अध्येता कोश / शिक्षार्थों कोश
Literal Equivalent,शाब्दिक समतुल्य
Linguistic Form,भाषिक रूप
Label,लेबुल
Language,भाषा
Learner'S Dictionary,अध्येता कोश / शिक्षार्थी कोश
Lemma,प्रविष्टि आधार
Lexeme,शब्दिम
Lexical,शब्दपरक
Lexical Category,शब्द कोटि
Lexical Form,कोशीय रूप
Lexical Item,कोशीय इकाई
Lexical Rules,कोशीय नियम
Lexical System,कोशीय व्यवस्था
Lexical Unit,कोशीय इकाई
Lexicographer,कोशकार
Lexicography,शब्दकोश विज्ञान / कोशविज्ञान / कोश निर्माण विज्ञान
Lexicographical Archives,कोशीय लेखागार
Lexicographical Source,कोशीय स्रोत
Lexicology,शब्दार्थ विज्ञान
Lexico Statistics,कोश सांख्यिकी / शब्द सांख्यिकी
Lexicon,शब्दावली
Linguist,भाषा विज्ञानी / भाषा वैज्ञानिक
Linguistic Form,भाषिक रूप
Linguistic Meaning,भाषिक अर्थ
Linguistics,भाषा विज्ञान
Literary (Use),साहित्यिक (प्रयोग)
Loan Word,आगत शब्द
Lexical Collocational,कोशीय अर्थ
Linguistic Collocational,भाषिक अर्थ
Literary Collocational,शाब्दिक अर्थ
Logical Sense,तर्क संगत आशय
Lexicographical Word,कोशीय शब्द
Linguistic Word,भाषिक शब्द
Local Word,स्थानीय शब्द
Morphological Construction,रूपिमिक रचना
Monolingual Dictionary,एक भाषा कोश
Manuscript,पाण्डुलिपि / हस्तलेख
Manual,नियम दर्शिका
Material,सामग्री
Meaning,अर्थ
Main Collocational,मुख्य अर्थ
Metaphoric Collocational,लाक्षणिक अर्थ
Meaning Discrimination,अर्थ भेद
Method,पद्धति
Meta Language,निरूपक भाषा
Metonymy,शब्दादेश
Monolingual (Speaker),एक भाषा (भाषी)
Monosemous (Word),एक अर्थी (शब्द)
Monosemy,एकार्थता
Morph,रूप
Morpheme,रूपिम
Multilingual (Speaker),बहु भाषा (भाषी)
Multi Word (Lexical Unit),बहु शब्दी (कोशीय इकाई)
Mono Syllabic,एकाक्षरी
Normative Dictionary,आदर्श कोश
Near / Partial,आंशिक समनाम
Narrowed Collocational,संकुचित अर्थ
Notional Collocational,धारणात्मक अर्थ
Narrowed Meaning,संकुचित अर्थ
Neologism,अभिनव शब्द / अभिनव प्रयोग
Nested,नीड़ बद्ध
Nested Elements,नीड़ बद्ध तत्त्व
Nested Entry,नीड़ बद्ध प्रविष्टि
Nested Items,नीड़ बद्ध इकाई
Nesting,नीड़ बद्धता
Non-Standard,अमानक
Notation And Format,अंकन और प्रारूप
Noun,संज्ञा
Number,वचन
Native Sense,पूर्व प्रचलित आशय / मूल आशय
Near Synonymous,निकट समानार्थी
Non Standard Word,अमानक शब्द
Orthographical Dictionary,वर्तनी कोश
Oblique Form,तिर्यक रूप / विकारी रूप
Occasional Collocational,प्रासंगिक अर्थ
Original Collocational,मूल अर्थ
Obsolete,अप्रचलित / अप्रयुक्त
Occasional Meaning,प्रासंगिक अर्थ
Occasional Use,विरल प्रयोग
Occurrence,घटन
Onomasiology,नाम अध्ययन
Opposites,विरुद्ध / विरुद्धार्थीं
Orgot,गुप्त भाषा
Orthography,वर्ण विन्यास / वर्तनी लेखन
Occasional Use,विरल प्रयोग
Obsolete / Obsolescent Word,अप्रचलित / अप्रयुक्त
Oldfashioned Word,विगत शब्द
Onomatopoetic Word,अनुकरणिक शब्त
Primary Definition,मुख्य परिभाषा
Professional Dictionary,व्यावसायिक कोश
Practical Dictionary,व्यावहारिक कोश
Partial Equivalent,आंशिक समतुल्य
Popular Etymology,प्रसिद्ध व्युत्पत्ति
Partial Collocational,आंशिक अर्थ
Particular Collocational,विशेष अर्थ
Peripheral Collocational,परिधीय अर्थ
Primary Collocational,मुख्यार्थ
Poler Opposites,ध्रुवीय विरुद्ध
Paradigm,रूपावली
Paradigmatic,रूपावली परक
Paradigmatic Relation,रूपावली परक संबंध
Parameter,विश्लेषण आधार
Paraphrase,भाषानुवाद / पदान्वय
Parent Form,उद्गम रूप
Paronym,यमक
Particle,निपात
Phone,स्वन
Phoneme,स्वनिम
Phonological,ध्वनिपरक
Phonology,ध्वनि विज्ञान
Phrase,पदबंध
Phraseological Unit,पदबंधीय इकाई / पदबंध
Phraseology,शब्दविन्यास / पदविन्यास
Poetic,काव्यात्मक
Polysemous,बहुअर्थक
Polysemous Groups,बहुअर्थक समूह
Polysemy,बहुअर्थकता
Pragmatic Operators,संदर्भ प्रचालक
Prefix,पूर्व प्रत्यय
Preposition,संबंध सूचक
Pronoun,सर्वनाम
Pronunciation,उच्चारण
Proper Noun,व्यक्ति नाम
Proto,आदि / मूल
Protoform,आदिरूप / मूलरूप
Proverb,लोकोक्ति
Punctuation,विराम चिह्न
Poly Syllabic,बहुअक्षरी
Partial Synonymous,आंशिक समानार्थी
Poetic Use,काव्यात्मक प्रयोग
Polysymous Word,बहुअर्थक शब्द
Provincial Word,प्रान्तीय शब्द
Quasi Homonym,आंशिक समनामी / यमक
Quotation,उद्धरण
Reference Dictionary,संदर्भ कोश
Restricted Dictionary,परिसीमित कोश
Reverse Dictionary,अन्त्यक्रम कोश
Reduced Encyclo Paedia,संकुचित प्रविष्टि
Referential Collocational,समुद्देश्यगत / समुद्दिष्ट
Relational,संबंधित अर्थ
Range Of Application,अनुप्रयोग परिधि
Rection,वाक्यात्मक अन्विति
Referential Theory,समुद्देश्यता सिद्धान्त
Register,प्रयुक्ति
Relational Lexical Unit,संबंध सूचक कोशीय इकाई
Restricted (Form),परिसीमित /प्रतिबंधित (रूप)
Root,मूलांश / धातु
Run On Word,संदंध अनुक्रमी शब्द
Rare Use,दुर्लभ प्रयोग
Rare Word,दुर्लभ शब्द
Regional Word,क्षेत्रीय शब्द
Related Word,संबंधित शब्द
Set Combination,नियत संबंध समूह
Special Dictionary,विशिष्ट कोश
Synchronic Dictionary,एककालिक कोश
Systemic Dictionary,संकल्पना-व्यवस्था कोश
Sub Encyclo Paedia,उपप्रविष्टि
Shortened Form,लघुरूप
Secondary Relational,गौण अर्थ
Selected Relational,चयनित अर्थ
Special Relational,विशिष्ट अर्थ
Sample,नमूना / प्रतिदर्श ञंश
Script,लिपि
Scriptorium,प्रविष्ट लेखागार / कोश लेखागार
Segmental (Sound),खण्डीय (ध्वनियाँ)
Segmentation,खण्डीकरण
Selection,चयन
Semasiology,अर्थ विज्ञान
Semantic,अर्थगत
Semantic Aspect,अर्थगत पक्ष
Semantic Change,अर्थगत परिवर्तन
Semantic Components,अर्थगत घटक
Semantic Distinguishers,अर्थ भेदक
Semantic Domains,अर्थगत क्षेत्र
Semantic Features,अर्थगत तत्व / अभिलक्षण
Semantic Fields,अर्थगत क्षेत्र
Semantic Load,अर्थगत भार
Semantic Markers,अर्थगत चिह्नक
Semantic Range,अर्थगत परिधि
Semantic Relationship,अर्थगत संबंध
Semantic Structure,अर्थगत संबंध
Semantic Theory,अर्धगत सिद्धान्त
Semantic Transfer,अर्थगत स्थानान्तरण / अर्थगत संक्रमण
Semantic Unit,अर्थगत इकाई
Sememe,अर्थिम
Semantics,अर्थ विज्ञान
Semiotic Triangle,अर्थ त्रिकोण
Semotology,अर्थ विज्ञान / शब्दार्थ विज्ञान
Sense,आशय
Socially Accepted Sense,समाजीकृत आशय
Special / Specific Sense,विशिष्ट आशय
Structural Sense,संरचनात्मक आशय
Stylistic Sense,शैलीगत आशय
Sequencco Sense,आशय क्रम
Sentence,वाक्य
Set,संच
Set Collocations,नियत / संगत संबंध
Set Expression,नियत अभिव्यक्तियाँ
Sign,संकेत
Signifie,वाच्य
Signified,संकेतित
Signifier / Significant Signified,संकेतक
Slang,गँवारू / शिष्टेतर प्रयोग
Socialized (From),समाजीकृत रूप
Source Language,स्रोत भाषा
Speech,वाक्
Spelling,वर्तनी
Standard (Language),मानक भाषा
Stem,प्रातिपदिक
Structure,संरचना
Style,शैली
Stylistic Style,शैलीगत
Stylistic Differences,शैलीगत अन्तर
Subordinate,अवक्रमिक
Substandard,उपमानक
Suffix,पर प्रत्यय
Superordinate,अधिक्रमिक
Suppletion,सर्वादेश
Supra Segmental (Features),खण्डेतर (लक्षण)
Syllabic,अक्षरी / आक्षरिक
Syllable,अक्षर
Symbol,प्रतीक
Synchronic,एक कालिक
Synonym,पर्याय / समानार्थों
Synonymity,पर्यायपरकता / समानार्थकता
Synonymous,पर्याय / समानार्थी
Synonymy,समानार्थकता
Syntactic,वाक्यात्मक
Stylistic Use,शैलीगत प्रयोग
Scientific Vocabulary,वैज्ञानिक शब्द समूह
Semantically Related Word ('S),अर्थ संबंधित शब्द
Set Combination Of Word (S),नियत संबंध समूह
Slang Word,गँवारू शब्द / शिष्टेतर शब्द
Synonymous Word (S),पर्यायवाची शब्द / समानार्थों शब्द
Technical Definition,तकनीकी परिभाषा
Total Definition,संपूर्ण परिभाषा
Technical Dictionary,तकनीकी कोश
Translational Equivalent,अनुवादनीय समतुल्य
Total Relational,संपूर्ण अर्थ
Transferred Relational,संक्रमित अर्थ
Technical Sense,तकनीकी आशय
Total Sense,संपूर्ण आशय
Transferred Sense,संक्रमित आशय
Taboo (Word),वर्जित (शब्द)
Target Language,लक्ष्य भाषा
Taxonomy,वर्गीकरण सिद्धांत
Temporal,कालगत
Term,पारिभाषिक शब्द
Technical Term,पारिभाषिक शब्द / तकनीकी शब्द
Text,पाठ
Theory Of Abstraction,अमूर्तता सिद्धांत
Thesaurus,धारणापरक कोश
Toponomasiology / Toponomy,स्थल नाम विज्ञान
Transcription,लिप्यकंन
Transliteration,लिप्यंतरण
Type Style,टंकण प्रकार
Tag,चिह्नक / लग्नक
Technical Word,तकनीकी शब्द
Unorganic Composition,असुघटित रचना
Usage,प्रयोग रीति
Use,प्रयोग
Utterance,कथन / उक्ति
Variant,परिवर्त
Verb,क्रिया
Verbal Documentation,मौखिक प्रलेखन
Verblizer,क्रियाकर
Vocabulary,शब्द समूह
Vulgar Word,अभद्र शब्द
Widened Sense,विस्तारित आशय
Word,शब्द
Zoological Vocabulary,प्राणी जगतपरक शब्द समूह
