English,Hindi
assailant,"हमलावर, प्रहारक, आक्रमणकारी"
assassination,हत्या
assault,"हमला, प्रहार, धावा"
assertion,"निश्चयात्मक आग्रह, अभिकथन"
assimilate in mainstream,मुख्यधारा में आत्मसात्करण
assimilation,आत्मसात्करण
associated,संबद्ध
association,साहचर्य
associational offender,साहचर्यजन्य अपराधी
associative cluster,साहचर्य संकुल
associative life,साहचर्य जीवन
assortative mating,समवरणात्मक मैथुन
assumption,"ग्रहण, पूर्वधारणा"
assumption of charge,कार्यभार ग्रहण
astrologer,ज्योतिषी
atomistic concept of society,समाज की व्यष्टि-प्रधान संकल्पना
atomistic family,अतिलघु परिवार
atrocity,नृशंसता
attempted rape,"प्रयासित बलात्कार, प्रयासित बलात्संग"
attitude,अभिवृत्ति
attitude clique,अभिवृत्ति गुट
attitude discrepant behaviour,अभिवृत्ति विसंगत व्यवहार
attitude measurement,अभिवृत्ति मापन
attitude scale,अभिवृत्ति मापनी
attitude therapy,अभिवृत्ति चिकित्सा
attitudinal bias,अभिवृत्तिक अभिनति
attitudinal consistency,अभिवृत्तिक संगति
attitudinal polarization,अभिवृत्तिक ध्रुवण
audience sensitivity,"श्रोता संवेदनशीलता, श्रोता सुग्राहिता"
authoritarian method,सत्तावादी विधि
authoritarian personality,सत्तावादी व्यक्तित्व
authoritarian society,सत्तावादी समाज
authority,"प्राधिकार, प्राधिकारी, प्राधिकरण, सत्ता"
autistic child,स्वलीन बालक
autistic friendliness,स्वलीन मित्रता
auto-sexual perversion,उआत्मकामुक विकृति
automatic selection,स्वतः वरण
autonomous,स्वायत्त
autonomous individual,स्वायत्त व्यक्ति
autonomy,स्वायत्तता
average deviation,"उऔसत विचलन, माध्य विचलन"
aversion,"विमुखता, विरुचि"
avoidance,परिहार
avoidance relationship,परिहार्य संबंध
avuncular authority,"मातुल अधिकार, मातुल प्राधिकार"
avuncular marriage,"मातुल-भागिनेयी विवाह, मामा-भांजी विवाह"
avunculate,मातुलेय (मातुल संबंध)
backward class,पिछड़ा वर्ग
backward hindus,पिछड़े हिंदू
backward tribes,पिछड़ी जनजातियाँ
backwardness,पिछड़ापन
bailable offence,जमानती अपराध
banal assertion,तुच्छ अभिकथन
banishment,"देशनिकाला, निर्वासन"
bar diagram (bar chart),दंड आरेख
barbaric and less developed,बर्बर और अल्पविकसित
bare subsistence level,न्यूनतम निर्वाह स्तर
bargaining,"सौदाकारी, मोलभाव"
base,"आधार, मूल"
bashfulness,झेंप
basic task,"मुख्य कार्य, मूलकार्य"
bastardy,जारजता
Bb,उभयनिष्ठ
behaviour,"व्यवहार, आचरण"
behaviour mechanism,व्यवहार तंत्र
behavioural aspect,व्यवहारात्मक पक्ष
behavioural change,व्यवहारात्मक परिवर्तन
behaviouristic school,व्यवहारवादी संप्रदाय
belief,"मान्यता, विश्वास, आस्था"
benefactor,हितकारी
beneficial,लाभप्रद
beneficiary,लाभार्थी
benefit,हितलाभ
benevolence,हितकारिता
benign,"सुदम, सुसाध्य, सौम्य"
berserk,"अभिविक्षिप्त, जुझारू"
bestiality,"पशुता, पशुगमन"
betrothal,"मंगनी, विवाह निश्चय"
bewildering,"संभ्रामक, विस्मयकारी"
biased,पूर्वाग्रहित; अभिनत
biased sampling,अभिनत प्रतिचयन
bicultural experience,द्विसांस्कृतिक अनुभव
bigamous,द्विविवाही
bigamy,द्विविवाह
bilineal descent,उभयपक्षीय वंशानुक्रम
bilinear kin,उभयवंशीय नातेदार
bilocal extended family,उभयस्थानिक विस्तृत परिवार
bio,जैव
biocentric approach,जीवकेंद्रिक उपागम
biography,जीवनी
biological,जैविक
biological adjustment,जैविक समायोजन
biological behaviour,जैविक व्यवहार
biological family,जैविक परिवार
biological need,जैविक आवश्यकता
biological sociology,"जैविक समाजविज्ञान, जैविक समाजशास्त्र"
biometric sociology,जीवमितीय समाजविज्ञान
biometrical school,जीवमितीय संप्रदाय
biophysical ecology,जैव-भौतिक पारिस्थितिकी
biopsychological sociology,जैव मनोवैज्ञानिक समाजविज्ञान
biotic,जीवीय
birth,जन्म
birth custom,जन्म प्रथा
birth omen,जन्म शकुन
birth rate,जन्म दर
birth rite(s),जन्म संस्कार
bisexual,"उभयलिंगी, द्विलिंगी"
black market,"चोर बाजार, काला बाजार"
black money,काला धन
black power,कुल बैर
blackmailing,भयादोहन
blood feud,कुल बैर
blood fine,रक्त दंड
blood kin,रक्त नातेदार
blood line,शुद्ध वंशक्रम
blood relation,"रक्त संबंधी, रक्त संबंध"
bloody conflict,खूनी संघर्ष
blue blood,अभिजात्य
board of conciliation,सुलह बोर्ड
bodily perfection,शारीरिक पूर्णता
bogey,"हौआ, कृत्रिम भय"
bonded labour,बँधुआ मजदूर
boom town,"सहसावृद्धि नगर, अधिवृद्धि नगर"
boost,बढ़ावा
bootlegger,"मद्यतस्कर, शराब-तस्कर"
born criminal,जन्मजात अपराधी
bourgeois,बूर्जुआ
bourgeois family,बूर्जुआ परिवार
bourgeois society,बूर्जुआ समाज
bourgeoisie,बूर्जुआ
brain drain,प्रतिभा पलायन
brewer,मद्य निर्माता
bride price,वधू मूल्य
bride purchase,वधू क्रय
bride wealth,स्त्राळधन
bridegroom price,वरमूल्य
British colonization,ब्रिटिश उपनिवेशन
broadcast,प्रसारण; प्रसारित करना
broken family (=broken home),भग्न परिवार
brothel,"वेश्यालय, चकला"
brothel keeping,"वेश्यालय चलाना, चकला चलाना"
buggery,अप्राकृतिक मैथुन
bunco crime,"धूर्त अपराध, ठगी"
bureaucracy,"नौकरशाही, अधिकारी तंत्र"
bureaucracy of labour,श्रमिक नौकरशाही
bureaucratic authority,"नौकरशाही सत्ता, अधिकारी वर्ग सत्ता"
bureaucratic organization,"अधिकारी तंत्र संगठन, नौकरशाही संगठन"
business process,"व्यवसाय प्रक्रम, व्यवसाय प्रक्रिया"
buyer,"क्रेता, खरीदार"
buyers and sellers,क्रेता और विक्रेता
calculation,परिकलन
calling (=vocation),"उआजीविका, व्यवसाय"
campaign,अभियान
canonical court,चर्च-न्यायालय
capital punishment,मृत्युदंड
capitalism,पूँजीवाद
carnal abuse,बालिका-दूषण
carnal knowledge,बालिका-मैथुन
case study,केस अध्ययन
case work,वैयक्तिक कार्य
case-oriented approach,एकल विषय अनुस्थापित उपागम
cash crop,नकदी फसल
caste,जाति
caste autonomy,जाति स्वायत्तता
caste based market,जाति आधारित बाजार
Caste Disabilities Removal Act of 1850,जातीय निर्योग्यता निवारण अधिनियम
caste hierarchy,जाति सोपानिकी
caste obligation,जाति दायित्व
caste system,जाति व्यवस्था
caste-blind manner,जाति विमुख व्यवहार
casteism,जातिवाद
casteless society,जातिहीन समाज
casual,"अनियत, आकस्मिक"
casual labour,अनियत श्रमिक
catastrophic change,प्रलयकारी परिवर्तन
catastrophic event,प्रलयकारी घटना
category,"श्रेणी, वर्ग, संवर्ग"
catering,खान-पान
Cc,उभयनिष्ठ
ceiling,च्चतम सीमा
cell house,"कारागार, प्रकोष्ठ गृह"
cell-mates,कारा सहवासी
cellular confinement,कोठरी परिरोध
censorship,सेन्सर व्यवस्था
ceremonial nubility,औपचारिक परिणेयता
challenge,चुनौती
change,परिवर्तन
channelization,"दिशांकन, सही दिशा देना"
chaos,अस्तव्यस्तता
character assassination,चरित्र हनन
characterism,लक्षणवाद
characteristic,"लक्षण, अभिलक्षण, विशेषता"
charisma,"चमत्कार, करिश्मा"
charismatic,"करिश्माई, चमत्कारी"
charismatic authority,"करिश्माई सत्ता, चमत्कारी सत्ता"
charismatic leader,"चमत्कारी नेता, करिश्माई नेता"
chaste character,सच्चरित्र
chaste woman,"साध्वी, सच्चरित्र महिला"
chattel,चल सम्पत्ति
chauvinism,"उग्र राष्ट्रवाद, युद्धप्रियता"
check,"मिलान करना, जाँच पड़ताल"
chief architect,मुख्य वास्तुकार
child bearing,गर्भ धारण
child marriage,बाल विवाह
child welfare,बाल कल्याण
child welfare centre,बाल कल्याण केंद्र
children’s bureau,बाल ब्यूरो
children’s emergency fund,बाल आपात निधि
choice of occupation,व्यवसाय-चयन
Christian ethics,ख्रीष्टीय नीतिशास्त्र
chronic alcoholic,चिरकालिक मद्यपी
chronic alcoholic offender,चिरकालिक मद्यदोषी
chronic migrant,सतत प्रवासी
chronicity,चिरकालिकता
circulation of labour,श्रमिक परिभ्रमण
circumcision,"खतना, सुन्नत"
citizen,नागरिक
city planning,नगर-आयोजना
civic centre,नगर केंद्र
civic equation,नागरिक समीकरण
civil aviation,"नागरिक उड्डयन, नागर विमानन"
Civil Disobedience Movement,सविनय अवज्ञा आंदोलन
civil liberty,नागरिक स्वतंत्रता
civil marriage,"सिविल विवाह, अदालती विवाह"
civil war,गृह युद्ध
civilization,सभ्यता
civilized existence,सभ्य अस्तित्व
civilized society,सभ्य समाज
clan,"कुल, गोत्र"
clan barrier,"कुल रोध, गोत्र रोध"
clan brother,"कुल बंधु, गोत्र बंधु"
clan community,"कुल समुदाय, गोत्र समुदाय"
clan endogamy,गोत्र अंतर्विवाह
clan exogamy,गोत्र बहिर्विवाह
clan incest,गोत्र अगम्यगमन
clan organization,गोत्र संगठन
clandestine,"गुपचुप, प्रच्छन्न"
clandestine marriage (=secret marriage),"गुप्त विवाह, प्रच्छन्न विवाह"
clansman,"कुल बंधु, गोत्र-बंधु"
class,वर्ग
class affiliation,वर्गसंबद्धता
class awareness,वर्ग जागरूकता
class cleavage,वर्ग भेद
class composition,वर्ग संघटन
class conflict,वर्ग संघर्ष
class consciousness,वर्ग-चेतना
class feeling,वर्ग-भावना
class hierarchy,वर्ग सोपान
class identity,वर्ग पहचान
class interest,वर्ग-हित
class mind,वर्ग मनःस्थिति
class morality,वर्ग नैतिकता
class prejudice,वर्ग पूर्वाग्रह
class society,वर्ग-समाज
class solidarity,वर्ग एकात्मता
class structure,वर्ग संरचना
class struggle,वर्ग संघर्ष
class thought,वर्ग विचारधारा
class war,वर्ग-युद्ध
classical economic approach,शास्त्राळय आर्थिक उपागम
classical tradition,शास्त्राळय परंपरा
classificatory kinship system,वर्गात्मक नातेदारी व्यवस्था
classificatory system,वर्गात्मक व्यवस्था
classless society,वर्गहीन समाज
clean caste,"शुचि जाति, शुद्ध जाति"
cliché(s),क्लीशे
clientele,"सेवार्थी वृन्द, पाठकवर्ग"
clinical sociology,"नैदानिक समाजविज्ञान, नैदानिक समाजशास्त्र"
closed caste,"संवृत जाति, बंद जाति"
closed caste system,"संवृत जाति व्यवस्था, बंद जाति व्यवस्था"
closed society,"संवृत समाज, बंद समाज"
cluster sampling,समूह प्रतिचयन
co-existence,सह-अस्तित्व
co-habitation,"सहवास, सहनिवास"
co-operative behaviour,"सहकारी व्यवहार, सहयोगी व्यवहार"
codes of conduct,आचार संहिता
codified norm,संहिताबद्ध मानदंड
coerced co-operation,बलात् सहयोग
coercion,"प्रपीड़न, जोर-जबरदस्ती"
coercive persuasion,"बलात् अनुनय, जबरदस्ती मनवाना"
cognate,मातृपितृ संबंधी
cognation,रिश्तेदारी
cognition,संज्ञान
cognitive,संज्ञानात्मक
cognizable offence,संज्ञेय अपराध
coherent group,संसक्त समूह
cohesion,"संहति, संसक्ति"
cohort,सहगण
collaboration,"सहयोग, सहलेखन"
collapse,"निपात, ढहजाना"
collateral affinity,भिन्नशाखीय विवाह संबंध
collateral consanguinity,भिन्नशाखीय समरक्तता
collateral descent,भिन्नशाखीय वंशानुक्रम
collateral heirs,भिन्नशाखीय उत्तराधिकारी
collateral kin,भिन्नशाखीय नातेदार
collateral merging system,भिन्नशाखीय विलयन व्यवस्था
collateral relatives,भिन्नशाखीय संबंधी
collaterality,भिन्नशाखीयता
collective,सामूहिक
collective action,सामूहिक क्रिया
collective agenda,सामूहिक कार्यसूची
collective burial,सामूहिक शवाधान
collective egoism,सामूहिक अहंवाद
collective entity,सामूहिक सत्ता
collective identity,सामूहिक पहचान
collective ownership,सामूहिक स्वामित्व
collective psychology,सामूहिक मनोविज्ञान
collective representation,सामूहिक प्रतिनिधित्व
collective response,सामूहिक अनुक्रिया
collective volition,सामूहिक संकल्प
collectivity,सामूहिकता
colloquial language,बोलचाल की भाषा
colonial,औपनिवेशिक
colonial administrator,औपनिवेशिक प्रशासक
colonial experience,औपनिवेशिक अनुभव
colonial period,उपनिवेशकाल
colonial powers,औपनिवेशिक शक्तियाँ
colonialism,उपनिवेशवाद
colonization,"उपनिवेशन, उपनिवेशीकरण"
commanding heights,प्रभावशाली ऊँचाइयाँ
commercial,वाणिज्यिक
commercial class,वाणिज्यिक वर्ग
commercial hub,वाणिज्यिक केंद्र
commercialization,वाणिज्यीकरण
commission,"आयोग, कमीशन, आढ़त"
commitment,"वचनबद्धता, प्रतिबद्धता"
commodification,पण्यीकरण
commodity,"पण्य, वस्तु"
common base,सामान्य आधार
common interest,"सामान्य हित, समान अभिरुचि"
common observation,सामान्य प्रेक्षण
communal,सांप्रदायिक
communalism,"सांप्रदायिकता, संप्रदायवाद"
communicate,संप्रेषित करना
communication,संप्रेषण; संचार
communication channel,संचार चैनल
communication media,"संचार माध्यम, संप्रेषण माध्यम"
communication revolution,संचार क्रांति
communism,साम्यवाद
communist,साम्यवादी
community,"सामुदायिक, समुदाय, बिरादरी"
community code,सामुदायिक संहिता
community life,सामुदायिक जीवन
community ownership,सामुदायिक स्वामित्व
community property,सामुदायिक संपत्ति
community sentiment,सामुदायिक भावना
community welfare organization,सामुदायिक कल्याण संगठन
companionate marriage (=companionship marriage),साहचर्य-विवाह
companionship,"सहचारिता, साहचर्य"
comparative sociology,"तुलनात्मक समाजविज्ञान, तुलनात्मक समाजशास्त्र"
comparison,तुलना
compensation,"मुआवजा, क्षतिपूर्ति, प्रतिपूर्ति"
compensatory behaviour,प्रतिपूरक व्यवहार
competence,सक्षमता
competition,"प्रतिस्पर्धा, प्रतियोगिता"
competition emulation,प्रतिस्पर्धात्मक संघर्ष
competitiveness,प्रतिस्पर्धात्मकता
complex,"जटिल, सम्मिश्र"
complex process,"जटिल प्रक्रिया, सम्मिश्र प्रक्रिया"
complex set,जटिल समुच्चय
complexity,जटिलता
complicated,जटिल
complication,जटिलता
component society,घटक समाज
composed,संघटित
composite discipline,"समग्र विद्याशाखा, समग्र विषयशाखा"
composite family,सम्मिश्र परिवार
composite race,सम्मिश्र प्रजाति
composite score,सम्मिश्र प्राप्तांक
composition,"संघटन, गठन"
composition of population,जनसंख्या गठन
compound family,संयोजित परिवार
comprehensive definition,व्यापक परिभाषा
compression,संपीडन
compulsory social insurance,अनिवार्य सामाजिक बीमा
concentration camp,बंदी शिविर
concentration of wealth,धन का संकेद्रण
concept,"संकल्पना, संप्रत्यय"
concept of predestination,पूर्व नियति की संकल्पना
conception,गर्भधारण
conceptual approach,"संप्रत्ययात्मक उपागम, संकल्पनात्मक उपागम"
conceptual tool,संप्रत्ययात्मक साधन
conceptualization,संप्रत्ययीकरण
concern,"सरोकार, संबंध"
conciliation board,सुलह बोर्ड
conciliation machinery,सुलह तंत्र
conciliator,सुलहकारी
conclusion,"निष्कर्ष, उपसंहार"
concomitant relation,सहवर्ती संबंध
condemn,"निंदा करना, अनुपयोगी घोषित करना"
condemned,"निंदित, सिद्धदोष, अनुपयोगी घोषित"
condemned criminal,सिद्धदोष अपराधी
conditional pardon,सशर्त क्षमा
conditional participation,सशर्त भागीदारी
conditioning,अनुकूलन
conduct,आचरण
confederation,महासंघ
confinement,"परिरोध, प्रसवावस्था, प्रसूति"
confirmed criminal,पक्का अपराधी
conflict,"संघर्ष, द्वंद्व"
conflict free area,संघर्ष-मुक्त क्षेत्र
conflict perspective,संघर्ष परिप्रेक्ष्य
conflict theorist,संघर्ष सिद्धांतवादी
conflict-ridden,संघर्ष-ग्रस्त
conformist,"नैष्ठिक, अनुवर्ती"
conformity,अनुरूपता
confrontation,टकराव
congenial,सौहार्दपूर्ण
congenial atmosphere,सौहार्दपूर्ण वातावरण
conglomerate,गुट
conjugal,दांपत्यमूलक
conjugal family,दांपत्यमूलक परिवार
conjugal relation,दांपत्य संबंध
conjugal right,दांपत्य अधिकार
connected,"संबद्ध, संबंधित"
conqueror,विजेता
conquest,विजय
consanguine,समरक्त
consanguine family,समरक्त परिवार
consanguine group,समरक्त समूह
consanguineal (=consanguineous) kin,रक्त नातेदार
consanguineal relatives,रक्त संबंधी
consanguineous,समरक्त
conscience,"अंतर्विवेक, अंतःकरण"
conscientious,"कर्तव्यनिष्ठ, अंतर्विवेकशील"
conscious experience,सचेतन अनुभव
consciousness,चेतना
consensus,"आमराय, मतैक्य"
conservatism,रूढ़िवाद
conservative view,रूढ़िवादी दृष्टिकोण
consolidation,"समेकन, चकबंदी"
consort,"सहचारी, पति; पत्नी"
conspiracy,"षड़यंत्र, साजिश"
constituent assembly,संविधान सभा
constituent society,संघटक समाज
constrained,"बाधित, सीमित"
constrained association,सीमित साहचर्य
constraint,"बाध्यता, प्रतिबंध"
construction helper,निर्माण सहायक
constructive criticism,रचनात्मक समालोचना
consumer,उपभोक्ता
consumer product,उपभोक्ता उत्पाद
consummation,संसिद्धि
consummation of marriage,विवाह संसिद्धि
consumption,"उपभोग, खपत"
contact programme,संपर्क कार्यक्रम
contemporary India,समकालीन भारत
contemporary society,समकालीन समाज
context,"प्रसंग, संदर्भ"
continence in marriage,वैवाहिक संयम
continuity and change,निरंतरता एवं परिवर्तन
continuous,"सतत, लगातार, अविराम"
continuous gaze,"अविराम टकटकी, सतत टकटकी"
continuum,सातत्यक
contraceptive impotence,निरोधजन्य नपुंसकता
contract,"संविदा, ठेका"
contract farming,"संविदा खेती, संविदा कृषि"
contract labour,"ठेका मजदूर, अनुबंधित श्रमिक"
contract system,"संविदा पद्धति, ठेका पद्धति"
contract work,"संविदागत कार्य, ठेका-कार्य"
contractor,"ठेकेदार, संविदाकार"
contradictory,विरोधात्मक
contrast,"व्यतिरेक, वैषम्य"
convalescence,स्वास्थ्य लाभ
convention,"रूढ़ि, परिपाटी, अभिसमय"
conventional family,रूढ़िबद्ध परिवार
conventional society,रूढ़िबद्ध समाज
conversation,"बातचीत, वार्तालाप"
converted,परिवर्तित
cool aggressiveness,शांत आक्रामकता
copulation,"मैथुन, संयुग्मन"
corporal punishment,शारीरिक दंड
corporate body,निगमित निकाय
corporate culture,निगम संस्कृति
corvee,बेगार
cosmopolitan life,विश्वजनीन जीवनशैली
cosmopolitanism,"विश्वबंधुत्व, विश्ववाद"
cost of living,निर्वाह व्यय
coterie,अंतर्गुट
counter culture,प्रति संस्कृति
counting,गणना
country club,कन्ट्री क्लब
court gentry,न्यायालय भद्रजन
courtship,"प्रणययाचन, प्रणयनिवेदन"
covert,अप्रकट
covert co-operation,अप्रकट सहयोग
covert conflict,अप्रकट संघर्ष
covert culture,अप्रकट संस्कृति
creative,सर्जनात्मक
creative evolution,सर्जनात्मक विकास
crèche,"शिशुसदन, शिशुगृह"
credit,"उधार, ऋण, साख"
creed,"मत, पंथ, संप्रदाय"
cremation ground,श्मशान
cremation rites,दाह संस्कार
crime against humanity,मानवताविरोधी अपराध
crime breeding situation,अपराधजनक परिस्थिति
crime causation,अपराध कारणता
crime passional (passionate crime),आवेगी अपराध
crime preventive science,अपराध निरोध विज्ञान
crime rate,अपराध दर
crime wave,अपराध लहर
criminal,"अपराधी, आपराधिक, फौजदारी"
criminal assault,"आपराधिक हमला, बलात्कार"
criminal association,"अपराधी साहचर्य, अपराधी समाज"
criminal at large,भगोड़ा अपराधी
criminal behaviour,अपराधी व्यवहार
criminal by passion,भावावेशी अपराधी
criminal clique,अपराधी गुट
criminal court,"दंड न्यायालय, फौजदारी न्यायालय"
criminal culture,आपराधिक संस्कृति
criminal diathesis,आपराधिक प्रवृत्ति
criminal hangout,अपराधी डेरा
crippled,अपंग
crippling effect,अपंगकारी प्रभाव
critiqued,समालोचित
crop share tenant,भागीदार काश्तकार
cross picketing,प्रति-धरना
cross sex sibling,विलिंग सहोदर
cross uncle,मामा; फूफा
crowd,भीड़
crowd behaviour,भीड़ व्यवहार
crowd opinion,भीड़ अभिमत
