English,Hindi
Adipose tissue (fatty tissue),वसा ऊतक
Adjacent disjunction,संलगन विसंयोजन
Adjuvant,सहवर्धी
A-DNA,ए.-डि.एन.ए.
Adoptive transfer,अंगीकृत अंतरण
Adoral cilia,अभिमुखी पक्ष्माभ
Adoral membrane,अभिमुखी झिल्ली
ADP (adenosine diphosphate),ए.डी.पी. (ऐडेनोसिन डाइफॉस्फेट)
Adrenergic antagonist,ऐड्रिनर्जी विरोधी
Adrenergic receptor,ऐड्रिनर्जी ग्राही
Adrenocorticotrophic hormone (ACTH),"ऐड्रिनोकॉर्टिकोट्रॉफिक हार्मोन, अधिवृक्कवल्कुटप्रेरक हार्मोन (ए.सी.टी.एच.)"
Adsorption,अधिशोषण
Adsorptive,अधिशोषी
Adsorptive endocytosis,अधिशोषी अंतःकोशिकता
Adventitious protonema,अपस्थानिक प्रथमतंतु
Adventive embryo,अपस्थानिक भ्रूण
Aerenchyma,वायूतक
Aerial respiration,वायव श्वसन
Aerobe,वायुजीव
Aerobic bacteria,वायुजीवी जीवाणु
Aerobic fungi,वायुजीवी कवक
Aerobic heterotroph,वायुजीवी विषमपोषी
Aerobic respiration,वायुजीवी श्वसन
Affinity,बंधुता
Affinity chromatography,बंधुता वर्णलेखन
Affinity constant,बंधुता स्थिरांक
Aflagellar,अकशाभी
Aflatoxin,ऐफ्लाआविष
A-form of DNA,डी.एन.ए. का ए.-रूप
Agamete,अयुग्मक
Agamic,अयुग्मी
Agammaglobulinaemia,अगामाग्लोबुलिनरक्तता
Agamogenesis,अलिंगीजनन
Agamospermy,अनिषेकबीजता
Agar,ऐगार
Agarose gel,ऐगेरोस जेल
Agarose gel electrophoresis,ऐगेरोस जेल वैघुतकणसंचलन
Agar plate count,ऐगार प्लेट गणना
Ageing theory,"जरण सिद्धांत, कालप्रभावन सिद्धांत"
Agent,कर्मक
Age pigment (lipofuscin),कालप्रभावन वर्णक (लिपोफुसिन)
Agglutinability,समूहनशीलता
Agglutinable,समूहय
Agglutinant,समूहक
Agglutinate,"आश्लिष्ट, समूहित"
Agglutination,"आश्लेषण, समूहन"
Agglutination test,समूहन परीक्षण
Agglutinin,एग्लूटिनिन
Aggregation centre,समुच्चयन केंद्र
Aggregation chimaera,समुच्चय विचित्रक
Agouti (agouty),अगूटी
Agranulocyte,अकणिकाणु
Agrobacterium tumefaciens*,एग्रोबैक्टीरियम टूमीफेसिएन्स
Aheliotropic,सूर्यपवर्ती
AIDS (Acquired Immune Deficiency Syndrome),एड्स (उपर्जित प्रतिरक्षा न्यूनता संलक्षण)
Air space,वायु अवकाश
Akaryote,अकेंद्रकी
Akaryote stage,अकेंद्रकी अवस्था
Alanine,एलेनीन
Alanyl tRNA,एलेनिल टी आर.एन.ए.
Alarmone,एलार्मोन
Alate,सपक्षक
Albinism,"अरंजकता, रंजकहीनता"
Albino,अरंजक
Albumin,ऐल्बूमिन
Albumin gene,ऐल्बूमिन जीन
Alcaptonuria,ऐल्केप्टोन्यूरिया
Alcohol,ऐल्कोहॉल
Alcohol dehydrogenase,ऐल्कोहॉल डिहाइड्रोजनेज
Alcoholic fermentation,ऐल्कोहॉली किण्वन
Aldehyde,ऐल्डिहाइड
Aldohexose,ऐल्डोहेक्सोस
Aldolase,ऐल्डोलेज
Aldose,ऐल्डोस
Aldosterone,ऐल्डोस्टेरोन
Alecithal egg,अपीतकी अंडा
Aleurone,ऐल्यूरोन
Aleurone grain,ऐल्यूरोन रेणु
Aleuroplast,ऐल्यूरोनलवक (प्रोटीनलवक)
Alga,शैवाल
Algicide,शैवालनाशी
Algin,ऐल्जिन
Alien gene,विजातीय जीन
Aliphatic,ऐलिफैटिक
Aliqout,संखंड
Alkaline phophatase,क्षारीय फॉस्फेटेज
Alkalinity,क्षारीयता
Alkaptonuria,ऐल्कैप्टनमेह
Alkylating agent,एल्किलन-कर्मक
Alkylating drug,एल्किलन औषध
Alkylation,ऐल्किलन
Alkyl sulphonate,एल्किल सल्फोनेट
Allantoin,ऐलेन्टॉइन
Allantois,अपरापोषिका
Allele,"युग्मविकल्पी, विकल्पी"
Allelic complementation,विकल्पी पूरकन
Allelic exclusion,विकल्पी अपवर्जन
Allelic frequency,विकल्पी आवृत्ति
Allelomorph,"युग्मविकल्पी, विकल्पी"
Allergen,प्रत्यूर्जक
Allergic reaction,प्रत्यूर्जी प्रतिक्रिया
Allergy,प्रत्यूर्जता
Alloantigen (isoantigen),अपरप्रतिजन (समप्रतिजन)
Allogamy,अपरयुग्मन
Allogenic,अपरजनिक
Allogenic effect,अपरजनिक प्रभाव
Allograft,अपरनिरोप
Allometry,अपरमिति
Allophene,अपरलक्षण
Allophenic mouse,अपरलक्षणी मूषक
Allopheny,अपरलक्षणता
Allophycocyanin,ऐलोफाइकोसायनिन
Allopolyploid,अपरबहुगुणित
All-or-none response,सर्व-या-शून्य अनुक्रिया
Allosteric control,अपरस्थली नियंत्रण
Allosteric interaction,अपरस्थली अन्योन्यक्रिया
Allosteric protein,अपरस्थली प्रोटीन
Allosteric site,अपरस्थल
Allosteric transformation,अपरस्थली रूपांतरण
Allostery,अपरस्थलता
Allosyndesis,अपरयुगलन
Allotetraploid,अपरचतुर्गुणित
Allotype,अपरप्ररूप
Allozygote,अपरयुग्मज
Allozyme,"ऐलोज़ाइम, अपरप्रकिण्व"
Alpha-actinin,ऐल्फा-ऐक्टिनिन
Alpha-amanitin,ऐल्फा-ऐमेनिटिन
Alpha-amylase,ऐल्फा-ऐमिलेज
Alpha-chain,ऐल्फा-शृंखला
Alpha-chain gene,ऐल्फा-शृंखला जीन
Alpha-foetoprotein,ऐल्फा-फीटोप्रोटीन
Alpha-nefix,ऐल्फा-कुंडलिनी
Alpha-particle,ऐल्फा-कण
Alpha-thalassae-mia major,ऐल्फा थैलासीमिया मेजर
Alteration enzyme,परिवर्त एन्जाइम
Alternating cleavage,एकांतरी विदलन
Alternation of generations,पीढ़ी-एकांतरण
Alternative splicing,विकल्पी समबंधन
Alu cleavage,ऐलु विदलन
Alu-equivalent family,ऐलुसम कुल
Alu family,ऐलु कुल
Alu sequence,ऐलु अनुक्रम
Amacrine cell,अंतत्रिकाक्षी कोशिका
Amanitin,ऐमेनिटिन
Amber codon,ऐम्बर प्रकूट
Amber mutation,ऐम्बर उत्परिवर्तन
Amber-nonsense mutation,ऐम्बर निरर्थक उत्परिवर्तन
Amber suppressor,ऐम्बर निरोधक
Ambystoma mexicanum*,ऐम्बीस्टोमा मेक्सिकैनम
Ameiosis,अनर्धसूत्रण
Ame's test,ऐम-परीक्षण
Amethopterin,ऐमेथोप्टेरिन
Amicyanin,ऐमीसायनिन
Amide bond,ऐमाइड आबंध
Amiloride,एमीलोराइड
Amino acid,ऐमीनो अम्ल
Amino acid oxidase,ऐमीनो  अम्ल ऑक्सीडेज
Amino acid sequence,ऐमीनो अम्ल अनुक्रम
Amino acid side-chain,ऐमीनो अम्ल पार्श्व शृंखला
Aminoacid transport,ऐमीनोअम्ल अभिगमन
Aminoaciduria,ऐमीनोअप्लमेह
Aminoacyl RNA synthetase,ऐमीनोएसिल आर.एन.ए. सिन्थेटेज
Aminoacyl site,ऐमीनोएसिल स्थल
Aminoacyl tRNA,ऐमीनोएसिल टी आर.एन.ए.
Amino group,ऐमीनो-समूह
Aminopeptidase,ऐमीनोपेप्टीडेज
Aminopterin,ऐमीनोप्टेरिन
Aminopurine,एमीनोप्यूरीन
Amino-terminal,ऐमीनो अंत्य
Amitosis (amitotic division),असूत्रण (असूत्री विभाजन)
Ammonotelic,अमोनिया उत्सर्जी
Amniocentesis,उल्बवेधन
Amniocyte,उल्बाणु
Amnion,उल्ब
Aamniote,उल्बी
Amniotic cavity,उल्ब-गुहा
Amniotic fluid,उल्बीय तरल
Amoeba,अमीबा
Amoebocyte,णीबाणु
Amoeboid locomotion,अमीबीय चलन
Amoeboid movement,अमीबीय गति
Amorph,अरूपी
Amphiaster,उभयतारक
Amphidiploid,उभय दविगुणित
Amphimixis,उभयसंयोग
Amphipathic,उभयसंवेदी
Amphipathic molecule,उभयसंवेदी अणु
Amphiphilic,उभयरागी
Ampholyte,उभय अपघट्य
Amphoteric compound,उभयधर्मी यौगिक
Amphoteric nature,उभयधर्मी प्रकृति
Amphotrophic virus,उभयपोषित विषाणु
Ampicillin,ऐम्पिसिलिन
Amplification,प्रवर्धन
Amplification chromosome,प्रवर्धन गुणसूत्र
Ampoule (ampule),ऐम्प्यूल
Amyelilnate,अमाइलिनित
Amylase,ऐमिलेज
Amylase gene,ऐमिलेज जीन
Amylolytic,मंडलायनी
Amylopectin,एमिलोपेक्टिन
Amyloplast,मंडलवक
Amylose,मिलोस
Anabolite,उपचयज
Anaemia,अरक्तता
Anaerobe,अवायुजीव
Anaerobic respiration,आवायुजीवी श्वसन
Anaerobiosis,अवायुजीविता
Analogous,समवृत्ति
Analogue,"समवृत्ति, अनुरूप"
Analogy,समवृत्तिता
Analytical ultra-centrifugation,वैश्लेषिक द्रुतअपकेंद्रण
Anamnestic response,प्रतिरक्षीवर्थक अनुक्रिया
Anaphase,"पश्चावस्था, ऐनाफेज"
Anaphylatoxin,ऐनाफाइलाटॉक्सिन
Anaphylaxis (anaphylactic shock),तीव्रग्राहिता (तीव्रग्राही प्रघात)
Anaplasia,अरूपांतरण
Anaplasmosis,ऐनाप्लाज़्मता
Anaplerotic reaction,आपूरक अभिक्रिया
Anastral mitosis,अतारकीय समसूत्रण
Anastral spindle,अतारकीय तर्कु
Anatomical,शारीरीय
Anatomical feature,शारीरीय लक्षण
Anatomically,शारीरतः
Anatomist,शारीरज्ञ
Anatomy,शारीर
Ancestor,पूर्वज
Androcyte,प्राक्पुमणु
Androecious,पुमाश्रयी
Androecium,पुमंग
Androgen,ऐंड्रोजन
Adnrogenesis,पुंजनन
Androgonial cell,पुंजनक कोशिका
Androsterone,ऐंड्रोस्टेरोन
Anemotaxis,वातानुचलन
Anemotropism,वातानुवर्तन
Anergized culture,अनूर्ज संवर्ध
Anergy,अनूर्जता
Aneuploid,असुगुणित
Aneuploidy,असुगुणिता
Aneusomatic,"असूसूत्रिक, असुकायिक"
Angioblast,वाहिकाकोरक
Angiogenesis,वाहिकाजनन
Angiotensin,एन्जियोटेन्सिन
Angstrom (Ao),"ऐंग्स्ट्राम, ऐंग्स्ट्रम (Ao)"
Aniline dye,ऐनिलीन रंजक
Animal,"प्राणी, जंतु"
Animal cell,जंतु कोशिका
Animalcule,जंतुक
Animalculist,"जंतुकविज्ञानी, जंतुकविद्"
Animalia,ऐनिमेलिया
Animal pole,सक्रिय ध्रुव
Animal virus,प्राणी-विषाणु
Anion,ऋणायन
Anionic detergent,ऋणायनी अपमार्जक
Anisocytosis,असमकोशिकता
Anisogamete,असमयुग्मक
Anisogamy,असमयुग्मन
Anisotropic band,विषमदैशिक बैंड
Anisotropic ovum,असमध्रुवी डिंब
Anisotropy,"असमध्रुवता, विषमदैशिकता"
Ankyrin,एन्काइरिन
Annealing,एनीलन
Annectant (annectent),सहबंधक
Annulate lamella,वलियत पटल
Annulus,वलयिका
Annulus lid,वलयिका पिधान
Anomer,ऐनोमर
Anomeric carbon,ऐनोमरी कार्बन
Anopheles,ऐनोफेलीज
Anoxia,अनॉक्सिता
Anoxybiotic respiration,अनॉक्सीजीवीय श्वसन
Antagonist,विरोधी
Antenatal diagnosis,जन्मपूर्व निदान
Antennapedi complex,शृंगिकापद संमिश्र
Anterior,अग्र
Anterior cavity,अग्र गुहा
Anterior diverticulum,अग्र अंधवर्ध
Anterior lobe,अग्र पालि
Anterior loop,अग्र पाश
Anteroposterior,"अग्र-पश्च, पश्चाग्र"
Anteroventral,अग्राधर
Anther culture,पराग संवर्ध
Antheridial cell,पुंधानी-कोशिका
Antheridium,पुंधानी
Antherozoid,पुमणु
Anthocyan,ऐन्थोसायन
Anthranilic acid,ऐन्थ्रानिलिक अम्ल
Antibiosis,"प्रतिजीविता, प्रतिजीवन"
Antibiotic,"प्रतिजैविक, एन्टीबायोटिक"
Antibiotic resistance,प्रतिजैविक प्रतिरोध
Antibody,प्रतिरक्षी
Antibody-depen-dent cellular cytotoxicity (ADCC),प्रतिरक्षी आश्रित कोशिकीय आविषता (ए.डी.सी.सी)
Antibody diversity,प्रतिरक्षी विविधता
Antibody specificity,प्रतिरक्षी विशिष्टता
Anticancer drug,प्रतिकैंसर औषध
Anticlinal,अपनतिक
Anticoagulant,प्रतिस्कंदक
Anticoding strand,प्रतिकूटन रज्जुक
Anticodon,प्रतिप्रकूट
Antidiuretic hormone,प्रतिमूत्रल हार्मोन
Antidromic neuron,प्रतिगामी तंत्रिओन
Antifolate agent,प्रतिफोलेट कर्मक
Antifreeze poisoning,प्रतिहिम विषाक्तन
Antifreeze protein,प्रतिहिम प्रोटीन
Antigen,प्रतिजन
Antigen-antibody aggregate,प्रतिजन-प्रतिरक्षी पुंज
Antigen-antibody complex,प्रतिजन प्रतिरक्षी संमिश्र
Antigen binding cell (ABC),प्रतिजन आबंधक कोशिका (ए.बी.सी.)
Antigenic,प्रतिजनी
Antigenic conversion,प्रतिजनी परिवर्तन
Antigenic determinant,प्रतिजनी निर्धारक
Antigenicity,प्रतिजनत्व
Antigenic variation,प्रतिजनी विभिन्नता
Antigen presentation,प्रतिजन प्रस्तुति
Antigen processing,प्रतिजन प्रक्रमण
Antigen switching,प्रतिजन स्विचन
Antiglobulin,प्रतिग्लोबुलिन
Antihistamine,प्रतिहिस्टेमीन
Anti-idiotype,प्रति-विशिष्टप्ररूप
Antilymphocytic serum,प्रतिलसीकाणुक सीरम
Antimessage,प्रतिदूत
Antimetabolite,प्रतिउपापचयज
Antimitotic drug,प्रतिसमसूत्रण-औषध
Antimutagen,प्रतिउत्परिवर्तजन
Antinuclear factor,प्रतिन्यूक्लीक कारक
Antiparallel,प्रतिसमांतर
Antipodal cell,प्रतिव्यासांत-कोशिका
Antipodal nucleus,प्रतिव्यासांत केंद्रक
Antiport,प्रतिगम
Antisense RNA,प्रति-अर्थ आर.एन.ए.
Antisense strand,प्रतिअर्थ रज्जुक (प्रकूटन रज्जुक)
Antiserum,प्रतिसीरम
Antitermination,प्रति-समापन
Antitermination factor,प्रति-समापन कारक
Antitermination protein,प्रतिसमापन प्रोटीन
Antiterminator,प्रतिसमापक
Antitoxin,प्रतिआविष
Anucleate,अकेंद्रक
Anucleolate,अकेंद्रिक
AP endonulease,ए.पी.एन्डोन्यूक्लिएज
Apert syndrome,ऐपर्ट संलक्षण
Aperture,"द्वारक, रंध्र"
Apex,"शीर्ष, शिखर"
Aphidicolin,एफिडीकोलिन
Apical,शीर्षस्थ
Apical body,शीर्षस्थ पिंड
Apical bud,शीर्षस्थ कलिका
Apical cell,शीर्षस्थ कोशिका
Apical meristem,शीर्षस्थ विभज्योतक
Aplasia,अवर्धन
Aplysia punctata*,ऐप्लीसिया पंक्टेटा
Apocrine gland,अपस्रावी ग्रंथि
Apocrine secretion,अपस्रावी स्राव
Apoenzyme,ऐपोएन्जाइम
Apogamy,अपयुग्मन
Apogeny,अपजनन
Apoinducer,अपप्रेरक
Apolar,अध्रुवी
Apomict,असंगजनिक
Apomixis,असंगजनन
Apomorph,अपरूप
Apoplast,अपलवक
Apoprotein,ऐपोप्रोटीन
Aporogamy,द्वारेतरप्रवेश
Apospory,अपबीजाणुता
Apostrophe,अपविन्यास
Apparatus,उपकरण
Appendicle,उपांगक
Applied science,अनुप्रयुक्त विज्ञान
Apposition,स्तराधान
AP site,ए.पी. स्थल
Apurinic acid,एप्यूरीनिक अम्ल
Apyrene sperm,असूत्री शुक्राणु
Aquatic animal,जलीय प्राणी
Aquo,"जलीय, वारि"
Arabinocyl-CTP,एरेबिनोसिल-सी.टी.पी.
Arabinose operon,"एरेबिनोस ओपेरॉन, एरेबिनोस प्रचालेक"
Arachnodactyly,लूतांगुलिता
Araldite,एरेल्डाइट
Arbovirus,"आर्बोवाइरस, संवाविषाणु"
Arbuscule,कूर्चक
Arcade cell,आर्केड कोशिका
Archaebacteria,आद्यजीवाणु
Archaeocyte,आद्याणु
Archegonial chamber,मादाधानी कोष्ठ
Archegonium,मादाधानी
Archenteron,आद्य-आंत्र
Archesporium,प्रप्रसूतक
Archetype,आद्यप्ररूप
Archetype code,आद्यप्ररूपी कूट
Archiblastula,आद्य कोरक
Archoplasm (archiplasm),आदिद्रव्य
Arealization (spatial determination),क्षेत्रीयन (स्थानगत निर्धारण)
Argentaffin cell,रजतरंजी कोशिका
Argentophilic cell,रजतरागी कोशिका
Arginine,आर्जिनिन
Aromatic ring,ऐरोमेटिक वलय
Arrhenotoky,अनिषेकपुंजनन
ARS (autonomously replicating sequence),ए.आर.एस. (स्वायत्ततः प्रतिकृतिकारी अनुक्रम)
Artefact,कृतक
Artemia salina*,आर्टीमिया सेलाइना
Arthrogryposis,संधिवक्रता
Arthus reaction,आर्थस-अभिक्रिया
Artificial parthenogenesis,कृत्रिम अनिषेकजनन
Ascending chromatography,आरोही वर्णलेखन
Ascites,जलोदर
Ascocarp,एस्कोकार्प
Ascomycetes,एस्कोमाइसिटीज़
Ascorbic acid,एस्कॉर्बिक अम्ल
Ascospore,एस्कोस्पोर
Ascus,एस्कस
Asexual,"अलैंगिक, अलिंगी"
Asexual reproduction,अलैंगिक जनन
A site of ribosome,राइबोसोम का ए.स्थल
Asparagine,एस्पेराजीन
Aspartic acid,एस्पर्टिक अम्ल
Aspergillus,एस्पर्जिलस
Aspermia,अशुक्रता
Aspirin,एस्पीरीन
Association,साहचर्य
Association constant,संगुणन स्थिरांक
Associative cell,सहस्थित कोशिका
Assortment,अपव्यूहन
Aster,तारक
Asterosclereid,तारादृढ़कोशिका
Astral fibre,तारक रेशा
Astral mitosis,तारक समसूत्रण
Astral ray,तारक किरण
Astrocyte,ताराणु
Asymmetric cell division,असममित कोशिकाविभाजन
Asynapsis,असूत्रयुग्मन
Asynchronous,अतुल्यकालिक
Atavic mutation,पूर्वजीय उत्परिवर्तन
Atavism,पूर्वजता
Ataxia telangiectasia,सूत्रविन्यासी गतिभ्रंश
Atomic force microscopy,परमाणु बल सूक्ष्मदर्शिकी
Atomic weight,परमाणुभार
Atopy,एटॉपी
ATP (adenosine triphosphate),ए.टी.पी. (ऐडिनोसीन ट्राइफॉस्फेट)
ATPase,ए.टी.पी. एज
ATP synthetase,ए.टी.पी. सिन्थेटेज
Atractyloside,एट्रेक्टाइलोसाइड
Atrichia,अकशाभता
Atrophic,"क्षीण, अपुष्ट"
Attached-X chromosome,संलग्न एक्स. गुणसूत्र
Attachment constriction,संलग्नी संकीर्णन
Attachment plaque,संलग्नी प्लाक
Attenuated vaccine,क्षीणित टीका
Axial filament,अक्षीय तंतु
Axillary,"कक्षवर्ती, कक्षीय"
Axolotl,ऐक्सोलोट्ल
Axon,तंत्रकाक्ष
Axonal membrane,तंत्रिकाक्षीय झिल्ली
Axonal transport,तंत्रिकाक्षीय अभिगमन
Axon (axone),"ऐक्सॉन, तंत्रिकाक्ष"
Axoneme,"ऐक्सोनीम, अक्षसूत्र"
Axon flow (axonal transport),तंत्रिकाक्ष प्रवाह (तंत्रिकाक्ष अभिगमन)
Axoplasm,तंत्रिकाक्षद्रव्य
Axoplasmic transport,तंत्रिकाक्षद्रव्यो अभिगमन
Aziridine,ऐज़ीरीडीन
Azo dye,ऐज़ो रंजक
Azolla,आज़ोला
Azurin,ऐजुरिन
Babes-Ernst granule,बेब्स-अर्न्स्ट कमिका
Bacillin (basilysin),बैसिलिन (बैसिलाइसिन)
Bacillus,"दंडाणु, बैसिलस"
Bacillus subtilis*,बैसिलस सबटिलिस
Bacitracin,बैसिट्रेसिन
Back cross,प्रतीप प्रसंकर (सं.) प्रतीप प्रसंकरण (क्रि)
Background constitutive synthesis,पृष्ठभूमिक रचक संश्लेषण
Background genotype,पृष्ठभूमिक जीनप्ररूप
Background mutation (spontaneous mutation),पृष्ठभूमिक उत्परिवर्तन (स्वतः उत्परिवर्तन)
Back mutation,प्रतीप उत्परिवर्तन
Bacteria,जीवाणु
Bacterial capsule,जीवाणु संपुट
Bacterial chromosome,जीवाणु गुणसूत्र
Bacterial cistron,"जीवाणु-सिस्ट्रॉन, जीवाणु कार्येक"
Bacterial count,जीवाणु गुणनांक
Bacterial culture,जीवाणु-संवर्ध
Bacterial endosymbiont,जीवाणु अंतःसहजीवी
Bacterial flagellum,जीवाणु कशाभ
Bacterial lawn,जीवानु संस्तर
Bacterial mating (bacterial conjugation),जीवाणु संगम (जीवाणु संयुग्मन)
