English,Hindi
Air-line lubricator,वायु-पथ स्नेहक
Air lock,कापु पाश
Air lock feeder,वायुपाश प्रभरक
Air lock seal,वायुपाश सील
Air pipe,वायु पाइप
Air pollution,वायु प्रदूषण
Air heater,वायु पूर्वतापक
Air pressure,वायुदाब
Air pump,वायु पम्प
Air receiver bank,वायु अभिग्राही बैंक
Air sampler,वायु प्रतिदर्शित्र
Air shaft,"वायु चानक, वायु कूपक"
Air transmission,वायु संचरण
Air volume,वायु आयतन
Airway,वायुपथ
Air winch,"वायु विंच, वायु चर्खी"
Alarm,अलार्म
Alclad,ऐलक्लैड
Alcohol,ऐल्कोडॉल
Algae reef,शैवाल रीफ
Aliasing,"उपघटन, एलियासिंग"
Alignment,संरेखण
Alimak raise,एलिमेक रेज
Alkali,क्षार
Alkali-calcic series,क्षार-कैल्सी श्रेणी
Alkalic igneous rocks,क्षारीय आग्नेय शैल
Alkalic rocks,क्षारिक शैल
Alkali feldspar,क्षार केल्डस्पार
Alkaline,क्षारीय आग्नेय शैल
Alkaline earth,क्षारीय मृदा
Alkaline electrolyte,क्षारीय विद्युत् अपघट्य
Allagite,एलाजाइट
Alliaceous (deposits),लशुनी (निक्षेप)
Alligatoring,"ऐलीगेटरण, नक्रण"
Allite,एलाइट
Allivalite,ऐलीवेलाइट
Allochem,ऐलोकेम
Allochromatic,अपरवर्णी
Allochthon,अपरस्थानिक शैलपिंड
Allochthonous (rocks),अपरस्थानिक (शैल)
Allodelphite,एलोडेल्फाइट
Allomorph,ओपररूप
Allothigene (rock),अन्यत्रजन (शैल)
Allothigenic minerai,अन्यत्रजनिक खनिज
Allothigenous ejecta,अन्यत्रजात बहि: क्षेप
Allothrausmatic,अपरकेन्द्रकी
Allotriomorphic,अस्वरूपी
Allotropic,अपरूपी
Allotropism,अपररूपता
Alloy,मिश्रातु
Alloy cast iron,मिश्रातु संचक लोहा
Alloyed pig,मिश्रात्वित पिग
Alloying element,मिश्रात्वन तत्व
Alloy recovery,मिश्रातु प्राप्ति
Alloy scrap,मिश्रातु उच्छिष्ट
Alloy steel,मिश्रातु इस्पात
Alluvial,जलोढ़
Alluvial accretion,जलोढ़ अभिवृद्धि
Alluvial cone,जलोढ़ शंकु
Alluvial deposit,जलोढ़  निक्षेप
Alluvial fan,जलोढ़ पंखा
Alluvial gold,जलोढ़ स्वर्ण
Alluvial ore,जलोढ़ अयस्क
Alluvial ore deposit,जलोढ़ अयरक निक्षेप
Alluvial terrace,जलोढ़ वेदिका
Alluvial tin,जलोढ़ टिन
Alluvium,जलोढ़क
Almagra,एलमेगरा
Alnoite,एलनॉइट
Aloxite,एलॉक्साइट
Alpha iron,ऐल्फा लोह
Alphitite,अल्फीटाइट
Alpine,अल्पाइन
Alpine orogeny,अल्पाइन पर्वतन
Altera,प्रति-एकांतरक
Alternate,एकांतर
Alternate currect (ac),प्रत्यावर्ती धारा
Altimeter,तुंगतामापी
Altimetry,तुंगतामिति
Alum,"एलम, फिटकरी"
Alum glass,क्रिस्टलित फिटकरी
Alumina,ऐलुमिना
Alumina charging,ऐलुमिना घानन
Aluminate,ऐलुमिनेट
Aluminide,ऐलुमिनाइड
Aluminite,ऐलुमिनाइट
Aluminium,ऐलुमिनियम
Aluminium acetate,ऐलुमिनियम एसीटेट
Aluminium carbide,ऐलुमिनियम कार्बाइड
Aluminium chloride,ऐलुमिनियम क्लोराइड
Aluminium fluoride,ऐलुमिनियम फ्लुओराइड
Aluminium foil,ऐलुमिनियम पर्णी
Aluminium paint,ऐलुमिनियम पेन्ट
Alumino ferro,ऐलुमिनी लोह
Alum shale,फिटकरी शेल
Alundum,एलन्डम
Amagmatic,अमैग्मी
Amalgamation,"अमलगमन, पारदन"
Amalgum,"अमलगमन, पारदन"
Amber,"ऐम्बर, कहरूवा"
Ambient,"परिवेशी, परिवेश"
Amblypod,ऐंब्लीपॉड
Ambonite,एम्बोनाइट
Ambrite,एम्ब्राइट
Ambulacral area,वीथि क्षेत्र
Ambulance,"एंबुलेंस, रोगीवाहन"
Amethyst,"कटौला, जमुनिया"
Amaintoid,"एस्बोस्टेसाभ, एमियन्टॉइड"
Ammonium sulphate,अमोनियम सल्फेट
Amorphous,अक्रिस्टलीय
Amparo,एम्पेरो
Ampere,एम्पियर
Amphibolite facies,एम्फिबोलाइट संलक्षणी
Amplimorphic,उभयरूपी
Amplifier,प्रवर्थक
Amplitude,आयाम
Amygdale,वातामक
Amygdaloidal,वातामकी
Amygdaloidal basalt,वातामकी बेसाल्ट
Amygdule,वातामक गुहिका
Anacenesis,प्रविकास
Anadiaene,एनाडियन
Analbite,एनलबाइट
Analcite,एनल्साइट
Analyser,"विश्लेषक, विश्लेषित्र"
Analysis,विश्लेषण
Anamorphic,जटिल कायांतरी
Anaplasis,संनिर्माण
Anaptychus,एकल प्रच्छद
Anastrophic development,प्रचंड वर्धन
Anatexis,पुनर्गलन
Anatexite,पुनर्गलित शौल
Anauxite,एनोक्साइट
Anchi-mono mineralic (rock),प्राय: एकखनिजी (शैल)
Anchorge,लंगरगाह
Anchor bar,बल्ली
Anchored dune,लंगर टिब्बा
Anchoring bolt,"ऐंकर बोल्ट, लंगर बोल्ट"
Anchor prop,"ऐंकर प्राप, लंगर खुंटा"
Anchylose,समेकन
Ancient working,पुरा खनिस्थल
Anemoclast,पवन खंडाश्म
Anemometer,पवनवेगमापी
Aneroid,एनरॉयड
Aneroid height,निर्द्रव ऊंचाई
Angle,कोण
Angle iron,एंगिल आयरन
Angular velocity,कोणीय वेग
Anhedral,अफलकीय
Anhydrous,निर्जल
Anisotropic,विषमदैशिक
Annealed,अनीलीकृत
Annealing,अनीलन
Annealing furnace,अनीलन भट्टी
Annite,ऐनाइट
Annular,वलयाकार
Anode,ऐनोड
Anode beam,ऐनोड पुंज
Anode casting,ऐनोड संचकर
Anode casting wheel,ऐनोड संचकन चक्र
Anode cathode distance,ऐनोड-कौथोड दूरी
Anode effect,ऐनोड प्रभाव
Anode furnace,ऐनोड भट्टी
Anode hanger,ऐनोड हैंगर
Anode hanging device,ऐनोड निलंबी युक्ति
Anode jack,ऐनोड जैक
Anode lifting device,ऐनोड उत्थापन चुक्ति
Anode mud,ऐनोड पंक
Anode paste charger,ऐनोड पेस्ट चार्जर
Anode raking,ऐनोड अवनमन
Anode treatment,ऐनोड उपचार
Anodizing,ऐनोडन
Anogene,एनोजिन
Anorogenic,अपवर्तनी
Antetheca,प्रतिप्रावरक
Anthracene oil,ऐन्थ्रासीन तेल
Anticline,"अपनति, ऐंटिक्लाइन"
Anticlinorium,"सगपनति, ऐंटिक्लाइनोरियम"
Antiform,अपनति रूप
Antilogue,विजातीय
Antimagnetic key,प्रतिचुम्बकी कुंजी
Antimonial lead,ऐन्टिमनीय सीस
Antimony,ऐन्टिमनीय सीस
Antiplanation,उच्चस्थ संतलन
Antirostrum,अधिरोस्ट्रम
Antistatic,प्रतिस्थैतिक
Antistress mineral,समबल खनिज
Aperiodical damping,अनावर्ती अवमंदन
Aperture,द्वारक
Apex,"शिखर, शिखाग्र"
Aphaneric,अदृश्य क्रिस्टली
Aphanite (rock),अदृश्य किस्टल (शैल)
Apogee,अपभू
Apomagmatic deposit,अपमैग्मी निक्षेप
Apparatus,उपकरण
Apparent dip,आभासी नति
Apparent explosion wave,आभासी विस्फोट तरंग
Appliance,"साथित्र (यंत्र), अनुप्रयुक्ति (युक्ति)"
Appraisai,मूल्य निरूपण
Approved safety lamp,अनुमोदित सुरक्षा दीप
Apron,ऐप्रन
Apron feeder,ऐप्रन प्रभरक
Apyrous,अतापांतरी
Aquamarine,एक्वामेरीन
Aqueoglacial,हिमजलीय
Aqueo igneous rock,जलाग्नेय शौल
Aqueous rock,जलीय शैल
Aqueous solution,जलीय विलयन
Aquiclude,मितजलभृत
Aquifer,जलभर
Aranaceous limestone,बालुकामय चूनाश्म
Aranaceous rock,बालुकामय शैल
Arc chute,चाप-शूट
Arch,"मेहराब, चाप, आर्क"
Archives,अभिलेखागार
Are welding,आर्क बैल्डिंग
Area,"क्षेत्र, क्षेत्रफल"
Arel,क्षेत्रीय
Arenite (arenyte),रेणुकाश्म
Arenute (arenite),रेणुकाश्म
Argentian gold (electrum),रजतीय स्वर्ण
Argentiferous grey copper,रजतमय धूसर ताम्र
Argillaceous facies,मृण्मयसंलक्षणी
Argillaceous limestone,मृण्मय चूनाश्म
Argillaceous rock,मृण्मय शैल
Argillaceous sand stone,मृण्मय बालुकाश्म
Argillo-arenaceous,मृद्बालुमय
Argillo-arenaceous rock,मृद्बालुमय शौल
Argillo-calcaceous,मृद् कैल्सियमी
Argillo-ferruginous rock,मृद् लोहमय शौल
Arkosic red bed,आक्रोजी लाल संस्तर
Arkosic sandstone,आक्रोजी बालुकाश्म
Armoured cable,कवचित केबिल
Arsenian silver (arsenical silver),आर्सेनीय रजत
Arsenic,आसेनिक
Artesian ground water,अत्सुत भौमजल
Artesian well,"पाताल तोड़ कुआं, उत्सुत कूप"
Articulated bar,"संधित दंड, जुड़वा दंड"
Artificial,कृत्रिम
Artificial ageing,कृत्रिम कालप्रभावन
Artificialgraphite,कृत्रिम ग्रौफाइट
Artificial mineral,कृत्रिम खनिज
Artificial respiration,कृत्रिम श्वसन
Artificial ventilation,कृत्रिम संवातन
Asbestos,ऐस्बेस्टॉस
Asbestosis,"ऐस्बेस्टॉसिस,                          ऐस्बेस्टॉसमयता"
Asbestos powder,ऐस्बेस्टॉस चुर्ण
Asbestos sheet,ऐस्बेस्टॉस शीट
Aschistite,"अशिस्टाइट, अविपाटित शौल"
Ash,"राख, भस्म"
Ash ball,राख पिंड
Ash bed,भस्न संस्तर
Ash cone,भस्म शंकु
Ash content,भस्मांश
Ashlar stone,तराशा पत्थर
Aso-lava,असोलावा
Asphalt,ऐस्फाल्ट
Asphaltic sand stone,ऐस्फाल्टी बालुकाश्म
Asphalt rock,ऐस्फाल्ट शौल
Assay,आमापन
Assay insitu,स्वस्थाने आमापन
Assay percentage,आमापन प्रतिशत
Assay report,आमापन रिपोर्ट
Assay value,आमापन मान
Assistant foreman,सहायक फोरमैन
Associated conveyor,संबद्ध बाहित्र
Associated mineral,संबद्ध खनिज
Assortment,वर्गीवन
Aster,तारक
Asteriated quartz,तारकित स्फटिक
Asterism mineral,तारापुंज खानिज
Asthenolith,ऐस्थेनोलिथ
Astrobleme,बहिक्षत संरचना
Astronomical survey,खगोलीय सर्वेक्षण
Astrophyllite,ऐस्ट्रोफिलाइट
Asulcate,परिखाहीन
Ataxic,अपट्टित
Ataxite,एटौक्साइट
Atelite,ऐटिलाइट
Athleta bed,ऐथलेटा संस्तर
Atmoclast,वायुखंडाश्म
Atmogenic,वायुजनित
Atmolith,वायवाश्म
Atoll,प्रवाल द्वीप
Atrio,ऐट्टियो
Attached fold,संलग्न वलन
Attal,अव्यवहार्य
Attitude,अभिवृत्ति
Attitude of bed,संस्तर अभिवृत्ति
Attrition,संनिघर्षण
Augen gneiss,चाक्षुष नाइस
Augen schist,चाक्षुष शिस्ट
Augen structure,चाक्षुष संरचना
Auger,ऑगर
Auger drilling,ऑगर प्रवेधन
Aurian silver,स्वर्णयुक्त रजन
Auricula,"ऑरीकुला, कर्णपल्लव"
Auriculate,कर्णाकार
Auriferous,स्वर्णमय
Auriferous deposit,स्वर्णमय निक्षेप
Authigene,तत्रजन
Authigenic,तत्रजनिक
Authigenic mineral,तत्रजनिक खनिज
Authigenous,तत्रजात
Authimorph,परिदर्तरूपी घटक
Autochthon,स्वस्थानिक शौलपिंड
Autochthonous,स्वस्थानिक
Autochthonous granite,स्वस्थानिक ग्रेनाइट
Autoclast,स्वखंडाश्म
Autogenitic drinage,स्वजनित अपवाह
Autogenous,स्वजन्य
Autogenous combustion,स्वजन्य वहन
Auto hydration,स्वजलयोजन
Auto injection,स्वअंत:क्षेपण
Autolith,अग्रजांतर्वेश
Auto loader,स्वभारक
Automatic,स्वचालित
Automatic dumping,स्वचालित डम्पिंग
Automatic gauge control,स्वचालित प्रमाप नियंत्रण
Automatic rotation,स्वचालित घूर्णन
Automolite,ऑंटोमोलाइट
Automorphic,स्वरूपी
Automorphic mineral,स्वरूपी खनिज
Autunite,ऑटुनाइट
Auxiliaries,उपसंगी
Auxiliary,सहायक फोरमैन
Auxiliary fan,सहायक पंखा
Auxiliary mineral,सहायक खनिज
Auxiliary shaft,सहायक कूपक
Auxite,ऑक्साइट
Auxology,जीवविकासिकी
Avalanche,"हिमधाव, अवधाव"
Avalanche blast,अवधाव क्षेपण
Avalanche cone,हिमधाव शंकु
Avometer,एवोमीटर
Axial flow,अक्षीप प्रवाह
Axial group,अक्षीय समूह
Axial plane,अक्षीय तल
Axial plane clevage,अक्षीय तल विदलन
Axial stream,अनुअक्ष सरिता
Axle,धुरी
Ayer's picker,ऐयर चयक
Azimoth,दिगंश
Azoic,"अजैविक, प्राग्जैविक"
Azoic acid,ऐजोईक अम्ल
Acanthite,अकैन्थाइट
Achroite,ऐक्रोआइट
Acmite (Aegirine),ऐक्माइट (ऐजिरीन)
Actionolite,ऐक्टिनोलाइट
Adamite,एडेमाइट
Adularia,ऐडूलेरिया
Aegirine (Acmite),ऐजिरीन (ऐक्माइट)
Aegirite,ऐजिराइट
Agate,"ऐेगेट, अकीक, गोमेद"
Ainalite,आइनेलाइट
Alabandite,ऐलाबन्डाइट
Alabaster (Gypstum),ऐलाबास्टर (जिप्सम)
Alamosite,ऐल्मोसाइट
Albertite,अल्बर्टाइट
Albite,ऐल्बाइट
Alenxandrite (Chrysoberyl),ऐलेक्जैन्ड्राइट (क्रिसोबेरिल)
Algodonite,ऐल्गोडोनाइट
Allanite (orthite),ऐलैनाइट (ऑर्थाइट)
Allemontite,ऐलेमोन्टाइट
Allophane,ऐलोफेन
Almandine,अल्मन्डाइन
Almandite,अल्मन्डाइनट
Aluminite,ऐलुमिनाइट
Alum stone (Alunite),एलमस्टोन (ऐलुनाइट)
Alunite (Alum stone),ऐलूनाइट (एलम स्टोन)
Alunogen,एल्यूनोजेन
Alurgite,एलरजाइट
Amarillite,एमेरीलाइट
Amazonite (Amazon stone),एमेजोनाइट (अमेजन स्टोन)
Amber,"ऐंबर, कहरूवा"
Amblygonite,ऐम्ब्लिगोनाइट
Amesite,ऐमिसाइट
Amethyst,"जमुनिया, कटैला, एमिथिस्ट"
Amosite,ऐमोसाइट
Amphibole,ऐम्फिबोल
Analbite,ऐनलबाइट
Analcime (Analcite),ऐनैल्साइम (ऐनैल्साइट)
Anatase (Octahedrite),ऐनाटेस (ऑक्टाहेटड्राइट)
Anauxite (Kaolinite),ऐनॉक्साइट (केओलिनाइट)
Andalusite,ऐन्डैलुसाइट
Andesine,ऐन्डेजिन
Andradite,ऐन्ड्रेडाइट
Anglesite (Lead vitriol),ऐंग्लेसाइट (सीसा काचर)
Anhydrite,ऐनहाइड्राइट
Ankerite,ऐन्केराइट
Annabergite (nickelbloom),एनेबर्गाइट (निकैल ब्लूम)
Anorthite (Lime feldspar),ऐनॉर्थाइट (चूना फेल्डस्पार)
Anorthite (Lime feldspar),ऐनॉर्थोक्लेज
Anorthoclase,ऐन्थोफिलाइट
Anthophyllite,ऐन्टिगोराइट
Antigorite,ऐन्टिमनीय निकैल
Antimonial nickel,ऐन्टिमनीय निकैल
Antimonite (Stibnite),ऐन्टिमोनाइट (स्टिबनाइट)
Antimony glance (Antimonite),ऐन्टिमनी ग्लांस (ऐन्टिमोनाइट)
Antlerite,आन्टलराइट
Apatite,ऐपेटाइट
Apophyllite,ऐपोफिलाइट
Aquamarine,"ऐक्वामेरीन, वेरूज"
Aragonite (Needle spar),ऐरेगोनाइट (नीडिल स्पार)
Arfvedsonite,आर्फवेडसोनाइट
Argentine,अर्जेन्टाइन
Argentite (Silver glance),अर्जेन्टाइट (रजत ग्लांस)
Argentopyrite (Sternbergite),आर्जेन्टोपाइराइट (स्टर्नबर्गाइट)
Arizonite,ऐरिजोनाइट
Arsenical nickel (Niccolite),आर्सेनीय निकैल (निकोलाइट)
Arsenical pyrite (Arsenopyrite),आर्सेनीय पाइराइट (आर्सेनोपाइराइट)
Arsenolite,आर्सेनोलाइट
Arsenopyrite (mispickel),आर्सेनोपाइराइट (मिसपिकेल)
Asbolite,ऐस्बोलाइट
Astrophyllite,ऐस्ट्रोफिलाइट
Atacamite (Remolinite),एटैकमाइट (रिमोलिनाइट)
Attapulgite (palygorskite),ऐटापुलगाइट (पैलिगोर्स्काइट)
Augelite,ऑजेलाइट
Augite,औजाइट
Aurichalcite,औरिकैल्साइट
Aurostibite,औरोस्टिबाइट
Austenite,ऑस्टिनाइट
Autunite,ऑटुनाइट
Aventurine (Gold stone),आवेन्टुराइन (स्वर्णाश्म)
Avorgadrite,एवोगैड्राइट
Axinite,एक्सिनाइट
Azurite (Chessylite),ऐजुराइट (चेसिलाइट)
Aa (lava),आ (लावा)
Absarokite,एब्सारोकाइट
Aerosiderolite,एरोसाइडरोलाइट (लोहश्मी उल्का)
Alaskite,एलास्काइट
Albite-biotite schist,ऐल्बाइट-बायोटाइट शिस्ट
Albite-epidote-amphibolite,ऐल्बाइट-एपिडोट-ऐग्फिबोलाइट
Albitite,ऐल्बिटाइट
Alnoite,अलनॉइट
Aluminous xenolith,ऐलुमिनी अपराश्म
Alum shale,एलम शेल
Amphibolite,ऐम्फिबोलाइट
Amygdaloidal basalt,वातामकी बैसाल्ट
Andesite,ऐन्डेजाइट
Andesite porphyry,ऐन्डेजाइट पॉर्फिरी
Andesite porphyry,ऐन्डेजाइट पॉर्फिरी
Anorthosite,ऐन्र्थासाइटसाइट
Anthracite,ऐन्र्थैक्सोलाइट
Anthroxolite,ऐन्र्थैक्सोलाइट
Aplite,ऐप्लाइट
Aquifer,"जलधारी संस्तर, जलमृत"
Argillite,"आर्जिलाइट, दृढ़मृदाश्म"
Arkose (Feldspathic shale),आर्कोज़ (फेल्सपारमय शेल)
Arterite,आर्टैराइट
Asiderite,(अलोह उल्का) एसिडेराइट
Asphaltic sandstone,ऐस्फाल्टी बालुकाश्म
Asphaltite,ऐस्फाल्टाइट
Augen Gnesis,ऑगन नाइस
Augen-schist,"चाक्षुष शिस्ट, ऑगन शिस्ट"
Autoargillutyte,ऑटोआर्जिलूटाइट (स्वमृदपंकाश्म)
Autolutyte,"ऑटोलूटाइट, स्वपंकाश्म"
Autorudyte,"ऑटोरूडाइट, स्वगुटिकाश्म"
Babbit metal,बेबिट धातु
Bacilite,बेसीलाइट
Back abutment,पश्च अंत्याधार
Back break,पश्च भंजन
Back fill,"पश्च भरण, पुनर्भरण"
Back folding,प्रतीपजलन
Back ground,पृष्ठभूमि
Back ground value,पृष्ठभूमि मान
Back land,पश्चभूमि
Backlash,पिच्छट
Back of load,लोड-पृष्ठ
Back reef,गश्चभिति
Backset bedding,बैकसेट संस्तर
Backsight,पश्चदृष्टि
Back slope,पश्च ढाल
Back stay,पश्च टेक
Back stoping,पश्च निखनन
Back trough,पश्च द्रोणिका
Back up roll,पृष्ठक वेल्लक
Backwash,पश्चधावन
Bad land,उत्खात भूमि
Baffle,बाधिका
Baffle plate,बाधिका प्लेट
Bahada,बहादा
Bahamite,बहामाइट
Bailer,"बहि: क्षेपक, बेलर"
Baking soda,खाने का सोडा
Balanced blasting,संतुलित स्फोटन
Balanced rock,संतुलित शैल
Balance rope,संतुलन रज्जु
Ballast,"गिट्टी, बैलास्ट"
Ball charge,गोला भरण
Ball clay,सुघट्य मृत्तिका
Ball coating,गोला लेप
Ball grinder,गुलिका पेषित्र
Ball mill,गुलिका पेषणी
Ball stone,बॉल स्टोन
Banded,पट्टित
Banded blister beetle,पट्टित फफोली भृंग
Banded rock,पट्टित शैल
Banded vein,पट्टित शिरा
Banding,पट्ट रचना
Band saw,पट्टी आरा
Band stone,बैन्ड स्टोन
Band strength,बैंड प्रबलता
Bandy,बैंडी
Bandy tub,बैंडी टब
Bank blasting,तटीय दिस्फोटन
Bank cover,तल आच्छद
Banking level (pit head level),कूपक-शीर्ष तल
Bankman,बैंकमैन
Bank reef,उपतट रोधिका
Bar,शलाका
Barbados earth,बार्बेडोस मिट्टी
Barbituric acid,बार्बिट्यूरिक अम्ल
Bar chart,स्तंभ चार्ट
Bar diagram,स्तंभ आरेख
Barge board,बजरा पटल
Bar grizzly,शलाका ग्रिजली
Bar map,स्तंभ मानचित्र
Barnac,बारनेक
Baroclinic,बैरोक्लिनिक
Barometer,वायुदाब मापी
Barotropic,दाब घनत्वी
Barrel,"बैरल, नाल"
Barren,अयस्कहीन
Barren land,"अनुर्वर भूमि, बंजर भूमि"
Barren rock,"अयस्कहीन शैल, बांझ चट्टान"
Barren zone,अयस्कहीन अंचल
Barrier beach,रोधिका पुलिन
Barrier pillar,रोध स्तंभ
Barrier reef,प्रवाल रोधिका
Barrila,बैरिला
Barro,बैरो
Barysphere,गुरूमंडल
Basal conglomerate,आधारी संगुटिकाश्म
Basal plate,आधार प्लेट
Basalt,बेसाल्ट
Basalt agglomerate,बेसाल्ट संज्वालाश्म
Basal thrust plane,आधारी क्षेप तल
Basaltic rock,बेसाल्टी शौल
Basal till,आधारी गोलाश्मी मृत्तिका
Basalt porphyry,बेसाल्ट पार्फिरी
Base,"आधार, क्षारक"
Base level of erosion,निम्नतम अपरदन तल
Base line,आधार रेखा
Base line data,आधारी आंकड़े
Base material,आधार सामग्री
Basement complex,आधार जटिलसंघ
Basement complex rocks,आधार जटिल शैलसंघ
Basement flow,अधोतल प्रवाह
Basement rocks,आधार शैलसंघ
Base metal,अपधातु
Base plate,आधार प्लेट
Basic brick,अल्पसिलिक ईट
Basic rock,अल्पसिलिक शैल
Basket,"टोकरी, बास्केट"
Bass,वबास
Batch,"बैच, घान"
Batch test,गणश: परीक्षण
Bath,अवगाह
Bath metal,बाथ मेटल
Batholith (bathylith),"महास्कंध, बैथोलिथ"
Bath sample,अदगाह प्रतिदर्श
Battery,बैट्री
Battery charge room,बैटरी चार्ज कक्ष
Beach,पुलिन
Beach conglomerate,पुलिन संगुटिकाश्म
Beach cusp,पुलिन कस्प
Beach deposit,पुलिन निक्षेप
Beach drift,पुलिन अपोढ़
Beach dune,पुलिन टिब्बा
Beach placer,"पुलिन प्लेसर, पुलिन प्रनासक पुलिन प्लेसर,"
Beach rock,पुलिन शौल
Beach sand,"गुलिन बालू, तटीय बालू"
Beach sand mineral,तटीय बालू खनिज
Bead,मणिका
Beading,"गोला, गोट बनाना, मणिकायन"
Beaker,बीकर
Beam,"दंड, धरन"
Beam power tube,प्रकाश पुजिका
Bearing,"बेयरिंग, धारक, दिक्कोण"
Bearing capacity,धारण क्षमता
Bearing housing,बेयरिंग वेशन
Bearing length,धारण लम्बाई
Beat hand,हस्त संधिशोथ
Beat knee,जानु संधिशोथ
Bechilite,बेचीलाइट
