English,Hindi
Air friction,वायु घर्षण
Air fuel ratio,वायु ईंधन अनुपात
Air gap,वायु अंतराल
Airheater,वायु तापक
Air injection system,वायु अंतःक्षेपण तंत्र
Air jet pump,वायु जेट पम्प
Air lift,वायु उत्थाप
Air lift agitation,वायु उत्थाप प्रक्षोभन
Airlift configuration,वायु उत्थाप विन्यास
Air loading,वायु भारण
Air mass,वायु द्रव्यमान
Air motor operative valve,वायु मोटर प्रचालित वाल्व
Air pollution,वायु प्रदूषण
Air preheater,वायु पूर्वतापक
Air preheater furnace,वायु पूर्वतापक भट्टी
Air property,वायु गुणधर्म
Air refrigeration cycle,वायु प्रशीतन चक्र
Air separator,वायु पृथकित्र
Air sterlization,वायु रोगाणुनाशन
Air sweetening,वायु मधुरण
Air valve,वायु वाल्व
Air valve orifice,वायु वाल्व रन्ध्र
Alarm,अलार्म
Albertite,ऐल्बर्टाइट
Alcladding,ऐलक्लैडन
Alcohol,ऐल्कोहॉल
Alcoholilc liquor,ऐल्कोह़ली द्राव
Alcholysis,ऐल्कोहॉली-अपघटन
Aldehyde condensation polymer,ऐल्डिहाइड संघनन बहुलक
Alfol process,ऐलफॉल प्रक्रम
Alfrey price equation,एल्फ्रे-प्राइस समीकरण
Algae,"शैवाल, काई"
Algae batch culture,"शैवाल, गण संवर्ध"
Algae chemostat experiment,शैवाल रसायनस्थायी प्रयोग
Algae growth rate,शैवाल वृद्धि दर
Algae marine,शैवाल मरीन
Algae nitrogen removal,शैवाल नाइट्रोन अपनयन
Algebraic equation,बीजीय समीकरण
Algebraic solution,बीजीय हल
Algorithm," कलन विधि , एल्गोरिथ्म"
Alias matrix,एलियास आव्यूह
Alicyclic hydrocarbon,ऐलिसाइक्लिक हाइड्रोकार्बन
Alignment,संरेखण
Alignment chart,संरेखण चार्ट
Aliphatic amine,ऐलिफैटिक ऐमीन
Aliphatic bond,ऐलिफैटिक आबंध
Aliphatic hydrocarbon,ऐलिफैटिक हाइड्रोकार्बन
Aliphatic thiocyanate,ऐलिफैटिक थायोसायनेट
Alizarin,ऐलिजरिन
Alkali,क्षार
Alkali cellulose,क्षार सेलुलोस
Alkali industry,क्षार उद्योग
Alkalinity,क्षारीयता
Alkali silicate,क्षार सिलिकेट
Alkali treatment,क्षार उपचार
Alkali wash,क्षार धावन
Alkaloid,ऐल्केलॉइड
Alkyd paint,ऐल्किड पेन्ट
Alkyd resin,ऐल्किड रेजिन
Alkyl acid,ऐल्किल अम्ल
Alkyl aryl sulphonate,ऐल्किल ऐरिल सल्फोनेट
Alkylate,ऐल्किलेट
Alkylate bottom,ऐल्किलेट आवशेष
Alkylation,ऐल्किलन
Alkylation acid,ऐल्किलन अम्ल
Alkyl benzene,ऐल्किल बेन्जीन
Alkyl benzene sulphonate,ऐल्किल बेन्जीन सल्फोनेट
Alkyl radical,ऐल्किल मूलक
Alkyl resin,ऐल्किल रेजिन
Alkyl resorcinol,ऐल्किल रिसॉर्सिनॉल
Alkyl sulphonate,ऐल्किल सल्फोनेट
Alligatoring,ऐलीगेटरन
Allocation,नियतन
Allocinnamic acid,ऐलोसिनैमिक अम्ल
Allotropic form,अपररूप
Allowable,अनुज्ञेय
Allowable pressure,अनुज्ञेय दाब
Allowable pressure drop,अनुज्ञेय दाब पात
Allowable stress,अनुज्ञेय प्रतिबल
Allowance,छूट
Alloy,मिश्रातु
Alloy and blending resin,मिश्रात्वन और संमिश्रण रेजिन
Alloy clad,मिश्रातु अधिपट्टित
Alloy steel,मिश्रातु इस्पात
Allyl alcohol (propenyl alcohol),ऐलिल ऐल्कोहॉल (प्रोपेनिल ऐल्कोहॉल)
Allyl chloride,ऐलिल क्लोराइड
Allylic shift,ऐलिलिक विस्थापन
Allyl thiocarbamide,ऐलिल थायोकार्बामाइड
Aloxite,ऐलॉक्साइट
Alpha iron,ऐल्फा लोहा
Alphanumeric,अक्षरांकीय
Alpha particle,ऐल्फा कण
Alteration,परिवर्तन
Alteranate hypothesis,वैकल्पिक परिकल्पना
Alternate variable search,वैकल्पिक चर अन्वेषण
Alternative,वैकल्पिक
Alternative investment analysis,वैकल्पिक संनिवेश विश्लेषण
Altitude,तुंगता
Alum," एलम , फिटकरी"
Alumina,ऐलुमिना
Alumina refractory,ऐलुमिना उच्चतापसह
Aluminium,ऐलुमिनियम
Aluminium base grease,ऐलुमिनियम आधारी ग्रीज
Aluminium chloride,ऐलुमिनियम क्लोराइड
Aluminium classification,ऐलुमिनियम वर्गीकरण
Aluminium corrosion resistance,ऐलुमिनियम संक्षारण प्रतिरोध
Aluminium fabrication,ऐलुमिनियम संविरचा
Aluminium foil,ऐलुमिनियम पन्नी
Aluminium oleate,ऐलुमिनियम ओलिएट
Aluminium reduction pot,ऐलुमिनियम अपचयन पात्र
Aluminium silicate,ऐलुमिनियम सिलिकेट
Aluminium stearate,ऐलुमिनियम स्टिएरेट
Aluminium triethyl,ऐलुमिनियम ट्राइएथिल
Aluminosilicate glass,ऐलुमिनोसिलिकेट कांच
Alundum,ऐलन्डम
Alunite,ऐलूनाइट
Alvar,ऐल्वार
Amagat compressibility factor,एमागेट संपीड्यता गुणक
Amagat law,एमागेट नियम
Amatol,ऐमाटोल
Ambergris,ऐम्बरग्रिस
Ambient,परिवेश
Ambient air quality,परिवेश वायु गुणता
Ambient effect thermometry,परिवेश प्रभाव तापमिति
Ambrol,ऐम्ब्रॉल
American petroleum institute,अमरीकी पेट्रोलियम संस्थान
Amide,ऐमाइड
Amination,ऐमीनीकरण
Amino acid,ऐमीनो अम्ल
Aminolysis,ऐमीनो अपघटन
Amino resin,ऐमीनो रेजिन
Ammonia,अमोनिया
Ammonia deuterium exchange,अमोनिया ड्यूट्रीरियम विनिमय
Ammonia liquor,अमोनिया द्राव
Ammonia still flowchart,अमोनिया भभका प्रवाह संचित्र
Ammonium concentration,अमोनिया सांद्रण
Ammonium nitrate,अमोनियम नाइट्रोट
Ammonium picrate,अमोनियम पिक्रेट
Ammonium sulphate,अमोनियम सल्फेट
Amorphous,अक्रिस्टलीय
Amorphous polymer,अक्रिस्टलीय बहुलक
Amorphous structure,अक्रिस्टलीय संरचना
Amorphous wax,अक्रिस्टलीय मोम
Amortization,परिशमन
Amphipod,ऐम्फिपॉड
Amplification of disturbance,विक्षोभ प्रवर्धन
Amplifier,प्रवर्धक
Amplifier gain,प्रवर्धक लब्धि
Amplifying pilot,प्रवर्धक पायलट
Amplitude,आयाम
Amplitude ratio,आयाम अनुपात
Amyl acetate,ऐमिल ऐसीटेट
Amyl alcohol,ऐमिल ऐल्कोहॉल
Amylase,ऐमिलेस
Amyl chloride,ऐमिल क्लोराइड
Amyl naphthalene,ऐमिल नैफ्थेलीन
Amyloglucosidase,ऐमिलोग्लूकोसिडेस
Amylopectin,ऐमिलोपोक्टिन
Amylose,ऐमिलोस
Amyl phenol,ऐमिल फीनॉल
Anaerobe,अवायुजीव
Anaerobic denitrification,अवायवीय विनाइट्रीकरण
Anaerobic organism,अवायवीय जीव
Anaerobic sewage treatment,अवायु मल उपचार
Anaerobic sludge,अवायु आपंक
Analog (analogue),अनुरूप
Analog computer,अनुरूप कंप्यूटर
Analog method,अनुरूप विधि
Analogy,अनुरूपता
Analysis,विश्लेषण
Analysis of lilgnite ash,लिग्नाइट भस्म विश्लेषण
Analysis of perfomance,निष्पादन विश्लेषण
Analysis of polymer,बहुलक विश्लेषण
Analysis of residuals,अवशिष्ट विश्लेषण
Analysis of veariance,प्रसरण विश्लेषण
Analysis problem,विश्लेषण समस्या
Analytical,वैश्लेषिक
Analytical function,वैश्लेषिक फलन
Analytical method,वैश्लेषिक विधि
Analytical model,वैश्लेषिक मॉडल
Anchor,स्थिरक
Anchor bolt,स्थिरक बोल्ट
Anderson expeller,ऐन्डरसन बहिष्कारित्र
Anemometer,पवन वेगमापी
Anemometer cup,पवन वेगमापी प्याला
Angle block,कोणीय खंड
Angle check valve,कोणीय रोधक वाल्व
Angle nonrreturn valve,कोणीय अप्रत्यागामी वाल्व
Angle of approach,उपगमन कोण
Angle of attack,आपात कोण
Angle of contact,स्पर्श कोण
Angle of departure,अंतर कोण
Angle of divergence,अपसरण कोण
Angle of internal friction,आंतरिक घर्षण कोण
Angle of repose,विश्राम कोण
Angle valve,कोण वाल्व
Angstrom,ऐंग्स्ट्रम
Angular displacement,कोणीय विस्थापन
Angular dissymmetry,कोणीय विसममिति
Angular impulse,कोणीय आवेग
Angular momentum,कोणीय संवेग
Angular particle,कोणीय कण
Angular velocity,कोणीय वेग
Anharmonicity,अहार्मोनिकता
Aniline dye,ऐनिलीन रंजक
Aniline point,ऐनिलीन अंक
Animal byproduct,जन्तु उपोत्पाद
Animal cell culture,जन्तु कोशिका संवर्ध
Animal drug,जन्तु औषधि
Animal fat and oil,जन्तु वसा और तेल
Animal glue,जन्तु सरेस
Animal hide,जन्तु चर्म
Animal oil,जन्तु तेल
Animal skin,जन्तु त्वचा
Animate matter,सजीव द्रव्य
Anion,ऋणायन
Anion exchange,ऋणायन विनिमय
Anion exchange material,ऋणायन विनिमय पदार्थ
Anion exchange treatment,ऋणायन विनिमय उपचार
Anionic polymerization,ऋणायनी बहुलकन
Anionic surfactant,ऋणायनी पृष्ठ सक्रियक
Anion reaction,ऋणायन अभिक्रिया
Anisaldehyde,एनिसऐल्डिहाइड
Anisotropy,विषम दैशिकता
Ankerite,ऐन्केराइट
Anneal cycle,अनीलन चक्र
Annealed,अनीलित
Annealing,अनीलन
Annealing furnace,अनीलन भट्टी
Annealing process,अनीलन प्रक्रम
Annuity,वार्षिकी
Annular diameter,वलय व्यास
Annular fin,वलयाकार पख
Annular space,बलयाकार अंतराल
Annulus,वलयिका
Anode,ऐनोड
Anodic brightening,ऐनोडी प्रभासन
Anodized aluminium,ऐनिडित ऐलुमिनियम
Anomaly,असंगति
Anthracene,ऐन्थ्रासीन
Anthracene oil,ऐन्थ्रासीन तेल
Anthracite,ऐन्थ्रासाइट
Anthracitization,ऐन्थ्रासाइटीकरण
Anthraquinone,ऐन्थ्राक्विनोन
Anthraquinone vat dye,ऐन्थ्राक्नोन वैट रंजक
Anthraxylon,ऐन्थ्राक्सिलॉन
Antibiotic,"प्रतिजैविक, ऐंटिबायोटिक"
Antibody,प्रतिरक्षी
Anticipatory control,प्रत्याशात्मक नियंत्रण
Anticlilne,अपनति
Anticodon,प्रतिकोडॉन
Antidote," प्रतिकारक , ऐंटिडोट"
Antiferromagnetism,प्रतिलोह चुंबकत्व
Antifoam,प्रतिफेन
Antifoam agent,प्रतिफेनक
Antifreeze,प्रतिहिम
Antigen,प्रतिजन
Anti-icing agent,प्रतिहिमन कर्मक
Antiknock agent,अपस्फोटरोधक
Antiknocking agent,अपस्फोटरोधी कारक
Antiknock value,अपस्फोटरोधी मान
Antimetabolite,प्रतिउपापचयज
Antixidant,प्रतिऑक्सीकारक
Antiozonant,प्रतिओजोनक
Anti rust additive,प्रतिकिट्ट योज्य
Antiseptic,पूतिरोधी
Antispark,प्रतिस्फुलिंग
Antistripping agent,प्रिविपट्टन कर्मक
Antisymmetric wave function,प्रतिसममित तरंग फलन
Aperture,छिद्र
Api gravity,ए.पी.आइ. गुरूत्व
Apoenzyme,ऐपोऐन्जाइम
Aporepressor,ऐपोदमनक
Apparatus,उपकरण
Apparent," आभासी , स्पष्ट"
Apparent overall coefficient,आभासी समग्र गुणांक
Apparent temperature drop,आभासी ताप पात
Apparent thermal conductivity,आभासी ऊष्मा चालकता
Apparent use,स्पष्ट उपयोग
Appendix,परिशिष्ट
Application of optimization,इष्टतमीकरण अनुप्रयोग
Appraisal,मूल्यनिरूपण
Approach factor,उपगमन गुणक
Approach temperature,उपगमन ताप
Approach-to-equilibrium,साम्य उपगमन
Approach velocity,उपगमन वेग
Approximate method,सन्निकट विधि
Approximating function,सन्निकटन फलन
Approximation,सन्निकटन
Approximation method,सन्निकटन विधि
Approximation technique,सन्निकटन तकनीक
Apron,ऐप्रन
Apron conveyor,ऐप्रन वाहित्र
Aquaculture,जल-कृषि
Aqueous solution,जलीय विलयन
Aramid,एरैमिड
Arbitrary constant,स्वेच्छ स्थिरांक
Arc," आर्क , चाप"
Arc furnace,आर्क भट्टी
Arch," तोरण , आर्च"
Arch door,तोरण द्वार
Archimedes principle,आर्किमिडीज सिद्धांत
Arching,तोरण निर्माण
Arc length,चाप लंबाई
Arc process,आर्क प्रक्रम
Arc resistance,आर्क प्रतिरोध
Arc welding,आर्क वेल्डिंग
Ardil,आडिंल
Area," क्षेत्र , क्षेत्रफल"
Armco process,आर्मको प्रक्रम
Aromatization,ऐरोमैटिकीकरण
Arrhenius complex,आरेनिअस संमिश्र
Artificially toughened pipe,कृत्रिम चर्मलित पाइप
Artificial resin,कृत्रिम रेजिन
Artificial variable,कृत्रिम चर्मलित पाइप
Artificial weathering,कृत्रिम अपक्षयण
Asbestine,ऐस्बेस्टाइन
Asbestos,ऐस्बेस्टॉस
Ascariasis,ऐस्केरिसता
Ascorbic acid,एस्कॉर्बिक अम्ल
Ascospore,ऐस्कस बीजाणु
Aseptic,अपूतित
Aseptic packaging,अपूतित संवेष्टन
Ash," भस्म , राख"
Ash diffusion,भस्म विसरण
Ash diffusion control,भस्म विसरण नियंत्रण
Ash fusion temperature,भस्म संगलन ताप
Ash pit,भस्म गर्त
Asme container,ए.एस.एम.इ. पात्र
Aspect ratio,अभिमुखता अनुपात
Aspergillus,एस्पर्जिलस
Asphalt,ऐस्फाल्ट
Asphalt base crude oil,ऐस्फाल्ट मूल अपरिष्कृत तेल
Asphalt cement,ऐस्फाल्ट सीमेट
Asphalt content,ऐस्फाल्ट अंश
Asphalt emulsion,ऐस्फाल्ट पायस
Asphaltene,ऐस्फाल्टीन
Asphalt flux,ऐस्फाल्ट गालक
Asphalt heating,ऐस्फाल्ट तापन
Asphaltic oil,ऐस्फाल्टी तेल
Asphaltic petroleum,ऐस्फाल्टी पेट्रोलियम
Asphaltic residue,ऐस्फाल्टी अवशिष्ट
Asphaltic road oil,ऐस्फाल्टी सड़क तेल
Asphaltite,ऐस्फाल्टाइट
Asphalt payement,ऐस्फाल्ट पटरी
Asphalt primer,ऐस्फाल्ट प्रइमर
Asphalt still,ऐस्फाल्ट आसोत्र
Asphaltum,ऐस्फाल्टम
Aspirated probe,चूषित संपरीक्षित्र
Aspiration,चूषण
Aspirator,चूषित्र
Aspirin,ऐस्पिरिन
Assemble,समुच्चयन
Assembler," कोडांतरक , समुच्चायक"
Assembling," कोडांतरण , समुच्चयन"
Assembly drqwing,समुच्चय आरेखन
Assembly language,कोडांतरक भाषा
Asset,परिसम्पत्ति
Associated colloid,सहचारी कोलॉइड
Associated matrix,सहचारी आव्यूह
Association," संगुणक , साहचर्य"
Associational factor,सहचरण गुणक
Associative law,सहचारी नियम
Assumed liability,गृहीत दायित्व
Assumed value,कल्पित मान
Assumption,अभिगृहीत
Astm,ए.एस.टी.एम
Astm distillation,ए.एस.टी.एम.आसवन
Astm gum test,ए.एस.टी.एम. गोंद परीक्षण
Astm melting point,ए.एस.टी.एम.गलनांक
Astrazone,एस्ट्राजोन
Asymptote,अनंतस्पर्शी
Asymptotic,उपगामी
Asymptotic stability,उपगामी स्थायित्व
Atactic configuration,अव्यवस्थ विन्यास
Atactic structure,अव्यस्थ संरचना
Athermal solution,अनूष्मीय विलयन
Atmospheric cooler,वायुमंडलीय शीतलित्र
Atmospheric cooling tower,वायुमंडलीय शीतलन टावर
Atmospheric draft,वायुमंडलीय प्रवात
Atmospheric pressure,वायुमंडलीय दाब
Atom bomb,परमाणु बम
Atomic absorption spectrometer,परमाणु अवशोषण स्पेक्टरममापी
Atomic energy,परमाणु ऊर्जा
Atomic volume,परमाणु आयतन
Atomiser,कणित्र
Atomizing steam,कणनकारी भाप
Attainable point,प्राप्य बिन्दु
Attenuation," क्षीणन , सुसमंजन"
Augmented matrix,संवर्धित आव्यूह
Augmented state vector,संवर्धित अवस्था सदिश
Austenite,ऑस्टेनाइट
Austenitic cast,ऑस्टेनाइटी संचक
Austenitic cast iron,ऑस्टेनाइटी ढलवां लोहा
Austenitic stainless steel,ऑस्टेनाइटी स्टेनलेस इस्पात
Autoacceleration,स्वत्वरण
Autocatalysis,स्वउत्प्रेरण
Autocorrelation,स्वसहसंबंध
Autocorrelation function,स्वसहसंबंध फलन
Autocorrelogram,स्वसहसंबंध चित्र
Autocovariance,स्वसहप्रसरण
Autogenous ignition temperature,स्वतः प्रज्वलनांक
Automated method,स्वचालित विधि
Automatic control process,स्वनियंत्रण प्रक्रम
