English,Hindi
all day class,पूर्णकालिक-कक्षा
alphabet,"वर्णमाला, क, ख, ग"
alphabetic method (=A B C method),अक्षर प्रणाली
alphabetic spelling,वर्णिंक वर्तनी
alphabet wheel,वर्णमाला-चक्र
alternate response item,वैकल्पिक उत्तर एकांश
alternating shift school,प्रत्यावर्ती पारी विद्यालय
alternation of studies,"पठन-क्रमांतरण, अध्ययन- क्रमांतरण"
alternation of subjects,विषय क्रमांतरण
alumini education,भूतपूर्व छात्र शिक्षा
ambilaterality,उभय पार्श्व सौकर्य
anagram,वर्ण विपर्यास
analytical method,विश्लेषी प्रणाली
analytical study,विश्लेषी अध्ययन
analytical test,विश्लेषी परीक्षण
analytic interview,"विश्लेष्णात्मक साक्षात्कार, विश्लेष्णात्मक इन्टरव्यू"
anecdotal record (=descriptive record),वृत्तांत अभिलेख
annoyers and satisfiers,क्लेश-तोषकारी साधन
annual,वार्षिकी
answer key,उत्तर-कुंजी
answer sheet,उत्तर-पत्रक
antisocial child,समाज विरोधी बालक
appraisal record,मूल्यांकन अभिलेख
apprehension span,बोध-विस्तार
apprentice,शिक्षु
apprentice school,शिक्षु विद्यालय
apprenticeship,शिक्षुता
apprenticeship education,शिक्षु शिक्षा
apprentice teacher,शिक्षु अध्यापक
Arabic numerals,अरबी अंक
argument completion test,युक्ति-पूर्ति-परीक्षण
arrested development,रुद्ध विकास
art,कला
art ability,कला योग्यता
art appreciation,कला गुण-विवेचन
articulated curriculum,"परिसंबद्ध पाठ्यचर्या, समायोजित पाठ्यचर्या"
articulation test,उच्चारण परीक्षण
artistic aptitude,कला अभिक्षमता
art education,कला शिक्षा
art school,ललित कला विद्यालय
arts faculty,कला-संकाथ
ascendance-submission test,प्रभाविता- अधीनता- परीक्षण
asocial child,समाज-उदासीन बालक
assembly programme,सामूहिक कार्यक्रम
assembly room,"सम्मेलन कक्ष, सभाकक्ष"
assessment programme,मूल्य-निर्धारण कार्यक्रम
assignment card,दत्तकार्य कार्ड
assignment sheet,दत्तकार्य पत्रक
assimilative reading,आत्मसात्कारी पठन
associate learning,अनुषंगी अधिगम
associate professor,सह-आचार्य
associative learning,सहचारी अधिगम
associative learning test,सहचारी अधिगम परीक्षण
associative play,सहक्रीड़ा
associative spread,साहचर्यात्मक विस्तार
association,"संगम, संघ, साहचर्य"
associational learning,साहचर्यात्मक अधिगम
asthenic reaction,दौर्बल्य प्रतिक्रिया
ataxic writing,गतिभ्रष्ट लेखन
athletic ability,"खेलकूद योग्यता, व्यायाम योग्यता"
athletic association,खेलकूद संघ
athletics,खेलकूद प्रतियोगिता
attendance,"उपस्थिति, हाजिरी"
attention span,अवधान विस्तृति
attitude questionnaire,अभिवृत्ति प्रश्नावली
atypical,अप्ररूपी
atypical child,"अप्ररूपी बालक 
दे. exceptional child"
audibility,श्रव्यता
audiogram,श्रव्यता-आलेख
audiology,श्रवण विज्ञान
audiometer,श्रव्यतामापी
audio-visual aid,"दृश्य-श्रव्य साधन, रूप-वाणी साधन"
audio-visual education,दृश्य-श्रव्य शिक्षा
auditory aid,श्रवण साधन
autocompetition,आत्म प्रतियोगिता
authoritarian control,साधिकार नियंत्रण
auto-education,स्वशिक्षा
automatograph,स्वतोगति-आलेखित्र
auxiliary class,सहायक कक्षा
avocation,"उप-व्यवसाय, उपवृत्ति"
babbling,बबलाना
baccalaureate service,उपाधि वितरण समारोह
bachelor of,स्नातक
backward child,मंद बालक
basal reading programme,आधारिक पठन कार्यक्रम
basic education,"बुनियादी शिक्षा, आधारिक शिक्षा"
basic skills test,आधारभूत कौशल परीक्षण
behaviour norm,व्यवहार मानक
beneficiary student,हिताधिकारी विद्यार्थी
best answer test,सर्वोंत्तम उत्तर परीक्षण
bias,अभिनति
Bible School,बाइबिल स्कूल
bilateral high school,द्विव-उद्देश्यी उच्च विद्यालय
bilateral transfer,द्विपार्शिवक संक्रमण
biographical data,जीवनवृत्त
biographical method,जीवन-चरित प्रणाली
block building,गृटकों द्वारा निर्माण
block substitution test,ब्लाक प्रतिस्थान परीक्षण
board of control,"संचालन-मंडल, संचालन-बोर्ड, नियंत्रण-मंडल"
board of education,"शिक्षा मंडल, शिक्षा बोर्ड"
board of studies,पाठ्य समिति
boy scout,"बालचर, बालभट"
Braille system,ब्रेल पद्धति
bright child,तीव्र बुद्धि बालक
broad fields course (= broad field curriulcum),व्यापक क्षेत्रीय पाठ्यक्रम
bulletin,"बुलेटिन, वृत्तपत्र"
bursary,विशेष छात्रवृत्ति
business education,व्यावसायिक शिक्षा
Cambridge plan,क्रैम्ब्रिज योजना
camp fire,अलाव
camping,शिविरण
camp school,शिविरण विद्यालय
campus activities,विद्यालय परिसर क्रियाकलाप
career book,व्यवसाय-विवरण पत्रिका
career master,व्यावसायिक परामर्शदाता
causal comparative method,कारणान्वेषी तुलनात्मक प्रणाली
causal method,कारण प्रधान प्रणाली
cause and effect test,कार्यकारण परीक्षण
centile intelligence score,शतांश बुद्धि प्राप्तांक
certificate,प्रमाण पत्र
certificated teacher,प्रमाण पत्रित अध्यापक
certificate of attendance,उपस्थिति प्रमाणपत्र
certificating office,"प्रमाणन कार्यालय, प्रमाणन दफ्तर"
chancellor,"चासलर, कुलाधिपति"
character certificate,चरित्र प्रमाण-पत्र
charitable grant,पुण्यार्थ अनुदान
charity school,दानाश्रित विद्यालय
child centred curriculum,बालकेंद्रित पाठ्यचर्या
child centred education,बाल केंद्रित शिक्षा
child education,बाल शिक्षा
child guidance,"बाल निर्देशन, बाल मार्गदर्शन"
child guidance clinic,"बाल निर्देशन निदानशाला, बाल मार्गदर्शन निदानशाला, बाल मार्गदर्शन क्लिनिक"
choice status index,वरण प्रस्थिति सूचकांक
choral reading,"समवेत पठन, सस्वर पठन"
circuit teacher,परिगामी अध्यापक
class,"क्लास, कक्षा, वर्ग, श्रेणी"
class grouping,कक्षा समूहन
class interval,वर्ग अंतराल
class log,कक्षा दैनिकी
class management,कक्षा प्रबंध
class period,कक्षा का घंटा
class room,कक्षा
class scheduling,कक्षा सारणीयन
cleft palate speech,"खंड तालु वाक, बिदर तालु वाक्"
clinical approach,नैदानिक उपागम
clinical type,प्रकट दुर्बल बुद्धि
clinician,नैदानिक निदानविद्
clues,संकेत
coaching,अनुशिक्षण
co-curricular activities,सहपाठ्यचारी क्रियाकलाप
co-education,सह-शिक्षा
co-efficient of equivalence,तुल्यता गुणांक
co-efficient of stability,स्थिरता गुणांक
co-examiner,सह-परीक्षक
collateral book,सहायक पुस्तक
collateral reading,सहवर्ती पठन
college,"महाविद्यालय, कालेज"
college of education,शिक्षण महाविद्यालय
college preparatory curriculum,महाविद्यालय प्राकप्रवेश पाठ्यचर्या
colour forms sorting test,वर्णकृति पृथक्करण परीक्षण
colour vision theory,वर्ण दृष्टि सिद्धातं
commercial school,वाणिज्य पाठशाला
common factor,सामान्य कारक
communication skill,संप्रेषण-कौशल
community centred curriculum,समुदाय केन्द्रित पाठ्यचर्या
community school,सामुदायिक विद्यालय
comparable groups,तुलनीय समूह
comparative education,तुलनात्मक शिक्षाशास्त्र
competitive examination,प्रतियोगिता परीक्षा
complex co-ordination test,जटिल समन्वय परीक्षण
composition scale,संहति मापनी
concept formation test,संप्रत्यय-निर्माण-परीक्षण
concert recitation,सामूहिक पाठ
concomitant learning,सहबर्ती अधिगम
conduct disorder,आचरण विकार
constancy,"सातत्य, स्थिरता"
construct validity,निर्मित वैधता
consummatory reaction phase,परिणति प्रतिक्रिया प्रावस्था
contemporary problems approach,समसामयिक समस्या उपागम
content course,विषयवस्तु पाठ्यक्रम
contextual method,संदर्भ प्रणाली
continuing education,"अनुवर्ती शिक्षा, पूरक शिक्षा"
continuous data,सतत दत्त सामग्री
contract plan,संविदा योजना
controlled experiment,नियंत्रित प्रयोग
convent school,कान्वेंट स्कूल
conversational count,वार्तालाप गणनांक
conversational method,वार्तालाप प्रणाली
co-ordinator,समन्वयक
core-course,मूल-पाठ्यक्रम
core-curriculum,मूल पाठ्यचर्या
core programme,मूल कार्यक्रम
corporal punishment,शारीरिक दण्ड
correctional school,सुधार विद्यालय
corrective class,सुधारक
correlated curriculum,सहसंबंधित पाठ्यचर्या
correspondence course,पत्राचार पाठ्यक्रम
correspondence instruction,पत्राचार शिक्षण
correspondence instructor,पत्राचार शिक्षक
cost quality study,व्यय गुणवत्ता अध्ययन
counselling,"परामर्श, उपबोधन"
counselling psychologist,उपबोधन मनोवैज्ञानिक
counselling psychology,उपबोधन मनोविज्ञान
counselling service,उपबोधन सेवा
counsellor,"परामर्शदाता, उपबोधक"
counsellor centred counselling,उपबोधक केद्रित उपबोधन
counter balanced design,प्रतिसंतुलित अभिकल्प
course,पाठ्यक्रम
covariance analysis,सहप्रसरण विश्लेषण
cradle school (creche),शिशु विद्यालय
credit,गण्यता
credit hour,गण्यता अवधि
crippled child,अपंग बालक
criterian contamination,निकष संदूषण
critical incident technique,निर्णायक प्रसंग-प्रविधि
cross education,विनिमयी शिक्षा
cue,संकेत
cultural determinism,संस्कृति नियतत्ववाद
cultural education,सांस्कृतिक शिक्षा
culture free test,संस्कृति निरपेक्ष परीक्षण
cumulative frequency,संचयी बारंबारता
cumulative method,संचित प्रणाली
cumulative record,संचयी वृत्त
curiosity,"कुतूहल, जिज्ञासा"
curricular validity,पाठ्यचर्या वैधता
curriculum,पाठ्यचर्या
curriculum design,"पाठ्यचर्या आयोजन, पाठ्यचर्या अभिकल्प"
curve of forgetting,विस्मरण वक्र
curvilinear regression,वक्ररेखी समाश्रयन
Dalton plan,डाल्टन प्रणाली
day nursery,दिवा शिशु सदन
day scholar,दिवाछात्र
day school,दिवा- विद्यालय
dean,"संकाय अध्यक्ष, डीन"
debate,"वाद-विवाद, बहस"
deduction test,निगमन परीक्षण
deductive ability,निगमनात्मक योग्यता
deductive method,निगमन प्रणाली
degree,"उपाधि, डिग्री"
degree examination,"उपाधि, परीक्षा"
delinquency,अपचार
delinquent child,अपचारी बालक
demonstration,"निदर्शन, निरूपण"
demonstration lesson,निदर्शन पाठ
demonstration school,निदर्शन विद्यालय
denominational school,साम्प्रदायिक विद्यालय
department,विभाग
departmentalization,विभागीकरण
departmental school,विभागयुक्त विद्यालय
department head,विभागाध्यक्ष
depth essay question,गहन निबंध प्रश्नावली
depth interview,गहन साक्षात्कार
detention,"निरोध, रुकाई"
developmental activities,विकासात्मक क्रियाकलाप
developmental norms,विकासात्मक मानक
developmental quotient,विकासात्मक लब्धि
developmental reading,विकासार्थक पठन
developmental scale,विकास मापनी
developmental status,विकासात्मक प्रस्थिति
developmental task,विकासात्मक कृत्यक
development class,परिवर्द्धन कक्षा
deviate child,विसामान्य बालक
deviate education,विसामान्य शिक्षा
deviation,विसामान्यता
dexterity,निपुणता
dexterity test,निपुणता परीक्षण
diagnostic check list,नैदानिक चिन्हांकन सूची
diagnostic scale,नैदानिक मापनी
dictation,श्रुतलेख
dictation exercise,श्रुतलेख अभ्यास
diction,कथन शैली
dictionary,"कोश, शब्दकोश"
didactic apparatus,प्रबोध उपकरण
didactic curriculum,प्रबोध पाठ्यचर्या
differential aptitude battery,विभेदक अभिक्षमता परीक्षणमाला
differential mobility,विभेदक गतिशीलता
differentiated assignment,विभेदित दत्तकार्य
differentiation of content,पाठ्यवस्तु विभेदन
digit symbol test,अंक प्रतीक परीक्षण
diploma,"उपाधिपत्र, डिप्लोमा"
directed discussion,निदेशित परिचर्चा
directed study,निदेशित अध्ययन
directed teaching,निदेशित अध्यापन
directed thinking,निदेशित चिंतन
direct grant school,प्रत्यक्ष अनुदान विद्यालय
directional orientation,दिशा-अभिविन्यास
directive counselling,"निदेशात्मक परामर्श, निदेशात्मक उपबोधन।"
direct method,प्रत्यक्ष प्रणाली
direct oral method,प्रत्यक्ष मौखिक प्रणाली
direct reading technique,"अव्यवहित पठन प्रविधि, प्रत्यक्ष पठन पद्धति"
disciplinarian,अनुशास्ता
disciplinary education,अनुशासन प्रधान शिक्षा
discipline,"अनुशासन, शास्त्र, विद्या, विद्याशाखा"
discontinuous part time class,यथावकाश अंशकालिक कक्षा
discrete category,विविक्त संवर्ग
discrete data,"विविक्त दत्त सामग्री, विवेचित दत्त सामग्री"
discrete series,"विविक्त श्रेणी, विविक्त माला"
discrimination learning,विभेदात्मक अधिगम
discussion,"चर्चा, परिचर्चा, विचार-विमर्श"
discussion method,परिचर्चा प्रणाली
disguised testing procedure,प्रछ्न्न परीक्षण-प्रक्रिया
disorientation,"अनभिविन्यास, स्थिति भ्रांति"
display room,प्रदर्शन कक्ष
dissertation,"शोध-निबंध, प्रबंध"
distinction,"विभेद, विशेष योग्यता वैशिष्ट्य, सम्मान"
distracter (distractor),विकर्षक
distributed repetition,वितरित आवृत्ति
distribution of ability,योग्यता वितरण
district school,जिला विद्यालय
diversified curriculum,बहुशाखी पाठ्यचर्या
docility,विनयता
doctor of education (D. Ed.),शिक्षा वाचस्पति
documentary frequency procedure,प्रलेखीय आवृत्ति प्रक्रिया
documentary frequency study,प्रलेखीय आवृत्ति अध्ययन
dogmatic mehtod,राद्धांताश्रयी प्रणाली
domestic science,गृह विज्ञान
double shift school,दो पारी विद्यालय
double track plan,"द्विमार्ग योजना, द्विशाखा योजना"
dramatic method,नाटकीय प्रणाली
drill,"अभ्यास, कवायद"
drill subject,अभ्यास प्रधान विषय
electric method,संकलन प्रणाली
economic education,आर्थिक शिक्षा
educand,शिक्ष्य
education,"शिक्षा, शिक्षाशास्त्र"
educational ability profile,शैक्षिक योग्यता परिच्छेदिका
educational broadcast,शैक्षिक रेडियो प्रसारण
educational equalization,शैक्षिक समानीकरण
educational extension,शैक्षिक विस्तार
educational guidance,शैक्षिक निर्देशन
educationalist,"शिक्षाविद्, शिक्षाशास्त्री"
educational measurement,"शैक्षिक माप, शैक्षिक मापन"
educational technology,शैक्षिक प्रौद्योगिकी
education course,शिक्षा पाठ्यक्रम
educator,शिक्षक
efficiency record,"दक्षता वृत्त, दक्षता अभिलेख"
ego-alter theory,अह्य इतर सिद्धातं
elective,ऐच्छिक पाठ्य विषय
elective group,ऐच्छिक पाठ्य विषयावली
elective system,"वैकल्पिक विषय पद्धति, ऐच्छिक विषय पद्धति,"
elementary course,प्रारम्भिक पाठ्यक्रम
elementary education,प्रारम्भिक शिक्षा
elementary grade/class,"प्रारम्भिक श्रेणी, प्रारम्भिक वर्ग"
elite education,संभ्रांत वर्ग शिक्षा
emeritus professor,प्रतिष्ठित आचार्य
emotional adequacy,संवेग पर्याप्ति
emotional adjustment,संवेगात्मक समायोजन
emotional fixation,संवेगात्मक स्थिरण
emotional maladjustment,संवेगात्मक अपसमायोजन
emotional maturity,संवेगात्मक परिपक्वता
empathic method,तदनुभूति प्रणाली
empirical method,आनुभविक प्रणाली
empirical validity,आनुभविक वैधता
encyclopedia,विश्वकोश
entrance age,प्रवेश आयु
entrance examination,प्रवेशिका परीक्षा
environment study,पर्यावरण अध्ययन
equal appearing intervals,तुल्याभासी अंतराल
equal unit scale,समान एकक मापनी
equivalent form,तुल्य आकार
error choice technique,त्रुटि वरण प्रविधि
esprit de corps  (we feeling),संधभाव
essay examination,निबंध परीक्षा
essentialism,सारग्राहितावाद
evaluation scale,मूल्यांकन मापनी
evaluative criterion,"मूल्यांकन-कसौटी, मूल्यांकन निकष"
evening class,सांध्य कक्षा
evening school,सांध्य महाविद्यालय
examination by dissertation,शोध निबंध द्वारा परीक्षा
examination for certification,प्रमाणन परीक्षा
examinee,परीक्षार्थी
examiner,परीक्षक
exceptional child,असाधारण बालक
exchange teacher,विनिमय अध्यापक
exclusivism,व्यावर्तकतावाद
experience activity method,अनुभव क्रिया प्रणाली
experimental education,प्रायोगिक शिक्षा
experimental school,प्रयोगात्मक विद्यालय
expressive therapy,अभिव्यक्ति-चिकित्सा
expulsion,"निष्कासन, निर्वासन, बहिष्करण"
extrinsic programming,बाह्य कार्यक्रमण
face validity,आभासी वैधता
facilitation,"सुविधासेवा, सुकरीकरण, सौकर्य"
factorial matrix,"कारक-मैट्रिक्स, कारक-आधात्री"
factorial validity,कारक वैधता
faculty (staff),संकाय
facilty of arts,कला संकाय
federal grant,संघीय अनुदान
federative type university,संघात्मक विश्वविद्यालय
fellow,अध्येता
fellowship,आध्येतावृत्ति
final examination,अंतिम परीक्षा
first aid,"प्रथम उपचार, प्राथमिक चिकित्सा"
first aid certificate,प्राथमिक उपचार प्रमाण पत्र
fixation frequency,स्थिरण बारम्बारता
folk education,लोक शिक्षा
formal approach,औपचारिक उपागम
formal education,औपचारिक शिक्षा
formalized instruction,नियमनिष्ठ प्रशिक्षण
formal steps (= Herbartian method),नियमानुसारी सोपान
form board test,आकृति फलक परीक्षण
form discrimination,रूप विवेक
forum,"गोष्ठी, फोरम"
foster father,"पालक पिता, पोषक पिता"
foster home,"पालन गृह, पालक परिवार"
foundation grant,संस्थापन अनुदान
free education,निःशुल्क शिक्षा
free play,स्वच्छंद क्रीड़ा
free school,निःशुल्क विद्यालय
frequency curve,"आवृत्ति वक्र, बारंबारता वक्र"
frequency polygon,"आवृत्ति, बहुभुज"
frequency ratio,आवृत्ति अनुपात
Froebelian occupations,"फ्रोबेलियन व्यापृतियां, बालविहार व्यापृतियां"
frustration tolerance,कुंठा सहिष्णुता
fundamental education,मूल शिक्षा
fusion plan,संयोजन योजना
game,"खेल, आखेट"
general course,सामान्य पाठ्यक्रम
general education,सामान्य शिक्षा
general intelligence,साधारण बुद्धि
generosity error,उदारता त्रुटि
gifted child,प्रतिभाशाली बालक
governing board,संचालन मंडल
government aid,राजकीय सहायता
gradation,"श्रेणीकरण, क्रम स्थापन"
graded school system,श्रेणीकृत विद्यालय पद्धति
grade equivalent,श्रेणी तुल्यांक
grade skipping (=double promotion),"कक्षा लंघन, श्रेणीलंघन"
grading,"श्रेणीकरण, दर्जाबंदी"
graduate,स्नातक
graduation,स्नातकता
graduation ceremony,स्नातकोत्सव
grammar method,व्याकरण प्रणाली
grant,अनुदान
graphic method,रेखाचित्र प्रणाली
graphic rating scale,आरेखीय क्रमनिर्धाण मापनी
gratuitous instruction,निःशुल्क शिक्षण
grip age,पकड़ आयु
group action,समूह क्रिया
grouping error,समूहन त्रुटि
group intelligence quotient,समूह बुद्धि लब्धि
group method,समूह प्रणाली
guardian,"अभिभावक, संरक्षक"
guidance,"निर्देंशन, मार्गदर्शन"
guild school,गिल्ड स्कूल
gymnasium,"जिमेनेजियम, व्यायामशाला"
gymnastics,"व्यायाम विद्या, व्यायाम"
half yearly examination,"अर्धवार्षिक परीक्षा, छमाही परीक्षा"
hand and eye dominance,हस्तचक्षु प्रभाविता
handbook,पुस्तिका
handicapped child,"बाधाग्रस्त बालक, विकलांग बालक"
handwriting scale,हस्तलेख मापनी
headmaster,"प्रधान अध्यापक, प्रधानाध्यापक"
headmistress,प्रधान अध्यापिका
health certificate,स्वास्थ्य प्रमाण- पत्र
Herbartian method,हर्बार्ट प्रणाली
heritage,"विरासत, पैतृकी, दाय"
heuristic method,अन्वेषण प्रणाली
higher education,उच्च शिक्षा
higher secondary examination,उच्चतर मध्यमिक परीक्षा
high school,"उच्च विद्यालय, हाई स्कूल"
high school examination,"उच्च विद्यालय परीक्षा, हाई स्कूल परीक्षा"
higher secondary school,उच्चतर माध्यमिक विद्यालय
historical method,ऐतिहासिक प्रणाली
home economics,गृह अर्थशास्त्र
homeroom,"गृहकक्ष, होमरूम"
homeroom teacher,होमरूम अध्यापक
home work,गृह कार्य
homogeneous grouping,"समजातीय समूहन, सजातीय समूहन, सम समूह"
honours course,प्रवीण पाठ्यक्रम
ideational activity,प्रत्ययमूलक क्रिया-कलाप
identical twins,समरूप यमज
identifiability,अभिज्ञेयता
identification test,अभिज्ञान परीक्षण
illustrated lesson,"सचित्र पाठ, दृष्टांत पाठ"
illustrative material,दृष्टांत सामग्री
image,"प्रतिमा, बिंब"
imitation,"(संज्ञा) नकल, अनुकरण, अनुकृति (विशेषण), कृत्रिम, नकली"
immediate memory,तात्कालिक स्मृति
incentive,"प्रोत्साहन, प्रेरण"
incidental teaching,प्रासंगिक अध्यापन
incorrigible child,असुधार्य बालक
individual class,व्यष्टि कक्षा
individualised education,व्यष्टि सापेक्षा शिक्षा
individualism,"व्यक्तिवाद, व्यष्टिवाद"
Indian institute of technology,भारतीय प्रौद्योगिकी संस्थान
inductive lesson,आगमन पाठ
industrial school,औद्योगिक विद्यालय
industrial training institute,औद्योगिक प्रशिक्षण संस्थान
infantile complex,शिशु मनोग्रंथि
infantilism,शिशुता
infant school,शिशु विद्यालय
informal education,अनौपचारिक शिक्षा
initial interview,"प्रारंभिक साक्षात्कार, प्रारंभिक इन्टरव्यू"
initial test,प्रारंभिक परीक्षण
innovation,नवप्रवर्तन
inquiry training,अन्वेषण प्रशिक्षण
inservice education,सेवाकालीन शिक्षा
institute of higher learning,उच्चतर शिक्षा संस्थान
instruction,"हिदायत, शिक्षण"
integrated curriculum,समाकलित पाठ्यचर्या
integrated personality,समाकलित व्यक्तित्व
integration,"एकीकरण, समाकलन"
intelligence,बुद्धि
intelligence distribution,बुद्धि वितरण
intelligence quotient,बुद्धि लब्धि
intensive reading,गहन पठन
intercollegiate athletics,अंतर्महाविद्यालयी खेलकूद प्रतियोगिता
intercultural education,अंतःसांस्कृतिक शिक्षा
interdisciplinary approach,अंतः शास्त्रीय उपागम
intermediate examination,"इंटर परीक्षा, मध्यवर्ती परीक्षा"
intern,प्रशिक्षु
internship plan,शिशिक्षु अध्यापक योजना
interpolated learning,अंतर्विष्ट अधिगम
interpretative guidance,व्याख्यापरक निर्देशन
interschool competition,अंतर्विद्यालयी प्रतियोगिता
interview,"साक्षात्कार, इन्टरव्यू"
intrinsic programming,आन्तरिक कार्यक्रमण
introductory course,प्रवेश पाठ्यक्रम
intuitive teaching,अंतःप्रज्ञात्मक अध्यापन
inventory,तालिका
item,एकांश
item analysis,एकांश विश्लेषण
item consistency,एकांश संगति
item difficulty,एकांश काठिन्य
item validity,एकांश वैधता
itinerant teacher,बहुस्थलीय अध्यापक
job analysis,"कार्य विश्लेषण, जॉब, विश्लेषण"
job analysis approach,कार्य विश्लेषण उपागम
job opportunity card,नौकरी अवसर कार्ड
job rating,कार्य मूल्यांकन
juvenile delinquency,"किशोर अपचार, बालापचार"
juvenile delinquent,"बालापचारी, किशोरापचारी"
kindergarten,"किन्डरगार्टन, बाल बिहार, बालोद्यान"
kinesthesia,गतिसंवेदन
latent continuum,अव्यक्त सातत्यक
laterality,एकपार्श्वपरता
law of effect,परिणाम नियम
law of exercise,अभ्यास नियम
law of frequency,आवृत्ति नियम
law of recency,"आसन्नकाल नियम, प्रत्यग्रता नियम"
lecturer,प्राध्यापक
left headedness,वाम हस्त प्राधान्य
leisure reading,अवकाश पठन
letter phonics,वर्ण-स्वनविज्ञान
level of comprehension test,अर्थग्रहण स्तर परीक्षण
linear programming,रेखीय कार्यक्रमण
linear regression,रैखिय प्रतिगमन
linear relationship,रैखिक संबंध
linear transformation,रेखिक रूपांतरण
lock step system,नियंत्रित प्रगति पद्धति
locomotor activity,"चलन क्रिया, गमन क्रिया"
make believe,कृतक विश्वास
make up class,संपूरक कक्षा
maladjustment,कुसमायोजन
manipulative skill,कौशल
manual alphabet,"हस्त मुद्राक्षर, हस्त संकेताक्षर"
manual dexterity,हस्त निपुणता
manuscript writing,अलंकृत लेखन
marginal group,"उपांत समूह, सीमांत समूह"
mark,"अंक, चिन्ह, नम्बर,  लक्षक"
marking,"नम्बर देना, नम्बर डालना, निशान लगाना, चिन्ह लगाना, चिन्हित करना"
masculinity,"पुँस्तत्व, पुँस्ता, पुरुषत्व"
mass activity,"व्यापक क्रियाकलाप, सामूहिक क्रियाकलाप, सम्पूर्ण क्रिया"
mass education,जन शिक्षा
mass media,"जनसम्पर्क साधन, जनसम्पर्क माध्यम"
master,"अध्यापक, निष्णात"
mastery formula,"पारंगति सूत्र, पूर्ण अवबोधन सूत्र"
matched samples,"समेल नमूने, समतुल्य प्रतिदर्श"
matching exercise,मिलान-अभ्यास
matching test,मिलान परीक्षण
matric examination,मैट्रिक परीक्षा
maturation,परिपक्वन
maximum error,महत्तम त्रुटि
maze test,व्यूह परीक्षण
mean,माध्य
mechanic arts,यांत्रिक कलाएं
medium of instruction,"शिक्षण माध्यम, शिक्षा माध्यम"
Meir seashore art judgement test,मायर-सीशोर कला परीक्षण
memorial trophy,स्मारक वैजयंती
memoriter method,रटनपरक प्रणाली
memory,स्मृति
memory apparatus,स्मृति उपस्कर
memory span,स्मृति विस्तृति
mentally gifted,पखर बुद्धि
mentally retarded child,मंदितमना बालक
mental retardation,मानसिक मंदन
merit,उच्च योग्यता
merit list,योग्यताक्रम सूची
merit rating,योग्यता निर्धारण
