English,Hindi
Atmosili carenyte,"वायुसिलिकी, रेणुकाश्म, ऐट्मोसिलिकएरेनाइट"
Atmosilicirudyte,वायुसिलिका गुटिकाश्म ऐट्मोसिलिसीरुडाइट
Attapulgite,ऐटापल्गाइट
Attenuation,"क्षीणन, क्षीणता"
Attenuation,"संकीर्णता, संकीर्णन"
Attenuation cross section,संकीर्णन अनुप्रस्थ काट
Attitude of schistosity,शिष्टाभत्ता अभिवृत्ति
Attrital coal,ऐट्राइटसी कोयला
Aubrite,ऑब्राइट
Auerlite,ऑएरलाटि
Augen structure,चाक्षुष संरचना
Augitite,औजिटाइट
Augitophyre,औजिटोफायर
Augitophyric,औजाइटक्रिस्टली औजिटोफायरिक
Auralith,ऑरेलाइट
Auretionary lapilli,अभिवर्धी लैपिली
Accretionary lava ball,अवर्धी लावा बॉल
Auri aargentiferous,"स्वर्ण रजतमय, स्वर्ण रजतयुक्त"
Australite,ऑस्ट्रेलाइट
Autallotriomorphic,"ऑटऐलोट्रियोमार्फिक, शर्कराभ"
Authigene,तत्रजन
Authigenesis,तत्रजनन
Authigenic,तत्रजनिक
Authigenous,तत्रजात
Authimorphs,परिवर्तरूपी घटक
Autoarenyte,"स्वरेणुकाश्म, ऑटोएरेनाइट"
Autoargillutyte,"स्वमृद्पंकाश्म, ऑटोआर्जिलूटाइट"
Autobreccia,स्वसंकोणाश्म
Autocalcarenyte,"स्वकैल्सीरेणुकाश्म, ऑटोकैल्कएरेनाइट"
Autochthonous granite,स्वस्थानिक ग्रेनाइट
Autoclastic conglomerate,स्वखंडज संगुटिकाश्म
Autoconsequent,स्वअनुवर्ती
Autoclasts,स्वखंडाश्म
Autohydration,स्वजलयोजन
Autoinjection,स्वांतःक्षेपण
Autointrusion,स्वांतर्वेधन
Autolith,अग्रजांतर्वेश
Autolutyte,"स्वपंकाश्म, ऑटोलूटाइट"
Autometamorphic,स्वकायांतरिक
Autometamorphism,स्वकायान्तरण
Autometasomatic,स्वतत्वांतरणी
Autometasomatism,स्वतत्वांतरण
Automolite,ऑटोमोलाइट
Automorphic,"स्वरूपी, आत्मरूपी"
Automorphic granular,"आत्मरूपी कणिकामय, स्वरूपी कणिकामय"
Autorudyte,"स्वगुटिकाश्म, ऑटोरुडाइट"
Autosilicarenyte,"स्वसिलिकी रेणुकाश्म, ऑटोसिलिकएरेनाइट"
Autosilicilutyte,"स्वसिलिकीपंकाश्म, ऑटोसिलिकीलूटाइट"
Autosilicirudyte,"स्वसिलिकीगुटिकाश्म, ऑटोसिलिसीरुडाइट"
Autotype,स्वप्ररूप
Autunite,ऑटुनाइट
Auxite,ऑक्साइट
Auxiliary component,सहायक उपकरण
Auxalanche ripple mark,अवघाव ऊर्मिका चिह्न
Avalite,ऐवेलाइट
Average size,माध्य आमाप
Axial plane schistosity,अक्षीय तल शिस्टाभता
Axiolitic,एक्सियोलाइटी
Backwash ripple mark,पश्चधावन ऊर्मिका चिह्न
Baeumlerite,बियूम्लेराइट
Bagotite,बैगोटाइट
Bajada breccia,बाहादा संकोणाश्म
Balistite,बैलिस्टाइट
Ball and pillow structure,कंदुक शिरोधान संरचना
Ball clay,"सुघट्य मृत्तिका, बॉल मृत्तिका"
Ball coal,"कोयला कंदुक, कोयला बॉल"
Ball mine,बॉल लोहाश्म
Ball porphyry,बॉल पॉर्फिरी
Ballstone,बॉलस्टोन
Banakite,बैनेकाइट
Band,"पट्ट, पट्टी, बैंड"
Band,दल
Bandaite,बैन्डाइट
Banded,पट्टित
Banded coal,"पट्टित कोयला, पट्टित कोल"
Banded gneiss,पट्टित नाइस
Banded hematite quartzite,पट्टित हेमाटाइट क्वार्ट्ज़ाइट
Banded ironstone,पट्टित लोहाश्म
Banded peat,पट्टित पीट
Banded rock,पट्टित शैल
Banding,"पट्ट रचना, पट्टन"
Banding,पट्टाभन
Bandstone,बैंडस्टोन
Banket,बैंकेट
Bardolite,बार्डोलाइट
Barengelite,बेरेंगेलाइट
Baroque dolomite,बारोक डोलोमाइट
Barrilla,बैरिला
Barrovian metamorphic zone,बैरोवियन कायांतरी प्रदेश
Baryta solution,बैराइटा विलयन
Basal arkose,"आधारी आर्कोज, आधारी फ़ेल्सपारी बालुकाश्म"
Basal conglomerate,आधारी संगुटिकाश्म
Basalt,बेसाल्ट
Basalt foundation,बेसाल्ट आधार
Basaltic,बेसाल्टी
Basaltic hornblende,बेसाल्टी हॉर्नब्लैन्ड
Basaltic magma,बेसाल्टी मैग्मा
Basaltic magma types,बेसाल्टी मैग्मा प्ररूप
Basaltic maar,बेसाल्टी मार
Basaltic plateau,बेसाल्टी पठार
Basaltic rock,बेसाल्टी शैल
Basaltic soil,बेसाल्टी मृदा
Basaltiform,बेसाल्टरूपी
Basanitoid,बेसेनाइटाभ
Base,आधार
Base,क्षारक
Base,अधम
Base,मूल
Base,बेस
Base salinity,आधार लवणता
Basic,अल्पसिलिक
Basic front,अल्पसिलिक अग्र
Basic igneous rock,अल्पसिलिक आग्नेय शैल
Basic rock,अल्पसिलिक शैल
Basification,"अल्पसिलिकीकरण, शैल समृद्धि"
Basification of granite,ग्रेनाइट-अल्पसिलिकायन
Basimesostasis,ऑजायटीमेसोस्टेसिस
Basin facies,"बेसिन-संलक्षणी, द्रोणी-संलक्षणी"
Basiophitic,"अल्पसिलिक ओफाइटी, बेसी ऑफिटिक"
Bass (=bast),बास
Bastard coal,"घटिया कोयला, बैस्टर्ड कोयला"
Bat,बैट
Batholith (bothylith),"महास्कंध, बैथोलिथ"
Batholithic,महास्कंधी
Bath stone,बाल चूनाश्म
Bathydermal deformation,गभीरपटलीय विरूपण
Baulite,बाउलाइट
Bauxitic,बॉक्साइटी
Bauxitization,बॉक्साइटीभवन
Beach rock,पुलिन-शैल
Beaver litmestone,बीवर चूनाश्म
Bed,संस्तर
Bed,तल
Bedded,संस्तरित
Bedding,"संस्तरण, संस्तरीभवन"
Bedding,क्यारी बनाना
Bed rock,आधार शैल
Beekite,बीकाइट
Beetle stone,बीटिलस्टोन
Beldongrite,बेल्डोंग्राइट
Belt,कटिबंध
Belt,मेखला
Belt,"पट्टी, पट्टा"
Belugite,बेलूगाइट
Bentonite debris flow,बेंटोनाइट मलवा प्रवाह
Befanamite,बीफ़ेनेमाइट
Benthic,नितलस्थ
Berondrite,बेराँड्राइट
Berthierite,बर्थीराइट
Berthonite,बर्थोनाइट
Bertrandite,बर्ट्रेंडाइट
Belonesite,बेलोनेसाइट
Beta quench,बीटा-शमन
Beta particle,बीटा-कण
Bibbles,बिबुल्स
Bibbly rock,बिब्ली शैल
Bielzite,बील्ज़ाइट
Bimagmatic,द्विमैग्मी
Bimodal distribution,द्विबहुलक बंटन
Binary,"युग्मतारा, द्विअंगी"
Binary granite,द्विअंगी ग्रेनाइट
Binary magma,द्विअंगी मैग्मा
Binary sediment,द्विअंशी अवसाद
Binary system,द्विआधारी पद्धति
Binder,"बंधक, योजक"
Bilenticular,द्विलेंसरूप
Bimaceral,द्विमैसेरल
Bio chemical,जैव रासायनिक
Biofacies,जैवसंलक्षणी
Biogenic rock,जीवजनित शैल
Biogeochemistry,जीव-भूरसायन
Biohermite,बायोहर्माइट
Biolith,जीवज अश्म
Biological facies,जैव संलक्षणी
Biolutyte,जैवपंकाश्म
Biomicrite,जैवमिक्राइट
Biopelite,जैवमृदाश्म
Biopyribole,बायोपाइरीबोल
Biosilicipulveryte,"जैवसिलिकी चूर्णाश्म, बायोसिलिसीपल्वेराइट"
Biorudyte,"जैवगुटिकाश्म, बायोरुडाइट"
Biostromal limestone,"जैवस्तरी चूनापत्थर, जैवस्तरी चूनाश्म"
Biostrome,जैवस्तर
Biotic,जीवीय
Biotite gneiss,बायोटाइट नाइस
Biotite granulite,बायोटाइट कणिकाश्म
Biotope,जैववासक
Bird'a eye marble,पक्षी चाक्षुक संगमरमर
Bird's eye slate,पक्षी चाक्षुक स्लेट
Bitter spar,बिटर स्पार
Bituminous brown coal,बिटुमेनी भूरा कोयला
Bituminous limestone,बिटुमेनी चूनाश्म
Bituminous sandstone,बिटुमेनी बालुकाश्म
Bituminous shale,बिटुमेनी शैल
Bituminous wood,बिटुमेनी काष्ठ
Bityite,बाइटाइट
Black alta,ब्लैक आल्टा
Black band ironstone,ब्लैक बैन्ड लोहाश्म
Black earth,काली मिट्टी
Blackish blue,कृष्ण नील
Blackish brown,कृष्ण बभ्रु
Blackish green,कृष्ण हरित
Black sand,काली बालू
Black and gold marble,कृष्ण स्वर्णिम संगमरमर
Black shale,कृष्ण शैल
Black stone,"कृष्ण शिला, ब्लैक स्टोन"
Blae,बली
Blaes,बलीज
Blairmorite,ब्लेरमोराइट
Blanket peat,समाच्छद पीट
Blanket vein,"ब्लैंकेट शिरा, समाच्छादी शिरा"
Blastogranitic,ब्लास्टोग्रेनाइटी
Blanket vein,ब्लास्टोमाइलोनाइट
Blastogranitic,ब्लास्टोपेलिटिक
Blastomylonite,ब्लास्टोफिटिक
Blastopelitic,ब्लास्टोफिटिक संविन्यास
Blastophitic,ब्लास्टोपॉरफिरिटिक
Blastophitic fabric,ब्लास्टोपॉरफिरिटिक संविन्यास
Blastoporphyritic,ब्लास्टोसैमिटिक
Blastoporphyritic fabric,ब्लास्टोसैमिटिक संविन्यास
Blastopsephitic,ब्लास्टोसेफिटिक
Blastopsephitic fabric,ब्लास्टोसेफिटिक संविन्यास
Blate,बुलबुला
Bleached,विरंजित
Blind hole,अंध छिद्र
Blind lode,प्रच्छन्न लोड
Blind pit,अंध गर्त
Blistering sand,फफोलेदार बालू
Block lava,खंड लावा
Blomstrandite,ब्लोमस्ट्रेन्डाइट
Blossom rock,अलग्न शिरा-शैल
Bocca,रंध्रिका
Bog peat,दलदल पीट
Boiling stone (boiling chips),क्वथन उपल
Bojite,बोजाइट
Boksputite,बॉक्सपूटाइट
Bondstone,बन्धी प्रस्तर
Bone breccia,अस्थि संकोणाश्म
Boninite,बोनीनाइट
Bonsdorffite,बॉन्सडॉर्फाइट
Boodtite,बूटाइट
Bookstone,बिवलियोलाइट
Book structure,संपत्रित संरचना
Booming sand,गर्जनी बालू
Bore,बोर
Boss,"वृत्त स्कंध, बॉस"
Boss (ign),स्कंध (बॉस)
Boss like protrusion,बॉसरूपी बहिःसरण
Bostonite,बोस्टोनाइट
Botesite,बोटसाइट
Bottle stone,काच-प्रस्तर
Bottoming,"अधस्तलन, तली संकुचन"
Bottom peat,तली पीट
Bottom set bed,डेल्टाग्र तली संस्तर
Bottom terrace,तली वेदिका
Bouglisite,बूगलीसाइट
Boulder bed,गोलाश्म संस्तर
Boulder clay,गोलाश्म मृत्तिका
Boulder conglomerate,गोलाश्मी संगुटिकाश्म
Bouldery till,गोलाश्मी टिल
Box stone,बॉक्स स्टोन
Braccianite,ब्रैक्सिएनाइट
Brandbergite,ब्रैन्डबर्गाइट
Brandisite,ब्रैन्डीसाइट
Breached cone,भग्न शंकु
Breccia,संकोणाश्म
Breccia marble,संकोणाश्मी संगमरमर
Brecciated,विखंडित
Brecciated,संकोणाश्मित
Brecciated texture,विखंडित गठन
Brechites,ब्रेकाइटीज
Brecciation,संकोणाश्मन
Brecciation,विखंडन
breches de friction,"ब्रेचेज डि फ्रिक्शन, घर्षणज लावा संकोणाश्म"
Breislakite,ब्राइसलेकाइट
Breithauptite,ब्राइटहॉप्टाइट
Brick & tile clay,"इष्टिकामृत्तिका, ईट-मिट्टी"
Brick earth,इष्टिका मृत्तिका
Brickerite,ब्रिकेराइट
Brick red,ईंट लाल
Brick stone,इष्टिकाश्म
Bright banded coal,दीप्त पट्टित कोयला
Bright coal,दीप्त कोयला
Bristol stone,ब्रिस्टल प्रस्तर
Bromer,प्रवर्धक
Brown iron stone,बभ्रु लोहाश्म
Brown stone,ब्राउन स्टोन
Brown marble,ब्रूसाइट संगमरमर
Brunnerite,ब्रूनेराइट
brunnichite,ब्रूनीकाइट
Brunstone,गंधक
Buchite,बूकाइट
Buckstone,अस्वर्णी शैल
Buda limestone,बूड़ा चूनाश्म
Buhr stone,"बर प्रस्तर, बर-स्टोन"
Bungonite,बुंगोनाइट
Bunodes,बूनोडीज़
Burnt stone,"दग्ध कार्नेलियन, दग्ध स्टोन"
Burrow,बिल
Burrstone,"बरप्रस्तर, बरस्टोन"
Byproduct,"उपोत्पाद, उपजात"
Cadmium,कैडमियम
Caeruleofibrite,सेरुलियोफाइब्राइट
Cake,"पिंड, सिल, बट्टी, टिक्की"
Cake,केक
Calc alkalic rock,कैल्क क्षारीय शैल
Calc aphanite,कैल्क-एफेनाइट
Calcarenite,कैल्करेणुकाश्म
Calcareo agrillaceous,चून मृण्मय
Calcareous,"चूनेदार, केल्सियममय, कैल्सियमी"
Calcareous concretion,कैल्सियमी संग्रथन
Calcareous facies,कैल्सियमी संलक्षणी
Calcareous grit,कैल्सियमी ग्रिट
Calcareous marl,कैल्सियमी मार्ल
Calcareous ooze,कैल्सियमी सिंधुपंक
Calcareous oethoquartzirte,कैल्सियमी आर्थोक्वार्ट्ज़ाइट
Calcareous peat,कैल्सियमी पीट
Calcareous quartz sandstone,कैल्सियमी स्फटिक बालुकाश्म
Calcareous sediment,कैल्शियमी शैल
Calcareous sandstone,कैल्सियमी बालुकाश्म
Calcareous  sediment,चूनेदार अवसाद
Calcareous  sinter,"कैल्सियमी निसाद, चूनेदार निसाद"
Calcareous soil,कैल्सियमी मृदा
Calcareous travertine,चूनेदार ट्रैवर्टाइन
Calcareous tufa,कैल्सियमी टूफ़ा
Calcarinate siliceous sandstone,कैल्सी स्फटिक बालुकाश्म
Calc flinta,कैल्क फ्लिंटा
Calc hornblende schist,कैल्क हार्नब्लेन्ड शिस्ट
Calcic,"कैल्सिक, कैल्सियममय"
Calciclase-syenite,कैल्सीक्लेज सायनाइट
Calciferous,"कैल्साइटधारी, कैल्सीफ़ेरस"
Calcification,"कैल्सीकरण, कैल्सीभवन"
Calcigranite,कैल्सीग्रेनाइट
Calcikersantite,कैल्सीकर्सेन्टाइट
Calcilutite,"कैल्सीपंकाश्म, कैल्सीलूटाइट"
Calcinate,निस्तापन करना
Calcination,निस्तापन
Calcine,निस्तापन करना
Calcined,"निस्तापित, निस्तप्त"
Calciolith,कैल्सीजीवजाश्म
Calcirudite,"कैल्सीगुटिकाश्म, कैल्सीरूडाइट"
