English,Hindi
Absolute viscosity,निरपेक्ष श्यानता
Absolute vorticity,निरपेक्ष भ्रमिलता
Absolute weight,निरपेक्ष भार
Absolute zero,परम शून्य
Absorb,अवशोषण करना
Absorbable,अवशोष्य
Absorbance,अवशोषणांक
Absorbate,अवशोषित
Absorbed,अवशोषित
Absorbed clay,अवशोषित मृत्तिका
Absorbed dose,अवशोषित खुराक
Absorbed dose rate,अवशोषित खुराक दर
Absorbed energy,अवशोषित ऊर्जा
Absorbency,"अवशोषणांक, अवशोषकता"
Absorbency index,अवशोषण सूचकांक
Absorbent,अवशोषक
Absorbent ash,अवशोषक राख
Absorbent cotton,अवशोषक रुई
Absorber,"अवशोषक, अवशोषी"
Absorbing barrier,अवशोषी अवरोध
Absorbing capacity,अवशोषी क्षमता
Absorbing column,अवशोषी स्तंभ
Absorbing Markov chain,अवशोषी मार्काव-श्रृंखला
Absorbing medium,अवशोषी माध्यम
Absorbing power,अवशोषी शक्ति
Absorbing set,अवशोषी समुच्चाय
Absorbing topology,अवशोषी संस्थिति
Absorbing wedge,अवशोषी वेज
Absorptance,अवशोषणांश
Absorptiometer,अवशोषणमापी
Absorptiometry,अवशोषणमिति
Absorption,अवशोषण
Absorption allowance,अवशोषण छूट
Absorption anomaly,अवशोषण असंगति
Absorption apparatus,अवशोषण उपकरण
Absorption band,अवशोषण बैंड
Absorption cell,अवशोषण कोष्ठिका
Absorption center,अवशोषण केंद्र
Absorption circuit,अवशोषण परिपथ
Absorption coefficient,अवशोषण गुणांक
Absorption column,अवशोषण स्तंभ
Absorption constant,अवशोषण स्थिरांक
Absorption control,अवशोषण नियंत्रण
Absorption cross section,अवशोषण परिक्षेत्र
Absorption current,अवशोषण धारा
Absorption curve (tranmission curve),अवशोषण वक्र
Absorption discontinuity,अवशोषण भंग
Absorption edge,अवशोषण कोर
Absorption equipment,अवशोषण उपस्कर
Absorption factor,अवशोषण गुणक
Absorption filter,अवशोषण फिल्टर
Absorption flame photometry,अवशोषण ज्वाला प्रकाशमिति
Absorption gasoline,अवशोषण पेट्रोल
Absorption hygrometer,अवशोषण आर्द्रतामापी
Absorption index,अवशोषण सूचकांक
Absorption lag,अवशोषण पश्चता
Absorption limit,अवशोषण सीमा
Absorption line,अवशोषण रेखा
Absorption loss,अवशोषण हास
Absorption modulation,अवशोषण मॉडुलन
Absorption of light,प्रकाश अवशोषण
Absorption of moisture,नमी अवशोषण
Absorption of radiant energy,विकिरणी ऊर्जा-अवशोषण
Absorption oil,अवशोषण तेल
Absorption operator,अवशोषण संकारक
Absorption peak,अवशोषण शिखर
Absorption photometry,अवशोषण प्रकाशमिति
Absorption pipette,अवशोषण पिपेट
Absorption progression,अवशोषण श्रेढी
Absorption rate,अवशोषण दर
Absorption ratio,अवशोषण अनुपात
Absorption refrigerator,अवशोषण प्रशीतित्र
Absorption series,अवशोषण श्रेणी
Absorption spectrometer,अवशोषण स्पेक्ट्रममापी
Absorption spectrophotometry,अवशोषण स्पेक्ट्रम प्रकाशमिति
Absorption spectrum,अवशोषण स्पेक्ट्रम
Absorption system,अवशोषण तंत्र
Absorption tower,अवशोषण टावर
Absorption tube,अवशोषण नली
Absorption wavemeter,अवशोषण तरंगमापी
Absorptive,अवशोषी
Absorptive attenuator,अवशोषी क्षीणकारी
Absorptive law,अवशोषी नियम
Absorptive medium,अवशोषी माध्यम
Absorptive power,"अवशोषी क्षमता, अवशोषकता"
Absorptive surface,अवशोषी पृष्ठ
Absorptivity,अवशोषकता
Abstergent (detergent),अपमार्जक
Abstract,"अमूर्त (वि.), सारांश (सं)"
Abstract Cauchy problem,अमूर्त कौशी समस्या
Abstraction,"संक्षिप्तीकरण, अपाहरण"
Abstriction,अपाकुंचन
Absurdity (antinomy),असंगति
Abundance ratio,बाहुल्य अनुपात
Abvolt,ऐबवोल्ट
Abwatt,ऐबवाट
Abyssal,"वितलीय, वितल"
Abyssal current,वितलीय धारा
Abyssal deposit,वितलीय निक्षेप
Abyssal fauna,वितलीय प्रणिजात
Abyssal zone,वितलीय अंचल
Acacia,ऐकेशिया
Acaroid resin,ऐकारॉयड रेज़िन
Accelerated,त्वरित
Accelerated ageing test,त्वरित कालप्रभावन परीक्षण
Accelerated erosion,त्वरित अपरदन
Accelerated filtration,त्वरित निस्यंदन
Accelerated flow,त्वरित प्रवाह
Accelerated motion,त्वरित गति
Accelerated ordering,त्वरित व्यवस्था
Accelerated system,त्वरित तंत्र
Accelerating balance,त्वरक तुला
Accelerating chamber,त्वरक कोष्ठ
Accelerating electrode,त्वरक इलैक्ट्रोड
Accelerating period,त्वरक काल
Accelerating phase,त्वरक प्रावस्था
Accelerating rate,त्वरक दर
Accelerating voltage,त्वरक वोल्टता
Acceleration,त्वरण
Acceleration blowout,त्वरणिक निर्धमन
Acceleration coefficient,त्वरण गुणांक
Acceleration component,त्वरण घटक
Acceleration due to gravity,गुरुत्वीय त्वरण
Acceleration factor,त्वरण गुणक
Acceleration feedback,त्वरणिक पुनर्भरण
Acceleration of gravity,गुरुत्वीय त्वरण
Acceleration potential,त्वरण विभव
Acceleration principle,त्वरण नियम
Acceleration process,त्वरण प्रक्रम
Acceleration space,त्वरण स्थान
Acceleration technique,त्वरण तकनीक
Acceleration tolerance,त्वरण सह्यता
Acceleration voltage,त्वरण वोल्टता
Acceleration wave,त्वरण तरंग
Accelerative,त्वरणी
Accelerator,"त्वरित्र, त्वरक"
Accelerator equation,त्वरक समीकरण
Accelerator pump,त्वरक पम्प
Acceleratory,त्वरमान
Acceleratory motion,त्वरमान गति
Accelerin,ऐक्सेलरिन
Accelerograph,त्वरणलेखी
Accelerometer,त्वरणमापी
Accelerometer matching,त्वरणमापीय सुमेलन
Accentric,अकेंद्री
Acceptability,स्वीकार्यता
Acceptable limit,स्वीकार्य सीमा
Acceptable quality level,स्वीकार्य गुणता स्तर
Acceptance angle,स्वीकारण कोण
Acceptance boundry,स्वीकारण परिसीमा
Acceptance criteria,स्वीकारण निकष
Acceptance procedure,स्वीकारण प्रक्रिया
Acceptance region,स्वीकारण क्षेत्र
Acceptance test,स्वीकारी परीक्षण
Acceptor,"ग्राही, स्वीकारी"
Acceptor atom,ग्राही परमाणु
Acceptor bond,ग्राही आबंध
Acceptor circuit,ग्राही परिपथ
Acceptor level,ग्राही स्तर
Acceptor molecule,ग्राही अणु
Acceptor property,ग्राही गुणधर्म
Acceptor property level,ग्राही गुणधर्म स्तर
Accererating tube,त्वरण नली
Access,"अभिगम, अभिगम्यता"
Access mechanism,अभिगम क्रियाविधि
Access time,अभिगम काल
Accessibility,अभिगम्यता
Accessible,अभिगम्य
Accessory,"अतिरिक्त, सहायक, गौण (वि, ), उपसाधन (सं, )"
Accessory mineral,"गौण खनिज, उपखनिज"
Accessory plate,अतिरिक्त प्लेट
Accessory record,सहायक अभिलेख
Accident,"संयोग, दुर्घटना"
Accidental,"संयोगी, आकस्मिक"
Accidental coincidence,संयोगी संपात
Accidental correction,आकस्मिक संशोधन
Accidental double refraction,आकस्मिक द्विअपवर्तन
Accidental error,संयोगी त्रुटि
Accidental jammimg,आकस्मिक जकड़
Accidental predissociation,आकस्मिक पूर्ववियोजन
Accidental sampling,आकस्मिक प्रतिचयन
Accidental transmission,आकस्मिक संचारण
Accidental variation,आकस्मिक विचरण
Acclimation,पर्यनुकूलन
Acclimatization,दशानुकूलन
Accoloy,एक्कोलॉय
Accommodation,"वास, समंजन"
Accommodation coefficient,समंजन गुणांक
Accommodation of eye,नेत्र समंजन क्षमता
Accredited milk,प्रामाणिक दुग्ध
Accretion,अभिवदृधि
Accretion efficiency,अभिवृद्धि दक्षता
Accretion process,अभिवृद्धि प्रक्रम
Accrodies (acaroids),ऐक्रॉइडीज़ गोंद
Accrodies resin,ऐक्रॉइडीज़ राल
Accumulated,संचित
Accumulated error,संचित त्रुटि
Accumulated sediment,संचित अवसाद
Accumulated temperature,संचित ताप
Accumulation,"संचय, संचयन"
Accumulation coefficient,संचयन गुणांक
Accumulation curve,संचयन वक्र
Accumulation hypothesis,संचयन परिकल्पना
Accumulation of energy,ऊर्जा संचय
Accumulation of temperature,ताप संचय
Accumulation ratio,संचयन अनुपात
Accumulation zone,संचयन अंचल
Accumulator,संचायक
Accuracy,यथार्थता
Accuracy of certification,प्रमाणपत्र यथार्थता
Accuracy of measurement,मापन यथार्थता
Accurate,यथार्थ
Accurate instrumental observation,यथार्थ उपकरणी प्रेक्षण
Accurate range marker,यथार्थ परास चिह्नक
Accurate scanning,यथार्थ क्रमवीक्षण
Ace-,ऐसी-
Acelerate,त्वरित करना
Acenaphthene,ऐसीनैफ्थीन
Acenaphthene quinone,ऐसीनैफ्थीन क्विनोन
Acenaphthylene,ऐसीनैफ्थिलीन
Acentric crystal structure,अकेंद्रीय क्रिस्टल संरचना
Acentric synthesis,अकेंद्रिक संश्लेषण
Acetal,ऐसीटैल
Acetal decompoition,ऐसीटैल अपघटन
Acetal formation mechanism,ऐसीटैल विरचन क्रियाविधि
Acetal solvolysis,ऐसीटैल विलायक अपघटन
Acetaldehyde,ऐसीटैल्डिहाइड
Acetaldol,ऐसीटैल्डॉल
Acetaldoxime,ऐसीटैल्डॉक्सिम
Acetalization,ऐसीटलन
Acetamide,ऐसीटैमाइड
Acetamidoacetic acid,ऐसीटैमिडोऐसीटिक अम्ल
Acetamidophenetole,ऐसीटैमिडो फेनीटोल
Acetanilide,ऐसीटेनिलाइड
Acetate,ऐसीटेट
Acetate dope,ऐसीटेट डोप
Acetate fiber,ऐसीटेट रेशा
Acetate film,ऐसीटेट फिल्म
Acetate green,ऐसीटेट हरित
Acetate ink,ऐसीटेट स्याही
Acetate of lime,चूने का ऐसीटेट
Acetate rayon,ऐसीटेट रेयॉन
Acetate resist,ऐसीटेट रोध
Acetate silk,ऐसीटेट रेशम
Acetazole amide,ऐसीटेज़ोल ऐमाइड
Acetic,ऐसीटिक
Acetic acid,ऐसीटिक अम्ल
Acetic anhydride,ऐसीटिक ऐनहाइड्राइड
Acetic ether,ऐसीटिक ईथर
Acetic fermentation,ऐसीटिक किण्वन
Acetifier,ऐसीटीकारक
Acetin,ऐसीटिन
Acetoacetanilide,ऐसीटोऐसीटैनिलाइड
Acetoacetic acid,ऐसीटोऐसीटिक अम्ल
Acetoacetic ester,ऐसीटोऐसीटिक एस्टर
Acetobacter,ऐसीटोबैक्टर
Acetobromal,ऐसीटोब्रोमल
Acetoin,ऐसीटॉइन
Acetol,ऐसीटॉल
Acetolysis,ऐसीटोअपघटन
Acetomesitylene,ऐसीटोमेसिटिलीन
Acetonate,ऐसीटोनेट
Acetone,ऐसीटोन
Acetone extract,ऐसीटोन निष्कर्ष
Acetone number test,ऐसीटोन अंक परीक्षण
Acetone-benzol process,ऐसीटोन-बेन्ज़ॉल प्रक्रम
Acetone-butanol fermentation,ऐसीटोन-ब्यूटेनोल किण्वन
Acetone-extractable,ऐसीटोन निष्कर्ष्य
Acetonic acid,ऐसीटोनिक अम्ल
Acetonitrile,ऐसीटोनाइट्राइल
Acetonitrolic acid,ऐसीटोनाइट्रॉलिक अम्ल
Acetonyl acetone,ऐसीटॉनिल ऐसीटोन
Acetoorcein stain,ऐसीटोओर्सीन अभिरंजक
Acetophenetide,ऐसीटोफ़ेनेटाइड
Acetophenetidine,ऐसीटोफ़ेनेटिडिन
Acetophenone,ऐसीटोफ़ीनोन
Acetothienone,ऐसीटोथाइनोन
Acetotoluide,ऐसीटोटॉलूइड
Acetoxime,ऐसीटॉक्सिम
Acetoxyacenaphthene,ऐसीटॉक्सीऐसीनैफ़्थीन
Acetoxylation,ऐसीटॉक्सिलन
Acetyl,ऐसीटिल
Acetyl acetonate,ऐसीटिल ऐसीटोनेट
Acetyl acetonato-,ऐसीटिल ऐसीटोनेटो-
Acetyl cellulose,ऐसीटिल सेलुलोस
Acetyl derivative,ऐसीटिल व्युत्पन्न
Acetyl isoeugenol,ऐसीटिल आइसोयूजिनॉल
Acetyl peroxide,ऐसीटिल परऑक्साइड
Acetyl salicylic acid,ऐसीटिल सेलिसिलिक अम्ल
Acetyl value,ऐसीटिल मान
Acetyl veratryl bikhaconine,ऐसीटिल बैरट्रिल बिखकोनीन
Acetylate,ऐसीटिलित करना
Acetylation,ऐसीटिलन
Acetylator,ऐसीटिलित्र
Acetylcholine,ऐसीटिलकोलिन
Acetylene,ऐसीटिलीन
Acetylene air blowpipe,ऐसीटिलीन वायुब्लोपाइप
Acetylene black,ऐसीटिलीन ब्लैक
Acetylene dicarboxylic acid,ऐसीटिलीन डाइकार्बोक्सिलिक अम्ल
Acetylene generator,ऐसीटिलीन जनित्र
Acetylene polymer,ऐसीटिलीन बहुलक
Acetylene-allene rerrangement,ऐसीटिलीन-ऐलीन पुनर्विन्यास
Acetylenic,ऐसीटिलीनी
Acetylenic bond,ऐसीटिलीनी आबंध
Acetylenogen,ऐसीटिलीनजनक
Acetylide,ऐसीटिलाइड
Acetylium ion,ऐसीटिलियम आयन
Acetylmethyl carbinol,ऐसीटिल मेथिल कार्बिनॉल
Acetylmuramic acid,ऐसीटिलम्यूरेमिक अम्ल
Acheson graphite,ऐचेसन ग्रैफ़ाइट
Acheson process,ऐचेसन प्रक्रम
Achieved value,प्राप्त मान
Achilleic acid,ऐकिलीइक अम्ल
Achirite,एकाइराइट
Achroic,अरंज्य
Achroite,ऐक्रोआइट
Achromatic,अवर्णक
Achromatic analyser,अवर्णक विश्लेषित्र
Achromatic antenna,आवृत्ति निरपेक्ष ऐन्टेना
Achromatic figure,अवर्णक आकृति
Achromatic lens,अवर्णक लेंस
Achromatic locus,अवर्णक बिंदुपथ
Achromatic object lens,अवर्णक अभिदृश्य लेन्स
Achromatic prism,अवर्णक प्रिज़्म
Achromaticity,अवर्णकता
Achromatin,ऐक्रोमेटिन
Achromatisation,अवर्णीकरण
Achromatism,अवर्णकता
Achromobacter,ऐक्रोमोबैक्टर
Aci-,ऐसि-
Acicular,सूच्याकार
Acicular powder,सूच्याकार चूर्ण
Acicular shape,सूच्याकार आकृति
Acid,"अम्ल, अधिसिलिक-"
Acid alcohol,अम्ल ऐल्कोहॉल
Acid amide,अम्ल ऐमाइड
Acid azide,अम्ल ऐजाइड
Acid bath,अम्ल अवगाह
Acid Bessemer converter,अम्ल बेसेमर परिवर्तित्र
Acid Bessemer process,बेसेमर अम्लीय प्रक्रम
Acid blowcase,अम्ल ब्लोकेस
Acid blueblack,अम्ल ब्लुब्लैक
Acid brick,अम्ल इष्टिका
Acid brittleness,अम्ल भंगुरता
Acid bronze,अम्ल कांस्य
Acid casein,अम्ल केसीन
Acid catalysed decarboxylation,अम्ल उत्प्रेरित विकार्बोक्सिलन
Acid catalyst,अम्ल उत्प्रेरक
Acid catcher,अम्ल पात्र
Acid chrome dye,अम्ल क्रोम रंजक
Acid clay,अम्ल मृत्तिका
Acid containing oil,अम्लधारी तेल
Acid content,अम्ल मात्रा
Acid cooking liquor,अम्ल पाचन द्राव
Acid core solder,अम्ल क्रोड सोल्डर
Acid corrosion,अम्ल संक्षारण
Acid cyanine,अम्ल सायनीन
Acid degree,अम्लांश
Acid deposition,अम्लीय निक्षेपण
Acid developer,अम्लीय विकासक
Acid dew point,अम्ल ओसांक
Acid dip (brass finishing),अम्ल मज्जन
Acid dye,अम्ल रंजक
Acid earth,अम्लीय मृदा
Acid electric process,अम्ल विद्युत् प्रक्रम
Acid embossing,अम्ल उच्चित्रण
Acid ester,अम्ल एस्टर
Acid etching,अम्ल उत्कीर्णन
Acid fast,अम्लस्थायी
Acid fast bacteria,अम्लस्थायी जीवाणु
Acid fermentation,अम्ल किण्वन
Acid fixing bath,अम्लस्थायीकर अवगाह
Acid fixing solution,अम्लस्थायीकर विलयन
Acid forming element,अम्लकारी तत्व
Acid forming fertilizer,अम्लकारी उर्वरक
Acid free paper,अम्लमुक्त कागज
Acid fuchsin,अम्लीय फुकसिन
Acid halide,अम्ल हैलाइड
Acid heat test,अम्ल ऊष्मा परीक्षण
Acid hydrazide,अम्ल हाइड्रैज़ाइड
Acid hydrolysis,अम्ल जलअपघटन
Acid leaching,अम्ल-निक्षालन
Acid leuco,अम्ल निवर्ण (यौगिक)
Acid lining,अम्ल आस्तर
Acid miling,अम्ल भ्रमिकर्तन
Acid miling green,ऐसिड मिलिंग ग्रीन
Acid mine water,अम्लीय खनिजल
Acid mordant dye,अम्लबंधी रंजक
Acid number,अम्लांक
Acid openhearth process,अम्ल ओपेनहार्थ प्रक्रम
Acid orange,ऐसिड ऑरेन्ज
Acid peat,अम्लपीट
Acid pellet,अम्लीय गुटिका
Acid picking,अम्लोपचार
Acid polishing,अम्ल पॉलिशन
Acid process,अम्ल प्रक्रम
Acid proof,अम्लसह
Acid proof gloves,अम्लसह दस्ताने
Acid proof stoneware,अम्लसह शिलाभांड
Acid pulping,अम्ल पल्पन
Acid radical,अम्लीय मूलक
Acid rain,अम्लीय वर्षा
Acid Red,ऐसिड रेड
Acid reducing agent,अम्लीय अपचायक
Acid reduction,अम्लीय अपचयन
Acid refractory,अम्लीय उच्चतापसह
Acid resistant,अम्ल प्रतिरोधी
Acid rinse,अम्ल प्रक्षालन
Acid salt,अम्लीय लवण
Acid scarlet,अम्ल शोण
Acid sensitive,अम्ल संवेदी
Acid sludge,अम्ल आपंक
Acid smut (acid soot),अम्लीय कज्जल
Acid sodium sulphate,अम्ल सोडियम स्ल्फ़ेट
Acid soil,अम्ल मृदा
Acid solution,अम्ल विलयन
Acid soot,अम्लीय कज्जल
Acid spotting,अम्ल बिंदुकन
Acid stable,अम्ल स्थायी
Acid stain,अम्ल अभिरंजक
Acid steel,अम्ल इस्पात
Acid storage,अम्ल भंडारण
Acid tower,अम्ल टावर
Acid treating,अम्लोपचारण
Acid treatment,अम्लोपचार
Acid value,अम्लमान
Acid wash,अम्ल धावन
Acid waste treatment,अम्ल अपशिष्ट उपचार
Acid water,अम्ल जल
Acid-alkali titration,अम्ल-क्षार अनुमापन
Acid-base catalysis,अम्ल-क्षारक उल्प्रेरण
Acid-base equilibrium,अम्ल-क्षारक साम्य
Acid-base indicator,अम्ल-क्षारक सूचक
Acid-binding group,अम्लबंधक समूह
Acidic,"अम्लीय, आम्ल, अधिसिलिक-"
Acidic,अम्लीय
Acidic food,अम्लीय खाद्य
Acidic grade metal,अम्लीय कोटि धातु
Acidic molecular species,अम्लीय आण्विक जाति
Acidic oxide,अम्लीय ऑक्साइड
Acidic rock,अधिसिलिक शैल
Acidic slag,अम्लीय धातुमल
Acidification,अम्लन
Acidify,"अम्लित करना, आम्लन"
Acidigenic,अम्लजनी
Acidimeter,अम्लमापी
Acidimetric process,अम्लमितीय प्रक्रम
Acidimetry,अम्लमिति
Acidity,अम्लता
Acidity coefficient,अम्लता गुणांक
Acidity function,अम्लता फलन
Acidity of a base,क्षारक की अम्लता
Acidity test,अम्लता परीक्षण
Acidize,अम्लन
Acidmine drainage,खनिअम्ल अपवाह
Acido-,ऐसिडो-
Acido-aquo compound,ऐसिडो-ऐक्वो यौगिक
Acidobiotic,अम्लजीवी
Acidoid type,अम्लाभ प्ररूप
Acidoion,ऐसिडो आयन
Acidolysis,अम्लापघटन
Acidometer (acidimeter),अम्लमापी
Acidophil (acidophile),अम्लरागी
Acidophilus milk,अम्लरागी दुग्ध
Acidophobic,अम्लविरागी
Acidosis,आम्लरक्तता
Acidothorate,ऐसिडोथोरेट
Acidulant,"आम्लक, आम्लीकारक"
Acidulate,"आम्ल करना, आम्लन"
Acidulated,आम्लीकृत
Acidulated water,आम्लीकृत जल
Acidulation,आम्लीकरण
Acidulous water,आम्ल जल
Acidum boricum,बोरिक अम्ल
Acierage,"ऐसीअरेज, इस्पात विलेपन"
Acieral,ऐसीरल
Acieration,लोह कार्बन
Aciform,सूच्चरूपी
Acker process,आकर प्रक्रम
Acline,अनति
Aclinic structure,अनतिक संरचना
Acmite,ऐक्माइट
Acneform,पिटिकाकार
Aconic acid,ऐकॉनिक अम्ल
Aconitase,ऐकोनिटेज
Aconitic acid,ऐकोनिटिक अम्ल
Aconitine,ऐकोनिटीन
Aconon,ऐकोनॉन
Acosix,ऐकोसिक्स
Acotinase,ऐकोटिनेज
Acoustic,ध्वानिक
Acoustic absorptivity,ध्वानिक अवशोषकता
Acoustic attenuation constant,ध्वानिक क्षीणनांक
Acoustic burglar alarm,ध्वानिक चोर अलार्म
Acoustic capacitance,ध्वानिक धारिता
Acoustic clarifier,ध्वानिक स्पष्टकारी
Acoustic compliance,ध्वानिक अनुवृत्ति
Acoustic component,ध्वानिक घटक
Acoustic conductivity,ध्वानिक चालकता
Acoustic damping,ध्वानिक अवमंदन
Acoustic dispersion,ध्वानिक परिक्षेपण
Acoustic effect,ध्वानिक प्रभाव
Acoustic energy,ध्वानिक ऊर्जा
Acoustic energy equation,ध्वानिक ऊर्जा समीकरण
Acoustic equation,ध्वानिक समीकरण
Acoustic fatigue,ध्वानिक श्रांति
Acoustic feedback,ध्वानिक पुनर्भरण
Acoustic filter,ध्वानिक फ़िल्टर
Acoustic generator,ध्वानिक जनित्र
Acoustic grating,ध्वानिक ग्रेटिंग
Acoustic impedance,ध्वानिक प्रतिबाधा
Acoustic intertance,ध्वानिक जड़त्व
Acoustic intensity,ध्वानिक तीव्रता
Acoustic inteferometer,ध्वानिक व्यतिकरणमापी
Acoustic intrusion detector,ध्वानिक अतिक्रमण संसूचक
Acoustic material,ध्वानिक सामग्री
Acoustic mean free path,ध्वानिक माध्य मुक्त पथ
Acoustic mode,ध्वानिक विधा
Acoustic ohm,ध्वानिक ओम
Acoustic phase constant,ध्वानिक कला स्थिंराक
