English,Hindi
attribute inspection,गुण निरीक्षण
attribute sampling,गुण प्रतिचयन
attribute type of data,गुण-आधारित आँकड़े
automatic corrective action,स्वतः संशोधी क्रिया
automatic machine,स्वचालित मशीन
automatically,"अपने आप, स्वतः"
auxiliary,सहायक
average,औसत
average amount of inspection,निरीक्षण का औसत परिमाण
average count of defects,औसत दोष-गणना
average defects per item,प्रति वस्तु औसत दोष
average moving range,औसत गतिमान परिसर
average of random samples,यादृच्छिक प्रतिदर्शों का औसत
average outgoing quality,औसत निर्गामी गुणता
average outgoing quality limit,औसत निर्गामी गुणता सीमा
average percent defective of product,औसत उत्पाद प्रतिशत-दोष
average quality,औसत गुणता
average range,औसत परिसर
average sample number,औसत प्रतिदर्श संख्या
average sample size,औसत प्रतिदर्श आमाप
average sample size curve,औसत प्रतिदर्श आमाप वक्र
average value of defective fraction,सदोष भिन्न का औसत मान
axiomatic definition of probability,प्रायिकता की अभिगृहीतात्ममक परिभाषा
balance graph,संतुलन आलेख
bar chart,दंड संचित्र
bar diagram,दंड आरेख
basic concept,मूल संकल्पना
basic term,मूल पद
basis,आधार
basis for proper choice,उचित चयन का आधार
Bayes' theorem,बेज़ प्रमेय
bell shaped symmetrical pattern,घंटाकार सममित प्रतिरूप
bias,अभिनति
bias in selection,चयन अभिनति
bias of estimator,आकलक अभिनति
bilateral,द्विपक्षीय
bimodal distribution,द्विबहुलक बंटन
binomial distribution,द्विपद बंटन
binomial law,द्विपद-नियम
binomial proportion,द्विपद अनुपात
borderline quality,सीमांत गुणता
bowker goode variable plan,बाउकर-गुड-चर योजना
bowl drawing,कटोरा रेखाचित्र
breakeven point,समता बिन्दु
broad category,व्यापक संवर्ग
budgetary control,बजट नियंत्रण
bulk lot,पुंज प्रचय
bulk sample,पुंज प्रतिदर्श
burden,"भार, बोझ"
by product,उपोत्पाद
calculated statistic,परिकलित प्रतिदर्शज
calculation,परिकलन
Camp Meidell inequality,कैम्प मायडल असमता
category,संवर्ग
cause for lack of control,नियंत्रण की कमी का कारण
causes of irregularity,अनियमितता के कारण
cell,सेल
centering of process,प्रक्रम-केन्द्रण
central line,केन्द्रीय रेखा
central line of chart,संचित्र की केन्द्रीय रेखा
central tendency,केन्द्रीय प्रवृत्ति
chain sampling plan,शृंखला प्रतिचयन योजना
chance,संयोग
chance cause,संयोगी कारण
chance fluctuations,संयोगी उच्चावचन
change,परिवर्तन
change in direction,दिशा परिवर्तन
change in subgroup size,उपसमूह आमाप में परिवर्तन
characteristics,अभिलक्षणिक; अभिलक्षण
characteristics under consideration,विचाराधीन अभिलक्षणिक
chart,"संचित्र, चार्ट"
chart for fraction defect,सदोष अनुपात चार्ट
chart for graphic procedure,आलेखी क्रियाविधि संचित्र
chart for number of defectives,सदोष संख्या संचित्र
chart for number of defects,दोष संख्या संचित्र
charted history,संचित्रित वृत्त
charts based on known standard values,ज्ञात मानक मानों पर आधारित संचित्र
Chebyshev's inequality,चेबीचेफ असमता
chi-square test,काई-वर्ग परीक्षण
choice,"वरण, चयन, चुनाव; विकल्प"
choice between attributes and variable inspection,गुण और चर निरीक्षण में विकल्प
choice of place of control,नियंत्रण स्थान का चयन
choice of quality characteristic,गुणता अभिलक्षणिक का चयन
choice of rational subgroups,परिमेय उपसमूहों का चयन
choice of types of control charts,नियंत्रण चार्ट के प्रकार का चयन
clarification,स्पष्टीकरण
clarification of defects,दोषों का स्पष्टीकरण
clarification of sampling plans,प्रतिचयन योजनाओं का स्पष्टीकरण
class,"श्रेणी, वर्ग"
class interval,वर्ग अंतराल
class of defect,दोष वर्ग
class width,वर्ग विस्तृति
classes of costs,लागत वर्ग
classical definition of probability,प्रायिकता की चिरप्रतिष्ठित परिभाषा
classification,वर्गीकरण
classification of higher order,उच्चतर कोटि का वर्गीकरण
classification of quality,गुणता का वर्गीकरण
classification of quality characteristics,गुणता के अभितक्षणों का वर्गीकरण
classified,वर्गीकृत
clearance,निकासी
clerical work,लिपिकीय कार्य
cluster,गुच्छ
cluster sampling,गुच्छ-प्रतिचयन
cluster size,गुच्छ का आमाप
clustered,गुच्छ के रूप में
code letters,कूटाक्षर
coefficient,गुणांक
coefficient of variation,विचरण गुणांक
collection of items,वस्तओं का संग्रह
collection of sampling inspection tables,प्रतिचयन निरीक्षण सारणियों का संग्रह
column,स्तंभ
column factor effect,स्तंभ कारक प्रभाव
combination effect,संचय-प्रभाव
combinations,"संचय, संयोजन"
combined sample,संयुक्त प्रतिदर्श
common average,सार्व औसत
common measure of probability,सार्व प्रायिकता माप
common practice,सामान्य कार्य प्रणाली
common variance (math),सार्व प्रसरण
companion chart,सहचर संचित्र
comparative picture,तुलनात्मक चित्र
comparatively,"अपेक्षतपा, अपेक्षाकृत"
compared,तुलना की गई
comparing,"तुलना करना, मिलान करना"
comparison,"तुलना, मिलान"
competent statistician,सक्षम सांख्यिकी विद्
complete picture of protection provided,संरक्षण का उपलब्ध पूर्ण रक्षण चित्र
complex system,जटिल पद्‍धति
complicated for practical use,व्यावहारिक उपयोग के लिए जटिल
component bar chart,घटक दंड संचित्र
component trend chart,घटक उपनति संचित्र
composite hypothesis,संयुक्त परिकल्पना
composite sample,संयुक्त प्रतिदर्श
composition of lot,प्रचय संयोजन
comprehensive,व्यापक
comprehensive set of sampling plans,व्यापक प्रतिचयन योजना समुच्चय
comprising,सम्मिलित
compromise,समझौता
computation,अभिकलन
computation of average,औसत का अभिकलन
computation of cost,लागत का अभिकलन
computation of quantitative measures,मात्रात्मक मापों का अभिकलन
computational,"अभिकलनात्मक, अभिकलनी"
computational data,अभिकलनी आंकड़े
computational point of view,अभिकलनी दृष्टिकोण
computational work,अभिकलन कार्य
computed,अभिकलित
concept,संकल्पना
conclude,निष्कर्ष निकालना
conclusion,"निष्कर्ष, परिणाम"
condensation of data,आँकड़ों का संघनन
conditional probabilities,सप्रतिबंध प्रायिकता
confidence coefficient,विश्वास्यता गुणांक
confidence interval,विश्वास्यता अंतराल
confidence limits,विश्वास्यता सीमाएँ
conforming,अनुरूप होना
conformity,अनुरूपता
connection,संबंधन
consecutive class intervals,क्रमागत वर्ग अंतराल
consecutive lots,क्रमागत प्रचय
consecutive numbers,क्रमागत संख्याएँ
consecutive points,क्रमागत बिन्दु
consecutive sets of subgroups,क्रमागत उपवर्ग समुच्चय
consecutive subgroups,क्रमागत उपवर्ग
considerable importance,उल्लेखनीय महत्व
considerations of convenience,सुविधा का विचार
considerations of cost,लागत का विचार
consignment,"परेषण, प्रेषित माल"
consistency in maintaining level of quality,गुणता स्तर के अनुरक्षण में संगति
consistent,संगत
consistent evidence,संगत प्रमाण
constant,"स्थिर, अचर"
constant cause system,नियत कारण पद्धति
constant failure system,स्थिर विफलता पद्धति
constant overhead cost,अचर ऊपरी लागत
constant probability of occurrence for the defective items,सदोष मदों के घटित होने की अचर प्रायिकता
constant quality protection,अचर गुणता रक्षण
consumer,उपभोक्ता
consumer interest,उपभोक्ता रुचि
consumer preference,उपभोक्ता तरजीह
consumer risk,उपभोक्ता जोखिम
containers,"आधान, पात्र"
contention,विवाद
contents of data,आँकड़ा अंतर्वस्तु
contingency table,आसंग सारणी
continuance of inspection,निरीक्षण जारी रखना
continuous basis,संतत आधार
continuous line,संतत रेखा
continuous product,संतत उत्पाद
continuous record of inspection data,निरीक्षण आँकड़ों का सतत अभिलेख
continuous run of production process,उत्पादन प्रक्रिया की सतत परंपरा
continuous sampling plan,सतत प्रतिचयन योजना
continuous scale,सतत मापक्रम
continuous sequence,संतत अनुक्रम
continuous variable,संतत चर
control chart,नियंत्रण संचित्र
control chart data,नियंत्रण संचित्र आँकड़े
control chart data sheet,नियंत्रण सचित्र आँकड़ा पत्रक
control chart for attributes,गुणों का नियंत्रण चार्ट
control chart for defects,दोषों का नियंत्रण चार्ट
control chart for fraction defective,दुषितानुपात नियंत्रण चार्ट
control chart for individuals,व्यष्टियों का नियंत्रण चार्ट
control chart for variables,चरों का नियंत्रण चार्ट
control chart method,नियंत्रण चार्ट विधि
control chart technique,नियंत्रण चार्ट तकनीक
control chart view point,नियंत्रण चार्ट दृष्टिकोण
control limit,नियंत्रण सीमा
control of average level,औसत स्तर नियंत्रण
control programme,नियंत्रण प्रोग्राम
controlled,नियंत्रित
controlling the quality,गुणता का नियंत्रण करना
convenient,सुविधाजनक
convenient common interval,सुविधाजनक सार्व अंतराल
conventional chart,रूढ़ चार्ट
conventional control chart,रूढ़ नियंत्रण चार्ट
conventional level,रूढ़ स्तर
conventional level of significance,रूढ़ सार्थकता स्तर
conventionally,रूढ़िता
cooperation,सहयोग
corrected statistic,संशोधित प्रतिदर्शज
corrected sum of sequences,संशोधित अनुक्रम योग
correction factor,संशोधन गुणक
corrective action,संशोधी कार्य
correctness of testing procedure,परीक्षण क्रियाविधि की संशुद्धता
corresponding,संगत
corresponding acceptance number,संगत स्वीकरण संख्या
corresponding difference,संगत अंतर
corresponding mean,संगत माध्य
corresponding rejection number,संगत अस्वीकरण संख्या
corresponding upper control limit,संगत उपरि नियंत्रण सीमा
cost incurred,किया हुआ खर्च
cost of detailed inspection,ब्यौरेवार निरीक्षण की लागत
cost of inspection,निरीक्षण-लागत
cost of reworking,पुनःकार्य करने की लागत
cost of sampling,प्रतिचयन की लागत
cost of saving,बचत लागत
cost of scraping,माल रद्द करने की लागत
cost of testing the sample,प्रतिदर्श परीक्षण की लागत
costly rework,खर्चीला पुनः कार्य
count,"गिनना, गणन"
count of defects,दोषों का गणन
courses in SQC,सांख्यिकीय गुणता नियंत्रण पाठ्यक्रम (सां.गु.नि. पाठ्यक्रम)
criteria for making inference,अनुमिति के निकष
criterion,निकष
critical defect,क्रांतिक दोष
critical defective,क्रांतिक सदोष
critical difference,क्रांतिक अंतर
critical region,क्रांतिक प्रदेश
critical value,क्रांतिक मान
cross sectional paper,अनुप्रस्थ काट कागज
cumbersome to calculate,परिकलन के लिए जटिल
cumulative absolute frequency,संचयी निरपेक्ष बारंबारता
cumulative frequency,संचयी बारंबारता
cumulative relative frequency,संचयी सापेक्ष बारंबारता
cumulative results,संचयी परिणाम
cumulative sample size,संचयी प्रतिदर्श आमाप
cumulative sum charts,संचयी योग चार्ट
curtailed inspection,कटा छँटा निरीक्षण
curtailment,"काट-छाँट, विरतीकरण"
curtailment of sampling,प्रतिचयन की काट-छाँट
curtailment of sampling inspection,प्रतिचयन निरीक्षण की काट-छाँट
curves based on binomial probabilities,द्विपद प्रायिकताओं पर आधारित वक्र
curves based on Poisson probabilities,प्वासां प्रायिकताओं पर आधारित वक्र
cyclic variation,चक्रीय विचरण
data,आँकड़ा
decision,निर्णय
decision making,निर्णय करना
declining trend,ह्रासमान उपनति
decrease,"ह्रास, ह्रास होना"
defect,दोष
defect per hundred units,प्रति सौ इकाई दोष
defect per item,प्रतिपद दोष
defects rectified,सुधार किए गए दोष
definition,परिभाषा
degree of accuracy,"यथार्थता की कोटि, परिशुद्धता मात्रा"
degree of balance,संतुलन मात्रा
degree of control,नियंत्रण मात्रा
degree of efficiency,दक्षता मात्रा
degree of efficiency of sampling,प्रतिचयन की दक्षता मात्रा
degree of freedom,स्वातंत्रय कोटि
degree of homogeneity,समघातता घात
degree of protection,रक्षण मात्रा
demarcate,सीमांकन
demerit,अवगुण
demerit rating,अवगुण कोटि निर्धारण
departure from standard,मानक से विचलन
dependent,आश्रित
descending order,अवरोही क्रम
design of experiments,प्रयोग अभिकल्पना
designated,अभिहित
designated value,अभिहित मान
desired,"अभीष्ट, वांछित"
desired degree of protection,रक्षण की वांछित मात्रा
desired fraction defective,वांछित दूषितानुपात
desired level of significance,वांछित सार्थकता स्तर
desired quality of protection,वांछित रक्षण गुणता
desired sample,वांछित प्रतिदर्श
destructive nature,विनाशी प्रकृति
destructive tests,विनाशी परीक्षण
detailed procedure,ब्योरेवार क्रियाविधि
detecting,"संसूचन, पता लगाना"
detection of assignable causes,निर्धार्य कारणों का पता लगाना
detection of unnatural pattern,अस्वाभाविक प्रतिरूप का पता लगाना
detection of variation,विचरण संसूचन
deterioration of quality,गुणता ह्रास
determination,निर्धारण
determination of acceptability,स्वीकार्यता निर्धारण
determination of sample size,प्रतिदर्श आमाप का निर्धारण
development of control chart,नियंत्रण चार्ट का विकास
deviation,विचलन
deviations of value,मान विचलन
diagnosis of causes,कारणों का निदान
diagrammatic presentation of data,आँकड़ों का आरेखीय निरूपण
differ,पृथक् होना
difference,अंतर
different classification,भिन्न वर्गीकरण
different criteria of classification,विभिन्न वर्गीकरण निकष
different degree of freedom,भिन्न स्वातंत्र्य कोटि
different inspectors,भिन्न निरीक्षक
different machines,भिन्न मशीनें
different shifts,भिन्न पारियाँ
different subgroups,भिन्न उपसमूह
different types of sampling plans,प्रतिचयन योजनाओं के विभिन्न प्रकार
differentiation,अवकलन
differing magnitude,भिन्नता परिमाण
digit,अंक
digital value,अंकीय मान
discarded,"त्याग किया हुआ, त्यक्त"
discontinuance of inspection,निरीक्षण रोक देना
discontinuous data,असंतत आँकड़े
discontinuous variable,असंतत चर
discrepancy,विसंगति
discrete,असंतत
discrete variate,असंतत विचर
discriminate,विभेद करना
discrimination,"विभेद, भेदभाव"
disposition of unaccepted lots,अस्वीकृत प्रचय का निपटान
distribution,बंटन
distribution of characteristic of study,अध्ययन अभिलक्षण बंटन
distribution of sample statistic,प्रतिदर्शज बंटन
diverse,विविध
diverse situation,विविध स्थिति
division,भाग
divisor,भाजक
dodge-roming table,डाज-रोमिंग सारणी
double exponential smoothing,द्वि-चरघातांकीय मसृण
double sampling acceptance plan,द्वि-प्रतिचयन स्वीकरण योजना
double sampling plan,द्वि-प्रतिचयन योजना
doubt,संदेह
downward,अधोमुखी
drawing of inference,अनुमिति निकालना
drawing of sample items,प्रतिदर्शमद निकालना
drawing of samples,प्रतिदर्श निकालना
duplicate determination,पुनः निर्धारण
duplicate sampling,द्वयावृत्त प्रतिचयन
duplicated sample,द्वयावृत्त प्रतिदर्श
ease of counting,गण सरलता
easy access,सुगम अभिगम
easy to operate,प्रचालन सुगमता
economic advantage,आर्थिक लाभ
economical,"किफायती, अल्पव्ययी"
economical choice,किफायती चयन
economical level,किफायती स्तर
economy,किफायत
economy in inspection,निरीक्षण में किफायत
economy of labour,श्रम में किफायत
effective instruments,प्रभावी यंत्र
effective use,प्रभावी उपयोग
effectiveness,प्रभाविता
efficiency of estimate,आकतन दक्षता
efficiency of sampling,प्रतिचयन दक्षता
efficient,दक्ष
eliminated,निरसित
elimination,"निराकरण, विलोपन, निरसन"
empirical knowledge,आनुभविक ज्ञान
entire date,संपूर्ण आँकड़े
enumeration,"गणन, गणना, गिनना"
enumeration of defects,दोषों का गणन
enumeration of possible defects,संभव दोषों का गणन
equal opportunity,समान अवसर
equality,समता
equality of lot variance,प्रचय प्रसरण की समता
equivalence,तुल्यता
equivalent,तुल्य
erratic changes,अनियमित परिवर्तन
error,त्रुष्टि
error in inspections,निरीक्षण त्रुष्टि
error in measurement,माप-त्रुष्टि
error in observation,प्रेक्षण त्रुष्टि
error limit,त्रुष्टि सीमा
error of estimate,आकल त्रुष्टि
error of first kind,प्रथम प्रकार की त्रुष्टि
error of variance,प्रसरण त्रुष्टि
error of variation,विचरण-त्रुष्टि
essential,अनिवार्य
estimate,आकल
estimate of desired reliability,वांछित विश्वसनियता का आकल
estimate of lot average quality,प्रचय की औसत गुणता का आकल
estimate of lot mean quality,प्रचय की माध्य गुणता का आकल
estimate of process standard deviation,प्रक्रम मानक विचलन का आकल
estimate of proportion of defectives,दूषितानुपात आकल
estimate of variability,परिवर्तनशीलता का आकल
estimate pooled variance,संयोजित प्रसरण का आकल
estimation,आकलन
estimation of process average,प्रक्रम-औसत का आकलन
estimation of process capability,प्रक्रम-शक्यता का आकलन
estimator,आकलक
evaluate,"मान निकालना, मूल्य आँकना, निश्चित करना"
evaluating the quality,गुणता मूल्यांकन
evaluation,"मूल्यांकन, मानांकन"
evidence,प्रमाण
excessive amount of product,उत्पाद की आधिक्य राशि
existence,अस्तित्व
existing trends,वर्तमान उपनति
expectation of an estimator,आकतक की प्रत्याशा
expected,प्रत्याशित
expected average subgroup size,प्रत्याशित औसत उपसमूह आमाप
expected average value,प्रत्याशित औसत मान
expected frequency,प्रत्याशित बारंबारता
expenses involved,निहित व्यय
experiment,प्रयोग
experimental condition,प्रायोगिक प्रतिबंध
experimental distribution,प्रायोगिक बंटन
experimental error,प्रायोगिक त्रुटि
exponential cfiiticncy,चरघातांकीय दक्षता
exponential distribution,चरघातांकी बंटन
expression,व्यंजक
expression of non-conformance,असमविन्यास व्यंजक
extraneous factors,बाह्य कारक
extreme runs,चरम परंपरा
extreme values,चरम मान
extremely small,अत्यंत लघु
facilitating use of sampling inspection,प्रतिचयन निरीक्षण के प्रयोग को सुकर बनाना
fact,तथ्य
factorial,क्रमगुणित
factorial experiments,क्रमगुणित प्रयोग
factors affecting sampling error,प्रतिचयन-त्रुटि कारक
factors of classification,वर्गीकरण कारक
failure,"विफलता, खराबी"
fatigue,थकान
faults in production process,उत्पादन प्रक्रम में दोष
faulty test apparatus,दोषपूर्ण जाँच उपकरण
faulty use of correct apparatus,सही उपकरण का दोषपूर्ण उपयोग
feasibility,"साध्यता, सुसंगति"
feasibility of application of plans,योजनाओं के अनुप्रयोग की सुसंगति
feasible,"सुसंगत, साध्य"
feature,लक्षण
final inspection,अन्तिम निरीक्षण
final sample,अन्तिम प्रतिदर्श
final value,अन्तिम मान
first inspection,प्रथम निरीक्षण
first stage units,प्रथम चरण की इकाईयाँ
fits and tolerances,ठीक माप और सह्यताएँ
fixed amount of inspection per lot,प्रति प्रचय के लिए नियत निरीक्षण परिमाप
fixed effects model,नियत प्रभाव निदर्श
fixed model,नियत निदर्श
fixed value,नियत मान
flexible,नम्य
flinching,हिचकना
fluctuation,"उतार-चढ़ाव, उच्चावचन"
follow,अनुकरण करना
forces tables,बल सारणियाँ
format,"संरूप, फार्मेट"
formation of class intervals,वर्ग अंतरालों का संरूपण
formation of inspection lots,निरीक्षण प्रचयों का संरूपण
formation of lots,प्रचय संरूपण
forms,प्रपत्र
formula,सूत्र
fraction,"भिन्न, अंश"
fraction defective,दूषितानुपात
fraction defective control chart,दूषितानुपात नियंत्रण संचित्र
frequency,बारंबारता
frequency bar chart,बारंबारता दंड संचित्र
frequency curve,बारंबारता वक्र
frequency distribution,बारंबारता बंटन
frequency histogram,बारंबारता आयत चित्र
frequency intervals,बारंबारता अंतराल
frequency of data,आँकड़ा बारंबारता
frequency of polygon,बहुभुज बारंबारता
frequency of sampling,प्रतिचयन-बारंबारता
frequency of subgroup,उपसमूह बारंबारता
frequency samples,बारंबारता प्रितदर्श
frequency table,बारंबारता सारणी
frequent,बारंबार
frequent errors,बारंबार त्रुटियाँ
fresh data,नए आँकड़े
function,फलन
function of the control chart,नियंत्रण संचित फलन
function of the observed value,प्रेक्षित मान फलन
fundamental,मूलभूत
gauge,"प्रमापी, गेज"
general trend,व्यापक उपनति
generalization,व्यापकीकरण
good approximation,उत्तम सुसन्निकटन
goodness of fit,समंजन सुष्ठुता
grand average,महा औसत
grand lots,महाप्रचय
graph,"आलेख, ग्राफ"
graph paper,ग्राफ पेपर
graphical procedure,आलेखीय क्रियाविधि
graphical representation,आलेखी निरूपण
gross sample,सकल प्रतिदर्श
group by group sampling plans,समूहशः प्रतिचयन योजनाएँ
group control chart,समूह नियंत्रण चार्ट
group frequency table,वर्ग बारंबारता सारणी
group interval,वर्ग अंतराल
group of all defects,सभी दोषों का वर्ग
group of all items,सभी मदों का वर्ग
grouped data,वर्गीकृत आँकड़े
grouping of observations,प्रेक्षण वर्गीकरण
guaged,मापा हुआ
guide on precision of test methods,परिशुद्धता निर्देशक सिद्धांत
guidelines for interpretation,निर्वचन के निर्देशक सिद्धांत
hand-operated machine,हस्तचालित मशीन
hazardous,जोखिमभरा
heterogeneous,विषम
hierarchical classification,पदानुक्रमिक वर्गीकरण
high spots,ऊँचे स्थल
highly significant,अत्यधिक सार्थक
histogram,आयत चित्र
homogeneous,सजातीय
homogeneous lot,सजातीय प्रचय
homogeneous segment of the production flow,उत्पादन-प्रवाह का सजातीय खंड
homogeneous sources,समांग स्रोत
homogenization,समांगीकरण
homogenization for central tendency,केंद्रीय प्रवृत्ति का समांगीकरण
homogenization of dispersion,परिक्षेपण के लिए समांगीकरण
homogenization process,समांगीकरण प्रक्रिया
homogenized data,समांगीकृत आँकड़े
homogenized fraction defective,समांगीकृत दूषितानुपात
homogenizing,समांगीकरण
horizontal scale,क्षैतिज मापक्रम
hundred percent inspection,शत-प्रतिशत निरीक्षण
hypergeometric probabilities,हाइपरज्योमेट्रिक प्रयिकताएँ
hypothesis,परिकल्पना
hypothesis of independence of observations,प्रेक्षण के स्वातन्त्र्य की परिकल्पना
hypothesis of normality,प्रसामान्यता की परिकल्पना
ideal operating characteristic curve,आदर्श संकारी अभिलक्षणिक वक्र
ideal randomization,आदर्श यादृच्छिकीकरण
identifiable,"अभिज्ञेय, पहचान योग्य"
identifiable lots,पहचान योग्य प्रचय
identification,"अभिज्ञान, पहचान"
identify of lots,प्रचय की पहचान
imply,सकेत करना
important,महत्वपूर्ण
important tool,महत्वपूर्ण साधन
improper inspection,अनचित निरीक्षण
improvement of quality,गुणता में सुधार
inadvertently,"असावधानी से, अनजाने में"
incentive,प्रोत्साहन
incidental defects,प्रासंगिक दोष
inclusion,सम्मिलन
incoming,आगामी
incoming lot quality,आगामी प्रचय गुणता
inconvenient,असुविधाजनक
increase,वृद्धि
increase in productivity,उत्पादकता में वृद्धि
increase in variation,विचरण में वृद्धि
increment,"तरक्की, वृद्धि"
independence,स्वातन्त्र्य
independence of observations,प्रेक्षण का स्वातन्त्र्य
independent,स्वतन्त्र
independent classification,स्वतन्त्र वर्गीकरण
independent sources of variation,विचरण के स्वतन्त्र स्रोत
independent trails,स्वतन्त्र अभिप्रयोग
indifference point,उदासीनता बिंदु
indifference quality,उदासीनता गुणता
indirect cost,अप्रत्यक्ष लागत
indiscriminate,अविचारपूर्ण रूप से
indispensable tool,अपरिहार्य उपकरण
individual,"व्यष्टि, अलग-अलग, एकाकी"
individual defects,व्यष्टि दोष
individual moving range,व्यष्टि गतिमान परिसर
individual standard deviation,व्यष्टि मानक विचलन
industrial design of experiments,औद्योगिक प्रयोग अभिकल्पना
industrial experimentation,औद्योगिक प्रयोग करना
industrial practice,औद्योगिक कार्यप्रणाली
ineffective,अप्रभावी
inexpensive,"मितव्ययी, सस्ता"
infallible,अचूक
infant mortality period,शिशु मृत्यु अवधि
inference,अनुमिति
inferior product,घटिया उत्पाद
infinity,अनंत
influence on cost,लागत पर प्रभाव
information,"सूचना, जानकारी"
inherent differences,अंतर्निहित अंतर
inherent variability,अंतर्निहित परिवर्तनशीलता
inherent variation,अंतर्निहित विचरण
initial data,प्रारम्भिक आँकड़े
initial data collection,प्रारंम्भिक आँकड़ा संग्रह
initial inspection data,प्रारम्भिक निरीक्षण आँकड़े
initial sample,प्रारंभिक प्रतिदर्श
initial sample size,प्रारंभिक प्रतिदर्श आमाप
initiation,"शुरु करना, प्रारंभन"
inspection,निरीक्षण
inspection aspect,निरीक्षण पहलू
inspection bias,निरीक्षण अभिनति
inspection by attributes,गुण आधारित निरीक्षण
inspection by count of defects,दोषों की गणना द्वारा निरीक्षण
inspection by variables,चर द्वारा निरीक्षण
inspection data,निरीक्षण आँकड़े
inspection fatigue,निरीक्षण थकान
inspection level,निरीक्षण स्तर
inspection lot formation,निरीक्षण प्रचय संरूपण
inspection results,निरीक्षण परिणाम
