English,Hindi
Bifilar gravimeter,द्विसूत्रि गुरूत्वमापी
Blade passage,ब्लेड पथ
Blade speed ratio,फलक चाल अनुपात
Blast (geophys),स्फोट
Blast deflector,स्फोट वायु विक्षेपक
Body wave magnitude,काय तरंग परिमाण
Borehole wall attrition,वेधछिद्र-भित्ति संनिघर्षण
Borehole water conductivity,वेधछिद्र जल चालकता
Boring constraint,वेधन प्रतिबंधन
Bouguer anomaty,बूगे-असंगति
Bouguer Beer law,बूगे-बेर नियम
Bouguer's halo,बूगे प्रभामंडल
Bouguer's law,बूगे नियम
Bouguer plate,बूगे प्लेट
Boundary wave,सीमांत तरंग
Bow string magnifier,धनुरज्जु आवर्धक
Brass binder,ब्रास बाइंडर
Braun's law,ब्रौन नियम
Breches de friction,"ब्रेचेज़ डि फ्रिक्शन, 
घर्षणज लावा संकोणाश्म"
Brewster point,ब्रूस्टर बिंदु
Brewster process,ब्रूस्टर प्रक्रम
Brewster's calculation,ब्रूस्टर परिकलन
Broken prism twill,खंडित प्रिज़्म रेखिका
Bubble attachments,बुद् बुद् संलाग
Bubble column floatation,बुद् बुद् स्तंभ उत्प्लवन
Bubble pulse,बुद् बुद् स्पंद
Bulk head,"बल्क हेड, सुरक्षा व्यवधान"
Bullard discontinuity,बुलार्ड असांतत्य
Bullard's method,बुलार्ड विधि
Bullard's theory,बुलार्ड सिद्धांत
Bunched seismometer,भूकंपमापी पुंज
Buoyancy,"उत्प्लावकता, उत्प्लावन"
Buoyancy effect,उत्प्लावन प्रभाव
Burch ring grizzly,बर्च रिंग ग्रिज़ली
Buried focus,अन्तर्हित केंद्र
Burt revolving filter,बर्ट परिक्रमी फिल्टर
Butters filter,बटर्स फिल्टर
Byerly's method,बायरली-विधि
C,उभयनिष्ठ
Cable system,केबिल व्यवस्था
Calorific value,"ऊष्मीय मान, कैलोरी मान"
Cantilever,"भूजोत्तोलक, कैंटीउत्तोलक"
Cantilever grizzly,कैंटीउत्तोलक ग्रिज़ली
Carbon-14 dating,कार्बन- कालनिर्धारण
Carbon ratio,कार्बन अनुपात
Catastrophical intensity scale,प्रलयकारी तीव्रता मापनी
Cathode particle,कैथोड कणिका
Cathode ray,कैथोड किरण
Centralizer,केंद्रीकारक
Channel,"प्रणाल, चैनल, वाहिका, जलमार्ग, चैनल"
Chemical demagnetization,रसायनिक विचुम्बकन
Chemical magnetization,रासायनिक चुम्बकन
Chemical remanent magnetization,रासायनिक अवशिष्ट चुम्बकन
Chenevixite,शेनेविक्साइट
Clairaut theorem,क्लेरो प्रमेय
Classifier,"वर्गीकारक, वर्गीकारित्र, वर्गीकारित्र, वर्गीकर"
Clausius Clapeyron equation,क्लासियस क्लैपेरॉन समीकरण
Cloud belt,मैघ मेखला
Cloud ceiling,मेघ छाद
Cloud form,मेघ रूप
Cloud modification techique,मैघ-रूपांतर तकनीक
Cloud top,मेघ शीर्ष
Coefficient of earth pressure,भूदाब गुणांक
Coefficient of kinematic viscosity,शुद्धगतिक श्यानता गुणांक
Coefficient of thermal expansion,तापीय प्रसार गुणांक
Coercimetry,निग्रहमिति
Coercive force spectrum,निग्रह बल स्पेक्ट्रम
Coherent radar,कलासंबद्ध रेडार
Collapse depression,निपात गर्त
Collimation point,समांतरण बिंदु
Collisional frequency,संघट्टात्मक आवृति
Collisional phenomena,संघट्टात्मक घटना
Collision efficiency,संघट्टन दक्षता
Collision waves,संघट्ट तरंगें
Colorado impact screen,कोलोरैडो संघट्ट छन्ना
Cometary density,धूमकेतु घनत्व
Compensation method,प्रतिकार विधि
Composite density,मिश्र घनत्व
Compressibility pressure hypothesis,संपीड़यता दाब परिकल्पना
Compressing flow,संपीड़न प्रवाह
Compression,"संपीडाश्म, संपीडन"
Compton scattering,कॉम्पटन प्रकीर्णन
Condensation nuclei,द्रवण नाभिक
Condensation trail (=contrail),"संघनन पथ, द्रवण पथ (चिन्ह)"
Conoscope,"अभिध्रुवणदर्शी, कोनोस्कोप"
Conrad discontinuity,कानराड असांतत्य
Conrad layer,कानराड परत
Consecutive range zone,क्रमागत परिसर क्षेत्र
Contact resistance,संस्पर्श प्रतिरोध
Continuous velocity logging,सतत वेग संलेखन
Contour current,समोच्च धारा
Conventional electrical logging,रूढ़ वैद्युत संलेखन
Convergence (isopach) map,"अभिसरण मानचित्र, अभिसरण मैप"
Converted wave,रूपांतरित तरंग
Convolution,संवलन
Coplanar forces,समतलीय बल
Coriolis force,कोरिऑलिस बल
Coriolis parameter,कोरिऑलिस प्राचल
Corona,"किरीट, कोरोना"
Coronal region,किरीट मंडल
Corona structure,"किरीट संरचना, कोरोना संरचना"
Coronate,"किरीटाकार, किरीटी"
Correction curve,संशोधन वक्र
Correction for dip,नति संशोधन
Correlating circuit,सहसंबंधन परिपथ
Correlation,सहसंबंध
Correlational method,सहसंबंधी विधि
Cosmic erosion,अंतरिक्ष अपरदन
Cosmic radiation,अंतरिक्ष विकिरण
Cosmic ray isotope,अंतरिक्ष किरण समस्थानिक
Cosmic spherule,अंतरिक्ष निगोलक
Cosmology,"ब्रह्मांडिकी, ब्रह्मांड विज्ञान"
Counting ratemeter,गणन दर मापी
Curieunit,क्यूरी
Curie balance,क्यूरी तुला
Curie's law,क्यूरी नियम
Curie point,"क्यूरी बिंदु, क्यूरी तापांक, क्यूरी विचुंबकतांक"
Current electrode,धारा इलैक्ट्रोड
Curvature of gravity,गुरूत्व वक्रता
Dalton atmosphere,डाल्टन वायुमंडल
Damped pendulum,अवमंदित लोलक
Damped pendulum system,अवमंदित लोलक तंत्र
Damping constant,अवमंदन स्थिरांक
Damping ratio,अवमंदन अनुपात
Darcy,डार्सी
Dating,काल निर्धारण
Dead beat,रूद्ध दोल
Dead beat pendulum,रूद्ध दोल लोलक
Decay,क्षय
Decay factor,क्षय गुणांक
Decay time,क्षय काल
Declination,"दिक्पात, क्रांति, अपक्रम डिक्लिनेशन"
Decolouration,विरंजन
Deep earthquake,गभीर भूकंप
Deep focus earthquake,गभीर उद्गम भूकंप
Deep perxolation,गभीर अंत: स्रवण
Deepseated tremor,गभीरस्था कंप
Deflection,विक्षेपण
Deflection doubling mirror,विक्षेप द्विगुणन दर्पण
Deflection point,विक्षेप बिन्दु
Degassing phenomenon,विगैसन परिघटना
Degassing tremor,विगैसन कंप
Degenerate amphidromic system,अपभ्रष्ट उभयगामी तंत्र
Dekatron,डेकाट्रॉन
Dekatron circuit,डेकाट्रॉन परिपथ
Deleading,सीसाहासन
Demagnetization,विचुंबकन
Dendroclimatology,द्रुम जलवायु विज्ञान
Densi-logging,घनत्व-संलेखन
Densitometer,"सघनतामापी, कृष्णता घनत्वमापी"
Density controlled discharge,घनत्व नियंत्रित विसर्जन
Density current,सघन धारा
Density logging,घनत्व संलेखन
Density of the earth,भू-घनत्व
Denver conditioner,डेन्वर अनुकूलित्र
Deoiling,वितैलन
Depositional magnetization,निक्षेपण चुंबकन
Depositional remanent magnetization,निक्षेपण अवशिष्ट चुंबकन
Depth of exploration,अन्वेषण गभीरता
Depth of focus,उद्गम केंद्र गभीरता
Depth point,गभीरता सूचक बिंदु
Depth rule,गभीरता नियम
Depth section,गभीरता सेक्शन
Depth temperature gradient log,गभीरता ताप प्रवणता संलेख
Depth velocity curve,गभीरता वेग चक्र
Detector,संसूचक
Detetor spread,संसूचक प्रसार
Determination of epicentre,अधिकेन्द्र-निर्धारण
Development reserves,विकसित निचय
Devereaux agitator,डेवेरा क्षोभित्र
Deviation,विचलन
Diamagnetic teroid,प्रतिचुंबकीय टोरॉयड
Diamagnetism,प्रतिचुंबकत्व
Diameter log,व्यास संलेख
Differential pressure,विभेदी दाब
Differential temperature log,विभेदी ताप संलेख
Diffraction (phys),विवर्तन
Diffraction (sies),विवर्तन
Diffractogram,विवर्तन अभिलेख
Diffusate,"विसार, विसारी"
Digital log,अंकीय संलेख
Dilatancy,दाबसादिता
Diode resistors,डायोड प्रतिरोधक
Dip shooting,नति शुटिंग
Direct componental movement,प्रत्यक्ष घटकीय चलन
Directed pressure,दिष्ट दाब
Direct probings,प्रत्यक्ष परीक्षण
Discontinuity (seis),असांतत्य
Discontinuity layer,असांतत्य परत
Discordant,"विसंगत, विस्वर, अनुस्तरी"
Dispersed system,परिक्षिप्त तंत्र
Dispersion,"परिक्षेपण, प्रकीर्णन"
Dispersoid,परिक्षेपमाभ
Dissipation,क्षय
Dissipator,अधिक्षयक
Dissociation,वियोजन
Distance of epicentre,अधिकेंद्र दूरी
Distance rigor,दूरी स्थास्नुता
Dodge breaker,डॉज खंडित्र
Doodlebug,डूडलबग
Doppler effect,डॉप्लर प्रभाव
Doppler spectrum,डॉप्लर स्पेक्ट्रम
Doppler system,डॉल्पर पद्धित
Drill hole logging,प्रवेधछिद्र संलेखन
Dry ice seeding technique,शुष्क हिम बीजन तकनीक
Dud detectors,डड अभिज्ञापक
Dump box,डम्प पेटी
Duotriode,द्विट्रायोड
Dynamo theory,डायनेमो सिद्धांत
Dynode voltage,डाइनोड वोल्टता
Earth,"भू, पृथ्वी, भूमि, मृत्तिका, मृदा; भूसंपर्कित करना, भूसंपर्क करना (क्रि, )"
Earth current,भू-धारा
Earth din,भूकंप
Earth pulsation,भूस्पंदन
Earth-quake,"भूचाल, भूकंप"
Earthquake belt,भूकंप मेखला
Earthquake intensity,भूकंप तीव्रता
Earthquake prediction,भूकंप प्रागुक्ति
Earthquake rift,भूकंप अनुपाट
Earthquake scarplet,भूकंप कगारिका
Earthquake swarm,भूकंप वृंद
Earthquake tremor,भूकंप स्पन्दन
Earthquake volume,भूकंप आयतन
Earthquake wave,भूकंप तरंग
Earth's interior,भू-गर्भ
Earth's nucleus,भू-क्रोड
Earth's shadow effect,भूछाया प्रभाव
Earth's sphericity,भू-गोलत्व
Earth tilting,भू-संनमन
Earth tremor,"लघु भूकंप, भूस्पंदन"
Eccentric,"उत्केंद्र, उत्केंद्रक"
Eccentric signal,उत्केंद्रीय संकेत
Echo,प्रतिध्वनि
Echo tops,इको शीर्ष
Effective average velocity,प्रभावी माध्य वेग
Effective density,प्रभावी घनत्व
Effective diameter,प्रभावी व्यास
Effective radiation,प्रभावी विकिरण
Effective terrestrial radiation,प्रभावी पार्थिव विकिरण
Effective velocity,प्रभावी वेग
Einstein Stokes law,आइन्स्टाइन-स्टोक्स नियम
Elastic afterworking,मंद प्रत्यास्थता
Elastic crust,"प्रत्यास्थ पपड़ी, प्रत्यास्थ पटल"
Elastic discontinuity,प्रत्यास्थ असांतत्य
Elastic flow,प्रत्यास्थ प्रवाह
Elasticity,प्रत्यास्थता
Elasticity of form,रूप प्रत्यास्थता
Elastic rebound theory,प्रत्यास्थ प्रतिक्षेप सिद्धांत
Elastic scattering,प्रत्यास्थ प्रकीर्णन
Electric ear,विद्युत-कर्ण
Electric logging,विद्युत संलेखन
Electric resistivity,वैद्युत प्रतिरोधकता
Electrical conductivity,वैद्युत चालकता
Electrical coring,वैद्युत क्रोड-संलेखन
Electrical log,वैद्युत संलेखन
Electrical logging,वैद्युत संलेखन
Electrical resistivity sounding,वैद्युत प्रतिरोधकता गभीरता मापन
Electrical surveying,वैद्युत सर्वेक्षण
Electrical transient method,द्रुत परिवर्ती विद्युत-विधि
Electrifield ash cloud,विद्युतित भस्म मेघ
Electrocardiograph,वैद्युत हुद्लेखी
Electrode configuration,इलैक्ट्रोड विन्यास
Electrode plummet,इलैक्ट्रोड प्लूमेट
Electrode spacing,इलैक्ट्रोड अंतराल
Electrofiltration,वैद्युत निस्यंदन
Electrofiltracton potential,वैद्युत निस्यंदन विभव
Electrokinetic phenomenon,विद्युत-गतिक परिघटना
Electromagnet,विद्युत चुम्बक
Electromagnetic damping,विद्युत चुम्बकीय अवमंदन
Electromagnetic galvanic method,विद्युत चुम्बकीय गैल्वेनी विधि
Electromagnetic induction,विद्युत चुम्बकीय प्रेरण
Electromagnetic inductive method,विद्युत चुम्बकीय प्रेरणिक विधि
Electromagnetic radiation,विद्युत चुम्बकीय विकिरण
Electromagnetic separation,विद्युत चुम्बकीय पृथक्करण
Electromagnetic strain seismograph,विद्युत-चुम्बकीय विकृति भूकंपलेखी
Electromagnetic transducer,विद्युत-चुंबकीय ट्रांसड्यूसर
Electromagnetomotive force,विद्युत चुम्बकवाहक बल
Electron density,इलेक्ट्रॉन-घनत्व
Electron diffraction,इलेक्ट्रॉन विवर्तन
Electron microscope,इलेक्ट्रॉन सूक्ष्मदर्शी
Electron paramagnetic resonance,इलेक्ट्रॉन अनुचुम्बकीय अनुनाद
Electron spin resonance,इलेक्ट्रॉन प्रचक्रण अनुनाद
Electronic,इल्क्ट्रॉनिक
Electronic analogue computer,इलेक्ट्रॉनिक अनुरूप अभिकलित्र
Electronic component,इलेक्ट्रॉनिक घटक
Electronic energy level,इलेक्ट्रॉनिक ऊर्जा तल
Electroscope,विद्युतदर्शी
Electrostatic seismograph,स्थिर वैद्युत भूकंपलेखी
Electrostatic transducer seismograph,स्थिर वैद्युत ट्रांसड्यूसर भूकंपलेखी
Elevation,"उत्थान, उत्थापन, उन्नयन, उच्चता, ऊंचाई, उन्नतांश"
Elevation correction,उत्थान संशोधन
Empirical orbit,निरीक्षणमूलक कक्षा
EMR,ईएमआर
Endogeospheric element,अंत: भूमंडल तत्व
Endokinetic fissure,अंतर्गतिज विदर
Endosphere,अंत: मंडल
End product,"अंतिम उत्पाद, अंत्य उत्पाद"
Engergy of activation,सक्रियण ऊर्जा
Energy spectrum,ऊर्जा स्पेक्ट्रम
Englacial melthing,अंतर्हिमानी गलन
Environmental radioctivity,पारिस्थितिक रेड़ियो एक्टिवता
Eotvos curvature value,अटवश-वक्रमान
Eotvos unit,अटवश यूनिट
Epicentral,अधिकेंद्री
Epicentral area,अधिकेंद्री क्षेत्र
Epicentre,अधिकेंद्र
Epicentrum,अधिकेंद्र
EPR,ईपीआर
Equalization filter,तुल्यकरण फिल्टर
Equation,"समीकरण, समीकार"
Equivalent Stokes diameter,तुल्य स्टोक्स व्यास
E-ray,ई-किरण
Expectation function,प्रत्याशी फलन
Explosion,"विस्फोटन, विस्फोट"
Explosion focus,विस्फोट-उदगम केन्द्र
Explosive shattering,विस्फोटी शीर्णन
Exponent,घातांक
External magnetic field,बाह्य चुंबकीय क्षेत्र
Extremely catastrophal instensity scale,अति प्रलयकारी तीव्रता मापनी
Faraday refractive indices,फैरैडे अपवर्तनांक
Faraday rotation,फैराडे घूर्णन
Ferrari's principal,फेरारी सिद्धांत
Ferrell's law,फेरेल नियम
Fine reduction gyratory,सूक्ष्म लघुकरण परिभ्रमी
Flashing arc,दमक चाप
Fluid conductivity logging,तरल-चालकता संलेखन
Focus,"नाभि, फोकस, उद्गमकेन्द्र"
Forbidden atomic line,वर्जित परमाण्वीय रेखा
Forced oscillation,प्रणोदित दोलन
Force of gravity,गुरूत्व बल
Foundation coefficient,"आधार गुणांक, नींव गुणांक"
Fractocumulus,खंडित कपासी
Fractocumulus cloud,खंडित कपासी मेघ
Fracto-stratus,खंडति स्तरी
Fracto stratus cloud,खंडित स्तरी मेघ
Free air anomaly,मुक्त वायु असंगति
Free air correction,मुक्त वायु संशोधन
Free air reduction,मुक्त वायु संशोधन
Free oscillation,"निर्वाध दोलन, मुक्त दोलन"
Free wave,मुक्त तरंग
Friction crack,घर्षण दरार
Friction depth,घर्षण गहराई
Frost gravimeter,तुषार गुरूत्वमापी
Gal,गैल
Galacitic,"गांगेय, गैलेक्सीय, मदाकिनीय"
Galaxy,"गैलेक्सी, आकाश गंगा, मंदाकिनी"
Gamma ray spectrometer,"गामा किरण स्पेक्ट्रोमीटर 
गामा किरण स्पेक्ट्रममापी"
Gamma ray spectrometry,गामा किरण स्पेक्ट्रममित्ति
Geochemical exploration,भूरासायनिक अन्वेषण
Geochemical survey,भूरासायनिक सर्वेक्षण
Geochron,जिओक्रॉन
Geocosmology,भू-ब्रह्मांडिकी
Geodesy,भूगणित
Geodetic,"भूगणितीय, ज्योडेसीय"
Geodetic coordinates,भूगणितीय निर्देशांक
Geodetic latitude,भूगणितीय अक्षांश
Geodetic levelling,भूगणितीय समतलन
Geodetic line,अल्पांतरी रेखा
Geodetic longitude,भूगणितीय देशांतर
Geodetic meridian,भूगणितीय याम्योत्तर
Geodetic network,भूगणितीय जाल
Geodetics,भूमिति
Geodimeter,जियोडीमीटर
Geodynamic height,समभूविभव उच्चता
Geomagnetic,भू-चुंबकीय
Geomagnetic activity,भू चुंबकीय सक्रियता
Geomagnetic axis,भूचुम्बकीय अक्ष
Geomagnetic disturbance,भूचुंबकीय विक्षोभ
Geomagnetic field,भूचुंबकीय क्षेत्र
Geomagnetic pole,भूचुंबकीय ध्रुव
Geomagnetic reversal,भूचुम्बकीय उत्क्रमण
Geomagnetism,भूचुंबकत्व
Geop,जियोप
Geopotential,भूविभव
Geophysical tool,भूभौतिकीय औज़ार
Geophysics,भूभौतिकी
Geosphere,भूमंडल
Geotaxis,गुरूत्वानुचलन
Geothermal data,भूतापीय आंकड़े
Geothermal gradient,भूतापीय प्रवणता
Geothermal prospecting,भतापीय पूर्वेक्षण
Geothermic depth,भूतापीय गभीरता
Geothermic degree,भूतापीय डिग्री
Geothermometry,भू-तापमिति
Gibb's law,गिब्ज़ नियम
Gish-Rooney method,गिश-रूनी विधि
Good reflectivity,श्रेष्ठ परावर्तकता
Graded unconfermity,क्रमिक विषमविन्यास
Gradient map,"प्रवणता मानचित्र, प्रवणता मैप"
Gravimeter,गुरुत्वमापी
Gravimeter method,गुरुत्वमापी विधि
Gravimetry,गुरुत्वमिति
Gravitation,"गुरुत्वार्कषण, गुरुत्व"
Gravitational constant,गुरुत्वीय स्थिरांक
Gravitational differentiation,गुरुत्वीय विभेदन
Gravitational equilibrium,"गुरुत्वीय संतुलन, गुरुत्वीय साम्यावस्था"
Gravitational equipotential surface,गुरुत्वीय समविभव तल
Gravitational flow,गुरुत्वीय प्रवाह
Gravitational force,गुरुत्वीय बल
Gravitational sliding,गुरुत्वीय सर्पण
Gravitational slump,गुरुत्वीय अवपात
Gravitational tectogenesis,गुरुत्वीय विवर्तनजनन
Gravitational tectonics,गुरुत्वीय विवर्तन
Gravitational differentiation,गुरुत्वीय विभेदन
Gravitational pressure,गुरुत्वीय दाब
Gravitational transfer,गुरुत्वीय अंतरण
Gravity,गुरुत्व
Gravity anomaly,गुरुत्व असंगति
Gravity collapse structure,गुरुत्व निपात संरचना
Gravity concentration,गुरुत्वीय सांद्रण पद्धति
Gravity potential,गुरुत्व विभव
Gravity receptor,गुरुत्व ग्राही
Gravity reflex,गुरुत्व प्रतिवर्त
Gravity slope,गुरुत्वीय ढाल
Gravity solution,गुरुत्वीय विलयन
Gravity survey,गुरुत्व सर्वेक्षण
Gravity tectogene,गुरुत्व विवर्तजन
Gravity wave,गुरुत्वीय तरंग
Great divide,अपवाह विभाजक
Greywether (=graywether),ग्रैवैदर
Ground air,भौम वायु
Ground control point,भू-तल नियंत्रण बिंदु
Guard magnet,रक्षी चुंबक
Ground magnetic survey,स्थल चुंबकीय सर्वेक्षण
Ground-released nuclei,भूमोचित नाभिक
Ground roll,भूमि तरंग
Ground wave,भू-तरंग
Gulf type gravimeter,गल्फ प्रकार गुरुत्वमापी
Gutenberg discontinuity,गटेनबर्ग असांत्तय
G-wave,जी-तरंग
Hndley cell,हैडली सेल
Half cell electro chemical potential,अर्ध-सेल विद्युत - रासायनिक विभव
Head wave,शीर्ष तरंग
Heat balance,ऊष्मीय संतुलन
Heat capacity,ऊष्मा धारिता
Heat flow,ऊष्मा प्रवाह
Heat of activation,सक्रियण ऊष्मा
Heat transfer coefficient,ऊष्मा स्थानांतरण गुणांक
Heterodynmic,विषमगतिक
High energy meson,उच्च ऊर्जा मेसान
High obliques,"अतितिर्यगक, अतितिर्यक् फोटो"
High range gravimeter,दीर्घ परिसर गुरुत्वमापी
H-layer,एच-परत
Homodynamic,समगतिक
Horizontal loop method,क्षैतिज पाश विधि
Horizontal magnetometer,क्षैतिज चुंबकत्वमापी
Hot end,ताप कर्म
Hot lahar,उष्ण लाहर
Hoyt gravimeter,हायट गुरुत्वमापी
Hubble constant,हबल स्थिरांक
Humble gravimeter,हम्बल गुरुत्वमापी
Hydraulic current,द्रवचालित तरंग
Hydraulic diffusivity,द्रवचालित विसरणशील
Hydrometeorological,जलमौसमविज्ञान संबंधी
Hyperbolic meteor stream,अतिपरवलायिक उल्का धारा
Hypocenter,अवकेन्द्र
Ice blink,बर्फ झलक
Ice border drainage,परिहिमानी अपवाह
Ice nuclei,हिम केंद्रक
Ice potential,हिम विभव
Incoherent,"कला-असंबद्ध, असंबद्ध"
Inconerent radar,अंबद्ध रेडार
Incubation phase,अद्यपर्वतनी प्रावस्था
Indirect componental movement,परोक्ष घटकीय चलन
Induced polarization,प्रेरित ध्रुवीकरण
Induction method,प्रेरण विधि
Ineastic scattering,अप्रत्यास्थ प्रकीर्णन
Inertia reactar,जड़त्व रिएक्टर
Influx,अंतर्वाह
Infralittoral,अध: वेलांचली
Infra-red,अवरक्त
