English,Hindi
A- DNA,ए.-डी. एन. ए.
Adoptive transfer,अंगीकृत अंतरण
Adoral cilia,अभिमुखी पक्ष्माभ
Adoral membrane,अभिमुखी झिल्ली
ADP (adenosine diphosphate),ए.डी.पी. (ऐडेनोसीन डाइफॉस्फेट)
Adrenergic antagonist,ऐड्रिनर्जी विरोधी
Adrenergic receptor,ऐड्रिनर्जी ग्राही
Adrenocorticotropic hormone (ACTH),"ऐड्रिनोकॉर्टिकोट्रॉपिक हार्मोन, अधिवृक्‍कवल्कुटप्रेरक हार्मोन (ए.सी.टी. एच.)"
Adsorption,अधिशोषण
Adsorptive,अधिशोषी
Adsorptive endocytosis,अधिशोषी अंतःकोशिकता
Adventitious protonema,अपस्थानिक प्रथमतंतु
Adventitious regeneration,अपस्थानिक पुनर्जनन
Adventive embryo,अपस्थानिक भ्रूण
Aerenchyma,वायूतक
Aerial respiration,वायव श्‍वसन
Aerobe,"वायुजीव, ऑक्सीजीव"
Aerobic,"वायुजीवी, ऑक्सीजीवी"
Aerobic,"वायवी, ऑक्सी"
Aerobic bacteria,वायुजीवी जीवाणु
Aerobic fungi,वायुजीवी कवक
Aerobic heterotroph,वायुजीवी विषमपोषी
Aerobic respiration,ऑक्सी श्‍वसन
Affinity,बंधुता
Affinity chromatography,बंधुता वर्णलेखन
Affinity constant,बंधुता स्थिरांक
Aflagellar,अकशाभी
Aflatoxin,ऐफ्लाटॉक्सिन
A - form of DNA,डी.एन.ए. का ए.-रुप
Agamete,अयुग्मक
Agamic,अयुग्मी
Agammaglobulinaemia,अगामाग्लोबुलिनरक्‍तता
Agamogenesis,अलैंगिकजनन
Agamospermy,अनिषेकबीजता
Agar,ऐगार
Agar plate count,ऐगार प्लेट गणना
Agarose gel,ऐगेरोस ज़ेल
Agarose gel electrophoresis,ऐगेरोस ज़ेल वैद्युतकणसंचलन
Age pigment (lipofuscin),"कालप्रभाव वर्णक, आयुवर्णक (लिपोफुसिन)"
Ageing theory,जरण सिद्‍धांत
Ageing theory,कालप्रभावन सिद्‍धांत
Agent,कर्मक
Agglutinability,आश्‍लेष्यता
Agglutinable,आश्‍लेष्य
Agglutinant,आश्‍लेषक
Agglutinate,आश्‍लिष्‍ट
Agglutination,आश्‍लेषण
Agglutination test,आश्‍लेषण परीक्षण
Agglutinin,"अश्‍लेषणकारी, एग्लूटिनिन"
Aggregation centre,समुच्‍चयन केंद्र
Aggregation chimaera,समुच्‍चयन विचित्रक
Agouti (agouty),अगूटी
Agranulocyte,अकणिकाणु
Agrobacterium tumefaciens,एग्रोबैक्ट़ीरियम टूमीफेसिएन्स
AIDS (Acquired Immuno Deficiency Syndrome),एड्‍स (उपार्जित प्रतिरक्षा न्यूनता संलक्षण)
Air space,वायु अवकाश
Akaryote,अकेंद्रकी
Akaryote stage,अकेंद्रकी अवस्था
Alanine,एलेनीन
Alanyl tRNA,एलेनिल टी-आर.एन.ए. (tRNA)
Alarmone,एलार्मोन
Alate,सपक्षक
Albinism,अवर्णकता
Albino,अवर्णक
Albumin,ऐल्बूमिन
Albumun gene,ऐल्बूमिन जीन
Alcohol,ऐल्कोहॉल
Alcohol dehydrogenase,ऐल्कोहॉल डिहाइड्रोजनेज़
Alcoholic fermentation,ऐल्कोहॉली किण्वन
Aldehyde,ऐल्डिहाइड
Aldohexose,ऐल्डोहेक्सोस
Aldolase,ऐल्डोलेज
Aldose,ऐल्डोस
Aldosterone,ऐल्डोस्टेरोन
Alecithal egg,अपीतकी अंडा
Alien gene,विजातीय जीन
Aliphatic,ऐलिफैटिक
Aliqout,संखंड
Alkaline phosphatase,क्षारीय फॉस्फेटेज़
Alkalinity,क्षारीयता
Alkaptonuria,"ऐल्कैप्टनमेह, ऐल्कैप्टोन्यूरिया"
Alkyl sulphonate,ऐल्किल सल्फोनेट
Alkylating agent,ऐल्किलन - कर्मक
Alkylating drug,ऐल्किलन औषध
Alkylation,ऐल्किलन
All - or - none response,सर्व - या- शून्य अनुक्रिया
Allantoin,ऐलेम्टॉइन
Allantois,अपरापोषिका
Allele,"विकल्पी, युग्मविकल्पी"
Allelic complementation,विकल्पी पूरकन
Allelic exclusion,विकल्पी अपवर्जन
Allelic frequency,विकल्पी आवृत्ति
Allelomorph,विकल्परुपी
Allergen,"प्रत्यूर्जक, एलर्जन"
Allergic reaction,"प्रत्यूर्जी प्रतिक्रिया, एलर्जीय प्रतिक्रिया"
Allergy,"प्रत्यूर्जता, एलर्जी"
Alloantigen (isoantigen),अपरप्रतिजन (समप्रतिजन)
Allogamy,अपरयुग्मन
Allogenic,अपरजनिक
Allogenic effect,अपरजनिक प्रभाव
Allograft,अपरनिरोप
Allometry,सापेक्षमिति
Allophene,अपरलक्षण
Allophenic mouse,अपरलक्षणी मूषक
Allopheny,अपरलक्षणता
Allophycocyanin,एलोफाइकोसायनिन
Allopolyploid,अपरबहुगुणित
Allopolyploidy,अपरबहुगुणिता
Allosteric control,अपरस्थली नियंत्रण
Allosteric interaction,अपरस्थली अन्योन्यक्रिया
Allosteric protein,अपरस्थली प्रोटीन
Allosteric site,अपरस्थल
Allosteric transformation,अपरस्थली रुपांतरण
Allostery,अपरस्थलता
Allosyndesis,अपरयुगलन
Allotetraploid,अपरचतुर्गुणित्त
Allotype,अपरप्ररुप
Allozygote,अपरयुग्मज
Allozyme,"अपर एन्ज़ाइम, एलोज़ाइम"
Alpha - actinin,ऐल्फा - ऐक्टिनिन
Alpha - amanitin,ऐल्फा - ऐमेनिटिन
Alpha - amylase,ऐल्फा - ऐमिलेज
Alpha - chain,ऐल्फा - श्रृंखला
Alpha - chain gene,ऐल्फा - श्रृंखला जीन
Alpha - foetoprotein,ऐल्फा - फीटोप्रोटीन
Alpha - helix,ऐल्फा - कुंडलिनी
Alpha - particle,ऐल्फा - कण
Alpha - thalassaemia major,ऐल्फा थैलासीमिया मेजर
Alteration enzyme,परिवर्तन एन्ज़ाइम
Alternating cleavage,एकांतरी विदलन
Alternation of generations,पीढ़ी - एकांतरण
Alternative splicing,विकल्पी समबंधन
Alu cleavage,ऐलु विदलन
Alu family,ऐलु कुल
Alu sequence,ऐलु अनुक्रम
Alu - equivalent family,ऐलुतुल्य कुल
Amacrine cell,अतंत्रिकाक्षी कोशिका
Amanitin,ऐमेनिटिन
Amber codon,ऐम्बर प्रकूट
Amber mutation,ऐम्बर उत्परिवर्तन
Amber suppressor,ऐम्बर निरोधक
Amber - nonsense mutation,ऐम्र निरर्थक उत्परिवर्तन
Ambystoma mexicanum,ऐम्बीस्टोमा मेक्सिकैनम
Ameiosis,अनर्धसूत्रण
Ames test,ऐम्स - परीक्षण
Amethopterin,ऐमेथोप्टेरिन
Amicyanin,ऐमीसायनिन
Amide bond,ऐमाइड आबंध
Amiloride,एमीलोराइड
Amino acid,ऐमीनो अम्ल
Amino acid oxidase,ऐमीनो अम्ल ऑक्सीडेज़
Amino acid sequence,ऐमीनो अम्ल अनुक्रम
Amino acid sidechain,ऐमीनो अम्ल पार्श्‍वश्रृंखला
Amino acid transprot,ऐमीनो अम्ल अभिगमन
Amino group,ऐमीनो - समूह
Amino - terminal,ऐमीनो अंत्य
Aminoaciduria,ऐमीनोअम्लमेह
Aminoacyl tRNA,ऐमीनोएसिल टी आर. एन. ए. (tRNA)
Aminoacy RNA synthetase,एमीनोएसिल आर.एन.ए. सिन्थेटेज़
Aminoacy site,ऐमीनोएसिल स्थल
Aminopeptidase,ऐमीनोपेप्टीडेज
Aminopterin,ऐमीनोप्टेरिन
Aminopurine,एमीनोप्यूरीन
Amitosis (amitotic division),असूत्रण (असूत्री विभाजन)
Ammonotelic,अमोनिया - उत्सर्जी
Amniocentesis,उल्बवेधन
Amniocyte,उल्बाणु
Amnion,उल्ब
Amniote,उल्बी
Amniotic cavity,उल्बीय - गुहा
Amniotic fluid,उल्बीय तरल
Amoeba,अमीबा
Amoebocyte,अमीबाणु
Amoeboid locomotion,अमीबीय चलन
Amoeboid movement,अमीबीय गति
Amorph,अरुपी
Amphiaster,उभयतारक
Amphidiploid,उभयद़विगुणित
Amphimixis,उभय मिश्रण
Amphipathic,उभय संवेदी
Amphipathic molecule,उभयसंवेदी अणु
Amphiphilic,उभयरागी
Amphiploid,उभयगुणित
Ampholyte,उभयअपघट्‍य
Amphoteric compound,उभयधर्मी यौगिक
Amphoteric nature,उभयधर्मी प्रकृति
Amphotrophic virus,उभयपोषित विषाणु
Ampicillin,ऐम्पिसिलिन
Amplifcation chromosome,प्रवर्धन गुणसूत्र
Amplification,प्रवर्धन
Amyelinate,अमाइलिनित
Amylase,ऐमिलेज
Amylase gene,ऐमिलेज जीन
Amylolytic,ऐमिलोलयनी
Amylopectin,एमिलोपेक्टिन
Amyloplast,"मंडलवक, ऐमिलोप्लास्ट"
Amylose,ऐमिलोस
Anabolite,उपचयज
Anaemia,अरक्‍तता
Anaerobe,अवायुजीव
Anaerobic,"आवायुजीवी,"
Anaerobic,अवायवी
Anaerobic respiration,"अवायु श्‍वसन, अनॉक्सी श्‍वसन"
Anaerobiosis,अवायुजीविता
Analogous,समवृत्ति
Analogue,समवृत्ति
Analogue,अनुरुप
Analytical ultra - centrifugation,वैश्‍लेषिक द्रुत अपकेंद्रण
Anamnestic response,प्रतिरक्षीवर्धक अनुक्रिया
Anaphase,"पश्‍चावस्था, ऐनाफेज़"
Anaphylatoxin,एनाफाइलाटॉक्सिन
Anaphylaxis (anaphylactic shock),तीव्रग्राहिता (तीव्रग्राही प्रघात)
Anaplasia,प्रतीपवर्धन
Anaplasmosis,ऐनाप्लाज़्मता
Anaplerotic reaction,आपूरक अभिक्रिया
Anastral mitosis,अतारकीय समसूत्रण
Anastral spindle,अतारकीय तर्कु
Ancestor,पूर्वज
Androcyte,प्राक् पुमणु
Androecious,पुमाश्रयी
Androecium,पुमंग
Androgen,ऐंड्रोजन
Androgenesis,पुंजनन
Androgonial cell,पुंजनक कोशिका
Androsterone,ऐंड्रोस्टेरोन
Anemotaxis,वातानुचलन
Anemotropism,वातनुवर्तन
Anergized culture,अनूर्ज संवर्ध
Anergy,अनूर्जता
Aneuploid,असुगुणित
Aneuploidy,असुगुणिता
Aneusomatic,असुसूत्रिक
Angioblast,वाहिकाकोरक
Angiogenesis,वाहिकाजनन
Angiotensin,एन्जियोटेन्सिन
Angstrom (A),ऐंग्स्ट्रम (A)
Aniline dye,ऐनिलीन रंजक
Animal,"प्राणी, जंतु"
Animal cell,प्राणि कोशिका
Animal pole,सक्रिय ध्रुव
Animal virus,प्राणि - विषाणु
Anion,ऋणायन
Anion respiration (Lundegordh respiration),ऋणायन श्‍वसन (लंदेगॉर्ड श्‍वसन)
Anionic detergent,ऋणायनी अपमार्जक
Anisocytosis,असमकोशिकता
Anisogamete,असमयुग्मक
Anisogamy,असमयुग्मन
Anisotropic band,विषमदैशिक पट्‍ट
Anisotropic ovum,असमध्रुवी अंडाणु
Anisotropy,असमध्रुवता
Anisotropy,विषमदैशिकता
Ankyrin,एन्काइरिन
Annealing,तापानुशीतन
Annectant (annectent),सहबंधक
Annulate lamella,वलयित पटल
Annulus,वलयिका
Annulus lid,वलयिका पिधान
Anomer,ऐनोमर
Anomeric carbon,ऐनोमरी कार्बन
Anoxia,अनॉक्सिता
Anoxybiotic respiration,अनॉक्सीजीवीय श्‍वसन
Antagonist,विरोधी
Antenatal diagnosis,जन्मपूर्व निदान
Anterior,अग्र
Anterior cavity,अग्र गुहा
Anterior diverticulum,अग्र अंधवर्ध
Anterior lobe,अग्र पालि
Anterior loop,अग्र पाश
Anteroposterior,अग्र - पश्‍च
Anteroventral,अग्राधर
Anthranilic acid,ऐन्थ्रानिलिक अम्ल
Anti - idiotype,प्रति - विशिष्‍टप्ररुप
Antibiosis,"प्रतिजीविता, प्रतिजीवन"
Antibiotic,"प्रतिजैविक, एन्टीबायोटिक"
Antibiotic resistance,प्रतिजैविक प्रतिरोध
Antibody,"प्रतिरक्षी, प्रतिपिंड"
Antibody diversity,प्रतिरक्षी विविधता
Antibody specificity,प्रतिरक्षी विशिष्‍टता
Antibody - dependent cellular cytotoxicity (ADCC),प्रतिरक्षी आश्रित कोशिकीय आविषता (ए.डी.सी.सी.)
Anticancer drug,प्रतिकैंसर औषध
Anticlinal,अपनतिक
Anticoagulant,प्रतिस्कंदक
Anticoding strand,प्रतिपकूटन रज्‍जुक
Anticodon,"प्रतिप्रकूट, प्रतिकोडॉन"
Antidiuretic hormone,प्रतिमूत्रल हार्मोन
Antidromic neuron,प्रतिगामी तंत्रिएक
Antifolate agent,प्रतिफोलेट कर्मक
Antifreeze poisoning,प्रतिहिम विषाक्‍तन
Antifreeze protein,प्रतिहिम प्रोटीन
Antigen,प्रतिजन
Antigen antibody aggregate,प्रतिजन प्रतिरक्षी पुंज
Antigen antibody complex,प्रतिजन प्रतिरक्षी संमिश्र
Antigen binding cell (ABC),प्रतिजन आबंधक कोशिका (ए.बी.सी.)
Antigen presentation,प्रतिजन प्रस्तुति
Antigen processing,प्रतिजन प्रक्रमण
Antigen switching,प्रतिजन स्विचन
Antigenic,प्रतिजनी
Antigenic conversion,प्रतिजनी परिवर्तन
Antigenic determinant,प्रतिजनी निर्धारक
Antigenic variation,प्रतिजनी विभिन्‍नता
Antigenicity,प्रतिजनत्व
Antiglobulin,प्रतिग्लोबुलिन
Antihistamine,प्रतिहिस्टेमीन
Antilymphocytic serum,प्रतिलसीकाणुक सीरम
Antimetabolite,प्रतिउपापचयज
Antimitotic drug,प्रतिसमसूत्रण - औषध
Antimutagen,प्रतिउत्परिवर्तजन
Antinuclear factor,प्रतिकेंद्रकी कारक
Antiparallel,प्रतिसमांतर
Antipodal cell,प्रतिव्यासांत कोशिका
Antipodal nucleus,प्रतिव्यासांत केंद्रक
Antiport,प्रतिगम
Antisense RNA,प्रति - अर्थ आर. एन. ए.
Antisense strand,प्रति - अर्थ रज्‍जुक
Antiserum,प्रतिसीरम
Antitermination,प्रति - समापन
Antitermination factor,प्रति - समापन कारक
Antitermination protein,प्रतिसमापन प्रोटीन
Antiterminator,प्रतिसमापक
Antitoxin,प्रतिआविष
Anucleate,अकेंद्रकी
Anucleolate,अकेंद्रिक
AP site,ए.पी. स्थल
Apert syndrome,ऐपर्ट संलक्षण
Aperture,"द्वारक, रंध्र"
Apex,"शीर्ष, शिखर"
Aphidicolin,एफिडीकोलिन
Aplasia,अवर्धन
Aplysia punctata,ऐप्लीसिया पंक्टेटा
Apocrine gland,अपस्रावी ग्रंथि
Apocrine secretion,अपस्रावी स्राव
Apoenzyme,एपोएन्ज़ाइम
Apoprotein,ऐपोप्रोटीन
Apparatus,उपकरण
Apurinic acid,एप्यूरीनिक अम्ल
Apyrene sperm,असूत्री शुक्राणु
Aqua,जलीय
Aquatic animal,जलीय प्राणी
Arabinocyl - CTP,एरेबिनोसिल - सी.टी.पी.
Arabinose operon,"एरेबिनोस प्रचालेक, एरेबिनोस ओपेरॉन"
Arbovirus,"संवाविषाणु, आर्बोवाइरस"
Arbuscule,कूर्चक
Arcade cell,आर्केड कोशिका
Archaebacteria,आद्‍यजीवाणु
Archaeocyte,आद्‍याणु
Archegonial chamber,मादाधानी कोष्‍ठ
Archegonium,मादाधानी
Archenteron,आदि - आंत्र
Archesporium,प्रप्रसूतक
Archetype,आद्‍यप्ररुप
Archetype code,आध्‍यप्ररुपी कूट
Archiblastula,आद्‍य कोरक
Archoplasm (archiplasm),आदिद्रव्य
Arealization (spatial determination),क्षेत्रीयन (स्थानगत निर्धारण)
Argentaffin cell,रजतरंजी कोशिका
Argentophilic cell,रजतरागी कोशिका
Arginine,आर्जिनिन
Aromatic ring,ऐरोमैटिक वलय
Arrhenotoky,अनिषेकपुंजनन
ARS (autonomously replicating sequence),ए.आर.एस. (स्वायत्ततः प्रतिकृतिकारी अनुक्रम)
Artefact,कृतक
Artemia salina,आर्टीमिया सेलाइना
Arthrogryposis,संधिवक्रता
Arthus reaction,आर्थस - अभिक्रिया
Artificial parthenogenesis,कृत्रिम अनिषेकजनन
Ascending chromatography,आरोही वर्णलेखन
Ascites,जलोदर
Asorbic acid,एस्कॉर्बिक अम्ल
Asexual,अलैंगिक
Asexual reproduction,अलैंगिक जनन
A-site of ribosome,राइबोसोम का ए. स्थल
Asparagine,एस्पेराजीन
Aspartic acid,एस्पार्टिक अम्ल
Aspermia,अशुक्रता
Aspirin,ऐस्पिरिन
Association constant,साहचर्य स्थिरांक
Associative cell,सहस्थित कोशिका
Aster,तारक
Astersclereid,तारादृढ़कोशिका
Astral fibre,तारक रेशा
Astral mitosis,तारक समसूत्रण
Astral ray,तारक अर
Astrocyte,ताराणु
Asymmetric cell division,असममित कोशिका विभाजन
Asynapsis,असूत्रयुग्मन
Asynchronous,अतुल्यकालिक
Atavic mutation,पूर्वजीय उत्परिवर्तन
Atavism,पूर्वजता
Ataxia telangiectasia,सूत्रविन्यासी गतिभ्रंश
Atomic force microscopy,परमाणु बल सूक्ष्मदर्शिकी
Atomic weight,परमाणु भार
Atopy,एटोपी
ATP (adenosine triphosphate),ए.टी.पी. (ऐडेनोसीन ट्राइफॉस्फेट)
ATP ase,ए.टी.पी. एज़
ATP synthetase,ए.टी.पी. सिन्थेटेज़
Atractyloside,एट्रेक्टाइलोसाइड
Atrichia,अरोमता
Atrophic,"क्षीण, अपुष्‍ट"
Att site,एटीटी स्थल
Attached - X chromosome,"संलग्‍न एक्स, गुणसूत्र"
Attachment constriction,संलग्‍नी संकीर्णन
Attachment plaque,संलग्‍नी प्लाक
Attenuated vaccine,क्षीणित टीका
Attenuation,क्षीणन
Attenuator,क्षीणक
AUG codon,ए.यू.जी. प्रकूट
Aureomycin,ऑरिओमाइसिन
Aurovertin,ऑरोवर्टिन
Australian antigen,आस्ट्रेलियाई प्रतिजन
Autarchic gene,स्वशासित जीन
Autoallogamy,स्वपरनिषेचन
Autoantibody,स्वप्रतिरक्षी
Autoantigen,स्वप्रतिजन
Autocatalysis,स्वउत्प्रेरण
Autoclave,आटोक्लेव
Autodiploid,स्वद्‍विगुणित
Autoecious,एकाश्रयी
Autogamous,स्वक् युग्मी
Autogamy,स्वक् युग्मन
Autogenous control,स्वगत नियंत्रण
Autogenous veccine,स्वगत वैक्सीन
Autograft,स्वनिरोप
Autoimmune disease,स्वप्रतिरक्षा रोग
Autoimmune disease protein,स्वप्रतिरक्षा रोग प्रोटीन
Autoimmunity,स्वप्रतिरक्षा
Autologous,स्वजात
Autologous graft (autograft),स्वजात निरोप (स्वनिरोप)
Autolysis,स्वलयन
Automixis,स्वमिश्रण
Autonomic movement,स्वायत्त गति
Autonomous,स्वायत्त
Autonomous controlling element,स्वायत्त नियंत्रक तत्व
Autonomous organelle,स्वायत्त अंगक
Autonomously replicating sequence (ARS),स्वायत्ततः प्रतिकृतिकारी अनुक्रम (ए.आर.एस.)
Autophagic vacuole,स्वभोजी धानी
Autophagy,स्वभोजिता
Autophene,स्वलक्षण
Autoplasma,स्वप्रद्रव्य
Autoplastic,स्वसंधानीय
Autoplastic transplantation,स्वसंधानीय प्रतिरोपण
Autoploidy,स्वगुणिता
Autopolyploid,स्वबहुगुणित
Autopolypoidy,स्वबहुगुणिता
Autoradiography,स्वविकिरणीचित्रण
Autosomal character,अलिंगसूत्री लक्षण
Autosomal gene,अलिंगसूत्री जीन
Autosomal mutant,अलिंगसूत्री उत्परिवर्ती
Autosome,अलिंगसूत्र
Autospore,जनकाभ बीजाणु
Autosyndesis,स्वयुगलन
Autotetraploid,स्वचतुर्गुणित
Autotroph,स्वपोषी
Autotrophic,स्वपोषी
Auxocyte,"वध्यणु, वर्धीकोशिका"
Auxotroph,विपोषी
Auxotrophic mutant,विपोषी उत्परिवर्ती
Avena test,आवीना परीक्षण
Avain myeloblastosis virus,पक्षि मज्‍जाकोरकता विषाणु
Avidin,ऐविडिन
Avidity,योजीक्षमता
Avogadro's number,आवोगाद्रो संख्या
Axenic culture,अनागंतुकी संवर्ध
Axial fibre,अक्षीय रेशा
Axial filament,अक्षीय तंतु
Axillary,"कक्षवर्ती, कक्षीय"
Axolotl,ऐक्सोलोट्‍ल
Axon (axone),"तंत्रिकाक्ष, ऐक्सॉन"
Axon flow (axonal transport),तंत्रिकाक्ष प्रवाह (तंत्रिकाक्षीय अभिगमन)
Axonal membrane,तंत्रिकाक्षीय झिल्ली
Axonal transport,तंत्रिकाक्षीय अभिगमन
Axoneme,"अक्षसूत्र, ऐक्सोनीम"
Axoplasm,तंत्रिकाक्षद्रव्य
