English,Hindi
Achlorhydria,"ऐक्लोरहाइड्रिया, जठर-अनम्लता"
Achromatic,अवर्णक*
Acicular,सूच्याकार
Aciculum,सूचिका
Acid,अम्ल
Acid alcohol,अम्ल ऐल्कोहॉल
Acid bath,अम्ल निमज्जनी
Acid catalyst,अम्ल उत्प्रेरक
Acid content,अम्ल-अंश
Acid curd,अम्लाक्त दही
Acid cut,अम्ल काट
Acid dip (brass finishing),अम्ल मज्जन
Acid dye,अम्ल रंजक
Acid embossing,अम्ल उच्चित्रण
Acid fast,अम्ल स्थायी
Acid fixing bath,अम्ल स्थायीकर अवगाह
Acid fixing solution,अम्ल स्थायीकर विलयन
Acid food,अम्लीय खाद्य
Acidic,"अम्लीय, आम्ल"
Acidification,"अम्लीकरण, अम्लीभवन"
Acidify,"अम्लित करना, आम्लीकरण"
Acidity,अम्लता
Acidity test,अम्लता परीक्षण
Acid mordant dye,अम्लबंधी रंजक
Acidosis,आम्लरक्तता
Acid proof,अम्लरह
Acid proof stoneware,अम्लरह शिलाभांड
Acid resistant,अम्ल प्रतिरोध
Acid rinse,अम्ल प्रक्षालन
Acid stain,अम्ल अभिरंजक
Acid treatment,अम्लोपचार
Acidulated water,आम्लीकृत जल
Acidulating,"आम्लीकरण, आम्लीकारक"
Acid water,अम्ल जल
Acoelomata,एसीलोमेटा
Acquired Immunity,उपार्जित प्रतिरक्षा
Acquired resistance,उपार्जित प्रतिरोध
Acrodynia,ऐक्रोडिनिआ
Acrolein,ऐक्रोलीन
Acromegaly,"ऐक्रोमिगली, अतिकायता"
Acromion,"अंसकूट, एक्रोमियन"
Acrosome,"अग्रापिडक, ऐक्रोसोम"
Acrylic acid,ऐक्रिलिक अम्ल
Acrylic resin,"ऐक्रिलिक रेज़िन, ऐक्रिलिक राल"
Actinium,ऐक्टिनियम
Action,"क्रिया, कर्म"
Activate,सक्रिय करना*
Activated absorption,सक्रियित अधिशोषण
Activator,"साक्रियकारक, सक्रियक"
Active centre,सक्रिय केन्द्र*
Active secretion,सक्रिय स्रवण
Activity,सक्रियता
Acuminate,लंबाग्र
Acutangular,न्यूनकोणीय
Acute,"निशिताग्र, तीव्र"
Acute glomerulonephritis,तीव्र स्तंवकवृक्कशोथ
Adaptable,अनुकूलनशील
Adaptation,अनुकूलन
Adaptation kit,अनुकूलन किट
Adapter,"ऐडैप्टर, अनुकूलक"
Adaptivizing,अनुकूलीकरण
Adco,ऐडको
Addison's disease,ऐडीसन रोग
Adduction,अभिवर्तन
Adens,ऐडेनैस
Adenohypophysis,ऐडीनोहाइपोफाइसिस
Adenoid,"कण्ठशालक, ऐडिनाइड (सं.),ग्रंथियम, ग्रंथिल, ग्रंध्याभ (वि.)"
Adenoid tissue,एडिनाइड ऊतक
Adenosis,ग्रंथिलता
Adenovirus vaccine,ग्रंथिविषाणु टीका
Adequacy,पर्याप्तता
Adhesion,आसंजन
Adhesive,"आसंजनशील, आसंजक, आसंजी"
Adhesive tape,"चेपदार फीता, आसंजक फीता"
Adipose,वसामय
Adipose tissue,वसा ऊतक
Aditus,"द्वार, प्रवेशिका"
Adjustable,समायोज्य
Adjustment,समायोजन
Adnate,संलग्न
Adolescene,पाकपूर्वावस्था
Adolescent,"पाकपूर्व, किशोर"
Adrenal,अधिवृक्क
Adrenalin,ऐड्रिनीलन
Adrenocortical,"एड्रिनोकोट्रिकल, अधिवृक्क-वल्कुट"
Adsorbed,अधिशोषित
Adsorbent,"अधिशोषिक, अधिशोष*"
Adsorber,अधिशोषक
Adsorption,अधिशोषण
Adult,"प्रैढ़, वयस्क"
Adulterated,अपमिश्रित*
Adulteration,अपमिक्षण*
Adventitious root,अपस्थानिक मूल*
Aerated soil,वातित मृदा
Aeration,"वायु-मिश्रण, वातन"
Aerobic bacillus,"वायुजीवी बैसिलस, वायुजीवी दंडाणु"
Aerobic bacteria,वायुजीवी जीवाणु
Aerobic fungi,"वायुजीवी कवक, वायुजीवी फंगस"
Aerobic respiration,"वायु श्वसन, ऑक्सीश्वसन"
Aerobic retting,वायुजीवी विरेशन
Aeroscope,एरोस्कोप
Aerosol,ऐरोसॉल
Aesthetics,सौन्दर्य बोध
Aestivation,"पुष्पदल विन्यास, ग्रीष्मनिष्क्रियता"
Afferent,अभिवाही
Affinity,"अफ़ाइनता, सजातीयता"
After image,अनुबिम्ब
Afternoon tea,अपराहन जलपान
After treatment,पश्च उपचार
Agamous,अयुग्मनी
Agar,ऐगार
Agar cup-plate method,ऐगार कप-प्लेट विधि
Agar digester,ऐगार पाचक
Ageing (aging),"कालप्रभावन, जरण"
Agent,"कर्मक, कारक"
Agglutination,"आश्लेषण, समूहन"
Agilon,एगिलोन
Aging (=ageing),काल प्रभावन
Agnatha,ऐग्नेथा
Agricultural economy,कृषि-अर्थ-व्यवस्था
Agriculture,"कृषि, खेतीबाड़ी, कृषि विज्ञान"
Agriculturist,"कृषक, किसान, कृषि-विज्ञानी"
Air-bag,वायु-बैग
Air carrier,वाहक विमान
Air cavity,वायुगुहिका
Air circulation,वायु-परिसंचलन
Air compressor,वायु-संपीडक
Air condenser,वायु संधारित्र
Air conditioning,वातानुकूलन
Aircooler,वायुशीतित्र
Air cooling,वायव शीतन
Air dried,वायुशुष्क
Air dryer,"वायु शोषक, वायु शुष्कक"
Air drying oven,"वायु शोष्कक आवा, वायु शुष्कक कंदु"
Air tight,वायुरोधी
Alanine,ऐलानिन
Alastrim,ऐलस्ट्रिम
Albino,वर्णकहीन (जीव)
Albumen,ऐल्बूमेन
Albumin,ऐल्बूमिन
Albuminous cell,ऐल्बूमिनी कोशिका
Alburnum (=sapwood),"रसदारु, एल्बर्नम"
Alcohol,ऐल्कोहॉल*
Alcove,"आला, ऐल्कोव"
Aldrin,ऐल्ड्रिन
Ale,यव सुरा
Algae,"शैवाल, काई"
Alkali,क्षार*
Alkaoid,ऐल्केलॉइड*
Alkaosis,"ऐल्कैलोसिस, क्षारमयता"
Allanto-chorion,अपरापोषी-जरायु
Allelomorph,"युग्मविकल्पी, ऐलीलोमॉर्फ, विकल्पी"
Allergen,"प्रत्यूर्जक, एलर्जन"
Alligator hide,"ऐलीगेटर खल्ल, नक्र खल्ल"
Alligator skin,नक्र त्वचा
Allowance system,भत्ता प्रणाली
Alloy,"मिश्रातु (सं.), मिश्रात्वन (क्रि.)"
Almond,बागाम
Alopecia,खल्वाटता
Alpha tocopherol,ऐल्फ़ा टोकोफेरॉल
Alter,पलटना
Alteration,परिवर्तन
Alum,"फिटकरी, ऐलम"
Aluminium,ऐलुमिनियम
Alumino-ferric,ऐलुमिनो-फैरिक*
Alveolus,"कूपिका, ऐल्वियोलस"
Amaranthus,एमारेन्थस
Amateur service,अव्यवसायिक सेवा
Ambient temperature,परिवेश ताप
Ambiguous,संदिग्ध
Ambulance,रोगी वाहन
Amentia,"अमानसता, अमनस्थता"
Americium,ऐमेरिशियम
Amide,ऐमाइड*
Amine,ऐमीन*
Amino acid,ऐमीनो अम्ल
Amitosis,"असूत्रीविभाजन, अमाइटोसिस"
Ammonia,अमोनिया
Amnion,उल्ब
Amoeba,अमीबा
Amoebocyte,"अमीबी कोशिका, अमीबाणु"
Amorphous,अक्रिस्टलीय
Amortisation,परिशोधन
Amortized mortgage,परिशोधित बन्धक
Amphibamus,ऐम्फिबैमस
Amphicoelous,उभयगर्ती
Amphioxus,ऐम्फिऑक्सस
Amplifier,"प्रवर्धक, ऐम्प्लीफायर*"
Ampulla,"तुंबिका, ऐम्पुला"
Amylase,एमिलेस
Amylopsin,ऐमिलॉप्सिन
Amylum,"ऐमिलम, मंड"
Anabolism,उपचय
Anadromous,"समुद्रापगामी, उद्गामी"
Anadromous movement,"समुद्रापगामी गति, उद्गामी गति"
Anaemia,अरक्तता
Anaemic,अरक्तक
Anaglypta,समुद्भरण कागज
Anaphase,"पश्चावस्था, ऐनाफेज"
Anapophyses,पश्चवर्ध
Anarchy,अराजकता
Anatomy,शारीर
Anceps,असिरुप
Androecium,पुमंग
Anesthetized,हृतसंवेदन
Aneurine,ऐन्यूरिन
Angiosperm,"आवृतबीजी, ऐन्जियोस्पर्म"
Angulate,कोणीय
Animal fibre,जांतव रेशा
Animated cartoon,"सजीव व्यंगचित्र, सजीव कार्टून"
Anisogamete,असमयुग्मक
Anisometropia,एनिसोमैट्रोपिया असमदृष्टिता
Annelida,ऐनेलिडा
Annuals,एकवर्षी
Annual turnover,वा​र्षिक उत्पादन
Annuitant,वा​र्षिक ग्राही
Anopheles,ऐनोफ़ेलीज़
Anorexia,"अरुचि, अरोचकता"
Ant,"चीटी, पिपीलिका"
Ant-acid (anti-acid),प्रति-अम्ल
Antagonist,विरोधी
Anther,परागकोश
Anthocyanin,ऐन्थोसाएनिन
Anthrax,ऐन्थ्रेक्स
Anti acid (antacid),प्रति अम्ल
Antibacterial,प्रतिजीवाणुक
Antibiotics,"प्रतिजैविकी, ऐन्टिबायोटिक्स"
Antibody,प्रतिरक्षी
Anticholera,विषूचिकारोधी
Anticoagulant,प्रतिस्कंदक
Antideposition,निक्षेपणरोधी
Antidote,"प्रतिविष प्रतिकारक, ऐन्टिडोट"
Antienzyme,"प्रतिएन्जाइम, प्रतिप्रकिण्व"
Antigen,प्रतिजन
Antigenic,"प्रतिजनी, ऐन्टीजनी"
Anti-ketogenesis,प्रति कीटोनजनन
Antimalarial,मलेरियारोधी
Antimicrobial,प्रतिसूक्ष्मजीवी
Antimycotic,कवकरोधी
Antieuritic,तन्त्रिकाशोथरोधी
Anti-oxidant,प्रति-ऑक्सीकारक
Antipellagra,पैलेग्रारोधी
Antique,पुरातन
Antique finish,पुराकरण परिसज्जा
Antique paper,"स्थूल पत्र, स्थूल काग़ज़"
Antirrhinum,ऐन्टिराइनम
Antiseptic,पूतिरोधी
Antisocial,समाजविरोधी
Antihiamine,प्रतिथाऐमिन
Antihydroid,प्रतिअवटु
Antivitamin,प्रतिविटामिन
Antixerophthalmic vitamin,प्रतिशुष्कनेत्रता विटामिन
Anus,गुदा
Aorta,महाधमनी
Aperitif,क्षुधावर्धक पेय
Apetalous,दलहीन
Apex of heart,हृद् शिखर
Aponeurosis,"कन्डराकला, सपाट कन्डरा"
Apoplexy,"रक्ताघात, अपसन्यास"
Apparent,आभासी
Appendage,"अनुबंध, उपांग"
Appetizer,क्षुधावर्धक
Appliance,साधित्र
Application,अनुप्रयोग
Applied,अनुप्रयुक्त
Applied finish,अनुप्रयुक्त परिसज्जा
Applied science,अनुप्रयुक्त विज्ञान
Applique,"अधिरोपण, अधिरोपित"
Apricot,खुबानी
Apron,ऐप्रन
Aqua privy,जल शौचालय
Aquarium,जलशाला
Aqueous humour,"ऐक्विअस हयूमर, नेत्रोद"
Arachnoid,लूताजालाभ
Arbor vitae,"वृक्षविन्यास, शाखिरुपता"
Arbour,कुंज
Arched,चापाकार
Archegonium,स्त्रीधानी
Archenteron,आद्यंत्र
Architect,"वास्तुविद, स्थापत्यविद"
Architectural pottery,स्थापत्य मृदभांड
Architecture,"वास्तुकला, स्थापत्यकला"
Ardil,आर्डिल
Argillaceous,"मृण्मय, मृदावासी"
Arginine,आर्जिनिन
Ariboflavinosis,राइबोफ्लेविन हीनता अराइबोफ्लेविनोसिस
Arid soil,शुष्क मृदा
Aril,बीजचोल
Arm,"बाहु, भुजा, शाखिका"
Armature,आर्मेचर
Arm board (=arm nest),बाहु पट्ट
Armsling,"बाहुस्लिंग, बाहुगोफन"
Armure,कवचाभ वयन
Arnel (=triacetate),एरनल
Arolium,अजिनक
Aroma,"ऐरेमा, सौरभ"
Arrowhead,"वाणाग्र, तीरशीर्ष"
Arrowroot,अरारोट
Art elemen,कला तत्व
Arterial,"धमनी, धमनीय"
Artery,धमनी
Arthritis,"आर्थ्राइटिस, सन्धिशोथ"
Arthrology,सन्धिकरण
Artichoke,हाथीचक
Article,"वस्तु, अनुच्छेद"
Artificer,"करीगर, शिल्पी"
Artificial ear,कृत्रिम कर्ण
Artificial fencing,कृत्रिम बाड़
Artificial fertilization,कृत्रिम निषेचन
Artificial fibre,कृत्रिम रेशा
Artificially fed infant,कृत्रिम आहार पोषित शिशु
Artificial moire,कृत्रिम मॉरि
Artificial population,अप्राकृत समष्टि
Artificial ripening,कृत्रिम पाक
Artificial silk,"कृत्रिम कौशेय, कृत्रिम रेशम"
Artistic life,कलात्मक जीवन
Art linen,"अपरिष्कृत लिनन, आर्ट लिनन"
Asbestos,ऐस्बेस्टॉस
Ascaris,ऐस्कारिस
Ascorbic acid,ऐस्कॉर्बिक अम्ल
Ascospore,ऐस्कस बीजाणु
Aseptic,"पूतिहीन, अपूतित, अजर्म"
Ash,"राख, भस्म"
Ashmouni,ऐशमौनी
Ash pit,भस्म गर्त
Asparagus,"ऐस्पैरागस, शतावरी"
Aspartate,ऐस्पार्टेट
Asper,ऐस्पर
Asphyxia,श्वासावरोध
Aspiration,चूषण
Assimilation,स्वांगीकरण
Assimilator,स्वांगीकारक
Astamudy yarn,अष्टमुडी सूत्र
Aster,तारा
Asthma,दमा
Astringent,कषाय
Astrocyte,"ताराकोशिका, ताराणु"
At-home,स्वागत समारोह
Atlas,"ऐटलस, शीर्षधर, ऐटलस, मानचित्रावली, संचित्रावली"
Atmospheric pressure,वायुमंडलीय दाब
Atony,अतानता
Atria,"अलिन्द, परिकोष्ट"
Atrichous,"अरोमी, अशूक"
Atriopore,परिकोष्ट-रंध्र
Attachment,"संलग्न, संलगनी"
Attendant,"सेवक, परिचर"
Attention,धायान
Attenuate,"क्षीण, तनु"
Attire,"पोशाक, परिधान"
Attitude,अभिवृत्ति
Aubusson carpet,ओबूसॉन कालीन
Aubusson tapestry,ओबूसॉन शोभिका
Audiogram,श्रव्यता आलेख
Augratin,ओग्रेटिन
Augsburg check,ऑग्ज़बर्ग चैक
Au-Maigre,ओ-मेगर
Auscultation,परिश्रवण
Austria,ऑस्ट्रिया
Austrian shade cloth,ऑस्ट्रियाई पर्दावस्त्र
Autacoid,ऑटाकाइड
Autoclave,ऑटोक्लेव
Automatic,"आत्मचालित, स्वचालित, स्वतः"
Automatic loom,स्वचालित करघा
Automatic press,स्वचालित प्रेस
Automatic printing machinery,स्वचालित मुद्रण यंत्र
Automobile,"स्वचालित वाहन, आटोमोबाइल"
Automobile headlining,स्वचालितवाहन स्तरण
Autonomic nerve,स्वचालित तंत्रिका
Autopsy,शव परीक्षा
Autostylic,"आटोस्टाइलिक, स्वनिलंबित"
Autotomy,स्वांगोच्छेदन
Autotroph,"स्वपोषी, स्वपोषित*"
Auxiliary nurse,सहायक परिचारिका
Auxin,ऑक्सिन
Avasca,ऐवास्का
Average fraction defective,माध्य दूषितानुपात
Average fraction inspected,निरीक्षित माध्यानुपात
Average of the second order,"द्वितीय कोटि की औसत, द्वितीय कोटि का माध्य"
Average outgoing quality,माध्य निर्गामी गुणता
Average outgoing quality limit,माध्य निर्गामी गुणता सीमा
Average outgoing quality limit factor,माध्य निर्गामी गुणता सीमा उपादान
Average period,औसत आवर्त काल
Average pressure,"औसत दाब, माध्य दाब"
Average quality protection,"माध्य गुणता सुरक्षा, औसत-गुणता-सुरक्षा"
Average queue length,औसत पंक्ति लंबाई
Average sample number curve (A.S.N. Curve),माध्य प्रतिदर्श संख्या वक्र (मा. प्र. सं. वक्र)
Average sample number function,माध्य प्रतिदर्श संख्या फलन
Average temperature,माध्य ताप
Avidin,ऐविडिन
Avisco,एविस्को
Avivage,ऐविवेज
Avlin,एवलिन
Axe,"कुल्हाड़ी, कुल्हाड़ा"
Axial thread,अक्षीय सूत्र
Axil,कक्ष
Azlon,ऐज़लोन
Azobenzene,ऐज़ोबेन्ज़ीन
Azo dye,ऐज़ो रंजक
Bacillus of Carter,कार्टर बैस्लस
Backbone,रीढ़
Backing,दृढ़ स्तर
Back neck,पीछे का गला
Backspace tape,पश्चीयन टेप
Back splasher,पृष्ठ रक्षी
Back stitch,बखिया
Bacon,"सूकर-मांस, बेकन"
Bacteria,"जीवाणु, बैक्टीरिया"
Bacterial,जीवाण्विक
Bacteriologist,"जीवाणुवैज्ञानिक, जीवाणुविज्ञानी"
Bagging,बोरा वस्त्र
Bag sheeting,थैला वस्त्र
Bahama cotton,बहामा कपास
Bait,"विलोभक, चारा, विलेभन"
Baize,बनात
Bake,भर्जन
Baked clay,"पकी मिट्टी, भर्जित मृत्तिका"
Bakelite,बेकेलाइट
Baker,बेकर
Baker's loaf,डबल रोटी
Baking,"भर्जन, पकाना, सेंकना"
Baking powder,बेकिंग पाउडर*
Baking sheet,"भर्जन चादर, सेंकने की ट्रे"
Baking soda,"खाने का सोडा, बेकिंग सोडा"
Baking tin,बेकिंग टिन
Baku,बाकू
Bala-longyi,बाला लुंगी
Balance,"तुला, तराजू, संतुलन, शेष, बाकी, संतुलित होना, संतुलित करना"
Balanced diet,संतुलित आहार
Balanced difference,संतुलित अंतर
Balanced fabric,सन्तुलित वस्त्र
Balance of cloth,ताना-बाना संतुलन
Balance of count,सूत्रांक संतुलन
Balance sheet,तुलन-पत्र
Balance wheel,"कालनियंत्रक पहिया, संतोलक पहिया, संतोलक चक्र"
Balancing blade,संतुलन पत्ति
Balancing screw,संतोलक पेच
Balbriggan,बैल्ब्रिगेन
Balcony,"छज्जा, बालकनी"
Baldachin,बल्डाकिन
Bale,"गांठ, गट्ठा"
Baline,बालीन
Balkan rug,बाल्कन रग
Ball,गोला
Balloon fabric,बैलून वस्त्र
Balm,बाम
Balneology,स्नान चिकित्सा विज्ञान
Baluchistan carpet,बलूचिस्तान कालीन
Bamboo,बाँस
Banana fiber,"कदली शिरा, केला-रेशा"
Banana oil,कदली तैल
Bancroft's filariasis,बैंक्राफ्ट-फाइलेरियता
Bandage,पट्टी
Bandaging,पट्टी बांधना
Bandana,बैंडाना
Band casting machine,"पट्टी संचन यन्त्र, पट्टी संचन मशीन"
Bandhana silk,बंधना रेशम
Bandhor,बंधौर
Banlon,बैनलॉन
Baracan,बारैकन
Barawazi,बैरावाज़ी
Barbadoes,बार्बेडोज़ (कपास)
Barbecue,बारबेक्यू
Barcelona handkerchief,बार्सीलोना रुमाल
Barcelona lace,बार्सीलोना लेस
Barchent,बार्चेन्ट
Barege yarn,बारेज़ सूत्र
Bark,छाल वल्क
Bark cloth,वल्कल वस्त्र
Bark crepe,वल्कल क्रेप
Barley,"जौ, यव"
Barley corn weave,"जो-वयन, यव-वयन"
Barley sugar,"यव शर्करा, यव शक्कर"
Barm,"किण्व-फेन, बार्म"
Barn,"धान्यागार, कोठार, खलिहान, बखार"
Barnsley linen,बार्नस्ली लिनन
Baroda carpet,बड़ौदा कालीन
Baronette satin,बारुनेट साटिन
Baroque style,बारोक पद्धति
Barre,बारे
Barrel,"पीपा, बैरल, नाल"
Barrel bandage,बैरल पट्टी
Basal food supply,आधारिक खाद्यपूर्ति
Basalia,"बेसेलिया, आधारिका"
Base,"आधार, क्षारक, अधम, मूल, बेस"
Basement,"आधार, तहखाना"
Basement floor,भू-तल्ला
Base plate,आधार-पट्ट
Basic compilation,मूल संकलन
Basic dyes,क्षारकीय रंजक
Basic fibre,"मूल शिरा, मूल रेशा"
Basic finish,मूल परिष्कृति
Basic slag,"क्षारकीय धातुमल, बेसिक धातुमल"
Basidorsal,आधार पृष्ठिका
Basified rayon,जान्तव रेयॉन
Basihyal,आधार कंठिका
Basilic vein,अन्तर्बाहु शिरा
Basin,"चिलमची, तसला"
Basine,बेसिन (वस्त्र)
Basipodite,दूरपादांश
Basket cloth,बास्केट क्लॉथ
Basketry,"करंड कर्म, टोकरी बुनाना"
Basket weave,"पिटक वयन, टोकरी बुनाई"
Bass (=bast),बास्ट
Bassine,बेसीन
Bast,बास्ट
Bastard,बैस्टई
Basting,"चुपड़ना, कच्ची सिलाई"
Basto,बैस्टो
Batch,"बैच, सरिता"
Bath,अवगाह
Bath coating,स्नान कोटवस्त्र
Bathing suit,स्नान सूट
Bath stone,बाथ चूनाश्म
Bath towel,स्नान तौलिया
Batik (dyeing),बाटिक (रंजन)
Batiste,बैटिस्ट
Battening,आप्यायन करना
Batter,"बैटर, घोल"
Batting,बैटिंग
Bauden cheese,बॉउडेन पनीर
Bave,बाव
Bayette,बायाटी
Bayko,बायको
Beach yarn,पुलिन-सूत्र
Beacon,बीकन
Bead yarn,मणिका सूत्र
Beam,"दंड, बीम, किरण पुंज, तुर"
Beam dying,दंड रंजन
Beamhouse,दंड कक्ष
Bean,सेम
Bean curd cheese,बीन-कर्ड पनीर
Bean sprout,सेम अंकुर
Bearing,बेयरिंग
Bearing down pain,प्रवाहण वेदना
Beater,"ताडित्र, रई, विलोडक"
Beater blade,विलोडक फलक
Beaver,"बीवर, सेतूद्र"
Beaver shawl,बीवर शॉल
Bed,क्यारी
Bed bath,शय्या स्नान
Bed cover,"बेड कवर, पलंग पोश"
Bed-cum-sofa,"सोफा चारपाई, सोफा शय्या"
Bedded,सेस्तरित
Bedding,"संस्तरण, संस्तरीभवन, क्यारी बनाना"
Bedford cord,मेढ़दार रज्जु बेडफोर्ड रज्जु
Bedford cord weave,बेडफोर्ड कार्ड वयन
Bed making,शय्या सज्जा
Bed pan,"शय्या मलपात्र, बेड पैन"
Bed rest,शय्या विश्राम
Bed ridden,शय्या ग्रस्त
Bed room,शयन कक्ष
Bed sheet,चादर (पलंग की)
Bed sore,शय्या व्रण
Bed stead,"पलंग चौखटा, बेडस्टेड"
Bed wetting,शय्या मूत्रण
Beech,बीच
Beef,"गोमांस, बीफ"
Beef extract,"बीफ-सार, गोमांस सार"
Beege,बीज
Beehive coke,मधुछत्र कोक
Beer,बियर
Beeswax,मोम
Beetling,बीटलन
Beet root,चुकंदर मूल
Beggar's velvet,बैगर-मखमल
Begum behar sari,बेगम बिहार साड़ी
Beige,बेज़
Beige yarn,बेज़ सूत्र
Beledin,बेलेडिन
Belgian linen,बेल्जियन लिनन
Belladona,बेलाडोना
Bell bottom,बेलबॉटम
Bellelay cheese,"बेलेले चीज़, बेलेले पनीर"
Bemberg,बेम्बर्ग
Bemberg rayon,बेम्बर्गरेयॉन
Beneficiary,हितग्राही
Bengal silk,बंगाल-रेशम
Bengal stripes,बंगाल धारीदार वस्त्र
Bentwood,वक्रिल काष्ठ
Benzene,बेन्जीन
Beri beri,बेरी-बेरी
Berlin canvas,बर्लिन कैनवस
Berry sugar,बेरी शर्करा
Beryllium,बेरीलियम
Betacarotene,बीटाकैरोटीन
Bethilles,बेथीलेज़
Betty,बेटि
Beurre fondu (=method butter),पिघला मक्खन
Bevelled knife,"प्रवणित छुरी, प्रवणित चाकू"
Beverage,पेय
Bhabur,बाबर
Bhagalpuri,भागलपुरी
Bhandu,बन्दु (वस्त्र)
Bias,"तिरछा, औरेब अभिनति, बायस"
Bias facing,"तिरछा अन्तर्वन्धिनी, औरेब अन्तर्वन्धिनी"
Bias tape,औरेब मग्जी (पट्टी)
Bib,बिब
Biceps,"बाइसेत्स, द्विशिरस्क"
Bicuspid valve,द्विवलनी कपाट
Bidet,बिडे
Biennials,द्विवर्षी
Bifacial,द्विपृष्ठी
Bifocal,द्विफोकसी
Bifurcation,द्विशाखन
Bikasab,बिकासाब (वस्त्र)
Bilateral deafness,द्विपार्श्विक बधिरता
Bile,पित्त
Bile acid,पित्त अम्ल
Bile duct,पित्त-वाहिनी
Bile pigment,पित्त वर्णक
Bile salt,पित्त लवण
Biliousness,पित्त दोष
Bilirubin,बिलिरुबिन
Bilivaccine,विलिवैक्सीन
Billiard cloth,बिलियर्ड वस्त्र
Bill of fare,व्यंजन सूची
Biltong,"बिलटौंग, (मांस)"
Bimetal,द्विधातु
Binding,"मगजी, बन्धनी, बंधक (द्रव)"
Binding agent,बन्धन कारक
Binny cloth,बिन्नी वस्त्र
Bioassay,"जैब आमापन, बायोऐसे"
Bioelectric potential,जैव विद्युत् विभव
Biogenesis,जीवात्-जनन
Biology,"जीवविज्ञान, जैविकी"
Biopsy specimen,जीवूतिपरीक्षा निदर्श
Biotin,बायोटिन
Birch beer,बर्च बियर
Birds eye pique,इष्टिका पिके (वस्त्र)
Bird's eye weave,"इष्टिका वयन, इष्टिका बुनाई"
Birdshend,बर्डशेन्ड
Birth,जन्म
Birth control,"जनन नियंत्रण, संतति नियंत्रण"
