English,Hindi
Key-board,स्वरपटल
Key note=tonic note,"केन्द्र स्वर, आधार स्वर"
Key-signature,आधार स्वर चिह्र
La-(=lah),"ध, धैवत"
Lament,"विलाप गीत, शोक गीत"
Larghetto,प्रविलंबित
Largo,अतिविलंबित
Leading note,सप्तम स्वर
Legato,सहबद्ध (चिह्र)
Legerlines,अतिरिक्त रेखाएँ
Libretto,गीत गुटका
Lute,ल्यूट
Lyre,लायर
Madrigal,मैड्रिगल
Maestoso,भव्य
Maestosamente,भव्यतया (निर्देश)
Major chord,गुरु संघात
Major scale,गुरुमेल
Mandolin,मैंडोलिन
Manual board,कर-पटल
Maracas,मराकस
Marcato,"निर्दिष्ट, मारकाटो"
March,"प्रयाण संगीत, मार्च"
Martele,सबल
Me,"ग, गांधार"
Measure,कालमान
Mediant,तृतीयक स्वर
Melodic scale,देo minor scale
Melody,धुन
Meno,न्यून
Metronome,"गतिमापी, मेट्रोनोम"
Mezzo,अर्ध
Microtones,श्रुति
Minim,अर्धांशमात्रिक
Minor chord,लघुसंघात
Minor scale,लघुमेल
Minuet,मिन्युएट
Mixed cadence,देo cadence
Mixed voices,मिश्रित आवाजें
Mode,मेल
Moderato,मध्य लय
Modulation,मूर्च्छना विधान
Molto,"अधिक, अति"
Monochord,"एकतंत्री, मोनोकॉर्ड"
Mordent,सकण स्वर (चिह्र)
Morendo,क्रमिक उपशमन
Mosso,लयांतर (निर्देश)
Motet,मोटेट
Motif/motive,अभिप्राय
Motion,स्वर संचार
Mouthpiece,मुखिका
Movement,संभाग
Musica figureta,अलंकृत संगीत
Musica mensurata,मित संगीत
Musicology,संगीतविज्ञान
Mute=sordino,मंदीकारक
Natural,() शुद्ध : वह स्वर जो विकृत न हो।
Neo-modal,नव-मेल युक्ति
Neumes,न्यूमस स्वरांकन पद्धति
Nobile (noble),निखरा
Node,निस्पंद
Nonet,नवक (प्रबंध)
Non troppo,अनतिशय (संकेत)
Nota cambiata,उल्लंघी स्वरावली
Notation,() स्वरांकन--संगीत को लिपिबद्ध करने की पद्धति या प्रक्रिया।
Note,स्वर
Nut,तारदान
Nut (of a bow),नट
Obbligato,अनिवार्यक
Oblique motion,तिर्यक संचार
Oboe,ओबो
Obstinate bass,देo basso ostinato
Octave,() सप्तक : सा रे ग म प ध नी--इन स्वरों का समूह।
Octave note,अष्टम स्वर
Octet,अष्टकी
Off beat,विषम घात
Open harmony,विस्तृत सहस्वरता
Opennote,खुला स्वर
Opera,"संगीतिका, आपेरा"
Operetta,"लघु संगीतिका, आपरेटा"
Opus number,रचना संख्या
Oratorio,संकीर्तन
Orchestra,"वाद्यवृन्द, आर्केस्ट्रा"
Orchestration,वाद्यवृंदन
Organ,आगन
Organum,सरल सहचलन
Ornament,अलंकार
Ossia,विकल्पक
Ostinato,निरन्तर (निर्देश)
Overblowing,अतिधमन
Overlapping,"उल्लंघन, अतिव्यापन"
Overtones,"गुणित स्वर, स्वयंभू स्वर"
Overture,पूर्वरंग
Pandean pipe (=panpipe),पैन्डियम पाइप
Pandora,पैन्डोरा
Parallel motion,समदिश संचार
Parlando=parlante,वाचिक निर्देश
Partials,गुणित स्वर
Parts,"अंश, अंशलेख"
Part playing/part singing,अंश वादन/अंश गायन।
Part song,(बहु) अंशगीत
Part writing,अंश लेखन
Passing note,पारक स्वर
Pausa (=rest),विराम
Pause (fermata),दीर्घकर (चिह्र)
Pedal,पादक
Pedal board,पदपटल
Pedal note (=pedal point),पाद-स्वर
Pentatonic scale,औडव ग्राम
Perfect cadence,देo cadence
Percussion,आघात वाद्य
Pesantemente,दृढ़तापूर्वक (निर्देश)
Phrase,स्थाय
Phrasing,स्थायकरण
Piacere (=pleasure),यथेच्छ (निर्देश)
Piacevole (=agreeable),स्वाभाविक (निर्देश)
Planette (=pianino),छोटा पियानो
Piangendo (=weeping),विलाप (निर्देश)
Pianissimo,अतिमंद (संकेत)
Piano,() पियानो : एक पाश्चात्य प्रसिद्ध वाद्य।
Piano accordion,पियानो एकार्डियन
Piano forte,देo piano ()
Picollo,पिकोलो
Pitch,तारता
Piu (=more),आधिक्य (निर्देश)
Pizzicato,अंगुली से (निर्देश)
Plagal cadence,देo cadence
Plagal modes,गौण मेल
Plain song,सरल गीत
Plectrum,जव्वा; मिज़राब
Poco a poco (little by little),धीरे-धीरे (निर्देश)
Point,"अग्रक, नोक"
Polyphony,बहुध्वनिकता
Polytonality,बहुआधार-स्वरता
Pomposo (=pompously),वैभवपूर्ण (निर्देश)
Ponticello,घुड़च
Portamento,"मीड़, सूत"
Portative organ,"छोटा आर्गेन, सुवाह्य आर्गेन"
Position,स्थिति
Positive organ,बड़ा आर्गेन
Postlude,उपसंहार
Potpourri,"गीतगुच्छ, धुनगुच्छ"
Precentor,"अग्र गायक, मुख्य गायक"
Prelude,आरंभिका
Prestissimo,द्रुततम
Presto (=fast),द्रुततर
Prima (=primo),प्रथम
Programme music,वस्तु संगीत
Progression,वर्धन
Proportion,समानुपात
Psalmody,रखीटीय भजनशास्त्र
Quality (=timbre=tone quality),"ध्वनिगुणता, काकु, ताम्बर"
Quarter note,"पादमात्रिक, चतुर्थांश मात्रिक"
Quarter tone,श्रुति
Quarduplet,चौबन्ध
Quartet,"चतुष्क, चतुर्वृन्द"
Quaver,"अष्टमांश, अष्टांशमात्रिक"
Qu intet,"पंचक, पंचवृन्द"
Quallentando,क्रमिक विलंबन (निर्देश)
Re (ray),"रे, ऋषभ"
Recapitulation,पुनरावर्तन
Recital,"प्रस्तुतीकरण, अदायगी"
Recitative,पाठात्मक
Recorder,रिकार्डर
Reed,"पत्ती, रीड, कंपिका"
Register,स्वर-परास
Related keys,संबद्ध ग्राम
Relative pitch,सापेक्ष तारता
Resolution,समाधान
Resonance,अनुनाद
Rest,विश्राम
Retardando (=rallentando),देo rallentando
Rhapsody,रैप्सोडी
Rhythm,छंदगति
Romantic (period),रूमानी (युग)
Rondo,रोन्डो
Root note,मूल स्वर
Rubato,लय विलास (निर्देश)
Sautille,झंप
Saxophone,सेक्सोफोन
Scale,"मेल, ठाठ"
Scordature,अपस्वरण
Score,"प्रबंध पाठ, प्रबंध लेख"
Scoring,प्रबंध लेखन
Secondo,द्वितीय
Segno,पुनरावर्तक चिह्र
Segue,तत्पर (निर्देश)
Semibreve,एकमात्रिक
Semiquaver,षोडशांशमात्रिक
Semitone,अर्धस्वरक
Semplice,सरल (निर्देश)
Sempre,निरन्तर (निर्देश)
Senza,"वर्जन, बिना (निर्देश)"
Septet,सप्तवृन्द
Sequence,अनुक्रम
Sextet,"षट्क, षड्वृन्द"
Sextolet (=sextuplet),षड्बंध
Sfogato,मृदुता (निर्देश)
Sforzando,सबलता (चिह्र)
Shake-trill,ज़मज़मा (चिह्र)
Sharp,"शार्प, तीव्र"
Short score (piano part),"संक्षिप्त पाठ, पियानो पाठ"
Si=te,"नि, निषाद"
Sight reading,लिपि-पठन
Signature tune,पहचान धुन
Similar motion (=parallel motion),समदिश संचार
Simile,यथापूर्व (निर्देश)
Simple time,सरल काल
Sixth,षष्ठ
Slide,स्लाइड
Slide trombone,स्लाइड ट्रोम्बान
Slur,समास चिह्र
Soh (sol),"प, पंचम"
Solfeggio,सरगम अभ्यास
Solmization,सरगम गान
Solo,एकल
Solo recital,देo solo (2)
Sonata,सोनाटा
So prano,उच्चतम परास
Sordino,उपशामक
Sostenuto (=tenuto),स्थिरीकरण (निर्देश)
Sotto,अतिमंदन (निर्देश)
Sound board,अनुनाद पटल
Sound hole,"ध्वनि विवर, ध्वनि विदर"
Sound post,ध्वनि स्तंभिका
Space,रेखांतर
Spiccato,उच्छलित (संकेत)
Spinet,स्पिनेट
Spiritoso,सोत्साह (निर्देश)
Staccato,खड़ा स्वर (चिह्र)
Staff,देo stave
Staff notation,रेखा स्वरलिपि
Stave (=staff),स्वरलिपि रेखाएँ
String,तंत्री
Stringendo,उत्तेजन (निर्देश)
String orchestra,धनुर्वाद्यवृन्द
Subdominant,चतुर्थक
Subdominant chord,"देo cadence, mixed"
Subject (=theme),प्रधानांग
Submediant (=super dominant),षष्ठक
Sul ponticello,घुड़च तक (निर्देश)
Summational tone,संकलित (यौगिक) अनुनाद
Super dominant,देo submediant
Super tonic,द्वितीयक स्वर
Sympathetic,अनुकंपी
Symphony,सिंफनी
Syncopation,लय-वैषम्य
Tacent,निष्क्रियता (निर्देश)
Tambourine,खंजरी
Tango,टैंगो
Te=si,"नि, निषाद"
Temperament,"अन्तराल समायोजन, सामांतरालन"
Teneramente,कोमलतर (निर्देश)
Tenor,पुंमुच्च परास
Tenuto,देo sostenuto
Tetra schords,अर्ध-अष्टक
Tierce de picardie,गुरु अन्त
Timbre,देo tone
Tonality,आधार स्वरता
Tone,"स्वरक, स्वरांतराल, ध्वनिगुणता"
Tonguing,तुत्कार
Tonic,प्रथम स्वर
Touche,देo finger board
Tranquillo,सहज (निर्देश)
Transition,संक्रमण
Transposition,स्वर स्थानान्तरण
Tremolo,अतिद्रुत चालन
Triad,त्रिस्वर
Triangle,ट्राएंगल
Trio,"त्रिक, तिकड़ी"
Triplet,त्रिबंध (चिह्र)
Triple time,त्र्यस्र काल
Tritone,त्रिस्वरक
Troppo,अतिशय (संकेत)
Trumpet,ट्रंपेट
Tune,धुन
Tuning,समस्वरण
Tuning fork,स्वरित्र द्विभुज
Turn,"खटका, बलि"
Tutti,सार्व (निर्देश)
Una corda,इकतारा
Unessential note,अनावश्यक स्वर
Unison,एकस्वरता
Up beat,अप्रघात
Up bow,वामचालन (चिह्र)
Valse (=waltz),वाल्ज़
Variation (s),विस्तरण
Verse,एकलांग
Vibrato,प्रकंपन
Viola da gamba,वियोला-डा-गाम्बा
Violin,"वायलिन, बेला"
Violin family,बेला वाद्य पारेवार
Vivace,जीवंत (निर्देश)
Voice,() कंठ : गायक की ध्वनि।
Wind band,सुषिरवृन्द
Wolf,कटुस्वर (नोट)
Xylophone,"काष्ठतरंग, जाइलोफोन"
