English,Hindi
Annular disc,वलयाकार डिस्क
Annular Hall generator,वलयाकार हॉल जनित्र
Annular sheath,वलायाकार आच्छद
Annular space,वलयाकार क्षेत्र
Anomalous absorption,असंगत अवशोषण
Anomalous heating of plasma,प्लाज्मा का असंगत तापन
Anomalous resistivity,असंगत प्रतिरोधकता
Antimatter,प्रतिद्रव्य
Antisymmetrical solution,प्रतिसममित हल
Antisymmetrical tensor,प्रतिसममित प्रदिश
Appleton Hartre equation,एप्लटन-हार्ट्री समीकरण
Applied physics,अनुप्रयुक्त भौतिकी
Approximate mean particle distance,कण दूरी का सन्निकट माध्य
Approximation,सन्निकटन
Arc discharge,आर्क विसर्जन
Arc jet,आर्क जेट
Arc parameter,आर्क प्राचल
Arc-mode converter,आर्क-विधा परिवर्तक
Arc-mode operation,आर्क विधा संक्रिया
Argon laser,ऑर्गन लेसर
Argon plasma,ऑर्गन प्लाज्मा
Artificial glow,कृत्रिम दीप्ति
Aspect ratio,अभिमुखता अनुपात
Assembly of charged particles,आवेशित कण समुच्चय
Asteroid,क्षुद्र ग्रह
Astron,एस्ट्रॉन
Astronomical unit,खगोलीय मात्रक
Astrophysicial plasma,खगोलभौतिक प्लाज्मा
Astrophysical bodies,खगोलभौतिक पिंड
Astrophysical phenomena,खगोलभौतिक परिघटना
Astrophysics,खगोल भौतिकी
Asymptotic method,उपगामी विधि
Asymptotic formula,उपगामी सूत्र
Asymptotic series expansion,उपगामी श्रेणी विस्तार
Asymptotic theory,उपगामी सिद्धांत
Asynchronous motor,अतुल्यकालिक मोटर
Atmosphere,वायुमंडल
Atmospheric pressure,वायुमंडलीय दाब
Atom,परमाणु
Atomic binding energy,परमाण्विक बंधन ऊर्जा
Atomic clock,परमाण्विक घड़ी
Atomic phenomena,परमाण्विक परिघटना
Atomic recombination,परमाणु पुनर्योजन
Atomic spectral line,परमाण्विक स्पोक्ट्रमी रेखा
Attachment,संलग्नता
Attractive force,आकर्षण बल
Audio frequency,श्रव्य आवृत्ति
Audio frequency shift,श्रव्य आवृत्ति विस्थापन
Aurate,ऑरेट
Aurora (=aurorae),ध्रुवीय ज्योति
Aurora phenomenon,ध्रुवीय ज्योति परिघटना
Auroral zone,ध्रुवीय ज्योति क्षेत्र
Auto correlation function,स्वसहसंबंध फलन
Auto correlation time,स्वसहसंबंध काल
Automatic pilot system,स्वतः पायलट निकाय
Auxiliary function,सहायक फलन
Auxiliary poynting vector,सहायक प्वाइन्टिंग सदिश
Avalanche breakdown,ऐवलांशी भंग
Average distribution,औसत वितरण
Average energy per electron,प्रति इलेक्ट्रॅान औसत ऊर्जा
Average energy,औसत ऊर्जा
Average of angular velocity,औसत कोणीय वेग
Average of confinement time,औसत परिरुद्धता काल
Average speed,औसत चाल
Average state of rotation,घूर्णन की औसत अवस्था
Average velocity,औसत वेग
Average electromagnetic field,औसत विद्धुतचुम्बकीय क्षेत्र
Avogadro number,आवोगाद्रो संख्या
Axial current,अक्षीय धारा
Azimuthal field,दिगंशीय क्षेत्र
Adiabatic compression,रूद्धोष्म संपीडन
Abnormal discharge,अपसामान्य विसर्जन
Accelerated electron,त्वरित इलेक्ट्रॉन
Abnormal glow,अपसामान्य दीप्ति
B-stellarator,"बी-तारक, बी-स्टेलैरेटर"
B.G.K. (Bhatnagar Gross &  Krook) model,B.G.K. मॉडल
Back scattered wave,पश्च प्रकीर्णित तरंग
Back scattering,पश्च प्रकीर्णन
Backward wave,पश्चगामी तरंग
Bailey theory,बेली सिद्धान्त
Bailey-Marthym theory,बेली-मार्टिम सिद्धान्त
Balance condition,संतुलन प्रतिबंध
Balmer line,बामर रेखा
Barred spiral,अवरोधित सर्पिल
Bassball machine,बैसबॉल मशीन
Bateman field vector,बैटमेन क्षेत्र सदिश
Bateman techinque,बैटमैंन तकनीक
Bateman vector,बैटमैन सदिश
BBGKY hierarchy,BBGKY पदानुक्रम
Beam focussing,पुंज फोकसन
Beam injection,पुंज अन्तःक्षेपण
Beam of electron,इलेक्ट्रॉन पुंज
Beam ions,आयन पुंज
Beam plasma interaction,प्लाज्मा पुंज अन्योन्यक्रिया
Beam plasma system,पुंज प्लाज्मा प्रणाली
Beam splitter,किरणपुंज विपाटक
Beam-beam interaction,पुंज-पुंज अन्योन्यक्रिया
Beam-plasma instability,बीम-प्लाज्मा अस्थिरता पुंज-प्लाज्मा अस्थिरता
Beat frequency,विस्पंद आवृत्ति
beat signal,"विस्पंद सिग्नल, विस्पंद संकेत"
Benard cell,बेनार्ड सेल
Benett pinch,बेनेट संकोचन
Bennett distribution,बेनेट वितरण
Bernoullis therorem,बर्नूली प्रमेय
Bessel function,बेसल फलन
Beta activity,बीटा सक्रियता
Betatron,बीटाट्रॉन
Betatron acceleration,बीटाट्रॉन त्वरण
Beta parameter,बीटा प्राचल
Bibliography equilibrium,ग्रंथसूची साम्यावस्था
Bifurcation in wave lengh,तरंगदैर्ध्य द्विशाखन
Bilinear crystal,द्विरैखिक क्रिस्टल
Binary collision,द्विक् संघट्टन
Binary collision assumption,द्विक् संघट्टन अभिधारणा
Binary encounter,द्विक् समागम
Binary vapour cycle,द्विक् वाष्प चक्र
Birefringence,द्विअपवर्तन
Birefringent medium,द्विअपवर्ती माध्यम
black body,कृष्णिका
black body plasma,कृष्णकाय प्लाज्मा
Black cavity,कृष्ण कोटर
Block equation,ब्लॉक समीकरण
Black-body radition,कृष्णिका विकिरण
Bloembergen excitation,ब्लोयमबर्जन उत्तेजन
Blood plasma,रक्त प्लाज्मा
Bogoliubov'x hypothesis,बोगोल्योव परिकल्पना
Bogoliubov's method,बोगोल्योव विधि
Bhom Criterion,बोम निकष
Bohm Diffusion,बोम विसरण
Bohm diffusion time,बोम विसरण काल
Bohm equation,बोम समीकरण
Bohm relation,बोम संबंध
Bohm-gross dispersion,ब्रोम-ग्रॉस विक्षेपण
Bohr magnetron,बोर मैगनेट्रोन
Bohr radius,बोर त्रिज्या
Bohr sommerfield formalism,बोर-समरफिल्ड विधान
Boltzmann approach,वोल्ट्समान उपगमन
Boltzman collision,वोल्ट्समान संघट्टन
Boltzmann constant,वोल्ट्समान नियतांक
Boltzmann distribution,वोल्ट्समान वितरण
Boltzmann equation,वोल्ट्समान समीकरण
Boltzmann formula,वोल्टसमान सूत्र
Boltzmann general equation,वोल्ट्समान सामान्य समीकरण
Boltzmann law,वोल्ट्समान नियम
Boltzmann special equation,वोल्ट्समान विशिष्ट समीकरण
Boltzmann statistics,वोल्ट्समान सांख्यिकी
Boltzmann transfer equation,वोल्ट्समान अंतरण समीकरण
Boltzmann constant,वोल्ट्समान नियतांक
Bounce,उच्छलन
Bounce frequency,उच्छलन आवृत्ति
Bounce period,उच्छलन अवधि
Bouncing phenomenon,उच्छलन परिघटना
Bound electron,परिबद्ध इलेक्ट्रॉन
Bound energy state,परिबदूध ऊर्जा स्थिति
Bound molecule,परिबद्ध अणु
Bound particle,परिबद्ध कण
Bound system,परिबद्ध प्रणाली
Boundary layer,परिसीमा परत
Boundary recombination,परिसीमा पुनर्योजन
Bound-bound transition,परिबद्ध-परिबद्ध संक्रमण
Bounded plasma,परिबद्ध प्लाज्मा
Bow wave,नौकाग्र तरंग
Breake radiation,ब्रेक विकिरण
Braking force,ब्रेक बल
Braking power,ब्रेक शक्ति
Bravais lattice,ब्रेवे जालक
Break down voltage,भंजन वोल्टता
Breaking effect,भंजन प्रभाव
Breeding blanket,प्रजनन ब्लैंकेट
Breeding ratio,प्रजनन अनुपात
Bremsstrahlung radiation,ब्रेमस्ट्रालंग विकिरण
Bremsstrahlung energy,ब्रेमस्ट्रालंग ऊर्जा
Brewster angle,ब्रूस्टर कोण
Bright plasma,द्युतिमान प्लाज्मा
Brillouin diagram,ब्रिलुवां आरेख
Brillouin scattering,ब्रिलुवां प्रकीर्णन
Brillouin zone,ब्रिलुवां क्षेत्र
Brillouin flow,ब्रिलुवां प्रवाह
Broad line,चौड़ी रेखा
Brownian motion,ब्राउनी गति
Bubble chamber,बुद्बुद् कक्ष
Bubble domain,बुद्बुद् प्रक्षेत्र
Bubble raft,बुद्बुद् बेड़ा
Buffer plate,बफर प्लेट
Buffering register,बफरण पंजी
Bulk of plasma charge,प्लाज्मा आवेश समष्टि
Bulk radiation,स्थूल विकिरण
Bump,उभार
Bump-on-tail distribution,पुच्छ उभरित वितरण
Buncher,गुच्छक
Buncher field,गुच्छक क्षेत्र
Buncher grid,गुच्छक ग्रिड
Buncher region,गुच्छक प्रक्षेत्र
Buncher resonator,गुच्छक अनुनादक
Bunching,गुच्छन
Buneman instability,बुनमैन अस्थिरता
Burst,"स्फोट, प्रस्फोट"
Buoyancy force,उत्‍प्‍लावन बल
Cabannes factor,कैबेंस कारक
Cable,केबिल
Cadmium sulphide,कैडियम सल्फाइड
Caesium plasma,सीजियम प्लाज्मा
Caesium coated electrode,सीजियम विलेपित इलैक्ट्रोड
Caesium converter,सीजियम परिवर्तक
Caesium diode,सीजियम डायोड
Charge injection,आवेश अंतःक्षेपण
Charge neutrality,आवेश उदासीनता
Canonical ensemble,विहित समुदाय
Canonical momentum,विहित संवेग
Causality,कारणता
Capacitor plate,संधारित्र प्लेट
Carbon burning,कार्बन दहन
Carbon nitrogen,कार्बन नाइट्रोजन
Carbon nitrogen cycle,कार्बन-नाइट्रोजन चक्र
Carbondioxide laser,कार्वनडाईआक्साडइ लेसर
Carnot limit,कार्नो सीमा
Carrier,वाहक
Carrier density,वाहक घनत्व
Carrier emission,वाहक उत्सर्जन
Carrier frequency,वाहक आवृत्ति
Carrier generation,वाहक जनन
Carrier mobility,वाहक गतिशीलता
Carrier motion,वाहक गति
Carrier pair,वाहक युग्म
Carrier temperature,वाहक ताप
Carrier velocity,वाहक वेग
Cascade ionisation,सोपानी आयनीकरण
cascading ionization of gas,गैस का सोपानी आयनीकरण
Catalysation,उत्प्रेरण
Catcher,प्रग्राही
Cathode material,कैथोड द्रव्य
Cathode sarface,"कैथोड सतह, कैथोड पृष्ठ"
Cathode temparature,कैथोड ताप
Cathode-ray oscilloscope,कैथोड किरण दोलनदर्शी
Cathode-ray tube,"कैथोड-रे-ट्यूब,कैथोड किरण नलिका"
Cathode spot,कैथाड बिंदु
Cathode fall,कैथोड पात
Cathodic region,कैथोडी क्षेत्र
Cauchy distribution,कैशी वितरण
Cauchy integral,कैशी समाकल
Ccw beam,वामावर्त किरणपुंज
Ccw mode,वामावर्त विधा
Ccw ray,वामावर्त किरण
Ccw rotation,वामावर्त घूर्णन
Ccw sense,वामावर्त संवेद (बोध)
Centimetric wave,संटीमीटरी तरंग
Central collision,केन्द्रीय संघट्ट /केद्रीय टक्कर
Centre of  gyration,परिभ्रमण केन्द्र
Centre of mass system,द्रव्यमान तंत्र केंद्र
Centre of oscillation,दोलन केन्द्र
Centre of patricle path,कण पथ केन्द्र
Centrifugal acceleration,अपकेन्द्री त्वरण
Centrifugal force,अपकेन्द्र  बल /अपकेन्द्री बल
Centrifugal force of rotation,घूर्णन अपकेन्द्री बल
Centrifugal potential energy,अपकेन्द्री स्थितिज ऊर्जा
Cerenkov condition,सेरेन्कोव प्रतिबंध
Cerenknov radiation,सेरेन्कोव विकिरण
Cerenkov  emission,सेरेन्कोव उत्सर्जन
CESR (conduction electron spin resonane),सी ई एस आर (चालन इलेक्ट्रॉन चक्रण अनुनाद)
Centripetal acceleration,अभिकेन्द्र त्वरण
CGL approximation,सी जी एल सन्निकटन
chamber wall,कोष्ठ भित्ति
Characteristic dielectric,अभिलक्षणिक परावैद्युत
Characteristic distance,अभिलक्षणिक दूरी
Characteristic frequency,अभिलक्षणिक आवृत्ति
Characteristic time of variation,विचरण का अभिलक्षणिक काल
Characteristic,"अभिलक्षणिक, लक्षण, अभिलक्षण"
Charge confinement,आवेश परिरूद्धता
Charge conservation equation,आवेश संरक्षण समीकरण
Charge density,आवेश घनत्व
Charge disc,"आवेश डिस्क, आवेश चक्रिका"
Charge exchange,आवेश विनिमय
Charge fragment,आवेश खंड
Charge multiplication,आवेश गुणन
Charge neutrality,आवेश उदासीनता
Charge neutrality condition,आवेश निष्‍प्रभावी अवस्‍था/ आवेश उदासीनता-अवस्‍था
Charge of electron,इलोक्ट्रान-आवेश
Charge particle,आवेश कण
Charge plasma,आवेश प्लाज्मा
Charge separation,आवेश  पृथक्करण
Charge sheet,आवेश चादर
Charged particle,आवेशित कण
Chemical shock tube,रासायनिक प्रघात निलिका
Chemical transformation,रासायनिक रूपान्तरण
Child's equation,चाइल्ड समीकरण
Chromium doped ruby maser,क्रोमियम मादित रूबी मेसर
Chromophore,क्रोमोफोर
Chromosome,क्रोमोसोम
Chromosphere,"क्रोमोस्फियर, वर्णमंडल"
Chromospheric flare,वर्णमंडलीय प्रदीप्ति
Circular magnetic field,वृत्तीय चुम्बकीय क्षेत्र
Circular orbits of electron,इलेक्ट्रॉन के वृत्तीय कक्षा
Circular orbits of ion,ऑयन के वृत्तीय कक्षा
Circularly electromagnetic wave,वृत्तीय विद्युतचुम्बकीय तरंग
Circularly polarised antenna,वृत्तीय ध्रुवित ऐन्टेना
Circularly polarised components,वृत्तीय ध्रुवित घटक
Circularly polarised wave,वृत्तीय ध्रुवित तरंग
Circularly radiation,वृत्तीय विकिरण
Circularly wave,वृत्तीय तरंग
Circulating current,परिचारी धारा
Circulating light flux,परिचारी प्रकाश फ्लक्स (अभिवाह)
Circulation throrem of kelvin,केल्विन का परिचारण प्रमेय
Circumferential velocity,परिधिक वेग
Ciritcal configuration,क्रांतिक विन्यास
Class 1 tails,कलाश - टेल
Classical Bernoulli theorem,चिरसम्मत बर्नूली प्रमेय
Classical binary collision,चिरसम्मत द्विक संधट्ट
Classical electrodynamics,विद्युत गतिकी
Classical rotation,चिरसम्मत घूर्णन
Classical theory of rotation,घूर्णन का चिरसम्मत सिद्धान्त
Classical wave,चिरसम्मत तरंग
Clausius constant,क्लासियस नियतांक
Clausius formula,क्लासियस सूत्र
Claussius constant,क्लासियस नियतांक
C-layer,सी- परत
Celestial glow,खगोलीय दीप्ति
Clockwise gyration,दक्षिणावर्त परिभ्रमण
Clockwise oscillation,दक्षणावर्त दोलन
Cladding,परिधानन (पहनावा)
Close collision,निकट टक्कर
Close packed structure,सुसंकुलित सरंचना
Close range collisions,निकट परास चक्कर
Closed cycle MHD generator,संवृत चक्र एम. एच.डी जनित्र
Closed cylindrical shell,सवृंत बेलनाकर कोश
Clsed lines of force,संवृत बल रेखाऐं
Closed system of interacting mode,अन्योन्यक्रिया विधा का संवृत निकाय
Closely packed dipole,सुसंकुलित द्विध्रुव
Closely spaced electrodes,समीपस्थ इलेक्ट्रोड
Cloud of mobile electron,गतशील इलेक्ट्रॉन मेघ
Cluster,गुच्छ
Cluster expansion,गुच्छ  प्रसार
Clustering,गुच्छन
Centre of curvature,वक्रता केन्द्र
co-axial conductor,समाक्ष चालक
Co-axial detector,समाक्ष संसूचक
Co-axial electrode,समाक्ष इलेक्ट्रोड
Co-axial magnetic mirror,समाक्ष चुम्बकीय दर्पण
Co-axial plasma,समाक्ष प्लाज्मा
Coefficient of diffusion,विसरण गुणांक
Co-efficient of dynamic friction,गतिक घर्षण गुणांक
Coefficient of photon absorption,फोटॉन अवशोषण गुणांक
Coercive force,निग्रह बल
Coherence,संबद्धता
Coherent stimulated emission,संबद्ध उद्दीपित उत्सर्जन
Coherent scattering,संबद्ध प्रकीर्णन
Coherent beam,संबद्ध किरणपुंज
Coherent CCW beam,संबद्ध वामावर्त किरणपुंज
Coherent CW beam,संबद्ध दक्षिणावर्त किरणपुंज
Coherent radiation,संबद्ध विकिरण
Cohesiveness,संसंजकता
Cold beam,"अतप्त किरणपुंज, शीत किरणपुंज"
Cold electron,"अतप्त इलेक्ट्रॉन, शीत इलेक्ट्रॉन"
Cold plasma,"अतप्त प्लाज्मा, शीत प्लाज्मा"
Cold plasma approximation,शीत प्लाज्मा सन्निकटन
Cold star,"अतप्त तारा, शीत तारा"
Collisionless shock,टक्कर रहित प्रघात
Collecting anode,संग्राही एनोड
Collective behaviour,सामूहिक व्यवहार
Collective co-ordinate,"सामूहिक निर्देशी, सामूहिक निर्देशांक"
Collective coordination,सामूहिक समन्वय
Collective effect,सामूहिक प्रभाव
Collective excitation,सामूहिक उत्तेजन
Collective longitudinal,सामूहिक अनुदैर्ध्य
Collective longitudinal mode,सामूहिक अनुदैर्ध्य विधा
Collective mode,सामूहिक विधा
Collective oscillation,सामूहिक दोलन
Collective phenomena,सामूहिक परिघटना
Collective plasma phenomena,प्लाज्मा समूह परिघटना
Collective proeprties,सामूहिक गुणधर्म
Collective transverse,सामूहिक अनुप्रस्थ
Collision time,संघट्ट काल
Colliding plasma particle,संघट्टनी प्लाज्मा कण
Collision cross-section,संघट्ट अनुप्रस्थ परिच्छेद
Collision free Boltzmann equation,संघट्टरहित बोल्ट्समान समीकरण
Collision frequency,संघट्ट आवृत्ति
Collision impact parameter,संघट्ट अधिप्रभाव प्राचल
Collsion induced instability,संघट्ट प्रेरित अस्थिरता
Collision mean free path,संघट्ट माध्यमुक्त पथ
Collision of ion,आयन संघट्ट
Collision parameter,संघट्ट प्राचल
Collision rate,संघट्ट दर
Collision time,संघट्ट काल
Collision free frequency,संघट्ट रहित आवृत्ति
Collisional damping,संघट्टात्मक अवमंदन
Collisional dissipation,संघट्टात्मक क्षय
Collisional heating of electrons,इलेक्ट्रॉन का संघट्टात्मक तापन
Collisional invariant,सघंट्टात्मक निश्चर
Collisional momentum transfer,संघट्टात्मक संवेग स्थानान्तरण
Collisional probability,संघट्टात्मक प्रायिकता
Collisional transfer,संघट्टात्मक स्थानान्तरण
Collisionless shock,संघट्ट रहित प्रघात
Collisinally damped plasma,संघट्टात्मक अवमंदित प्लाज्मा
Collisionless drift,संघट्ट रहित अपवाह
Collisionless gas,संघट्ट रहित गैस
Collisionless plasma,संघट्ट रहित प्लाज्मा
Collisionless quasimode,संघट्ट रहित अर्ध विधा
Colour centre,वर्ण केन्द्र
Coulomb field,कूलॉम क्षेत्र
Coulomb iteractor,कूलॉम अन्योन्यक्रियक
Coulomb force,कूलॉम बल
Combination,संयोजन
Combination ferequency,संयोजन आवृत्ति
Combustion chamber,दहन कक्ष
Comet,"धूमकेतु, पुच्छल तारा"
Compensating force,प्रतिकारी बल
Compensated plasma,प्रतिकारित प्लाज्मा
Complementary nonlinear effect,पूरक अरैखिक प्रभाव
Complex conductivity,सम्मिश्र चालकता
Complex mode approach,सम्मिश्र विधा उपगमन
Complex representation,सम्मिश्र निरूपण
Complex spectra,सम्मिश्र वर्ण पट
Complex variable,सम्मिश्र चर
Complexity of plasma behaviour,प्लाज्मा व्यवहार की जटिलता
Compressibility,संपीड्यता
Compression wave,संपीडन तरंग
Compton effect,कॉम्पटन प्रभाव
Computer simulation of plasma,प्लाज्मा का कंप्यूटर अनुकार
Comsic ray,अंतरिक्ष किरण
Concave magnetic field,अवतल चुंबकीय क्षेत्र
concept of random walk,यादृच्छिक विचरण-संकल्पना
Concentric electrode,संकेन्द्रीय इलेक्ट्रोड
Condensation,संघनन
Condensed star,संघनित तारा
Condition for reflection,परावर्तन प्रतिबंध
Condition of instability,अस्थिरता प्रतिबंध
Condition of thermal equilibrium,ऊष्मीय संतुलन प्रतिबंध
Conducting current,चालक धारा
Conducting fluid,चालक तरल
Conducting medium,चालक माध्यम
Conducting plasma,चालक प्जाज्मा
Conducting tube,चालक नली
Conducting wall,चालक भित्ति
Conduction of electricity,विद्युत-चालन
Conductivity,चालकता
Conductivity coefficient,चालकता गुणांक
Conductivity tensor,चालकता प्रदिश
Configuration,विन्यास
Configurational heat capacity,विन्यासी ऊष्मा धारिता
Confined field,"परिरूद्ध क्षेत्र, परिसीमित क्षेत्र"
Confined gas,परिरूद्ध गैस
Confined ion,परिरूद्ध आयन
Confined particle,परिरूद्ध कण
Confined plasma,परिरूद्ध प्लाज्मा
Confinement,परिरोधन
Confinement of charge,परिरोधन आवेश
Confinement of field,परिरोधन क्षेत्र
Confinement of plasma,परिरोधन प्लाज्मा
Confinement time,परिरोधन काल
Confining field,परिरोधी क्षेत्र
Confiing force,परिरोधी बल
Confining magnetic field,परिरोधी चुम्बकीय क्षेत्र
Confining wall,परिरोधी भित्ति
Confining zone,परिरोधी जोन/ क्षेत्र
Confocal system,संनाभि निकाय
Congruence approximation,सर्वांगसम सन्निकटन
Conical theta pinch,शंक्वाकार थीटा पिंच
Conjugate momentum,संयुग्‍गी संवेग
Canonical ensemble,विहित समुदाय
Canonical theta pinch,विहित थीटा पिंच
Conservation equation,संरक्षण समीकरण
Conservation of charges,आवेश संरक्षण
Conservation of energy,ऊर्जा संरक्षण
Conservation of momentum,संवेग सरंक्षण
Conservation of probability,प्रायिकता संरक्षण
Conservative flux,संरक्षी फलक्स
Conservative mass,संरक्षी द्रव्यमान
Conservation of particle,कण का संरक्षण
Conservaton of system,निकाय का सरंक्षण
Conservation of phase points,कला बिन्दु-संरक्षण
Constant current device,नियत धारा युक्ति
Constant pressure analysis,नियत दाब विश्लेषण
Constant velocity analysis,नियत वेग विश्लेषण
Constant area analysis,नियत क्षेत्र विश्लेषण
Constant cross-section analysis,नियत अनुप्रस्थ परिच्छेद विश्लेषण
Constant energy surface,नियत ऊर्जा सतह
Constant mach number analysis,नियत मॉख संख्या विश्लेषण
Constant of motion,गति नियतांक
Constant pressure analysis,नियत दाब विश्लेषण
Constant speed model,नियत चाल मॉडल
Constant temperature analysis,नियत ताप विश्लेषण
Constant velocity analysis,नियत वेग विश्लेषण
Constitutive relations,संघटनिक संबंध
Constricted discharge,संकीर्णित विसर्जन
Constriction,संकीर्णन
Contact hyperfine interaction,संपर्क अतिसूक्ष्म अन्योन्यक्रिया
Contained plasma,संरोधित प्लाज्मा
Containment,संरोधन
Converter,परिवर्तक
Continuum flow device,सांतत्यक प्रवाह युक्ति
Continous fluid,सतत तरल
Continuity equation,सांतत्य समीकरण
Continous distribution of charges,सतत आवेश वितरण
Continuous electrode,सतत इलेक्ट्रोड
Continuous encounters,सतत समागम
Continuous flow device,सतत प्रवाह युक्ति
Continuous fluid,सतत तरल
Continuous jets of arc,सतत आर्क जेट
Continuous Markov process,सतत मार्कोव प्रक्रम
Continuous phase point,सतत कला बिन्दु
Continuous plasma,सतत प्लाज्मा
Continuous radio wave,सतत रेडियो तरंग
Continuous spectrum,सतत स्पेक्ट्रम
Continuous stress,सतत प्रतिबल
Contraction,संकुचन
Control electrode,नियंत्रण इलेक्ट्रोड
Controlled flow,नियन्त्रित  प्रवाह
Controlled fusion,नियन्त्रित संलयन
Controlled nuclear power,नियन्त्रित नाभकीय शक्ति
Controlled thermounclear fusion,नियन्त्रित तापनाभकीय संलयन
Convection,संवहन
Convection current,संवहन धारा
Convective derivative,संवहनी अवकलज
Convective type instability,संहनी अस्थिरता
Convective turbulence,संवहनी विक्षोभ
Conventional particle accelerator,पारम्परिक कण त्वरक
Converter,परिवर्तक
Convolution,संवलन
Cool star,शांत तारा
Co-operative motion,सहकारी गति
Cooper pair,कूपर युग्म
Co-operative character,सहकारी लक्षण
