English,Hindi
Air pocket,वायु पॉकेट
Air pollution,वायु प्रदूषण
Airport,हवाईपत्तन
Airport minima,हवाईपत्तन निम्नतम
Air pressure,वायु दाब
Air quality,वायु गुणता
Air quality standard,वायु गुणता मानक
Air route,विमान-मार्ग
Air sea interaction,वायु समुद्र अंतःक्रिया
Air speed,वायुसापेक्ष चाल
Air stream,वायु प्रवाह
Airtight,वायुरोधी
Aitken nucleus,ऐटकेन केंद्रक
Alarm,चेतावनी
Alaska current,अलास्का धारा
Albedo,एल्बिडो
Alcohol thermometer,एल्कोहॉल तापमापी
Aleution current,एल्यूशियन धारा
Aleution low,एल्यूशियन अल्पदाब क्षेत्र
Algorithm,"कलन विधि, एल्गोरिथ्म विधि, एल्गोरिथ्म"
Alidade,"दर्श रेखक, एलीडेड"
Aligment,संरेखण
Alkali soil,क्षारीय मृदा
Alkanity,क्षारीयता
Alloy,"मिश्रधातु, ऐलॉय"
Alluvial soil,जलोढ़ मृदा
Almanac,पंचांग
Aloft,"उच्च, ऊँचा"
Along,साथ-साथ
Alpen glow,शिखर दीप्ति
Alphabet,"वर्णमाला, वर्णाक्षर"
Alphabetic character,अक्षरात्मक संप्रतीक
Alpha-numeric,अक्षरांकीय
Alpha particle,अल्फा कण
Alpine tundra,अल्पाइन टुंड्रा
Alter shield,आल्टर परिरक्षक
Alternate airport,वैकल्पिक हवाईपत्तन
Alternate angle,एकांतर कोण
Altimeter,तुंगतामापी
Altimeter correction,तुंगतामापी परिशोधन
Altimeter setting,तुंगतामापी विन्यासन
Altimetry,तुंगतामापिकी
Altitude,"तुंगता, ऊँचाई"
Altitude angle,तुंगता कोण
Altocumulus,मध्यकपासी
Altostratus,मध्यस्तरी
Ambient,"परिवेश, परिवेशी"
Ambient air,परिवेशी वायु
Ambient air quality standard,परिवेशी वायुगुणता मानक
Ambient temperature,परिवेशी तापमान
Ambiguity,संदिग्धता
Amorphous,अक्रिस्टलीय
Amplification,प्रवर्धन
Amplitude,आयाम
Anabatic,आरोही
Anabatic wind,आरोही पवन
Analog/analogue,अनुरूप
Analog method,अनुरूप विधि
Analogue to digital converter,अनुरूप अंकीय परिवर्तक
Analysis,विश्लेषण
Anchor buoy,लंगर उत्प्लव
Anchored,निबंधित
Anchor ice,लंगर हिम
Ancillary,सहायक
Anemogram,पवनलेख
Anemograph,पवनलेखी
Anemometer,पवनवेगमापी
Aneroid barometer,निर्द्रव वायुदाबमापी
Aneroid capsule,निर्द्रव संपुट
Angel,एन्जेल
Angle of incidence,आपतन कोण
Angle of reflection,परावर्तन कोण
Angle of refraction,अपवर्तन कोण
Angstrom,एंग्स्ट्रॉम (एंग्स्ट्रम)
Angular,कोणीय
Angular momentum,कोणीय संवेग
Angular velocity,कोणीय वेग
Anisotropic,विषमदैशिक
Annealing,"तापानुशीलन, अनीलन"
Anniversary wind,वार्षिक पवन
Annual,वार्षिक
Annual flood,वार्षिक बाढ़
Annular,वलयाकार
Annulus,वलय
Anode,"धनाग्र, ऐनोड"
Anodise,ऐनोडीकरण
Anomalistic month,परिमास
Anomalistic year,परिवर्ष
Anomalous,असंगत
Anomalous propagation,असंगत संचरण
Anomaly,असंगति
Antarctic air,एन्टार्कटिक वायु
Antarctic anticyclone,एन्टार्कटिक प्रतिचक्रवात
Antarctic bottom water,एन्टार्कटिक अधस्तल जल
Antarctic circumpolar current,एन्टार्कटिक परिध्रुवीय धारा
Antarctic convergence,एन्टार्कटिक अभिसरण
Antarctic front,एन्टार्कटिक वाताग्र
Antarctic high,एन्टार्कटिक उच्चदाब
Antarctic intermediate water,एन्टार्कटिक मध्यवर्ती जल
Antarctic ozone hole,एन्टार्कटिक ओज़ोन छिद्र
Antarctic stratospheric vortex,एन्टार्कटिक समतापमंडलीय भ्रमिल
Antarctic zone,एन्टार्कटिक क्षेत्र
Antecedent conditions,पूर्ववर्ती दशाएँ
Antecedent precipitation,पूर्ववर्ती वर्षण
Antenna,ऐन्टेना
Antibaric,प्रतिदाबी
Anticline,अपनति
Anticlockwise,वामावर्त
Anticorona,प्रतिकिरीट
Anticyclolysis,"प्रतिचक्रवातलयन, प्रतिचक्रवातक्षीणन"
Anticyclone,प्रतिचक्रवात
Anticyclone genesis,प्रतिचक्रवात जनन
Anticyclonic,प्रतिचक्रवाती
Anticyclonic shear,प्रतिचक्रवाती अपरूपण
Antielastic,प्रत्यास्थतारोधी
Anti friction,घर्षणरोधी
Antilles current,एंटिलीज धारा
Anti logarithm,प्रतिलघुगणक
Antinode,प्रस्पंद
Antisolar point,प्रतिसौर बिंदु
Anti trade (s),प्रतिव्यापारिक पवन
Anti twilight arch,प्रतिद्वाभा चाप
Anti vibration,"कंपन रोधी, अकंपनीय"
Anvil,निहाई
Anvil cloud,निहाई मेघ
Aperture,"द्वारक, छिद्र, रंध्र"
Aperture setting,द्वारक समंजन
Aphelion,रवि उच्च
Apogean tide,अपभू ज्वार
Apogee,अपभू
Apogee boost motor (abm),अपभू परिवर्धक मोटर
Apparatus,उपकरण
Apparent,"आभासी, दृष्ट"
Apparent solar day,आभासी सौर दिवस
Apparent solar time,आभासी सौर समय
Apparent temperature,आभासी तापमान
Apparent wind,आभासी पवन
Application software,अनुप्रयोज्य सॉप्टवेयर
Applied,अनुप्रयुक्त
Applied climatology,अनुप्रयुक्त जलवायुविज्ञान
Apprentice,शिक्षु
Approach velocity,उपगमन वेग
Approximation,सन्निकटन
Aquatic life,जल जीवन
Aquifer,"जलभृत, जलभर"
Arabian sea,अरब सागर
Archival display,पुराभंडार प्रदर्श
Archives,"पुरालेखागार, अभिलेखागार"
Arctic tree line,आर्कटिक वृक्षरेखा
Arctic zone,आर्कटिक कटिबंध
Arcus,चापक
Area,क्षेत्र; क्षेत्रफल
Area depth curve,क्षेत्र गभीरता वक्र
Areal,क्षेत्रीय
Areal rainfall,क्षेत्रीय वर्षा
Area of cross section,अनुप्रस्थ काट क्षेत्रफल
Area reduction factor,क्षेत्र समानयन गुणांक
Area source,क्षेत्र स्रोत
Argon,आर्गन
Argument,"कोणांक, तर्क"
Arid,शुष्क
Arid climate,शुष्क जलवायु
Arid zone,शुष्क क्षेत्र
Aridity,शुष्कता
Artesian water,उत्स्रुत जल
Artesian well,उत्स्रुत कूप
Arithmetic logic unit,अंकगणितीय तर्क एकक
Arithmetic mean,समांतर माध्य
Arithmetic operation,अंकगणितीय संक्रिया
Around,"आसपास, चारों ओर"
Artificial,कृत्रिम
Artificial earthquake,कृत्रिम भूकंप
Artificial horizon,कृत्रिम क्षितिज
Ascension,आरोहण
Ascent,आरोहण
Asiatic low,एशियाई निम्नदाब क्षेत्र
Aspect,"अभिमुखता, छवि"
Aspirated psychrometer,चूषण आर्द्रतामापी
Aspirator,चूषित्र
Assembler,समुच्चायक
Assembler (language),एसैंब्लर (भाषा)
Assembly language,समुच्चय (भाषा)
Assmann psychrometer,आसमन आर्द्रतामापी
Associated,"संबद्ध, सहचारी"
Assured rainfall,निश्चित वर्षा
Astraphobia,तड़ित् भय/भीति
Astronaut (cosmonaut),अंतरिक्ष यात्री
Astronomical refraction,खगोलीय अपवर्तन
Astronomical scintillation,खगोलीय प्रस्फुरण
Astronomical twilight,खगोलीय द्वाभा
Astronomy,"खगोल विज्ञान, खगोलिकी"
Asymmetrical,असममित
Asymptote,अनंतस्पर्शी
Asymptotic,"उपगामी, अनंतस्पर्शी"
Asynchronous,अतुल्यकालिक
Atlas,एटलस/मानचित्रावली
Atmosphere,"वायुमंडल, ऐटमोस्फियर, परिमंडल"
Atmospheric,वायुमंडलीय
Atmospheric boil (=terrestrial scintillation=shimmer),"वायुमंडलीय क्वथन, वायुमंडलीय प्रस्फुर"
Atmospheric boundary layer,वायुमंडलीय परिसीमा स्तर
Atmospheric dispersion,वायुमंडलीय विक्षेपण
Atmospheric effect,वायुमंडलीय प्रभाव
Atmospheric electricity,वायुमंडलीय विद्युत
Atmospheric model,वायुमंडलीय मॉडल
Atmospheric optics,वायुमंडलीय प्रकाशिकी
Atmospheric phenomenon,वायुमंडलीय परिघटना
Atmospheric pollution,वायुमंडलीय प्रदूषण
Atmospheric pressure,वायुमंडलीय दाब
Atmospheric radiation,वायुमंडलीय विकिरण
Atmospherics,वायुवैद्युत क्षोभ
Atmospheric shell,वायुमंडलीय कवच
Atmospheric shimmer,वायुमंडलीय शिमर
Atmospheric stagnation,वायुमंडलीय प्रगतिरोध
Atmospheric turbulence,वायुमंडलीय प्रक्षोभ
Atmospheric wave,वायुमंडलीय तरंग
Atmospheric window,वायुमंडलीय गवाक्ष
Atomic explosion,परमाणु विस्फोट
Atomic test,परमाणु परीक्षण
Attachment,"संलग्न, संलग्नी"
Attenuation,क्षीणन
Attenuation coefficient,क्षीणन गुणांक
Attenuator,क्षीणक
Attribute,सहजगुण
Audibility,श्रव्यता
Audible,श्रव्य
Audio,श्रव्य
Audio frequency,श्रव्य आवृत्ति
Audio frequency oscillator,श्रव्य आवृत्ति दोलक
Audio-visual,श्रव्य-दृश्य
Aureole,मंडल
Aurora,ध्रुवीय ज्योति
Aurora australis,दक्षिण ध्रुवीय ज्योति
Aurora borealis,उत्तर ध्रुवीय ज्योति
Auroral ovals,ध्रुवीय अंडवक्र
Autobarotropic,स्वतोदाबधनत्वीय
Autoconvection,स्वसंवहन
Auto convective lapse rate,स्वसंवहनी ह्रास दर
Autocorrelation,स्वसहसंबंध
Auto correlative function,स्वसहसंबंधी फलन
Autocovariance,स्वसहप्रसरण
Automated surface observing system (asos),स्वचालित पृष्ठ प्रेक्षण तंत्र
Automatic,"स्वतः, स्वचालित"
Automatic following,स्वतः अनुगमन
Automatic gain control (agc),स्वचालित लब्धि नियंत्रक
Automatic lathe,स्वचालित खराद (लेथ)
Automatic scheduling,स्वतः अनुसूचन
Auto regressive integrated moving average (arima),स्वसमाश्रयी समेकित गतिमान माध्य
Auto transformer,"स्वपरिणामित्र, ऑटोट्रांसफॉर्मर"
Auto-transmitter,स्वप्रेषी
Autumn,"शरद, पतझड़"
Autumnal,"शरद्, शारद"
Autumnal equinox,शरद् विषुव
Autumn ice,शरद् हिम
Auxiliary,सहायक
Available soil moisture,उपलब्ध मृदा नमी
Avalanche,"अवधाव, ऐवेलांश, हिमधाव"
Avalanche wind,हिमधाव पवन
Average,"औसत, माध्य"
Aviation weather forecast,विमानन मौसम पूर्वानुमान
Aviation weather observation,विमानन मौसम प्रेक्षण
Avogadro's number,आवोगाद्रो संख्या
Axial,अक्षीय
Axiom,अभिगृहीत
Axis,अक्ष
Axis of rotation,घूर्णनाक्ष
Azimuth,दिगंश
Azimuth angle,दिगंश कोण
Azores high,एजोर उच्चदाब
Backdoor cold front,पश्चद्वारी शीत वाताग्र
Background air pollution,पृष्ठभूमि वायु प्रदूषण
Background level,पृष्ठभूमि तल
Background luminance,पृष्ठभूमि दीप्ति
Backing,वामावर्तन
Backing wind,पश्च पवन
Backlash,पिच्छट
Back scatter,पश्च प्रकीर्णन
Back scattering,पश्च प्रकीर्णन
Back-up,पूर्तिकर
Back up mode,पूर्तिकर विधा
Back volume,पिछला खंड
Backward interpolation,प्रतीप अंतर्वेशन
Backwash,पश्चधावन
Balance,"संतुलन, तुला"
Balance bridge,संतुलित सेतु
Balance equation,संतुलन समीकरण
Ballast,"स्थिरक भार, गिट्टी"
Ball bearing,बॉल बेयरिंग
Ballistic,"प्राक्षेपिकीय, प्राक्षेपिक"
Ball lightning,तड़ित् गोला
Balloon,"गुब्बारा, बैलून"
Balloon borne,बैलून वाहित
Balloon drag,गुब्बारा कर्ष
Ban,"प्रतिबंध, रोक, पाबंदी"
Band,"पट्ट, पट्टी, बैन्ड"
Banded structure,पट्टित संरचना
Banding,"बैंडिंग, पट्टन"
Band lightning,पट्ट तड़ित्
Band pass filter,बैंड निकास फिल्टर
Band printer,बैंड मुद्रक
Bandsaw,पट्टी आरा मशीन
Bandwidth,बैंड चौड़ाई
Banner cloud,ध्वजाभ मेघ
Bar,"रोधिका, भित्ति, दंड, छड़, बार, रेखा, रेखिका"
Barb,"बार्ब, कंटक"
Barber,बार्बर
Barchan,"बरकान, चाप टिब्बा"
Baric,दाबी
Baroclinic,दाब प्रवणिक
Baroclinic disturbance,दाब प्रवणिक विक्षोभ
Baroclinic instability,दाब प्रवणिक अस्थिरता
Baroclinity,दाब प्रवणिकता
Barogram,वायुदाबलेख
Barograph,वायुदाबलेखी
Barometer,वायुदाबमापी
Barometric correction,वायुदाबमापी परिशोधन
Barometric gradient,वायुदाब प्रवणता
Barometric hypsometry,वायुदाब उच्चतामिति
Barometric pressure,"वायुदाब, वायुमंडलीय दाब"
Barometric wave,वायुमंडलीय तरंग
Barometry,वायुदाबमिति
Barophobe,दाब संवेदी
Baroscope,वायुदाबदर्शी
Barosphere,"कर्षमंडल, बैरोमंडल"
Baroswitch,वायुदाब स्विच
Barotaxy,दाबानुचलन
Barothermograph,दाबतापलेखी
Barotropic,दाबघनत्वीय
Barotropic fluid,"दाबघनत्वीय तरल, बैरोट्रॉपिक तरल"
Barotropism,दाबानुवर्तन
Barren,"बंजर, ऊसर"
Barrier,रोध
Barrier jet,"प्रवेगी प्रधार, रोधजन्य प्रधार"
Basalt,बैसाल्ट
Basaltic layer,बैसाल्टी स्तर
Base,"आधार, अधोभाग"
Base check,आधार परीक्षण
Base flow,आधार प्रवाह
Base line,आधार रेखा
Base map,आधार मानचित्र
Basement rock,आधारी चट्टान
Base of cloud,मेघतल
Basic function,"आधारभूत कार्य, आधारी फलन"
Basin,"द्रोणी, बेसिन"
Basin irrigation,द्रोणी सिंचाई
Basin lag,द्रोणी पश्चता
Basin recharge,द्रोणी पुनर्भरण
Batch processing,समूह संसाधन
Bathy,बैथी
Bathymetric chart,अनुगभीर संचित्र
Bathysphere,क्रोडमंडल
Bathy thermograph,गभीरतापलेखी
Battery,बैटरी
Baud,बौड
Bay of bengal,बंगाल की खाड़ी
Beacon,बीकन
Bead,"मणिका, बीड"
Beaded,मणिकामय
Bead lightning,मणिका तड़ित्
Beaming,किरणपुंजन
Beam radiation,पुंज विकिरण
Beam splitter,किरणपुंज विपाटक
Beam switching,किरणपुंज स्विचन
Beam width,किरणपुंज विस्तृति
Bearing,"दिक्मान, दिक्कोण"
Beat frequency,विस्पंद आवृत्ति
Beating,विस्पंदन
Beaufort scale,बोफोर्ट मापक्रम
Beaufort wind scale,बोफोर्ट पवन मापक्रम
Beer's law,बियर नियम
Bell shaped,घंटाकार
Below normal,सामान्य से नीचे
Belt,"पट्टा, पट्टी, कटिबंध"
Benard cell,बेनार्ड सेल
Bench mark,निर्देश चिह्न
Bend,"बंक, मोड़"
Bending,बंकन
Benevolent fund,हितकारी निधि
Benguela current,बेनजुला धारा
Bent back occlusion,वामावर्त अधिधारण
Berg,प्लावी हिमखंड
Bergeron-findeison theory,बर्जन-फिंडीसन सिद्धांत
Bermuda high,बरमूडा उच्चदाब
Bernoulli principle,बर्नूली नियम
Beta particle,बीटा कण
Bias,"अभिनति, बायस"
Bias voltage,"बायस वोल्टता, अभिनति वोल्टता"
Biaxial,द्विअक्षीय
Bibliography,संदर्भिका
Bid,बोली लगाना
Biennial wind oscillation,द्विवार्षिक पवन दोलन
Bifurcation,द्विशाखन
Billow cloud,"महातरंग मेघ, बिलो मेघ"
Bimetal,द्विधातुक
Bimetallic thermometer,द्विधातुक तापमापी
Binary,द्वि-आधारी
Binary digit,द्वि-आधारी अंक
Binomial,द्विपद
Bioclimate,जीव जलवायु
Biofog,जैव कुहरा
Biogeochemical cycle,जैवभूरासायनिक चक्र
Bioluminiscence,जैव संदीप्ति
Biomass,जीवभार
Biome,जीवोम
Biometeorology,जीवमौसम विज्ञान
Biosphere,जीवमंडल
Bio-temperature,जीव-ताप
Bipolar,द्विध्रुवीय
Bi-rainy climate,द्विवर्षा जलवायु
Bishop's ring,"बिशप रिंग, धूलि मंडल"
Bishop wave,बिषप तरंग
Bit,"द्वयंक, बिट"
Bit error rate,द्वयंक त्रुटि दर
Bit serial,बिट अनुक्रमी
Bit synchronizer,बिट तुल्यकालक
Bivane,द्वि-फलक
Bivariate,द्विचर
Black body,कृष्णिका
Black body radiation,कृष्णिका विकिरण
Black body temperature,कृष्णिका ताप
Black frost,कृष्ण तुषार
Black ice,कृष्ण हिम
Blasting,स्फोटन
Blight,शीर्णन
Blind drainage,संवृत अपवाह
Blind rollers,अंध बेलन
Blizzard,"हिम झंझावात, बर्फानी तूफान"
Blizzard warning,झंझा चेतावनी
Block diagram,"ब्लॉक आरेख, खण्ड आरेख"
Blocked circuit,अवरुद्ध परिपथ
Blocking,अवरोध
Blocking high,अवरोधी उच्च दाब
Blocking oscillator,अवरोधी दोलक
Block tectonics,खंड विवर्तनिकी
Blood rain,"लाल वर्षा, रक्तिम वर्षा"
Blowing dust,वार्ती धूल
Blue (of the sky),"नीलाकाश, आकाशीय नीलिका"
Body waves,काय तरंग
Bolometer,"तेजमापी, बोलोमीटर"
Bolt,"काबला, बोल्ट"
Boom,"गर्जन, बूम"
Booster,अभिवर्धक
Bore,"वेधन; अभ्यंतर व्यास, बोर"
Boring machine,संछिद्रण मशीन
Boundary condition,परिसीमा प्रतिबंध
Boundary layer,परिसीमा स्तर
Boyle's law,बॉयल नियम
Branching,शाखन
Brazil current,ब्राजील धारा
Break (in monsoon),व्यवधान (मानसून में)
Breaker,भग्नोर्मि
Breaking up,संखंडन
Breaks in overcast,खंडित आच्छादन
Break up,(हिम) विभंजन
Breeze,समीर
Bridge,सेतु
Bright band,दीप्त बैंड
Bright segment,दीप्त खंड
Brightness,दीप्ति/दीप्तता
Brightness temperature,दीप्ति तापमान
Brine,लवण जल
British thermal unit (btu/btu),ब्रिटिश ऊष्मा-मात्रक
Brittle,भंगुर
Broadcast,प्रसारण
Broken,विच्छिन्न
Brownian motion,ब्राउनी गति
Brown snow,भूरा तुहिन
Brush,"कूची, कूर्च, ब्रुश"
Bubble high,बुद्बुद उच्चदाब
Bubbly ice,बुद्बुद युक्त हिम
Bucket thermometer,डोल तापमापी
Budding,मुकुलन
Budget year,बजट वर्ष
Buffer,बफर
Buffer stage,"बफर चरण, बफर स्टेज"
Buffetting,"थपेड, प्रघात"
Buffetting force,प्रघाती बल
Buffing,बफ करना
Bug,"दोष, बग"
Building code,भवन (निर्माण) कूट
Bulge,उभार
Bulk density,स्थूल घनत्व
Bulk modulus,आयतन प्रत्यास्थता गुणांक
Bulk storage,वृहत् संचयन
Bumpiness,उच्छालन
Buoy,उत्प्लव
Buoyancy,उत्प्लावकता
Burga,बर्गा
Burn off,"तापायन, ज्वालापनयन"
Burn out,पूर्ण ज्वलन
Burst,प्रस्फोट
Buys ballot's law,बाईस बैलट नियम
By-pass,उप-मार्ग
Cable,केबल
Cable release,केबल छोड़ना (विमोचन)
Cabling,"केबल डालना, केबल तंत्र"
Calculator,"परिकलित्र, कैलकुलेटर"
Calibration,अंशांकन
California current,कैलिफोर्निया धारा
Callipers,"परकार, कैलिपर"
Call number,"आह्वान संख्या, बोध संख्या"
Calm,शांत
Calms of cancer,कर्क प्रशांत मंडल
Calorie,कैलोरी
Calorie meter,कैलोरी मापी
Calving,हिमानी खंडन
Camera stand,कैमरा स्टैंड
Canaries current,कैनेरीज धारा
Candle ice,"सिलिंडरी हिम, बेलनी हिम"
Canopy,वितान
Canyon wind,"गभीरखड्ड पवन, कैनियन पवन"
Capability,"क्षमता, योग्यता"
Capacitance,धारिता
Capacitor,संधारित्र
Capacity,"धारिता, क्षमता, सामर्थ्य"
Cap cloud,छत्रक मेध
Capillarity correction,केशिकत्व शोधन
Capillary,केशिका
Capillary action,केशिका क्रिया
Capillary fringe,केशिका फ्रिंज
Capillary water,केशिका जल
Capillary wave,केशिका तरंग
Capsule,संपुट
Captive balloon sounding,प्रगाही गुब्बारा परिज्ञापन
Carbon cycle,कार्बन चक्र
Carbon di-oxide,कार्बन डाई-ऑक्साइड
Card catalogue,कार्ड सूची
Card reader,"कार्ड पठित्र, पत्रक वाचक"
Cardinal point,प्रधान दिग्बिंदु
Cardinal temperature,मुख्य तापमान
Cardinal winds,"चतुर्दिश पवन, मुख्य पवन"
Caribean current,कैरीबियन धारा
Carnot cycle,कार्नो चक्र
Carriage control,वाहक नियंत्रण
Carrier,वाहक
Carrier to noise ratio,वाहक रव अनुपात
Cartage,गाड़ी-भाड़ा/ढुलाई
Cartesian coordinates,कार्तीय निर्देशांक
Cartogram,"मानारेख, कार्टोग्राम"
Cascade impactor,सोपानी संघट्टक
Cassette,कासेट
Castellanous cloud,दुर्गीय मेघ
Casting,"ढालना, संचकन"
Catch,अभिग्रहण
Catchment area,जलग्रहण क्षेत्र
Cathode follower,कैथोड अनुगामी
Cathode ray tube (crt),कैथोड किरण ट्यूब
Cause,कारण
Caustic soda,"दाहक सोडा, कॉस्टिक सोडा"
Cavity resonator,कोटर अनुनादक
Cdr,चक्रवात संसूचक रेडार
Ceiling,"छाद, छादन, सीमांत, अंतश्छद"
Ceilograph,"सीलोग्राफ, मेघ तललेखी"
Ceilometer,"सीलोमीटर, मेघतलमापी"
Celestial,खगोलीय
Celestial body,"खपिंड, खगोलीय पिंड"
Celestial equator,खगोलीय विषुवत वृत्त
Celestial pole,खगोलीय ध्रुव
Celestial sphere,खगोलीय मंडल
Cell,"सैल, कोशिका, कोष्ठिका"
Cellular,कोशिकीय
Cellular cloud pattern,कोशिकीय मेघ प्रतिरूप
Cellular convection,कोशिकीय संवहन
Celsius temperature scale,सेल्सियस ताप मापनी
Centimeter gram system,सेंटीमीटर ग्राम पद्धति
Central,"मध्य, केंद्रीय, संकेंद्र"
Central limit theorem,केंद्रीय सीमा प्रमेय
Central moment,केंद्रीय आघूर्ण
Central pressure,केंद्रीय दाब
Central processing unit (cpu),केंद्रीय संसाधन एकक
Central water,केंद्रीय जल
Centred at,केंद्रित
Centre of action,क्रिया केंद्र
Centrifugal,अपकेंद्रीय
Centrifugal forces,अपकेंद्री बल
Centripetal,अभिकेंद्रीय
Centripetal force,अभिकेंद्री बल
Ceramics,मृत्तिकाशिल्प
