English,Hindi
Air warfare,"आकाशी युद्ध, हवाई युद्ध"
Alarmist,"भय-प्रसारक, भयोत्पादक"
Alarmist propoganda,भयप्रसारक प्रचार
Alien,"विदेशी, अन्यदेशी(य)"
Alien colonialism,अन्यदेशी उपनिवेशवाद
Alienation,विसंबंधन
All India Judicial Service,अखिल भारतीय न्यायिक सेवा
Allegiance,निष्ठा
Alliance,"मैत्री, गठबंधन, सहबंध"
Allied powers,"मित्र, मित्रराष्ट्र  शक्तियाँ"
Allies,मित्रराष्ट्र
Allotment of seats,स्थान आबंटन
Alternate jurisdiction,वैकल्पिक अधिकारिता
Alternative vote,वैकल्पिक मत
Ambassador,राजदूत
Ambassador Extra Ordinary and Plenipotentiary,असाधारण और पूर्णाधिकारी राजदूत
Ambit,परिधि
Ambush,घात
Amending bill,संशोधी विधेयक
Amendment,संशोधन
Ammunition,गोला-बारूद
Amnesty,"सर्वक्षमा, सामूहिक क्षमादान"
Amnesty international,एमनेस्टी इंटरनेशनल
Amphibious forces,जलथलीय बल
Anarchism,अराजकतावाद
Anarchy,अराजकता
Anchorage,स्थिरक
Anglo-American bloc,आंग्ल-अमरीकी गुट
Animus belligerendi,युद्ध प्रयोजन
Annexation,"राज्य में मिला लेना, अधिमेलन"
Annual financial statement,वार्षिक वित्तीय विवरण
Annulment,"रद्द, निष्प्रभावन"
Anomic group,अप्रतिमान समूह
Anthem,"गान, उद्गीत, वंदना"
Anti-apartheid,रंगभेद-विरोधी
Anti-aparthied movement,रंगभेद-विरोधी आंदोलन
Antiballistic,प्रक्षेपास्त्रभेदी
Anti-capitalism,पूँजीवाद-विरोध
Anticipated policy,प्रत्याशित नीति
Anticipated war,प्रत्याशित युद्ध
Anti-colonial,उपनिवेशवाद-विरोध
Anti-communism,साम्यवाद-विरोधी
Anti-dumping,पाटन-विरोधी
Anti-fascism,फासीवाद-विरोध
Anti-imperialism,साम्राज्यवाद-विरोध
Anti-imperialistic ideology,साम्राज्यवाद-विरोधी विचारधारा
Anti-incumbency,पदस्थता-विरोध
Anti-market,बाजार-विरोधी
Anti-marxism,"मार्क्सवाद-विरोधी, मार्क्सवाद-विरोध"
Anti-national,राष्ट्र-विरोधी
Anti-nationalism,"राष्ट्रवाद-विरोधी, राष्ट्रवाद-विरोध"
Anti-papal,पोप-विरोधी
Anti-party,दल-विरोधी
Anti-people,जन-विरोधी
Anti-power politics,शक्ति-विरोधी राजनीति
Anti-revolutionary,क्रांति-विरोधी
Anti-semitism,यहूदीवाद-विरोध
Anti-social,समाज-विरोधी
Anti-state,राज्य-विरोधी
Antithesis,प्रतिवाद
Apolitical,अराजनीतिक
Apostolic command,धर्मदूतीय समादेश
Apostolic succession,धर्मदूतीय उत्तराधिकार
Appeasement,तुष्टीकरण
Appeasement policy,तुष्टीकरण नीति
Appellate jurisdiction,अपीलीय अधिकारिता
Applied political science,अनुप्रयुक्त राजनीतिविज्ञान
Appointed day,"नियत दिवस, नियुक्त दिवस"
Apportionment of power,शक्ति-प्रभाजन
Approach,उपागम
Appropriation,"विनियोजन, विनियोग"
Appropriation bill,"विनियोग विधेयक, विनियोग बिल"
Arab spring revolution,अरब लोकतंत्रीय क्रांति
Arbitrary,"स्वेच्छाचारी, यादृच्छिक, मनमाना"
Arbitrary canon,मनमाना अभिनियम
Arbitrary decision,"स्वेच्छाचारी निर्णय, यादृच्छिक निर्णय"
Arbitrary sway,स्वेच्छाचारी प्रभुत्व
Arbitration,"विवाचन, माध्यस्थम् (विधि)"
Arbitration treaty,विवाचन संधि
Arch individualist,घोर व्यक्तिवादी
Archives,अभिलेखागार
Aristocracy,"कुलीनवर्ग, कुलीनतंत्र"
Aristocrat,कुलीन
Armchair politician,"अव्यावहारिक राजनीतिज्ञ, पर्यंक राजनीतिज्ञ"
Armed revolt (=armed rebellion),सशस्त्र विद्रोह
Armistice,"युद्धविराम, युद्धविराम समझौता"
Arms,"आयुध, शस्त्रास्त्र, शस्त्र, हथियार"
Arms control,"आयुध नियंत्रण, शस्त्र नियंत्रण"
Arms embargo,"आयुध प्रतिषेध, शस्त्र प्रतिषेध"
Arms race,शस्त्रीकरण होड़
Art of diplomacy,"राजनय कौशल, कूटनीति कला"
Articles of peace,शांति-नियमावली
Assembly,सभा
Associated delegate,सह प्रतिनिधि
Associated government,सहयोगी सरकार
Associated powers,सह(राष्ट्र)शक्तियाँ
Associated state,सह राज्य
Association,संघ  साहचर्य
Association of South East Asian Nations (ASEAN),आसियान  (दक्षिण पूर्व एशियाई राष्ट्र संघ)
Assurances committee,आश्वासन समिति
Astute diplomacy,चातुर्यपूर्ण राजनय
Asylum,"शरण, शरणस्थल"
Athenian democracy,एथेन्सी लोकतंत्र
Atomic age,परमाणु युग
Atomic war,परमाणु युद्ध
Attache,सहचारी
Attorney general,महान्यायवादी
Austerity,मितभोगिता
Austinian theory of law,ऑस्टिन का विधि-सिद्धांत
Autarchy,स्वेच्छाचारी शासन
Authoritarian,सत्तावादी
Authoritarian state,सत्तावादी राज्य
Authoritarianism,"सत्तावाद, प्राधिकारवाद, अधिकारवाद, निरंकुशतावाद"
Authoritarion decision,निरंकुश निर्णय
Authoritative allocation,आधिकारिक आवंटन
Authoritative decision,"प्राधिकृत निर्णय, आधिकारिक निर्णय, प्रामाणिक निर्णय"
Authority,"सत्ता, प्राधिकार, प्राधिकारी, प्राधिकरण"
Autocracy,"स्वेच्छाचारी शासन, निरंकुश शासन, स्वेच्छारिता"
Autocrat,"स्वेच्छाचारी शासक, निरंकुश शासक"
Autocratrix,"निरंकुश शासिका, स्वेच्छाचारी शासिका"
Autonomist,स्वायत्तावादी
Autonomous administration,स्वायत्त प्रशासन
Autonomous region,"स्वायत्त प्रदेश, स्वायत्त क्षेत्र"
Autonomous state,स्वायत्त राज्य
Autonomous unit,स्वायत्त इकाई
Autonomy,स्वायत्तता
Autumn session,शरदकालीन सत्र
Award,अधिनिर्णय
Axis power,धुरी राष्ट्र
Ayes,‘हा‘ पक्ष
Ayes have it,‘हाँ‘ पक्ष जीता
Back bencher,पश्च आसीन (सदस्य)
Back to nature,प्रकृति की ओर वापसी
Backward classes,पिछड़े वर्ग
Bacteriological warfare,जीवाण्विक युद्ध
Bail out,संकट से उबारना
Baillkanized countries,विभाजित देश
Balance of payments,भुगतान संतुलन
Balance of payments adjustment,भुगतान संतुलन समायोजन
Balance of power,शक्ति-संतुलन
Balance of trade,व्यापार-संतुलन
Balkanization,विभाजन (द्वारा फूट)
Ballistic missile,प्रक्षेपास्त्र
Ballot,मतपत्र
Ballot paper,"मतपर्ची, मतपत्र"
Banana state,"सुभेद्य राज्य, ‘बनाना’ राज्य"
Bandh,बंध
Bargaining federalism,सौदामूलक संघवाद
Bargaining power,सौदा-शक्ति
Barricade,मोर्चा-बंदी
Basic democracy,आधारभूत लोकंतत्र
Basic structure,"मूल संरचना, मूल ढाँचा"
Behavioralist,व्यवहारवादी
Behaviorism,व्यवहारवाद
Bellicosity,युद्धप्रियता
Belligerency,युद्धकारिता
Benevolent despot,प्रजाहितकारी स्वेच्छाचारी शासक
Bicameral,द्विसदनी
Bi-cameral legislature,द्विसदनी विधायिका
Bicameralism,द्विसदनवाद
Big stick diplomacy,शक्तिदर्शी राजनय
Bilateral,द्विपक्षीय
Bilateral agreement,"द्विपक्षीय करार, द्विपक्षीय समझौता"
Bill,विधेयक
Bill of rights,अधिकार पत्र
Bio-diversity,जैव विविधता
Bipartisan,"द्विदलीय, द्विपक्षीय"
Bipartite,"उभयपक्षी (द्विपक्षीय, द्विदलीय)"
Biparty system,द्विदलीय व्यवस्था
Bipolar,द्विध्रुवी
Bipolar system,द्विध्रुवी व्यवस्था
Bipolar world,द्विध्रुवी विश्व
Bipolarity,द्विध्रुवी-वीयता
Bloc,गुट
Bloc voting,गुट मतदान
Blockade,नकाबंदी संरोध अवरोध
Blocking minority,अवरोधक अल्पसंख्यक वर्ग
Board of directors,निदेशक मंडल
Board of governors,शासक-मंडल
Body politic,राज-निकाय
Bolshevism,"बोल्शेविकवाद, बोल्शेविकतंत्र"
Booth,मतदान-कोष्ठ
Booth capturing,बूथ पर कब्जा करना
Border skirmishes,सीमावर्ती झड़पें
Border state,सीमावर्ती राज्य
Border war,सीमा युद्ध
Boundary adjustment,सीमा-समायोजन
Boundary controversy (=boundary dispute),सीमा विवाद
Boundary line,सीमा रेखा
Boundary pillar,सीमा स्तंभ
Bourgeois,बूर्जुआ
Bourgeois capitalism,बूर्जुआ पूँजीवाद
Bourgeois democracy,बूर्जुआ लोकतंत्र
Bourgeois state,बूर्जुआ राज्य
Boycott,"बहिष्कार, बॉयकाट"
Brain drain,प्रतिभा पलायन
Brain washing,बलात् मतपरिवर्तन
Branch secretariat,शाखा सचिवालय
Breach of peace,शांति भंग
Breach of privilege,विशेषाधिकार-भंग
Breach of treaty,संधि-भंग
Bread labour,जीवनयापन श्रम
Brezhnev doctrine,ब्रेजनेव सिद्धांत
Budget,बजट
Budget (annual financial statement),बजट/(वार्षिक वित्तीय विवरण)
Budget deficit,बजट घाटा
Budget estimates,"बजट अनुमान, बजट प्राक्कलन"
Budget grants,बजट अनुदान
Buffer state,अंतःस्थ राज्य
Bureaucracy,"नौकरशाही, अधिकारी, तंत्र, अधिकारी-वर्ग, दफ्तरशाही"
Business cycle,व्यवसाय चक्र
Bye-election (by election),"उप चुनाव, उपनिर्वाचन"
By-law,उपविधि
Cabinet,मंत्रिमंडल
Cabinet crisis,मंत्रिमंडल संकट
Cabinet government,मंत्रिमंडलीय सरकार
Cabinet minister,"मंत्रिमंडल मंत्री, कैबिनेट मंत्री"
Cabinet responsibility,मंत्रिमंडलीय उत्तरदायित्व
Cabinet secretariat,मंत्रिमंडल सचिवालय
Cabinet secretary,मंत्रिमंडल सचिव
Cadre,संवर्ग
Caliphate,खिलाफत (इस्लामी राज्य)
Call in question,प्रश्नगत करना
Calling attention,ध्यानाकर्षण
Calling attention notice,ध्यानाकर्षण सूचना
Campaign strategy,अभियान कार्यनीति
Candidature,"उम्मीदवारी, अभ्यर्थिता"
Canvass,पक्ष-प्रचार
Capital,"पूँजी, राजधानी"
Capital city,"राजधानी, मुख्यनगर"
Capital punishment,मृत्युदंड
Capital territory,राजधानी क्षेत्र
Capitalism,पूँजीवाद
Capitalist democracy,पूँजीवादी लोकतंत्र
Capitalist regime,पूँजीवादी शासन-प्रणाली
Capitalist state,पूँजीवादी राज्य
Capitalistic encirclement,पूँजीवादी घेराबंदी
Capitalistic imperialism,पूँजीवादी साम्राज्यवाद
Capitation tax,प्रतिव्यक्ति कर
Capitulations,"सुविधाभोग, (करार आदि की) धाराएँ"
Care-taker government,कार्यवाहक सरकार
Carpet crossing,"पक्ष-परिवर्तन, दल-बदल"
Caste bureaucracy,"जातिमूलक दफ्तरशाही, जातिमूलक अधिकारीतंत्र"
Casteism,जातिवाद
Casting vote,निर्णायक मत
Catholicism,"कैथोलिक धर्म, कैथोलिक वाद"
Caucus,प्रभावी गुट
Caveat,"वारणी, चेतावनी"
Celestial kingdom,दिव्य राज्य
Censorship,सेन्सर-व्यवस्था
Censure motion,"निंदा-प्रस्ताव, परिनिंदा-प्रस्ताव"
Census,जनगणना
Central,केंद्र
Central act,केंद्रीय अधिनियम
Central assembly,केंद्रीय सभा
Central Bureau of Investigation,केंद्रीय अन्वेषण ब्यूरो
Central committee,केंद्रीय समिति
Central government,केंद्रीय सरकार
Central Intelligence Agency (C.I.A.),सेन्ट्रल इंटेलिजेंन्स एजेन्सी (सी. आई. ए.)
Central legislature,केंद्रीय विधानमंडल
Central Parliamentary Board,"केंद्रीय पार्लियामेन्टरी बोर्ड, केंद्रीय संसदीय बोर्ड"
Central secretariat,केंद्रीय सचिवालय
Central services,केंद्रीय सेवाएँ
Central Treaty Organisation (CENTO),केंद्रीय संधि संगठन (सेन्टो)
Centralism,केंद्रवाद
Centralization,केंद्रीकरण
Centralization of administration,प्रशासन का केंद्रीकरण
Centralized organization,केंद्रीकृत संगठन
Centre-periphery model,केंद्र-परिधि मॉडल
Centrist,मध्य-मार्गी
Ceremonial,औपचारिक
Certificate of naturalization,"देशीयकरण-प्रमाणपत्र, नागरिकीकरण प्रमाणपत्र"
Certiorari,उत्प्रेषण
Cess,उपकर
Cessation,"विराम, समाप्ति, प्रविरति (विधि)"
Chain of command,समादेश श्रृंखला
Chairman,सभापति
Chamber,"सदन, कक्ष, मंडल"
Chancellor,चांसलर
Chancery,चांसरी
Change of precedence,पूर्वता-परिवर्तन
Charge de affaire,कार्यदूत
Charisma,"करिश्मा, चमत्कार"
Charismatic authority,करिश्माई सत्ता
Charismatic leader,करिश्माई नेता
Charismatic leadership,करिश्माई नेतृत्व
Charter,"चार्टर, अधिकार-पत्र"
Charter of human right,मानव अधिकार-पत्र
Chauvinism,"युद्धप्रियता, उग्र राष्ट्रवाद"
Chauvinist party,उग्र राष्ट्रवादी दल
Checks and balances,नियंत्रण और संतुलन
Chief Election Commissioner,मुख्य निर्वाचन आयुक्त
Chief Executive Councillor,मुख्य कार्यकारी पार्षद
Chief justice,मुख्य न्यायमूर्ति
Chief minister,मुख्य मंत्री
Chief of mission,मिशन प्रमुख
Chief whip,मुख्य सचेतक
Church and state,चर्च एवं राज्य
Circular,परिपत्र
Circulation of elite,अभिजातवर्ग का उत्थान-पतन
Circumvention,परिवंचन
Citizen,नागरिक
Citizenry,नागरिक-वर्ग
Citizens charter,नागरिक अधिकार-पत्र
Citizenship,नागरिकता
City-state,नगर-राज्य
Civic behavior,नागरिक व्यवहार
Civic culture,नागरिक संस्कृति
Civic election (=civic poll),नगर-निर्वाचन
Civil and criminal procedure,सिविल और दंड प्रक्रिया
Civil code,सिविल संहिता
Civil disobedience,सविनय अवज्ञा
Civil equality,नागरिक समता/समानता
Civil law,"सिविल विधि, दीवानी कानून"
Civil liberties,नागरिक स्वतंत्रताएँ
Civil right,नागरिक अधिकार
Civil service,सिविल सेवा
Civil society,नागरिक समाज
Civil suit,दीवानी मुकदमा
Civil virtues,नगरिक सद्गुण
Civil war,गृहयुद्ध
Civilian,असैनिक
Civilization,सभ्यता
Civilizing mission,सभ्यता-प्रसार लक्ष्य
Civitas,नगर
Clan,"कुल, गोत्र"
Class,वर्ग
Class antagonism,वर्ग-विरोध
Class bureaucracy,"वर्गमूलक दफ्तरशाही,  वर्गमूलक अधिकारीतंत्र"
Class conciounsnes,वर्ग-चेतना
Class conflict,वर्ग-संघर्ष
Class co-ordination,वर्ग-समन्वय
Class representation,वर्ग-प्रतिनिधित्व
Class rule,वर्ग सत्ता
Class structure,वर्ग संरचना
Class struggle,वर्ग-संघर्ष
Class theory of state,राज्य का वर्गीय सिद्धांत
Classical liberalism,शास्त्रीय उदारवाद
Classical marxism,शास्त्रीय मार्क्सवाद
Classical realism,शास्त्रीय यथार्थवाद
Classless society,वर्गहीन समाज
Clause by clause,खंडशः
Clause of accession,अधिमिलन खंड
Clear majority,स्पष्ट बहुमत
Cleavage,"दरार, मतभेद"
Clemency,क्षमा
Clerk of parliament,क्लर्क ऑफ पार्लियामेन्ट
Client,"गाहक, ग्राहक"
Clientelism,सेवार्थीवाद
Clique,गुट
Close society,संवृत समाज
Closed door session,गुप्त सत्र
Closed group,संवृत समूह
Closing session,समापन सत्र
Closure,समापन
Closure motion,समापन प्रस्ताव
Coalition,गठबंधन; संघ
Coalition government,गठबंधन सरकार
Co-belligerent,सहयुद्धकारी
Code,"संहिता, कूट, संकेत"
Code of civil procedure,सिविल प्रक्रिया संहिता
Code of conduct,आचार-संहिता
Code of criminal procedure,दंड-प्रक्रिया संहिता
Code of human rights,मानव अधिकार संहिता
Code of law,विधि-संहिता
Codification of international law,अंतरराष्ट्रीय विधि संहिताकरण
Coercive action,बल प्रयोग
Coercive force,प्रपीडक बल
Co-existence,सह-अस्तित्व
Cold war,शीतयुद्ध
Cold war strategy,शीतयुद्ध रणनीति
Collaboration,सहयोग
Collective action,सामूहिक कार्रवाई
Collective bargaining,सामूहिक सौदाकारी
Collective interest,सामूहिक हित
Collective leadership,सामूहिक नेतृत्व
Collective measures,सामूहिक उपाय
Collective responsibility,सामूहिक उत्तरदायित्व
Collective security,सामूहिक सुरक्षा
Collective treaty,सामूहिक संधि
Collective will,"सामूहिक इच्छा, सामूहिक संकल्प"
Collectivism,"सामूहिकतावाद, समूहवाद"
Collector,"समाहर्ता, कलेक्टर"
Collegial system,मंडली पद्धति
Collegium,अधिशासी मंडल
Collusion,दुरभिसंधि
Colon,"उपनिवेशी, कॉलोन"
Colonial,"औपनिवेशिक, उपनिवेशी"
Colonial acquisition,औपनिवेशिक अधिग्रहण
Colonial empire,औपनिवेशिक साम्राज्य
Colonial ideology,औपनिवेशिक विचारधारा
Colonial imperialism,औपनिवेशिक साम्राज्यवाद
Colonial period,औपनिवेशिक काल
Colonial policy,औपनिवेशिक नीति
Colonial powers,औपनिवेशिक शक्तियाँ
Colonial rule,औपनिवेशिक शासन
Colonial state,औपनिवेशिक राज्य
Colonialism,उपनिवेशवाद
Colonization,"उपनिवेशन, उपनिवेशीकरण"
Colony,उपनिवेश
Combat,युद्ध
Combatant,"लडाकू, योद्धा"
Combative federalism,योधक संघवाद
Cominform,कॅमिन्फार्म
Comintern,कॅमिन्टर्न
Comity,"सौहार्द, मंडली"
Comity of nations,राष्‍ट्रमंडली
Command economy,(राज्य) निर्देशित अर्थव्यवस्था
Commander-in-Chief,कमांडर-इन-चीफ
Commencement of session,सत्रारंभ
Commercial blockade,वाणिज्यिक नाकाबंदी
Commercial diplomacy,वाणिज्यिक राजनय
Commercial treaty,वाणिज्य संधि
Commissar (=commissary),कॉमिसार (कॉमिसरी)
Commission,"आयोग, कमीशन, आढत"
Commissioner general,महा आयुक्त
Committed bureaucracy,प्रतिबद्ध नौकरशाही
Committee of privileges,विशेषाधिकार समिति
Committee on Human Rights (U.N.O.),मानव अधिकार समिति  (सं. रा. संघ)
Committee on public undertaking,सार्वजनिक उपक्रम समिति
Committee stage,समिति अवस्था
Commodification,वस्तुकरण
Common allegiance,सहनिष्ठा
Common cause,सामान्य हित
Common good,सामान्य हित
Common international aims,सामान्य अंतरराष्ट्रीय लक्ष्य
Common law,लोक विधि
Common market,साझा बाजार
Common nationality,सह-राष्ट्रिकता
Common weal,सर्वहित
Common will,"सर्वेच्छा, सर्वजन इच्छा"
Commonwealth,राष्ट्रमंडल
Commonwealth of Nations,राष्ट्रमंडल
Communal,"सांप्रदायिक, सामुदायिक"
Communal representation,"सांप्रदायिक प्रतिनिधित्व, सामुदायिक प्रतिनिधित्व"
Communal harmony,"सांप्रदायिक सद्भाव, सामुदायिक सद्भाव"
Communalism,"सांप्रदायिकता, संप्रदायवाद"
Commune,कम्यून
Communication,संप्रेषण
Communis juris,सामान्य विधि
Communism,साम्यवाद
Communist manifesto,"साम्यवादी घोषणापत्र, कम्युनिस्ट मैनिफेस्टो"
Communist orbit,साम्यवादी प्रभावक्षेत्र
Communist party,"कम्युनिस्ट पार्टी, साम्यवादी दल"
Communitarianism,समुदायवाद
Community,समुदाय
Community development,सामुदायिक विकास
Community of nations,राष्ट्र-समुदाय
Community ownership,सामुदायिक स्वामित्व
Community service,सामुदायिक सेवा
Comparative constitutional law,"तुलनात्मक सांविधानिक विधि, तुलनात्मक सांविधानिक कानून"
Comparative approach,तुलनात्मक उपागम
Comparative government,"तुलनात्मक शासन, तुलनात्मक सरकार"
Comparative method,तुलनात्मक प्रणाली
Comparative politics,तुलनात्मक राजनीति
Competent authority,सक्षम प्राधिकारी
Competent court,सक्षम न्यायालय
Competing nationalities,प्रतिस्पर्धी राष्ट्रिकताएँ
Competing political units,प्रतिस्पर्धी राजनीतिक इकाइयाँ
Competitive federalism,प्रतिस्पर्धी संघवाद
Complementary agreement,पूरक समझौता
Complementary interest,पूरक हित
Composite culture,सामासिक संस्कृति
Composition,"संरचना, संघटन"
Compromise move,समझौता-प्रस्ताव
Comptroller and Auditor General,नियंत्रक एवं महालेखा परीक्षक
Compulsive measures,बाध्यकारी उपाय
Compulsory disarmament,अनिवार्य निःशस्त्रीकरण
Compulsory acquitsition,अनिवार्य अर्जन
Compulsory adjudication,अनिवार्य न्याय-निर्णयन
Compulsory arbitration,अनिवार्य विवाचन
Compulsory military training,अनिवार्य सैन्य प्रशिक्षण
Compulsory voting,अनिवार्य मतदान
Comrade,"साथी, कॉमरेड"
Concentration camp,बंदी शिविर
Concentration of power,शक्ति-संकेद्रण
Concentration of wealth,धन-संकेद्रण
Concept,"संकल्पना, अवधारणा"
Conciliation,"समाधान, सुलह"
Conclave,"गुप्त सभा, कॉनक्लेव"
Concurrent accreditation,समवर्ती प्रत्यायन
Concurrent jurisdiction,समवर्ती अधिकारिता
Concurrent list,समवर्ती सूची
Concurrent power,समवर्ती शक्ति
Concurring opinion,सहमति
Conditional grant,सशर्त अनुदान
Conditional recognition,सशर्त मान्यता
Condone,"माफ करना, उपमर्षण करना"
Conduct,"आचरण, संचालन"
Conduct of business,कार्य संचालन
Confederation,परिसंघ
Conference docments,"सम्मेलन प्रलेख, सम्मेलन दस्तावेज"
Conference-committee,सम्मेलन समिति
Confession,इकबाल
Confidence,विश्वास
Confidential,गोपनीय
Confidential negotiation,गोपनीय वार्ता
Confiscation,"अधिहरण, जब्ती"
Conflict,संघर्ष
Conflict of interest,हित-संघर्ष
Congress,"कांग्रेस, महासम्मेलन"
Conquering state,विजेता राज्य
Conquest,विजय
Conscious polity,सचेतन राजव्यवस्था
Conscription,अनिवार्य सैनिक भर्ती या सेवा
Consensual theory,सहमतिपरक सिद्धांत
Consensus,"आम राय, मतैक्य"
Consent,"सम्मति, सहमति"
Consent post hoc,तत्पश्च सहमति
Conservatism,"अनुदारवाद, रूढ़िवाद"
