English,Hindi
accession,"परिग्रहण, परिगृहीति, राज्‍यारोहण"
accession list,परिग्रहण सूची
accessioning,परिगृहीतीकरण
accolade,वक्रसज्जा पट्टी
account,विवरण
accouplement,युग्मन
Accra conference,अक्रा सम्मेलन
accruals,"प्रोद्भूत सामग्री, उपचित सामग्री"
acculturation,"परसंस्कृति-ग्रहण, उत्संस्करण"
accusation,आरोप
accustic effect,ध्वनिक प्रभाव
Aceldama,"एसेलडामा, फि‍लि‍स्तीन का स्थान"
Achaean (=Achian),एकियायी
Achaean League (=Achian League),एकीयायी लीग
Acheulean age,ऐश्यूली युग
acheulean biface,ऐश्यूली द्विमुख
acheulean epoch,ऐश्यूली युग
acheulean flake,ऐश्यूली शल्क
acheulio-levalloisian,ऐश्यूली लवालुसियाई
acid-free paper,अम्लमुक्त कागज
acolyte,अनुचर
acoma water jar,पानी का एकोमा मर्तबान
acorn knob,बंजुफलसम मुठिया
acoustic,ध्वनिक
acoustic feature,भौतिक ध्वनि लक्षण
acoustic tile,ध्वनिसोख टाइल
acrolith,"काष्ठाश्म, पत्‍थर के किनारे वाली काष्‍ठ मूर्ति"
Acropolis,"एक्रोपोलिस, गढ़ी, नगरकोट"
acroterion (=acroterium),शोभापीठ त्रिकोणिका पीठ
Act of Attainder,अपकीर्ति अधिनियम
Act of Indemnity and oblivion,दंड विमुक्‍ति एवं विस्मरण अधिनियम
Act of Settlement,"राज्य-व्यवस्था अधिनियम, एक्ट ऑफसेटिलमेंट"
Acta Diurna,"शाही रोज़नामचा, दैनिक समाचार"
Acta Senatus,सीनेट का कार्यवृत्‍त
Acte Additionel,"अपर प्रपत्र, एक्टे एडिशनेल"
Action Francaise,आक्सियों फ्राँन्सेज राजतंत्र-समर्थक
active record (=current record),"सक्रिय रिकार्ड, सक्रिय अभिलेख"
actual cultivator,वास्तविक कृषक
acute arch,नुकीली चाप
ad contractus seal,संविदा मुद्रा; संविदा मुहर
adaptation,अनुकूलन स्वीकरण
adapted,अनुकूलित
adeux crayons,दुरंगा खडि़या
adhesio,"आसंजन, चिपकने/सरने वाला पदार्थ"
adit,प्रवेश मार्ग
adjustment,समायोजन
adobe,कच्ची ईंट का भवन
adrianople red,"मध्‍यस्‍तरीय लाल, तुर्की लाल"
Adullamites,आडुलम गुटवादी
adventure,साहसिकता
adversary,"विपक्षी, शत्रु"
adze,"बसूला, ऐड्ज"
Adzed work,बसूला-कार्य
aedes,"पूजागृह, पूजाघर"
aedicula,"देवगृह, मंदिर"
Aegean culture,ईजियन संस्कृति
aegean vase,ईजियन कलश
aegicrames,मेषशीर्ष
aegis,तत्वावधान
aeolian soil,वातोढ मिट्टी
aeon,युग
aerarium,इरेरियम
aerial perspective,आकाशी परिप्रेक्ष्य
aerial photography,हवाई छायांकन
aerial warfare,"आकाशी युद्ध, हवाई लड़ाई"
aerugo,ऐयरुगो
aesthetic,"सौंदर्यपरक; सौंदर्यशास्त्रीय, रसात्मक; कलावादी; कलाभरक,"
aetiaioi,त्रिकोष शीर्ष पट्ट
Aetolian League,"एटोलियन लीग, एटोलियायी संघ"
aetoma,त्रिकोण शीर्ष
Afalou man,एफलू मानव
affiliation,सम्बद्धता
African walnut,अफ्रीकी अखरोट काष्ठ
afroid,अपक्व मृदा
after cast,अनुनिर्मित मूर्ति
agalma,"अगल्मा, देवाकृति"
agate,"अगेट गोमेद, अकीक"
agate ware,गोमेदरुपी भांड
age,"काल, युग"
age calibration,"वय अशांकन, आयु अंशाकन"
age cracks,कालिक विदर
age of chivalry,शौर्य युग
Age of Enlightenment,"प्रबोध युग, ज्ञानोदय युग"
Age of mammals,स्तनपायी युग
Age of Pericles,पेरीक्लीज युग
age of Pyramids,पिरामिड युग
age of reason,तर्क प्रधान युग
ageing (=aging),"काल-प्रभावन, कालिक क्षय"
agelai,एजिलायी
agglomerated settlement,संकुलित बस्ती
agglutinative architecture (=cellular architect,योगात्मक वास्तु
aggradation,"उच्चयन, अधिस्तरण"
aggradational deposits,तलोच्चयन निक्षेप
aggradational terrace,उच्चयन सोपान
agora,"सभा-स्थल, खुला स्‍थान"
agraffe,"ग्राही कील,चाप-शीर्ष मूर्ति"
agrarian movement,भूमिसुधारवादी आन्दोलन
agrarian structure,कृषि भूमि संरचना
agrarianism,भूमि सुधारवाद
aileron,पक्षभित्ति
air brick,वातायनी ईंट
air circulation,वायु संचार
air drain,"वायुनिस्सारक, वायुमोरी"
air grate,"वातायनी शिला इष्टका, वातायनीधातु इष्टका"
air lock,निर्वात कक्ष
air wash system,वायुशोधन पद्धति
aisle,पार्श्ववीथी
aisle hall,पार्श्ववीथि मंडप
aisle vaulting,पार्श्ववीथी मेहराब
akimbo,कटिहस्त मुद्रा
Akkadian,अक्कादी भाषा
al-Ubaid folk,अल-उबेद जन
alabaster,"सेलखड़ी, ऐलाबास्टर"
alabastrum,"इत्रदानी, सुगंधिकूपी"
alameda,"निकुंज-मार्ग, कुंज गली"
albarium,"गच, सुधा"
Albian epoch,अल्बीय युग
Albion,एलबियन
albronze,मिश्र कांस्य
album,अलबम
alcazar,"दुर्ग, गढ़ी (स्पेन)"
alcove,"आला, कोष्ठिका,ऐल्कोव"
alderman,"पौर मुख्य, विशिष्‍ट पौर, आल्डरमैन"
alectorium,द्यूतशाला
alette,"लघुखंड,द्वारशाखा,चापाधार पार्श्व"
alexandrinum opus,सिंकदरी कुट्टिम शिल्प
alhauna,देवकोष्ठ ताक
alkoranes,मीनार
allegiance,राजभक्‍ति
alley,"गली, वीथि"
alloy,"मिश्र धातु, मिश्रातु, एलॉय; धातु-मिश्रण तैयार करना"
allusive arms,कुलांकित आयुध
alluvial,"कछारी, जलोढ"
alluvial clay,जलोढ मृत्तिका
alluvial deposit,जलोढ निक्षेप
alluvium,जलोढक
ally,मित्र
almemar,अध्ययन-पटल
almena,"शिखर, कंगूरा,दंतुरित प्राकार, दाँतेदार फसील"
almond shaped axe,बादामकार कुठार
alpenhorn,"काष्ठतूर्य, काष्ठसिंगा"
alphorn,ऐल्पहॉर्न
alpine,ऐल्पीय
Alpine man,ऐल्पीय मानव
altar,"वेदिका, वेदी"
altar mound,वेदी चय
altar piece,"वेदी-पट,वेदी-मूर्ति"
altar railing,वेदी वेष्टिनी
altar screen,वेदी पट
altar stead,वेदी स्थल
altar stone,वेदी प्रस्तर
altar tomb,वेदीरूप समाधि
alternate,एकान्तर
alternate flaking,एकांतर शल्कन
alternately,"एकान्तरत:, एकान्तरतया"
alto-rilievo,उच्चोद्भृत
alure,"गलियारा, दीर्घा, वीथि"
alveolar,कूपिकी
alveolar prognathism,कूपिकी उद्हनुता
ambassador,राजदूत
ambe (=ambi),मंच
amber bead,"तृणमणि गुरिया (मनका), कहरुबा गुरिया (मनका)"
ambitious,महत्वाकांक्षी
ambitus,परितुंब
ambo,"मंच, वेदिका,अध्ययन-पीठिका"
ambulacrum,वृक्षाच्छादित पथ
ambulatio (=pteroma),"समावृत मार्ग, प्रदक्षिणापथ"
ambulatory,"प्रदक्षिणा-पथ,संवृत्त वीथि,वेदी वीथि"
amethyst,"जमुनिया, जंबुमणि, कटैला ऐमिथिस्ट"
amity,मैत्री
amnesty,"क्षमा, राजक्षमा"
amphiprostyle,उभयस्तंभ मंडप
amphitheatre,"रंगवाट, रंगभूमि, अखाड़ा"
amphithura,मध्य पट
amphora,"दोहत्था कलश, प्राचीन यूनान और रोम का पेय-संग्रहण का पात"
amplify,विस्तारित करना
ampulla,"तुंबिका, कलशिका"
Amri style,आमरी शैली
amulet,"तावीज, तईत"
amulet seal,"तावीज़ी मुहर, तावीज़ी मुद्रा"
amuletic head-rest,तावीज़ी तकिया
anachronism,"काल-वैषम्य, कालदोष"
anadem,"शिरोमाला, शीर्षहार; हार, माला"
anaglyph,"निम्नोद्भृत अलंकरण, द्विवर्णी त्रिविमचित्र, एनाग्लिफ"
anaglyptograph,"निरेखण युक्ति, उद्भृति युक्ति, निम्नोद्भरण युक्ति"
anaglyptography,"निरेखण कला, उद्भृती कला, निम्नोद्भरण कला"
analogion (=analogium),पाठ-पीठिका
analysis,विश्‍लेषण
anarchy,"अराजकता, अव्यवस्था"
ancestor,पूर्वज
ancestor worship,पितृ-पूजा
ancestry,"कुल-परंपरा, वंश,वंश-क्रम,उच्च कुल"
ancien regime,प्राचीन शासन-व्यवस्था
ancient,"पुरातन, प्राचीन"
ancient ballad,प्राचीन गाथा
ancient belief,प्राचीन मत
ancient custom,प्राचीन प्रथा
ancient history,प्राचीन इतिहास
ancient monuments,प्राचीन स्मारक
ancient substratum,पुरातन अध:स्तर
ancillary passage,उपमार्ग
ancon,"कुहनी, शुक नासिका, टोड़ा, कामाचा, कूर्पर"
ancona,"वेदिका अंलकरण, वेदी-चित्र,देवकोष्ठ"
andreia,"एन्डि्रया, सार्वजनिक भोजनशाला"
androgynous image,अर्धनारीश्वर मूर्ति
anecdote,उपाख्यान
angan,"शयनकक्ष, शयनागार"
angelot,एन्जिलोट
angelus,देवदूत पूजा
angle,कोण
angle bar,"कोण छड़, ऐंगल बार"
angle bracket,"कोण-कोष्ठक, कोण-ब्रेकेट"
angle burin,कोण-तक्षणी
angle capital,कोण-स्तंभ शीर्ष
angle measure,"गुनिया, कोण-मापक"
angle-graver,"कोणिक उत्कीर्णक, कोणिक टॉकी"
anglican,आंग्लिक
Anglican Communion,आंग्ल चर्च
Anglicanism,आंग्ल चर्चवाद
anglicist,आंग्लवादी
Anglo-phobia,आंग्ल-दुर्भीति
Anglo-Saxon,आंग्ल सैक्सन
angular-aperture,"कोणीय द्वारक, कोणीय छिद्र"
annalist,"आख्यान-लेखक, आख्यानकार"
annals,"वर्षवृत्‍त, आख्यान, ख्यात"
annexation,"मिला देना, विलय"
annexation policy,"विलय नीति, हड़प नीति"
annihilate,विलोपन करना
annulated column,वलयित स्तंभावली
annulated vault,वलयाकार गुंबद
annulet,"वलय, चक्रिका: वलयिका"
anomaly,असंगति
ansate cross,पाशंकित क्रूस
anta,भित्तिस्थूलन
ante date,"पूर्वदिनांकित करना, पूर्वकाल निर्धारण"
ante-bellum,युद्ध पूर्व (स्थिति)
ante-chamber,"उपकक्ष,अग्रशाला, ड्योढ़ी, मुखशाला"
ante-cour,प्रवेश-पथ
antecedent,"पूर्वगामी, पूर्ववृत्‍तांत"
antenave,पश्चिमी ड्योढी
antenna shaped hilt,"दुसिंगी मूठ, शृंगिकाकार मूठ"
antepagmanta,सज्जित द्वारोपांत
antependium,वेदी-मुखी
antepenultimate glaciation,उपांत्यपूर्व हिमावर्तन
anterides,भित्ति-वप्रक
anthesteria,"एंथेस्टीरिया, पुष्पोत्सव"
anthology,"संग्रह, संकलन"
anthropolite,नराश्म
anthropologist,"नृविज्ञानी, मानवविज्ञानी"
anthropology,"नृविज्ञान, मानवविज्ञान"
anthropometry,तालमान
anthropomorph,"नृरुप, मानवाकृति"
anthropomorphism,"मानवत्वारोपण, नरत्वारोपण,नृरुपता, नरत्वारोपणवाद"
anti clericalism,पादरी प्रथा विरोधी
anti Semitism,"यहूदी विरोध, यहूदीवाद-विरोध, यहूदी विरोधवाद"
anti-clerical legislation,पादरी प्रथा विरोधी विधान
anti-clericalism,पादरी प्रथा विरोधी
anti-rent,लगान-विरोधी
anti-semitism,"यहूदी विरोध वाद, यहूदी विरोध"
antichamber,अन्तराल
anticum,अग्रद्वार-मंडप
antiquarian,"पुरातनिक, पौरातनिक"
antiquarium,पुरासंग्रहालय
antiquary,पुरातनिक
antique,पुरावस्तु
antique bevel (=vauxhall bevel),"पुरा-प्रवण, वॉक्सहॉल-प्रवण"
antiquity,"पुरातनता,पुराकाल,पुरावशेष, पुरावस्तु"
antiquity law,पुरावशेष विधि
antler pick,शृंग-कुदाल
antler sleeve,शृंग-नली (उपकरण)
anvil,"निहाई, निघाति"
anvil technique,"निहाई-तकनीक, निघाति-प्रविधि"
Anzac,ऐन्जेक
apartheid,नस्‍ल-भेद
apella,"एपेला, नागरिक सभा"
Apennine culture,एपिनाइन संस्कृति
apes,कपि समूह
apex stone (=saddle stone),शीर्ष-प्रस्तर
aphorism,"नीति वचन, सूत्र, उपदेश वाक्‍य, सूत्रयुक्‍त"
apolitical,"अराजनीतिक, गैर राजनीति‍क"
apology,क्षमा याचना
apophyge,स्तंभ-संधि गोला
apotheca,"सुरा-भंडार, तैल-भंडार"
apothesis (=apodyterium),परिधान-कक्ष
apparel,"परिधान,नौकोपकरण"
appentice,द्वार-वितान
applied column (=engaged column),अनुप्रयुक्त स्तंभ
applied decoration,जड़ाउ अलंकरण; सजावट
applique,"जड़ाउ काम, ऐप्लिक"
applique work,"सजावट का काम, ऐप्लीकी कार्य"
approach,उपागम
approach gradient,उपागम प्रवणता
approach road,"पहुँच मार्ग, उप-सडक़"
approaches,पहुँच-मार्ग
approximate,लगभग
appui,"वेदिका-शीर्ष, प्राचीर-शीर्ष"
appuie-main,टेक दंड
apse (=apsis),"गजपृष्ठ, एप्स"
apsidal,गजपृष्ठाकार
apsidol,"अर्धवृत्‍ताकार, द्वत्रंश्र, गजपृठाकृति"
apteral,"पक्षस्तंभहीन, पार्श्वस्तंभहीन"
aqueduct,"जल-प्रणाल, कुल्या"
arabesque,"बेलबूटे का काम, अरवस्क"
araeostyle,सार्धत्रय व्यासांत
aralu,"अरालू, मृतात्माओं का नि‍वास-स्थान"
arbitrary,"स्वच्छंद, मनमाना"
arbitrary level system,यदृच्छ स्तर पद्धति
arbitrary stratigraphy,यादृच्छिक स्तरविज्ञान
arbitration,मध्यस्थ निर्णय
arbour,कुंज
arc,"चाप,दायरा"
arc-bountant,अर्ध चाप वप्र
arcade,"तोरणपथ, तोरणमंडल"
arcase (=carcass),ढाँचा; ढाँचा खड़ा करना
arcased screen,तोरणी पर्दा
arcature,"लघु तोरणपथ,छद्म तोरणपथ"
arch,चाप-चिह्न
arch bishop,"आर्च बिशप, महाधर्माध्यक्ष"
arch brick,"चाप इष्टिका, मेहराबीईंट"
arch duchy,आर्च डची
arch duke,"आर्च ड्यूक, राजकुमार"
arch pendant,चापलुंबी
arch rib,"चाप शलाका, मेहराबी शलाका"
archaean,आद्यकल्प
Archaean Era,आद्य महाकल्प
archaeolatry,"पुरातन पूजा, पुरावस्तु पूजा"
archaeolithic,आदिपाषाणयुगीन
archaeological,पुरातत्वीय
archaeological deposit,"पुरातत्वीय निक्षेप, पुरातत्वीय संचय"
archaeological evidence,पुरातात्विक साक्ष्य
archaeological salvage,"पुरातात्विक उद्धार, पुराजीर्णोद्धार"
archaeological site,पुरास्‍थल
archaeological survey,पुरातात्‍विक सर्वेक्षण
archaeologist,"पुरातत्वज्ञ, पुरातत्वविद्"
archaeology,"पुरातत्व, पुरातत्वविज्ञान"
archaeomagnetism,पुराचुंबकत्व
archaeozoine,आदिकल्प
archaic,"पुरागत, आद्य,आर्ष"
archaic record,पुरातनिक अभिलेख
arched motif,चाप रचना
archeion,मंदिर कोशागार
archief (=archival collection),पुरालेख संग्रह
archiepiscopate,"महाधर्माध्यक्ष का पद, प्रधान पादरी"
archisynagogos,पूजाध्यक्ष पीठ
architect,"वास्तुविद्, वास्तुकार"
architectonics,"वास्तुविज्ञान, स्थापत्यविद्या"
architectural drawing,स्थापत्य आरेखण
architectural ornamentation,वास्तुकलात्मक अलंकरण
architectural remains,वास्तु-अवशेष
architectural setting,वास्तुपरक दृश्य-विन्यास
architecture,"वास्तुकला, स्थापत्यकला; स्थापत्य, वास"
architrave,"पादांग,तोरण-सज्जा"
archivolt,"तोरणाच्छादन, चापालंकरण"
archlintel,"मेहराबी उत्तरांग, मेहराबी लिन्टल"
archlintel bracket,"मेहराबी उत्तरांग, टोडा, मेहराबी लिन्टल ब्रेकेट"
archway,तोरणपथ
archwindow,मेहराबी खिडक़ी
arcosolium,चापित समाधि कोष्ठ
arcuate,चापाकार
arcuated architecture,"तोरण वास्तु, तोरणाधृत वास्तु, बहुचापी वास्तु"
ard,"आर्ड, कुदाली"
ardish,"काच-जुड़ाई, काचपच्ची, काचपच्चीकारी"
area,"क्षेत्र, क्षेत्रफल"
area excavation,क्षेत्र उत्खनन
area exposure,क्षेत्र-अनावरण
area method,क्षेत्र-प्रणाली
arena,"मल्लभूमि, अखाड़ा, अक्षावट, रंगस्थली, रंगभूमि"
arenaceous rock,बालुकामय शैल
arenatum,गारा
argile,"पोतनी मिट्टी, सफेद मिट्टी, आर्जिल मिट्टी"
aristocracy,"अभिजाततंत्र, कुलीन वर्ग"
aristocrat,अभिजात
Aristotelian,अरस्तूवादी
arm palette,बाहुफलक
arm ring,"बाहुवलय, केयूर, बाजूबंद"
armada,युद्ध पोतों का बेड़ा
armature,"ढाँचा, पंजर"
armlet,"केयूर, बाजूबंद"
armour (=armor),"कवच, बख्तर, वर्म, आयुध"
armourist,कवच विशारद
armoury,शस्‍त्रागार
arotelle,वलयालंकृत
arras,अलंकृत पट
arris,उत्कोण
arrow,"तीर, शर, वाण"
arrow head,बाणाग्र
arrow straightner,वाण ऋजुक
art gallery,"चित्रशाला, चित्रदीर्घा, कलादीर्घा, चित्रवीथी"
artefact,उपकरण
articulation,स्पष्‍टोच्‍चारण
artillery,तोपखाना
artisan,शिल्पी/कारीगार
Aryan,"आर्य, कुलीन"
ascend,आरोहण
ascendancy,प्रभुत्व/आधिपत्य
ash mounds,भस्म टीले
ashlar,"तराशा पत्थर, कृंत प्रस्तर"
ashlar brick,"तराशी ईंट, कृंत इष्टिका"
askari,"अस्करी, अन्य की सेवा में नि‍युक्त देशवासी सैनि‍क"
aspect,आयाम
assasination,हत्या/वध
assassin,हत्यारा
assemblage,"जमाव, समुच्‍चय, संकलन"
assessment,आकलन
assiduous,अध्यवसायी
assignat,"आसिग्ना, भू-प्रतिभूत मुद्रा"
assize,"आवंछिक न्‍याय सत्र,विधिपृच्छा,अभिसत्राधिनियम"
Assize of Arms Act,आयुध अभिसत्राधिनियम
Assyrian art,असीरियाइ कला
astragal,हारिका
astronomical dating,खगोलीय काल-निर्धारण
astronomical method,खगोलीय प्रणाली
astronomical observatories,खगोलीय वेधशाला
astronomical treatise,खगोल शास्त्री संहिता
Asturian,अस्तूरियाई
astylar,स्तंभहीन
astylar facade,स्तंभहीन गृहमुख
astylar hall,स्तंभहीन सभा-भवन
Aterian industry,अतेरी उद्योग
atheistic,अनीश्‍वरवादी
atlantes,कीचक
Atlanthropus,"अटलांटिक मानव, एटलांथ्रोपस"
atrium,"प्रांगण, पुरतोभद्र, परिकोष्ठ"
atrocity,नृशंसता
attachment,संबद्ध/आसक्‍ति
attack,आक्रमण
attic,"परछत्ती, मियानी, अटारी, हर्म्य"
audience chamber,दीवाने आम
audience hall,सभामंडप
aula,महाशाला
Aulic Council,"सर्वोच्च न्यायालय, ऑलिक काउन्सिल"
Aurignacianculture,ऑरिग्नेशी संस्‍कृति
Australopithecus,ऑस्ट्रलोपिथेकस
autocracy,निरंकुशता
autonomous state,स्वशासित राज्य
autonomy,"स्वायत्‍ता, स्वशासन"
auxilliary,"सहायक, पूरक, गौण"
auxlliary force,सहायक सेना
avellance cross,"पुष्पांकित क्रूस, अंकरित क्रूस"
aven,ऊर्ध्व मार्ग
avenue,वीथि
awl,"सुआ, आरा, टेकुआ"
awning,"चंदोवा, सायबान"
axe,"कुठार, कुल्हाड़ी"
axe culture,कुठार संस्कृति
axe of the Geddess (=the Geddess axe),गेडिस समाधान
axe-grinder,कुठार सान
axe-hammer,कुठार हथौड़ा
axe-head,कुठाराग्र
axe-helve,कुठार मूठ
axe-sheath,कुठार खोल
axe-wedge,कुठार फाना
axial passage,"अक्षाकार मार्ग, अक्षीय मार्ग"
axiom,"सूक्‍ति, अभिगृहीत"
axis,कल्पित रेखा
Axis (=The Rome-Berlin-Tokyo Axis),धुरी (धुरी राष्‍ट्र)
Azilian,अजीली
azulejo,नीलाभ खर्पर
B.P. (Before Present),अद्यपूर्व
Babylon,"बावुल, बेबीलोन, इराक का नगर"
Babylonian captivity (=Babylonish captivity),बेबीलोनी बंदीकरण
Bacchanal devotee,बाखुसी उपासक
Bacchanalia,मद्यपानोत्सव
bachelor,युवा योद्धा
backed blade,इकधार फलक
badia,"मठ, मठ चर्च,मठ गिरजा"
Baghdad Pact,"बगदाद अनुबंध, बगदाद पैक्ट"
bagnio,"स्नानगृह,वेश्यालय,बंदीगृह"
baguette,लघु गोला पट्टी
bail,"प्राचीर, जमानत"
bailey,"दुर्ग-प्राचीर, कोट-प्रांगण"
baking,"पकाना, सेंकना"
balistraria,"इंद्रकोश, इंद्रकोष्ठ, मोखा"
balk (=baulk),मेंड
Balkan league,बाल्कन संघ
ballast,"गिट्टी, बैलास्ट"
balnea,सार्वजनिक स्नानागार
balteus,"मेखला,सोपानांतराल"
Baltic Pact,बाल्टिक अनुबंध
baluster,"लघुस्तंभ, क्षुद्रस्तंभ"
balustrade,"वेदिका,स्तंभवेष्टन,बैलस्ट्रेड"
band and gudgeon,"पट्टी-चूल, बंध-चूल"
band course,पट्ट बंध
band moulding (=band),पट्टी सज्जा
banded column,पट्टित स्तंभ
banded stones,पट्टबद्ध पाषाण
banderole (=banderol),"उद्भृत पट्टिका, उभारदार पट्टिका"
banding,"पट्टी सज्जा, पट्टी अलंकरण"
bandit,दस्यु
bandlet,लघु पट्टी
Bandung Conference,बांडुंग सम्मेलन
banished,निष्कासन
banishment,"निर्वासन, देश-निकाला"
banister,सीढि़यों का जंगला
banjara,"खानाबदोश, धुमन्तु कबीले"
banner,"पताका, ध्वज"
banner stone,ध्वजा-कुठार
bannerol,समाधि-ध्वज
bar,"छड़, दंड, दंडिका"
bar chart (=column chart),दंड चार्ट
bar chisel,दंड छैनी
bar diagram,दंड आरेख
bar tracery,"शलाका जाली अलंकरण, शलाका जाली-कर्म"
barbarian,बर्बर
barbaric,बर्बर
barbaric treatment,बर्बरतापूर्ण व्यवहार
barbarism,बर्बरता
barbed arrow,"कँटीला बाण, काँटेदार बाण"
barbed wire,कँटीला तार
barbette,बुर्जी
barbican,"कोट घूँघट,प्राचीर"
Bardoli satyagraha,बारदोली सत्याग्रह
barge-board,वलभिपट्ट
baron,"बैरन, पट्टेदार, सामंत"
baronage,सामंत का पद
baroness,"सांमत पत्‍नी, महिला सांमत"
baronetage,"उपसामंत वर्ग,बैरोनेट वंशावली"
baroque,अत्यलंकृत
barracoon,"दास बंदीगृह, दासगृह"
barrel roof,ढोलाकार छत
barrel shaped,ढोलाकार
barrel vault,"ढोलाकार कोष्ठ, अर्धगोल गुंबद"
barricade (=barricado),"अवरोध,घिराव,मोर्चाबंदी"
barrow,"स्मारक, समाधि"
barter,"आदान प्रदान, वस्तु विनिमय"
bartizan,कँगूरा
basal deposit,"आधार-निक्षेप, तल-निक्षेप"
basalt,"असिताश्म, बेसाल्ट"
base,अधिष्‍ठान
base camp,आधार शिविर
base level,निम्नतम तल
base line,आधार रेखा
base map,आधार मानचित्र
base stone (=bed stone),आधार पत्थर
base structure,आधार संरचना
base-relief (=low relief),निम्न उद्भृत
basement,"तहखाना, तलघर"
basilica,"बैसिलिका, समाधि-मंडप"
basin,"पात्र, द्रोणी"
bastille (=bastila),गढ़ी
bastion,"बुर्ज, गरगज, वप्र"
bastionet,बुर्जी
baton de commandement,शृंगवेत्र
batten door,"फट्टीदार दरवाजा, काष्ठ पट्टिका द्वार"
battered backed,निप्रवणा फलक (चकमक)
battery,तोपखाना
battle,"रण, समर, युद्ध"
battle axe,"युद्ध कुठार, फरसा, परशु"
battle cry,युद्ध-घोष
battle din,युद्ध कोलाहल
battle field,"रणभूमि, रणक्षेत्र"
battle hymn,युद्ध-गान
Battle of the Standard,ध्वज-संग्राम
battle-array,रण-व्यूह
battlement,"फसील, कंगूरा"
beacon,संकेत प्रकाश
beacon tower,प्रकाश स्तंभ
beaded pointing,गोंठदार टीप
beak head moulding,चंचुमुंडकसज्जा-पट्टी
beak shaped,"चोंच के आकार का, चंच्वाकार"
beaked graver,"चोंचदार टॉकी, चंचु उत्कीर्णक"
Beaker culture,बीकर संस्कृति
beam,"शहतीर, धरन, कड़ी,किरणपुंज,संकेतन"
beaver,"मुखरक्षी,बीवर सिक्का"
bed mould (=bed molding),अध:प्रक्षेप सज्जापट्टी
bed-rock,आधार शैल
beehive design,मधुछत्त अभिकल्प
beige ware,मटियाला भांड
beletage,"मुख्यतल, मुख्य मंजिल"
belfry,"घंटाघर,चल मचान"
bell arch,घंटा चाप
bell beaker,घंटाकार मृद्भांड
bell cot,"घंटाबुर्ज, घंटा अट्टालिका"
bell gable,"घंटा बुर्ज, घंटा अट्टालिका"
bellicose,"युयुत्सु,लड़ाकू,युद्धप्रिय"
bellona,बेलोना (रोम की युद्ध की देवी)
belt,कटिबंध
belvedere,बारादरी
bema,वेदिकक्ष
bench mark,"तल चिह्न,निर्देश चिह्न"
bench method,"बेंच प्रणाली, तल चिह्न प्रणाली"
benefice,"धर्म, मदद-ए माश, मठवृति"
benefit of clergy,"पादरी सुविधा, मध्य कालीन गि‍रजाघरों का वि‍शेषाधि‍कार"
Benelux,"बेनीलक्स (बेल्‍जियम, नीदरलैंड एवं लक्‍सेम्‍वर्ग का व्‍य"
benevolent,उदार
bent bar coin,वक्र शलाका-मुद्रा
Berlin decree,"बर्लिन डिक्री, बर्लिन निषेध"
berserker,"जुझारू योद्धा, नार्सी योद्धा"
Bethel,"बैथेल, उपासनागृह"
bezant (=besant),वृत्ताकार अंलकरण
bhakti movement,भक्‍ति आन्दोलन
bibliolater,ग्रंथ-पूजक
bickern,शृंगी निघात
bicone,द्विकोण
biconvex,उभयोत्तल
biface tool,द्विमुख औजार
bigot,धर्मान्ध
