English,Hindi
Acquired immunity,उपार्जित प्रतिरक्षा
Acquisition feeding,अर्जनअशन
Acquisition of land,भूमि-अधिग्रहण
Acranthous,अग्रपुष्पी
Acre,एकड़
Acreage allotment,एकड़वार आंबटन
Acre foot of water,एकड़ फुट जल
Acrocarp,अक्षांत फल
Acrocentric,अग्रबिंदुक
Acrodromous enation,अग्रगामी शिराविन्यास
Acrogamy,अग्रयुग्मन
Acrogynous,अग्रजायांगी
Acrogyny,अग्रजायांगिता
Acropetal,अग्राभिसारी
Acrospore,अग्रबीजाणु
Actinocarpic,अरफली
Actinodromous enation,अरसम शिराविन्यास
Actinomorphic,त्रिज्या-सममित
Actinomorphy (radial symmetry),त्रिज्या सममिति
Actinomycosis,ऐक्टिनो-आर्ति
Actinophage,ऐक्टिनोभोजी
Actinospore,ऐक्टिनोबीजाणु
Actinostele,"अरीय रंभ, अररंभ"
Actinostely,अररंभता
Action potential,क्रिया विभव
Action spectrum,क्रिया स्पेक्ट्रम
Active acidity,सक्रिय अम्लता
Active ingredient,सक्रिय संघटक
Active population,"अर्जक समष्टि, अर्जक संख्या"
Active principle,सक्रिय नियम
Active site,सक्रिय स्थल
Active space,सक्रिय क्षेत्र
Activity chart,कार्य चार्ट; सक्रियता चार्ट
Actual breaking strength,वास्तविक विभंजन सामर्थ्य
Actual farm yield,वास्तविक फार्म उपज
Actual hours,"वास्तविक घंटे, वास्तविक कार्य समय"
Actual rate of growth,वास्तविक संवृद्धि-दर
Actual rent,असली किराया
Actual rent,2. असली लगान
Actual wage,वास्तविक मजदूरी
Aculeate,शल्यकी
Acuminate,लंबाग्र
Acute,"निशिताग्र, तीव्र"
Acute dermal toxicity,तीव्र त्वचीय आविषालुता
Acute poisoning,तीव्र विषाक्तन
Acute toxicity,तीव्र आविषालुता
Adapical,अभिशीर्ष
Adaptability,अनुकूलनशीलता
Adaptation,अनुकूलन
Adaptive,अनुकूली
Adaptive radiation,अनुकूली विकिरण
Adaxial,अभ्यक्ष
Additive,"योज्य, योगात्मक"
Additive,"2. योगज, संकलनी, योगशील"
Additive gene,योज्य जीन
Additivity,"योज्यता, संकलनीयता"
Adelphogamy,जनक-संतति युग्मन
Adelphous,संघी
Adeniform,ग्रंथिरूप
Adenine,ऐडेनीन
Adenocalyx,ग्रंथिल बाह्यदलपुंज
Adenoid,"कंठ शालक, ऐडिनाइड (सं.); ग्रंथिसम, ग्रंथिल, ग्रंथ्याभ (वि.)"
Adenose,ग्रंथिमान
Adfrontal area,अभिललाट क्षेत्र
Adherent,"आसंजित, संलागी"
Adhesion,आसंजन
Adhesive,आसंजक
Adhesive mucilage,आसंजक म्यूसिलेज
Adhesive solution,"आसंजक घोल, आसंजक विलयन"
Adhesive solvent,आसंजक विलायक
Adichogamy,अभिन्नकालपक्वता
Adipose cell,वसा कोशिका
Aditus,"द्वार, प्रवेशिका"
Adnate,संलग्न
Adnation,संलग्नता
Adnexed,आलग्न
Adsere,अधिक्रमक
Adsere,2. क्रमक संधि
Adsorption,अधिशोषण
Adult,"वयस्क, प्रौढ़"
Aduncate,"अंकुश-वक्र, आनत"
Advance felling,अग्रिम पातन
Advance growth,अग्रिम वृद्धि
Advance planting,अग्रिम रोपण
Advance reproduction,अग्रिम पुनरुत्पादन
Advance thinning,अग्रिम विरलन
Advective frost,अभिवाही कुहरा
Adventitious bud,अपस्थानिक कलिका
Adventitious root,अपस्थानिक मूल
Adverse,अक्षोन्मुख
Adverse,2. सम्मुख
Adynamandry,स्वपरागवंध्यता
Adze,वसूला
Adzing,तक्षण
Adzing machine,तक्षण-यंत्र
Aeolian soil,वातोढ़ मृदा
Aeration,"वातन, वायुमिश्रण"
Aeration porosity,वातन सरंध्रता
Aerenchyma,वायूतक
Aerial strip census,हवाई पट्टीवार गणना
Aerial,"आकाशी, वायव"
Aerobe,"वायुजीव, ऑक्सीजीव"
Aerobic respiration,"वायु श्वसन, ऑक्सी श्वसन"
Aerobic,वायुजीवी
Aesthetic forestry,सौंदर्यात्मक वानिकी
Aestivation,पुष्पदलविन्यास
Aestivation,2. ग्रीष्मनिष्क्रियता
Afforestation,वनरोपण
Aflatoxin,ऐफ्लाटॉक्सिन
After-ripening,अनुपक्वन
Age class distribution,आयु वर्ग वंटन
Age classification,आयु वर्गीकरण
Age class period,आयु वर्ग अवधि
Age gradation,आयु श्रेणीकरण
Ageing,कालपक्वन
Ageing,2. कालप्रभावन
Ageing,3. जरण
Ageing period,काल प्रभावन अवधि
Agglomerative classification,संपिंडित वर्गीकरण
Aggregate,"पुंज, समुच्चय"
Aggregate,2. समग्र
Aggregate breaking strength,पुंजित विर्भजन सामर्थ्य
Aggregate demand analysis,समग्र मांग विश्लेषण
Aggregate demand,समग्र माँग
Aggregate sample,समुच्चय नमूना
Aggregate supply,समस्त आपूर्ति
Aggregate value,समस्त मूल्य
Aggregation,"समुच्चयन, पुंजन"
Aggressiveness,"आक्रमणशीलता, आक्रामकता"
Aging of wood,काष्ठ का कालपक्वन
Agouti,अगूटी
Agrarian,भूमिसंबंधी
Agrarian,"2. कृषिक, कृषिभूमि संबंधी"
Agrarian law,"भूमिसंबंधी कानून, कृषिभूमि विधि"
Agrarian policy,भूमिसंबंधी नीति
Agreement,"करार, अनुबंध"
Agreement,2. स्वीकृति
Agricultural area,कृषि-क्षेत्र
Agricultural class,"कृषक वर्ग, खेतिहर वर्ग"
Agricultural community,"कृषिजीवी समुदाय, कृषक समुदाय"
Agricultural forest,कृषि वन
Agricultural holding,जोत क्षेत्र
Agricultural input,कृषि-निवेश
Agricultural land,कृषि भूमि
Agricultural region,कृषि प्रदेश
Agricultural rent,कृषि लगान
Agricultural revolution,कृषि क्रांति
Agricultural sector,कृषि क्षेत्रक
Agricultural statistics,"कृषि सांख्यिकी, कृषि संबंधी आंकड़े"
Agricultural surplus,कृषि अधिशेष
Agricultural system,कृषि प्रणाली
Agricultural technology,कृषि प्रौद्योगिकी
Agricultural unemployment,कृषि बेरोजगारी
Agri-silvi method,वन-खेती पद्धति
Agri-silviculture,कृषि-वनवर्धन
Agrobiology,कृषिजैविकी
Agroclimatic classification,कृषि-जलवायु वर्गीकरण
Agro-climatic region,कृषि-जलवायु क्षेत्र
Agroecological zone,कृषि-पारिस्थितिक क्षेत्र
Agroecology,कृषि-पारिस्थितिकी
Agroecosystem,कृषि पारितंत्र
Agro-energy,कृषि-ऊर्जा
Agro-forestal,कृषि-वनीय
Agroforestry spatial unit,कृषिवानिकी स्थानिक इकाईयां
Agroforestry system,कृषि वानिकी प्रणाली
Agro-forestry,कृषि वानिकी
Agro-industry,कृषि उद्योग
Agronomic variety,सस्य किस्म
Agronomy,सस्य-विज्ञान
Agropastoral system,कृषि-चरागाही प्रणाली
Agrosilvicultural system,कृषिवनवर्धन प्रणाली
Agro-silvi-pastoral system,कृषि-वन-चरागाही पद्धति
Agrostology,घास-विज्ञान
Agrotype,सस्यप्ररूप
Aheliotropic,सूर्यापवर्ती
A-horizon,"A-हौराइजन, ए-संस्तर"
Aircraft grade timber,विमानोपयोगी प्रकाष्ठ
Air dried,"वायु-शुष्कित, वायु-शुष्क"
Air-dry,"वायु-शुष्क, वायु शुष्कित"
Air-dry density,वायु-शुष्क घनत्व
Air-drying,वायु-शुष्कन
Air-dry moisture content,वायु-शुष्क आर्द्रतांश
Air-drysoil,वायु-शुष्क मृदा
Air layering,वायु परतन
Air seasoning,वायु संशोषण
Air seasoning shed,वायु संशोषण शाला
Akaryote stage,अरंज्यकेंद्रकी अवस्था
Akinete,निश्चेष्ट (बीजाणु)
Ala,पक्षक
Alar,पक्षाभ
Albert lay,"अलबर्ट बटान, अनुलड़ बटान"
Albescent,ऐल्बिसेन्ट
Albinism,"रंजकहीनता, अरंजकता"
Albino,वर्णकहीन (जीव)
Albinotic,वर्णकहीन
Alburnum,"रसदारु, ऐल्बर्नम"
Alete,अरहीन
Aleurone grain,ऐल्यूरोन कण
Alfalfa,ऐल्फाफ़ा
Algae,"शैवाल, सेवार (ऐल्गी)"
Algicide,शैवालनाशी
Algologist,"शैवालविज्ञानी, शैवालज्ञ"
Algology,शैवालविज्ञान
Alien species,विदेशी जाति
Alien,विदेशी
Alien,2. अन्य
Aliform,पक्षरूप
Alkali soil,क्षार मृदा
Alkaline (or basic) fertilizer,क्षारीय उर्वरक
Alkaline soil,"क्षारीय मृदा, खारी मिट्टी"
Alkalinity,"क्षारीयता, खारापन"
Alkalization,क्षारीयन
All veneer construction,स्तरण-मात्र रचना
Allele,विकल्पी (युग्मविकल्पी)
Allelic,विकल्पी
Allelism,विकल्पता (युग्मविकल्पता)
Allelochemical,"ऐलीलोकेमिकल, अन्योन्य रसायन"
Allelopathy,एलीलोपैथी
Alley cropping,वीथि-सस्यन प्रणाली
Alliaceaus,लशुनी
Alliance,संबंध
Allocarpy,"परफलता, परनिषेकफलता"
Allocation,बँटवारा
Allochthonous flora,"अपरस्थानिक वनस्पतिजात, अपरस्थानिक पेड़-पौधे"
Allogamous,परनिषेची
Allogamy,परनिषेचन
Allogenic factor,अन्यत्रजनिक कारक
Allogenic succession,अन्यत्रजनिक अनुक्रमण
Allometric relationship,सापेक्षमितीय संबंध
Allomone,ऐलोमोन
Allopolyploid,परबहुगुणित
Allopolyploidy,परबहुगुणिता
Allosome,"लिंग गुणसूत्र, ऐलोसोम"
Allosperm,परनिषेकभ्रूण
Allotment to periods (or periodic block),"अवधि (खंज आबंटन) आबंटन, अवधि नियतन"
Allowable cut,"अनुमत्य टूट, अनुमत्य काट"
Allowance,"मोक, छूट"
Allowance for bark,"वल्क-मोक, छाल-छूट"
Allowance for trim,कतरन-छूट
Alluvial,जलोढ़
Alluvial soil,जलोढ़ मृदा
Alluviation,जलोढ़कन
Alluvium,जलोढ़क
Almond (Prunus amygdalus),बादाम
Alpha design,ऐल्फा डिज़ाइन
Alpine vegetation,उच्चपर्वतीय वनस्पति
Alternate grazing,एकांतर चराई
Alternate host,एकांतर परपोषी
Alternate strip system,एकांतर पट्टी पद्धति
Alternation of generations,पीढ़ी-एकांतरण
Alternative,वैकल्पिक
Alternative farming,"वैकल्पिक खेती, वैकल्पिक"
Alternative host,वैकल्पिक परपोषी
Alveolus,"कूपिका, ऐल्वियोलस"
Amb,परिरेखा
Amber,ऐंबर
Amelioration (land),सुधार
Amenity horticulture,"सुखसुविधा बागवानी, सुखसुविधा उद्यान कृषि"
Ament,"कैटकिन, नतकणिश"
Ametabolous,अकायांतरणी
Amino acid,अमीनो अम्ल
Amitosis,"असूत्रीविभाजन, अमाइटोसिस"
Ammate,ऐम्मेट
Ammonification,अमोनीकरण
Ammunition,"गोला-बारूद, बारूद सामग्री"
Amoeboid,"अभीबीय, अभीबाभ"
Amorphous cortex,आकारहीन वल्कुट
Amorphous region,अनियतरूप क्षेत्र
Amphibious,"उभयचरी, जलस्थली"
Amphid,द्विक
Amphidiploid,उभयद्विगुणित
Amphigynous,परिअंडधानीय
Amphiphloic,"उभयतः पोषवाही, उभयतः फ्लोएमी"
Amphiphyte,जलस्थलोद्भिद
Amphispore,ऐम्फिबीजाणु
Amphistomatic,उभयरंध्री
Amphistomatous,उभयरंध्री
Amphitropous,अनुप्रस्थ
Amphivasal,"पोषवाहकेंद्री, फ्लोएमकेंद्री"
Amplectens,"स्तंभालिंगी, आलिंगी"
Amplexicaul,स्तंभालिंगी
Ampullate,"फ्लास्करूपी, तुंबिकारूप"
Ampulliform,फ्लास्करूपी
Amylaceous,मंडिल
Amylon,मंडी मृदूतक
Anabatic wind,आरोही पवन
Anabiosis,प्रसुप्त जीवनः प्रसुप्तजीविता
Anabiosis,2. पुनर्जागरण
Anabolism,उपचय
Anacamplylotropous,प्रतीप वक्र
Anacanthus,शूलहीन
Anacrogynous,अनग्रजायांगी
Anacrogyny,अनग्रजायांगिता
Anadromic,ऊर्ध्वगामी
Anadromic,2. अग्रोन्मुख
Anadromous venation,अग्रोन्मुख शिराविन्यास
Anaerobe,"अवायुजीव, अनॉक्सीजीव"
Anaerobic,अवायवीय
Anaerobic respiration,"अवायु श्वसन, अनॉक्सीय श्वसन"
Analogous,अनुरूप
Analogous,2. समवृत्ति
Analogy,अनुरूपता
Analogy,2. समवृत्तिता
Analysis,विश्लेषण
Analysis of variance,प्रसरण विश्लेषण
Analytical model,"वैश्लेषिक मॉडल, वैश्लेषिक प्रतिरूप"
Anamorphosis,अधिकायांतरण
Anandrous,अपुमंगी
Anaperturate,द्वारकहीन
Anaphase,"पश्चावस्था, ऐनाफेज"
Anaphysis,"लाइकेन सुई, लाइकेन सूचिका"
Anatomical,शारीरीय
Anatomy,शारीर
Anatropous (ovule),प्रतीप
Androcyte,"पुंकोशिका, पूर्व पुमणुकोशिका"
Androdioecious,भिन्नोभयपुंलिंगी
Androdynamous,दीर्घपुंकेसरी
Androecium,पुमंग
Androgametangium,पुंयुग्मकधानी
Androgamete,पुंयुग्मक
Androgenesis,पुंजनन
Androgonial cell,पुंजनक कोशिका
Androgynophore,"पुंजायांगधर, जायापुंधर"
Androgynous,"जायापुंलिंगी, पुंजायांगी"
Androphore,पुमंगधर
Androphyll,"पुंबीजाणुपर्ण, पुंपर्ण"
Androphyte,पुंपादप
Androplasm,"पुंयुग्मक द्रव्य, पुंद्रव्य"
Androsome,पुंसूत्र
Androsporangium,पुंबीजाणुधानी
Androspore,पुंबीजाणु
Anemochory,वायुप्रकीर्णन
Anemograph,"पवनवेग-लेखी, अनेमोग्राफ"
Anemometer,पवनमापी
Anemophilous,वायुपरागित
Anemophily,वायुपरागण
Anemophobe,वायुभीरु
Anemospore,वातोढ़ बीजाणु
Anemotaxis,वातानुचलन
Aneuploid,असुगुणित
Aneuploidy,असुगुणिता
Angiocarpic (angiocarpous),आवृतफलीय
Angiocarpic (angiocarpous),2. आवृत-हाइमीनियमी
Angiocarpous,आवृतफलीय
Angiocarpous,2. आवृत-हाइमीनियमी
Angiocarpy,आवृतफलता
Angiocarpy,2. आवृतहाइमीनियमत्व
Angiosperm,आवृतबीजी
Angiospermy,आवृतबीजिता
Angle of attack,चीरा कोण
Angle of attack,2. आपात कोण
Angle of repose,घर्षण-कोण
Angledozer,ऐंगलडोजर
Angustate,अंगुलिरूप
Anhydrous,निर्जल
Animal,"प्राणी, जंतु, जानवर; पशु"
Animal day,प्राणि दिवस
Animal dye,प्राणि रंजक
Animal glue,"प्राणिक श्लेषक, प्राणिक सरेस"
Animal hauling,"पशुकृत कर्षण, पशुकृत ढुलाई"
Animal introduction,प्राणि आनयन
Anion,ऋणायन
Anisogamete,असमयुग्मक
Anisogamous,असमयुग्मकी
Anisogamy,असमयुग्मन
Anisogamy,2. असमयुग्मकता
Anisopetalous,असमदली
Anisophyllous,असमपर्णी
Anisotropic,विषमदैशिक
Annual cut,वार्षिक कटाई
Annual cutting area,वार्षिक कटान क्षेत्र
Annual growth,वार्षिक वृद्धि
Annual layer,"वार्षिक परत, वार्षिक स्तर"
Annual layer,2. वार्षिक वलय
Annual net profit,वार्षिक शुद्ध लाभ
Annual plant,"वार्षिक पौधा, वर्षजीवी पौधा"
Annual ring,वार्षिक वलय
Annule,"वलयांश, ऐन्यूल"
Annulet,वलयिका
Annulus,वलय
Anomalous,असंगत
Anomodromous venation,कूट शिराविन्यास
Anormal,अमानक
Anormal forest,अमानक वन
Anoxybiont,अनॉक्सीजीव
Antagonism,विरोध
Antagonist,विरोधी
Antagonistic symbiosis,"विरोधी सहजीवन, विरोधी सहजीविता"
Antenna,शृंगिका
Antepetalous,दलाभिमुखी
Anterior,अग्र
Anther,परागकोश
Antheridium,पुंधानी
Antheriferous,परागकोशधर
Antherless,परागकोशहीन
Antherozoid,पुंमणु
Anthesis,परागोद्भव
Anthesis,2. प्रफुल्लन
Anthophilous,पुष्परागी
Anthracene oil,ऐन्थ्रैसीन तेल
Anthracnose,ऐन्थ्रेक्नोज
Anthropogenic,मानवजनिक
Anthropogenic factor,मानवजनिक कारक
Antiauxin,प्रति-ऑक्सिन
Antibacterial,"प्रतिजीवाणुक, प्रतिजीवाण्विक"
Antibiosis,प्रतिजीविता
Antibiotic,"प्रतिजैविक, ऐन्टिबायोटिक"
Antibody,प्रतिरक्षी
Antical,"अपाक्ष, अपाधार"
Anticlinal,अपनतिक
Antidote,प्रतिविष
Antidote,2. प्रतिकारक
Antidromous,प्रतिगामी
Antienzyme,प्रतिएन्जाइम
Antigen,प्रतिजन
Antimicrobial,प्रतिसूक्ष्मजीवी
Antipodal,प्रतिव्यासांत
Antisepsis,प्रतिपूयन
Antiserum,"प्रतिसीरम, ऐन्टिसीरम"
Ant-proof,दीमकरोधी
Antrose,अग्रोन्मुखी
Anucleate,अकेंद्रकी
Aperture,छिद्र
Apetaloid,दलहीन
Apetalous,दलहीन
Apetaly,अदलता
Apex,शीर्ष अग्रक
Apheliotropism,सूर्यापवर्तन
Aphicide,ऐफिडनाशी
Aphid lion,ऐफिड व्याघ्र
Aphototaxis,प्रकाशापचलन
Aphototropic,प्रकाशापवर्ती
Aphototropism,प्रकाशापवर्तन
Aphyllous,अपर्णी
Aphylly,अपर्णता
Apicad,"शिखरोन्मुख, अभ्यग्र"
Apical control,शीर्षस्थ नियंत्रण
Apical dominance,"शीर्ष प्रभाविता, शिखाग्र प्रमुखता"
Apical meristem,शीर्षस्थ विभज्या
Apicultre,मधुमक्खी पालन
Apileate,अछत्रकी
Aplanogamete,अचल युग्मक
Aplanosporangium,अचल बीजाणुधानी
Aplanospore,अचल बीजाणु
Apocarpy,वियुक्त-अंडपता
Apocarpy,2. बहु-अंडपता
Apodal,अपाद
Apodial,अपाद
Apodous larva,अपाद डिंभक
Apodus,अपाद
Apogamy,अपयुग्मन
Apogeotropic,"भू-अपवर्ती, अगुरुत्वानुवर्ती"
Apogyny,जायांगबंध्यता
Apolar,अध्रुवी
Apomeiosis,अपअर्धसूत्री विभाजन
Apomixis,असंगजनन
Apopetalous,पृथक्द्लीय
Apophysis,अघःस्फीतिका
Apoporium,अपछिद्रक
Aporogamy,द्वारेतरप्रवेश
Aposepalous,पृथक् बाह्यदलीय
Apospory,अपबीजाणुता
Apparatus,उपकरण
Apparent density,आभासी घनत्व
Appendiculate,उपांगिकायुक्त
Appendiculum,उपांगिका
Appetizer,क्षुधावर्धक
Apposition,स्तराधान
Appreciation,वृद्धि
Appresorium,आसंगांग
Appropriate technology,उपयुक्त प्रौद्योगिकी
Apricot,खुबानी
Apterous,"अपक्ष, अपंख"
Apterygota,एप्टेरीगोटा
Apterygote,अपंखी
Aqua-culture,जल-कृषि
Aquasilvicultural system,जलीय वनवर्धन प्रणाली
Aquatic,जलीय
Arable crop,कृष्य फसल
Arable farming,कृष्य कृषि
Arable land,कृष्य भूमि
Arachnophobia,ऐरेक्निड भीति
Arboreal,वृक्षीय
Arboreal,2. वृक्षवासी
Arborescent,"वृक्षवत्, वृक्षसम"
Arboretum,वृक्षोद्यान
Arboreus,"वृक्षवत्, वृक्षसम"
Arboriculture,वृक्षसंवर्धन
Arbovirus,"संवाविषाणु (संधिपाद वाहित विषाणु), आर्बोवाइरस"
Archaic,"पुरातन, पुराकालीन"
Archegonium,स्त्रीधानी
Archesporium,प्रप्रसूतक
Archetype,आद्यप्ररूप
Architectural model,"स्थापत्य मॉडल, स्थापत्य प्रतिरूप"
Arctic,"उत्तरध्रुवीय, आर्कटिक"
Area control,क्षेत्र नियंत्रण
Area method,क्षेत्रफल विधि
Arenaceous,बालुकामय
Arenaceous,2. बालुकावासी
Arenarius,बालुकावासी
Arenicole (arenicolous),बालुकावासी
Areola,"एरियोला, गार्तिका"
Areola,2. क्षेत्रिका (शैक)
Areolation,क्षेत्रिकालंकरण
Argillaceous,मृण्मय
Argillaceous,2. मृदावासी
Arid lands,शुष्क क्षेत्र
Arid soil,शुष्क मृदा
Aridity index,शुष्का सूचक
Aril,बीजचोल
Arillate,बीजचोल
Arista,शूक
Aristate,"शूकमय, शूकधारी"
Arithmetic mean,समांतर माध्य
Arm,"बाहु, भुजा"
Arm,2. शाखिका
Aroliar pad,ऐरोलियर पैड
Arthrophyte,संधि-उद्भिद्
Arthrospore,संधिबीजाणु
Arthrosporulation,संधिबीजाणुजनन
Arthrosterigma,संधि प्रांगुल
Articulate,संधिल
Articulated,संधित
Articulated growth,संधित वृद्धि
Artificial regeneration,कृत्रिम पुनरुद्भवन
Arviculture,फसल-विज्ञान
Ascent of sap,रसारोहण
Ascidium,घटपर्णी
Ascidium,2. घटरूपांग
Ascocarp,ऐस्कोकार्प
Ascogenous,ऐस्कोसजन
Ascogonium (ascogone),"ऐस्कोधानी, ऐक्सोगोनियम"
Ascolichen,ऐस्कोलाइकेन
Ascophore,ऐस्कसधर
Ascus,ऐस्कस
Aseptic,"पूतिहीन, अपूतित"
Aseptic,2. अजर्म
Asexual,"अलैंगिक, अलिंगी"
Asexual reproduction,अलैंगिक जनन
Ask price,माँगी कीमत
Aspect,अभिमुखता
Aspect,2. छवि
Aspermous,अबीजी
Aspermy,अबीजता
Aspirator,चूषित्र
Asporogenic (asporogenous),अबीजाणुजन
Assimilation,स्वांगीकरण
Assimilative,स्वांगीकारक
Association,साहचर्य
Association,2. संगुणन
Association,3. सहवास
Association,4. सहसंघ
Associes,सहसंघक
Assortive mating,अपव्यूही संगम
Assortment table,अपव्यूहन सारणी
Aster,"तारक, ऐस्टर"
Asteriform,"ताराकार, तारकरूप"
Asterigmatous,अप्रांगुली
Asterophysis,तारकसूत्र
Astringency,कषायता
Astringent,कषाय
Asymbiotic,असहजीवी
Asymmetrical,असममित
Atavism,पूर्वजता
Atmometer,वाष्पनमापी
Atoll,"अडल, प्रवालद्वीप वलय"
Atrophy,"क्षीणता, अपुष्टि"
Attenuate,संकीर्ण
Attribute,गुण
Auger,ऑगर
Augmentation cropping,संवर्धन सस्यन
Auricle (auricula),पालि
Auricle (auricula),2. अलिंद
Auricled,पालियुक्त
Auriform (ear shaped),कर्णरूपी
Autobasidium,स्वबैसिडियम
Autocarp,स्वनिषेच फल
Autocarpy,स्वनिषेच फलन
Autocatalysis,स्वोत्प्रेरण
Autochthonous flora,"स्वस्थानिक वनस्पतिजात, स्वस्थानिक पौधे"
Autocidal control,स्वनाशक नियंत्रण
Autoclave,ऑटोक्लेव
Autodigestion,स्वपाचन
Autoecious,एकाश्रयी
Autoecism,एकाश्रयिता
Autoecological studies,स्वपारिस्थितिक अध्ययन
Autoecology,स्वपारिस्थितिकी
Autogamous,स्वकयुग्मी
Autogamy,स्वकयुग्मन
Autogenesis,स्वतःजनन
Autogenic factor,स्वतःजात कारक
Autogenic succession,स्वतःजात अनुक्रम
Autogenic,स्वतःजात
Autogenous,स्वतःजात
Autograft,स्वरोपण
Autolysis,स्वलयन
Automatic,स्वतःनियंत्रित
Automixis,स्वतःजनन
Autonomous,स्वायत्त
Autophagous,स्वतःभोजी
Autophagy,स्वतःभोजिता
Autoploid,स्वगुणित
Autopolyloidy,स्वबहुगुणित
Autoradiography,"स्वविकिरणी चित्रण, ऑटोरेडियोग्राफी"
Autosome,"अलिंगसूत्र, औटोसोम"
Autotroph,"स्वपोषी, स्वपोषित"
Autotrophic plant,स्वपोषित पादप
Autotrophy,स्वपोषण
Autumn wood,"शरद् काष्ठ, शरद् दारु"
Autumnal,"शारद, शरद्"
Auxiliary,"सहायक, अतिरिक्त"
Auxiliary species,सहायक जाति
Auxin,ऑक्सिन
Available moisture,प्राप्य आर्द्रता
Available nitrogen,प्राप्य नाइट्रोजन
Available nutrient,प्राप्य पोषक
Available water,"प्राप्य जल, उपलब्ध जल"
Available water holding capacity,"प्राप्य जल-धारण क्षमता, प्राप्य जलधारिता"
Average,औसत
Average out-turn,औसत उत्पादन
Average revenue,"औसत राजस्व, औसत आय"
Aversion,अरुचि
Aves,एवीज
