English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Adamellite,ऐडमेलाइट,ઐડમેલાઇટ,ऐडमेलाइट,ਐਡਮੇਲਾਇਟ,ঐডমেলাইট,ऐडमेलाइट,ಐಡಮೇಲಾಇಟ,ഐഡമേലാഇട,ஐடமேலாஇட,ఐడమేలాఇట,ایڈمیلائٹ,ঐডমলাইট,ଐଡମେଲାଇଟ,ऐडमेलाइट
Adamic earth,ऐडेमी मृदा,ઐડેમી મૃદા,ऐडेमी मृदा,ਐਡੇਮੀ ਮ੃ਦਾ,ঐডেমী মৃদা,ऐडेमी मृदा,ಐಡೇಮೀ ಮೃದಾ,ഐഡേമീ മൃദാ,ஐடேமீ ம்ருதா,ఐడేమీ మృదా,ایڈیمی مردا,ঐডমী মৃদা,ଐଡେମୀ ମୃଦା,ऐडेमी मृदा
Adamite,ऐडामाइट,ઐડામાઇટ,ऐडामाइट,ਐਡਾਮਾਇਟ,ঐডামাইট,ऐडामाइट,ಐಡಾಮಾಇಟ,ഐഡാമാഇട,ஐடாமாஇட,ఐడామాఇట,ایڈامائٹ,ঐডামাইট,ଐଡାମାଇଟ,ऐडामाइट
Adelite,एडेलाइट,એડેલાઇટ,एडेलाइट,ਏਡੇਲਾਇਟ,এডেলাইট,एडेलाइट,ಏಡೇಲಾಇಟ,ഏഡേലാഇട,ஏடேலாஇட,ఏడేలాఇట,ایڈیلائٹ,ডলাইট,ଏଡେଲାଇଟ,एडेलाइट
Adelpholite,एडेल्फोलाइट,એડેલ્ફોલાઇટ,एडेल्फोलाइट,ਏਡੇਲ੍ਫੋਲਾਇਟ,এডেল্ফোলাইট,एडेल्फोलाइट,ಏಡೇಲ್ಫೋಲಾಇಟ,ഏഡേല്ഫോലാഇട,ஏடேல்போலாஇட,ఏడేల్ఫోలాఇట,ایڈیلپھولائٹ,ডল্ফলাইট,ଏଡେଲ୍ଫୋଲାଇଟ,एडेल्फोलाइट
Adularia,ऐडूलेरिया,ઐડૂલેરિયા,ऐडूलेरिया,ਐਡੂਲੇਰਿਯਾ,ঐডূলেরিযা,ऐडूलेरिया,ಐಡೂಲೇರಿಯಾ,ഐഡൂലേരിയാ,ஐடூலேரியா,ఐడూలేరియా,ایڈولیریا,ঐডূলরিযা,ଐଡୂଲେରିଯା,ऐडूलेरिया
Adularization,ऐडुलेरियाभवन,ઐડુલેરિયાભવન,ऐडुलेरियाभवन,ਐਡੁਲੇਰਿਯਾਭਵਨ,ঐডুলেরিযাভবন,ऐडुलेरियाभवन,ಐಡುಲೇರಿಯಾಭವನ,ഐഡുലേരിയാഭവന,ஐடுலேரியாபவந,ఐడులేరియాభవన,ایڈولیریابھون,ঐডুলরিযাভন,ଐଡୁଲେରିଯାଭବନ,ऐडुलेरियाभवन
Aegirine,ईजिरिन,ઈજિરિન,ईजिरिन,ਈਜਿਰਿਨ,ঈজিরিন,ईजिरिन,ಈಜಿರಿನ,ഈജിരിന,ஈஜிரிந,ఈజిరిన,ایجرن,ঈজিরিন,ଈଜିରିନ,ईजिरिन
Aegirite,ईजिराइट,ઈજિરાઇટ,ईजिराइट,ਈਜਿਰਾਇਟ,ঈজিরাইট,ईजिराइट,ಈಜಿರಾಇಟ,ഈജിരാഇട,ஈஜிராஇட,ఈజిరాఇట,ایجرائٹ,ঈজিরাইট,ଈଜିରାଇଟ,ईजिराइट
Aenigmatite,एनिग्मेटाइट,એનિગ્મેટાઇટ,एनिग्मेटाइट,ਏਨਿਗ੍ਮੇਟਾਇਟ,এনিগ্মেটাইট,एनिग्मेटाइट,ಏನಿಗ್ಮೇಟಾಇಟ,ഏനിഗ്മേടാഇട,ஏநிக்மேடாஇட,ఏనిగ్మేటాఇట,اینگمیٹائٹ,নিগ্মটাইট,ଏନିଗ୍ମେଟାଇଟ,एनिग्मेटाइट
Aerites,"एराइटस, धात्विक खनिज","એરાઇટસ, ધાત્વિક ખનિજ","एराइटस, धात्विक खनिज","ਏਰਾਇਟਸ, ਧਾਤ੍ਵਿਕ ਖਨਿਜ","এরাইটস, ধাত্বিক খনিজ","एराइटस, धात्विक खनिज","ಏರಾಇಟಸ, ಧಾತ್ವಿಕ ಖನಿಜ","ഏരാഇടസ, ധാത്വിക ഖനിജ","ஏராஇடஸ, தாத்விக கநிஜ","ఏరాఇటస, ధాత్విక ఖనిజ",ایرائٹس، دھاتوک کھنج,"রাইটস, ধাত্িক খনিজ","ଏରାଇଟସ, ଧାତ୍ବିକ ଖନିଜ","एराइटस, धात्विक खनिज"
Aetite,एटाइट,એટાઇટ,एटाइट,ਏਟਾਇਟ,এটাইট,एटाइट,ಏಟಾಇಟ,ഏടാഇട,ஏடாஇட,ఏటాఇట,ایٹائٹ,টাইট,ଏଟାଇଟ,एटाइट
Afwillite,एफ्विलाइट,એફ્વિલાઇટ,एफ्विलाइट,ਏਫ੍ਵਿਲਾਇਟ,এফ্বিলাইট,एफ्विलाइट,ಏಫ್ವಿಲಾಇಟ,ഏഫ്വിലാഇട,ஏப்விலாஇட,ఏఫ్విలాఇట,ایفولائٹ,ফ্িলাইট,ଏଫ୍ବିଲାଇଟ,एफ्विलाइट
A-form,ए-रूप,એ-રૂપ,ए-रूप,ਏ-ਰੂਪ,এ-রূপ,ए-रूप,ಏ-ರೂಪ,ഏ-രൂപ,ஏ-ரூப,ఏ-రూప,ای-روپ,-রূপ,ଏ-ରୂପ,ए-रूप
Agalite,एगेलाइट,એગેલાઇટ,एगेलाइट,ਏਗੇਲਾਇਟ,এগেলাইট,एगेलाइट,ಏಗೇಲಾಇಟ,ഏഗേലാഇട,ஏகேலாஇட,ఏగేలాఇట,ایگیلائٹ,গলাইট,ଏଗେଲାଇଟ,एगेलाइट
Agalmetolite,एगैमैटोलाइट,એગૈમૈટોલાઇટ,एगैमैटोलाइट,ਏਗੈਮੈਟੋਲਾਇਟ,এগৈমৈটোলাইট,एगैमैटोलाइट,ಏಗೈಮೈಟೋಲಾಇಟ,ഏഗൈമൈടോലാഇട,ஏகைமைடோலாஇட,ఏగైమైటోలాఇట,ایگیمیٹولائٹ,গৈমৈটলাইট,ଏଗୈମୈଟୋଲାଇଟ,एगैमैटोलाइट
Agaphite,एगेफाइट,એગેફાઇટ,एगेफाइट,ਏਗੇਫਾਇਟ,এগেফাইট,एगेफाइट,ಏಗೇಫಾಇಟ,ഏഗേഫാഇട,ஏகேபாஇட,ఏగేఫాఇట,ایگیفائٹ,গফাইট,ଏଗେଫାଇଟ,एगेफाइट
Agaric,एगैरिक,એગૈરિક,एगैरिक,ਏਗੈਰਿਕ,এগৈরিক,एगैरिक,ಏಗೈರಿಕ,ഏഗൈരിക,ஏகைரிக,ఏగైరిక,ایگیرک,গৈরিক,ଏଗୈରିକ,एगैरिक
Agaric mineral,एगैरिक खनिज,એગૈરિક ખનિજ,एगैरिक खनिज,ਏਗੈਰਿਕ ਖਨਿਜ,এগৈরিক খনিজ,एगैरिक खनिज,ಏಗೈರಿಕ ಖನಿಜ,ഏഗൈരിക ഖനിജ,ஏகைரிக கநிஜ,ఏగైరిక ఖనిజ,ایگیرک کھنج,গৈরিক খনিজ,ଏଗୈରିକ ଖନିଜ,एगैरिक खनिज
Agate,"ऐगेट, अकीक","ઐગેટ, અકીક","ऐगेट, अकीक","ਐਗੇਟ, ਅਕੀਕ","ঐগেট, অকীক","ऐगेट, अकीक","ಐಗೇಟ, ಅಕೀಕ","ഐഗേട, അകീക","ஐகேட, அகீக","ఐగేట, అకీక",عقیق / اگیٹ,"ঐগট, অকীক","ଐଗେଟ, ଅକୀକ","ऐगेट, अकीक"
Agglomerate,संपिंड,સંપિંડ,संपिंड,ਸਂਪਿਂਡ,সংপিংড,संपिंड,"ಗುಂಪಾಗಿಸು, ಒಟ್ಟುಗೂಡಿಸು",സംപിംഡ,ஸங்பிங்ட,సంపిండ,حربستہ,সংপিংড,ସଂପିଂଡ,संपिंड
Agglomerate,संज्वालाश्म,સંજ્વાલાશ્મ,संज्वालाश्म,ਸਂਜ੍ਵਾਲਾਸ਼੍ਮ,সংজ্বালাশ্ম,संज्वालाश्म,"ಗುಂಪಾಗಿಸು, ಒಟ್ಟುಗೂಡಿಸು",സംജ്വാലാശ്മ,ஸங்ஜ்வாலாச்ம,సంజ్వాలాశ్మ,حربستہ,সংজ্ালাশ্ম,ସଂଜ୍ବାଲାଶ୍ମ,संज्वालाश्म
Aggregate,पुंज,પુંજ,पुंज,"ਇਕੱਠਾ ਕਰਨਾ,ਜੋੜਨਾ,ਸਮੂਹ,ਜੋੜ,ਇਕੱਠਾ,ਸਮੁਦਾਇਕ,ਸੰਕਲਿਤ",পুংজ,पुंज,ಸಮಷ್ಟ,പുംജ,புங்ஜ,పుంజ,جوڑ، میزان,পুংজ,ସର୍ବ ମୋଟ,पुंज
Aggregate,पुंजन,પુંજન,पुंजन,"ਇਕੱਠਾ ਕਰਨਾ,ਜੋੜਨਾ,ਸਮੂਹ,ਜੋੜ,ਇਕੱਠਾ,ਸਮੁਦਾਇਕ,ਸੰਕਲਿਤ",পুংজন,पुंजन,ಸಮಷ್ಟ,പുംജന,புங்ஜந,పుంజన,جوڑ، میزان,পুংজন,ସର୍ବ ମୋଟ,पुंजन
Aggregate polarization,पुंज ध्रुवण,પુંજ ધ્રુવણ,पुंज ध्रुवण,ਪੁਂਜ ਧ੍ਰੁਵਣ,পুংজ ধ্রুবণ,पुंज ध्रुवण,ಪುಂಜ ಧ್ರುವಣ,പുംജ ധ്രുവണ,புங்ஜ த்ருவண,పుంజ ధ్రువణ,پنج دھرون,পুংজ ধ্রুণ,ପୁଂଜ ଧ୍ରୁବଣ,पुंज ध्रुवण
Aglaurite,एगलॉराइट,એગલૉરાઇટ,एगलॉराइट,ਏਗਲ੉ਰਾਇਟ,এগলৌরাইট,एगलॉराइट,ಏಗಲೌರಾಇಟ,ഏഗലൌരാഇട,ஏகலௌராஇட,ఏగలౌరాఇట,ایگلارائٹ,গলরাইট,ଏଗଲୌରାଇଟ,एगलॉराइट
Agnolite,एग्नोलाइट,એગ્નોલાઇટ,एग्नोलाइट,ਏਗ੍ਨੋਲਾਇਟ,এগ্নোলাইট,एग्नोलाइट,ಏಗ್ನೋಲಾಇಟ,ഏഗ്നോലാഇട,ஏக்நோலாஇட,ఏగ్నోలాఇట,ایگنولائٹ,গ্নলাইট,ଏଗ୍ନୋଲାଇଟ,एग्नोलाइट
Agricolite,एग्रीकोलाइट,એગ્રીકોલાઇટ,एग्रीकोलाइट,ਏਗ੍ਰੀਕੋਲਾਇਟ,এগ্রীকোলাইট,एग्रीकोलाइट,ಏಗ್ರೀಕೋಲಾಇಟ,ഏഗ്രീകോലാഇട,ஏக்ரீகோலாஇட,ఏగ్రీకోలాఇట,ایگریکولائٹ,গ্রীকলাইট,ଏଗ୍ରୀକୋଲାଇଟ,एग्रीकोलाइट
Aguilarite,एगुइलेराइट,એગુઇલેરાઇટ,एगुइलेराइट,ਏਗੁਇਲੇਰਾਇਟ,এগুইলেরাইট,एगुइलेराइट,ಏಗುಇಲೇರಾಇಟ,ഏഗുഇലേരാഇട,ஏகுஇலேராஇட,ఏగుఇలేరాఇట,ایگلیرائٹ,গুইলরাইট,ଏଗୁଇଲେରାଇଟ,एगुइलेराइट
Ahlfeldite,आल्फेल्डाइट,આલ્ફેલ્ડાઇટ,आल्फेल्डाइट,ਆਲ੍ਫੇਲ੍ਡਾਇਟ,আল্ফেল্ডাইট,आल्फेल्डाइट,ಆಲ್ಫೇಲ್ಡಾಇಟ,ആല്ഫേല്ഡാഇട,ஆல்பேல்டாஇட,ఆల్ఫేల్డాఇట,آلپھیلڈائٹ,আল্ফল্ডাইট,ଆଲ୍ଫେଲ୍ଡାଇଟ,आल्फेल्डाइट
Aidyrlite,एडिरलाइट,એડિરલાઇટ,एडिरलाइट,ਏਡਿਰਲਾਇਟ,এডিরলাইট,एडिरलाइट,ಏಡಿರಲಾಇಟ,ഏഡിരലാഇട,ஏடிரலாஇட,ఏడిరలాఇట,ایڈرلائٹ,ডিরলাইট,ଏଡିରଲାଇଟ,एडिरलाइट
Aikinite,ऐकिनाइट,ઐકિનાઇટ,ऐकिनाइट,ਐਕਿਨਾਇਟ,ঐকিনাইট,ऐकिनाइट,ಐಕಿನಾಇಟ,ഐകിനാഇട,ஐகிநாஇட,ఐకినాఇట,ایکنائٹ,ঐকিনাইট,ଐକିନାଇଟ,ऐकिनाइट
Ainalite,ऐनालाइट,ઐનાલાઇટ,ऐनालाइट,ਐਨਾਲਾਇਟ,ঐনালাইট,ऐनालाइट,ಐನಾಲಾಇಟ,ഐനാലാഇട,ஐநாலாஇட,ఐనాలాఇట,اینالائٹ,ঐনালাইট,ଐନାଲାଇଟ,ऐनालाइट
Air void ratio,वायु रिक्ति अनुपात,વાયુ રિક્તિ અનુપાત,वायु रिक्ति अनुपात,ਵਾਯੁ ਰਿਕ੍ਤਿ ਅਨੁਪਾਤ,বাযু রিক্তি অনুপাত,वायु रिक्ति अनुपात,ವಾಯು ರಿಕ್ತಿ ಅನುಪಾತ,വായു രിക്തി അനുപാത,வாயு ரிக்தி அநுபாத,వాయు రిక్తి అనుపాత,وایو رکتی انوپات,াযু রিক্তি অনুপাত,ବାଯୁ ରିକ୍ତି ଅନୁପାତ,वायु रिक्ति अनुपात
Ajkaite,ऐजकेआइट,ઐજકેઆઇટ,ऐजकेआइट,ਐਜਕੇਆਇਟ,ঐজকেআইট,ऐजकेआइट,ಐಜಕೇಆಇಟ,ഐജകേആഇട,ஐஜகேஆஇட,ఐజకేఆఇట,ایجکیائٹ,ঐজকআইট,ଐଜକେଆଇଟ,ऐजकेआइट
Ajkite,ऐजकाइट,ઐજકાઇટ,ऐजकाइट,ਐਜਕਾਇਟ,ঐজকাইট,ऐजकाइट,ಐಜಕಾಇಟ,ഐജകാഇട,ஐஜகாஇட,ఐజకాఇట,ایجکائٹ,ঐজকাইট,ଐଜକାଇଟ,ऐजकाइट
Akemanite,एकरमेनाइट,એકરમેનાઇટ,एकरमेनाइट,ਏਕਰਮੇਨਾਇਟ,একরমেনাইট,एकरमेनाइट,ಏಕರಮೇನಾಇಟ,ഏകരമേനാഇട,ஏகரமேநாஇட,ఏకరమేనాఇట,ایکرمینائٹ,করমনাইট,ଏକରମେନାଇଟ,एकरमेनाइट
Alabaster,ऐलाबास्टर,ઐલાબાસ્ટર,ऐलाबास्टर,ਐਲਾਬਾਸ੍ਟਰ,ঐলাবাস্টর,ऐलाबास्टर,ಹಾಲುಗಲ್ಲು.,ഐലാബാസ്ടര,ஐலாபாஸ்டர,ఐలాబాస్టర,سنگ جراحت,ঐলাবাস্টর,ଐଲାବାସ୍ଟର,ऐलाबास्टर
Alabaster glass,ऐलाबास्टर काँच,ઐલાબાસ્ટર કાઁચ,ऐलाबास्टर काँच,ਐਲਾਬਾਸ੍ਟਰ ਕਾੰਚ,ঐলাবাস্টর কাঁচ,ऐलाबास्टर काँच,ಐಲಾಬಾಸ್ಟರ ಕಾಂಚ,ഐലാബാസ്ടര കാംച,ஐலாபாஸ்டர காங்ச,ఐలాబాస్టర కాంచ,اعلاباسٹر کانچ,ঐলাবাস্টর কাঁচ,ଐଲାବାସ୍ଟର କାଁଚ,ऐलाबास्टर काँच
Alabaster unguent,ऐलाबास्टर विलेय,ઐલાબાસ્ટર વિલેય,ऐलाबास्टर विलेय,ਐਲਾਬਾਸ੍ਟਰ ਵਿਲੇਯ,ঐলাবাস্টর বিলেয,ऐलाबास्टर विलेय,ಐಲಾಬಾಸ್ಟರ ವಿಲೇಯ,ഐലാബാസ്ടര വിലേയ,ஐலாபாஸ்டர விலேய,ఐలాబాస్టర విలేయ,اعلاباسٹر ولییہ,ঐলাবাস্টর িলয,ଐଲାବାସ୍ଟର ବିଲେଯ,ऐलाबास्टर विलेय
Alabastrine,ऐलाबास्टरी,ઐલાબાસ્ટરી,ऐलाबास्टरी,ਐਲਾਬਾਸ੍ਟਰੀ,ঐলাবাস্টরী,ऐलाबास्टरी,ಐಲಾಬಾಸ್ಟರೀ,ഐലാബാസ്ടരീ,ஐலாபாஸ்டரீ,ఐలాబాస్టరీ,اعلاباسٹری,ঐলাবাস্টরী,ଐଲାବାସ୍ଟରୀ,ऐलाबास्टरी
Alalite,एलालाइट,એલાલાઇટ,एलालाइट,ਏਲਾਲਾਇਟ,এলালাইট,एलालाइट,ಏಲಾಲಾಇಟ,ഏലാലാഇട,ஏலாலாஇட,ఏలాలాఇట,ایلالائٹ,লালাইট,ଏଲାଲାଇଟ,एलालाइट
Alamendine spinel,जामनी स्पिनेल,જામની સ્પિનેલ,जामनी स्पिनेल,ਜਾਮਨੀ ਸ੍ਪਿਨੇਲ,জামনী স্পিনেল,जामनी स्पिनेल,ಜಾಮನೀ ಸ್ಪಿನೇಲ,ജാമനീ സ്പിനേല,ஜாமநீ ஸ்பிநேல,జామనీ స్పినేల,جامنی سپنیل,জামনী স্পিনল,ଜାମନୀ ସ୍ପିନେଲ,जामनी स्पिनेल
Alaskaite,एलास्केआइट,એલાસ્કેઆઇટ,एलास्केआइट,ਏਲਾਸ੍ਕੇਆਇਟ,এলাস্কেআইট,एलास्केआइट,ಏಲಾಸ್ಕೇಆಇಟ,ഏലാസ്കേആഇട,ஏலாஸ்கேஆஇட,ఏలాస్కేఆఇట,ایلاسکیائٹ,লাস্কআইট,ଏଲାସ୍କେଆଇଟ,एलास्केआइट
Albanite,अल्बेनाईट,અલ્બેનાઈટ,अल्बेनाईट,ਅਲ੍ਬੇਨਾਈਟ,অল্বেনাঈট,अल्बेनाईट,ಅಲ್ಬೇನಾಈಟ,അല്ബേനാഈട,அல்பேநாஈட,అల్బేనాఈట,البنائیٹ,অল্বনাঈট,ଅଲ୍ବେନାଈଟ,अल्बेनाईट
Albertite,ऐल्बर्टाईट,ઐલ્બર્ટાઈટ,ऐल्बर्टाईट,ਐਲ੍ਬਰ੍ਟਾਈਟ,ঐল্বর্টাঈট,ऐल्बर्टाईट,ಐಲ್ಬರ್ಟಾಈಟ,ഐല്ബര്ടാഈട,ஐல்பர்டாஈட,ఐల్బర్టాఈట,ایلبرٹائیٹ,ঐল্বর্টাঈট,ଐଲ୍ବର୍ଟାଈଟ,ऐल्बर्टाईट
Albiclass,एल्बिक्लेज,એલ્બિક્લેજ,एल्बिक्लेज,ਏਲ੍ਬਿਕ੍ਲੇਜ,এল্বিক্লেজ,एल्बिक्लेज,ಏಲ್ಬಿಕ್ಲೇಜ,ഏല്ബിക്ലേജ,ஏல்பிக்லேஜ,ఏల్బిక్లేజ,ایلبکلیج,ল্বিক্লজ,ଏଲ୍ବିକ୍ଲେଜ,एल्बिक्लेज
