English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Absorb,अवशोषण करना,અવશોષણ કરના,अवशोषण करना,"ਰਚਾ ਲੈਣ , ਚੂਸਣਾ ,ਮਗਨ ਹੋਣਾ, ਕਿਸੇ ਕੰਮ ਵਿੱਚ ਲੱਗਣਾ",অবশোষণ করনা,अवशोषण करना,ಹೀರು ಅಪಕರ್ಷಿಸು,അവശോഷണ കരനാ,அவசோஷண கரநா,అవశోషణ కరనా,جذب کرنا,অশষণ করনা,ଅବଶୋଷଣ କରନା,अवशोषण करना
Absorber,"अवशोषक, अवशोषी","અવશોષક, અવશોષી","अवशोषक, अवशोषी","ਅਵਸ਼ੋ਷ਕ, ਅਵਸ਼ੋ਷ੀ","অবশোষক, অবশোষী","अवशोषक, अवशोषी","ಅವಶೋಷಕ, ಅವಶೋಷೀ","അവശോഷക, അവശോഷീ","அவசோஷக, அவசோஷீ","అవశోషక, అవశోషీ",جذب کار,"অশষক, অশষী","ଅବଶୋଷକ, ଅବଶୋଷୀ","अवशोषक, अवशोषी"
Absorbing power,अवशोषण सामर्थ्य,અવશોષણ સામર્થ્ય,अवशोषण सामर्थ्य,ਅਵਸ਼ੋ਷ਣ ਸਾਮਰ੍ਥ੍ਯ,অবশোষণ সামর্থ্য,अवशोषण सामर्थ्य,ಹೀರುಶಕ್ತಿ.,അവശോഷണ സാമര്ഥ്യ,அவசோஷண ஸாமர்த்ய,అవశోషణ సామర్థ్య,جاذبی طاقت,অশষণ সামর্থ্য,ଅବଶୋଷଣ ସାମର୍ଥ୍ଯ,अवशोषण सामर्थ्य
Absorptance,अवशोषणांश,અવશોષણાંશ,अवशोषणांश,ਅਵਸ਼ੋ਷ਣਾਂਸ਼,অবশোষণাংশ,अवशोषणांश,ಅವಶೋಷಣಾಂಶ,അവശോഷണാംശ,அவசோஷணாங்ச,అవశోషణాంశ,اوشوشنانش,অশষণাংশ,ଅବଶୋଷଣାଂଶ,अवशोषणांश
Absorptive,अवशोषी*,અવશોષી*,अवशोषी*,ਅਵਸ਼ੋ਷ੀ*,অবশোষী*,अवशोषी*,ಅವಶೋಷೀ*,അവശോഷീ*,அவசோஷீ*,అవశోషీ*,جاذبی,অশষী*,ଅବଶୋଷୀ*,अवशोषी*
Absorptivity,अवशोषकता*,અવશોષકતા*,अवशोषकता*,ਅਵਸ਼ੋ਷ਕਤਾ*,অবশোষকতা*,अवशोषकता*,ಅವಶೋಷಕತಾ*,അവശോഷകതാ*,அவசோஷகதா*,అవశోషకతా*,اوشوشکتا٭,অশষকতা*,ଅବଶୋଷକତା,अवशोषकता*
Abundance ratio,बाहुल्य अनुपात,બાહુલ્ય અનુપાત,बाहुल्य अनुपात,ਬਾਹੁਲ੍ਯ ਅਨੁਪਾਤ,বাহুল্য অনুপাত,बाहुल्य अनुपात,ಬಾಹುಲ್ಯ ಅನುಪಾತ,ബാഹുല്യ അനുപാത,பாஹுல்ய அநுபாத,బాహుల్య అనుపాత,باہلیہ انوپات,বাহুল্য অনুপাত,ବାହୁଲ୍ଯ ଅନୁପାତ,बाहुल्य अनुपात
Accelerate,त्वरित करना,ત્વરિત કરના,त्वरित करना,ਰਫ਼ਤਾਰ ਵਧਾਉਣੀ,ত্বরিত করনা,त्वरित करना,"ಉತ್ಕರ್ಷಿಸು, ಗತಿವೃದ್ಧಿ",ത്വരിത കരനാ,த்வரித கரநா,త్వరిత కరనా,سُریع تر کرنا۔ تیز کرنا یا ہوجانا,ত্রিত করনা,ତ୍ବରିତ କରନା,त्वरित करना
Accelerated,त्वरित,ત્વરિત,त्वरित,ਤ੍ਵਰਿਤ,ত্বরিত,त्वरित,ತ್ವರಿತ,ത്വരിത,த்வரித,త్వరిత,اسراعی,ত্রিত,ତ୍ବରିତ,त्वरित
Acceleration,त्वरण,ત્વરણ,त्वरण,ਤ੍ਵਰਣ,ত্বরণ,त्वरण,ವೇಗವರ್ಧಕ,ത്വരണ,த்வரண,త్వరణ,اسراع,ত্রণ,ତ୍ୱରଣ,त्वरण
Acceleration of gravity,गुरुत्व त्वरण,ગુરુત્વ ત્વરણ,गुरुत्व त्वरण,ਗੁਰੁਤ੍ਵ ਤ੍ਵਰਣ,গুরুত্ব ত্বরণ,गुरुत्व त्वरण,ಗುರುತ್ವ ತ್ವರಣ,ഗുരുത്വ ത്വരണ,குருத்வ த்வரண,గురుత్వ త్వరణ,گرتو تورن,গুরুত্ ত্রণ,ଗୁରୁତ୍ବ ତ୍ବରଣ,गुरुत्व त्वरण
Accelerative,त्वरक,ત્વરક,त्वरक,ਤ੍ਵਰਕ,ত্বরক,त्वरक,ತ್ವರಕ,ത്വരക,த்வரக,త్వరక,تورک,ত্রক,ତ୍ବରକ,त्वरक
Accelerator,"त्वरित्र, त्वरक*","ત્વરિત્ર, ત્વરક*","त्वरित्र, त्वरक*",ਰਫ਼ਤਾਰ ਵਧਾਉਣ ਵਾਲਾ ਯੰਤਰ,"ত্বরিত্র, ত্বরক*","त्वरित्र, त्वरक*",ವೇಗವರ್ಧಕ,"ത്വരിത്ര, ത്വരക*","த்வரித்ர, த்வரக*","త్వరిత్ర, త్వరక*",سرمت کار، ایکسیلریٹر,"ত্রিত্র, ত্রক*","ତ୍ବରିତ୍ର, ତ୍ବରକ*","त्वरित्र, त्वरक*"
Accelerometer,त्वरणमापी,ત્વરણમાપી,त्वरणमापी,ਤ੍ਵਰਣਮਾਪੀ,ত্বরণমাপী,त्वरणमापी,ತ್ವರಣಮಾಪೀ,ത്വരണമാപീ,த்வரணமாபீ,త్వరణమాపీ,تورنماپی,ত্রণমাপী,ତ୍ବରଣମାପୀ,त्वरणमापी
Accentuator,प्राक्प्रबलक,પ્રાક્પ્રબલક,प्राक्प्रबलक,ਪ੍ਰਾਕ੍ਪ੍ਰਬਲਕ,প্রাক্প্রবলক,प्राक्प्रबलक,ಪ್ರಾಕ್ಪ್ರಬಲಕ,പ്രാക്പ്രബലക,ப்ராக்ப்ரபலக,ప్రాక్ప్రబలక,پراکپربلک,প্রাক্প্রবলক,ପ୍ରାକ୍ପ୍ରବଲକ,प्राक्प्रबलक
Acceptance test,स्वीकारी परीक्षण,સ્વીકારી પરીક્ષણ,स्वीकारी परीक्षण,ਸ੍ਵੀਕਾਰੀ ਪਰੀਕ੍਷ਣ,স্বীকারী পরীক্ষণ,स्वीकारी परीक्षण,ಸ್ವೀಕಾರೀ ಪರೀಕ್ಷಣ,സ്വീകാരീ പരീക്ഷണ,ஸ்வீகாரீ பரீக்ஷண,స్వీకారీ పరీక్షణ,سویکاری پریکشن,স্ীকারী পরীক্ষণ,ସ୍ବୀକାରୀ ପରୀକ୍ଷଣ,स्वीकारी परीक्षण
Acceptor,"ग्राही*, स्वीकारी","ગ્રાહી*, સ્વીકારી","ग्राही*, स्वीकारी","ਗ੍ਰਾਹੀ*, ਸ੍ਵੀਕਾਰੀ","গ্রাহী*, স্বীকারী","ग्राही*, स्वीकारी",ಸ್ವೀಕಾರಿ,"ഗ്രാഹീ*, സ്വീകാരീ","க்ராஹீ*, ஸ்வீகாரீ","గ్రాహీ*, స్వీకారీ",قبول کار,"গ্রাহী*, স্ীকারী","ଗ୍ରହୀତା, ସ୍ୱୀକୃତିଦାତା","ग्राही*, स्वीकारी"
Acceptor molecule,आदाता अणु,આદાતા અણુ,आदाता अणु,ਆਦਾਤਾ ਅਣੁ,আদাতা অণু,आदाता अणु,ಆದಾತಾ ಅಣು,ആദാതാ അണു,ஆதாதா அணு,ఆదాతా అణు,آداتا انو,আদাতা অণু,ଆଦାତା ଅଣୁ,आदाता अणु
Access,"अभिगम, प्रतीक्षा, अभिगम्यता","પ્રવેશ, પ્રવેશ-હક, વૃદ્ધિ, પ્રવેશમાર્ગ, પ્રયોજન","शिरकाव, पोच, प्रवेश",ਪਹੁੰਚ,"অভিগমন,প্রবেশ",पोंच क्षमता/पावपाची तांक,ಪ್ರವೇಶ,പ്രവേശം,"நுழைவு, அணுகல், வழி, வாய்ப்பு","ప్రవేశం,ప్రవేశసాధ్యం,సుగమం",رسائی ۔ دسترس۔ پہنچ,"প্রবেশাধিকাৰ,প্রবেশক্ষমতা","ପ୍ରବେଶ, ପ୍ରବେଶ ସୁବିଧା, ପହଞ୍ଚି","पहुँच, प्रवेश"
Accessibility,अभिगम्यता,અભિગમ્યતા,अभिगम्यता,ਅਭਿਗਮ੍ਯਤਾ,অভিগম্যতা,अभिगम्यता,ಪ್ರವೇಶಸಾಧ್ಯತೆ,അഭിഗമ്യതാ,அபிகம்யதா,అభిగమ్యతా,رسائی پذیری، دسترس، پہونچ,অভিগম্যতা,ପ୍ରବେଶ ଯୋଗ୍ୟ,अभिगम्यता
Accessory,"अतिरिक्त, सहायक, गौण (वि, ), उपसाधन (सं, )","સહાયક, ગૌણ, આનુષંગિક","उपसाधक, सहायक","ਗੌਣ ਪੂਰਕ ਚੀਜ, ਉਪਸਾਧਨ","অনুষঙ্গ,সহায়ক","आनुषांगीक,उपसाधना",ಹೆಚ್ಚಿನ / ಸಹಾಯಕ (ಸಾಮಗ್ರಿ),"അനുബന്ധം, ഉപസാധനം, സഹായകോപകരണം, പങ്കാളി","1. உடந்தையான, உடந்தையானவர் 2. துணைப்பொருள், சார்பொருள், உதவிப் பொருள்","ఉపసాధనం,ఉపసాధకం,సహాయకుడు",متعلقہ، معاون، لوازم,"উপসহায়ক,গৌণ, আনুষঙ্গিকআহিলা/বস্তু","ଉପସାଧନ, ସହକାରୀ ସଂଯୋଗ, ଅତିରିକ୍ତ, ସାହାଯ୍ୟକାରୀ, ଆନୁଷଙ୍ଗିକ","सहायक सामग्री, कलपूर्जा"
Access time,अभिगम काल,અભિગમ કાલ,अभिगम काल,ਅਭਿਗਮ ਕਾਲ,অভিগম কাল,अभिगम काल,ಅಭಿಗಮ ಕಾಲ,അഭിഗമ കാല,அபிகம கால,అభిగమ కాల,ابھگم کال,অভিগম কাল,ଅଭିଗମ କାଲ,अभिगम काल
Accidental error,आगन्तुक त्रुटि,આગન્તુક ત્રુટિ,आगन्तुक त्रुटि,ਆਗਨ੍ਤੁਕ ਤ੍ਰੁਟਿ,আগন্তুক ত্রুটি,आगन्तुक त्रुटि,ಆಗನ್ತುಕ ತ್ರುಟಿ,ആഗന്തുക ത്രുടി,ஆகந்துக த்ருடி,ఆగన్తుక త్రుటి,اتفاقیہ سہو,আগন্তুক ত্রুটি,ଆଗନ୍ତୁକ ତ୍ରୁଟି,आगन्तुक त्रुटि
Accommodation,समंजन,"નિવાસન, આવાસ, સ્થાન, સગવડ, અનુકૂલન, સમાયોજન","स्थान, जागा, निवास","ਰਿਹਾਇਸ, ਗੁਜਾਰਾ","বাসস্থান,স্থান-সংস্থান",राबित्याची तजवीज,"ವಸತಿ, ಸ್ಥಳಾವಕಾಶ","വാസം, സ്ഥലസൌകര്യം, താമസസൌകര്യം","1. இடவசதி, குடியிருப்பு 2. ஒத்துப்போதல்","అనుకూలం,వసతి,సర్దుబాటు",توفیق,"ব্যৱস্থাপন,সংস্থাপন,স্থান,থকাঠাই",ବ୍ୟବସ୍ଥାପନା,"1. आवास, डेरा 2. मिलाउनु, राख्नु"
Accumulated,संचित,સંચિત,संचित,ਸਂਚਿਤ,সংচিত,संचित,ಸಂಚಿತ,സംചിത,ஸங்சித,సంచిత,سنچت,সংচিত,ଠୁଳୀକୃତ,संचित
Accumulation,"संचय, संचयन","સંચય, સંગ્રહ","संचय, संचयन, साचणे","ਸੰਚਯ, ਸੰਚਿਤ ਕਰਨਾ, ਇਕੱਠਾ ਕਰਨਾ","পুঞ্জীকরণ,জড়োকরা","साठो,संचय","ಸಂಗ್ರಹ, ಶೇಖರಣೆ, ಕೂಡಿಹಾಕುವಿಕೆ","സഞ്ചയനം, ശേഖരം","குவிதல், சேர்தல்","పోగు,పెంపు,వృద్ధి,రాశి",تجمع۔ انبوہ,"পুঞ্জীকৰণ, সঞ্চয়ণ","ଠୁଳୀକୀରଣ, ସଞ୍ଚୟ","सञ्चय,थुपार्नु अचूक"
Accumulator,संचायक*,સંચાયક*,संचायक*,ਸਂਚਾਯਕ*,সংচাযক*,संचायक*,ಸುಂಗ್ರಹಕೋಶ,സംചായക*,ஸங்சாயக*,సంచాయక*,اکو مولیٹر,সংচাযক*,ସଂଚାଯକ*,संचायक*
Accuracy,यथार्थता,"ચોકસાઈ, ખરાપણું",अचूकपणा,"ਯਥਾਰਥਤਾ, ਬਿਲਕੁਲ ਸਹੀ","যাথার্থ্য,যাথাযথ্য","अचूकपण,नेमकेंपण,यथार्थताय",ನಿಖರತೆ,"കൃത്യത, വാസ്തവികത, കണിശത","திட்ப நுட்பம், வழுவாமை, சரிநிலை","యథార్థత,కచ్చితత్వం",صحت,"যথার্থতা,সত্যতা,সুনির্দিষ্টতা","ସଠିକତା, ପରିଶୋଧନ","अचूक, ठीक-ठीक, सठीक"
Accurate,यथार्थ,"ચોક્કસ, ભૂલ રહિત, ત્રુટિહીન","अचूक, तंतोतंत, बरोबर","ਯਥਾਰਥ, ਸਹੀ, ਬਿਲਕੁਲ ਸਹੀ","যথাযথ,প্রকৃত","यथार्थ,अचूक,नेमकें","ನಿಖರವಾದ, ಕರಾರುವಾಕ್ಕಾದ, ಸರಿಯಾದ",കൃത്യമായ,"திட்ப நுட்பமான, வழுவாத, தவறாத, சரிநிலையான","కచ్చితమైన,సరి అయిన",صحیح,"যথার্থ,সত্য,সুনির্দিষ্ট","ନିର୍ଭୁଲ କରିବା, ଅଟକଳ କରିବା","शुद्धता, सत्यता, यथार्थता"
Achromat,अवर्णक लेन्स*,અવર્ણક લેન્સ*,अवर्णक लेन्स*,ਅਵਰ੍ਣਕ ਲੇਨ੍ਸ*,অবর্ণক লেন্স*,अवर्णक लेन्स*,ಅವರ್ಣಕ ಲೇನ್ಸ*,അവര്ണക ലേന്സ*,அவர்ணக லேந்ஸ*,అవర్ణక లేన్స*,رنگِ خاتم / اکرومیٹ,অর্ণক লন্স*,ଅବର୍ଣକ ଲେନ୍ସ*,अवर्णक लेन्स*
Achromatic,अवर्णक*,અવર્ણક*,अवर्णक*,ਅਵਰ੍ਣਕ*,অবর্ণক*,अवर्णक*,ವರ್ಣರಹಿತ,അവര്ണക*,அவர்ணக*,అవర్ణక*,رنگِ خاتم,অর্ণক*,ଅବର୍ଣ୍ଣକ,अवर्णक*
Achromatism,अवर्णकता,અવર્ણકતા,अवर्णकता,ਅਵਰ੍ਣਕਤਾ,অবর্ণকতা,अवर्णकता,ಅವರ್ಣಕತಾ,അവര്ണകതാ,அவர்ணகதா,అవర్ణకతా,رنگِ خاتمیت,অর্ণকতা,ଅବର୍ଣକତା,अवर्णकता
Acoustical,ध्वानिक,ધ્વાનિક,ध्वानिक,ਧ੍ਵਾਨਿਕ,ধ্বানিক,ध्वानिक,ಧ್ವಾನಿಕ,ധ്വാനിക,த்வாநிக,ధ్వానిక,صوتیاتی,ধ্ানিক,ଧ୍ବାନିକ,ध्वानिक
Acoustically insulated,ध्वनिरुद्ध,ધ્વનિરુદ્ધ,ध्वनिरुद्ध,ਧ੍ਵਨਿਰੁਦ੍ਧ,ধ্বনিরুদ্ধ,ध्वनिरुद्ध,ಧ್ವನಿರುದ್ಧ,ധ്വനിരുദ്ധ,த்வநிருத்த,ధ్వనిరుద్ధ,دھونردھ,ধ্নিরুদ্ধ,ଧ୍ବନିରୁଦ୍ଧ,ध्वनिरुद्ध
Acoustical phonon,ध्वानिक फ़ोनॉन,ધ્વાનિક ફ઼ોનૉન,ध्वानिक फ़ोनॉन,ਧ੍ਵਾਨਿਕ ਫ਼ੋਨ੉ਨ,ধ্বানিক ফ়োনৌন,ध्वानिक फ़ोनॉन,ಧ್ವಾನಿಕ ೞೋನೌನ,ധ്വാനിക ഫോനൌന,த்வாநிக போநௌந,ధ్వానిక ఫోనౌన,دھوانک فونان,ধ্ানিক ফ়নন,ଧ୍ବାନିକ ଫ଼ୋନୌନ,ध्वानिक फ़ोनॉन
Acoustical unit,ध्वनि-मात्रक,ધ્વનિ-માત્રક,ध्वनि-मात्रक,ਧ੍ਵਨਿ-ਮਾਤ੍ਰਕ,ধ্বনি-মাত্রক,ध्वनि-मात्रक,ಧ್ವನಿ-ಮಾತ್ರಕ,ധ്വനി-മാത്രക,த்வநி-மாத்ரக,ధ్వని-మాత్రక,دھون-ماترک,ধ্নি-মাত্রক,ଧ୍ବନି-ମାତ୍ରକ,ध्वनि-मात्रक
Acoustic,ध्वानिक,ધ્વાનિક,ध्वानिक,ਧ੍ਵਾਨਿਕ,ধ্বানিক,ध्वानिक,ಧ್ವಾನಿಕ,ധ്വാനിക,த்வாநிக,ధ్వానిక,صوتیاتی,ধ্ানিক,ଧ୍ବାନିକ,ध्वानिक
Acoustic generator,ध्वनि जनित्र,ધ્વનિ જનિત્ર,ध्वनि जनित्र,ਧ੍ਵਨਿ ਜਨਿਤ੍ਰ,ধ্বনি জনিত্র,ध्वनि जनित्र,ಧ್ವನಿ ಜನಿತ್ರ,ധ്വനി ജനിത്ര,த்வநி ஜநித்ர,ధ్వని జనిత్ర,دھون جنتر,ধ্নি জনিত্র,ଧ୍ବନି ଜନିତ୍ର,ध्वनि जनित्र
Action and reaction,क्रिया और प्रतिक्रिया,ક્રિયા ઔર પ્રતિક્રિયા,क्रिया और प्रतिक्रिया,ਕ੍ਰਿਯਾ ਔਰ ਪ੍ਰਤਿਕ੍ਰਿਯਾ,ক্রিযা ঔর প্রতিক্রিযা,क्रिया और प्रतिक्रिया,ಕ್ರಿಯಾ ಔರ ಪ್ರತಿಕ್ರಿಯಾ,ക്രിയാ ഔര പ്രതിക്രിയാ,க்ரியா ஔர ப்ரதிக்ரியா,క్రియా ఔర ప్రతిక్రియా,عمل اور ردِ عمل,ক্রিযা ঔর প্রতিক্রিযা,କ୍ରିଯା ଔର ପ୍ରତିକ୍ରିଯା,क्रिया और प्रतिक्रिया
Activation,सक्रियण,સક્રિયણ,सक्रियण,ਸਕ੍ਰਿਯਣ,সক্রিযণ,सक्रियण,ಕ್ರಿಯಾಶೀಲಗೊಳಿಸುವಿಕೆ,സക്രിയണ,ஸக்ரியண,సక్రియణ,سر گرماہٹ,সক্রিযণ,ସକ୍ରିଯଣ,सक्रियण
Activation energy,सक्रियण उर्जा,સક્રિયણ ઉર્જા,सक्रियण उर्जा,ਸਕ੍ਰਿਯਣ ਉਰ੍ਜਾ,সক্রিযণ উর্জা,सक्रियण उर्जा,ಸಕ್ರಿಯಣ ಉರ್ಜಾ,സക്രിയണ ഉര്ജാ,ஸக்ரியண உர்ஜா,సక్రియణ ఉర్జా,سکرین اورجا,সক্রিযণ উর্জা,ସକ୍ରିଯଣ ଉର୍ଜା,सक्रियण उर्जा
Activator,"सक्रियकारक, सक्रियक","સક્રિયકારક, સક્રિયક","सक्रियकारक, सक्रियक","ਸਕ੍ਰਿਯਕਾਰਕ, ਸਕ੍ਰਿਯਕ","সক্রিযকারক, সক্রিযক","सक्रियकारक, सक्रियक",ಕ್ರಿಯಾಶಕ್ತಕಾರಕ,"സക്രിയകാരക, സക്രിയക","ஸக்ரியகாரக, ஸக்ரியக","సక్రియకారక, సక్రియక",سکریکارک، سکریک,"সক্রিযকারক, সক্রিযক",ସକ୍ରିୟକାରକ,"सक्रियकारक, सक्रियक"
Active,सक्रिय,"સક્રિય, ક્રિયાશીલ, ગતિશીલ, કાર્યવેગ","सक्रिय, प्रत्यक्ष, क्रियाशील,उद्योगी",ਸਕ੍ਰਿਅ,সক্রিয়,"सक्रीय,कृतिशील,क्रियाशील,कार्यरत","ಸಕ್ರಿಯ, ಚಟುವಟಿಕೆಯಿಂದಿರುವ, ಕ್ರಿಯಾಶೀಲ",സക്രിയമായ,"1. சுறுசுறுப்பான, செயல்திறமுடைய 2. தீவிர கவனித்தல், தீவிர கருதுபாட்டில்","అమలు,ప్రత్యక్ష,చురుకుగా పనిచేసే",باعمل۔ سرگرم,সক্রিয়,"ସକ୍ରିୟ କରିବା, ସକ୍ରିୟ, ଉଦ୍ୟୋଗୀ, କର୍ମଠ, କ୍ରିୟାଶୀଳ",सक्रिय
Activity,सक्रियता,સક્રિયતા,सक्रियता,"ਸਰਗਰਮੀ,ਚੁਸਤੀ",সক্রিযতা,सक्रियता,"ಸಕ್ರಿಯತೆ, ಪಟುತ್ವ, ಕಾರ್ಯಶೀಲತೆ",പ്രവര്‍ത്തനം,ஸக்ரியதா,సక్రియతా,سرگرمی,সক্রিযতা,ସକ୍ରିୟତା,सक्रियता
Actual stress,वास्तविक प्रतिबल,વાસ્તવિક પ્રતિબલ,वास्तविक प्रतिबल,ਵਾਸ੍ਤਵਿਕ ਪ੍ਰਤਿਬਲ,বাস্তবিক প্রতিবল,वास्तविक प्रतिबल,ವಾಸ್ತವಿಕ ಪ್ರತಿಬಲ,വാസ്തവിക പ്രതിബല,வாஸ்தவிக ப்ரதிபல,వాస్తవిక ప్రతిబల,واستوک پرتبل,াস্তিক প্রতিবল,ବାସ୍ତବିକ ପ୍ରତିବଲ,वास्तविक प्रतिबल
