English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Absolute location,निरपेक्ष आमाप,નિરપેક્ષ આમાપ,निरपेक्ष आमाप,ਨਿਰਪੇਕ੍਷ ਆਮਾਪ,নিরপেক্ষ আমাপ,निरपेक्ष आमाप,ನಿರಪೇಕ್ಷ ಆಮಾಪ,നിരപേക്ഷ ആമാപ,நிரபேக்ஷ ஆமாப,నిరపేక్ష ఆమాప,نرپیکش آماپ,নিরপক্ষ আমাপ,ନିରପେକ୍ଷ ଆମାପ,निरपेक्ष आमाप
Absolute size,यथार्थ आमाप,યથાર્થ આમાપ,यथार्थ आमाप,ਯਥਾਰ੍ਥ ਆਮਾਪ,যথার্থ আমাপ,यथार्थ आमाप,ಯಥಾರ್ಥ ಆಮಾಪ,യഥാര്ഥ ആമാപ,யதார்த ஆமாப,యథార్థ ఆమాప,یتھارتھ آماپ,যথার্থ আমাপ,ଯଥାର୍ଥ ଆମାପ,यथार्थ आमाप
Abstract,सार,"તારણ, સાર, સંક્ષેપ, સારદોહન, અમૂર્ત, અવ્યક્ત","संक्षेप, गोशवारा, सारांश",ਸਾਰ,"সারসংক্ষেপ,চুম্বক,বিমূর্ত",सार,ಸಾರಾಂಶ,"അബ്സ്ട്രാക്റ്റ്, സംക്ഷേപം, സാരം","சுருக்கம், சுருக்கக் குறிப்பு","సంగ్రహం,అవ్యక్తం,అమూర్తం,భావార్థకం",خلاصہ۔ مجرد۔ خلاصہ کرنا۔ تجرید کرنا,"সংক্ষেপ,সাৰাংশ",ସାରାଂଶ,"सार, संक्षिप्तांश"
Abstract bulletin,सार बुलेटिन,સાર બુલેટિન,सार बुलेटिन,ਸਾਰ ਬੁਲੇਟਿਨ,সার বুলেটিন,सार बुलेटिन,ಸಾರ ಬುಲೇಟಿನ,സാര ബുലേടിന,ஸார புலேடிந,సార బులేటిన,سار بلیٹن,সার বুলটিন,ସାର ବୁଲେଟିନ,सार बुलेटिन
Abstract classification,अमूर्त वर्गीकरण,અમૂર્ત વર્ગીકરણ,अमूर्त वर्गीकरण,ਅਮੂਰ੍ਤ ਵਰ੍ਗੀਕਰਣ,অমূর্ত বর্গীকরণ,अमूर्त वर्गीकरण,ಅಮೂರ್ತ ವರ್ಗೀಕರಣ,അമൂര്ത വര്ഗീകരണ,அமூர்த வர்கீகரண,అమూర్త వర్గీకరణ,امورت ورگیکرن,অমূর্ত র্গীকরণ,ଅମୂର୍ତ ବର୍ଗୀକରଣ,अमूर्त वर्गीकरण
Abstract entity,अमूर्त वस्तु,અમૂર્ત વસ્તુ,अमूर्त वस्तु,ਅਮੂਰ੍ਤ ਵਸ੍ਤੁ,অমূর্ত বস্তু,अमूर्त वस्तु,ಅಮೂರ್ತ ವಸ್ತು,അമൂര്ത വസ്തു,அமூர்த வஸ்து,అమూర్త వస్తు,امورت وستو,অমূর্ত স্তু,ଅମୂର୍ତ ବସ୍ତୁ,अमूर्त वस्तु
Abstracting,सारकरण,સારકરણ,सारकरण,ਸਾਰਕਰਣ,সারকরণ,सारकरण,ಸಾರಕರಣ,സാരകരണ,ஸாரகரண,సారకరణ,سارکرن,সারকরণ,ସାରକରଣ,सारकरण
Abstracting and indexing periodical,सारकरण एवं अनुक्रमणीकरण पत्रिका,સારકરણ એવં અનુક્રમણીકરણ પત્રિકા,सारकरण एवं अनुक्रमणीकरण पत्रिका,ਸਾਰਕਰਣ ਏਵਂ ਅਨੁਕ੍ਰਮਣੀਕਰਣ ਪਤ੍ਰਿਕਾ,সারকরণ এবং অনুক্রমণীকরণ পত্রিকা,सारकरण एवं अनुक्रमणीकरण पत्रिका,ಸಾರಕರಣ ಏವಂ ಅನುಕ್ರಮಣೀಕರಣ ಪತ್ರಿಕಾ,സാരകരണ ഏവം അനുക്രമണീകരണ പത്രികാ,ஸாரகரண ஏவங் அநுக்ரமணீகரண பத்ரிகா,సారకరణ ఏవం అనుక్రమణీకరణ పత్రికా,سارکرن ایوں انوکرمنیکرن پترکا,সারকরণ ং অনুক্রমণীকরণ পত্রিকা,ସାରକରଣ ଏବଂ ଅନୁକ୍ରମଣୀକରଣ ପତ୍ରିକା,सारकरण एवं अनुक्रमणीकरण पत्रिका
Abstracting bulletin,सार बुलेटिन,સાર બુલેટિન,सार बुलेटिन,ਸਾਰ ਬੁਲੇਟਿਨ,সার বুলেটিন,सार बुलेटिन,ಸಾರ ಬುಲೇಟಿನ,സാര ബുലേടിന,ஸார புலேடிந,సార బులేటిన,سار بلیٹن,সার বুলটিন,ସାର ବୁଲେଟିନ,सार बुलेटिन
Abstracting periodical (= abstract periodical),सार पत्रिका,સાર પત્રિકા,सार पत्रिका,ਸਾਰ ਪਤ੍ਰਿਕਾ,সার পত্রিকা,सार पत्रिका,ಸಾರ ಪತ್ರಿಕಾ,സാര പത്രികാ,ஸார பத்ரிகா,సార పత్రికా,سار پترکا,সার পত্রিকা,ସାର ପତ୍ରିକା,सार पत्रिका
Abstracting service,सार - सेवा,સાર - સેવા,सार - सेवा,ਸਾਰ - ਸੇਵਾ,সার - সেবা,सार - सेवा,ಸಾರ - ಸೇವಾ,സാര - സേവാ,ஸார - ஸேவா,సార - సేవా,سار - سیوا,সার - সা,ସାର - ସେବା,सार - सेवा
Abstraction,सार ग्रहण,સાર ગ્રહણ,सार ग्रहण,ਸਾਰ ਗ੍ਰਹਣ,সার গ্রহণ,सार ग्रहण,ಸಾರ ಗ್ರಹಣ,സാര ഗ്രഹണ,ஸார க்ரஹண,సార గ్రహణ,تجرید۔ فکر تجریدی,সার গ্রহণ,ସାର ଗ୍ରହଣ,सार ग्रहण
Abstract journal,सार पत्रिका,સાર પત્રિકા,सार पत्रिका,ਸਾਰ ਪਤ੍ਰਿਕਾ,সার পত্রিকা,सार पत्रिका,ಸಾರ ಪತ್ರಿಕಾ,സാര പത്രികാ,ஸார பத்ரிகா,సార పత్రికా,سار پترکا,সার পত্রিকা,ସାର ପତ୍ରିକା,सार पत्रिका
Abstract journal,शोध - सार पत्रिका,શોધ - સાર પત્રિકા,शोध - सार पत्रिका,ਸ਼ੋਧ - ਸਾਰ ਪਤ੍ਰਿਕਾ,শোধ - সার পত্রিকা,शोध - सार पत्रिका,ಶೋಧ - ಸಾರ ಪತ್ರಿಕಾ,ശോധ - സാര പത്രികാ,சோத - ஸார பத்ரிகா,శోధ - సార పత్రికా,شودھ - سار پترکا,শধ - সার পত্রিকা,ଶୋଧ - ସାର ପତ୍ରିକା,शोध - सार पत्रिका
Abstractor,सारकर्ता,સારકર્તા,सारकर्ता,ਸਾਰਕਰ੍ਤਾ,সারকর্তা,सारकर्ता,ಸಾರಕರ್ತಾ,സാരകര്താ,ஸாரகர்தா,సారకర్తా,خلاصہ نویس,সারকর্তা,ସାରକର୍ତା,सारकर्ता
Academic library,शैक्षिक पुस्तकालय,શૈક્ષિક પુસ્તકાલય,शैक्षिक पुस्तकालय,ਸ਼ੈਕ੍਷ਿਕ ਪੁਸ੍ਤਕਾਲਯ,শৈক্ষিক পুস্তকালয,शैक्षिक पुस्तकालय,ಶೈಕ್ಷಿಕ ಪುಸ್ತಕಾಲಯ,ശൈക്ഷിക പുസ്തകാലയ,சைக்ஷிக புஸ்தகாலய,శైక్షిక పుస్తకాలయ,شیکشک پستکالیہ,শৈক্ষিক পুস্তকালয,ଶୈକ୍ଷିକ ପୁସ୍ତକାଲଯ,शैक्षिक पुस्तकालय
Academy publication,अकादमी प्रकाशन,અકાદમી પ્રકાશન,अकादमी प्रकाशन,ਅਕਾਦਮੀ ਪ੍ਰਕਾਸ਼ਨ,অকাদমী প্রকাশন,अकादमी प्रकाशन,ಅಕಾದಮೀ ಪ್ರಕಾಶನ,അകാദമീ പ്രകാശന,அகாதமீ ப்ரகாசந,అకాదమీ ప్రకాశన,اکادمی پرکاشن,অকাদমী প্রকাশন,ଅକାଦମୀ ପ୍ରକାଶନ,अकादमी प्रकाशन
Access,"अभिगम, पहुँच","પ્રવેશ, પ્રવેશ-હક, વૃદ્ધિ, પ્રવેશમાર્ગ, પ્રયોજન","शिरकाव, पोच, प्रवेश",ਪਹੁੰਚ,"অভিগমন,প্রবেশ",पोंच क्षमता/पावपाची तांक,ಪ್ರವೇಶ,പ്രവേശം,"நுழைவு, அணுகல், வழி, வாய்ப்பு","ప్రవేశం,ప్రవేశసాధ్యం,సుగమం",رسائی ۔ دسترس۔ پہنچ,"প্রবেশাধিকাৰ,প্রবেশক্ষমতা","ପ୍ରବେଶ, ପ୍ରବେଶ ସୁବିଧା, ପହଞ୍ଚି","पहुँच, प्रवेश"
Accessibility,"अभिगम्यता, पहुँच","અભિગમ્યતા, પહુઁચ","अभिगम्यता, पहुँच","ਅਭਿਗਮ੍ਯਤਾ, ਪਹੁੰਚ","অভিগম্যতা, পহুঁচ","अभिगम्यता, पहुँच",ಪ್ರವೇಶಸಾಧ್ಯತೆ,"അഭിഗമ്യതാ, പഹുംച","அபிகம்யதா, பஹுங்ச","అభిగమ్యతా, పహుంచ",رسائی پذیری، دسترس، پہونچ,"অভিগম্যতা, পহুঁচ",ପ୍ରବେଶ ଯୋଗ୍ୟ,"अभिगम्यता, पहुँच"
Accessible,अभिगम्य,અભિગમ્ય,अभिगम्य,"ਪਹੁੰਚ ਦੇ ਅੰਦਰ, ਸੁਲੱਭ",অভিগম্য,अभिगम्य,ಅಭಿಗಮ್ಯ,അഭിഗമ്യ,அபிகம்ய,అభిగమ్య,قابل رسائی,অভিগম্য,ଅଭିଗମ୍ଯ,अभिगम्य
Accession,परिग्रहण,"જોડાણ, ગ્રંથ-પ્રાપ્તિ નોંધ, પ્રાપ્તિ, રાજ્યાભિષેક, પદપ્રાપ્તિ","अनुवृद्धि, राज्यारोहण, अधिकारप्राप्‍ति","ਤਾਜ ਪੋਸ਼ੀ, ਤਖਤਨਸ਼ੀਨੀ, ਰਜਿਸਟਰ ਵਿਚਚੜ੍ਹਾਨਾ(ਕਿਤਾਬਾਂ ਦਾ)","সংযোজন,যোজনা,বৃদ্ধি,পরিগ্রহণ","राज्यारोहण,पदग्रहण,अधिकार ग्रहण","ಪದಾರೋಹಣ, ಪ್ರವೇಶ, ಅಂಗೀಕಾರ","സ്ഥാനപ്രാപ്തി, പരിഗ്രഹണം, ഉപചയം,അധിമിലനം","பதவியேற்பு, இணக்கம், உடைமையின் மேல் ஈட்டம்","ప్రవేశం,విలీనం,అనువృద్ధి",الحاق,"অভিগমন,সমীপগমন,ৰাজ্যাৰোহণ","ସଂଯୋଗ, ଅଭିଷେକ","1. सम्मिलन, गाभिनु 2. राज्यारोहण 3. पदारोहण"
Accession,अभिगमन,"જોડાણ, ગ્રંથ-પ્રાપ્તિ નોંધ, પ્રાપ્તિ, રાજ્યાભિષેક, પદપ્રાપ્તિ","अनुवृद्धि, राज्यारोहण, अधिकारप्राप्‍ति","ਤਾਜ ਪੋਸ਼ੀ, ਤਖਤਨਸ਼ੀਨੀ, ਰਜਿਸਟਰ ਵਿਚਚੜ੍ਹਾਨਾ(ਕਿਤਾਬਾਂ ਦਾ)","সংযোজন,যোজনা,বৃদ্ধি,পরিগ্রহণ","राज्यारोहण,पदग्रहण,अधिकार ग्रहण","ಪದಾರೋಹಣ, ಪ್ರವೇಶ, ಅಂಗೀಕಾರ","സ്ഥാനപ്രാപ്തി, പരിഗ്രഹണം, ഉപചയം,അധിമിലനം","பதவியேற்பு, இணக்கம், உடைமையின் மேல் ஈட்டம்","ప్రవేశం,విలీనం,అనువృద్ధి",الحاق,"অভিগমন,সমীপগমন,ৰাজ্যাৰোহণ","ସଂଯୋଗ, ଅଭିଷେକ","1. सम्मिलन, गाभिनु 2. राज्यारोहण 3. पदारोहण"
Accession arrangement,परिग्रहण व्यवस्था,પરિગ્રહણ વ્યવસ્થા,परिग्रहण व्यवस्था,ਪਰਿਗ੍ਰਹਣ ਵ੍ਯਵਸ੍ਥਾ,পরিগ্রহণ ব্যবস্থা,परिग्रहण व्यवस्था,ಪರಿಗ್ರಹಣ ವ್ಯವಸ್ಥಾ,പരിഗ്രഹണ വ്യവസ്ഥാ,பரிக்ரஹண வ்யவஸ்தா,పరిగ్రహణ వ్యవస్థా,پرگرہن ویوستھا,পরিগ্রহণ ্যস্থা,ପରିଗ୍ରହଣ ବ୍ଯବସ୍ଥା,परिग्रहण व्यवस्था
Accession bulletin,परिग्रहण बुलेटिन,પરિગ્રહણ બુલેટિન,परिग्रहण बुलेटिन,ਪਰਿਗ੍ਰਹਣ ਬੁਲੇਟਿਨ,পরিগ্রহণ বুলেটিন,परिग्रहण बुलेटिन,ಪರಿಗ್ರಹಣ ಬುಲೇಟಿನ,പരിഗ്രഹണ ബുലേടിന,பரிக்ரஹண புலேடிந,పరిగ్రహణ బులేటిన,پرگرہن بلیٹن,পরিগ্রহণ বুলটিন,ପରିଗ୍ରହଣ ବୁଲେଟିନ,परिग्रहण बुलेटिन
Accession date,परिग्रहण तिथि,પરિગ્રહણ તિથિ,परिग्रहण तिथि,ਪਰਿਗ੍ਰਹਣ ਤਿਥਿ,পরিগ্রহণ তিথি,परिग्रहण तिथि,ಪರಿಗ್ರಹಣ ತಿಥಿ,പരിഗ്രഹണ തിഥി,பரிக்ரஹண திதி,పరిగ్రహణ తిథి,پرگرہن تتھی,পরিগ্রহণ তিথি,ପରିଗ୍ରହଣ ତିଥି,परिग्रहण तिथि
Accession department,परिग्रहण विभाग,પરિગ્રહણ વિભાગ,परिग्रहण विभाग,ਪਰਿਗ੍ਰਹਣ ਵਿਭਾਗ,পরিগ্রহণ বিভাগ,परिग्रहण विभाग,ಪರಿಗ್ರಹಣ ವಿಭಾಗ,പരിഗ്രഹണ വിഭാഗ,பரிக்ரஹண விபாக,పరిగ్రహణ విభాగ,پرگرہن وبھاگ,পরিগ্রহণ িভাগ,ପରିଗ୍ରହଣ ବିଭାଗ,परिग्रहण विभाग
Accessioning,परिग्रहण प्रक्रिया,પરિગ્રહણ પ્રક્રિયા,परिग्रहण प्रक्रिया,ਪਰਿਗ੍ਰਹਣ ਪ੍ਰਕ੍ਰਿਯਾ,পরিগ্রহণ প্রক্রিযা,परिग्रहण प्रक्रिया,ಪರಿಗ್ರಹಣ ಪ್ರಕ್ರಿಯಾ,പരിഗ്രഹണ പ്രക്രിയാ,பரிக்ரஹண ப்ரக்ரியா,పరిగ్రహణ ప్రక్రియా,پرگرہن پرکریا,পরিগ্রহণ প্রক্রিযা,ପରିଗ୍ରହଣ ପ୍ରକ୍ରିଯା,परिग्रहण प्रक्रिया
Accession list,परिग्रहण सूची,પરિગ્રહણ સૂચી,परिग्रहण सूची,ਪਰਿਗ੍ਰਹਣ ਸੂਚੀ,পরিগ্রহণ সূচী,परिग्रहण सूची,ಪರಿಗ್ರಹಣ ಸೂಚೀ,പരിഗ്രഹണ സൂചീ,பரிக்ரஹண ஸூசீ,పరిగ్రహణ సూచీ,پرگرہن سوچی,পরিগ্রহণ সূচী,ପରିଗ୍ରହଣ ସୂଚୀ,परिग्रहण सूची
Accession number,परिग्रहण संख्या,પરિગ્રહણ સંખ્યા,परिग्रहण संख्या,ਪਰਿਗ੍ਰਹਣ ਸਂਖ੍ਯਾ,পরিগ্রহণ সংখ্যা,परिग्रहण संख्या,ಪರಿಗ್ರಹಣ ಸಂಖ್ಯಾ,പരിഗ്രഹണ സംഖ്യാ,பரிக்ரஹண ஸங்க்யா,పరిగ్రహణ సంఖ్యా,پرگرہن سنکھیا,পরিগ্রহণ সংখ্যা,ପରିଗ୍ରହଣ ସଂଖ୍ଯା,परिग्रहण संख्या
Accession number section,परिग्रहण संख्या अनुभाग,પરિગ્રહણ સંખ્યા અનુભાગ,परिग्रहण संख्या अनुभाग,ਪਰਿਗ੍ਰਹਣ ਸਂਖ੍ਯਾ ਅਨੁਭਾਗ,পরিগ্রহণ সংখ্যা অনুভাগ,परिग्रहण संख्या अनुभाग,ಪರಿಗ್ರಹಣ ಸಂಖ್ಯಾ ಅನುಭಾಗ,പരിഗ്രഹണ സംഖ്യാ അനുഭാഗ,பரிக்ரஹண ஸங்க்யா அநுபாக,పరిగ్రహణ సంఖ్యా అనుభాగ,پرگرہن سنکھیا انوبھاگ,পরিগ্রহণ সংখ্যা অনুভাগ,ପରିଗ୍ରହଣ ସଂଖ୍ଯା ଅନୁଭାଗ,परिग्रहण संख्या अनुभाग
Accession order,परिग्रहण क्रम,પરિગ્રહણ ક્રમ,परिग्रहण क्रम,ਪਰਿਗ੍ਰਹਣ ਕ੍ਰਮ,পরিগ্রহণ ক্রম,परिग्रहण क्रम,ಪರಿಗ್ರಹಣ ಕ್ರಮ,പരിഗ്രഹണ ക്രമ,பரிக்ரஹண க்ரம,పరిగ్రహణ క్రమ,پرگرہن کرم,পরিগ্রহণ ক্রম,ପରିଗ୍ରହଣ କ୍ରମ,परिग्रहण क्रम
Accession record,परिग्रहण अभिलेख,પરિગ્રહણ અભિલેખ,परिग्रहण अभिलेख,ਪਰਿਗ੍ਰਹਣ ਅਭਿਲੇਖ,পরিগ্রহণ অভিলেখ,परिग्रहण अभिलेख,ಪರಿಗ್ರಹಣ ಅಭಿಲೇಖ,പരിഗ്രഹണ അഭിലേഖ,பரிக்ரஹண அபிலேக,పరిగ్రహణ అభిలేఖ,پرگرہن ابھلیکھ,পরিগ্রহণ অভিলখ,ପରିଗ୍ରହଣ ଅଭିଲେଖ,परिग्रहण अभिलेख
Accession register,"परिग्रहण पंजी,परिग्रहण पंजिका","પરિગ્રહણ પંજી,પરિગ્રહણ પંજિકા","परिग्रहण पंजी,परिग्रहण पंजिका","ਪਰਿਗ੍ਰਹਣ ਪਂਜੀ,ਪਰਿਗ੍ਰਹਣ ਪਂਜਿਕਾ","পরিগ্রহণ পংজী,পরিগ্রহণ পংজিকা","परिग्रहण पंजी,परिग्रहण पंजिका","ಪರಿಗ್ರಹಣ ಪಂಜೀ,ಪರಿಗ್ರಹಣ ಪಂಜಿಕಾ","പരിഗ്രഹണ പംജീ,പരിഗ്രഹണ പംജികാ","பரிக்ரஹண பங்ஜீ,பரிக்ரஹண பங்ஜிகா","పరిగ్రహణ పంజీ,పరిగ్రహణ పంజికా",پرگرہن پنجی،پرگرہن پنجکا,"পরিগ্রহণ পংজী,পরিগ্রহণ পংজিকা","ପରିଗ୍ରହଣ ପଂଜୀ,ପରିଗ୍ରହଣ ପଂଜିକା","परिग्रहण पंजी,परिग्रहण पंजिका"
Accession section,परिग्रहण अनुभाग,પરિગ્રહણ અનુભાગ,परिग्रहण अनुभाग,ਪਰਿਗ੍ਰਹਣ ਅਨੁਭਾਗ,পরিগ্রহণ অনুভাগ,परिग्रहण अनुभाग,ಪರಿಗ್ರಹಣ ಅನುಭಾಗ,പരിഗ്രഹണ അനുഭാഗ,பரிக்ரஹண அநுபாக,పరిగ్రహణ అనుభాగ,پرگرہن انوبھاگ,পরিগ্রহণ অনুভাগ,ପରିଗ୍ରହଣ ଅନୁଭାଗ,परिग्रहण अनुभाग
Access point,अभिगम बिंदु,અભિગમ બિંદુ,अभिगम बिंदु,ਅਭਿਗਮ ਬਿਂਦੁ,অভিগম বিংদু,अभिगम बिंदु,ಅಭಿಗಮ ಬಿಂದು,അഭിഗമ ബിംദു,அபிகம பிங்து,అభిగమ బిందు,ابھگم بندو,অভিগম বিংদু,ଅଭିଗମ ବିଂଦୁ,अभिगम बिंदु
Access time,अभिगम काल,અભિગમ કાલ,अभिगम काल,ਅਭਿਗਮ ਕਾਲ,অভিগম কাল,अभिगम काल,ಅಭಿಗಮ ಕಾಲ,അഭിഗമ കാല,அபிகம கால,అభిగమ కాల,ابھگم کال,অভিগম কাল,ଅଭିଗମ କାଲ,अभिगम काल
Access tools,अभिगम साधन,અભિગમ સાધન,अभिगम साधन,ਅਭਿਗਮ ਸਾਧਨ,অভিগম সাধন,अभिगम साधन,ಅಭಿಗಮ ಸಾಧನ,അഭിഗമ സാധന,அபிகம ஸாதந,అభిగమ సాధన,ابھگم سادھن,অভিগম সাধন,ଅଭିଗମ ସାଧନ,अभिगम साधन
Accommodation,समंजन,"નિવાસન, આવાસ, સ્થાન, સગવડ, અનુકૂલન, સમાયોજન","स्थान, जागा, निवास","ਰਿਹਾਇਸ, ਗੁਜਾਰਾ","বাসস্থান,স্থান-সংস্থান",राबित्याची तजवीज,"ವಸತಿ, ಸ್ಥಳಾವಕಾಶ","വാസം, സ്ഥലസൌകര്യം, താമസസൌകര്യം","1. இடவசதி, குடியிருப்பு 2. ஒத்துப்போதல்","అనుకూలం,వసతి,సర్దుబాటు",توفیق,"ব্যৱস্থাপন,সংস্থাপন,স্থান,থকাঠাই",ବ୍ୟବସ୍ଥାପନା,"1. आवास, डेरा 2. मिलाउनु, राख्नु"
Accommodation,"आवास, स्थान","નિવાસન, આવાસ, સ્થાન, સગવડ, અનુકૂલન, સમાયોજન","स्थान, जागा, निवास","ਰਿਹਾਇਸ, ਗੁਜਾਰਾ","বাসস্থান,স্থান-সংস্থান",राबित्याची तजवीज,"ವಸತಿ, ಸ್ಥಳಾವಕಾಶ","വാസം, സ്ഥലസൌകര്യം, താമസസൌകര്യം","1. இடவசதி, குடியிருப்பு 2. ஒத்துப்போதல்","అనుకూలం,వసతి,సర్దుబాటు",توفیق,"ব্যৱস্থাপন,সংস্থাপন,স্থান,থকাঠাই",ବ୍ୟବସ୍ଥାପନା,"1. आवास, डेरा 2. मिलाउनु, राख्नु"
