English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
accessory advertising,"अतिरिक्त विज्ञापन, उप विज्ञापन","અતિરિક્ત વિજ્ઞાપન, ઉપ વિજ્ઞાપન","अतिरिक्त विज्ञापन, उप विज्ञापन","ਅਤਿਰਿਕ੍ਤ ਵਿਜ੍ਞਾਪਨ, ਉਪ ਵਿਜ੍ਞਾਪਨ","অতিরিক্ত বিজ্ঞাপন, উপ বিজ্ঞাপন","अतिरिक्त विज्ञापन, उप विज्ञापन","ಅತಿರಿಕ್ತ ವಿಜ್ಞಾಪನ, ಉಪ ವಿಜ್ಞಾಪನ","അതിരിക്ത വിജ്ഞാപന, ഉപ വിജ്ഞാപന","அதிரிக்த விஜ்ஞாபந, உப விஜ்ஞாபந","అతిరిక్త విజ్ఞాపన, ఉప విజ్ఞాపన",اترکت وگیاپن، اپ وگیاپن,"অতিরিক্ত িজ্ঞাপন, উপ িজ্ঞাপন","ଅତିରିକ୍ତ ବିଜ୍ଞାପନ, ଉପ ବିଜ୍ଞାପନ","अतिरिक्त विज्ञापन, उप विज्ञापन"
accidental sampling (P.P.),आकस्मिक प्रतिचयन,આકસ્મિક પ્રતિચયન,आकस्मिक प्रतिचयन,ਆਕਸ੍ਮਿਕ ਪ੍ਰਤਿਚਯਨ,আকস্মিক প্রতিচযন,आकस्मिक प्रतिचयन,ಆಕಸ್ಮಿಕ ಪ್ರತಿಚಯನ,ആകസ്മിക പ്രതിചയന,ஆகஸ்மிக ப்ரதிசயந,ఆకస్మిక ప్రతిచయన,آکسمک پرتچین,আকস্মিক প্রতিচযন,ଆକସ୍ମିକ ପ୍ରତିଚଯନ,आकस्मिक प्रतिचयन
accompaniment (I.&B.),संगत,સંગત,संगत,ਸਂਗਤ,সংগত,संगत,ಸಂಗತ,സംഗത,ஸங்கத,సంగత,سنگت,সংগত,ସଂଗତ,संगत
accompanist (I.&B.),संगतकार,સંગતકાર,संगतकार,ਸਂਗਤਕਾਰ,সংগতকার,संगतकार,ಸಂಗತಕಾರ,സംഗതകാര,ஸங்கதகார,సంగతకార,سنگتکار,সংগতকার,ସଂଗତକାର,संगतकार
accordion fold (P.P.),एकार्डियन मोड़,એકાર્ડિયન મોડ઼,एकार्डियन मोड़,ਏਕਾਰ੍ਡਿਯਨ ਮੋਡ਼,একার্ডিযন মোড়,एकार्डियन मोड़,ಏಕಾರ್ಡಿಯನ ಮೋಡ಼,ഏകാര്ഡിയന മോഡ,ஏகார்டியந மோட,ఏకార్డియన మోడ,ایکارڈین موڑ,কার্ডিযন মড়,ଏକାର୍ଡିଯନ ମୋଡ଼,एकार्डियन मोड़
account,"लेखा, विवरण","હિસાબ, ખાતુ, હેવાલ, વૃતાંત","जमाखर्च, लेखा","ਲੇਖਾ, ਖਾਤਾ, ਹਿਸਾਬ","হিসাব,গণন","1. लेखा,खातें 2. हिशोब",ಖಾತೆ,"അക്കൌണ്ട്, കണക്ക്, ലേഖ","கணக்கு, விவரம், கணிப்பு, மதிப்பீடு","లెక్క,లెక్కింపు,గణన,ఖాతా",کھاتہ۔ اکا‎‌‍ؤنٹ۔ حساب,"হিচাব,জমাখৰচ,গণনা",ସମାଯୋଜନନ ହିସାବ,"1. लेखा,हिसाबकिताब 2. वृतान्त, बखान"
"account, chronological","तैथिक विवरण, कालक्रम विवरण","તૈથિક વિવરણ, કાલક્રમ વિવરણ","तैथिक विवरण, कालक्रम विवरण","ਤੈਥਿਕ ਵਿਵਰਣ, ਕਾਲਕ੍ਰਮ ਵਿਵਰਣ","তৈথিক বিবরণ, কালক্রম বিবরণ","तैथिक विवरण, कालक्रम विवरण","ತೈಥಿಕ ವಿವರಣ, ಕಾಲಕ್ರಮ ವಿವರಣ","തൈഥിക വിവരണ, കാലക്രമ വിവരണ","தைதிக விவரண, காலக்ரம விவரண","తైథిక వివరణ, కాలక్రమ వివరణ",تیتھک وورن، کالکرم وورن,"তৈথিক িরণ, কালক্রম িরণ","ତୈଥିକ ବିବରଣ, କାଲକ୍ରମ ବିବରଣ","तैथिक विवरण, कालक्रम विवरण"
account book paper,लेखा-बही कागज,લેખા-બહી કાગજ,लेखा-बही कागज,ਲੇਖਾ-ਬਹੀ ਕਾਗਜ,লেখা-বহী কাগজ,लेखा-बही कागज,ಲೇಖಾ-ಬಹೀ ಕಾಗಜ,ലേഖാ-ബഹീ കാഗജ,லேகா-பஹீ காகஜ,లేఖా-బహీ కాగజ,لیکھا-بہی کاغذ,লখা-বহী কাগজ,ଲେଖା-ବହୀ କାଗଜ,लेखा-बही कागज
accreditation,"प्रत्यायन, मान्यता","પ્રત્યાયન, માન્યતા","प्रत्यायन, मान्यता","ਪ੍ਰਤ੍ਯਾਯਨ, ਮਾਨ੍ਯਤਾ","প্রত্যাযন, মান্যতা","प्रत्यायन, मान्यता","ಪ್ರತ್ಯಾಯನ, ಮಾನ್ಯತಾ","പ്രത്യായന, മാന്യതാ","ப்ரத்யாயந, மாந்யதா","ప్రత్యాయన, మాన్యతా",سندسفارت دینا۔ سند اعتماد دینا,"প্রত্যাযন, মান্যতা","ପ୍ରତ୍ଯାଯନ, ମାନ୍ଯତା","प्रत्यायन, मान्यता"
accredited press correspondent,"प्रत्यायित प्रेस संवाददाता, मान्य प्रेस संवाददाता","પ્રત્યાયિત પ્રેસ સંવાદદાતા, માન્ય પ્રેસ સંવાદદાતા","प्रत्यायित प्रेस संवाददाता, मान्य प्रेस संवाददाता","ਪ੍ਰਤ੍ਯਾਯਿਤ ਪ੍ਰੇਸ ਸਂਵਾਦਦਾਤਾ, ਮਾਨ੍ਯ ਪ੍ਰੇਸ ਸਂਵਾਦਦਾਤਾ","প্রত্যাযিত প্রেস সংবাদদাতা, মান্য প্রেস সংবাদদাতা","प्रत्यायित प्रेस संवाददाता, मान्य प्रेस संवाददाता","ಪ್ರತ್ಯಾಯಿತ ಪ್ರೇಸ ಸಂವಾದದಾತಾ, ಮಾನ್ಯ ಪ್ರೇಸ ಸಂವಾದದಾತಾ","പ്രത്യായിത പ്രേസ സംവാദദാതാ, മാന്യ പ്രേസ സംവാദദാതാ","ப்ரத்யாயித ப்ரேஸ ஸங்வாததாதா, மாந்ய ப்ரேஸ ஸங்வாததாதா","ప్రత్యాయిత ప్రేస సంవాదదాతా, మాన్య ప్రేస సంవాదదాతా",پرتیایت پریس سنوادداتا، مانیہ پریس سنوادداتا,"প্রত্যাযিত প্রস সংাদদাতা, মান্য প্রস সংাদদাতা","ପ୍ରତ୍ଯାଯିତ ପ୍ରେସ ସଂବାଦଦାତା, ମାନ୍ଯ ପ୍ରେସ ସଂବାଦଦାତା","प्रत्यायित प्रेस संवाददाता, मान्य प्रेस संवाददाता"
accumulator (I.&B.),संचायक,સંચાયક,संचायक,ਸਂਚਾਯਕ,সংচাযক,संचायक,ಸಂಚಾಯಕ,സംചായക,ஸங்சாயக,సంచాయక,سنچایک,সংচাযক,ସଂଚାଯକ,संचायक
ace newsman,"श्रेष्ठ पत्रकार, श्रेष्ठ समाचार जन","શ્રેષ્ઠ પત્રકાર, શ્રેષ્ઠ સમાચાર જન","श्रेष्ठ पत्रकार, श्रेष्ठ समाचार जन","ਸ਼੍ਰੇ਷੍ਠ ਪਤ੍ਰਕਾਰ, ਸ਼੍ਰੇ਷੍ਠ ਸਮਾਚਾਰ ਜਨ","শ্রেষ্ঠ পত্রকার, শ্রেষ্ঠ সমাচার জন","श्रेष्ठ पत्रकार, श्रेष्ठ समाचार जन","ಶ್ರೇಷ್ಠ ಪತ್ರಕಾರ, ಶ್ರೇಷ್ಠ ಸಮಾಚಾರ ಜನ","ശ്രേഷ്ഠ പത്രകാര, ശ്രേഷ്ഠ സമാചാര ജന","ச்ரேஷ்ட பத்ரகார, ச்ரேஷ்ட ஸமாசார ஜந","శ్రేష్ఠ పత్రకార, శ్రేష్ఠ సమాచార జన",شریشٹھ پترکار، شریشٹھ سماچار جن,"শ্রষ্ঠ পত্রকার, শ্রষ্ঠ সমাচার জন","ଶ୍ରେଷ୍ଠ ପତ୍ରକାର, ଶ୍ରେଷ୍ଠ ସମାଚାର ଜନ","श्रेष्ठ पत्रकार, श्रेष्ठ समाचार जन"
acetate sheet (P.P.),ऐसीटेट शीट,ઐસીટેટ શીટ,ऐसीटेट शीट,ਐਸੀਟੇਟ ਸ਼ੀਟ,ঐসীটেট শীট,ऐसीटेट शीट,ಐಸೀಟೇಟ ಶೀಟ,ഐസീടേട ശീട,ஐஸீடேட சீட,ఐసీటేట శీట,ایسیٹیٹ شیٹ,ঐসীটট শীট,ଐସୀଟେଟ ଶୀଟ,ऐसीटेट शीट
acid dyestuff (P.P.),अम्लीय रंजक द्रव्य,અમ્લીય રંજક દ્રવ્ય,अम्लीय रंजक द्रव्य,ਅਮ੍ਲੀਯ ਰਂਜਕ ਦ੍ਰਵ੍ਯ,অম্লীয রংজক দ্রব্য,अम्लीय रंजक द्रव्य,ಅಮ್ಲೀಯ ರಂಜಕ ದ್ರವ್ಯ,അമ്ലീയ രംജക ദ്രവ്യ,அம்லீய ரங்ஜக த்ரவ்ய,అమ్లీయ రంజక ద్రవ్య,املیہ رنجک درویہ,অম্লীয রংজক দ্র্য,ଅମ୍ଲୀଯ ରଂଜକ ଦ୍ରବ୍ଯ,अम्लीय रंजक द्रव्य
acid-free paper (P.P.),अम्ल मुक्त कागज,અમ્લ મુક્ત કાગજ,अम्ल मुक्त कागज,ਅਮ੍ਲ ਮੁਕ੍ਤ ਕਾਗਜ,অম্ল মুক্ত কাগজ,अम्ल मुक्त कागज,ಅಮ್ಲ ಮುಕ್ತ ಕಾಗಜ,അമ്ല മുക്ത കാഗജ,அம்ல முக்த காகஜ,అమ్ల ముక్త కాగజ,عمل مکت کاغذ,অম্ল মুক্ত কাগজ,ଅମ୍ଲ ମୁକ୍ତ କାଗଜ,अम्ल मुक्त कागज
acid plant (P.P.),अम्ल संयंत्र,અમ્લ સંયંત્ર,अम्ल संयंत्र,ਅਮ੍ਲ ਸਂਯਂਤ੍ਰ,অম্ল সংযংত্র,अम्ल संयंत्र,ಅಮ್ಲ ಸಂಯಂತ್ರ,അമ്ല സംയംത്ര,அம்ல ஸங்யங்த்ர,అమ్ల సంయంత్ర,عمل سنینتر,অম্ল সংযংত্র,ଅମ୍ଲ ସଂଯଂତ୍ର,अम्ल संयंत्र
acid-proof paper (P.P.),अम्लसह कागज,અમ્લસહ કાગજ,अम्लसह कागज,ਅਮ੍ਲਸਹ ਕਾਗਜ,অম্লসহ কাগজ,अम्लसह कागज,ಅಮ್ಲಸಹ ಕಾಗಜ,അമ്ലസഹ കാഗജ,அம்லஸஹ காகஜ,అమ్లసహ కాగజ,املسہ کاغذ,অম্লসহ কাগজ,ଅମ୍ଲସହ କାଗଜ,अम्लसह कागज
acid size (P.P.),अम्ल माड़ी,અમ્લ માડ઼ી,अम्ल माड़ी,ਅਮ੍ਲ ਮਾਡ਼ੀ,অম্ল মাড়ী,अम्ल माड़ी,ಅಮ್ಲ ಮಾಡ಼ೀ,അമ്ല മാഡീ,அம்ல மாடீ,అమ్ల మాడీ,عمل ماڑی,অম্ল মাড়ী,ଅମ୍ଲ ମାଡ଼ୀ,अम्ल माड़ी
acknowledgement of source,सूत्र का उल्लेख,સૂત્ર કા ઉલ્લેખ,सूत्र का उल्लेख,ਸੂਤ੍ਰ ਕਾ ਉਲ੍ਲੇਖ,সূত্র কা উল্লেখ,सूत्र का उल्लेख,ಸೂತ್ರ ಕಾ ಉಲ್ಲೇಖ,സൂത്ര കാ ഉല്ലേഖ,ஸூத்ர கா உல்லேக,సూత్ర కా ఉల్లేఖ,سوتر کا الیکھ,সূত্র কা উল্লখ,ସୂତ୍ର କା ଉଲ୍ଲେଖ,सूत्र का उल्लेख
acoustic feed back (I.&B.),ध्वनि पुनः निवेशन,ધ્વનિ પુનઃ નિવેશન,ध्वनि पुनः निवेशन,ਧ੍ਵਨਿ ਪੁਨਃ ਨਿਵੇਸ਼ਨ,ধ্বনি পুনঃ নিবেশন,ध्वनि पुनः निवेशन,ಧ್ವನಿ ಪುನಃ ನಿವೇಶನ,ധ്വനി പുനഃ നിവേശന,த்வநி புநஃ நிவேசந,ధ్వని పునః నివేశన,دھون پنبہ نویشن,ধ্নি পুনঃ নিশন,ଧ୍ବନି ପୁନଃ ନିବେଶନ,ध्वनि पुनः निवेशन
acoustics (of room) I.&B.),"ध्वानिकता (कमरे की), ध्वानिकी (विज्ञान)","ધ્વાનિકતા (કમરે કી), ધ્વાનિકી (વિજ્ઞાન)","ध्वानिकता (कमरे की), ध्वानिकी (विज्ञान)","ਧ੍ਵਾਨਿਕਤਾ (ਕਮਰੇ ਕੀ), ਧ੍ਵਾਨਿਕੀ (ਵਿਜ੍ਞਾਨ)","ধ্বানিকতা (কমরে কী), ধ্বানিকী (বিজ্ঞান)","ध्वानिकता (कमरे की), ध्वानिकी (विज्ञान)","ಧ್ವಾನಿಕತಾ (ಕಮರೇ ಕೀ), ಧ್ವಾನಿಕೀ (ವಿಜ್ಞಾನ)","ധ്വാനികതാ (കമരേ കീ), ധ്വാനികീ (വിജ്ഞാന)","த்வாநிகதா (கமரே கீ), த்வாநிகீ (விஜ்ஞாந)","ధ్వానికతా (కమరే కీ), ధ్వానికీ (విజ్ఞాన)",دھوانکتا (کمرے کی)، دھوانکی (وگیان),"ধ্ানিকতা (কমর কী), ধ্ানিকী (িজ্ঞান)","ଧ୍ବାନିକତା (କମରେ କୀ), ଧ୍ବାନିକୀ (ବିଜ୍ଞାନ)","ध्वानिकता (कमरे की), ध्वानिकी (विज्ञान)"
acoustic tile (I.&B.),ध्वनिसोख टाइल,ધ્વનિસોખ ટાઇલ,ध्वनिसोख टाइल,ਧ੍ਵਨਿਸੋਖ ਟਾਇਲ,ধ্বনিসোখ টাইল,ध्वनिसोख टाइल,ಧ್ವನಿಸೋಖ ಟಾಇಲ,ധ്വനിസോഖ ടാഇല,த்வநிஸோக டாஇல,ధ్వనిసోఖ టాఇల,دھونسوکھ ٹائل,ধ্নিসখ টাইল,ଧ୍ବନିସୋଖ ଟାଇଲ,ध्वनिसोख टाइल
acoustic wave (I.&B.),ध्वनि तरंग,ધ્વનિ તરંગ,ध्वनि तरंग,ਧ੍ਵਨਿ ਤਰਂਗ,ধ্বনি তরংগ,ध्वनि तरंग,ಧ್ವನಿ ತರಂಗ,ധ്വനി തരംഗ,த்வநி தரங்க,ధ్వని తరంగ,دھون ترنگ,ধ্নি তরংগ,ଧ୍ବନି ତରଂଗ,ध्वनि तरंग
actinometer paper (P.P.),"ऐक्टिनोमीटर कागज, किरण क्रियामापी (फोटो) कागज","ઐક્ટિનોમીટર કાગજ, કિરણ ક્રિયામાપી (ફોટો) કાગજ","ऐक्टिनोमीटर कागज, किरण क्रियामापी (फोटो) कागज","ਐਕ੍ਟਿਨੋਮੀਟਰ ਕਾਗਜ, ਕਿਰਣ ਕ੍ਰਿਯਾਮਾਪੀ (ਫੋਟੋ) ਕਾਗਜ","ঐক্টিনোমীটর কাগজ, কিরণ ক্রিযামাপী (ফোটো) কাগজ","ऐक्टिनोमीटर कागज, किरण क्रियामापी (फोटो) कागज","ಐಕ್ಟಿನೋಮೀಟರ ಕಾಗಜ, ಕಿರಣ ಕ್ರಿಯಾಮಾಪೀ (ಫೋಟೋ) ಕಾಗಜ","ഐക്ടിനോമീടര കാഗജ, കിരണ ക്രിയാമാപീ (ഫോടോ) കാഗജ","ஐக்டிநோமீடர காகஜ, கிரண க்ரியாமாபீ (போடோ) காகஜ","ఐక్టినోమీటర కాగజ, కిరణ క్రియామాపీ (ఫోటో) కాగజ",ایکٹنومیٹر کاغذ، کرن کریاماپی (پھوٹو) کاغذ,"ঐক্টিনমীটর কাগজ, কিরণ ক্রিযামাপী (ফট) কাগজ","ଐକ୍ଟିନୋମୀଟର କାଗଜ, କିରଣ କ୍ରିଯାମାପୀ (ଫୋଟୋ) କାଗଜ","ऐक्टिनोमीटर कागज, किरण क्रियामापी (फोटो) कागज"
active paper (P.P.),आर्द्रता संवेदी कागज,આર્દ્રતા સંવેદી કાગજ,आर्द्रता संवेदी कागज,ਆਰ੍ਦ੍ਰਤਾ ਸਂਵੇਦੀ ਕਾਗਜ,আর্দ্রতা সংবেদী কাগজ,आर्द्रता संवेदी कागज,ಆರ್ದ್ರತಾ ಸಂವೇದೀ ಕಾಗಜ,ആര്ദ്രതാ സംവേദീ കാഗജ,ஆர்த்ரதா ஸங்வேதீ காகஜ,ఆర్ద్రతా సంవేదీ కాగజ,آردرتا سنویدی کاغذ,আর্দ্রতা সংদী কাগজ,ଆର୍ଦ୍ରତା ସଂବେଦୀ କାଗଜ,आर्द्रता संवेदी कागज
act of vandalism,गुंडागर्दी,ગુંડાગર્દી,गुंडागर्दी,ਗੁਂਡਾਗਰ੍ਦੀ,গুংডাগর্দী,गुंडागर्दी,ಗುಂಡಾಗರ್ದೀ,ഗുംഡാഗര്ദീ,குங்டாகர்தீ,గుండాగర్దీ,غنڈاگردی,গুংডাগর্দী,ଗୁଂଡାଗର୍ଦୀ,गुंडागर्दी
actuality recording (I.&B.),"स्थल पर रिकार्डिंग, मौके पर रिकार्डिंग","સ્થલ પર રિકાર્ડિંગ, મૌકે પર રિકાર્ડિંગ","स्थल पर रिकार्डिंग, मौके पर रिकार्डिंग","ਸ੍ਥਲ ਪਰ ਰਿਕਾਰ੍ਡਿਂਗ, ਮੌਕੇ ਪਰ ਰਿਕਾਰ੍ਡਿਂਗ","স্থল পর রিকার্ডিংগ, মৌকে পর রিকার্ডিংগ","स्थल पर रिकार्डिंग, मौके पर रिकार्डिंग","ಸ್ಥಲ ಪರ ರಿಕಾರ್ಡಿಂಗ, ಮೌಕೇ ಪರ ರಿಕಾರ್ಡಿಂಗ","സ്ഥല പര രികാര്ഡിംഗ, മൌകേ പര രികാര്ഡിംഗ","ஸ்தல பர ரிகார்டிங்க, மௌகே பர ரிகார்டிங்க","స్థల పర రికార్డింగ, మౌకే పర రికార్డింగ",ستھل پر رکارڈنگ، موقعے پر رکارڈنگ,"স্থল পর রিকার্ডিংগ, মৌক পর রিকার্ডিংগ","ସ୍ଥଲ ପର ରିକାର୍ଡିଂଗ, ମୌକେ ପର ରିକାର୍ଡିଂଗ","स्थल पर रिकार्डिंग, मौके पर रिकार्डिंग"
actuate,"चालू करना, प्रवृत्त करना","ચાલૂ કરના, પ્રવૃત્ત કરના","चालू करना, प्रवृत्त करना","ਚਾਲੂ ਕਰਨਾ, ਪ੍ਰਵ੃ਤ੍ਤ ਕਰਨਾ","চালূ করনা, প্রবৃত্ত করনা","चालू करना, प्रवृत्त करना","ಚಾಲೂ ಕರನಾ, ಪ್ರವೃತ್ತ ಕರನಾ","ചാലൂ കരനാ, പ്രവൃത്ത കരനാ","சாலூ கரநா, ப்ரவ்ருத்த கரநா","చాలూ కరనా, ప్రవృత్త కరనా",چالو کرنا، پرورت کرنا,"চালূ করনা, প্রৃত্ত করনা","ଚାଲୂ କରନା, ପ୍ରବୃତ୍ତ କରନା","चालू करना, प्रवृत्त करना"
