English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Active amplifier,सक्रिय प्रवर्धक,સક્રિય પ્રવર્ધક,सक्रिय प्रवर्धक,ਸਕ੍ਰਿਯ ਪ੍ਰਵਰ੍ਧਕ,সক্রিয প্রবর্ধক,सक्रिय प्रवर्धक,ಸಕ್ರಿಯ ಪ್ರವರ್ಧಕ,സക്രിയ പ്രവര്ധക,ஸக்ரிய ப்ரவர்தக,సక్రియ ప్రవర్ధక,سکریہ پروردھک,সক্রিয প্রর্ধক,ସକ୍ରିଯ ପ୍ରବର୍ଧକ,सक्रिय प्रवर्धक
Active diode circuit,सक्रिय डायोड परिपथ,સક્રિય ડાયોડ પરિપથ,सक्रिय डायोड परिपथ,ਸਕ੍ਰਿਯ ਡਾਯੋਡ ਪਰਿਪਥ,সক্রিয ডাযোড পরিপথ,सक्रिय डायोड परिपथ,ಸಕ್ರಿಯ ಡಾಯೋಡ ಪರಿಪಥ,സക്രിയ ഡായോഡ പരിപഥ,ஸக்ரிய டாயோட பரிபத,సక్రియ డాయోడ పరిపథ,سکریہ ڈایوڈ پرپتھ,সক্রিয ডাযড পরিপথ,ସକ୍ରିଯ ଡାଯୋଡ ପରିପଥ,सक्रिय डायोड परिपथ
Active filter,सक्रिय फिल्टर,સક્રિય ફિલ્ટર,सक्रिय फिल्टर,ਸਕ੍ਰਿਯ ਫਿਲ੍ਟਰ,সক্রিয ফিল্টর,सक्रिय फिल्टर,ಸಕ್ರಿಯ ಫಿಲ್ಟರ,സക്രിയ ഫില്ടര,ஸக்ரிய பில்டர,సక్రియ ఫిల్టర,سکریہ فلٹر,সক্রিয ফিল্টর,ସକ୍ରିଯ ଫିଲ୍ଟର,सक्रिय फिल्टर
Active high pass filter,सक्रिय उच्च आवृत्ति पारक फिल्टर,સક્રિય ઉચ્ચ આવૃત્તિ પારક ફિલ્ટર,सक्रिय उच्च आवृत्ति पारक फिल्टर,ਸਕ੍ਰਿਯ ਉਚ੍ਚ ਆਵ੃ਤ੍ਤਿ ਪਾਰਕ ਫਿਲ੍ਟਰ,সক্রিয উচ্চ আবৃত্তি পারক ফিল্টর,सक्रिय उच्च आवृत्ति पारक फिल्टर,ಸಕ್ರಿಯ ಉಚ್ಚ ಆವೃತ್ತಿ ಪಾರಕ ಫಿಲ್ಟರ,സക്രിയ ഉച്ച ആവൃത്തി പാരക ഫില്ടര,ஸக்ரிய உச்ச ஆவ்ருத்தி பாரக பில்டர,సక్రియ ఉచ్చ ఆవృత్తి పారక ఫిల్టర,سکریہ اچ آورتی پارک فلٹر,সক্রিয উচ্চ আৃত্তি পারক ফিল্টর,ସକ୍ରିଯ ଉଚ୍ଚ ଆବୃତ୍ତି ପାରକ ଫିଲ୍ଟର,सक्रिय उच्च आवृत्ति पारक फिल्टर
Active load,सक्रिय लोड,સક્રિય લોડ,सक्रिय लोड,ਸਕ੍ਰਿਯ ਲੋਡ,সক্রিয লোড,सक्रिय लोड,ಸಕ್ರಿಯ ಲೋಡ,സക്രിയ ലോഡ,ஸக்ரிய லோட,సక్రియ లోడ,سکریہ لوڈ,সক্রিয লড,ସକ୍ରିଯ ଲୋଡ,सक्रिय लोड
Active low pass filter,सक्रिय निमन आवृत्ति पारक फिल्टर,સક્રિય નિમન આવૃત્તિ પારક ફિલ્ટર,सक्रिय निमन आवृत्ति पारक फिल्टर,ਸਕ੍ਰਿਯ ਨਿਮਨ ਆਵ੃ਤ੍ਤਿ ਪਾਰਕ ਫਿਲ੍ਟਰ,সক্রিয নিমন আবৃত্তি পারক ফিল্টর,सक्रिय निमन आवृत्ति पारक फिल्टर,ಸಕ್ರಿಯ ನಿಮನ ಆವೃತ್ತಿ ಪಾರಕ ಫಿಲ್ಟರ,സക്രിയ നിമന ആവൃത്തി പാരക ഫില്ടര,ஸக்ரிய நிமந ஆவ்ருத்தி பாரக பில்டர,సక్రియ నిమన ఆవృత్తి పారక ఫిల్టర,سکریہ نمن آورتی پارک فلٹر,সক্রিয নিমন আৃত্তি পারক ফিল্টর,ସକ୍ରିଯ ନିମନ ଆବୃତ୍ତି ପାରକ ଫିଲ୍ଟର,सक्रिय निमन आवृत्ति पारक फिल्टर
Active region,सक्रिय क्षेत्र,સક્રિય ક્ષેત્ર,सक्रिय क्षेत्र,ਸਕ੍ਰਿਯ ਕ੍਷ੇਤ੍ਰ,সক্রিয ক্ষেত্র,सक्रिय क्षेत्र,ಸಕ್ರಿಯ ಕ್ಷೇತ್ರ,സക്രിയ ക്ഷേത്ര,ஸக்ரிய க்ஷேத்ர,సక్రియ క్షేత్ర,سکریہ شیتر,সক্রিয ক্ষত্র,ସକ୍ରିଯ କ୍ଷେତ୍ର,सक्रिय क्षेत्र
Adaptive electronics,अनुकूली इलेक्ट्रॉनिकी,અનુકૂલી ઇલેક્ટ્રૉનિકી,अनुकूली इलेक्ट्रॉनिकी,ਅਨੁਕੂਲੀ ਇਲੇਕ੍ਟ੍ਰ੉ਨਿਕੀ,অনুকূলী ইলেক্ট্রৌনিকী,अनुकूली इलेक्ट्रॉनिकी,ಅನುಕೂಲೀ ಇಲೇಕ್ಟ್ರೌನಿಕೀ,അനുകൂലീ ഇലേക്ട്രൌനികീ,அநுகூலீ இலேக்ட்ரௌநிகீ,అనుకూలీ ఇలేక్ట్రౌనికీ,انوکولی الیکٹرانکی,অনুকূলী ইলক্ট্রনিকী,ଅନୁକୂଲୀ ଇଲେକ୍ଟ୍ରୌନିକୀ,अनुकूली इलेक्ट्रॉनिकी
Adder,योजक,યોજક,योजक,ਯੋਜਕ,যোজক,योजक,ಯೋಜಕ,യോജക,யோஜக,యోజక,یوجک,যজক,ଯୋଜକ,योजक
Adjustable band width,समायोजी बैंड विस्तार,સમાયોજી બૈંડ વિસ્તાર,समायोजी बैंड विस्तार,ਸਮਾਯੋਜੀ ਬੈਂਡ ਵਿਸ੍ਤਾਰ,সমাযোজী বৈংড বিস্তার,समायोजी बैंड विस्तार,ಸಮಾಯೋಜೀ ಬೈಂಡ ವಿಸ್ತಾರ,സമായോജീ ബൈംഡ വിസ്താര,ஸமாயோஜீ பைங்ட விஸ்தார,సమాయోజీ బైండ విస్తార,سمایوجی بینڈ وستار,সমাযজী বৈংড িস্তার,ସମାଯୋଜୀ ବୈଂଡ ବିସ୍ତାର,समायोजी बैंड विस्तार
Admittance,प्रवेश्यता,પ્રવેશ્યતા,प्रवेश्यता,ਪ੍ਰਵੇਸ਼੍ਯਤਾ,প্রবেশ্যতা,प्रवेश्यता,"ಪ್ರವೇಶ, ಸೇರಿಸುವುದು",പ്രവേശ്യതാ,ப்ரவேச்யதா,ప్రవేశ్యతా,قبولیت,প্রশ্যতা,ପ୍ରବେଶ୍ଯତା,प्रवेश्यता
Aerial,एरियल,એરિયલ,एरियल,"ਹਵਾਈ,ਹਵਾਈ ਤਾਰ",এরিযল,एरियल,ಆಕಾಶೀಯ,ഏരിയല,ஏரியல,ఏరియల,ایریل / ہوائی,রিযল,"ବାୟବୀୟ, ଆକାଶୀ",एरियल
Agility frequency,स्फूर्ति आवृत्ति,સ્ફૂર્તિ આવૃત્તિ,स्फूर्ति आवृत्ति,ਸ੍ਫੂਰ੍ਤਿ ਆਵ੃ਤ੍ਤਿ,স্ফূর্তি আবৃত্তি,स्फूर्ति आवृत्ति,ಸ್ಫೂರ್ತಿ ಆವೃತ್ತಿ,സ്ഫൂര്തി ആവൃത്തി,ஸ்பூர்தி ஆவ்ருத்தி,స్ఫూర్తి ఆవృత్తి,سپھورتی آورتی,স্ফূর্তি আৃত্তি,ସ୍ଫୂର୍ତି ଆବୃତ୍ତି,स्फूर्ति आवृत्ति
Air conditioner,वातानुकूलक,વાતાનુકૂલક,वातानुकूलक,ਵਾਤਾਨੁਕੂਲਕ,বাতানুকূলক,वातानुकूलक,ವಾತಾನುಕೂಲಕ,വാതാനുകൂലക,வாதாநுகூலக,వాతానుకూలక,واتانکولک,াতানুকূলক,ବାତାନୁକୂଲକ,वातानुकूलक
Alignment,संरेखन,સંરેખન,संरेखन,ਸਂਰੇਖਨ,সংরেখন,संरेखन,ಪಠ್ಯಹೊಂದಿಕೆ,സംരേഖന,ஸங்ரேகந,సంరేఖన,صف بندی,সংরখন,"ସମରେଖୀକରଣ, ସମଶ୍ରେଣୀକରଣ",संरेखन
Algorithm,आल्गोरिदम,આલ્ગોરિદમ,आल्गोरिदम,ਆਲ੍ਗੋਰਿਦਮ,আল্গোরিদম,आल्गोरिदम,"ಕ್ರಮಾವಳಿ, ಅಲ್ಲಾರಿದಮ್",ആല്ഗോരിദമ,ஆல்கோரிதம,ఆల్గోరిదమ,آلگوردم,আল্গরিদম,ଆଲ୍ଗୋରିଦମ,आल्गोरिदम
All pass filter,समस्त पारक फिल्टर,સમસ્ત પારક ફિલ્ટર,समस्त पारक फिल्टर,ਸਮਸ੍ਤ ਪਾਰਕ ਫਿਲ੍ਟਰ,সমস্ত পারক ফিল্টর,समस्त पारक फिल्टर,ಸಮಸ್ತ ಪಾರಕ ಫಿಲ್ಟರ,സമസ്ത പാരക ഫില്ടര,ஸமஸ்த பாரக பில்டர,సమస్త పారక ఫిల్టర,سمست پارک فلٹر,সমস্ত পারক ফিল্টর,ସମସ୍ତ ପାରକ ଫିଲ୍ଟର,समस्त पारक फिल्टर
Alloy junction,मिश्रधातु संधि,મિશ્રધાતુ સંધિ,मिश्रधातु संधि,ਮਿਸ਼੍ਰਧਾਤੁ ਸਂਧਿ,মিশ্রধাতু সংধি,मिश्रधातु संधि,ಮಿಶ್ರಧಾತು ಸಂಧಿ,മിശ്രധാതു സംധി,மிச்ரதாது ஸங்தி,మిశ్రధాతు సంధి,مشردھات سندھی,মিশ্রধাতু সংধি,ମିଶ୍ରଧାତୁ ସଂଧି,मिश्रधातु संधि
Attenuation,क्षीणन,ક્ષીણન,क्षीणन,ਕ੍਷ੀਣਨ,ক্ষীণন,क्षीणन,"ಕ್ಷೀಣತ್ವ, ಅಸಾಂದ್ರೀಕರಣ",ക്ഷീണന,க்ஷீணந,క్షీణన,تخفیف,ক্ষীণন,କ୍ଷୀଣନ,क्षीणन
Alternating current (AC),प्रत्यावर्ती धारा,પ્રત્યાવર્તી ધારા,प्रत्यावर्ती धारा,ਪ੍ਰਤ੍ਯਾਵਰ੍ਤੀ ਧਾਰਾ,প্রত্যাবর্তী ধারা,प्रत्यावर्ती धारा,ಆವರ್ತನ ವಿದ್ಯುತ್ ಪ್ರವಾಹ,പ്രത്യാവര്തീ ധാരാ,ப்ரத்யாவர்தீ தாரா,ప్రత్యావర్తీ ధారా,پرتیاورتی دھارا,প্রত্যার্তী ধারা,ପ୍ରତ୍ଯାବର୍ତୀ ଧାରା,प्रत्यावर्ती धारा
Ambient temperature,परिवेश ताप,પરિવેશ તાપ,परिवेश ताप,ਪਰਿਵੇਸ਼ ਤਾਪ,পরিবেশ তাপ,परिवेश ताप,ಪರಿವೇಶ ತಾಪ,പരിവേശ താപ,பரிவேச தாப,పరివేశ తాప,پرویش تاپ,পরিশ তাপ,ପରିବେଶ ତାପ,परिवेश ताप
Ambipolar,उभयध्रुवीय,ઉભયધ્રુવીય,उभयध्रुवीय,ਉਭਯਧ੍ਰੁਵੀਯ,উভযধ্রুবীয,उभयध्रुवीय,ಉಭಯಧ್ರುವೀಯ,ഉഭയധ്രുവീയ,உபயத்ருவீய,ఉభయధ్రువీయ,ابھیدھرویہ,উভযধ্রুীয,ଉଭଯଧ୍ରୁବୀଯ,उभयध्रुवीय
Amplification,प्रवर्धन,પ્રવર્ધન,प्रवर्धन,ਪ੍ਰਵਰ੍ਧਨ,প্রবর্ধন,प्रवर्धन,ಪ್ರವರ್ಧನ,പ്രവര്ധന,ப்ரவர்தந,ప్రవర్ధన,افزائش,প্রর্ধন,ପ୍ରବର୍ଦ୍ଧନ,प्रवर्धन
Amplifier,प्रवर्धक,પ્રવર્ધક,प्रवर्धक,ਪ੍ਰਵਰ੍ਧਕ,প্রবর্ধক,प्रवर्धक,"ವರ್ಧಕ, ಧ್ವನಿವರ್ಧಕ",പ്രവര്ധക,ப்ரவர்தக,ప్రవర్ధక,افزائش کار / ایمپلی فائر,প্রর্ধক,ପ୍ରବର୍ଧକ,प्रवर्धक
Amplifier efficiency,प्रवर्धक दक्षता,પ્રવર્ધક દક્ષતા,प्रवर्धक दक्षता,ਪ੍ਰਵਰ੍ਧਕ ਦਕ੍਷ਤਾ,প্রবর্ধক দক্ষতা,प्रवर्धक दक्षता,ಪ್ರವರ್ಧಕ ದಕ್ಷತಾ,പ്രവര്ധക ദക്ഷതാ,ப்ரவர்தக தக்ஷதா,ప్రవర్ధక దక్షతా,پروردھک دکشتا,প্রর্ধক দক্ষতা,ପ୍ରବର୍ଧକ ଦକ୍ଷତା,प्रवर्धक दक्षता
Amplitude,आयाम,આયામ,आयाम,"ਵਿਸਥਾਰ,ਫ਼ੈਲਾਉ,ਅਧਿਕਤਾ,ਬਹੁਲਤਾ",আযাম,आयाम,"ವ್ಯಾಪ್ತಿ, ಪಾರ, ವಿಸ್ತಾರ",ആയാമ,ஆயாம,ఆయామ,وسعت,আযাম,ଆଯାମ,आयाम
Amplitude altenuation,आयाम क्षीणन,આયામ ક્ષીણન,आयाम क्षीणन,ਆਯਾਮ ਕ੍਷ੀਣਨ,আযাম ক্ষীণন,आयाम क्षीणन,ಆಯಾಮ ಕ್ಷೀಣನ,ആയാമ ക്ഷീണന,ஆயாம க்ஷீணந,ఆయామ క్షీణన,آیام شینن,আযাম ক্ষীণন,ଆଯାମ କ୍ଷୀଣନ,आयाम क्षीणन
Amplitude modulated oscillator,आयाम मॉडुलित ए.एम. दोलित्र,આયામ મૉડુલિત એ.એમ. દોલિત્ર,आयाम मॉडुलित ए.एम. दोलित्र,ਆਯਾਮ ਮ੉ਡੁਲਿਤ ਏ.ਏਮ. ਦੋਲਿਤ੍ਰ,আযাম মৌডুলিত এ.এম. দোলিত্র,आयाम मॉडुलित ए.एम. दोलित्र,ಆಯಾಮ ಮೌಡುಲಿತ ಏ.ಏಮ. ದೋಲಿತ್ರ,ആയാമ മൌഡുലിത ഏ.ഏമ. ദോലിത്ര,ஆயாம மௌடுலித ஏ.ஏம. தோலித்ர,ఆయామ మౌడులిత ఏ.ఏమ. దోలిత్ర,آیام ماڈلت ای۔ایم۔ دولتر,আযাম মডুলিত .ম. দলিত্র,ଆଯାମ ମୌଡୁଲିତ ଏ.ଏମ. ଦୋଲିତ୍ର,आयाम मॉडुलित ए.एम. दोलित्र
Amplitude modulation,आयाम मॉडुलन,આયામ મૉડુલન,आयाम मॉडुलन,ਆਯਾਮ ਮ੉ਡੁਲਨ,আযাম মৌডুলন,आयाम मॉडुलन,ಅಳವಡಿಕೆ ಪಾರ,ആയാമ മൌഡുലന,ஆயாம மௌடுலந,ఆయామ మౌడులన,آیام ماڈلن,আযাম মডুলন,ଆଯାମ ମୌଡୁଲନ,आयाम मॉडुलन
Amplitude modulator,आयाम मॉडुलक,આયામ મૉડુલક,आयाम मॉडुलक,ਆਯਾਮ ਮ੉ਡੁਲਕ,আযাম মৌডুলক,आयाम मॉडुलक,ಆಯಾಮ ಮೌಡುಲಕ,ആയാമ മൌഡുലക,ஆயாம மௌடுலக,ఆయామ మౌడులక,آیام ماڈلک,আযাম মডুলক,ଆଯାମ ମୌଡୁଲକ,आयाम मॉडुलक
Angstrom unit,एंगस्ट्रॉम इकाई,એંગસ્ટ્રૉમ ઇકાઈ,एंगस्ट्रॉम इकाई,ਏਂਗਸ੍ਟ੍ਰ੉ਮ ਇਕਾਈ,এংগস্ট্রৌম ইকাঈ,एंगस्ट्रॉम इकाई,ಏಂಗಸ್ಟ್ರೌಮ ಇಕಾಈ,ഏംഗസ്ട്രൌമ ഇകാഈ,ஏங்கஸ்ட்ரௌம இகாஈ,ఏంగస్ట్రౌమ ఇకాఈ,اینگسٹرام اکائی,ংগস্ট্রম ইকাঈ,ଏଂଗସ୍ଟ୍ରୌମ ଇକାଈ,एंगस्ट्रॉम इकाई
Analog circuit,अनुरूप परिपथ,અનુરૂપ પરિપથ,अनुरूप परिपथ,ਅਨੁਰੂਪ ਪਰਿਪਥ,অনুরূপ পরিপথ,अनुरूप परिपथ,ಅನುರೂಪ ಪರಿಪಥ,അനുരൂപ പരിപഥ,அநுரூப பரிபத,అనురూప పరిపథ,انوروپ پرپتھ,অনুরূপ পরিপথ,ଅନୁରୂପ ପରିପଥ,अनुरूप परिपथ
Analog computer,अनुरूप कंप्यूटर,અનુરૂપ કંપ્યૂટર,अनुरूप कंप्यूटर,ਅਨੁਰੂਪ ਕਂਪ੍ਯੂਟਰ,অনুরূপ কংপ্যূটর,अनुरूप कंप्यूटर,ಅನುರೂಪ ಕಂಪ್ಯೂಟರ,അനുരൂപ കംപ്യൂടര,அநுரூப கங்ப்யூடர,అనురూప కంప్యూటర,انوروپ کمپیوٹر,অনুরূপ কংপ্যূটর,ଅନୁରୂପ କଂପ୍ଯୂଟର,अनुरूप कंप्यूटर
Analog filter,अनुरूप फिल्टर,અનુરૂપ ફિલ્ટર,अनुरूप फिल्टर,ਅਨੁਰੂਪ ਫਿਲ੍ਟਰ,অনুরূপ ফিল্টর,अनुरूप फिल्टर,ಅನುರೂಪ ಫಿಲ್ಟರ,അനുരൂപ ഫില്ടര,அநுரூப பில்டர,అనురూప ఫిల్టర,انوروپ فلٹر,অনুরূপ ফিল্টর,ଅନୁରୂପ ଫିଲ୍ଟର,अनुरूप फिल्टर
Analog multimeter,अनुरूप बहुमापी,અનુરૂપ બહુમાપી,अनुरूप बहुमापी,ਅਨੁਰੂਪ ਬਹੁਮਾਪੀ,অনুরূপ বহুমাপী,अनुरूप बहुमापी,ಅನುರೂಪ ಬಹುಮಾಪೀ,അനുരൂപ ബഹുമാപീ,அநுரூப பஹுமாபீ,అనురూప బహుమాపీ,انوروپ بہماپی,অনুরূপ বহুমাপী,ଅନୁରୂପ ବହୁମାପୀ,अनुरूप बहुमापी
Analog switch,अनुरूप स्विच,અનુરૂપ સ્વિચ,अनुरूप स्विच,ਅਨੁਰੂਪ ਸ੍ਵਿਚ,অনুরূপ স্বিচ,अनुरूप स्विच,ಅನುರೂಪ ಸ್ವಿಚ,അനുരൂപ സ്വിച,அநுரூப ஸ்விச,అనురూప స్విచ,انوروپ سوچ,অনুরূপ স্িচ,ଅନୁରୂପ ସ୍ବିଚ,अनुरूप स्विच
AND gate,AND गेट,and ગેટ,and गेट,and ਗੇਟ,and গেট,and गेट,and ಗೇಟ,and ഗേട,and கேட,and గేట,and گیٹ,and গট,and ଗେଟ,and गेट
Angular frequency,कोणीय आवृत्ति,કોણીય આવૃત્તિ,कोणीय आवृत्ति,ਕੋਣੀਯ ਆਵ੃ਤ੍ਤਿ,কোণীয আবৃত্তি,कोणीय आवृत्ति,ಕೋಣೀಯ ಆವೃತ್ತಿ,കോണീയ ആവൃത്തി,கோணீய ஆவ்ருத்தி,కోణీయ ఆవృత్తి,زاویائی تواتر,কণীয আৃত্তি,କୋଣୀଯ ଆବୃତ୍ତି,कोणीय आवृत्ति
Anion,"ऋणायन, एनॉयन","ઋણાયન, એનૉયન","ऋणायन, एनॉयन","਋ਣਾਯਨ, ਏਨ੉ਯਨ","ঋণাযন, এনৌযন","ऋणायन, एनॉयन",ಋಣ ಆಯಾನು,"ഋണായന, ഏനൌയന","ருணாயந, ஏநௌயந","ఋణాయన, ఏనౌయన",منفی بجلیہ,"ঋণাযন, নযন","ଋଣାଯନ, ଏନୌଯନ","ऋणायन, एनॉयन"
Annealing temperature,अनीलन तापमान,અનીલન તાપમાન,अनीलन तापमान,ਅਨੀਲਨ ਤਾਪਮਾਨ,অনীলন তাপমান,अनीलन तापमान,ಅನೀಲನ ತಾಪಮಾನ,അനീലന താപമാന,அநீலந தாபமாந,అనీలన తాపమాన,انیلن تاپمان,অনীলন তাপমান,ଅନୀଲନ ତାପମାନ,अनीलन तापमान
Anode,ऐनोड,ઐનોડ,ऐनोड,ਐਨੋਡ,ঐনোড,ऐनोड,"ಧನಾಗ್ರ, ಆನೋಡ್",ഐനോഡ,ஐநோட,ఐనోడ,مثبت سوا / انوڈ,ঐনড,ଐନୋଡ,ऐनोड
Anode amplifier,ऐनोड प्रवर्धक,ઐનોડ પ્રવર્ધક,ऐनोड प्रवर्धक,ਐਨੋਡ ਪ੍ਰਵਰ੍ਧਕ,ঐনোড প্রবর্ধক,ऐनोड प्रवर्धक,ಐನೋಡ ಪ್ರವರ್ಧಕ,ഐനോഡ പ്രവര്ധക,ஐநோட ப்ரவர்தக,ఐనోడ ప్రవర్ధక,اینوڈ پروردھک,ঐনড প্রর্ধক,ଐନୋଡ ପ୍ରବର୍ଧକ,ऐनोड प्रवर्धक
Anodization,ऐनोडी करण,ઐનોડી કરણ,ऐनोडी करण,ਐਨੋਡੀ ਕਰਣ,ঐনোডী করণ,ऐनोडी करण,ಐನೋಡೀ ಕರಣ,ഐനോഡീ കരണ,ஐநோடீ கரண,ఐనోడీ కరణ,اینوڈی کرن,ঐনডী করণ,ଐନୋଡୀ କରଣ,ऐनोडी करण
Antenna,ऐन्टेना,ઐન્ટેના,ऐन्टेना,ਐਨ੍ਟੇਨਾ,ঐন্টেনা,ऐन्टेना,"ಸ್ಪರ್ಶಾಂಗ, ಸ್ಪರ್ಷಮೀಸೆ",ഐന്ടേനാ,ஐந்டேநா,ఐన్టేనా,انٹینا,ঐন্টনা,ଶୃଙ୍ଗିକା,ऐन्टेना
