Bengali,Gujarati
প্রাচীন শাসন,પ્રાચીન શાસન
প্রাচীন,પ્રાચીન
প্রাচীন গীতিনাট্য,પ્રાચીન લોકગીત
প্রাচীন বিশ্বাস,પ્રાચીન માન્યતા
প্রাচীন রীতি,પ્રાચીન રિવાજ
প্রাচীন ইতিহাস,પ્રાચીન ઇતિહાસ
প্রাচীন স্মৃতিস্তম্ভ,પ્રાચીન સ્મારકો
উপাখ্যান,ટુચકો
অ্যাঞ্জেলট,એન્જેલોટ
এঞ্জেলাস,એન્જલસ
অ্যাঞ্জেভিন (=এনজেভিন),એન્જેવિન (=એન્જેવિન)
কোণ,ખૂણો
অ্যাংলিকান,એંગ્લિકન
অ্যাংলিকান কমিউনিয়ন,એંગ્લિકન કોમ્યુનિયન
অ্যাংলিকানিজম,અંગ્રેજવાદ
অ্যাংলো-ফোব,એંગ્લો-ફોબ
অ্যাংলো-ফোবিয়া,એંગ્લો-ફોબિયા
অ্যাংলো-স্যাক্সন,એંગ્લો-સેક્સન
অ্যাংলো-স্যাক্সোনিজম,એંગ્લો-સેક્સોનિઝમ
অ্যানালিস্ট,એનાલિસ્ટ
ইতিহাস,ઇતિહાસ
সংযোজন,જોડાણ
এন্টে-বেলাম,એન્ટિ-બેલમ
তারিখের আগে,તારીખ પહેલાં
করণিকবাদ বিরোধী,ક્લેરિકલિઝમ વિરોધી
অ্যান্টি-ক্লারিক্যাল আইন,કારકુની વિરોધી કાયદો
প্রাচীনত্ব,પ્રાચીનકાળ
ভাড়া বিরোধী,વિરોધી ભાડા
ভাড়া বিরোধী,વિરોધી ભાડા
সেমিটিজম বিরোধী,વિરોધી સેમિટિઝમ
আনজাক,એન્ઝેક
আপেলা,અપેલા
আরালু,અરાલુ
আর্চ বিশপ,આર્ક બિશપ
আর্চ ডুচি,કમાન ડચી
আর্চ ডিউক,આર્ક ડ્યુક
আর্কিফ (= আর্কাইভাল সংগ্রহ),આર્કાઇફ (=આર્કાઇવલ સંગ્રહ)
আর্কিপিস্কোপেট,આર્કિપીસ્કોપેટ
আভিজাত্য,કુલીન વર્ગ
অভিজাত,કુલીન
আভিজাত্য স্নোবারি,કુલીન સ્નોબરી
এরিস্টটলীয়,એરિસ્ટોટેલિયન
আরমাডা,આર્માડા
আরমাদা (=স্প্যানিশ আরমাদা),આર્મડા (=ધ સ્પેનિશ આર્મડા)
আর্মোরিস্ট (= আর্মারিস্ট),આર્મોરિસ્ટ (=આર્મરિસ્ટ)
বর্ম (= বর্ম),બખ્તર (=બખ્તર)
আর্মারিস্ট,આર્મરિસ્ટ
আরিয়ান,આર્યન
আরিয়ান,આર્યન
আসকারী,અસ્કરી
বরাদ্দ,સોંપણી
সহায়তা,સહાય કરો
সহায়তা,સહાય કરો
সহায়তা,સહાય કરો
অস্ত্র আইনের সহায়তা,આર્મ્સ એક્ટની સહાય
ড্যারিন প্রেজেন্টমেন্টের সহায়তা,ડેરેન પ્રેઝન્ટમેન્ટની સહાય
মর্ট &#39;ডি&#39; পূর্বপুরুষের সহায়তা,મોર્ટ &#39;ડી&#39; પૂર્વજની સહાય
নভেল ডিসিসিনের অ্যাসাইজ,નવલકથા ડીસીસીનની સહાય
নৃশংসতা,અત્યાચાર
আক্রমণ,હુમલો
অলিক কাউন্সিল,ઓલિક કાઉન્સિલ
দেবীর কুঠার (=দেহী কুঠার),દેવીની કુહાડી (=દેવીની કુહાડી)
অক্ষ (=রোম-বার্লিন-টোকিও অক্ষ),એક્સિસ (=ધ રોમ-બર્લિન-ટોક્યો એક્સિસ)
ব্যাবিলন,બેબીલોન
ব্যাবিলনীয় বন্দিত্ব (=ব্যাবিলনীয় বন্দিত্ব),બેબીલોનીયન કેદ (=બેબીલોનીશ કેદ)
বাচনাল ভক্ত,બચનલ ભક્ત
বাচনালিয়া,બચ્ચનલિયા
ব্যাচেলর,સ્નાતક
বাগদাদ চুক্তি,બગદાદ કરાર
বলকান লীগ,બાલ્કન લીગ
বলকান চুক্তি,બાલ્કન કરાર
বলকান যুদ্ধ,બાલ્કન યુદ્ધો
বাল্টিক চুক্তি,બાલ્ટિક સંધિ
দস্যু,ડાકુ
বান্দুং সম্মেলন,બાંડુંગ કોન્ફરન્સ
নির্বাসন,દેશનિકાલ
ব্যানার,બેનર
অসভ্য,અસંસ્કારી
বারবিকান,બાર્બીકન
বারদোলী সত্যাগ্রহ,બારડોલી સત્યાગ્રહ
শস্যাগার বার্নার্স,બાર્ન બર્નર્સ
ব্যারন,બેરોન
ব্যারোনেজ,બેરોનેજ
ব্যারনস মেজরস,બેરોન્સ મેજર
ব্যারোনস মাইনরস,બેરોન્સ સગીર
ব্যারনেস,બેરોનેસ
ব্যারোনেট,બેરોનેટ
ব্যারোনেটেজ,બેરોનેટેજ
ব্যারোনেটেজ,બેરોનેટેજ
ব্যারোনেটসি,બેરોનેટસી
ব্যারনি,બેરોની
ব্যারাকুন,બેરાકૂન
ব্যারাকুন,બેરાકૂન
ব্যারিকেড (=ব্যারিকেড),બેરિકેડ (=બેરિકેડ)
ব্যারিকেড (=ব্যারিকেড),બેરિકેડ (=બેરિકેડ)
ব্যারিকেড (=ব্যারিকেড),બેરિકેડ (=બેરિકેડ)
সেনাঘাঁটি,મુખ્ય છાવણી
ব্যাসিলিকা,બેસિલિકા
ব্যাসিলিকা,બેસિલિકા
বাস্তিলা,બેસ્ટિલા
বাস্তিল,બેસ્ટિલ
বাস্তিল,બેસ્ટિલ
ব্যাটারি,બેટરી
যুদ্ধ,યુદ્ધ
ব্যাটলে-অ্যারে,Batlle-એરે
যুদ্ধ কান্না,યુદ્ધ ક્રાય
যুদ্ধ দিন,યુદ્ધ દિન
যুদ্ধক্ষেত্র,યુદ્ધ ક્ષેત્ર
যুদ্ধের স্তব,યુદ્ધ સ્તોત્ર
স্পার্সের যুদ্ধ,સ્પર્સનું યુદ્ધ
স্ট্যান্ডার্ড যুদ্ধ,ધોરણનું યુદ્ધ
যুদ্ধজাহাজ,યુદ્ધજહાજ
যুদ্ধজাহাজ-শক্তি,યુદ્ધજહાજ-શક્તિ
Bayeux ট্যাপেস্ট্রি,Bayeux ટેપેસ્ટ્રી
বীকন,બીકન
বীকন টাওয়ার,બીકન ટાવર
বিভার,બીવર
বিভার,બીવર
সমুদ্রের ভিক্ষুক,સમુદ્રના ભિખારીઓ
বেলিকোস,બેલીકોઝ
বেলিকোস,બેલીકોઝ
বেলিকোস,બેલીકોઝ
বেলিকোসিটি,બેલીકોસીટી
বেলোনা,બેલોના
উপকারিতা,લાભ
যাজকদের সুবিধা,ધર્મગુરુઓનો લાભ
বেনেলাক্স,બેનેલક્સ
বার্লিন ডিক্রি,બર્લિન હુકમનામું
বেসার,બેર્સકર
বেসান্ট (=বেজেন্ট),બેસન્ટ (=બેઝન્ટ)
বেথেল,બેથેલ
বিবিলিওলেটর,ગ્રંથસૂચિ
বিবিলিওলাট্রি,ગ્રંથસૂચિ
বিগ বার্থা,મોટા બર્થા
বিগট,ધર્માંધ
বিলেটিং,બિલેટિંગ
অ্যাটেন্ডারের বিল,અટેન્ડરનું બિલ
অধিকার বিল,અધિકારોનું વિયેધક
জীবনীকার,જીવનચરિત્રકાર
জন্মের গল্প,જન્મ કથાઓ
বিভাক,બિવૉક
বিভাক,બિવૉક
বিভাক,બિવૉક
বিজোনিয়া,બિઝોનિયા
কালো পাখি,બ્લેક બર્ડિંગ
কালো পতাকা,કાળો ઝંડો
কৃষ্ণ গহ্বর,બ્લેક હોલ
কৃষ্ণ গহ্বর,બ્લેક હોલ
কালো পা (= স্ক্যাব),કાળો પગ (= સ્કેબ)
কালো শার্ট,કાળો શર્ટ
ব্লাজন,બ્લેઝોન
ব্লাজন,બ્લેઝોન
ব্লাজনরি,બ્લેઝોનરી
ব্লাজনরি,બ્લેઝોનરી
Blitzkrieg,બ્લિટ્ઝક્રેગ
রক্তহীন বিপ্লব (=গৌরবময় বিপ্লব),લોહી વગરની ક્રાંતિ (= ભવ્ય ક્રાંતિ)
ব্লাডওয়াইট,બ્લડવાઈટ
ব্লাডি মেরি,બ્લડી મેરી
নীল,વાદળી
আভিজাত্য,વાદળી રક્ત
নীল বই,વાદળી પુસ્તક
নীল পটি,વાદળી રિબન
নীল পটি,વાદળી રિબન
ব্লুজ (=রয়্যাল হর্স গার্ড),બ્લૂઝ (= રોયલ હોર્સ ગાર્ડ્સ)
নীল শার্ট,વાદળી શર્ટ
ব্লু ওয়াটার স্কুল,બ્લુ વોટર સ્કૂલ
নিয়ন্ত্রণ বোর্ড,બોર્ડ ઓફ કંટ્રોલ
শরীরবর্ম,શારીરિક બખ્તર
বোয়ার,બોઅર
লুঠ,લૂંટ
বরো,બરો
বুলিউটেরিয়ন,બુલ્યુટેરિયન
বোরবন,બોર્બોન
বক্সার বিদ্রোহ,બોક્સર બળવો
বন্ধনী,તાણવું
ব্রাসার্ড,બ્રાસર્ડ
ব্রাসার্ড,બ્રાસર્ડ
রুটি উপনিবেশ,બ્રેડ વસાહતો
ব্রেস্ট প্লেট,સ્તન પ્લેટ
স্তনের কাজ,સ્તન કામ
ব্রেটওয়াল্ডা,બ્રેટવાલ્ડા
ব্রিগ্যান্ড,બ્રિગન્ડ
ব্রিগ্যান্ডেজ,બ્રિગેન્ડેજ
ব্রিটিশ কমনওয়েলথ অফ নেশনস,બ્રિટિશ કોમનવેલ્થ ઓફ નેશન્સ
ব্রাউন শার্ট (=নাৎসি),બ્રાઉન શર્ટ્સ (=નાઝીઓ)
ব্রাসেলস চুক্তি (চুক্তি) সংস্থা (=পশ্চিম ইউরোপীয় ইউনিয়ন),બ્રસેલ્સ સંધિ (સંધિ) સંસ્થા (=વેસ્ટર્ન યુરોપિયન યુનિયન)
বাফ,બફ
বাফ,બફ
বাফ-কোট,બફ-કોટ
বাফস,બફ્સ
বুলে (= পরিষদ),બુલે (= કાઉન્સિલ)
বার্গেজ,બર્ગેજ
বার্গেস,બર્જેસ
বাইজেন্টাইন,બાયઝેન્ટાઇન
বাইজেন্টাইন গির্জা,બાયઝેન્ટાઇન ચર્ચ
বাইজেন্টাইন সাম্রাজ্য,બાયઝેન્ટાઇન સામ્રાજ્ય
বাইজেন্টাইন যুগ,બાયઝેન્ટાઇન યુગ
বাইজেন্টাইন ইতিহাসবিদ,બાયઝેન્ટાઇન ઇતિહાસકારો
ক্যাবল,કેબલ
সিজারিজম,સીઝરિઝમ
খলিফা,ખલીફા
ক্যালিগ্রাফার,સુલેખનકાર
ক্যালিগ্রাফিস্ট,સુલેખનકાર
ক্যালিগ্রাফি,સુલેખન
ক্যালট্রপ,કેલ્ટ્રોપ
বন্ধুত্ব,મિત્રતા
ক্যামারিলা,કેમેરિલા
ক্যামারিলা,કેમેરિલા
ক্যামেলাউকাম,કેમલૌકમ
ছদ্মবেশ,છદ્માવરણ
প্রচারণা,ઝુંબેશ
শিবিরের অনুসারী,શિબિર અનુયાયી
ক্যাম্পো সান্টো,કેમ્પો સાન્ટો
ক্যাম্পাস মার্টিয়াস,કેમ્પસ માર્શિયસ
ক্যানেফোরা,કેનેફોરા
ক্যাঙ্গু,કેંગ્યુ
কামান,તોપ
কামানের খাদ্যরুপে পরিগণিত মানুষ,તોપ ઘાસચારો
ক্যানন,કેનન
ক্যানন আইন,કેનન કાયદો
ক্যানোপাস ডিক্রি,કેનોપસ હુકમનામું
ক্যান্টিং অস্ত্র,શસ્ત્ર
বন্দী,બંદીવાન
বন্দী,કેપ્ટર
মৌলিক,કાર્ડિનલ
কার্ল,કાર્લ
ক্যারোলিংজিয়ান রাজবংশ,કેરોલિંગિયન રાજવંશ
কার্থুসিয়ান সম্প্রদায়,કાર્થુસિયન સંપ્રદાય
কার্টোসা,કાર્ટોસા
কাস্টেলীয়,કેસ્ટેલિયન
কাস্টেলীয়,કેસ્ટેલિયન
বর্ণপ্রথা,જાતિ વ્યવસ્થા
দুর্গ,કિલ્લો
দুর্গ,કિલ્લો
দুর্গ শহর,કેસલ ટાઉન
কাস্ত্রা,કાસ્ટ્રા
কাস্ত্রা,કાસ્ટ્રા
ক্যাথেড্রা,કેથેડ્રા
ক্যাথিড্রাল,કેથેડ્રલ
ক্যাটো স্ট্রিট ষড়যন্ত্র,કેટો સ્ટ્રીટ કાવતરું
কাউডিলো,કૌડીલો
অশ্বারোহী,ઘોડેસવાર
অশ্বারোহী,ઘોડેસવાર
অশ্বারোহী সংসদ,ઘોડેસવાર સંસદ
আদুল্লামের গুহা,અદુલ્લામની ગુફા
গুহাচিত্র,ગુફા પેઇન્ટિંગ
গুহাচিত্র,ગુફા પેઇન્ટિંગ
সেন্টুমভির,સેન્ટુમવીર
সেঞ্চুরিয়ান,સેન્ચ્યુરિયન
সেঞ্চুরি,સદી
চেইন আর্মার (= চেইন মেইল),સાંકળ બખ્તર (= સાંકળ મેલ)
চ্যানট্রি,ચેન્ટ્રી
চ্যানট্রি,ચેન્ટ્રી
চ্যাপ বই,ચેપ પુસ્તક
চ্যাপলিন,ધર્મગુરુ
অধ্যায়,પ્રકરણ
দুর্ঘটনার অধ্যায়,અકસ્માતોનો પ્રકરણ
চার্জ,ચાર્જ
চার্জ ডি অ্যাফেয়ার্স,ચાર્જ ડી અફેર્સ
চার্জ বিভাজন,ચાર્જ વિદાય
চার্জার,ચાર્જર
রথ,રથ
সারথি,સારથિ
সারথি,સારથિ
সারথি,સારથિ
দাতব্য রান্নাঘর,ચેરિટી રસોડું
সনদ,ચાર્ટર
চার্টিস্ট আন্দোলন (=চার্টিজম),ચાર્ટિસ્ટ ચળવળ (= ચાર્ટિઝમ)
চার্টোফাইলাসিয়াম,ચાર્ટોફિલેસિયમ
Chateau,ચટેઉ
চেক পোস্ট,ચેક પોસ્ટ
রাসায়নিক যুদ্ধ,રાસાયણિક યુદ્ધ
চেস্টার,ચેસ્ટર
প্রধান,મુખ્ય
প্রধান,સરદાર
প্রধান,સરદાર
প্রধান,સરદાર
শিফন,શિફૉન
বীরত্ব,શૌર્ય
নির্বাচিত মানুষ,પસંદ કરેલા લોકો
ক্রিসমোগ্রাফিয়ন,ક્રિસ્મોગ્રાફિયન
খ্রিস্টধর্ম,ખ્રિસ્તી ધર્મ
খ্রিস্টীয় যুগ,ખ્રિસ્તી યુગ
খ্রিস্টান সমাজতন্ত্র,ખ્રિસ્તી સમાજવાદ
ক্রনিকল,ક્રોનિકલ
ক্রনিকলার,ક્રોનિકર
Chryse Chersonese,Chryse Chersonese
সিমেলিয়াম,સિમેલિયમ
সিনকুয়েসেন্টো স্টাইল,Cinquecento પ્રકાર
পরিক্রমা,પરિક્રમા
সিস্টারসিয়ান সন্ন্যাসী,સિસ્ટરસિયન સાધુ
সিটাডেল,રાજગઢ
উদ্ধৃতি,અવતરણ
উদ্ধৃতি,અવતરણ
আইন অমান্য,સામાજિક અસહકાર
গৃহযুদ্ধ,નાગરિક યુદ્ધ
সিভিস রোমানাস,સિવિસ રોમનસ
শাস্ত্রীয় বয়স,શાસ્ત્રીય વય
ক্লেফ্ট (=ক্লেফ্ট),Clepht (=klepht)
কেরানিবাদ,કારકુનવાદ
ক্লারাচ,કારકુન
ক্লুনিয়াক আন্দোলন,ક્લુનિયાક ચળવળ
কোট বর্ম,કોટ બખ્તર
অস্ত্রের কোট,શસ્ત્રોનો કોટ
অস্ত্রের কোট,શસ્ત્રોનો કોટ
অস্ত্রের কোট,શસ્ત્રોનો કોટ
ডাকের কোট,ટપાલનો કોટ
সমদল,સમૂહ
কমিটিয়া,કોમીટીયા
Comitia Centuriata,કોમિટિયા સેન્ટુરિયાટા
কমিটিয়া কুরিয়াটা,કોમિટિયા કુરિયાટા
Comitia Tributa,કોમિટિયા ટ્રિબ્યુટા
স্মারক খিলান,સ્મારક કમાન
স্মারক মুদ্রা,સ્મારક સિક્કો
স্মারক সীলমোহর,સ્મારક સીલ
সাধারণ ক্ষেত্র,સામાન્ય ક્ષેત્ર
কমুনার্ড,કોમ્યુનાર્ડ
কনকর্ড্যাট,કોનકોર્ડેટ
কনকর্ড্যাট,કોનકોર્ડેટ
কনডোটিয়ের,કોન્ડોટિયર
নিশ্চিতকরণ Cartarum,પુષ્ટિકરણ Cartarum
দ্বন্দ্ব,સંઘર્ષ
ধর্মসভা,મંડળ
বিজয়ী রাষ্ট্র,વિજયી રાજ્ય
বিজয়ী,વિજેતા
বিজয়ী,વિજેતા
কনসিলিয়াম,કોન્સિલિયમ
কনসিস্টরি,કન્સિસ્ટરી
ষড়যন্ত্র,કાવતરું
ষড়যন্ত্র,કાવતરું
কনস্যুলেট,કોન્સ્યુલેટ
কনসুলেশন বই,કન્સ્યુલેશન બુક
মহাদেশীয় ব্যবস্থা,કોન્ટિનેંટલ સિસ્ટમ
কনভেনশন সংসদ,સંમેલન સંસદ
কপারহেডস (=শান্তি গণতন্ত্রী),કોપરહેડ્સ (=પીસ ડેમોક્રેટ્સ)
কপিহোল্ড,કોપીહોલ્ડ
কর্ডনিং,કોર્ડનિંગ
করোনা,કોરોના
রাজ্যাভিষেক,રાજ્યાભિષેક
রাজ্যাভিষেক পাথর,રાજ્યાભિષેક પથ્થર
কর্পাস,કોર્પસ
কর্সেয়ার,કોર્સેર
কর্সেয়ার,કોર્સેર
কাঁচুলি (= কর্সেলেট),કાંચળી (=કાંચળી)
কর্টেস,કોર્ટેસ
কোটার (=কোটিয়ার),કોટ્ટર (=કોટીયર)
কোটার (=কোটিয়ার),કોટ્ટર (=કોટીયર)
কাউন্ট প্যালাটিনেট,કાઉન્ટ પેલેટિનેટ
দেশের বাড়ি,દેશ ઘર
কাউন্টি,કાઉન્ટી
কাউন্টি বরো,કાઉન્ટી બરો
কাউন্টি আদালত,કાઉન્ટી કોર્ટ
কাউন্টি প্যালাটাইন,કાઉન્ટી પેલેટીન
আদালত,કોર્ટ
আদালত,કોર્ટ
আদালতের সার্কুলার,કોર્ટ પરિપત્ર
আদালতের শিষ্টাচার,કોર્ટ શિષ્ટાચાર
দরবারী,દરબારી
ক্যাসেশন আদালত,કેસેશન કોર્ટ
কোর্ট অফ ডিরেক্টরস (EIC),કોર્ટ ઓફ ડિરેક્ટર્સ (EIC)
মালিকদের আদালত,માલિકોની કોર્ટ
দরবারের কবি,દરબાર કવિ
চুক্তিবদ্ধ ক্যামেরোনিয়ান,કરારબદ્ધ કેમેરોનિયનો
মুকুট,તાજ
মুকুট,તાજ
মুকুট,તાજ
মুকুট জমি,તાજ જમીન
মুকুট জমি,તાજ જમીન
ক্রাউন প্রিন্স,રાજકુંવર
ক্রুসেড,ધર્મયુદ્ધ
ক্রুসেডার,ક્રુસેડર
ক্রিপ্টোগ্রাম,ક્રિપ્ટોગ્રામ
কুইরাস,કુઇરાસ
কুইরাসিয়ার,ક્યુરાસીયર
কাল্ট দেবতা,સંપ્રદાય દેવતા
কুরিয়া,કુરિયા
কুরিয়া,કુરિયા
জারবাদ,ઝારવાદ
অন্ধকার মহাদেশ,શ્યામ ખંડ
বিচারের দিন,ચુકાદાનો દિવસ
বিচারের দিন,ચુકાદાનો દિવસ
যাজক,ડીન
দশক,દશક
ডেনারিয়াস,ડેનરિયસ
ক্ষমতাচ্যুত রাজা,પદભ્રષ્ટ રાજા
নষ্ট করা,બગાડ
বিলুপ্তি,બગાડ
ডিথ্রোন,ડિથ્રોન
ডায়ডেম,ડાયડેમ
ডায়ডেম,ડાયડેમ
ডায়ডেম,ડાયડેમ
ডায়াসিয়া,ડાયસિયા
ডিকাস্টেরিয়াম,ડિકાસ્ટેરિયમ
ডিলুভিয়ালিস্ট,ડિલુવિઆલિસ્ટ
ডায়োসিস,પંથક
ডায়োসিস,પંથક
নির্দেশিকা (=নির্দেশনা),નિર્દેશક (=નિર્દેશક)
নির্দেশিকা (=নির্দেশনা),નિર્દેશક (=નિર્દેશક)
দিরহাম,દિરહામ
অবিশ্বাসী,બેવફા
অবিশ্বাসী,બેવફા
ভুলের মতবাদ,ક્ષતિનો સિદ્ધાંત
দলিল,દસ્તાવેજ
দালিলিক প্রমাণ,દસ્તાવેજી પુરાવા
গম্বুজের বই,ડોમ્સડે બુક
কনস্টানটাইনের দান,કોન્સ્ટેન્ટાઇનનું દાન
নিয়তি,પ્રારબ્ધ
ডাওগার রানী,ડોવગર રાણી
ড্রাগন,ડ્રેગન
ড্রোমেডারিয়ান,ડ્રોમેડેરીયન
ড্রোমেডারি,ડ્રોમેડરી
ড্রমন্ড,ડ્રોમોન્ડ
দ্বৈত,ડ્યુઅલ
দ্বৈত জোট,બેવડા જોડાણ
ডুয়েল এন্টেন্টে,ડ્યુઅલ entente
দ্বৈত ব্যবস্থা (= দ্বৈত সরকার),ડ્યુઅલ સિસ્ટમ (= બેવડી સરકાર)
ডিউক,ડ્યુક
ডুমা,ડુમા
বামন অবতার,વામન અવતાર
রাজবংশ,રાજવંશ
রাজবংশ,રાજવંશ
ঈগল,ગરુડ
বুড়ো মানুষ,વૃદ્ધ માણસ
আর্ল,અર્લ
প্রাচীনত্ব,અર્લ્ડમ
প্রারম্ভিক গুপ্ত,પ્રારંભિક ગુપ્તા
প্রারম্ভিক (ঐতিহাসিক) সাইট,પ્રારંભિક (ઐતિહાસિક) સાઇટ્સ
প্রারম্ভিক বৈদিক যুগ,પ્રારંભિક વૈદિક સમયગાળો
ইক্লেসিয়া,એકલસિયા
পুনরুদ্ধারের আদেশ,વળતરનો આદેશ
আট ভাঁজ পথ,આઠ ગણો રસ્તો
প্রবীণ,વડીલો
বয়স্ক রাষ্ট্রনায়ক (=জেনরো),વડીલ રાજનેતા (= genro)
হাতির ছাগু,હાથી ગોડ
এগারো বছরের অত্যাচার,અગિયાર વર્ષનો જુલમ
Elysae (=Elysee),એલિસી (=એલિસી)
ঘের আন্দোলন,બિડાણ ચળવળ
এনসাইক্লিক্যাল,એન્સાઇકલિકલ
বিশ্বকোষবাদী আন্দোলন,જ્ઞાનકોશવાદી ચળવળ
Entente,એન્ટેન્ટે
Entente cordiale,એન્ટેન્ટે કોર્ડિયેલ
সিংহাসন,સિંહાસન
এনট্যুরেজ,નોકરચાકર
এফোদ,એફોદ
ইফোর,એફોર
মহাকাব্য যুগ,મહાકાવ્ય યુગ
মহাকাব্যিক নায়ক,એપિક હીરો
এপিগ্রাফ,એપિગ્રાફ
এপিস্কোপ্যাসি,એપિસ્કોપેસી
এপিস্কোপেট,એપિસ્કોપેટ
পর্ব,એપિસોડ
যুগ,યુગ
যুগ তৈরির ঘটনা,યુગ-નિર્માણની ઘટના
যুগ সৃষ্টিকারী মানুষ,યુગ-નિર્માતા માણસ
উপনাম,ઉપનામ
ইকুয়েরি,ઇક્વેરી
ইকুয়েরি,ઇક્વેરી
অশ্বারোহী মূর্তি,અશ્વારોહણ પ્રતિમા
যুগ,યુગ
এরগাস্টুলাম,અર્ગાસ્ટુલમ
ইউক্যারিস্ট,યુકેરિસ્ટ
ধর্মপ্রচার,ઇવેન્જેલિકલિઝમ
ধর্মপ্রচার আন্দোলন,ઇવેન્જેલિકલ ચળવળ
ধর্মপ্রচারক,પ્રચારક
Exarch,Exarch
এক্সিল্যার্ক,એક્સિલર્ચ
ফালাঙ্গিস্ট,ફલાંગિસ્ટ
পিতার জমি,પિતાની જમીન
পিতার জমি,પિતાની જમીન
ফেরিয়া,ફેરિયા
ফেটিশ,ફેટીશ
সামন্ত জোত,સામન્તી હોલ્ડિંગ્સ
সামন্ততন্ত্র (=সামন্ততন্ত্র),સામંતવાદ (= સામંતશાહી વ્યવસ્થા)
সামন্ততান্ত্রিক ব্যবস্থা,સામંતશાહી વ્યવસ્થા
সামন্ত,સામંતશાહી
ফিদেই রক্ষাকারী (=বিশ্বাসের রক্ষক),ફિદેઇ ડિફેન્સર (=વિશ્વાસના રક્ષક)
ফিফ,ફીફ
ক্ষেত্র ব্যবস্থা,ફીલ્ડ સિસ્ટમ
পঞ্চদশ কর,પંદરમો કર
ফিগার হেড,આકૃતિ વડા
ফিন ডি siecle,ફિન ડી siecle
আগুন ভক্ষক,અગ્નિ ખાનાર
পাঁচ মাইল আইন,ફાઇવ માઇલ એક્ટ
পতাকা,ધ્વજ
ফ্ল্যামেন ডায়ালিস,ફ્લેમેન ડાયાલિસ
ফ্ল্যামেন মার্শালিস,ફ્લેમેન માર્શેલીસ
জ্বলন্ত মশাল,જ્વલંત મશાલ
ফ্ল্যাঙ্ক,ફ્લૅન્ક
ফ্ল্যাঙ্কিং আন্দোলন,flanking ચળવળ
বিকশিত সভ্যতা,વિકસતી સંસ્કૃતિ
fluvialistic বিশ্বাস,પ્રવાહવાદી માન્યતા
লোকদেবতা,લોક દેવ
লোকদেবী,લોક દેવી
লোক স্মৃতি,લોક સ્મૃતિ
