Kannada,Bengali
ಆಲ್ಬಮ್,অ্যালবাম
ಆಲ್ಡರ್ಮನ್,অল্ডারম্যান
ಸೂಚಿಸುವ ತೋಳುಗಳು,লোভনীয় অস্ত্র
ಸೌಹಾರ್ದತೆ,বন্ধুত্ব
ಆಂಫಿಕ್ಟಿಯೋನಿಕ್ ಕೌನ್ಸಿಲ್,অ্যাম্ফিক্টোনিক কাউন্সিল
ಆಂಫಿಕ್ಟಿಯೋನಿಕ್ ಲೀಗ್,Amphictyonic লীগ
ಆಂಫಿಥಿಯೇಟರ್,অ্যাম্ফিথিয়েটার
ಅಮ್ರಿ ನಲ್ ಗುಂಪು (ಕುಂಬಾರಿಕೆ),আমরি নল দল (মৃৎপাত্রের)
ಅನಾಕ್ರೊನಿಸಂ,অ্যানাক্রোনিজম
ಅನಾಕ್ರೊನಿಸ್ಟಿಕ್,অ্যানাক্রোনিস্টিক
ಪೂರ್ವಜ,পূর্বপুরুষ
ಪೂರ್ವಜರ ಆರಾಧನೆ,পূর্ব পুরুষের পুজা
ಪೂರ್ವಜರು,বংশ
ಪೂರ್ವಜರು,বংশ
ಪೂರ್ವಜರು,বংশ
ಪೂರ್ವಜರು,বংশ
ಪ್ರಾಚೀನ ಆಡಳಿತ,প্রাচীন শাসন
ಪ್ರಾಚೀನ,প্রাচীন
ಪ್ರಾಚೀನ ಲಾವಣಿ,প্রাচীন গীতিনাট্য
ಪ್ರಾಚೀನ ನಂಬಿಕೆ,প্রাচীন বিশ্বাস
ಪ್ರಾಚೀನ ಪದ್ಧತಿ,প্রাচীন রীতি
ಪುರಾತನ ಇತಿಹಾಸ,প্রাচীন ইতিহাস
ಪ್ರಾಚೀನ ಸ್ಮಾರಕಗಳು,প্রাচীন স্মৃতিস্তম্ভ
ಉಪಾಖ್ಯಾನ,উপাখ্যান
ಏಂಜೆಲೋಟ್,অ্যাঞ্জেলট
ಏಂಜೆಲಸ್,এঞ্জেলাস
ಆಂಜೆವಿನ್ (=ಆಂಜೆವಿನ್),অ্যাঞ্জেভিন (=এনজেভিন)
ಕೋನಗಳು,কোণ
ಆಂಗ್ಲಿಕನ್,অ্যাংলিকান
ಆಂಗ್ಲಿಕನ್ ಕಮ್ಯುನಿಯನ್,অ্যাংলিকান কমিউনিয়ন
ಆಂಗ್ಲಿಕನಿಸಂ,অ্যাংলিকানিজম
ಆಂಗ್ಲೋ-ಫೋಬ್,অ্যাংলো-ফোব
ಆಂಗ್ಲೋ-ಫೋಬಿಯಾ,অ্যাংলো-ফোবিয়া
ಆಂಗ್ಲೋ-ಸ್ಯಾಕ್ಸನ್,অ্যাংলো-স্যাক্সন
ಆಂಗ್ಲೋ-ಸ್ಯಾಕ್ಸೋನಿಸಂ,অ্যাংলো-স্যাক্সোনিজম
ಅನಾಲಿಸ್ಟ್,অ্যানালিস্ট
ಆನಲ್ಸ್,ইতিহাস
ಅನುಬಂಧ,সংযোজন
ಆಂಟೆ-ಬೆಲ್ಲಮ್,এন্টে-বেলাম
ಹಿಂದಿನ ದಿನಾಂಕ,তারিখের আগে
ಪುರೋಹಿತಶಾಹಿ ವಿರೋಧಿ,করণিকবাদ বিরোধী
ವಿರೋಧಿ ಪಾದ್ರಿಗಳ ಶಾಸನ,অ্যান্টি-ক্লারিক্যাল আইন
ಪ್ರಾಚೀನತೆ,প্রাচীনত্ব
ಬಾಡಿಗೆ ವಿರೋಧಿ,ভাড়া বিরোধী
ಬಾಡಿಗೆ ವಿರೋಧಿ,ভাড়া বিরোধী
ಯೆಹೂದ್ಯ ವಿರೋಧಿ,সেমিটিজম বিরোধী
ಅಂಜಾಕ್,আনজাক
ಅಪೆಲ್ಲಾ,আপেলা
ಅರಳು,আরালু
ಆರ್ಚ್ ಬಿಷಪ್,আর্চ বিশপ
ಆರ್ಚ್ ಡಚಿ,আর্চ ডুচি
ಆರ್ಚ್ ಡ್ಯೂಕ್,আর্চ ডিউক
ಆರ್ಚೀಫ್ (=ಆರ್ಕೈವಲ್ ಸಂಗ್ರಹ),আর্কিফ (= আর্কাইভাল সংগ্রহ)
ಆರ್ಕಿಪಿಸ್ಕೋಪೇಟ್,আর্কিপিস্কোপেট
ಶ್ರೀಮಂತವರ್ಗ,আভিজাত্য
ಶ್ರೀಮಂತ,অভিজাত
ಶ್ರೀಮಂತ ಸ್ನೋಬರಿ,আভিজাত্য স্নোবারি
ಅರಿಸ್ಟಾಟಲ್,এরিস্টটলীয়
ನೌಕಾಪಡೆ,আরমাডা
ನೌಕಾಪಡೆ (=ಸ್ಪ್ಯಾನಿಷ್ ಆರ್ಮಡಾ),আরমাদা (=স্প্যানিশ আরমাদা)
ಶಸ್ತ್ರಾಗಾರ (=ಶಸ್ತ್ರಾಗಾರ),আর্মোরিস্ট (= আর্মারিস্ট)
ರಕ್ಷಾಕವಚ (=ರಕ್ಷಾಕವಚ),বর্ম (= বর্ম)
ಶಸ್ತ್ರಾಗಾರ,আর্মারিস্ট
ಆರ್ಯನ್,আরিয়ান
ಆರ್ಯನ್,আরিয়ান
ಅಸ್ಕರಿ,আসকারী
ನಿಯೋಜಿಸಿ,বরাদ্দ
ಅಸೈಜ್ ಮಾಡಿ,সহায়তা
ಅಸೈಜ್ ಮಾಡಿ,সহায়তা
ಅಸೈಜ್ ಮಾಡಿ,সহায়তা
ಅಸೈಜ್ ಆಫ್ ಆರ್ಮ್ಸ್ ಆಕ್ಟ್,অস্ত্র আইনের সহায়তা
ಅಸೈಜ್ ಆಫ್ ಡರೇನ್ ಪ್ರಸ್ತುತಿ,ড্যারিন প্রেজেন্টমেন্টের সহায়তা
ಮೊರ್ಟ್ &#39;ಡಿ&#39; ಪೂರ್ವಜರ ಅಸೈಜ್,মর্ট &#39;ডি&#39; পূর্বপুরুষের সহায়তা
ಡಿಸೈಸಿನ್ ಕಾದಂಬರಿಯ ಅಸೈಜ್,নভেল ডিসিসিনের অ্যাসাইজ
ದೌರ್ಜನ್ಯ,নৃশংসতা
ದಾಳಿ,আক্রমণ
ಆಲಿಕ್ ಕೌನ್ಸಿಲ್,অলিক কাউন্সিল
ಗೆಡೆಸ್‌ನ ಕೊಡಲಿ (=ಗೆಡೆಸ್ ಕೊಡಲಿ),দেবীর কুঠার (=দেহী কুঠার)
ಆಕ್ಸಿಸ್ (=ದಿ ರೋಮ್-ಬರ್ಲಿನ್-ಟೋಕಿಯೊ ಆಕ್ಸಿಸ್),অক্ষ (=রোম-বার্লিন-টোকিও অক্ষ)
ಬ್ಯಾಬಿಲೋನ್,ব্যাবিলন
ಬ್ಯಾಬಿಲೋನಿಯನ್ ಸೆರೆಯಲ್ಲಿ (=ಬ್ಯಾಬಿಲೋನಿಯನ್ ಸೆರೆಯಲ್ಲಿ),ব্যাবিলনীয় বন্দিত্ব (=ব্যাবিলনীয় বন্দিত্ব)
ಬಚ್ಚನಾಳ ಭಕ್ತ,বাচনাল ভক্ত
ಬಚ್ಚನಾಲಿಯಾ,বাচনালিয়া
ಪದವಿ,ব্যাচেলর
ಬಾಗ್ದಾದ್ ಒಪ್ಪಂದ,বাগদাদ চুক্তি
ಬಾಲ್ಕನ್ ಲೀಗ್,বলকান লীগ
ಬಾಲ್ಕನ್ ಒಪ್ಪಂದ,বলকান চুক্তি
ಬಾಲ್ಕನ್ ಯುದ್ಧಗಳು,বলকান যুদ্ধ
ಬಾಲ್ಟಿಕ್ ಒಪ್ಪಂದ,বাল্টিক চুক্তি
ಡಕಾಯಿತ,দস্যু
ಬ್ಯಾಂಡಂಗ್ ಸಮ್ಮೇಳನ,বান্দুং সম্মেলন
ಬಹಿಷ್ಕಾರ,নির্বাসন
ಬ್ಯಾನರ್,ব্যানার
ಅನಾಗರಿಕ,অসভ্য
ಬಾರ್ಬಿಕನ್,বারবিকান
ಬಾರ್ಡೋಲಿ ಸತ್ಯಾಗ್ರಹ,বারদোলী সত্যাগ্রহ
ಬಾರ್ನ್ ಬರ್ನರ್ಗಳು,শস্যাগার বার্নার্স
ಬ್ಯಾರನ್,ব্যারন
ಬ್ಯಾರನೇಜ್,ব্যারোনেজ
ಬರೋನ್ಸ್ ಮೇಜರ್,ব্যারনস মেজরস
ಬ್ಯಾರನ್ಸ್ ಕಿರಿಯರು,ব্যারোনস মাইনরস
ಬ್ಯಾರನೆಸ್,ব্যারনেস
ಬ್ಯಾರೊನೆಟ್,ব্যারোনেট
ಬ್ಯಾರೊನೆಟೇಜ್,ব্যারোনেটেজ
ಬ್ಯಾರೊನೆಟೇಜ್,ব্যারোনেটেজ
ಬ್ಯಾರೊನೆಟ್ಸಿ,ব্যারোনেটসি
ಬರೋನಿ,ব্যারনি
ಬ್ಯಾರಕೂನ್,ব্যারাকুন
ಬ್ಯಾರಕೂನ್,ব্যারাকুন
ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್),ব্যারিকেড (=ব্যারিকেড)
ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್),ব্যারিকেড (=ব্যারিকেড)
ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್),ব্যারিকেড (=ব্যারিকেড)
ಮೂಲ ಶಿಬಿರ,সেনাঘাঁটি
ಬೆಸಿಲಿಕಾ,ব্যাসিলিকা
ಬೆಸಿಲಿಕಾ,ব্যাসিলিকা
ಬಸ್ತಿಲಾ,বাস্তিলা
ಬಾಸ್ಟಿಲ್,বাস্তিল
ಬಾಸ್ಟಿಲ್,বাস্তিল
ಬ್ಯಾಟರಿ,ব্যাটারি
ಕದನ,যুদ্ধ
ಬ್ಯಾಟಲ್-ಅರೇ,ব্যাটলে-অ্যারে
ಯುದ್ಧದ ಕೂಗು,যুদ্ধ কান্না
ಬ್ಯಾಟಲ್ ಡಿನ್,যুদ্ধ দিন
ಯುದ್ಧಭೂಮಿ,যুদ্ধক্ষেত্র
ಯುದ್ಧ ಸ್ತೋತ್ರ,যুদ্ধের স্তব
ಸ್ಪರ್ಸ್ ಕದನ,স্পার্সের যুদ্ধ
ಬ್ಯಾಟಲ್ ಆಫ್ ದಿ ಸ್ಟ್ಯಾಂಡರ್ಡ್,স্ট্যান্ডার্ড যুদ্ধ
ಯುದ್ಧನೌಕೆ,যুদ্ধজাহাজ
ಯುದ್ಧನೌಕೆ-ಬಲ,যুদ্ধজাহাজ-শক্তি
ಬೇಯಕ್ಸ್ ವಸ್ತ್ರ,Bayeux ট্যাপেস্ট্রি
ದಾರಿದೀಪ,বীকন
ದಾರಿದೀಪ ಗೋಪುರ,বীকন টাওয়ার
ಬೀವರ್,বিভার
ಬೀವರ್,বিভার
ಸಮುದ್ರದ ಭಿಕ್ಷುಕರು,সমুদ্রের ভিক্ষুক
ಬೆಲ್ಲಿಕೋಸ್,বেলিকোস
ಬೆಲ್ಲಿಕೋಸ್,বেলিকোস
ಬೆಲ್ಲಿಕೋಸ್,বেলিকোস
ಬೆಲ್ಲಿಕೋಸಿಟಿ,বেলিকোসিটি
ಬೆಲೋನಾ,বেলোনা
ಪ್ರಯೋಜನ,উপকারিতা
ಧರ್ಮಗುರುಗಳ ಲಾಭ,যাজকদের সুবিধা
ಬೆನೆಲಕ್ಸ್,বেনেলাক্স
ಬರ್ಲಿನ್ ತೀರ್ಪು,বার্লিন ডিক্রি
ಬರ್ಸರ್ಕರ್,বেসার
ಬೆಸೆಂಟ್ (=ಬೆಜಾಂಟ್),বেসান্ট (=বেজেন্ট)
ಬೆತೆಲ್,বেথেল
ಗ್ರಂಥಪಾಲಕ,বিবিলিওলেটর
ಗ್ರಂಥಾರಾಧನೆ,বিবিলিওলাট্রি
ದೊಡ್ಡ ಬರ್ತಾ,বিগ বার্থা
ಮತಾಂಧ,বিগট
ಬಿಲ್ಲೆಟಿಂಗ್,বিলেটিং
ಅಟೈಂಡರ್ ಬಿಲ್,অ্যাটেন্ডারের বিল
ಹಕ್ಕುಗಳ ಮಸೂದೆ,অধিকার বিল
ಜೀವನಚರಿತ್ರೆಕಾರ,জীবনীকার
ಜನ್ಮ ಕಥೆಗಳು,জন্মের গল্প
ತಾತ್ಕಾಲಿಕ,বিভাক
ತಾತ್ಕಾಲಿಕ,বিভাক
ತಾತ್ಕಾಲಿಕ,বিভাক
ಬಿಜೋನಿಯಾ,বিজোনিয়া
ಕಪ್ಪು ಪಕ್ಷಿಗಳು,কালো পাখি
ಕಪ್ಪು ಬಾವುಟ,কালো পতাকা
ಕಪ್ಪು ರಂಧ್ರ,কৃষ্ণ গহ্বর
ಕಪ್ಪು ರಂಧ್ರ,কৃষ্ণ গহ্বর
ಕಪ್ಪು ಕಾಲು (=ಹುರುಪು),কালো পা (= স্ক্যাব)
ಕಪ್ಪು ಶರ್ಟ್,কালো শার্ট
ಬ್ಲೇಝೋನ್,ব্লাজন
ಬ್ಲೇಝೋನ್,ব্লাজন
ಪ್ರಜ್ವಲಿಸುವಿಕೆ,ব্লাজনরি
ಪ್ರಜ್ವಲಿಸುವಿಕೆ,ব্লাজনরি
ಮಿಂಚುದಾಳಿ,Blitzkrieg
ರಕ್ತರಹಿತ ಕ್ರಾಂತಿ (=ಗ್ಲೋರಿಯಸ್ ರೆವಲ್ಯೂಷನ್),রক্তহীন বিপ্লব (=গৌরবময় বিপ্লব)
ಬ್ಲಡ್ವೈಟ್,ব্লাডওয়াইট
ಬ್ಲಡಿ ಮೇರಿ,ব্লাডি মেরি
ನೀಲಿ,নীল
ನೀಲಿ ರಕ್ತ,আভিজাত্য
ನೀಲಿ ಪುಸ್ತಕ,নীল বই
ನೀಲಿ ರಿಬ್ಬನ್,নীল পটি
ನೀಲಿ ರಿಬ್ಬನ್,নীল পটি
ಬ್ಲೂಸ್ (=ರಾಯಲ್ ಹಾರ್ಸ್ ಗಾರ್ಡ್ಸ್),ব্লুজ (=রয়্যাল হর্স গার্ড)
ನೀಲಿ ಅಂಗಿ,নীল শার্ট
ಬ್ಲೂ ವಾಟರ್ ಸ್ಕೂಲ್,ব্লু ওয়াটার স্কুল
ನಿಯಂತ್ರಣ ಮಂಡಳಿ,নিয়ন্ত্রণ বোর্ড
ದೇಹದ ರಕ್ಷಾಕವಚ,শরীরবর্ম
ಬೋಯರ್,বোয়ার
ಲೂಟಿ,লুঠ
ಬರೋ,বরো
ಬೌಲ್ಯೂಟೇರಿಯನ್,বুলিউটেরিয়ন
ಬೌರ್ಬನ್,বোরবন
ಬಾಕ್ಸರ್ ದಂಗೆ,বক্সার বিদ্রোহ
ಬ್ರೇಸ್,বন্ধনী
ಬ್ರಾಸಾರ್ಡ್,ব্রাসার্ড
ಬ್ರಾಸಾರ್ಡ್,ব্রাসার্ড
ಬ್ರೆಡ್ ವಸಾಹತುಗಳು,রুটি উপনিবেশ
ಸ್ತನ ಫಲಕ,ব্রেস্ট প্লেট
ಸ್ತನ ಕೆಲಸ,স্তনের কাজ
ಬ್ರೆಟ್ವಾಲ್ಡಾ,ব্রেটওয়াল্ডা
ಬ್ರಿಗಾಂಡ್,ব্রিগ্যান্ড
ಬ್ರಿಗಂಡೇಜ್,ব্রিগ্যান্ডেজ
ಬ್ರಿಟಿಷ್ ಕಾಮನ್‌ವೆಲ್ತ್ ರಾಷ್ಟ್ರಗಳು,ব্রিটিশ কমনওয়েলথ অফ নেশনস
ಬ್ರೌನ್ ಶರ್ಟ್ಸ್ (=ನಾಜಿಗಳು),ব্রাউন শার্ট (=নাৎসি)
ಬ್ರಸೆಲ್ಸ್ ಒಪ್ಪಂದ (ಒಪ್ಪಂದ) ಸಂಸ್ಥೆ (=ಪಶ್ಚಿಮ ಯುರೋಪಿಯನ್ ಒಕ್ಕೂಟ),ব্রাসেলস চুক্তি (চুক্তি) সংস্থা (=পশ্চিম ইউরোপীয় ইউনিয়ন)
ಬಫ್,বাফ
ಬಫ್,বাফ
ಬಫ್-ಕೋಟ್,বাফ-কোট
ಬಫ್ಸ್,বাফস
ಬುಲೆ (=ಕೌನ್ಸಿಲ್),বুলে (= পরিষদ)
ಬರ್ಗೇಜ್,বার্গেজ
ಬರ್ಗೆಸ್,বার্গেস
ಬೈಜಾಂಟೈನ್,বাইজেন্টাইন
ಬೈಜಾಂಟೈನ್ ಚರ್ಚ್,বাইজেন্টাইন গির্জা
ಬೈಜಾಂಟೈನ್ ಸಾಮ್ರಾಜ್ಯ,বাইজেন্টাইন সাম্রাজ্য
ಬೈಜಾಂಟೈನ್ ಯುಗ,বাইজেন্টাইন যুগ
ಬೈಜಾಂಟೈನ್ ಇತಿಹಾಸಕಾರರು,বাইজেন্টাইন ইতিহাসবিদ
ಕ್ಯಾಬಲ್,ক্যাবল
ಸೀಸರಿಸಂ,সিজারিজম
ಖಲೀಫ್,খলিফা
ಕ್ಯಾಲಿಗ್ರಾಫರ್,ক্যালিগ্রাফার
ಕ್ಯಾಲಿಗ್ರಾಫಿಸ್ಟ್,ক্যালিগ্রাফিস্ট
ಕ್ಯಾಲಿಗ್ರಫಿ,ক্যালিগ্রাফি
ಕ್ಯಾಲ್ಟ್ರೋಪ್,ক্যালট্রপ
ಸೌಹಾರ್ದತೆ,বন্ধুত্ব
ಕ್ಯಾಮರಿಲ್ಲಾ,ক্যামারিলা
ಕ್ಯಾಮರಿಲ್ಲಾ,ক্যামারিলা
ಕ್ಯಾಮೆಲಾಕಮ್,ক্যামেলাউকাম
ಮರೆಮಾಚುವಿಕೆ,ছদ্মবেশ
ಪ್ರಚಾರ,প্রচারণা
ಶಿಬಿರದ ಅನುಯಾಯಿ,শিবিরের অনুসারী
ಕ್ಯಾಂಪೋ ಸ್ಯಾಂಟೋ,ক্যাম্পো সান্টো
ಕ್ಯಾಂಪಸ್ ಮಾರ್ಟಿಯಸ್,ক্যাম্পাস মার্টিয়াস
ಕ್ಯಾನೆಫೊರಾ,ক্যানেফোরা
ಕ್ಯಾಂಗ್ಯೂ,ক্যাঙ্গু
ಕ್ಯಾನನೇಡ್,কামান
ಕ್ಯಾನನ್ ಮೇವು,কামানের খাদ্যরুপে পরিগণিত মানুষ
ಕ್ಯಾನನ್,ক্যানন
ಕ್ಯಾನನ್ ಕಾನೂನು,ক্যানন আইন
ಕ್ಯಾನೋಪಸ್ ತೀರ್ಪು,ক্যানোপাস ডিক্রি
ಕ್ಯಾಂಟಿಂಗ್ ಶಸ್ತ್ರಾಸ್ತ್ರ,ক্যান্টিং অস্ত্র
ಬಂಧಿತ,বন্দী
ಕ್ಯಾಪ್ಟರ್,বন্দী
ಕಾರ್ಡಿನಲ್,মৌলিক
ಕಾರ್ಲ್,কার্ল
ಕ್ಯಾರೊಲಿಂಗಿಯನ್ ರಾಜವಂಶ,ক্যারোলিংজিয়ান রাজবংশ
ಕಾರ್ತೂಸಿಯನ್ ಪಂಥ,কার্থুসিয়ান সম্প্রদায়
ಕಾರ್ಟೊಸಾ,কার্টোসা
ಕ್ಯಾಸ್ಟೇಲಿಯನ್,কাস্টেলীয়
ಕ್ಯಾಸ್ಟೆಲಿಯನ್,কাস্টেলীয়
ಜಾತಿ ಪದ್ಧತಿ,বর্ণপ্রথা
ಕೋಟೆ,দুর্গ
ಕೋಟೆ,দুর্গ
ಕೋಟೆಯ ಪಟ್ಟಣ,দুর্গ শহর
ಕ್ಯಾಸ್ಟ್ರಾ,কাস্ত্রা
ಕ್ಯಾಸ್ಟ್ರಾ,কাস্ত্রা
ಕ್ಯಾಥೆಡ್ರಾ,ক্যাথেড্রা
ಕ್ಯಾಥೆಡ್ರಲ್,ক্যাথিড্রাল
ಕ್ಯಾಟೊ ಸ್ಟ್ರೀಟ್ ಪಿತೂರಿ,ক্যাটো স্ট্রিট ষড়যন্ত্র
ಕೌಡಿಲ್ಲೊ,কাউডিলো
ಕ್ಯಾವಲಿಯರ್,অশ্বারোহী
ಕ್ಯಾವಲಿಯರ್,অশ্বারোহী
ಕ್ಯಾವಲಿಯರ್ ಸಂಸತ್ತು,অশ্বারোহী সংসদ
ಅದುಲ್ಲಮ್ ಗುಹೆ,আদুল্লামের গুহা
ಗುಹೆ ಚಿತ್ರಕಲೆ,গুহাচিত্র
ಗುಹೆ ಚಿತ್ರಕಲೆ,গুহাচিত্র
ಸೆಂಟಮ್ವಿರ್,সেন্টুমভির
ಸೆಂಚುರಿಯನ್,সেঞ্চুরিয়ান
ಶತಮಾನ,সেঞ্চুরি
ಚೈನ್ ರಕ್ಷಾಕವಚ (=ಚೈನ್ ಮೇಲ್),চেইন আর্মার (= চেইন মেইল)
ಚಾಂಟ್ರಿ,চ্যানট্রি
ಚಾಂಟ್ರಿ,চ্যানট্রি
ಅಧ್ಯಾಯ ಪುಸ್ತಕ,চ্যাপ বই
ಧರ್ಮಗುರು,চ্যাপলিন
ಅಧ್ಯಾಯ,অধ্যায়
ಅಪಘಾತಗಳ ಅಧ್ಯಾಯ,দুর্ঘটনার অধ্যায়
ಶುಲ್ಕ,চার্জ
ಚಾರ್ಜ್ ಡಿ&#39;ಅಫೇರ್ಸ್,চার্জ ডি অ্যাফেয়ার্স
ಚಾರ್ಜ್ ವಿಭಜನೆ,চার্জ বিভাজন
ಚಾರ್ಜರ್,চার্জার
ರಥ,রথ
ಸಾರಥಿ,সারথি
ಸಾರಥಿ,সারথি
ಸಾರಥಿ,সারথি
ಚಾರಿಟಿ ಅಡಿಗೆ,দাতব্য রান্নাঘর
ಚಾರ್ಟರ್,সনদ
ಚಾರ್ಟಿಸ್ಟ್ ಮೂವ್‌ಮೆಂಟ್ (=ಚಾರ್ಟಿಸಂ),চার্টিস্ট আন্দোলন (=চার্টিজম)
ಚಾರ್ಟೋಫಿಲೇಸಿಯಮ್,চার্টোফাইলাসিয়াম
ಚಟೌ,Chateau
ಚೆಕ್ ಪೋಸ್ಟ್,চেক পোস্ট
ರಾಸಾಯನಿಕ ಯುದ್ಧ,রাসায়নিক যুদ্ধ
ಚೆಸ್ಟರ್,চেস্টার
ಮುಖ್ಯಸ್ಥ,প্রধান
ಮುಖ್ಯಸ್ಥ,প্রধান
ಮುಖ್ಯಸ್ಥ,প্রধান
ಮುಖ್ಯಸ್ಥ,প্রধান
ಚಿಫೋನ್,শিফন
ಅಶ್ವದಳ,বীরত্ব
ಆಯ್ಕೆಮಾಡಿದ ಜನರು,নির্বাচিত মানুষ
ಕ್ರಿಸ್ಮೋಗ್ರಾಫಿಯನ್,ক্রিসমোগ্রাফিয়ন
ಕ್ರೈಸ್ತಪ್ರಪಂಚ,খ্রিস্টধর্ম
ಕ್ರಿಶ್ಚಿಯನ್ ಯುಗ,খ্রিস্টীয় যুগ
ಕ್ರಿಶ್ಚಿಯನ್ ಸಮಾಜವಾದ,খ্রিস্টান সমাজতন্ত্র
ಕ್ರಾನಿಕಲ್,ক্রনিকল
ಕ್ರಾನಿಕಲ್,ক্রনিকলার
ಕ್ರೈಸ್ ಚೆರ್ಸೋನೀಸ್,Chryse Chersonese
ಸಿಮೆಲಿಯಮ್,সিমেলিয়াম
ಸಿಂಕ್ವೆಸೆಂಟೊ ಶೈಲಿ,সিনকুয়েসেন্টো স্টাইল
ಪ್ರದಕ್ಷಿಣೆ,পরিক্রমা
ಸಿಸ್ಟರ್ಸಿಯನ್ ಸನ್ಯಾಸಿ,সিস্টারসিয়ান সন্ন্যাসী
ಸಿಟಾಡೆಲ್,সিটাডেল
ಉಲ್ಲೇಖ,উদ্ধৃতি
ಉಲ್ಲೇಖ,উদ্ধৃতি
ನಾಗರಿಕ ಅಸಹಕಾರ,আইন অমান্য
ಅಂತರ್ಯುದ್ಧ,গৃহযুদ্ধ
ಸಿವಿಸ್ ರೋಮನಸ್,সিভিস রোমানাস
ಶಾಸ್ತ್ರೀಯ ವಯಸ್ಸು,শাস্ত্রীয় বয়স
ಕ್ಲೆಫ್ಟ್ (=ಕ್ಲೆಫ್ಟ್),ক্লেফ্ট (=ক্লেফ্ট)
ಕ್ಲೆರಿಕಲಿಸಂ,কেরানিবাদ
ಕ್ಲರುಚ್,ক্লারাচ
ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ,ক্লুনিয়াক আন্দোলন
ಕೋಟ್ ರಕ್ಷಾಕವಚ,কোট বর্ম
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,অস্ত্রের কোট
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,অস্ত্রের কোট
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,অস্ত্রের কোট
ಕೋಟ್ ಆಫ್ ಮೇಲ್,ডাকের কোট
