Gujarati,Kannada
બાલ્કન યુદ્ધો,ಬಾಲ್ಕನ್ ಯುದ್ಧಗಳು
બાલ્ટિક સંધિ,ಬಾಲ್ಟಿಕ್ ಒಪ್ಪಂದ
ડાકુ,ಡಕಾಯಿತ
બાંડુંગ કોન્ફરન્સ,ಬ್ಯಾಂಡಂಗ್ ಸಮ್ಮೇಳನ
દેશનિકાલ,ಬಹಿಷ್ಕಾರ
બેનર,ಬ್ಯಾನರ್
અસંસ્કારી,ಅನಾಗರಿಕ
બાર્બીકન,ಬಾರ್ಬಿಕನ್
બારડોલી સત્યાગ્રહ,ಬಾರ್ಡೋಲಿ ಸತ್ಯಾಗ್ರಹ
બાર્ન બર્નર્સ,ಬಾರ್ನ್ ಬರ್ನರ್ಗಳು
બેરોન,ಬ್ಯಾರನ್
બેરોનેજ,ಬ್ಯಾರನೇಜ್
બેરોન્સ મેજર,ಬರೋನ್ಸ್ ಮೇಜರ್
બેરોન્સ સગીર,ಬ್ಯಾರನ್ಸ್ ಕಿರಿಯರು
બેરોનેસ,ಬ್ಯಾರನೆಸ್
બેરોનેટ,ಬ್ಯಾರೊನೆಟ್
બેરોનેટેજ,ಬ್ಯಾರೊನೆಟೇಜ್
બેરોનેટેજ,ಬ್ಯಾರೊನೆಟೇಜ್
બેરોનેટસી,ಬ್ಯಾರೊನೆಟ್ಸಿ
બેરોની,ಬರೋನಿ
બેરાકૂન,ಬ್ಯಾರಕೂನ್
બેરાકૂન,ಬ್ಯಾರಕೂನ್
બેરિકેડ (=બેરિકેડ),ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್)
બેરિકેડ (=બેરિકેડ),ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್)
બેરિકેડ (=બેરિકેડ),ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್)
મુખ્ય છાવણી,ಮೂಲ ಶಿಬಿರ
બેસિલિકા,ಬೆಸಿಲಿಕಾ
બેસિલિકા,ಬೆಸಿಲಿಕಾ
બેસ્ટિલા,ಬಸ್ತಿಲಾ
બેસ્ટિલ,ಬಾಸ್ಟಿಲ್
બેસ્ટિલ,ಬಾಸ್ಟಿಲ್
બેટરી,ಬ್ಯಾಟರಿ
યુદ્ધ,ಕದನ
Batlle-એરે,ಬ್ಯಾಟಲ್-ಅರೇ
યુદ્ધ ક્રાય,ಯುದ್ಧದ ಕೂಗು
યુદ્ધ દિન,ಬ್ಯಾಟಲ್ ಡಿನ್
યુદ્ધ ક્ષેત્ર,ಯುದ್ಧಭೂಮಿ
યુદ્ધ સ્તોત્ર,ಯುದ್ಧ ಸ್ತೋತ್ರ
સ્પર્સનું યુદ્ધ,ಸ್ಪರ್ಸ್ ಕದನ
ધોરણનું યુદ્ધ,ಬ್ಯಾಟಲ್ ಆಫ್ ದಿ ಸ್ಟ್ಯಾಂಡರ್ಡ್
યુદ્ધજહાજ,ಯುದ್ಧನೌಕೆ
યુદ્ધજહાજ-શક્તિ,ಯುದ್ಧನೌಕೆ-ಬಲ
Bayeux ટેપેસ્ટ્રી,ಬೇಯಕ್ಸ್ ವಸ್ತ್ರ
બીકન,ದಾರಿದೀಪ
બીકન ટાવર,ದಾರಿದೀಪ ಗೋಪುರ
બીવર,ಬೀವರ್
બીવર,ಬೀವರ್
સમુદ્રના ભિખારીઓ,ಸಮುದ್ರದ ಭಿಕ್ಷುಕರು
બેલીકોઝ,ಬೆಲ್ಲಿಕೋಸ್
બેલીકોઝ,ಬೆಲ್ಲಿಕೋಸ್
બેલીકોઝ,ಬೆಲ್ಲಿಕೋಸ್
બેલીકોસીટી,ಬೆಲ್ಲಿಕೋಸಿಟಿ
બેલોના,ಬೆಲೋನಾ
લાભ,ಪ್ರಯೋಜನ
ધર્મગુરુઓનો લાભ,ಧರ್ಮಗುರುಗಳ ಲಾಭ
બેનેલક્સ,ಬೆನೆಲಕ್ಸ್
બર્લિન હુકમનામું,ಬರ್ಲಿನ್ ತೀರ್ಪು
બેર્સકર,ಬರ್ಸರ್ಕರ್
બેસન્ટ (=બેઝન્ટ),ಬೆಸೆಂಟ್ (=ಬೆಜಾಂಟ್)
બેથેલ,ಬೆತೆಲ್
ગ્રંથસૂચિ,ಗ್ರಂಥಪಾಲಕ
ગ્રંથસૂચિ,ಗ್ರಂಥಾರಾಧನೆ
મોટા બર્થા,ದೊಡ್ಡ ಬರ್ತಾ
ધર્માંધ,ಮತಾಂಧ
બિલેટિંગ,ಬಿಲ್ಲೆಟಿಂಗ್
અટેન્ડરનું બિલ,ಅಟೈಂಡರ್ ಬಿಲ್
અધિકારોનું વિયેધક,ಹಕ್ಕುಗಳ ಮಸೂದೆ
જીવનચરિત્રકાર,ಜೀವನಚರಿತ್ರೆಕಾರ
જન્મ કથાઓ,ಜನ್ಮ ಕಥೆಗಳು
બિવૉક,ತಾತ್ಕಾಲಿಕ
બિવૉક,ತಾತ್ಕಾಲಿಕ
બિવૉક,ತಾತ್ಕಾಲಿಕ
બિઝોનિયા,ಬಿಜೋನಿಯಾ
બ્લેક બર્ડિંગ,ಕಪ್ಪು ಪಕ್ಷಿಗಳು
કાળો ઝંડો,ಕಪ್ಪು ಬಾವುಟ
બ્લેક હોલ,ಕಪ್ಪು ರಂಧ್ರ
બ્લેક હોલ,ಕಪ್ಪು ರಂಧ್ರ
કાળો પગ (= સ્કેબ),ಕಪ್ಪು ಕಾಲು (=ಹುರುಪು)
કાળો શર્ટ,ಕಪ್ಪು ಶರ್ಟ್
બ્લેઝોન,ಬ್ಲೇಝೋನ್
બ્લેઝોન,ಬ್ಲೇಝೋನ್
બ્લેઝોનરી,ಪ್ರಜ್ವಲಿಸುವಿಕೆ
બ્લેઝોનરી,ಪ್ರಜ್ವಲಿಸುವಿಕೆ
બ્લિટ્ઝક્રેગ,ಮಿಂಚುದಾಳಿ
લોહી વગરની ક્રાંતિ (= ભવ્ય ક્રાંતિ),ರಕ್ತರಹಿತ ಕ್ರಾಂತಿ (=ಗ್ಲೋರಿಯಸ್ ರೆವಲ್ಯೂಷನ್)
બ્લડવાઈટ,ಬ್ಲಡ್ವೈಟ್
બ્લડી મેરી,ಬ್ಲಡಿ ಮೇರಿ
વાદળી,ನೀಲಿ
વાદળી રક્ત,ನೀಲಿ ರಕ್ತ
વાદળી પુસ્તક,ನೀಲಿ ಪುಸ್ತಕ
વાદળી રિબન,ನೀಲಿ ರಿಬ್ಬನ್
વાદળી રિબન,ನೀಲಿ ರಿಬ್ಬನ್
બ્લૂઝ (= રોયલ હોર્સ ગાર્ડ્સ),ಬ್ಲೂಸ್ (=ರಾಯಲ್ ಹಾರ್ಸ್ ಗಾರ್ಡ್ಸ್)
વાદળી શર્ટ,ನೀಲಿ ಅಂಗಿ
બ્લુ વોટર સ્કૂલ,ಬ್ಲೂ ವಾಟರ್ ಸ್ಕೂಲ್
બોર્ડ ઓફ કંટ્રોલ,ನಿಯಂತ್ರಣ ಮಂಡಳಿ
શારીરિક બખ્તર,ದೇಹದ ರಕ್ಷಾಕವಚ
બોઅર,ಬೋಯರ್
લૂંટ,ಲೂಟಿ
બરો,ಬರೋ
બુલ્યુટેરિયન,ಬೌಲ್ಯೂಟೇರಿಯನ್
બોર્બોન,ಬೌರ್ಬನ್
બોક્સર બળવો,ಬಾಕ್ಸರ್ ದಂಗೆ
તાણવું,ಬ್ರೇಸ್
બ્રાસર્ડ,ಬ್ರಾಸಾರ್ಡ್
બ્રાસર્ડ,ಬ್ರಾಸಾರ್ಡ್
બ્રેડ વસાહતો,ಬ್ರೆಡ್ ವಸಾಹತುಗಳು
સ્તન પ્લેટ,ಸ್ತನ ಫಲಕ
સ્તન કામ,ಸ್ತನ ಕೆಲಸ
બ્રેટવાલ્ડા,ಬ್ರೆಟ್ವಾಲ್ಡಾ
બ્રિગન્ડ,ಬ್ರಿಗಾಂಡ್
બ્રિગેન્ડેજ,ಬ್ರಿಗಂಡೇಜ್
બ્રિટિશ કોમનવેલ્થ ઓફ નેશન્સ,ಬ್ರಿಟಿಷ್ ಕಾಮನ್‌ವೆಲ್ತ್ ರಾಷ್ಟ್ರಗಳು
બ્રાઉન શર્ટ્સ (=નાઝીઓ),ಬ್ರೌನ್ ಶರ್ಟ್ಸ್ (=ನಾಜಿಗಳು)
બ્રસેલ્સ સંધિ (સંધિ) સંસ્થા (=વેસ્ટર્ન યુરોપિયન યુનિયન),ಬ್ರಸೆಲ್ಸ್ ಒಪ್ಪಂದ (ಒಪ್ಪಂದ) ಸಂಸ್ಥೆ (=ಪಶ್ಚಿಮ ಯುರೋಪಿಯನ್ ಒಕ್ಕೂಟ)
બફ,ಬಫ್
બફ,ಬಫ್
બફ-કોટ,ಬಫ್-ಕೋಟ್
બફ્સ,ಬಫ್ಸ್
બુલે (= કાઉન્સિલ),ಬುಲೆ (=ಕೌನ್ಸಿಲ್)
બર્ગેજ,ಬರ್ಗೇಜ್
બર્જેસ,ಬರ್ಗೆಸ್
બાયઝેન્ટાઇન,ಬೈಜಾಂಟೈನ್
બાયઝેન્ટાઇન ચર્ચ,ಬೈಜಾಂಟೈನ್ ಚರ್ಚ್
બાયઝેન્ટાઇન સામ્રાજ્ય,ಬೈಜಾಂಟೈನ್ ಸಾಮ್ರಾಜ್ಯ
બાયઝેન્ટાઇન યુગ,ಬೈಜಾಂಟೈನ್ ಯುಗ
બાયઝેન્ટાઇન ઇતિહાસકારો,ಬೈಜಾಂಟೈನ್ ಇತಿಹಾಸಕಾರರು
કેબલ,ಕ್ಯಾಬಲ್
સીઝરિઝમ,ಸೀಸರಿಸಂ
ખલીફા,ಖಲೀಫ್
સુલેખનકાર,ಕ್ಯಾಲಿಗ್ರಾಫರ್
સુલેખનકાર,ಕ್ಯಾಲಿಗ್ರಾಫಿಸ್ಟ್
સુલેખન,ಕ್ಯಾಲಿಗ್ರಫಿ
કેલ્ટ્રોપ,ಕ್ಯಾಲ್ಟ್ರೋಪ್
મિત્રતા,ಸೌಹಾರ್ದತೆ
કેમેરિલા,ಕ್ಯಾಮರಿಲ್ಲಾ
કેમેરિલા,ಕ್ಯಾಮರಿಲ್ಲಾ
કેમલૌકમ,ಕ್ಯಾಮೆಲಾಕಮ್
છદ્માવરણ,ಮರೆಮಾಚುವಿಕೆ
ઝુંબેશ,ಪ್ರಚಾರ
શિબિર અનુયાયી,ಶಿಬಿರದ ಅನುಯಾಯಿ
કેમ્પો સાન્ટો,ಕ್ಯಾಂಪೋ ಸ್ಯಾಂಟೋ
કેમ્પસ માર્શિયસ,ಕ್ಯಾಂಪಸ್ ಮಾರ್ಟಿಯಸ್
કેનેફોરા,ಕ್ಯಾನೆಫೊರಾ
કેંગ્યુ,ಕ್ಯಾಂಗ್ಯೂ
તોપ,ಕ್ಯಾನನೇಡ್
તોપ ઘાસચારો,ಕ್ಯಾನನ್ ಮೇವು
કેનન,ಕ್ಯಾನನ್
કેનન કાયદો,ಕ್ಯಾನನ್ ಕಾನೂನು
કેનોપસ હુકમનામું,ಕ್ಯಾನೋಪಸ್ ತೀರ್ಪು
શસ્ત્ર,ಕ್ಯಾಂಟಿಂಗ್ ಶಸ್ತ್ರಾಸ್ತ್ರ
બંદીવાન,ಬಂಧಿತ
કેપ્ટર,ಕ್ಯಾಪ್ಟರ್
કાર્ડિનલ,ಕಾರ್ಡಿನಲ್
કાર્લ,ಕಾರ್ಲ್
કેરોલિંગિયન રાજવંશ,ಕ್ಯಾರೊಲಿಂಗಿಯನ್ ರಾಜವಂಶ
કાર્થુસિયન સંપ્રદાય,ಕಾರ್ತೂಸಿಯನ್ ಪಂಥ
કાર્ટોસા,ಕಾರ್ಟೊಸಾ
કેસ્ટેલિયન,ಕ್ಯಾಸ್ಟೇಲಿಯನ್
કેસ્ટેલિયન,ಕ್ಯಾಸ್ಟೆಲಿಯನ್
જાતિ વ્યવસ્થા,ಜಾತಿ ಪದ್ಧತಿ
કિલ્લો,ಕೋಟೆ
કિલ્લો,ಕೋಟೆ
કેસલ ટાઉન,ಕೋಟೆಯ ಪಟ್ಟಣ
કાસ્ટ્રા,ಕ್ಯಾಸ್ಟ್ರಾ
કાસ્ટ્રા,ಕ್ಯಾಸ್ಟ್ರಾ
કેથેડ્રા,ಕ್ಯಾಥೆಡ್ರಾ
કેથેડ્રલ,ಕ್ಯಾಥೆಡ್ರಲ್
કેટો સ્ટ્રીટ કાવતરું,ಕ್ಯಾಟೊ ಸ್ಟ್ರೀಟ್ ಪಿತೂರಿ
કૌડીલો,ಕೌಡಿಲ್ಲೊ
ઘોડેસવાર,ಕ್ಯಾವಲಿಯರ್
ઘોડેસવાર,ಕ್ಯಾವಲಿಯರ್
ઘોડેસવાર સંસદ,ಕ್ಯಾವಲಿಯರ್ ಸಂಸತ್ತು
અદુલ્લામની ગુફા,ಅದುಲ್ಲಮ್ ಗುಹೆ
ગુફા પેઇન્ટિંગ,ಗುಹೆ ಚಿತ್ರಕಲೆ
ગુફા પેઇન્ટિંગ,ಗುಹೆ ಚಿತ್ರಕಲೆ
સેન્ટુમવીર,ಸೆಂಟಮ್ವಿರ್
સેન્ચ્યુરિયન,ಸೆಂಚುರಿಯನ್
સદી,ಶತಮಾನ
સાંકળ બખ્તર (= સાંકળ મેલ),ಚೈನ್ ರಕ್ಷಾಕವಚ (=ಚೈನ್ ಮೇಲ್)
ચેન્ટ્રી,ಚಾಂಟ್ರಿ
ચેન્ટ્રી,ಚಾಂಟ್ರಿ
ચેપ પુસ્તક,ಅಧ್ಯಾಯ ಪುಸ್ತಕ
ધર્મગુરુ,ಧರ್ಮಗುರು
પ્રકરણ,ಅಧ್ಯಾಯ
અકસ્માતોનો પ્રકરણ,ಅಪಘಾತಗಳ ಅಧ್ಯಾಯ
ચાર્જ,ಶುಲ್ಕ
ચાર્જ ડી અફેર્સ,ಚಾರ್ಜ್ ಡಿ&#39;ಅಫೇರ್ಸ್
ચાર્જ વિદાય,ಚಾರ್ಜ್ ವಿಭಜನೆ
ચાર્જર,ಚಾರ್ಜರ್
રથ,ರಥ
સારથિ,ಸಾರಥಿ
સારથિ,ಸಾರಥಿ
સારથિ,ಸಾರಥಿ
ચેરિટી રસોડું,ಚಾರಿಟಿ ಅಡಿಗೆ
ચાર્ટર,ಚಾರ್ಟರ್
ચાર્ટિસ્ટ ચળવળ (= ચાર્ટિઝમ),ಚಾರ್ಟಿಸ್ಟ್ ಮೂವ್‌ಮೆಂಟ್ (=ಚಾರ್ಟಿಸಂ)
ચાર્ટોફિલેસિયમ,ಚಾರ್ಟೋಫಿಲೇಸಿಯಮ್
ચટેઉ,ಚಟೌ
ચેક પોસ્ટ,ಚೆಕ್ ಪೋಸ್ಟ್
રાસાયણિક યુદ્ધ,ರಾಸಾಯನಿಕ ಯುದ್ಧ
ચેસ્ટર,ಚೆಸ್ಟರ್
મુખ્ય,ಮುಖ್ಯಸ್ಥ
સરદાર,ಮುಖ್ಯಸ್ಥ
સરદાર,ಮುಖ್ಯಸ್ಥ
સરદાર,ಮುಖ್ಯಸ್ಥ
શિફૉન,ಚಿಫೋನ್
શૌર્ય,ಅಶ್ವದಳ
પસંદ કરેલા લોકો,ಆಯ್ಕೆಮಾಡಿದ ಜನರು
ક્રિસ્મોગ્રાફિયન,ಕ್ರಿಸ್ಮೋಗ್ರಾಫಿಯನ್
ખ્રિસ્તી ધર્મ,ಕ್ರೈಸ್ತಪ್ರಪಂಚ
ખ્રિસ્તી યુગ,ಕ್ರಿಶ್ಚಿಯನ್ ಯುಗ
ખ્રિસ્તી સમાજવાદ,ಕ್ರಿಶ್ಚಿಯನ್ ಸಮಾಜವಾದ
ક્રોનિકલ,ಕ್ರಾನಿಕಲ್
ક્રોનિકર,ಕ್ರಾನಿಕಲ್
Chryse Chersonese,ಕ್ರೈಸ್ ಚೆರ್ಸೋನೀಸ್
સિમેલિયમ,ಸಿಮೆಲಿಯಮ್
Cinquecento પ્રકાર,ಸಿಂಕ್ವೆಸೆಂಟೊ ಶೈಲಿ
પરિક્રમા,ಪ್ರದಕ್ಷಿಣೆ
સિસ્ટરસિયન સાધુ,ಸಿಸ್ಟರ್ಸಿಯನ್ ಸನ್ಯಾಸಿ
રાજગઢ,ಸಿಟಾಡೆಲ್
અવતરણ,ಉಲ್ಲೇಖ
અવતરણ,ಉಲ್ಲೇಖ
સામાજિક અસહકાર,ನಾಗರಿಕ ಅಸಹಕಾರ
નાગરિક યુદ્ધ,ಅಂತರ್ಯುದ್ಧ
સિવિસ રોમનસ,ಸಿವಿಸ್ ರೋಮನಸ್
શાસ્ત્રીય વય,ಶಾಸ್ತ್ರೀಯ ವಯಸ್ಸು
Clepht (=klepht),ಕ್ಲೆಫ್ಟ್ (=ಕ್ಲೆಫ್ಟ್)
કારકુનવાદ,ಕ್ಲೆರಿಕಲಿಸಂ
કારકુન,ಕ್ಲರುಚ್
ક્લુનિયાક ચળવળ,ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ
કોટ બખ્તર,ಕೋಟ್ ರಕ್ಷಾಕವಚ
શસ્ત્રોનો કોટ,ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್
