English,Hindi
Biochemical oxygen demand (BOD),जैवरासायनिक ऑक्सीजन मांग
Biogeochemical agent,जीवभूरासायनिक कर्मक
Biological nitrogen fixation,जैविक नाइट्रोजन यौगिकीकरण
Bioluminescence,जीव-संदीप्ति
Biomass,जैवसंहति
Biopsy,"जीवोतिपरीक्षा, बॉयोप्सी"
Biosphere,जीवमंडल
Biota,जीवजात
Biotype,"समजीनी प्ररूप, जीवप्ररूप"
Biovar(biotype),जीवप्ररूप
Bivalence,द्विसंयोजकता
Black pickle,काला अचार
Blastospore,ब्लास्टोबीजाणु
Blepharoplast,ब्लेफैरोप्लास्ट
Blocked reading frame,अवरूद्ध पठन फ्रेम
Blocking antibody,अवरोधी प्रतिपिंड
Blood plasma,रुधिर प्लाज्मा
Blood serum,रुधिर सीरम
Bloom,प्लवकपुंज
Blunt end ligation,कुंठित अंतबंधन
Bock beer,बॉकबीयर
BOD,बी.ओ.डी.
Booster dose,वर्धक मात्रा
Botulism,"बाटुलिज्म, बाटुलिनमरोग"
Branch migration,शाखा प्रवास
Brandy,ब्रान्डी
Braun's lipoprotein,ब्रॉन लीपोप्रोटीन
Breed count,ब्रीड गणना
Broad-spectrum antibiotic,विस्तृत स्पैक्ट्रम प्रतिजैविक
Bronchus,श्वसनी
Brownian motion,ब्राउनी-गति
Bubo,गिल्टी
Budding,मुकुलन
Buffer,"उभयरोधी, बफर"
Bulbous suspensor,कंदीय निलंबक
Buoyant density,उत्प्लवन घनत्व
Burst size,प्रस्फेट मात्रा
Butyrics,ब्यूटरिक अम्ल जीवाणु
Caecum,अंधनाल
Callose,कैलोस
Callus,"कैलस, किण"
Calorie,कैलोरी
Canning,डिब्बा बंदी
CAP (CRP),सी.ए.पी. (सी.आर.पी.)
Capsid,कैप्सिड
Capsomere,"पेटीकांशक, कैप्सोमियर"
Capsule,"संपुट, कैप्सूल"
Carcinogen,कैन्सरजनक
Carotene,कैरोटीन
Carotenoid,कैरोटीनाभ
Card factor,कार्ड कारक
Carpogonium,कार्पोगोनियम
Carpospore,फलबीजाणु
Carposporophyte,"कार्पोबीजाणु - उद्भिद, फलबीजाणु उद्भिज"
Carrageenin,कैरागीनिन
Carrier,वाहक
Caryogamy (karyogamy),केंद्रक संलयन
Case hardening,पृष्ठ दृढ़ीकरण
Catabolism,अपचय
Catabolite repression,अपचयज दमन
Catalase,कैटालेस
Catalyst,उत्प्रेरक
Cavitation,"गुहिकायन, कोटरन"
CDNA,सी.डी.एन.ए.
CDNA clone,सी.डी.एन.ए. क्लोन
Cell cycle,कोशिका चक्र
Cell,कोशिका
Cellulase,सेलुलेस
Cellulose,सेलुलोस
Cell wall,कोशिका भित्ति
Centrifuge,"अपकेंद्रित्र, अपकेंद्रणयंत्र"
Centrosome,तारककाय
Chancre,रजत व्रण शैंकर
Chelating agent,कीलेटीय कर्मक
Chemical preservative,परिरक्षी रसायन
Chlorosis,हरिमाहीनता
Chlorosome,क्लोरोसोम
Chromatic,वर्णिक
Chrysolaminarin,क्रिसोलएमिनैरिन
"Cicatrix (cicatrices, pl.)",क्षतांक
Chitin,काइटिन
Chemotherapy,"रसोचिकित्सा, रसायन चिकित्सा"
Chemotroph,रसायन पोषी
Chloramphenicol,क्लोरऐम्फेनिकोल
Chlamydospore,क्लैमाइडो बीजाणु
Chlorophyll,"पर्णहरित, क्लोरोफिल"
Chemiosmotic coupling,रसोपरासरणी युग्मन
Chemiosmotic theory,रस परासरणी सिद्धांत
Chemoautotroph,रसोस्वपोषी
Chemolithotroph,रसो-अकार्बनिकपोषी
Chemoorganotroph,रसो-कार्बनिकपोषी
Chemoreceptor,रसोग्राही
Chemostat,रसायन स्थायी
Chemotaxis,रसो-अनुचलन
Chemotherapeutic agent,रसोचिकित्सा कारक
Chloroplast,"हरितलवक, क्लोरोप्लास्ट"
Cilia,पक्ष्माभ
Ciliophora,सिलियोफोरा
Cis-acting locus,समपक्ष - क्रियाशील विस्थल
Cis-acting protein,समपक्ष - क्रियाशील प्रोटीन
Cis-configuration,समसंरूपण
Cis-trans test,समपार परीक्षण
Cistron,समपार
Clonal culture,क्लोनी संवर्ध
Clone,"क्लोन, एकपूर्वज, एक पुंजक"
Cloning,क्लोनन
Cloning vector,क्लोनन रोगवाहक
Close reading frame,संवृत पठन फ्रेम
Cocoid,गोलाभ
Coccus (cocci),कॉकस (काक्साई)
Coding strand,कोडन रज्जुक
Codon,"प्रकूट, कोडॉन"
Coenobium,"समंडल, सिनोबियम"
Coenocyte,संकोशिका
Coenocytic,संकोशिकी
Cognate tRNA,सजात अंतरण आर.एन.ए.
Cointegrate structure,सहएकीकृत संरचना
Cold shock,शीताघात
Coliform,कॉलिफार्म
Coliform bacteria,"कॉलीफार्म, जीवाणु, कॉलाईरूप जीवाणु"
Colony,निवह
Colony hybridization,निवह संकरण
Colorimeter,वर्णमापी
Commensalism,सहभोजिता
Compatibility group,संयोज्यता वर्ग
Complement,पूरक
Complementation,संपूरण
Complementation group,पूरकीकरण वर्ग
Composite spore wall,संयुक्त बीजणु भित्ति
Concatemer,संश्रृखलक
Conceptacle,धानी
Condensed,संघनित
Congenital syphilis,जन्मजात सिफिलिस
Conidium,कोनीडियम
Conjunctiva,नेत्र श्लेष्मला
Conjugation,संयुग्मन
Conjugative plasmid,संयुग्मी प्लाज्मिड
Conjunctivitis,नेत्र श्लेष्मलाशोथ
Consensus sequence,सामंजस्य अनुक्रम
Conservative recombination,संरक्षी पुनर्योजन
Constitutive enzyme,अहेतुक एन्जाइम
Constitutive gene,रचनात्मक जीन
Constitutive mutation,रचनात्मक उत्परिवर्तन
Constitutive protein,रचनात्मक प्रोटीन
Contact dermatitis,संस्पर्श त्वक्शोथ
Contact inhibition,संस्पर्श संदमन
Contractile vacuole,संकुचनशील धानी
Coordinate regulation,समन्वयी नियमन
Coralloid,प्रवालाभ
Corepressor,सहदमनक
Corona,"किरीट, कोरोना"
Coriaceous,चर्मिल
Coryza inflammation,प्रतिश्याय शोथ
Cosmid,कास्मिड
Cot,कॉट
Crozier formation,क्रोज़ियर का समावास
Cruciate,"क्रॉस रूप, क्रॉसनुमा"
Crustose,पर्पटीभय
Cryoplankton,हिमप्लवक
Cryptoblast,"गूढ़कोरक, क्रिप्टोब्लास्ट"
Cyanophage,नील हरित भक्षकाणु
Cyanophilus,नीलहरितरागी
Cyanophycin,सायनोफाइसिन
Cyclic Adenine monophosphate (cAMP),वक्रीय ऐडेनीन मोनोफास्फेट (सी.ए.एम.पी.)
Cyst,पुटी
Cystocarp,"सिस्टोकार्प, जनिफलिका"
Cytochrome,साइटोक्रोम
Cytokinesis,कोशिका द्रव्यविभाजन
Cytolysis,कोशिका लयन
Cytopharynx,कोशिका ग्रसनी
Cytoplasm,कोशिकाद्रव्य
Cytoplasmic inheritance,कोशिकाद्रव्यीय वंशागति
Cytoplasmic memberance,"कोशिका द्रव्य कला, प्लाज्मा झिल्ली"
Cytostome,कोशिका मुख
Dane particle,डेन कण
Dark field microscopy,अदीप्त क्षेत्र सूक्ष्मदर्शन
Daughter colony,संतति निवह
Deaminase,डीएमिनेस
Deamination,विएमनीकरण
Decapsidation,विकैप्सिडीकरण
Decarboxylase,डीकार्बोक्सिलेस
Decarboxylation,डीकार्बोक्सिलीकरण
Decimal reduction time,दशमलव अपचयन समय
Defined host,निश्चित परपोषी
Defined medium,निश्चित माध्यम
Degeneracy,अपह्रास
Dehydrogenase,डिहाइड्रोजेनेस
Dehydration dessication,निर्जलीकरण (शुष्कन)
Deletion,विलोप
Demineralization,विखनिजन
Denaturation,गुणनाशन
Dendroid,"वृक्षाभ, द्रुमाभ"
Denitrification,विनाइट्रीकरण
Dental plaque,दंत प्लाक
Deoxyribonucleic acid (DNA),डीऑक्सीराइबो न्यूक्लिक अम्ल (डी.एन.ए.)
Deoxyribose,"विआक्सीराइबोस, डिआक्सीराइबोस,"
Derepressed,अपदमनित
Dermato,"त्वचा, त्वक्"
Dermatophyte,चर्मोद्भिद्
Dermatotropic,त्वचानुवर्ती
Dermis,"चर्म, त्वचा, त्वक्"
Desmid,डेस्मिड
Dessert wine,डेज़र्ट मदिरा
Detector,संसूचक
Detergent,अपमार्जक
Dextron,डेक्सट्रान
Dialysis,अपोहन
Diatomaceous earth,डायटमीमृत्तिका
Diatomite,डायटोमाइट
Diauxic growth,डाइआक्सिक वृद्धि
Dichotomous,द्विभाजी
Differential medium,विभेदी माध्यम
Differential stain,विभेदी अभिरंजन
Diffusion,विसरण
Dikaryon,केंद्रकयुग्म
Dimorphic,"द्विरूप, द्विरूपी"
Dimorphism,द्विरूपता
Dinoflagellate,"घूर्णकशाभ, डाइनोफ्लैजेलेट"
Dioecious,एकलिंगाश्रयी
Dipicolinic acid/(DPA),डाइपीकोलिनिक अम्ल (डी पी ए)
Diplobacilli,यमल दंडाणु
Diplobiontic,द्विविधजीवी
Diplococci,यमलगोलाणु
Diplohaplant,द्विगुणितागुणित
Diploid,द्विगुणित
Diplont,द्विगुणितक
Diptheria,डिप्थीरिया
Direct repeat,"सीधी पुनरावृत्ति, प्रत्यक्ष पुनरावृत्ति"
Disaccharide,डाई-सैकेराइड
Disease,रोग
Disinfectant,"रोगाणुनाशी, विसंक्रामक"
Disinfection,विसंक्रमण
Disinfestation,"पीड़क नाशन, विग्रसन"
Dissimilation,विषमीकरण
Divergence,अपसारिता
Divergent transcription,अपसारी अनुलेखन
DNA,डी.एन.ए.
DNA-ase,डी एन ए - एस
DNA-driven hybridization,डी.एन. कृत संकरण
Down promotor mutation(down mutation),अधः वर्धक उत्परिवर्तन
Down stream,अनुप्रवाह
Drip,ड्रिप
Droplet nucleus,बिंदुक केंद्रक
Drum-dried,ढोल शुष्कित
Dry wine,शुष्क मदिरा
Dwarf male,पुंवामन
Early development,प्रारंभिक परिवर्धन
Ebola virus,"एबोला विषाणु, एबोला वाइरस"
Echinulate surface,लघुकंटकी सतह
Echovirus,"इकोवाइरस, अंकोमा विषाणु"
Eclipse,तिरोभाव
Ecosystem,"पारितंत्र, पारिस्थितिक तंत्र"
Ecotype,"पारिप्ररूप, पारिस्थितिक प्ररूप"
Ectoparasite,बाह्यपरजीवी
Ectosymbiosis,"बाह्य सहजीवन, बाह्य सहजीविता"
Ectotrophic,"बाह्यपोषक, बहिर्पोषक"
Edema(oedema),शोफ
Efficacy,प्रभावोत्पादकता
Effluent,बहीःस्त्राव
Electromagnetic radiation,विद्युत् चुम्बकीय विकिरण
Electron spin resonance (ESR),इलेक्ट्रोन चक्रण अनुनाद (इ. एस. आर.)
Electrophoresis,वैद्युतकण-संचलन
ELISA (Enzyme linked immuno sorbent assay),एलिसा
Elongation factor,दीर्घीकरण कारक
Encapsulation,"संपुटीकरण, संपुटन"
Encephalitis,मस्तिष्क-शोथ
Endemic,"स्थानिक, विशेषक्षेत्री"
Endemic disease,स्थानिक रोग
Endergonic reaction,ऊर्जाशोषी अभिक्रिया एन्डर्गोनिक
End labelling,अंत्यांकन
Endocarditis,अन्तर्हृद्शोथ
Endocytosis,"अंतः कोशिकता, एन्डोसाइटोसिस"
Endoenzyme,"अंतः प्रकिण्व, अंतः एंजाइम"
Endoflagella,अन्तः कशाम
Endogenous,अंतर्जात
Endolithic,"शिलांतरवासी, अंतःशैल"
Endonuclease,एंडोन्यूक्लिएस
Endoparasite,अंतः परजीवी
Endophyte,अंतः पादपी
Endolplasmic reticulam,अंतर्द्रव्यी जालिका
Endospore,"अंतर्बीजाणु, बीजाणु अंतश्चोल"
Endosymbiosis,"अंतः सहजीवन, अंतः सहजीविता"
Endothermic,आन्तरोष्मी
Endotoxin,अंतराविष
Endotrophic,परांतः पोषित
Endozoic,अंतः जंतुक
End-product inhibition,अंत्य उत्पाद संदमन
Enerics,इनेरिक
Enteric,आंत्र
Enterobacteriaceae,एन्टेरोबैक्टीरिएसी
Entrotoxin,आंत्रविष
Enzootic,पशुस्थानिक (महामारी)
Enzyme,"एन्जाइम, प्रकिण्व"
Eosinophil,इओसिनरागी
Ephemeral (short lived),अल्पकालिक
Epicellular,अधिकोशिकीय
Epidemic,महामारी
Epidemiology,महामारीविज्ञान
Epidermis,"बाह्य त्वचा, अधिचर्म"
Epilimnion,अधिसर
Epilithic,अधिशिलावासी
Epiphytes,अधिपादप
Episome,अधिकाय
Epizoic,अधिजान्तव
Erythroblastosis fetalis,गर्भ रक्ताणुकोरकता
Erythrogenic toxin,लोहितजन आविष
Essential gene,अनिवार्य जीन
Esterase,एस्टरेज़
Etiology,"हेतु विज्ञान, हेतुकी"
Estuary,ज्वारनदमुख
Eubacteria,सुजीवाणु
Eukaryotes,"यूकैरियोट, सुकेंद्रक"
Eukaryotic,सुकेंद्रकी
Eutectic,"गलन क्रांतिक, यूटेक्टिक"
Eutrophic,सुपोषी
Eutrophication,सुपोषण
Eutorphic lake,सुपोषी झील
Evapotranspiration,वाष्पन-वाष्पोत्सर्जन
Evolutionary clock,विकासघड़ी
Excision,उच्छेदन
Exergonic reaction,ऊर्जाक्षेपी अभिक्रिया
Exoenzyme,बाह्य एन्जाइम
Exogenous,बहिर्जात
Exon,"इक्सॉन, प्रखंड"
Exonuclease,एक्सोन्यूक्लीएस
Exopathogen,बहिर्रोगजनक
Exospore,बहिर्बीजाणु
Exothermic,"ऊष्माक्षैपी, ऊष्माउन्मोची"
Expanding wall,प्रसारी भित्ति
Exponential phase,चरघातांकी प्रावस्था
Expression vector,अभिव्यक्ति वेक्टर
Extracellular,कोशिका बाह्य
Extrachromosomal genetic element,गुणसूत्रबाह्य आनुवंशिक तत्व
Exudate,निःस्राव
Faciliated diffusion,सुकृत विसरण
Facultative anaerobe,वैकल्पिक अवायुजीवी
Facultative heterotroph,वैकल्पिक परपोषित
False branching,आभासी शाखन
Fastidious organism,फेस्टीडियस जीव
Fauna,"प्राणिजात, प्राणिता"
Fermentation,किण्वन
F-factor,एफ-कारक
Fibrinolysin,फाइब्रिनोलाइसिन
Filament,तंतु
Filamentous,तांतुक (तंतुल)
Filiform,तंतुरूप
Filter,फिल्टर
Fission,विखंडन
Flagellate,कशाभी
Flagllin,फ्लैजेलिन
Flagellum (pl.flagella),कशाम
Flame photometry,ज्वाला-प्रकाशमिति
Floater (bloater),प्लवित्र
Floc,फ्लॉक
Floccule,उर्णिका
Flora,"वनस्पतिजात, पादपता"
Floridean starch,फ्लोरिडा मंड
Fluorescence,प्रतिदीप्ति
Foldback DNA,पश्चवलन DNA फोल्डबैक DNA
Formite,संक्रमणी पदार्थ
Food poisoning,खाद्य विषाक्तता
Foot printing,"फट-प्रिंटिग, पाद-मुद्रण"
Formalin,फॉर्मेलिन
Form specialis (pl.formal special Abbr.Fsp),विशिष्ट रूप
Forssman antigen,फोर्समन प्रतिजन
Forward mutation,अग्र उत्परिवर्तन
Fractional sterilization,"प्रभाजी निर्जर्मीकरण, प्रभाजी निर्जिवाणुकरण"
Fragmentation,खंडन
Frameshift mutation,"ढांचाविस्थापन उत्परिवर्तन, फ्रेमशिफ्ट उत्परिवर्तन"
Freeze burn,हिम-जलन
Frei test,फ्राइ परीक्षण
Frozen dessert,बद्धवत मिष्ठान
Fruticose,क्षुपिल
Fruiting body,फलन काय
Frustule,फ्रूस्ट्यूल
Frying,तलना
F-strain,एफ-प्रभेद
Fucosan vesicle,फ्यूकोसन गुटिका
Fulminating infection,स्फूर्जक संक्रमण
Fungi,कवक
Fungicide,कवकनाशी
Fungus,कवक
Furuncle,"फुन्सी, पनसिका"
Fusiform,तर्कुरूप
Gametangium,युग्मकधानी
Gamete,युग्मक
Gametophyte,युग्मकोद्भिद
Gamma globulin,गामा ग्लोबुलिन
Gamone,"गैमोन, युग्मोन"
Gamont,गैमॉन्ट
Gap,अंतराल
Gas chromatograph,गैस वर्ण लेख
Gastroenteritis,जठरांत्र शोथ
Gas-vacuole,गैस-धानी
Gelatin,जिलैटिन
Gelatinous,"जिलेटिनी, श्लेषी"
Gene (cistron),जीन (समपार)
Gene cluster,जीन गुच्छ
Gene conversion,जीन रूपांतरण
Gene dosage,जीन मात्रा
Gene family,जीन कुल
Generation time,जनन काल
Genetic code,आनुवंशिक कूट
Genetic engineering,"आनुवंशिक अभियांत्रिकी, आनुवंशिक इंजीनियरी"
Genome,संजीन (जीनोम)
Genomic (chromosomal )DNA clone,संजीनी(गुणसूत्री) क्लोन जीनोमी(गुणसूत्री)क्लोन
Genomic library,संजीनालय
Genus (genera),"जीनस, वंश"
Germ,"रोगाणु, जर्म"
Germicidal ice,रोगाणुनाशी बर्फ
Germicide,रोगाणुनाशी
Germination,अंकुरण
Germination shield,अंकुरण परिरक्षक
Germ tube,जनन नलिका
Giardiasis,"जियार्डिया रुग्णता, जियार्डियता"
Gingiva,मसूड़ा
Gingivostomatisis,"मुख मसूड़ा शोथ, मसूडा मुखपाक"
Gilding motility,विसर्पी गतिशीलता
Globose,गोलाकार
Globule,पुंधानी
Globulin,ग्लोबुलिन
Glucose,ग्लूकोस
Glucoside,ग्लूकोसाइड
Glycogen,ग्लाइकोजन
Glycocalyx,ग्लाइकोकैलिक्स
Glycolysis,"ग्लाइकॉलांशन, ग्लाइकॉलिसिस"
Glyoxylate cycle,ग्लॉयआक्सिलेट चक्र
Golgi apparatus,गॉल्जी उपकरण
Gonidium,गोनिडियम
Gonimoblast,गोनिमोब्लास्ट
G-protein,जी. प्रोटीन
Gracilicutes,ग्रैसिलीक्यूट
Granule,"कणिका, कनी"
Granulum,कणिका
Grauitous inducer,निर्मूल प्रेरक
GT-AG rule,जी.टी-ए.जी नियम
Gumma,गम्मा
Gynandrosporous,पुंजायांगधर
Gyrase,गाइरेस प्ररूप
Heamatochrome,हीमेटोक्रोम
Hairpin,हेयरपिन
Halophile,लवणरागी
Halplobiontic,अध्यगुणित
Haploid,अगुणित
Haplont,अगुणितक
Haplotype,अगुणित प्ररूप
Hapten,हेप्टीन
Haptonema,स्थापनसूत्र
Head full requirement,पूर्ण सिर अपेक्षा
Halminth,किक्कश
Helper virus,सहायक विषाणु
Haemagglutination,रुधिर समूहन
Haematuria,रक्तमेह
Haemolysis,रुधिरलयन
Herpes labialis,हर्पीज लैबिएलिस
Heterocyst,हेटेरोसिस्ट
Heteroecious,विषमगर्ती
Heterogamy,विषमयुग्मकी
Heterokaryosis,विषमकेंद्रकता
Heterokont,"विषमकशाभिक, असमकशामिक"
Heteromorphic,विषमरूपी
Heteromultimeric proteins,विषम बहुतयी प्रोटीन
Heterophile antibodies,इतररासगी प्रतिपिंड
Heterothallism,"विषमजालिकता, विषमथैलसता"
Heterothallism,विषमजालिकता
Heterotrichous,"विषमशूक, विषमतंतुक"
Heterotroph,परपोषित
Heterozygote,विषमयुग्मज
Hfr strain,Hfr - प्रभेद
Histiocyte,प्रभक्षाणु (हिस्टियोसाइट)
Histone,हिस्टोन
Holdfast,"स्थापनांग, संलग्नक"
Hollow pickle,खोखला अचार
Holocarpic reproduction,पूणकायफलिक जनन
Holoenzyme,"होलोएन्ज़ाइम, पूर्णएन्ज़ाइम"
Hologomy,पूर्णयुग्मन
Holonecrosis,पूर्णऊतकक्षय
Holophytic nutrition,पादपसम पोषण
Holothallism,पूर्णजालिकता
Holozoic,"पूर्णजान्तविक, प्राणिसमभोजी"
Homograft,समरोपण
Homologous,समजात
Homomultimeric proteins,समबहुलीय प्रोटीन
Homothallic,समजालिक
Horizontal resistance,क्षैतिज प्रतिरोध
Hormocyst,हॉर्मोसिस्ट
Host,"परपोषी, पोषी"
Hot spot,तप्तस्थल
House keeping (consitutive)gene,निर्वाही (अवयवी) जीन
Humoural antibody,तरली प्रतिपिंड
Humoural immunity,देहद्रवी प्रतिरक्षा
Humus,ह्यूमस
Hyaluronidase,हायल्यूरोनिडेस
Hybrid arrested translation,संकर रुद्ध स्थानांतरण
Hybridization,संकरण
