English,Hindi
Accelerated erosion,त्वरित अपरदन
Accelerated soil,त्वरित मृदा
Accelerograph,त्वरणलेखी*
Accelerometer,त्वरणमापी
Accent,उच्चारण चिह्न
Accentuated relief,विशिष्ट उच्चावच
Accentuated summer,विशिष्ट ग्रीष्म
Accentuation,विशिष्टीभवन
Accessibility,अभिगम्यता
Accessibility isopleth,अभिगम्यता सममानरेखा
Accessibility to town,नगर अभिगम्यता
Accident,"संयोग, घटना, दुर्घटना, असहजगुण"
Accidental,"संयोगी, आकस्मिक, आगन्तुक"
Accidented,"ऊबड़खाबड़, विषम"
Accidented relief,विषम उच्चावचन
Acclimatement,"पर्यनुकूलन, पर्यनुकूलाभ्यास"
Acclimatization,"पर्यनुकूलन, दशानुकूलन"
Accommodation,वास
Accommodation holding,वास-प्रक्षेत्र
Accommodation land,वध्य-पशुबाड़ा
Accommodation unit,वास योग्य एकक
Accompaniment,संगत
Accordance,उच्चतासंगति
Accordance grade,संगत संतुलित तल
Accordance of summit-level,शिखर उच्चता संगति
Accordant,संगत
Accordant drainage,संगत अपवाह
Accordant-junction,संगत-संगम
Account pamphlet,लेखा-पुस्तिका
Accoutrement,साज-सज्जा
Accretion efficiency,अभिवृद्धि दक्षता
Accretion process,अभिवृद्धि प्रक्रम
Accumulated rainfall,संचित वर्षा
Accumulated temperature,संचित ताप
Accumulation,"संचय, संचयन"
Accumulation mountain,संचयन पर्वत
Accumulation slope,संचयन ढाल
Achaean cofederacy,ऐकिया राज्यसंघ
Achemenian monarch,ऐकेमिनिडी वंशज राजा
Acheulilan (=Acheulean),"अशूली, उत्तर-पुरापाषाणी"
Achua,आचूआ (जनजाति)
Acid humus,अम्ल ह्ययूमस
Acid lava,अम्ल लावा
Acid rain,अम्ल वर्षा
Acidoid type,अम्लाभ  प्ररूप
Acidum boricum,बोरिक अम्ल
Acolyte,अनुचर
Acquittance roll,"भुगतान चिट्ठा, वेतन चिट्ठा"
Acrobat,कलाबाज
Acropolils site,ऐक्रोपोलिस स्थान
Acropolis,ऐक्रोपोलिस
Acrotomous,आधार विदली
Acryl aldehyde,ऐक्रिल-ऐल्डिहाइड
Actic region,ऐक्टिक प्रदेश
Action space,क्रिया क्षेत्र
Active,सक्रिय
Active acidity,सक्रिय अम्लता
Active centre,सक्रिय केन्द्र*
Active distributary,सक्रिय जलवितरिका
Active dune,सक्रिय टिब्बा
Active fault,सक्रिय भ्रंश
Active ice,सक्रिय हिम
Active population,अर्जक जन-संख्या
Active remote-sensing system,सक्रिय दूर-संवेदन प्राणाली
Active state,सक्रिय राज्य
Active volcano,सक्रिय ज्वालामुखी
Activity allocation model,"सक्रियता नियतन मॉडल, सक्रियता नियतन निदर्श"
Activity space,सक्रियता क्षेत्र
Actual isotherm,वास्तविक समताप रेखा
Acumen,कुशाग्रता
Addivity,योज्यता
Adiabatic,रूद्धोष्म
Adiabatic change,रूद्धोष्म परिवर्तन
Adiabatic drift,रूद्धोष्म विस्थापन
Adiabatic effect,रूद्दोष्म प्रभाव
Adiabatic temperature gradient,रूद्धोष्म ताप प्रवणता
Adjacent,"संलग्न, निकटवर्ती, आसन्न"
Adjacent country,आसन्न देश
Adjacent extreme point,आसन्न चरम बिन्दु
Adjacent station,"संलग्न चाँदा, निकटवर्ती स्टेशन"
Adjacent stream,संलग्न सरिता
Adjoining,संलग्न
Adjoining sheet,संलग्न शीट
Adjustable,समायोज्य
Adjustable cross-staff,समायोज्य गुनिया
Adjusted stream,समायोजित धारा
Adjustment,समायोजन
Adjustment of edge,किनारा-समायोजन
Adjustment of instrument,यंत्र समायोजन
Administered territory,प्रशासित भूभाग
Administrative area,प्रशासन क्षेत्र
Administrative boundary,प्रशासन सीमा
Administrative centre,प्रशासी केन्द्र
Administrative connection,प्रशासनिक संबंध
Administrative index,प्रशासनिक अनुक्रमणिक
Administrative set-up,प्रशासनिक व्यवस्था
Admiralty,ऐडमिरेल्टी
Adobe,ऐडोब
Adobe flat,ऐडोब मैदान
Adobe hut,ऐडोब कुटी
Adobe soil,ऐडोब मृदा
Adolescent stage,पाकपूर्वावस्था
Adra=adret,"ऐड्रा, दक्षिणाभिमुखी ढाल"
Adret,सूर्योन्मुख ढाल
Adsorbed water,अधिशोषित जल
Adult town,प्रौढ़ नगर
Adumbrated,आच्छादित
Advancing coast,अग्रगामी तट
Advection,अभिवहन
Advection fog,अभिवहन कुहरा
Advective process,अभिवाही प्रक्रम
Advective region,अभिवाही वायुमंडल
Adventitious rural population,आंगतुक ग्रामीण जनसंख्या
Adventive cone,अपस्थानिक शंकु
Adventive crater,अपस्थानिक क्रेटर
Adventive species,आगन्तुक जाति
Adventrurer,साहसिक
Aegean,इजीयन
Aegean area,इजीयन क्षेत्र
Aegean vase,इजीयन कलश
Aeolian (eloain),"वायूढ़, वातोढ़"
Aeolian action,वायूढ़ क्रिया
Aeolian clay,वातोढ़ मृत्तिका
Aeolian cross-stratification,वातोढ़ तिर्यक-स्तरण
Aeolian deposit,वातोढ़ निक्षेप
Aeolian rock,वातोढ़ शैल
Aeolian rock sculpute,वायूढ़ शैल तक्षण
Aeolus,ऐइलस
Aerated soil,वातित मृदा
Aeration of soil,मृदावातन
Aerial,"आकाशी, वायन (वि.) एरियल (सं.)"
Aerial bridge,निलम्बी पुल
Aerial camera,वायु-कैमरा
Aerial community,वायव समुदाय
Aerial drought,वायु शुष्कता
Aerial fortress,आकाशी दुर्ग
Aerial negative,"आकाशी नेगेटिव, वायव नेगेटिव"
Aerial photo-interpretation,वायव फ़ोटो निर्वचन
Aerial photogrammetry,वायव फ़ोटोग्राममिति
Aerial photograph,वायव फ़ोटो
Aerial photography,वायव फ़ोटोग्राफ़ी
Aerial ropeway,वायव रज्जुमार्ग
Aerial survey,आकाशी सर्वेक्षण
Aerial velocity,वायव वेग
Aerial warfare,हवाई युद्ध
Aeriform fluid,वायुसम तरल
Aerobic,वायुजीवी
Aerocartographer,"एयरोकार्टोग्राफर, वातमानचित्रकार"
Aerocopic plate,वायुदर्शी पट्ट
Aerocratograph,"एयरोकार्टोग्राफ़, वातमानचित्र"
Aerodisperse system,वायुयपरिक्षिप्त तंत्र
Aerodrome abstruction chart type A(Operating limitation),हवाई अड्डा मौसमविज्ञान हवाई अड्डा बाधा-चार्ट क श्रेणी (परिचालन प्रतिबंध)
"Aerodrome aobstruction chart type ""B"" (comprehensive)",हवाई अड्डा बाधा-चार्ट ख श्रेणी (व्यापक)
Aerodrome beacon,हवाई अड्डा बीकन
Aerodrome climatology,हवाई अड्डा जलवायुविज्ञान
Aerodrome control,हवाई अड्डा नियंत्रण
Aerodrome meteorology,हवाई अड्डा मौसमविज्ञान
Aerodrome reference point,हवाई अड्डा निर्देश बिन्दु
Aerodynamic roughness,वायुगतिक रूक्षता
Aerodynamic smoothness,वायुगतिक अरूक्षता
Aerogram,"एयरोग्राम, वायुलेख"
Aerograph,वायुलेखी
Aerography,वायुवर्णन
Aerologic (=aerological),वायुविज्ञानीय
Aerological ascent,वायुविज्ञानीय आरोहण
Aerologist,वायुविज्ञानी
Aerology,वायुविज्ञान
Aeromagnectice surveying,वायुचुंबकीय सर्वेक्षण
Aeronaautical,वैमानिक
Aeronautical beacon,वैमानिक बीकन
Aeronautical chart,वैमानिक चार्ट
Aeronautical climatology,वैमानिक जलवायु विज्ञान
Aeronautical engineer,वैमानिक इंजीनियर
Aeronautical plotting chart,वैमानिक आलेखन चार्ट
Aeronautical route chart,वैमानिक मार्ग चार्ट
Aeronautical unit,वैमानिक एकक
Aeronautics,वैमानिकी
Aerosol,एरोसॉल
Aerosphere,"वातमंडल, गैसमंडल"
Aerosurveying,वायव सर्वेक्षण
Aerotrianlugation,वायव त्रिकोणीयन
Aesculapius,ऐस्कुलेपियस
Aesthetic reason,सौन्दर्यात्मक कारण
Aeta people,आएटा जन
Affirmative,"स्वीकारात्मक, प्रतिज्ञानात्मक (विधि)"
Affluent,सहायक नदी
Affluent society,समृद्ध समाज
Afforestable,वनरोपणीय
Afforestation,वनरोपण
African Negrillo,अफ्रीकी नेग्रिलो
African tornado,अफ्रीकी-टारनेडो
African town,अफ्रीकी नगर
Africander,अफ्रीकांदर
Afrikaner,अफ़्रीकानर
Aftonian,एफ्टोनी
Agaricultural statistics,"कृषि-सांख्यिकी, कृषि आँकड़े"
Agate,ऐगेट
Agate bearing,ऐगेट बेयरिंग
Age,"वय, आयु, उम्र, काल, युग (सं, ) कालप्रभावित होना, कालप्रभावित करना (क्रि, )"
Age of discovery,खोज काल
Age of tide,ज्वार अवधि
Ageing population,वृद्दोन्मुख जनसंख्या
Ageostrophic,अभूविक्षेपी
Ageostrophic velocity,अभूविक्षेपी वेग
Ageostrophic wind,अभूविक्षपी पवन
Ageotropic,"गुरूत्वापवर्ती, अगुरूत्वानुवर्ती"
Ager,"जीर्णित्र, ऐजर"
Agggradational ice,तलोच्चन हिम
Agglomerate,संपिंड
Agglomerated,एकत्रित
Agglomerated settlement,एकत्रित बस्ती
Agglomeration,"समूह, समूहन, संपिंडन"
Agglomeration of group,वर्ग समूहन
Agglutinating tongue,संश्लेषणात्मक बोली
Agglutination,"आश्लेषण, समूहन"
Aggradation,"अधिवृद्धि, तलोच्चन"
Aggradation ridge,तलोच्चन कटक
Aggradational plain,तलोच्चन मैदान
Aggradational work,तलोज्जन कार्य
Aggrade,तलोच्च कटक
Aggraded bank,तलोच्च तट
Aggraded flood plain,तलोच्चित बाढ़ मैदान
Aggrading,कटक
Aggrading stream,तलोच्चनी सरिता
Aggregate travel model,कुल यात्रा निदर्श
Aggressiveness,आक्रमणशीलता
Agnessiidae,एग्नेसिआइडी
Agnostic,अज्ञेयवादी
Agora,ऐगोरा
Agorophoridae,ऐगोरोफ़ोरिडी
Agrarain movement,कृषि-भूमि-आन्दोलन
Agrarian,कृषि-भूमि सम्बन्धी
Agrarian area,कृषि भूमि क्षेत्र
Agrarian society,"क्षैत्रिक समाज, खेतिहर समाज"
Agrarian zone,कृष्य क्षेत्र
Agreement of prediction,प्रागुक्ति सम्मेल
Agricultural,"कृषीय, कृषि"
Agricultural area,कृषि -क्षेत्र
Agricultural climatology,कृषि-जलवायु विज्ञान
Agricultural complex,कृषि-सम्मिश्र
Agricultural ecology,कृषि पारिस्थितिकी
Agricultural economy,कृषि-अर्थ-व्यवस्था
Agricultural frontier,कृषि-सीमान्त
Agricultural geography,कृषि भूगोल
Agricultural landscape,कृषि-दृश्यभूमि
Agricultural life,कृषि जीवन
Agricultural map,कृषि-मानचित्र
Agricultural meteorological observatory,कृषि-मौसम प्रेक्षणशाला
Agricultural meteorology,कृषि मौसमविज्ञान
Agricultural population,कृषि जनसंख्या
Agricultural practice,कृषि-पद्धति
Agricultural produce,कृषि-उत्पाद
Agricultural region,कृषि-प्रदेश
Agricultural village,कृषि-ग्राम
Agriculture,"कृषि, खेतीबाड़ी, कृषि विज्ञान"
Agriculturist,"कृषक, किसान, कृषि-विज्ञानी"
Agro industry,कृषि-उद्योग
Agro-climatology,कृषि-जलवायुविज्ञान
Agro-forestal,कृषि-वनसम्बन्धी
Agro-industrial society,कृषिउद्योग समाज
Agro-silvo-pastoral,कृषि-वन-चरागाही
Agrobiology,कृषि जैविकी
Agroecology,कृषि पारिस्थितिकी
Agrometeorology,कृषि-मौसम-विज्ञान
Agropyron junceum*,ऐग्रोपायरन जंसियम
Agrostis,ऐग्रोस्टिस
Agrostis pasture,ऐग्रोस्टिस जरागाह
Agrotown,ऐग्रोटाउन
Ahermatypic coral,अहरमाप्ररूपी प्रवाल (पुंज)
Ahqaf,एहक़ाफ
Aiguille,"एगवेल, शितशिखर"
Air,"वायु, हवा, वात, वायव, वायुवाहित"
Air age,"विमान युग, विमान युगीय"
Air almanac,वायुपंचांग
Air bell,वायु घंटिका
Air bombing range,हवाई बमवर्षण रेंज
Air carrier,वाहक विमान
Air chart,विमान-चालन चार्ट
Air circulation,वायु-परिसंचलन
Air corridor,वायु-कॉरिडर
Air drainage,"वायु-निकास, वायु अपवाह"
Air dried soil,वायु शुष्क मृदा
Air endurance,वायु क्षमता
Air entraining agent,वायु आरोही कर्मक
Air excess factor,वायु बाहुल्य गुणक
Air express,एयर एक्सप्रेस
Air field,विमान क्षेत्र
Air freight,वायु वहन
Air frost,तुषार वायु
Air layer map,वायुस्तरीय मानचित्र
Air lift,"वायव उत्थापन, विमान वहन"
Air line,"(स्पेक्ट्रमिकी) वायु स्पेक्ट्रम रेखा, विमान कम्पनी, एयर लाइन"
Air log,वायुयात्रामापी
Air mail paper,हवाई डाक कागज
Air mapping,वायु-मानचित्रण
Air mass,वायु संहति
Air mass analysis,वायु राशि विश्लेषण
Air permeability,वायु पारगम्यता
Air photo,वायु फोटा
Air photo grammetry,वायुफोटो ग्राममिति
Air photography,वायव फोटोग्राफी
Air porosity,वायु सरंध्रता
Air port,हवाई पत्तन
Air qualilty standard,वायु गुणता स्तर
Air route,वायु मार्ग
Air saddle,वायु पल्याण
Air scoop,वायु कर्षित्र
Air standard cycle,वायु मानक चक्र
Air start,वायुगत प्रारम्भण
Air station,विमान स्टेशन
Air store,वायु कोष्ठ
Air stream,वायु धारा
Air survey,"हवाई सर्वेक्षण, वायव सर्वेक्षण"
Air survey method,वायव सर्वेक्षण विधि
Air surveying,वायव सर्वेक्षण
Air swept ball mill,वायुचालित कन्दुक मिल
Air temperature,वायु-ताप
Air terminal,विमान टर्मिनल
Air trajectory,हवाई पथ
Air transportation,वायु परिवहन
Air travel map,विमान यात्रा मानचित्र
Air turbulence,वायु प्रक्षोभ
Air volcano,गैस ज्वालामुखी
Air wave,वायु तरंग
Air wrap,वायु आवरण
Air-current map,वायु-प्रवाह नक्शा
Air-dry,वायु-शुष्क
Air-mass climatology,"वायुय संहति जलवायु-विज्ञान, वायु संहति जलवायुकी"
Air-navigation,विमान चालन
Air-photo analysis,वायुफोटो विश्लेषण
Air-photo camera,वायु फोटो कैमरा
Air-photo reading,वायुफोटो अध्ययन
Air-photo triangulation,वायुफोटो त्रिभुजन
Airan,आइरान
Airborne,"वातोढ़, वायुवाहित"
Airborne magetometer,वायुवाहित चुम्बकत्वमापी
Airco process,ज्वाला कटोरण प्रक्रम
Aircomatic welding,अक्रिय गैस रक्षित वैल्डिंग
Airplane photography,विमानी फोटोग्राफी
Airship,वायु पोत
Airway,वायुमार्ग
Ait,"नदी-द्वीपक, ऐट"
Aitoff's projection,ऐटॉफ प्रक्षेप
Alabaster,ऐलाबास्टर
Alacrity,तत्परता
Alakaluf,अलाकालुफ (जनजाति)
Alas,वृहत् गर्त
Alaskan band,अलैस्का बैंड
Alb,ऐल्ब
Albanian,अल्बेनियन
Albedo,"ऐल्बिडो, श्विति"
Albedo of earth,भू-ऐल्बिडो
Albers equal area projection,आल्बर्स समक्षेत्र प्रक्षेप
Albers projection,आल्बर्स प्रक्षेप
Albumen,ऐल्बूमेन
Albumen paper,ऐल्बूमेन पत्र
Alcohollism,मदिरोन्मत्तता
Alcove,"आला, ऐक्लोव"
Alcoveland,ऐल्कोवलैंड
Alcrete,"अलक्रीट, सुद्ढ़ सतह"
Alcurites cordata*,ऐल्यूराइटीज़ कॉरडेटा
Alder,"आल्डर, भिदुर"
Alderman,नगरवृद्ध
Aleutian low,एल्यूशियन अवदाब
Alfilaria,ऐल्फिलारिया
Alfisol,"अल्फीसॉल, भूरी मिट्टी"
Alfuro,एल्फ्यूरो
Algae,"शैवाल, काई"
Algonkian,ऐल्गोकिआई (भाषा)
Alice spring,ऐलाइस झरना
Alidade,"दशरिखक, ऐलीडेड"
Alien,अन्यदेशी
Alien territory,विदेशी क्षेत्र
Aligned sequence,अनुयोजित अनुक्रम
Alignement chart,सरेखण चार्ट
Alignement station,सरेखण केन्द्र
Aligning,सरेखण
Alignment,सरेखण
Alignment diagram,सरेखण आरेख
Alignment error,सरेखण त्रुटि
"Alimentation, glacial",हिमानीय उपचय
Alios,"ऐलिआस, लौह पर्पटी"
Alkali,क्षार*
Alkali basalt,क्षारीय बेसाल्ट
Alkali flat,"क्षारिय क्षेत्र, कल्लर भूमि"
Alkali land,क्षारभूमि
Alkalic rocks,क्षारिक शैल
Alkaline,क्षारीय
Alkaline earth,क्षारीय मृदा
Alkaline magme,क्षारीय मैग्मा
Alkaline plutonic rocks,क्षारीय वितलीय शैल
Alkaline soil,क्षारीय मृदा
All-power state,सर्व शक्तिशाली राज्य
All-weather road,बारहमासी सड़क
All-weather route,बारहमासी मार्ग
Allerod Interstadial,एलेरॉड उप अंतरा हिमानी (चरण)
Alleviation,अपशमन
Alley,वीथि
Allied species,"सम्बद्ध स्पीशीज़, सम्बद्ध जातियाँ"
Alligatoring,"ऐलीगेटरन, नक्रण"
Allocate,नियत करना
Allocation,नियतन
Allochthonous,अपरस्थानिक
Allochthonous ground-water,अपरस्थानिक भौम जल
Allochthonous stream,अपरस्थानिक सरिता
Alloclase,ऐलोक्लेज़
Allogene,अन्यत्रजन
Allogenic,अन्यत्रजनिक
Allogenous,अन्यत्रजात
Allogenous stream,अन्यत्रजात धारा
Allophyllian race,ऐलोफिलियाई प्रजाति
Allothigene,अन्यत्रजन
Allotment,"नियतन, नियत भूभाग"
Alloy,मिश्रातु (सं.) मिश्रात्वन (क्रि.)
Alloy-mineral,मिश्रातु खनिज
Alluvial,जलोढ
Alluvial accretion,जलोढ अभिवृद्धि
Alluvial belt,जलोढ मेखला
Alluvial bench,जलोढ बेंच
Alluvial clay,जलोढ मृत्तिका
Alluvial community,जलोढ समुदाय
Alluvial cone,जलोढ शंकु
Alluvial costland,जलोढ तटभूमि
Alluvial dam,जलोढ बाँध
Alluvial deposit,जलोढ निक्षेप
Alluvial fan,जलोढ़ पंखा
Alluvial filled basin,जलोढ पूर्ण बेसिन
Alluvial flat,जलोढ समतल
Alluvial half-cone,जलोढ अर्ध-शंकु
Alluvial increment,जलोढ वृद्धि
Alluvial land,जलोढ भूमि
Alluvial material,जलोढ पदार्थ
Alluvial mud,जलोढ पंक
Alluvial plain,जलोढ मैदान
Alluvial plain shorreline,जलोढ मैदानी तटरेखा
Alluvial scarp,जलोढ कगार
Alluvial slope,जलोढ ढाल
Alluvial soil,जलोढ मृदा
Alluvial terrace,जलोढ वेदिका
Alluvial tin,जलोढ टिन
Alluvial tract,जलोढ प्रदेश
Alluvial valley,जलोढ घाटी
Alluviated surface,जलोढकित पृष्ठ
Alluviation,जलोढकन
Alluvium,जलोढक
Almwind,उष्णक पवन
Alongshore,अनुतटीय
Alongshore current,अनुतटीय धारा
Alp,ऐल्प
Alpaca,ऐल्पेका
Alpax,ऐल्पैक्स
Alphabet,"सरगम, वर्णमाला"
Alpids (=alpides),अल्पाइड्स
Alpine,अल्पाइन
Alpine foreland,अल्पाइन अग्रभूमि
Alpine glaciation,अल्पाइन हिमनंदन
Alpine glacier,अल्पाइन हिमनद
Alpine glow,अल्पाइन दीप्ति
Alpine meadow,अल्पाइन शाद्वल
Alpine newt,अल्पाइन न्यूट
Alpine orogenesis,अल्पाइन पर्वतन
Alpine orogeny,अल्पाइन पर्वतन
Alpine region,अल्पाइन प्रदेश
Alpine revolution,अल्पाइन भूक्रान्ति
Alpine sculpture,अल्पाइन तक्षण
Alpine structure,अल्पाइन संरचना
Alpine type glacier,अल्पाइन प्ररूप हिमानी
Alpine vegetation,उच्चपर्वतीय वनस्पति
Alsatian,एलसेशियाई
Altaid,ऐल्टेइड
Altaid orogeny,ऐल्टइड पर्वतन
Altaides,अल्टाई उपनति
Alternate terrace,एकांतर वेदिका
Alternate-band method,एकांतर पट्टी-विधि
Alternate-band sheet,एकांतर पट्टी शीट
Altielectrograph,आल्टीइलेक्ट्रोग्राफ़
Altimetric frequency analysis,तुंगता बारंबारता विश्लेषण
Altiplanation,"उच्चस्थ समतलन, आल्टीप्लेनेशन"
Altiplano,"आल्टीप्लैनो, उच्चपठार"
Altithermal,समधितापीय
Altitude,"तुंगता, ऊंचाई, उन्नतांश, शीर्षलम्ब"
Altitude barrier,तुंगता रोध
Altitude effect,"उन्नतांश प्रभाव, तुंगता प्रभाव"
Altitude scale,तुंगता मापक्रम
Altitude signal,तुंगता संकेत
Altitude table,उन्नतांश-सारणी
Altitude tint,तुंगतासूचक रंगक
Altitudinal migration,तुंग प्रवास
Altitudinal zonation,तुंगीय क्षेत्रवर्गीकरण
Altocumulus,मध्यकपासी
Altocumulus castellatus cloud,"मध्यकपासी दुर्गीय मेघ, मध्यकपासी शिखर मेघ"
Altostratus,मध्यस्तरी
Altostratus cloud,मध्यस्तरी मेघ
Altostratus opacus,मध्यस्तरी अपारदर्शी
Altostratus translucidus,मध्यस्थरी पारभासी मेघ
Altruism,परोपकारिता
Alumian,ऐलुमियन
Alva flood,लावा पूर
Alvar,ऐल्वार
Alveolate relief,गुंबदीय उच्चावच
Amalgam,"पारदधातु मिश्रण, अमलगम, सम्मिश्रण"
Amazon tribe,अमेज़न जनजाति
Ambalam,अम्बलम
Amber,"ऐंबर, कहरूवा, ऐंबर, अंबर"
Amber coast,ऐम्बर तट
Ambergris,ऐम्बरग्रिस
Ambient,परिवेश
Ambitus,परिरेखा
Ambuscade,घातस्थान
Ambush,घातस्थान
Amelioration,सुधार
Amendment of soil,मृदा-शोधन
Amenity,सुखसाधन
American town,अमरीकी नगर
Amici-prism,आमीची प्रिज़्म
Ammonium fixation,अमोनियम स्थिरीकरण
Ammophila,ऐमोफिला
Amorphous inclusion,अक्रिस्टलीय अंतरंगस्थ
Amorphous mull,अक्रिस्टलीय मल
Amphidromic motion,उभयगामी गति
Amphidromic point,उभयगामी बिन्दु
Amphidromic system,"उभयगामी तंत्र, भंवर तंत्र"
Amphitheatre,"ऐम्फिथिएटर, रंगमंडल"
Amphitheatre shaped depression,ऐम्फिथिएटर गर्त
Amphitheatreheaded,ऐम्फिथिएटर शीर्षी
Amtmann,अम्तमैन
Amtsbezirke,आम्सबेजिर्के
Amtsort,आम्सोर्ट
Amulet,ताबीज
Amylocacter,ऐमिलोबैक्टर
Anabatic,आरोही
Anabatic wind,आरोही पवन
Anabranch,प्रत्यागत शाखा
Anachronistic character,कालदोषी प्रकृति
Anaclinal,प्रतिनतिक
Anaclinal stream,"प्रतिनतिक धारा, प्रतिनतिक सरिता"
Anaclinal valley,प्रतिनतिक घाटी
Anaerobic,अवायुजीवी
Anafront,आरोही वाताग्र
Anaglyph,ऐनाग्लिफ
Anaglyphoscope,ऐनाग्लिफदर्शी
Anallatic lens,ऐनालेटिक लेन्स
Analogous,"सदृश, अनुरूप, समवृत्ति"
Analogue weather forecasting,अनुरूप मौसम पूर्वानुमान
Analytical photogrammetry,विश्लेषिय फोटोग्राममिति
Analytical projection,विश्लेषिक प्रक्षेप
Analytical strip adjestment,विश्लेषीय पट्टी-समायोजन
Anamolistic cycle,दूरीजनित (ज्वार) चक्र
Anamorphic,जटिलकायांतरी
Anamorphism,जटिल कायांतरण
Anarchy,अराजकता
Anaseism,उत्कम्प
Anastasic water,ऐनास्टैसीय जल
Anastomose,शाखामिलन होना
Anastomosing,शाखामिलनी
Anastomosing branch,जालबंध शाखा
Anastomosing channel,शाखामिलनी प्रणाल
Anastomosing ditch,शाखामिलनी खाई
Anastomosing stream,शाखामिलनी सरिता
Anastomosing system,शाखामेलक तंत्र
Anastomosis,शाखामिलन
Anaza,ऐनाज़ा (जनजाति)
Ancer,कर्स कैन्सर
Ancestor,"पूर्वज, पुरखा"
Ancestor worship,पूर्वज उपासना
Ancestral stock,पूर्वज प्रभव
Ancestry,पूर्वज परंपरा
Anchor buoy,लंगर उत्प्लव
Anchor ice,लंगर बर्फ
Anchor rode,लंगर रज्जु
Anchorage,"स्थिरकस्थान, लंगरगाह"
Anchovy,"ऐंचोवी, मनंगू"
Ancient,प्राचीन
Ancillary activity,सहायक क्रिया
Ancillary equipment,सहायक उपकरण
Ancillary fracture,सहायक विभंग
Ancillary service,सहायक सेवा
Andaman life,अण्डमान-जीवन
Andamanese,अण्डमानी
Andesite,ऐन्डेजाइट
Andesite line,ऐन्डीजी रेखा
Andesitic,ऐन्डेज़ाइटी
Andoke,आन्डोक (जनजाति)
Andosol,ऐंडोसोल (मृदा)
Anemo-cinemograph,ऐनिमो-साइनेमोग्राफ़
Anemobiagraph,एनीमोबाइआग्राफ़
Anemogram,पवनलेख
Anemograph,पवनवेग लेखी
Anemometer,पवनवेगमापी
Anemometer level,पवनवेगमीपी स्तर
Anemoscope,पवन दिग्दर्शी
Aneriod,"एनरॉयड, निर्द्रव"
Aneriod barometer,निर्द्रव वायुदाबमापी
Aneroid height,निर्द्रव ऊँचाई
Aneroidograph,निर्द्रवालेखी
Angara flora,अंगारा वनस्पतिजात
Angara land,"अंगारा महाभूखंड, अंगारा लैंड"
Angle book,कोणपंजी
Anglo Parisian cuvette,ऐंग्लो पेरिसी द्रोणी
Anglo-Saxon chronicle,ऐंग्लो-सैक्सन इतिवृत्त
Angular,कोणीय
Angulate drainage pattern,कोणीय अपवाह प्रतिरूप
Angulater,ऐंगुलेटर
Animal,"प्राणी, जंतु"
Animal association,प्राणि साहचर्य
Animal behaviour,प्राणि व्यवहार
Animal community,प्राणि समुदाय
Animal distribution,प्राणि वितरण
Animal ecology,प्राणि पारिस्थितिकी
Animal habitat,प्राणी आवास
Animal husbandry,पशुपालन
