English,Hindi
After image,उत्तर प्रतिमा
After-discharge,उत्तर-आस्राव
Age-calibration,आयु-अंशांकन
Ageism,वयवाद
Agenesis,अजनन
Age norm,आयु-मानक
Age regression,आयु प्रतिगमन
Age scale,आयु मापनी
After-sensation,उत्तर संवेदन
Age-score,आयु प्राप्‍तांक
Ageusia,स्वादा-अक्षमता
Aggression,आक्रामकता
Aggressive drive,आक्रामक अंतर्नोद
Aggressive personality,आक्रामक व्यक्‍तित्व
Aging,"कालिक-क्षय, जरण"
Agitated depression,क्षुब्ध अवसाद
Agitolalia,द्रुतोच्चारिता
Aglossia,अपमूकता
Agnosia,"अभिज्ञान असंबोधिता, अभिज्ञान अक्षमता"
Agoraphobia,विवृति भीति
Agraphia,"लेखन-अक्षमता, लेख-विकार"
Agriothymia,क्रोधोन्माद
Aiming test,लक्ष्य परीक्षण
Akinesia,अगति
Akinesthesia,स्वगति असंवेदिता
Alalia,वाक् अक्षमता
Alarm reaction,सचेत प्रतिक्रिया
Albedo perception,"धवलता प्रत्यक्षण, प्रकाशानुपात प्रत्यक्षण"
Alcoholics anonymous,मद्यिक अनामिक समूह
Alcoholomania,उभयनिष्ठ
Alertness test,सतर्कता परीक्षण
Alexia,पठन-अक्षमता
Algesia,पीड़ा-संवेदिता
Algesimeter,पीड़ामापी
Algolagnia,पीड़ारति
Algometer,पीड़ादाबमापी
Algophilia,पीड़ानुरक्‍ति
Algophobia,पीड़ाभीति
Algorithm,"कलनविधि, एल्गोरिथ्‍म"
Alienation,विसंबंधन
Alienist,न्यायालयी मनश्‍चिकित्सक
Allachesthesia,विस्थापित स्पर्शिता
Allesthesia,अन्यत्रानुभूतस्पर्शिता
Alley problem,वीथि समस्या
Allocentric perception,बाह्यकेंद्रिक प्रत्यक्षण
Allochiria,विपार्श्‍वी संवेदिता
Allochthonous behaviour,बहिर्हेतुज व्यवहार
Alloerotism,परनिष्‍ठ कामुकता
Allophemy,अनभिप्रेत कथन
Alloplasty,बाह्मानुकूलता
Allopsyhic delusion,परमानसिक भ्रमासक्‍ति
All-or-none law,पूर्ण-या-शून्य नियम
All-or-none response,पूर्ण-या-शून्य अनुक्रिया
Allotropic type,परानुवर्ती प्ररूप
Alpha test,अल्फा परीक्षण
Alternate forms method,एकांतर प्रपत्र प्रणाली
Alternating personality,प्रत्यावर्ती व्यक्‍तित्व
Alternation cycle,एकांतरण चक्र
Altrigendrism,विलिंगी शुद्धमैत्री
Altruism,"परार्थवाद, परहितवाद"
Alzheimer’s disease,अल्जाइमर रोग
Amaurotic idiocy,अंधतामय जड़ता
Ambivalence,"द्वैधवृत्‍ति, उभयभाविता"
Ambiversion,उभयमुखता
Amblyopia,दृष्‍टिमंदता
Amblyoscope,"ऐंब्लियोस्कोप, मंददृष्‍टिदर्शी"
Amentia,दुर्बलमनस्कता
Ametrometer,अपदृष्‍टिमापी
Ametropia,अपदृष्‍टिता
Amimia,इंगन-असमर्थता
Amnesia,"स्मृतिलोप, समृतिभ्रंश"
Amphierotism,द्विलिंगी भावना
Amphigenous inversion,उभयलिंगी व्युत्‍क्रमण
Amusia,संगीतबोध अक्षमता
Amygdala,एमिग्‍डेला/गलतुण्डिका
Anabolism,चय
Anacroasia,वाक्-अबोधिता
Anaglyph,द्विर्णी त्रिविमचित्र
Anaglyptoscope,"त्रिविमचित्रदर्शी, एनाग्लिप्टोस्कोप"
Anagnosasthenia,क्लेशकर पठन
Anagogic interpretation,गूढार्थ निरुपण
Anal character,गुद लक्षण
Anal eroticism,गुद-कामुकता
Anal stage,गुद-अवस्था
Anal triad,गुद-त्रिक
Analeptics,व्यवसादक
Analgesia,पीड़ा-असंवेदिता
Anality,गुदीयता
Analogies test,सादृश्य परीक्षण
Analogue,"तुल्‍यरूप, अनुरूप"
Anal-sadistic stage,गुद परपीड़न अवस्था
Analytical processing,विश्‍लेषणात्‍मक प्रक्रमण
Analytical psychology,विश्‍लेषणात्मक मनोविज्ञान
Anamnesis,"अनुस्मरण, पूर्ववृत्‍त"
Ananastasia,अनुतिष्‍ठता
Anancastia,बलात् चिंतन
Anaphia,अपस्‍पर्शता
Anaphora,अन्‍वादेश
Anarthria,स्पष्टोच्चारण अक्षमता
Anastomosis,ऊतक संधि
Anchorage,"स्थिरक, स्‍थिरीकरण"
Anchoring and adjustment,स्थिरण एवं समायोजन
Anchoring of ego,अहं-लांगलन
Androgen,"पुंजर्न, एंड्रोजन"
Andromania,नारीकामोन्माद
Anecdotal method,उपाख्यान प्रणाली
Anesthesia,असंवेदिता
Anger,क्रोध
Angiotensin II,एन्जियोटेन्सिन II
Angular gyrus,कोणीय कर्णक
Anhedonia,सुखदुखाभाव
Aniconia,मन:कल्पन-अक्षमता
Anima,"अंतर्नारी, एनिमा"
Animal psychology,पशु-मनोविज्ञान
Animus,"अंतर्नर, एनिमस"
Anodimia,घ्राणलुप्तता
Anoia,सामान्‍य बुद्धिहीनता
Anomaloscope,ऐनोमेलोस्कोप
Anomalous  colour defect,विषम वर्णदोष
Anomalous dichromasy,द्विवर्ण दृष्‍टिदोष
Anomalous trichromatic,त्रिवर्ण दृष्‍टिदोष
Anomic (anomy),असंबंधिता
Anorexia nervosa,एनोरेक्सिया नर्वोसा/क्षुधा-अभाव
Anosmia,अघ्राणता
Anosognosia,रोगज्ञान-अस्वीकृति
Anterior cingulate gyrus,पूर्ववर्ती वक्रक्षेत्र कर्णक
Anterograde amnesia,आघातोत्तर स्मृतिभ्रंश
Anticathexis,भावापनिवेश
Anticipation method,पूर्वाभास प्रणाली
Anticipatory response,पूर्वाभासी अनुक्रिया
Antidiuretic hormone (ADH),मूत्ररोधी हार्मोन
Antisocial personality,समाजविरोधी व्यक्‍तित्व
Anxiety,दुश्‍चिंता
Anxiety disorder,दुश्‍चिंता विकार
Anxiety neurosis,दुश्‍चिंता तंत्रिकाताप
Aphasia,वाचाघात
Aphonia,वाक् स्तंभ
Aphthongia,पेशीवाचाघात
Aplasia,अविकसन
Apopathetic behaviour,परप्रभावित व्यवहार
Apoplectiform seizures,रक्‍ताघाती ग्रह
Apoplexy,रक्‍ताघात
Apparent movement,आभासी गति
Apparition,आकृति आभास
Apperception,समवबोधन
Apperceptive agnosia,समवबोधक प्रत्यभिज्ञान-अक्षमता
Apperceptive mass,समवबोधक संहति
Appersonation,परतादात्म्यभ्रांति
Appet (appetence),एषणा
Appetite,"क्षुधा, रुचि"
Appetition,विषयैषणा
Applied psychology,अनुप्रयुक्‍त मनोविज्ञान
Appraisal,मूल्‍यांकन
Approach-approach confict,उपागम-उपागम द्वंद्व
Approach-avoidance conflict,उपागम-परिहार द्वंद्व
Approximation conditioning,सन्निकटन अनुकूलन
Appurtenance,अन्योन्य-प्रभाविता
Apraxia,चेष्‍टा-अक्षमता
Aprosexia,अत्यनवधानता
Apselaphesia,स्पर्शअपविन्यास
Aptitude,अभिक्षमता रूझान
Aqueous humour,जलीय द्रव
Arachnoid,जालतानिका
Arbitration,"विवाचन, मध्यस्थता"
Archaic,आद्य (अहम्)
Archetype,आद्य प्ररूप
Archival research,पुरालेखी अनुसंधान
Area sampling,क्षेत्र नमूना चयन
Areal factor,क्षेत्र-कारक
Areflexia,अप्रतिवर्तता
Aristotle’s illusion,अरस्तू भ्रम
Armchair psychology,पर्यंक मनोविज्ञान
Arousal,उद्दोलन
Articulatory programme,उच्चारणात्‍मक प्रोग्राम
Artificial intelligence,कृत्रिम बुद्धि
Ascendance,प्रभाविता
Aspective analysis,पक्ष विश्‍लेषण
Assimilation,आत्‍मसात्‍करण
Assimilative illusion,आत्मसात्कारी भ्रम
Association neuron,संयोजी तंत्रिकाकोशिका
Associative agnosia,साहचर्यात्मक अभिज्ञान
Associative faciliation,सहकारी सौकर्य
Associative meaning,साहचर्यात्मक अर्थ
Associative netowrk,साहचर्यात्‍मक जाल
Assumed mean,अभिगृहीत माध्य
Astasia abasia,उत्थान-गति अक्षमता
Astereognosis,स्पर्श अभिज्ञान-अक्षमता
Asthenopia,दृष्‍टिक्षीणता
Asymbolia,प्रतीक-अग्राहिता
Asynchronous growth,असहकालिक वृद्धि
Asyndesis,संयोजकहीन वाक्
Ataractic drug,प्रशामक औषधि
Ataraxia,"प्रशांतता, समरस्‍य"
Atavism,"पूर्वजता, एटाविज्‍म"
Ataxia,गतिभ्रंश
Ataxiameter,गतिभ्रंशमापी
Ateliosis,पीयूषिकीय शिशुता
Athletic type,सुडौल प्ररूप
Athletosome,सुडौलकाय
Athymia,"भावशून्यता, थाइमसहीनता"
Atmosphere hypothesis,वातावरण परिकल्पना
Atonicity,अतानता
Atrophy,शोष
Attachment,आसक्‍ति
Attachment behaviour,आसक्‍ति व्यवहार
Attachment styles,आसक्‍ति शैलियाँ
Attensity,अवधान स्पष्‍टता
Attention,"अवधान, ध्यान"
Attention deficit disorder,अवधान-न्यूनता विकार
Attention process,अवधान प्रक्रिया
Attentional blink,अवधान निमेष
Attenuation,"क्षीणन, क्षीणता"
Attitude,अभिवृत्‍ति
Attitude change,अभिवृत्‍ति परिवर्तन
Attitude cluster,अभिवृत्‍ति पुंज
Attitude component valence,अभिवृत्‍ति घटक कर्षणशक्‍ति
Attitude formation,अभिवृत्‍ति निर्माण
Attitude item,अभिवृत्‍ति एकांश
Attitude scale,अभिवृत्‍ति मापनी
Attitude similarity,अभिवृत्‍ति समानता
Attitude test,अभिवृत्‍ति-परीक्षण
Attitude universe,अभिवृत्‍ति समष्‍टि
Attitudinal pathoses,अभिवृत्‍तिक विकृति
Attitudinizing,अभिवृत्‍तिकीकरण
Attribution,गुणारोपण
Attributional style,गुणारोपणात्मक शैली
Audibility,श्रव्यता
Audibility limit,श्रव्यता-सीमा
Audible range,श्रव्य-परास
Audible type,श्रवण-प्ररूप
Audience,श्रोता
Audience  effect,श्रोता प्रभाव
Audio oscillator,श्रव्यता आवृत्‍ति दोलित्र
Audiogenic seizure,श्रवणजन्य ग्रसन
Audiogram,"श्रवणलेख, श्रव्‍यालेख"
Audiogravic illusion,ध्वनिस्थान-भ्रम
Audiogyral illusion,घूर्णनज ध्वनिस्थानभ्रम
Audiometer,श्रव्यतामापी
Auditory acuity,श्रवण तीक्ष्णता
Auditory aphasia,श्रव्य वाचाघात
Auditory canal,"कर्णनलिका, श्रवणनाल"
Auditory hallucination,श्रवण विभ्रांति
Auditory localization,कर्णिक दिशानिर्धारण
Auditory space,श्रवण दिक् प्रत्‍यक्ष
Auditory span,श्रवण-विस्तृति
Auditory threshold,श्रवण-देहली
Aura,"पूर्वाभास, प्रभामण्डल"
Aural harmonies,कर्णज संनाद
Aussage test,क्षणसाक्ष्य परीक्षण
Authoritarian personality,सत्‍तावादी व्यक्‍तित्व
Authoritarianism,"सत्‍तावाद, प्राधिकारवादी"
Authority figure,सत्राधारी व्यक्‍ति
Auditory ossicles,कर्णास्‍थिकाएं
Autistic thinking,"स्वलीन चिंतन, स्‍वैर चिंतन"
Autism,"स्‍वैर चिंतन, स्वलीनता"
Autistic gesture,स्वलीन इंगिति
Auto shaping,स्वत: आकारीकरण
Autoanalysis,आत्मविश्‍लेषण
Autobiographical memory,आत्‍मकथात्‍मक स्मृति
Autocatalysis,स्वोत्प्रेरण
Autocatharsis,आत्मविरेचन
Autochthonous behaviour,अंतर्हेतुज व्यवहार
Autochthonous determinant,अंतर्हेतुज निर्धारक
Autochthonous idea,आरोपाभासी स्वविचार
Autochthonous principle,अंतर्हेतुता सिद्धांत
Autocratic leadership,एकतंत्रीय नेतृत्व
Autoeroticism (autoerotism),स्वरति
Autogenous development,स्वजात विकास
Autohypnosis,आत्मसम्मोहन
Auto-intoxication,आत्‍मविषाक्‍तता
Autokinesis,स्वत: गति
Autokinetic effect,स्वत:गतिक प्रभाव
Autokinetic word technique,स्वत:गतिक शब्द प्रविधि
Automatic activation,स्वचालित सक्रियण
Automatic processing,स्वचालित प्रक्रमण
Automation,"स्‍वचलन, स्‍वचलीकरण यंत्र"
Automation conformity,यंत्रवत् समरूपता
Automatization,स्वचलीकरण
Automatograph,स्वतोगति आलेखित्र
Automorphic perception,आत्मानुरूपी प्रत्यक्ष
Autonomic locking,स्वायत्त पाशन
Autonomic nervous system,स्वायत्त तंत्रिकातंत्र
Autonomous changes,स्वत: परिवर्तन
Autonomous complex,स्वायत्त ग्रंथि
Autonomy drive,स्वायत्तता अंतर्नोद
Autophilia,आत्मरति
Autophobia,आत्मभीति
Autophony,आत्मस्वनता
Autoplasty,स्वानुकूलता
Autopsychosis,स्वविषयक मनस्‍ताप
Autorivalry,आत्मस्पर्धा
Autoscope,पेशीगतिदर्शी
Autoscopy,अंत: अंग दर्शन
Autosexuality,आत्मकामुकता
Autosome,अलैंगिक गुणसूत्र
Auto-suggestion,आत्म सुझाव
Autotomy,स्वविच्छेदन
Auxiliary ego,सहायक अहम्
Auxiliary solution,अस्थायी समाधान
Availability heuristic,प्राप्‍यता अन्वेषण प्रणाली
Averaging,औसतीकरण
Aversion,"विमुखता, विरुचि"
Aversive centre,अपवर्ती केंद्र
Aversive drive,विमुखी अंतर्नोद
Avocation,"उपवृत्‍ति, उपव्यवसाय"
Avoidance conditioning,परिहार-अनुबंधन
Avoidance gradient,परिहार-प्रवणता
Avoidance learning,परिहार-अधिगम
Avoidance-avoidance conflict,परिहार-परिहार द्वंद्व
Axon,अक्षतंतु
Axoplasm,अक्षतंतुद्रव्य
Babinski reflex,बेबिंन्‍स्‍की प्रतिवर्त
Back propagation of error,त्रुटि का पृष्‍ठ संचरण
Back-channel communication,पश्‍च-प्रणाली संचार
Backward association,पूर्वगामी साहचर्य
Backward chaining,पश्‍चगामी शृंखलन
Backward conditioning,पश्‍चगामी अनुबंधन
Backward reading,विलोम पठन
Bad-me,अननुमोदित अहम्
Balance of minus judgments,ऋणनिर्णय शेष
Balance theory,संतुलन-सिद्धांत
Ballistic movement,प्राक्षेपकी गति
Bandwagon effect,अनुरूपता प्रभाव
Baragnosis,भारबोध अक्षमता
Bargaining,सौदाकारी
Bar chart,दंड चार्ट
Baroreceptors,"दाबग्राहक, दाबग्राही"
Basal age,आधार आयु
Basal anxiety,आधारिक दुश्‍चिंता
Basal metabolic rate,आधारिक चयापचयी मान
Basal metabolism,आधारिक चयापचय
Basal metabolism test,आधारिक चयापचय परीक्षण
Base line,आधार रेखा
Base-rate information,आधार-दर सूचना
Basic anxiety,मूल दुश्‍चिंता
Basic hostility,बुनियादी शत्रुता
Basic strengths,मूलभूत क्षमताएँ
Basic weakness,मूलभूत कमी
Basket (nerve) ending,पिटकवत् (तंत्रिका) अंत
Behaviour,व्यवहार
Behaviour contagion,व्यवहार संसर्ग
Behaviour disorder,व्यवहार विकार
Behaviour genetics,व्यवहार आनुवांशिकी
Behaviour modifcation,व्यवहार संशोधन
Behaviour space,व्यवहार परिक्षेत्र
Behaviour therapy,व्यवहार चिकित्सा
Behavioural decision theory,व्यवहारात्‍मक निर्णय सिद्धांत
Behavioural medicine,व्यवहारात्‍मक-कार्यचिकित्सा
Behavioural perspective,व्‍यावहारिक परिप्रेक्ष्य
Behaviour-assessment,व्यवहार-आकलन
Behaviourism,व्यवहारवाद
Behaviourist,व्यवहारवादी
Being oriented,परिस्थितोन्मुख व्यक्‍तित्व
Belief bias,विश्‍वास अभिनति
Belief congruence theory,विश्‍वास संगति सिद्धांत
Belief in a just world,न्याय-संगत जगत में विश्‍वास
Beliefs,विश्वास
Belongingness and love needs,संबद्धता एवं प्रेम की आवश्यकताएँ
Bender Gestalt Test,बेंडर गेस्टाल्ट परीक्षण
Benign stupor,मृदु जड़िमा
Beta response,बीटा अनुक्रिया
Between subjects design,समूहांतर प्रयोज्य अभिकल्‍प
Bias,अभिनति
Bibliotherapy,पुस्तकचिकित्सा
Binaural,द्विकर्णी
Binding problem,संबद्वता समस्या
Binet Simon Scale,बिने-सीमों मापनी
Binocular colour vision,द्विनेत्री वर्णदृष्‍टि
Binocular cues,द्विनेत्री संकेत
Bio-analysis,जैव-विश्‍लेषण
Biocenosis,जीवपरिस्‍थितितंत्र
Biofeedback,जैवप्रतिपुष्‍टि
Biogenesis,जीवजनन
Biograms,आंशिक आत्मजीवनी
Biological memory,जैव-स्मृति
Biological stress,जैविक प्रतिबल
Biologism,जीवोपयोगितावाद
Bionegativity,जैव कुसंगठन
Bionomic factors,जीवपारिस्‍थितिक कारक
Bionomics,जीवपारिस्थितिकी
Biophysical approach,जैवभौतिक उपागम
Biopsychology,जैव मनोविज्ञान
Bio-social theories,जैव-सामाजिक सिद्धांत
Biostatics,जैव-अध्ययन
Biotype,जीवप्ररूप
Biovular twin,द्विबीजांड यमज
Bipolar disorder,द्विध्रुवीय विकार
Birth injury,"प्रसवक्षति, जन्‍माघात"
Birth symbolism,जन्म प्रतीकवाद
Birth trauma,जन्म अभिघात
Bisection mehtod,द्विभाजन प्रणाली
Bisexuality,"उभयलिंगता, द्विलिंगता"
Blackout threshold,निश्‍चेतनकारी देहली
Blameavoidance need,निंदापरिहारी आवश्यकता
Blamescape need,निंदापलायन आवश्यकता
Blank experiment,रिक्‍त प्रयोग
Blanket group,अनासंजी समूह
Blast injection technique,वात इंजेक्शन प्रविधि
Blind learning,अंध-अधिगम
Blind sight,दृष्टांधता
Blind-spot,अन्ध-बिन्दु
Blinking reflex,निमेष प्रतिवर्त
Block design test,ब्लाक डिज़ाइन परीक्षण
Blue blindness,नीलांधता
Blue yellow blindness,नीलपीतांधता
Bodily kinesthetic intelligence,कायिक गतिकीय बुद्धि
Body concept,"शरीर संप्रत्यय, काय संप्रत्यय"
Body image,काय प्रतिमा
Body memory,काय स्मृति
Body protest,काय विरोध
Body schema,काय प्रतिमान
Bogus pipeline technique,छद्म पाइपलाइन तकनीक
Bolometer,हृत्स्पंदमापी
Bone conduciton,अस्थि-चालन
Boomerang effect,"बूमरैंग प्रभाव, प्रतीपगामी प्रभाव"
Bottom-up- processing,ऊर्ध्‍वगामी प्रक्रम
Bound energy,परिबद्ध ऊर्जा
Bradyarthria,नीरसभाषिता
Bradycardia,हृ द् मंद ता
Bradylalia,मंदोच्चारिता
Bradylexia,मंदपाठिता
Bradylogia,अतिमंदभाषिता
Bradyphrasia,वाग्‍मंदता
Bradyscope,ब्रैडिस्कोप
Brain,मस्तिष्क
Brain comparator,मस्तिष्क तुलनाकारक
Brain imaging,मस्‍तिष्‍क बिम्‍बन
Brain lateralization,मस्तिष्कीय पार्श्‍वीकरण
Brain lesion,मस्तिष्क क्षत
Brain potential,मस्तिष्क विभव
Brain spot hypothesis,मस्तिष्‍क-बिंदु प्राक्कल्‍पना
Brain stem,मस्तिष्क स्तम्भ
Brain syndromes,मस्तिष्क-संलक्षण
Brainstorming,विचारावेश
Brainwashing,बलात् मतप्रर्वतन
Break phenomenon,विच्छेद घटना
Breakdown,अनुविभाजन
Breakthrough,उदभव
Bridging inferences,योजक अनुमान
Brief stimulus therapy (BST),संक्षिप्‍त उद्दीपन चिकित्सा
Brightness,"द्    युति, तेजस्‍विता"
Brightness constancy,द्युति-स्‍थैर्य
Broca’s aphasia,ब्रोका भाषाघात
Broca’s convolution,ब्रोका संवलन
Bulimia,क्षुधातिशयता
Bulky colour,प्रगाढ़ वर्ण
Bundle  hypothesis,पूल प्राक्कल्पना
Bystander calculus model,दर्शक संगणकीय प्रतिरूप
Bystander-effect,दर्शक प्रभाव
Bystander-intervention,दर्शक-हस्तक्षेप
Cacergasia,मानसिक न्यूनता
Cacesthesia,अप्रिय संवेदिता
Cachexia,क्षीणता
Cachinnation,अपह्रस
Cacodemonomania,भूतावेशोन्माद
Cacogenics,कुजननिकी
Cacophonia,कुस्वरता
Cacosmia,कुगंधिता
Cacothymia,मनोविकारी कामुकता
Calibration,"अंशांकन, अंशशोधन"
Callback,पुन: साक्षात्कार
Campimeter,दृष्‍टिपरासमापी
Cancellation test,"निरसन परीक्षण, काट परीक्षण"
Cardiac neurosis,हृद् तंत्रिकाताप
Cardinal traits,आधारभूत विशेषक
Case study,व्यक्‍ति अध्ययन
Castration anxiety,शिश्‍नलोप दुश्‍चिंता
Castration complex,शिश्‍नलोप मनोग्रंथि
Catabolism,अपचय
Catalepsy,पेशीप्रतिष्टंभ
Catamnesis,उत्तरवृत्त
Cataphasia,निरर्थक शब्दावृत्‍ति
Catatonia,तानप्रतिष्टंभ
Categorization,संवर्गीकरण
Category,"कोटि, संवर्ग"
Category size effect,संवर्ग आकार प्रभाव
Catelectotonus,ऋण वैद्युत्‍तानता
Catharsis,"विरेचन, भाव-विरेचन"
Cathartic hypothesis,विरेचक परिकल्पना
Cathexis,भावाभिनिवेश
Causal nexus,कारणता अभिबंध
Causal schemata,कारणात्मक समाकृतिकरण
Causalgia,दाहार्ति
Cenotrope,"नव्‍यानुवर्तन, सीनोट्रोप"
Censorship,"अवष्टंभन, अवरोधन"
Central traits,केंद्रीय विशेषक
Cerebellum,अनुमस्तिष्क
Cerebral concussion,प्रमस्तिष्कीय संघट्टन
Cerebral cortex,प्रमस्तिष्कीय वल्‍कुट
Cerebral dysrhythmia,प्रमस्तिष्कीय दुस्‍तालता
Cerebral laceration,प्रमस्तिष्कीय विदर
Cerebrospinal nervous system,प्रमस्तिष्क मेरु तंत्रिकातंत्र
Cerebrotonia,प्रमस्तिक प्रधानता
Cerebrum,प्रमस्तष्क
Chain reflex,प्रतिवर्त शृंखला
Chance variation,"यदृच्छा विभेद, सांयोगिक परिवर्तन"
Character analysis,चरित्र-विश्‍लेषण
Characterology,चरित्रविज्ञान
Check list rating sytem,चिह्रांकन सूची निर्धारण पद्धति
Chemical sense,रासायनिक संवेदन
Chemoreceptors,रसायनग्राही
Chemotaxis,रासायनिक अनुचलन
Chemotherapy,रसायनचिकित्सा
Chiaroscuro response,धूपछांही अनुक्रिया
Child parent fixation,पितृ दृढ़ासक्‍ति
Child psychology,बाल मनोविज्ञान
Childhood amnesia,बाल स्मृति-भ्रंश
Chirology,हस्तसंकेत विज्ञान
Choice experiment,वरण प्रयोग
Choice point,वरण बिंदु
Chromosomes,गुणसूत्र
Chunking,"खंडीयन, चंकन"
Clinical psychologist,नैदानिक मनोविज्ञानी
Closed mindedness,संवृत मानसिकता
Closure,पूर्ति
Cluster analysis,गुच्छ विश्‍लेषण
Co-satiation,सहतृप्ति
Cognitive algebra,संज्ञानात्मक बीजगणित
Cognitive alternatives,संज्ञानात्मक विकल्प
Cognitive architecture`,संज्ञानात्मक वास्‍तुकला
Cognitive complexity,संज्ञानात्मक जटिलता
Cognitive consistency,संज्ञानात्मक संगति
Cognitive consistency theories,संज्ञानात्मक संगति सिद्धांत
Cognitive consonance,संज्ञानात्मक अंत:संबद्धता
Cognitive development,संज्ञानात्मक विकास
Cognitive dissonance,संज्ञानात्मक विसंवादिता
