English,Hindi
abnormal puerperium,वैकृत प्रसूतकाल
abnormal renal retention,अपसामान्य वृक्क अवधारण
abnormal sexual perversion,असाधारण लैंगिक विपर्यास
abnormal toxicity,अपसामान्य विषालुता
abnormality,"अपसामान्यता, असामान्यता"
ABO blood group system,ABO रक्त वर्ग प्रणाली
ABO blood group system,ABO रक्त वर्ग तंत्र
aboral,अपमुख
aborative,"गर्भस्रावी, वृद्धिरोधी, रुद्धवृद्धि"
abort,"विकासरोध, गर्भपात"
aborticide,गर्भनाशी
abortifacient (=abortient),"गर्भस्रावक, गर्भपाती"
abortion,"गर्भस्राव, वृद्धिरोध"
abortive poliomyelitis,"अप्रगल्भ पोलियोमेरूरज्जुशोथ, अप्रगल्भ पोलियो"
abortus,पतित गर्भ
aboulia (=abulia),"इच्छादौर्बल्य, संकल्प असामर्थ्य"
above knee appliance,ऊर्ध्वजानु साधन
abrachia,अप्रगंडता
abrachiocephalia,अप्रगंडशीर्षता
abradant,"अपघर्षी, अपघर्षक"
abrade,घर्षण
abraded tissue,अपघर्षित ऊतक
abraham lens,अब्राहम लेन्स
abrasion,"अपघर्षण, खरोंच"
abrasive,अपघर्षी
abrasive band,अपघर्षी पट्टी
abrasive dise,अपघर्षी चक्रिका
abrasive paper (=emery paper),अपघर्षी पत्र
abrasive soap,अपघर्षी साबुन
abreact,भावविरेचन
abreaction,भावविरेचन युक्ति
abrin,"गुंजाविष, ऐब्रिन"
abruptio placentae (=ablatio placentae),अपरा-पृथक्भवन
abruptio vasorum,(अपरा) वाहिका पृथक्भवन
abscess,"विद्रधि, फोड़ा"
abscise,उत्पाटन
absciss layer,विलग स्तर
abscissa of graph,आरेख भुज
abscissa of graph,वक्र भुज
abscission,उत्पाटन
absence of reaction,अभिक्रियाहीनता
absence of reaction,अभिक्रियाहीनता
absente febre,ज्वरहीनता
Absidia,ऐब्सीडिया
Absidia Corymbifera (=Mucor corymbifera),ऐब्सीडिया कोरिम्बिफेरा
absolute,"परम, पूर्ण, परिशुद्ध, एब्सोल्यूट, निरपेक्ष"
absolute activity,निरपेक्ष सक्रियता
absolute agraphia,पूर्ण लेखन-अक्षमता
absolute alcohol,परिशुद्ध ऐल्कोहॉल
absolute boneconduction test,निरपेक्ष अस्थिचालन परीक्षण
absolute diet,पूर्ण आहार
absolute electrometer,निरपेक्ष विद्युत्मापी
absolute filter,परिशोधी निस्यंदक
absolute glaucoma,पूर्ण ग्लोकोमा
absolute humidity,निरपेक्ष आर्द्रता
absolute hypermetropia,अवशिष्ट दूरदृष्ठिता
absolute potential,निरपेक्ष विभव
absolute reaction rate,निरपेक्ष अभिक्रिया दर
absolute scotona,पूर्ण अंधक्षेत्र
absolute system (c.g.system),निरपेक्ष पद्धति (से. ग्रा. से.)
absolute threshold,परम प्रभावसीमा
absolute Value,निरपेक्ष मान
absolute value,निरपेक्ष मान
absolute viscosity,निरपेक्ष श्यानता
absolutes,ऐब्सोल्यूट्स
absorbable gelatin sponge (spongia gelatina absorbenda),अवशोष्य जिलेटिन स्पंज
absorbable haemostatic,अवशोष्य रक्तस्तंभक
absorbable ligature,अवशोषी बंध
absorbable suture,अवशोष्य सीवन
absorbance,अवशोषणांक
absorbance index,अवशोषणांक
absorbefacient,अवशोषी
absorbency,"अवशोषकता, अवशोषणांक"
absorbent,अवशोषक
absorbent cotton,अवशोषक रूई
absorbent excipient,अवशोषक अनुद्रव्य
absorbent gauze (=unmedicated gauze),अवशोषी गॉज
absorbent lint,अवशोषी लिंट
absorbent ribbon gauze,अवशोषी फीता गॉज
absorbing power,अवशोषण क्षमता
absorphimetric method,अवशोषणमितीय रीति
absorpotion period,अवशोषण अवधि
absorptimetry,अवशोषणमिति
absorptiometer,"अवशोषणमापी,"
absorption,अवशोषण
absorption band,अवशोषण बैंड
absorption co-efficient,अवशोषण गुणांक
absorption curve,अवशोषण वक्र
absorption line,अवशोषण रेखा
absorption loss,अवशोषण हानि
absorption ointment base,अवशोषण मरहम आधार
absorption period group,अवशोषण अवधि वर्ग
absorption spectrum,अवशोषण स्पेक्ट्रम
absorptive,अवशोषी
absorptivity,"अवशोषण गुणांक, अवशोषकता"
abstinence,"संयम, परहेज"
abstinence delirium,निग्रह प्रलाप
abstinence syndrome,संयम संलक्षण
abstinence syndrome (withdrawal syndrome),वर्जन संलक्षण
abstract,सारांश
abstraction,"सारहरण, अपाहरण"
abstraction of water,जलहरण
abutment,अंत्याधार
Ac. globulin,Ac. ग्लोबुलिन
acacia,"ऐकेशिया, आकेशा"
acacia catechu (=black catechu),"ऐकेशिया केटेचू (कत्था वृक्ष, खदिर)"
acacia senegal,ऐकेशिया सेनेगल
acalculia,परिकलन अक्षमता
acanthaceae,ऐकेन्थेसी
Acanthia,ऐकेन्थिया
Acanthia lectularis,एकेन्थिया लेक्टुलेरिस
Acanthia rotundatus,एकेन्थिया रोट्न्डेटस
acanthion (=akanthion),"नासाग्रकंटक, नासाग्रकंटक बिंदु, एकेन्थियन"
acantho,एकेन्थो
Acanthocephala,"कंटशीर्ष, ऐकेन्थोसिफेला"
Acanthocheilonema perstans,ऐकेन्थोकीलोनीमा पर्सटेन्स
acantholysis,ऐकेन्थोलाइसिस
acanthoma,"कणिकार्बुद, ऐकेन्थोमा"
acanthosis,ऐकेन्थोसिस
acanthosis nigricans,ऐकेन्थोसिस नाइग्रिकेन्स
acantocytosis,"ऐकेन्थोसाइटोसिस, कंटककोशिकता"
acapnia,एकेप्निया
acarbia,अकार्बोनेटरक्तता
acardia,अह्रदयता
acardiacus,एकल ह्रद्यमल
acardiacus,एकल ह्रदयमल
acardius,अह्रदय गर्भ
acariasis,ऐकेरसरुग्णता
acaricide,ऐकेरसनाशी
Acarina,ऐकेरिना
acarodermatitis,ऐकेरसत्वकशोथ
Acarus,ऐकेरस
Acarus scabiei,ऐकेरस स्केबिआइ
acatalasia,"ऐकेटेलेसिया, केटेलेसहीनता"
acatalepsia (=acatalepsy),बोधहीनता
acatephasia,असंबद्ध वाक
accelerated,त्वरित
accelerated ageing test (=accelerated storage test),त्वरित वयन परीक्षण
accelerated conduction,त्वरित चालन
accelerated filtration,त्वरित निस्यंदन
accelerated serum sickness,त्वरित् सीरम अस्वस्थता
accelerated stability analysis,त्वरित स्थायित्व विश्लेषण
accelerating force,त्वरक बल
accelerating grid,"त्वरण ग्रिड, त्वरक ग्रिड"
acceleration,त्वरण
acceleration phase,त्वरण प्रावस्था
accelerator,"त्वरक, त्वरित्र"
accelerator nerve,त्वरक तंत्रिका
Accelerin (factor VI),एक्सिलेरिन (कारक षष्ठम)
accentuated,प्रबल
accentuation,प्रबलन
acceptance sampling,स्वीकृति प्रतिचयन
acceptance test,"प्रतिग्रहण परीक्षण, स्वीकृति परीक्षण"
acceptance tolerance,प्रतिग्रहण सह्यता
acceptor,ग्राही
accesory sinus suppuration,अपर वायुविवर पूयता
accessorius anterior gyrus,अतिरिक्त अम्र कर्णक
accessory (=accessorius),"सहायक, अतिरिक्त, उपसाधन"
accessory adrenal (=suprarenal),अतिरिक्त अधिवृक्क
accessory auricle,अतिरिक्त बहिःकर्ण
accessory breast,अतिरिक्त स्तन
accessory chromaffin system,अतिरिक्त वर्णरागी तंत्र
accessory food factor,सहायक खाद्य घटक
accessory food factor,सहायक खाद्य
accessory gland,अतिरिक्त ग्रंथि
accessory growth factor,सहायक वृद्धि घटक
accessory hemiazygos vein (inferior hemiazygosu),निम्न अर्धायुग्म शिरा
accessory lung,अतिरिक्त फुप्फुस
accessory nerve,सहायक तंत्रिका
accessory ostia,अपर मुख
accessory sex gland,अतिरिक्त लिंग ग्रंथि
accessory sinuses empyema,अपर विवरों की अंतःपूयता
accessory spleen (lien) (splenunculi),अतिरिक्त प्लीहा
accident,"दुर्घटना, आघात"
accidental,"आकस्मिक, आकस्मिक चिह्न"
accidental abortion,आकस्मिक गर्भस्राव
accidental death,दुर्घटनाजन्य मृत्यु
accidental error,आकस्मिक त्रुटि
accidental loss,"अज्ञातहेतुक हानि, आकस्मिक हानि"
accidental point,"लोपबिंदु, लोपांक"
acclerated reaction,त्वरित प्रतिक्रिया
acclimatization (=acclimation),"दशानुकूलन, पर्यनुकूलन"
accommodation,समंजन
accommodation convergence ratio,समंजन अभिसर अनुपात
accommodation reflex,समंजन प्रतिवर्त
accomodative asthenopia (ophthalmocopia),समंजनी नेत्रावसाद
accouchenr's hand,"प्रसावक हस्त, शंक्वाकार हस्त"
accouchment outfit,"प्रसूति उपकरण बक्स, प्रसूति किट"
accounchement,प्रसव
accounchement force,शीघ्र प्रसव
accountability,"जवाबदेही, लेखादायित्व"
accounting,लेखाकरण
accounting control,लेखा नियंत्रण
accretio cordis,परिह्रद् आसंग
accretion,अभिवृद्धि
accretionary growth,वर्धनात्मक-वृद्धि
accumulative gene,संचयी जीन
accuracy,"यथार्थता, ठीक होना"
"acephalis (=acephalism, acephaly)",अशीर्षता
acephalus,अशीर्ष
acerb,"तीखा, तीक्ष्ण"
acervulus (=brain sand),मस्तिष्क सिकता
acessory olivary nucleus,वर्तुलिका उपकेंद्रक
acetabular,उलूखल -
acetabular artery,उलूखल धमनी
acetabular Breadth,उलूखल चौड़ाई
acetabular breadth,उलूखल चौड़ाई
acetabular labium,उलूखल लेबियम
acetabuloplasty,उलूखल-संधान
acetabulum,"उलूखल, ऐसिटेबुलम"
acetaldehyde cyanohydrin,ऐसीटेलिडहाइड सायनोहाइड्रिन
active acetaldehyde,सक्रिय ऐसीटेल्डिहाइड
acetate,ऐसिटेट
acetate replacing factor,ऐसिटेट प्रतिस्थापी घटक
acetator,ऐसीटेटर
aceto-bromo sugar,ऐसिटो ब्रोमो शर्करा
acetoacetic acid,एसिटोएसिटिक अम्ल
Acetobacter,ऐसिटोबैक्टर
acetokinase,ऐसिटोकाइनेस
acetomenaphthone,ऐसिटोमिनैपथौन
acetonaemia,ऐसिटोनरक्तता
acetone,ऐसिटोन
acetone body,ऐसीटोन पिंड
acetonuria,ऐसिटोनमेह
acetous preparation,ऐसीटस योग
acetoxime,ऐसिटॉक्सिम
acetum,ऐसिटम
acetyl coenzyme A,ऐसिटिल सहएंजाइम A
acetylation,ऐसिटिलीकरण
acetylchloride,ऐसिटिलक्लोराइड
acetylcholine,ऐसिटिलकोलीन
acetylcoenzyme A,ऐसिटिल सहएंजाइम A
acetylene tetrachloride,ऐसिटिलीन टेट्राक्लोराइड
acetylsalicylic acid,एसीटिलसैलिसिलिक अम्ल
acetymethyl carbinol,एसिटिल मेथिल कार्बिनॉल
achalasia,"अशिथिलता, ऐकेलेसिया"
achalasia cardia,अभिह्रदय अशिथिलता
achalasia of pharyngooesopha-geal spincter,ग्रसनी-ग्रासनली संवरणी अशिथिलता
acheilia,(सहज) अनोष्ठता
acheiria,अहस्तता
acheiropodia,(सहज) अहस्तपादता
achene,ऐकीन
Achillea millefolium,ऐकिलिया मिलीफोलियम
Achilles reflex,अकिलेज प्रतिवर्त
achlorhydria,जठर-अनम्लता
acholia,अपित्तता
acholic,"अपैत्तिक, अपित्त"
acholuria,अपित्तमेह
"acholuric jaundice (=congenital haemolytic jaundice, hereditary spherocytosis )",अपित्तमेही कामला
achondroplasia,उपास्थि-अविकसन
achondroplastic dwarfism,अस्थिदोष वामनता
achorhydric anaemia,जठर-अनम्ली अरक्तता
achrestic anaemia,एक्रेस्टिक अरक्तता
achrodextrin,ऐकोडेक्सट्रिन
achromasia,अवर्णकता
achromatic,अवर्णी
achromatic objective,अवर्णक अभिदृश्यक
achromatic spindle,अवर्णी तर्कु
achromatic vision,अवर्णी दृष्टि
achromatopia (=achromatopsia) (=colour blindness),वर्णाधता
achromia,अवर्णता
achromic,अवर्णिक
achromocyte,"अल्पवर्णी कोशिका, एक्रोमोसाइट"
achromotrichia,केश-अवर्णता
Achulean,एक्यूली
achylia,"अकाइलता, वसालसीकाहीनता"
achylia gastrica,जठर अकाइलता
achylia pancreatica,अग्न्याशय अकाइलता
achylous,"अकाइली, अवसालसीकी"
aciasis,विरूपांतरण
acicular,सूच्याकार
acicular crystal,सूच्याकार क्रिस्टल
acid,"अम्ल, एसिड"
acid,एसिटक अम्ल
acid,आट्रिलोसक्सीनिक अम्ल
acid,- क्लोरोप्रोपेन-
acid,एक प्रोटी अम्ल
acid,आर्थोबोरिक अम्ल
acid base,अम्ल बेस
acid base equilibrium,अम्लक्षार साम्य
acid base parameter,अम्लक्षारक पैरामीटर
acid bath,अम्लजल स्नान
acid cracking,अम्लीय भंजन
acid cracking,अम्लीय भंजन
acid fast,अम्ल स्थायी
acid fast bacteria (=bacterium),अम्लसह जीवाणु
acid fast becillus,"अम्लसह दंडाणु, अम्लस्थायी दंडाणु"
acid fast infection,अम्लसह (दंडाणु) संक्रमण
acid hydrolysis,"एसिड जलाअपघटन, अम्ल जलाअपघटन"
acid insoluble ash,अम्ल अविलेय राख
acid mantle,अम्ल प्रावार
acid phosphatase,एसिड फॉस्फेटेस
acid reaction,"अम्ल अभिक्रिया, एसिड अभिक्रिया"
acid regurgitation,अम्ल प्रत्यावहन
acid residue food,अम्लावशेष खाद्य
acid resin,"अम्लीय रेज़िन, एसिड रेज़िन"
acid resistant,अम्लसह
acid resistant,अम्लसह
acid resistant pencillin,अम्लसह पेनिसिलीन
acid resistant tablet,अम्लसह टिकिया
acid resisting composition,अम्ल प्रतिरोधी संघटन
acid saccharification,अम्ल शर्करीकरण
acid sludge,अम्ल अवपंक
acid value,अम्लमान
acid value,अम्ल मान
acid-base balance,"एसिड बेस संतुलन, अम्ल क्षारक संतुलन"
acid-base imbalance,अम्ल क्षारक असंतुलन
acid-base profile,"एसिड बेस प्ररूप, अम्ल-क्षार प्रोफाइल"
acid-catalysed hydrolysis,अम्ल उत्प्रेरित जलअपघटन
acid-insensitive indicator,अम्ल-अग्राही संकेतक
acid-pepsin activity,अम्ल-पेप्सिन सक्रियता
acid-Schiff stain,अम्ल-शिफ अभिरंजक
acidamia (=acidosis),अम्लरक्तता
acidifiable base,अम्लनीयक्षारक
acidification,"अम्लीकरण, अम्लीभवन"
acidified serum test,अम्लीकृत सीरम परीक्षण
acidimetry,अम्लमिति
acidity,अम्लता
acidity constant,अम्लता स्थिरांक
acidity limit,अम्लता सीमा
acidolyse,अम्ल-जलापघटन
acidolysis,अम्लांशन
acidophil adenoma,अम्लरागी ग्रंथ्यर्बुद
acidophile,अम्लरागी
acidophillic cell,अम्लरागी कोशिका
acidosis,"अम्लरक्तता, अम्लमयता"
acidotic,अम्लरक्तक
acidotic breathing,अम्लीय श्वसन
acidotic condition,अम्लमय अवस्था
acidotic respiration,अम्लमयताजन्य श्वसन
acidulant,"आम्लक, अम्लकर"
acidulated water,अम्लीकृत जल
acidum,एसिडम
acidum sulphyrosum,एसिडम सल्फयूरोसम
aciduria,अम्लमेह
acinar,कोष्ठकी
acinar lesion,कोष्ठकी विक्षति
acinar unit,कोष्ठकी एकक
aciniform,कोष्ठककरूप
acinous (acinose),कोष्ठकीय
Acintol C,"एसिन्टोल C , तरल रोजिन"
acinus,"कोष्ठक, एसिनस"
acme,दारूणावस्था
acne,"पनसिका, ऐक्नी"
acne agminata,ऐक्नी ऐग्मीनेटा
acne atrophica,शोषकर पनसिका
acne ciliaris,वर्त्मान्त पनसिका
acne comedone (=black head),ऐक्नी कोमेडोन
acne conglobata,ऐक्नी कांग्लोबेटा
acne cystica,ऐक्नी पुटी
acne disseminata,प्रसरित पनसिका
acne erythematosa,त्वकरक्तिम पनसिका
acne indurata,दृढ़ ऐक्नी
acne necrotica,ऐक्नी गलन
acne pustulosa,ऐक्नी पूयपुटी
acne rosacea,रक्तिम पनसिका
acne rosacea,रक्तिम पनसिका
acne vulgarsis,सामान्य पनसिका
acnemia,जंधा पिंडिकाशोष
Acocanthera,ऐकोकैन्थेरा
Acocanthera schimperi,ऐकोकैन्थेरा शिम्पेरी
aconitase,ऐकोनाइटेस
aconite,"ऐकोनाइट, वत्सनाभ"
aconite root,"एकोनाइट मूल, मोहरी, बचनाग"
aconitic acid,ऐकोनिटिक अम्ल
Aconitum chasmenthum,एकोनाइटम चैसमैन्थम (मोहरी पादप)
Aconitum napallus,एकोनाइटस नैपेलस (कालकूट)
acoria (=akoria),भोजन अतृप्तता
acormus (=trunkless monster),एकॉरमस (धड़हीन राक्षस)
acorn,"ऐकॉर्न, बांजफल"
Acorus calamus,"एकोरस केलेमस (उग्रगंधा पादप, वच पादप)"
acoumeter,एकूमीटर
acoustic,ध्वनिक
acoustic agraphia,श्रवण लेखन-अक्षमता
acoustic aphasia (=dysphasia) (=auditory aphasia),श्रवण वाचाघात
acoustic coagulation,ध्वनिक आतंचन
acoustic feed back,ध्वनिक प्रतिप्राप्ति
acoustic impendance,ध्वनिक प्रतिबाधा
acoustic nerve (=nervus acousticus ),श्रवण तंत्रिका
acoustic neurofibroma,श्रवण तंत्रिकातंतु अर्बुद
acoustic neuroma,श्रवण तंत्रिकार्बुद
acoustic radiation (=auditory radiation),ध्वनिक तंतु-विकिरण (=श्रवण तंतु-विकिरण)
acoustic reflex,ध्वनिक प्रतिवर्त
acoustic signal,ध्वनिक संकेत
acoustic trauma deafness,ध्वन्याघात बधिरता
acoustics,ध्वनिकी
acquired,उपार्जित
acquired antigen,उपार्जित प्रतिजन
acquired cerebral atrophy,उपार्जित प्रमस्तिष्क शोष
acquired character,उपार्जित लक्षण
acquired eythrocytic hypoplasia,उपार्जित लोहितकोशिका अल्पविकसन
acquired hepatic porphyria,उपार्जित यकृत् पॉर्फिरीनता
acquired immuno-deficiency,अर्जित प्रतिरक्षा हीनता
acquired modification,उपार्जित रूपांतर
acquired reflex,उपार्जित प्रतिवर्त
acquired resistance,उपार्जित प्रतिरोध
acquired retroversion,उपार्जित पश्चनति
acquired subluxation,अर्जित आंशिक स्थानभ्रंश
acquired toxoplasmosis,अर्जित टॉक्सोप्लाज़्मता
acraldehyde,ऐक्रैल्डिहाइड
acrania,ऐक्रेनिया
acrid,तीक्ष्ण
acrid odour,उग्र गंध
acridin dye,ऐक्रिडीन रंजक
acridine,ऐक्रिडीन
acridone,ऐक्रिडोन
acro-osteolysis,शाखास्थिलयन
acrobatic rickets,पेशीशिथिलज फक्करोग
acrocentric,"अग्रकेंद्रिक, अक्षांत केंद्रिक"
acrocephalosyndactyly,शंकुशीर्ष युक्तांगुलिता
acrocephaly (=acrocephalia),शंकुशीर्षता
acrocranic index,पृथुकरोटि-सूचकांक
acrocyanosis,शाखाश्यावता
acrodermatitis,शाखात्वक्शोथ
acrodermatitis continua (=acordermatitis perstants),सतत शाखात्वक शोथ
acrodermatitis enteropathica,आंत्रविकृति शाखात्वक्शोथ
acrodontalgia,वातज दंतार्ति
acrodotism,"अग्रदंतता, दंतुरता"
acrodynia,शाखावेदना
acrolein,ऐक्रोलीन
acromatic fluid bed drier,वायुचालित तरल संस्तर शोषित्र
acromegaly,अतिकायता शाखाबृहत्ता
acromial,"अंसकूट-, ऐक्रोमियल"
acromial artery,अंसकूट धमनी
acromiale,"अंसकूट बिदुं, एक्रोमियाले"
acromiale height,भू-अंसकूट ऊँचाई
acromio-cristal index,असंकूट-श्रोणि सूचकांक
acromioclavicular,अंसकूट-जत्रुक ऐक्रोमियोक्लेवीक्यूलर
acromioclavicular joint,"असंकूट जक्षुक संधि, एक्रोमियो-क्लैवीकूलर संधि"
acromiocoracoid,"अंसकूट-अंसतुंड, ऐक्रोमियोकोराकॉइड"
acromiohumeral,"अंसकूट-प्रगंड, ऐक्रोमियोह्यूमेरल"
acromion,"अंसकूट, ऐक्रोमिऑन"
acromion process,अंसकूट प्रवर्ध
acromiothoracic,"अंसकूट-उर, ऐक्रोमियोथोरेसिक"
acromiothoracic arch,अंसकूट उरः चाप
acromiothoracic artery,अंसकूट-उरो धमनी
acromiscapular,"अंसकूट-अंसफलक, ऐक्रोमियोस्केपुलर"
acrondont,अग्रदंती
acropachy,शाखास्थूलता
acropachyderma,शाखागजचर्मता
acroparaesthesia,शाखा-अपसंवेदन
acropodian,पादाग्र बिंदु
acrosclerosis,शाखाकाठिन्य
acrosome,"अग्रपिंडक, ऐक्रोसोम"
acrosomic granule,ऐक्रोसोम कणिका
acrylic,ऐक्रिलिक
acrylic acid,एक्रीलिक अम्ल
acrylonitrile,ऐक्रिलोनाइट्रिल
act,अधिनियम
actin,ऐक्टिन
actinic,"ऐक्टिनिक, विकारक, क्रियाशील"
actinic dermatitis,एक्टिनी त्वक्शोथ
actinic injury,एक्टिनीकिरण अभिघात
actinic ray,मृत्यु घर्घर
actinic screen,क्रियाशील किरण स्क्रीन
actinium,ऐक्टीनियम
actino,"ऐक्टिनो, विकिरण, किरण"
actinobacillosis,ऐक्टिनोबैसिलस रुग्णता
actinobacillus,ऐक्टिनोबेसिलस
actinobacillus lignieresi,लिग्निएरेसी
actinocytic,विकिरणकोशिकी
actinocytic stomata,विकिरकोशिकी रंध्र
actinoid series,ऐक्टिनॉइड श्रेणी
Actinomycetacease,ऐक्टिनोमाइसिटेसी
Actinomycetales,ऐक्टिनोमाइसिटेलिस
actinomycotic vulvovaginitis,एक्टिनोमाइसीज़ जन्य भग योनिशोथ
actinon,ऐक्टिनॉन
actinotherapeutics,किरण-चिकित्साशास्त्र
actiomorphic,त्रिज्या सममित
action,"क्रिया, कार्य"
action cycle,क्रिया चक्र
action potential,क्रिया विभव
action potential,क्रिया विभव
actiondermatitis,किरणत्वक्शोथ
actionometer,"किरण क्रियामापी, ऐक्टिनोमीटर"
Actionomycosis,"ऐक्टिनोमाइसीज़ता, ऐक्टिनो रुग्णता"
Actionomycosis madura,मदुरा ऐक्टिनोमाइसीज़ता
actiontheraphy,किरण-चिकित्सा
actithazic acid,एक्टिथयजिक अम्ल
activated,"सक्रियकृत, सक्रियित"
activated carbon,सक्रियकृत कार्बन
activated complex,सक्रियकृत संकर
activated sludge,सक्रियित अवपंक
activated sludge process,सक्रियित स्लज प्रक्रम
activated sludge process,सक्रियित आपंक प्रक्रम
activated wood charcoal,सक्रियकृत कोयला
activation,"सक्रियकरण, सक्रियण"
activation analysis,सक्रियण विश्लेषण
activation energy,सक्रियण ऊर्जा
activation heat,सक्रियण ऊष्मा
activation wave,सक्रियण तरंग
activator,सक्रियकारक
active,"सक्रिय, क्रियाशील"
active acetate,सक्रिय ऐसिटेट
active acetate,सक्रिय-एसिटेट
active carrier,सक्रिय वाहक
active centre,सक्रिय केंद्र
active congestion,सक्रिय रक्ताधिक्य
active degeneration,सक्रिय अपह्रास
active dihydroxyacetone,सक्रिय डाइहाइड्रॉक्सी एसिटोन
active dry yeast,सक्रिय शुष्क यीस्ट
active earth (=Fuller's earth),फुलर मृद्
active exercise,स्वकृत व्यायाम
active immunization,सक्रिय प्रतिरक्षीकरण
active immunization product,सक्रिय प्रतिरक्षीकरण उत्पाद
active immunization product,सक्रिय प्रतिरक्षण उत्पाद
active incontinence,सक्रिय असंयति
active juvenile cirrhosis,सक्रिय बाल सिरोसिस
active mass (=molarity),ग्राम अणुकता
active movement,सक्रिय गति
active negativism,सक्रिय नकारात्मकता
active phase,सक्रिय प्रावस्था
active principle,सक्रिय घटक
active resistance exercise,स्वकृत प्रतिरोधी व्यायाम
active site,सक्रिय स्थल
