English,Hindi
Active,सक्रिय
Active area,सक्रिय क्षेत्र
Active window,सक्रिय विंडो
Adaptability,अनुकूलनीयता
Adapter (adaptor),"अनुकूलक, अनुकूलित्र"
Adaptive differential pulse code modulation,अनुकूली विभेदी स्पंद कोड मॉडुलन
Address book,"पता पुस्तिका, एड्रेस बुक"
Address bus,"पता बस, एड्रेस बस"
Address resolution,"पता विभेदन, एड्रेस विभेदन"
Adjacent channel interference,"आसन्न सरणी व्यतिकरण, आसन्न चैनल व्यतिकरण"
Adjacent channel selectivity,"आसन्न चैनल वरण-क्षमता, आसन्न चैनल चयनात्मकता"
Adjacent frequency,आसन्न आवृत्ति
Adjacent frequency channel,आसन्न आवृत्ति चैनल
Adjacent picture carrier,"आसन्न चित्र वाहक, संलग्न वीडियो वाहक"
Adjacent sound carrier,आसन्न ध्वनि वाहक
Adjacent station,"निकटवतब स्टेशन, निकटवतब केंद्र"
Adjustable,समायोज्य
Adjustable condenser,समायोज्य संधारित्र
Adjusting pressure,समायोज्य दाब
Adjusting wrench,समायोजी रिंच
Adjustment,समायोजन
Administrator," प्रशासक , नियंत्रक"
Advanced technology,उन्नत प्रौद्योगिकी
Aerial,"एरियल (ऐन्टेना), आकाशी, वायव, हवाई"
Aerial array,एरियल व्यूह
Aerial booster,"एरियल वर्धक, ऐन्टेना वर्धक"
Aerial current,ऐन्टेना धारा
Aerial earthing switch,ऐन्टेना भूसंपर्कक स्विच
Aerial efficiency,ऐन्टेना दक्षता
Aerial impedance,ऐन्टेना प्रतिबाधा
Aerial inductance,ऐन्टेना प्रेरकत्व
Aerial insulator,ऐन्टेना विद्तरोधी
Aerial loading coil,ऐन्टेना भारण कुंडली
Aerial photography,आकाषी फोटोग्राफी
Aerial power,ऐन्टेना षक्ति
Aerial radiation reistance,आकाशी विकिरण प्रतिरोध
Aerial reactance,ऐन्टेना प्रतिघात
Aerodynamics,वायुगतिकी
Agency,"एजेंसी, अभिकरण"
Air compressor,वायु संपीडक
Air condenser,वायु संधारित्र
Air cooled,वायुशीतित
Air cored coil,वायु क्रोडित कुंडली
Airconditioning,वातानुकूलन
Albedo,ऐल्बीडो
Algorithm,"कलन विधि, एल्गोरिथ्म"
Aliasing,एलियासिंग
Aligning,संरेखण
Alignment,संरेखण
All wave aerial,सर्व तरंग एरियल
Allocation,नियतन
Alphabetic,"वर्णक्रमीय, वर्णक्रमिक"
Alphanumeric,अक्षरांकीय
Alphanumeric character,अक्षरांकीय संप्रतीक
Alphanumeric information,अक्षरांकीय सूचना
Alternating current (a.c.),प्रत्यावतब धारा (ए सी)
Alternation,प्रत्यावर्तन
Alternator,"प्रत्यावर्तक, प्रत्यावर्तित्र"
Altitude," तुंगता , उन्नतांश         , शीर्षलंब"
Altitude of the apogee,अपभू-तुंगता
Altitude of the perigee,उपभू-तुंगता
Amateur radio communication,अव्यावसायिक रेडियो संचार
Ambience,परिवेश
Ambience microphone,परिवेश माइक्रोफोन
Ambient condition,परिवेशी दशा
Ambient lighting,परिवेश प्रकाश व्यवस्था
Ambient noise,परिवेशी रव
Ambient temperature,"परिवेशी ताप, परिवेश ताप"
American standard code,अमरीकी मानक कोड
Ampere,ऐम्पियर
Ampere meter,ऐम्पियर मापी
Amplification,प्रवर्धन
Amplification factor,प्रवर्धन गुणक
Amplifier,प्रवर्धक
Amplifier gain,प्रवर्धक लब्धि
Amplifier noise,प्रवर्धक रव
Amplifying equipment,प्रवर्धन उपस्कर
Amplifying klystron,प्रवर्धन क्लाइस्ट्रॉन
Amplifying unit,प्रवर्धन एकक
Amplitude," आयाम , कोणांक"
Amplitude distortion,आयाम विरूपण
Amplitude excursion,आयाम प्रसार
Amplitude factor,आयाम गुणक
Amplitude limiter,आयाम सीमक
Amplitude modulated,आयाम मॉडुलित
Amplitude modulation,आयाम मॉडुलन
Analog (analogue),"अनुरूप, एनालॉग"
Analog circuit,अनुरूप परिपथ
Analog computer,अनुरूप कंप्यूटर
Analog radio frequency channel,अनुरूप रेडियो आवृत्ति चैनल
Analog representation,अनुरूप निरूपण
Analog signal,"अनुरूप संकेत, अनुरूप सिगनल"
Analog to digital,अनुरूप से अंकीय
Analog to digital converter,अनुरूप-अंकीय परिवर्तक
Analog video,अनुरूप वीडियो
Analogous,"अनुरूप, स–श"
Analogy,अनुरूपता
Analysis,विष्लेषण
Analysis of data,आंकड़ा विष्लेषण
Analytical density,विष्लेषी घनत्व
Analyze,विष्लेषण करना
Analyzer,विष्लेषक
Ancilliary equipment,सहायक उपस्कर
AND Gate,"ऐन्ड गेट, तथा द्वार, AND गेट"
Angle of collimation,समांतरण कोण
Angle of polarization,धुवण कोण
Angle of rotation,घूर्णन कोण
Angstrom (Å),ऐंग्स्ट्रम(Å)
Angular,"कोणीय, d¨f.kd"
Angular acceleration,d¨.kh; त्वरण
Angular co-ordinates,कोणीय निर्देशांक
Angular deflection,कोणीय विक्षेपण
Angular dispersion,कोणीय परिक्षेपण
Angular displacement,कोणीय विस्थापन
Angular error,कोणीय त्रुटि
Angular frequency,कोणीय आवृत्ति
Angular momentum,कोणीय संवेग
Angular motion,कोणीय गति
Angular velocity,कोणीय वेग
Animation,"ऐनीमेशन, सजीवन"
Anode,ऐनोड
Anode battery,ऐनोड बैटरी
Anode characteristic,ऐनोड अभिलक्षण
Anode circuit,ऐनोड परिपथ
Anode dissipation,ऐनोड क्षय
Anode efficiency,ऐनोड दक्षता
Anode input power,ऐनोड निवेश षक्ति
Anode modulation,ऐनोड मॉडुलन
Antenna,ऐन्टेना
Antenna beamwidth,ऐन्टेना किरणपुंज चौड़ाई
Antenna booster,ऐन्टेना वर्धक
Antenna changeover switch,ऐन्टेना परिवर्तन स्विच
Antenna coil,ऐन्टेना कुंडली
Antenna configuration,"ऐन्टेना विन्यास, ऐन्टेना संरूपण"
Antenna coupler,ऐन्टेना युग्मक
Antenna cross polar pattern,ऐन्टेना अनुप्रस्थ धुवीय प्रतिरूप
Antenna current,ऐन्टेना धारा
Antenna directivity gain,ऐन्टेना दैशिकता लब्धि
Antenna duplexer,ऐन्टेना द्वैध संकेतक
Antenna effective area,ऐन्टेना प्रभावी क्षेत्र
Antenna efficiency,ऐन्टेना दक्षता
Antenna feed,ऐन्टेना प्रभरण
Antenna foot print,ऐन्टेना व्याप्ति
Antenna gain,ऐन्टेना लब्धि
Antenna height,ऐन्टेना ऊंचाई
Antenna impedance,ऐन्टेना प्रतिबाधा
Antenna inductance,ऐन्टेना प्रेरकत्व
Antenna pattern,ऐन्टेना प्रतिरूप
Antenna plexer,"ऐन्टेना द्विसंकेतक, ऐन्टेना द्वियुग्मक"
Antenna polarization,ऐन्टेना धुवण
Antenna power,ऐन्टेना षक्ति
Antenna power gain,ऐन्टेना षक्ति लब्धि
Antenna radiation resistance,ऐन्टेना विकिरण प्रतिरोध
Antenna reactance,ऐन्टेना प्रतिघात
Antenna reflector,ऐन्टेना परावर्तक
Antenna resistance,ऐन्टेना प्रतिरोध
Antenna resonant frequency,ऐन्टेना अनुनादी आवृत्ति
Antenna spacing,ऐन्टेना अंतरालन
Antenna switching room,ऐन्टेना स्विचन कक्ष
Antenna tuning coil,ऐन्टेना समस्वरक कुंडली
Antenna tuning hut,ऐन्टेना समस्वरक कुटीर
Aperture,द्वारक
Apogee,"भूमि उच्च, अपभू"
Apogee rocket,अपभू राकेट
Apparatus,उपकरण
Apparent,आभासी
Applet,ऐपलेट (जावा में प्रोग्राम)
Application," अनुप्रयोग , आवेदन"
Approximate,"आसन्न, लगभग, सन्निकट"
Aquous solution,जलीय घोल
Arc," चाप , आर्क"
Architecture," संरचना , स्थापत्यकला    , वास्तुकला"
Archival transfer of sound recording,पुरालेखीय ध्वनि-अभिलेखन अंतरण
Archives,अभिलेखागार; पुरालेख
Arithmetic coding,अंकगणितीय कोडन
Armature,आर्मेचर
Armature winding,"आर्मेचर कुंडलन, आर्मेचर कुंडली"
Array,"व्यूह, सरणी"
Arrester,"प्रग्राही, निरोधक"
Articulation,सुस्पष्ट उच्चारण
Artifact (=artefact),शिल्पतथ्य; छविदोष
Ascending,आरोहण
Aspect ratio,अभिमुखता अनुपात
Assembler,समायोजक
Assertion,निष्चयन
Assignment,"समनुदेशन, नियत कार्य"
Assignment channel,नियतन चैनल
Asymmetrical,असममित
Asynchronous,अतुल्यकालिक
Atmosphere,वायुमंडल
Atmospheric loss,वायुमंडलीय हानि
Atmospheric noise,वायुमंडलीय रव
Atmospheric pressure,वायुमंडलीय दाब
Atmospheric propagation,वायुमंडलीय संचरण
Atmospheric radio-wave,वायुमंडलीय रेडियो तरंग
Atmospherics,वायु-वैद्युत् क्षोभ
Atom,परमाणु
Atomic structure,परमाणु संरचना
Attachment,संलग्नक
Attenuation,क्षीणन
Attenuation loss,क्षीणन हानि
Attenuation of sound waves,ध्वनि तरंग क्षीणन
Attenuator,क्षीणकारी
Attenuator-pad,क्षीणकारी पैड
Audibility threshold,श्रव्यता देहली
Audible,श्रव्य
Audible frequency,श्रव्य आवृत्ति
Audible tone,श्रव्य स्वरक
Audible-spectrum,श्रव्य स्पेक्ट्रम
Audience,"श्रोतागण, दर्शकगण, श्रोता समुदाय"
Audio,"श्रव्य, ऑडियो"
Audio amplifier,श्रव्य प्रवर्धक
Audio analyzer,श्रव्य विष्लेषक
Audio broadcasting,श्रव्य प्रसारण
Audio cable,"श्रव्य केबल, ऑडियो केबल"
Audio chain,श्रव्य  शृंखला
Audio codec,"श्रव्य कोडेक, श्रव्य कोडक-विकोडक"
Audio compression,श्रव्य संपीडन
Audio compressor,श्रव्य संपीडक
Audio console,श्रव्य कंसोल
Audio distortion,श्रव्य विरूपण
Audio dynamic range,"श्रव्य गतिक सीमा, श्रव्य गतिक परास"
Audio file format,श्रव्य संचिका आरूप
Audio frame format,श्रव्य फ्रेम आरूप
Audio frequency amplifier,श्रव्य आवृत्ति प्रवर्धक
Audio frequency generator,श्रव्य आवृत्ति जनित्र
Audio frequency range,श्रव्य आवृत्ति परास
Audio frequency response,श्रव्य आवृत्ति अनुक्रिया
Audio limiter,श्रव्य सीमक
Audio line,श्रव्य लाइन
Audio mixer,श्रव्य मिश्रक
Audio modulation,श्रव्य मॉडुलन
Audio oscillator,"श्रव्य दोलक, श्रव्य दोलित्र"
Audio output,श्रव्य निर्गत
Audio power,श्रव्य षक्ति
Audio quality,श्रव्य गुणवत्ता
Audio signal,"श्रव्य संकेत, ध्वनि संकेत, ध्वनि सिगनल"
Audio signal processing,श्रव्य संकेत प्रक्रमण
Audio spectrum,"श्रव्य स्पेक्ट्रम, ध्वनि स्पेक्ट्रम"
Audio storage,श्रव्य भंडारण
Audio sub-carrier,श्रव्य (आवृत्ति) उपवाहक
Audio transformer,श्रव्य रूपांतरक
Audio transmitter,श्रव्य प्रेषित्र
Audio/video compression,–श्य/श्रव्य संपीडन
Audio-frequency oscillator,श्रव्य आवृत्ति दोलक
Audio-frequency signal,"श्रव्य आवृत्ति संकेत, श्रव्य आवृत्ति सिगनल"
Audiometry,श्रव्यमिति
Audio-visual aid,–ष्य-श्रव्य साधन
Auditory perception,श्रवण बोध
Authentication,"अधिप्रमाणन, प्रमाणीकरण"
Authorised carrier frequency,"प्राधिकृत वाहक आवृति, अधिकृत वाहक आवृत्ति"
Auto CAD,"ऑटो कैड, ऑटो CAD"
Auto diagnostics,स्वतः नैदानिकी
Automatic,"स्वचल, स्वचालित, स्वतः, स्व"
Automatic control,स्वतः नियंत्रण
Automatic detection,स्वतः संसूचन
Automatic equipment,स्वचालित उपस्कर
Automatic frequency control,स्वतःआवृत्ति नियंत्रण
Automatic limiter,स्वचालित सीमक
Automatic machine,स्वचालित मशीन
Automatic phasae control,स्वतः कला नियंत्रण
Automatic picture transmission,स्वतः चित्र प्रेषण
Automatic playback," स्व प्रतिश्रवण ,स्व प्रति–श्यण"
Automatic power control,स्वतः षक्ति नियंत्रण
Automatic programming,"स्वतःप्रोग्रामन, स्वतः क्रमादेशन"
Automatic recording,स्वतः अभिलेखन
Automatic reset,स्वतः पुनः स्थापन
Automatic shutter,स्वचालित कपाट
Automatic system,स्वचल तंत्र
Automatic telephone,स्वचालित टेलीफोन
Automatic temperature control,स्वतः ताप-नियंत्रण
Automatic voltage regulator,स्वतः वोल्टता नियामक
Automatic volume compressor,स्वतः प्रबलता संपीडक
Automatic volume control,स्वतः प्रबलता नियंत्रक
Automatic volume expander,स्वतः प्रबलता विस्तारक
Automation,स्वचालन
Automation control,"स्वचालन नियंत्रण, स्वतः नियंत्रण, स्वनियंत्रण"
Automation frequency controller,स्वतः आवृत्ति नियंत्रक
Auxiliary,सहायक
Auxiliary audio bus,सहायक श्रव्य बस
Available power,उपलब्ध षक्ति
Avalanche breakdown,"ऐवेलांशी भंग, अवधाव भंग"
Average life,"औसत आयु, औसत जीवन"
Average pressure,औसत दाब
Average speed,औसत चाल
Axis of spin,प्रचक्रण-अक्ष
Azimuth,दिगंश
Azimuth angle,दिगंश कोण
Azimuth error,दिगंश त्रुटि
Back light,"पृष्ठ प्रकाश, पश्च प्रकाश"
Back projection,पश्च प्रक्षेपण
Back voltage (=reverse voltage),विरोधी वोल्टता
Backfire (arc back),विपरीत आर्क
Background light,पृष्ठभूमि प्रकाश
Background noise,पृष्ठभूमि रव
Background projection,पृष्ठभूमि प्रक्षेपण
Backup,"बैक-अप, पूर्तिकर, प्रतिपोषक"
Baffle,"गतिरोधक, व्यारोध, बाधिका"
Baking,भर्जन
Balanced audio,संतुलित श्रव्य
Balanced audio line,संतुलित श्रव्य लाइन
Balanced transmission line,संतुलित संचरण लाइन
Balancing,संतुलन
Ballast,स्थिरक
Ballast factor,स्थिरण कारक
Balun,बलून
Band,"बैंड, पट्टी"
Band pass filter,"बैंड पारक फिल्टर, बैंड पारक निस्यंदक"
Band selector,बैंड वरक
Band splitting,बैंड विपाटन
Band stop filter,"बैंड वर्जक फिल्टर, बैंड वर्जक निस्यंदक"
Band switch,बैंड स्विच
Band tuning,"पट्टी समस्वरण, बैंड ट्यूनिंग"
Bandwidth,"बैंड विस्तार, बैंडविड्थ, बैंड चौड़ाई"
Bar,"बार, दंड"
Bar code,बार कोड
Bar data,"बार डाटा, बार आंकड़ा"
Bare band,खुली पट्टी
Bare lamp,अनावृत लैम्प
Barn door,बार्न द्वार
Base band,आधार बैंड
Base band signal,आधार बैंड संकेत
Base band system,आधार बैंड तंत्र
Base browser,आधार विचरक
Base collector junction,आधार संग्राही संधि
Base insulator,आधार विद्युत्रोधी
Bass,"मन्द्रस्वर, बास"
Bass compensation,मन्द्रस्वर क्षतिपूर्ति
Bass loudspeaker (woofer),मन्द्रस्वर लाउडस्पीकर
Batch scanning,समूह क्रमवीक्षण
Battery charging,बैटरी आवेशन
Beam,किरण पुंज
Beat,विस्पंद
Beat frequency oscillator,विस्पंद आवृत्ति दोलित्र
Bel,बेल
Bias,"अभिनति, बायस"
Bias circuit,"बायस परिपथ, अभिनति परिपथ"
Bias frequency,"अभिनति आवृत्ति, बायस-आवृत्ति"
Bias voltage,बायस वोल्टता
Biased in the forward direction,"अग्रबायसित, अग्राभिनत"
Bi-directional microphone,उभयमुखी माइक्रोफोन
Billboard,"बिलबोर्ड,  विज्ञापन फलक"
Billboard application,बिलबोर्ड अनुप्रयोग
Bi-metallic element,द्विधात्विक अवयव
Binary,द्विआधारी
Binary coded decimal,द्विआधारी कोडित दशमलव
Binary digit (bit),द्विआधारी अंक (बिट)
Binary number,द्विआधारी संख्या
Binaural hearing,द्विकणब श्रवण
Binocular,"द्विनेत्री, बाइनॉक्युलर"
Biometric,"जैवमितीय, जैवमितिक"
Bipolar transistor,द्विधुवी ट्रांजिस्टर
Bit allocation,बिट नियतन
Bit rate,बिट दर
Black & white TV,श्वेत-श्याम टेलीविजन
Blank,"रिक्त, शून्य, विलोप"
Blanking interval,विलोपन अंतराल
Blanking level,विलोपन स्तर
Bleeder resistance,स्रावी प्रतिरोध
Blimped camera,ध्वनिरूद्ध कैमरा
Blinding glare,"अंधक चौंध, चकाचौंध"
Blink,टिमटिमाना
Blinking,टिमटिमाना
Block code,ब्लॉक कोड
Block diagram,ब्लॉक आरेख
Block interleave,ब्लॉक अंतरापत्र
Blocking capacitor,अवरोधक संधारित्र
Blocking oscillator,अवरोधक दोलित्र
Bloom,प्रफुल्लन
Blow lamp,ब्लो लैम्प
Blow pipe,फूंकनी
Blower,"धौंकनी, ब्लोअर"
Bluetooth,ब्लूटूथ
Body capacitance,कायिक धारिता
Bookmark,"बुक मार्क, पृष्ठ स्मृति"
Boolean algebra,बूलीय बीजगणित
Boom,"बूम, तीव्रवृद्धि"
Boost,"बढ़ाना; वर्धन, उछाल"
Booster,वर्धक
Booster light,वर्धक प्रकाश
Boosting,वर्धन
Booting,बूटकरण
Bootstrap,बूटस्ट्रैप
Bottom light,तलीय प्रकाश
Bounce light,"उच्छलन प्रकाश, प्रस्कन्द प्रकाश"
Break down,"भंग, भंजन"
Break down voltage,भंजन वोल्टता
Bridge element,सेतु अवयव
Bridge rectifier,सेतुबद्ध दिष्टकारी
Bridged ‘T’ attenuator,सेतुबद्ध ‘T’ क्षीणकारी
Bridged structure,सेतुबद्ध संरचना
Bridging,सेतुबंधन
Bridging amplifier,सेतुबंधन प्रवर्धक
Bridging loss,सेतुबंधन हानि
Brightness,"द्युति, दीप्ति"
Brightness control,"द्युति नियंत्रण, दीप्ति नियंत्रण"
Brittle,भंगुर
Brittle substance,भंगुर पदार्थ
Broadband,विस्तृत बैंड
Broadband amplifier,विस्तृत बैंड प्रवर्धक
Broadband ISDN,"विस्तृत बैंड आई एस डी एन, विस्तृत बैंड ISDN"
Broadband system,विस्तृत बैंड तंत्र
Broadcast and communication technology,प्रसारण एवं संचार प्रौद्योगिकी
Broadcast coverage,प्रसारण व्याप्ति
Broadcast receiver,प्रसारण अभिग्राही
Broadcast service planning,प्रसारण सेवा योजना
Broadcast transmitter,प्रसारण प्रेषित्र
Broadcaster,प्रसारणकर्ता
Broadcasting,प्रसारण
Broadcasting station,प्रसारण केंद्र
Broken,खंडित
Browser,"विचरक, ब्राउजर"
Browsing,विचरण
Bubble,"बुदबुद , बुलबुला"
Buffer,बफर
Buffer amplifier,बफर प्रवर्धक
Buffer tube,बफर नलिका
Bug,"दोष, बग"
Built-in antenna,अंतर्निर्मित ऐन्टेना
Burner,"बर्नर, ज्वालक"
Burning,ज्वलन
Burst error,प्रस्फोट त्रुटि
Burst insertion pulse,प्रस्फोट निवेशन स्पंद
Burst phase,प्रस्फोट प्रावस्था
Bus,बस
Business intelligence,"व्यापार बोध, व्यापार बुद्धि"
Buzzer,बज़र
By pass,उपमार्ग
By passing,"उपमार्गन, उपपथन, उपनिकासन"
Bypass condenser,उपमार्ग संधारित्र
C,उभयनिष्ठ
C+programming language,C+प्रोग्रामन भाषा
Cabinet,"कैबिनेट, पेटिका"
Cable,केबल
Cable compound,"केबल यौगिक, केबल कम्पाउंड"
Cable equalization,"केबल तुल्यकरण, केबल समकरण"
Cable loss,"केबल हानि, केबल दास"
Cache,"कैश, द्रुतिका"
Caching,द्रुतीकरण
Cadmium cell,कैडमियम सेल
Calculating machine,परिकलन-यंत्र
Calculation,परिकलन
Calculator,परिकलित्र
Calibrate,"अंशशोधन, अंशांकन"
Calipers,कैलिपर्स
Calorimeter,"ऊष्मामापी, कैलोरीमीटर"
Camcorder,कैमकॉर्डर (कैमरा+ रिकार्डर)
Camera,कैमरा
Camera alignment,कैमरा संरेखण
Camera aperture,कैमरा द्वारक
Camera coverage,कैमरा –श्यक्षेत्र
Camera line-up,कैमरा परिसमंजन
Camera tube,कैमरा नलिका
Canopy,"चांदनी, छतरी, वितान"
Capability,"योग्यता, सामर्थ्य, क्षमता"
Capacitance,धारिता
Capacitive load,धारिता लोड
Capacitive reactance,धारिता प्रतिघात
Capacitor,संधारित्र
Capacitor input filter,संधारित्र निवेश फिल्टर
Capacity,"क्षमता, धारिता"
Capsule,"संपुटिका, कैप्सूल"
Caption,"शीर्षक, अनुशीर्षक"
Capture effect,अधिग्रहण प्रभाव
Card,कार्ड
Cardioid,"हृदयाभ, हृदयाकार"
Cardioid microphone,हृदयाभ माइक्रोफोन
Carrier,वाहक
Carrier frequency,वाहक आवृत्ति
Carrier frequency shift,वाहक आवृत्ति विस्थापन
Carrier power,वाहक षक्ति
Carrier sense signal,वाहक संवेद संकेत
Carrier sensitivity,वाहक संवेदनशीलता
Carrier separation,"वाहक पृथकन, वाहक पृथक्करण"
Carrier shift,वाहक विस्थापन
Carrier spacing,वाहक अंतराल
Carrier suppression,वाहक निरोध
Carrier wave,वाहक तरंग
Cartridge,काट्रिज
Carving,"उत्कीर्णन, नक्काशी"
Cascade,"सोपानी पात, सोपानी"
Cascaded circuit,सोपानी परिपथ
Cassette,कैसेट
Cast iron,ढलवां लोहा
Casting,ढालना; संचकन
Catalogue,सूचीपत्र
Catastrophic interference,"प्रलयकारी व्यतिकरण, प्रलयकारी बाधा"
Cathode,कैथोड
Cathode follower,कैथोड अनुगामी
Cathode resistor,कैथोड प्रतिरोधक
Cellphone,सेलफोन
Cellular,सैलुलर
Central control,केंद्रीय नियंत्रण
Central frequency,केंद्रीय आवृत्ति
Central processing unit,"केंद्रीय प्रक्रिया इकाई, केंद्रीय प्रक्रमण एकक"
Centralised database,केंद्रीकृत डाटाबेस
Centralised system,केंद्रीकृत तंत्र
Ceramic,"सिरेमिक, मृद्भांड"
Chamber,कक्ष
Changeover switch,परिवर्तक स्विच
Channel,"प्रणाल, चैनल"
Channel encoder,चैनल कोडक
Channel separation,"चैनल पृथकन, चैनल पृथक्करण"
Channel spacing,चैनल अंतराल
Channel switching,चैनल स्विचन
Characteristic impedance,अभिलाक्षणिक प्रतिबाधा
Characteristics,"लक्षण, विशेषता, अभिलक्षण"
Charge carrier,आवेश वाहक
Charge density,आवेश घनत्व
Charged,आवेशित
Charger,"चार्जक, आवेशक"
Charging voltage,"चार्जकारी वोल्टता, आवेशन वोल्टता"
Chart,"संचित्र, चार्ट"
Chasis,चैसिस
Chat,"चैट, उन्मुक्त वार्ता, गपशप"
Chip,चिप
Choke coil,चोक-कुंडली
Choke input,चोक निवेश
Chopper amplifier,संकर्तक प्रवर्धक
Chroma,वर्ण
Chroma sampling structure,वर्ण प्रतिचयन संरचना
Chrominance,"क्रोमिनेंस, वर्णकत्व"
Cinematography,"चल-चित्रकी, चलचित्र विज्ञान"
Circuit,परिपथ
Circuit board,परिपथ पट्ट
Circuit breaker,परिपथ विच्छेदक
Circuit element,परिपथ अवयव
Circuit switching,परिपथ स्विचन
Circuitry,परिपथिकी
Circular motion,"वर्तुल गति, वृत्तीय गति"
Circular polarization,वृत्तीय धुवण
Circular satellite orbit,वृत्तीय उपग्रह कक्षा
Circular velocity,वृत्तीय वेग
Circularly polarised antenna,वृत्तीयतः धुवित ऐन्टेना
Circularly polarised transmission,वृत्तीयतः धुवित संचरण
Circulator,परिसंचारक
Cladding,आवरण
Clamp,"शिकंजा, क्लैम्प"
Clamping circuit,"बंधन-परिपथ, क्लैम्पन परिपथ"
Class A operation,"ए वर्ग प्रचालन, A वर्ग प्रचालन"
Class C tuned amplifier,"सी वर्ग समस्वरित प्रवर्धक, C वर्ग समस्वरित प्रचालन"
Class of emission,उत्सर्जन वर्ग
Classical physics,चिरसम्मत भौतिकी
Classification,वगबकरण
Cleaning agent,शोधन मार्जक
Clear,"अपमार्जित, अपमार्जन"
Clear channel,अपमार्जित चैनल
Click,क्लिक
Client,"ग्राहक, क्लाइंट"
Client relationship  (server relationship),"ग्राहक संबंध, (सर्वर संबंध)"
Cliff effect,क्लिफ प्रभाव
Clip board,क्लिप बोर्ड
Clipping,"कर्तन, क्लिपिंग"
Clock pulse,"घड़ी स्पंद, कालद स्पंद, क्लॉक पल्स"
Clocked flip flop,काल फ्लिप-फ्लॉप
Clockfaced mike,कालदमुखी माइक
Clock-frequency,कालद-आवृत्ति
Clockwise,दक्षिणावर्त
Closed circuit,संवृत परिपथ
Closed loop,"संवृत पाश, संवृत लूप"
Cluster,"गुच्छ, क्लस्टर"
Clustering,गुच्छन
Clutter,कोलाहल
Clutter loss,"कोलाहल हानि, कोलाहल क्षति"
Coating,"आलेप, विलेपन"
Coaxial cable,समाक्ष केबल
Coaxial line,समाक्ष लाइन
Coaxial transmission line,समाक्ष संचरण लाइन
Co-channel,सह-चैनल
Co-channel interference,"सह-चैनल व्यतिकरण, सह-चैनल बाधा"
Cochlea,कर्णावर्त
Code,"कोड, कूट"
Code number,कूट संख्या
Code rate,कोड दर
Code word,"कोड शब्द, कूट शब्द"
Codec (coding decoding),कोडक (कोडन-विकोडन)
Coded audio,कोडित श्रव्य
Coder,"कोडक, कूटक"
Coding,"कोडन, कूटन"
Coding decoding technique,कोडन-विकोडन तकनीक
Coding error,"कोडन त्रुटि, कूटन त्रुटि"
Coding rate,कोडन दर
Coding technique,"कोडन तकनीक, कूटन तकनीक"
Coefficient,गुणांक
Coercivity,निग्राहिता
