English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Aerial camera,वायु कैमरा,વાયુ કૈમરા,वायु कैमरा,ਵਾਯੁ ਕੈਮਰਾ,বাযু কৈমরা,वायु कैमरा,ವಾಯು ಕೈಮರಾ,വായു കൈമരാ,வாயு கைமரா,వాయు కైమరా,وایو کیمرا,াযু কৈমরা,ବାଯୁ କୈମରା,वायु कैमरा
Aerial photogrammetry,वायव फोटोग्राममिति,વાયવ ફોટોગ્રામમિતિ,वायव फोटोग्राममिति,ਵਾਯਵ ਫੋਟੋਗ੍ਰਾਮਮਿਤਿ,বাযব ফোটোগ্রামমিতি,वायव फोटोग्राममिति,ವಾಯವ ಫೋಟೋಗ್ರಾಮಮಿತಿ,വായവ ഫോടോഗ്രാമമിതി,வாயவ போடோக்ராமமிதி,వాయవ ఫోటోగ్రామమితి,وایو پھوٹوگراممتی,ায ফটগ্রামমিতি,ବାଯବ ଫୋଟୋଗ୍ରାମମିତି,वायव फोटोग्राममिति
Aerial photograph,वायव फोटो,વાયવ ફોટો,वायव फोटो,ਵਾਯਵ ਫੋਟੋ,বাযব ফোট,वायव फोटो,ವಾಯವ ಫೋಟೋ,വായവ ഫോടോ,வாயவ போடோ,వాయవ ఫోటో,وایو پھوٹو,ায ফট,ବାଯବ ଫୋଟୋ,वायव फोटो
Aerial photography,वायव फोटोग्राफी,વાયવ ફોટોગ્રાફી,वायव फोटोग्राफी,ਵਾਯਵ ਫੋਟੋਗ੍ਰਾਫੀ,বাযব ফোটোগ্রাফী,वायव फोटोग्राफी,ವಾಯವ ಫೋಟೋಗ್ರಾಫೀ,വായവ ഫോടോഗ്രാഫീ,வாயவ போடோக்ராபீ,వాయవ ఫోటోగ్రాఫీ,ہوائی فوٹو گرافی,ায ফটগ্রাফী,ବାଯବ ଫୋଟୋଗ୍ରାଫୀ,वायव फोटोग्राफी
Aerial photo interpretation,आकाशी फोटो निर्वचन,આકાશી ફોટો નિર્વચન,आकाशी फोटो निर्वचन,ਆਕਾਸ਼ੀ ਫੋਟੋ ਨਿਰ੍ਵਚਨ,আকাশী ফোটো নির্বচন,आकाशी फोटो निर्वचन,ಆಕಾಶೀ ಫೋಟೋ ನಿರ್ವಚನ,ആകാശീ ഫോടോ നിര്വചന,ஆகாசீ போடோ நிர்வசந,ఆకాశీ ఫోటో నిర్వచన,آکاشی پھوٹو نروچن,আকাশী ফট নির্চন,ଆକାଶୀ ଫୋଟୋ ନିର୍ବଚନ,आकाशी फोटो निर्वचन
Aerial survey,आकाशी सर्वेक्षण,આકાશી સર્વેક્ષણ,आकाशी सर्वेक्षण,ਆਕਾਸ਼ੀ ਸਰ੍ਵੇਕ੍਷ਣ,আকাশী সর্বেক্ষণ,आकाशी सर्वेक्षण,"ಆಕಾಶದಿಂದ ನಡೆಸುವ ವೀಕ್ಷಣೆ,ಸರ್ವೇಕ್ಷಣೆ, ವಾಯುಯಾನ ಸರ್ವೇಕ್ಷಣೆ, ಆಕಾಶ ಸಮೀಕ್ಷಣೆ",ആകാശീ സര്വേക്ഷണ,ஆகாசீ ஸர்வேக்ஷண,ఆకాశీ సర్వేక్షణ,ہوائی مساحت,আকাশী সর্ক্ষণ,ଆକାଶୀ ସର୍ବେକ୍ଷଣ,आकाशी सर्वेक्षण
Aeromagnetic surveying,वायुचुंबकीय सर्वेक्षण,વાયુચુંબકીય સર્વેક્ષણ,वायुचुंबकीय सर्वेक्षण,ਵਾਯੁਚੁਂਬਕੀਯ ਸਰ੍ਵੇਕ੍਷ਣ,বাযুচুংবকীয সর্বেক্ষণ,वायुचुंबकीय सर्वेक्षण,ವಾಯುಚುಂಬಕೀಯ ಸರ್ವೇಕ್ಷಣ,വായുചുംബകീയ സര്വേക്ഷണ,வாயுசுங்பகீய ஸர்வேக்ஷண,వాయుచుంబకీయ సర్వేక్షణ,وایچمبکیہ سرویکشن,াযুচুংবকীয সর্ক্ষণ,ବାଯୁଚୁଂବକୀଯ ସର୍ବେକ୍ଷଣ,वायुचुंबकीय सर्वेक्षण
Aftershock,उत्तरघात,ઉત્તરઘાત,उत्तरघात,ਉਤ੍ਤਰਘਾਤ,উত্তরঘাত,उत्तरघात,ಉತ್ತರಘಾತ,ഉത്തരഘാത,உத்தரகாத,ఉత్తరఘాత,اترگھات,উত্তরঘাত,ଉତ୍ତରଘାତ,उत्तरघात
Age,"वय, आयु, उम्र, काल, युग (सं); काल प्रभावित होना, काल प्रभावित करना (क्रि, )","વય, ઉંમર","वय, युग","ਉਮਰ, ਆਯੂ, ਯੁਗ",বয়স,पिराय,ವಯಸ್ಸು,വയസ്സ്,"வயது, அகவை","యుగం,వయస్సు,ప్రాయం,తరం,పురుషాంతరం",عمر,1. বয়স 2. যুগ,"ବୟସ, ଯୁଗ","1. आयु,उमेर2. युग"
Agitair flotation machine,ऐजीटेयर उत्प्लवन मशीन,ઐજીટેયર ઉત્પ્લવન મશીન,ऐजीटेयर उत्प्लवन मशीन,ਐਜੀਟੇਯਰ ਉਤ੍ਪ੍ਲਵਨ ਮਸ਼ੀਨ,ঐজীটেযর উত্প্লবন মশীন,ऐजीटेयर उत्प्लवन मशीन,ಐಜೀಟೇಯರ ಉತ್ಪ್ಲವನ ಮಶೀನ,ഐജീടേയര ഉത്പ്ലവന മശീന,ஐஜீடேயர உத்ப்லவந மசீந,ఐజీటేయర ఉత్ప్లవన మశీన,ایجیٹییر اتپلون مشین,ঐজীটযর উত্প্লন মশীন,ଐଜୀଟେଯର ଉତ୍ପ୍ଲବନ ମଶୀନ,ऐजीटेयर उत्प्लवन मशीन
Agitation froth machine,प्रक्षोमन झाग मशीन,પ્રક્ષોમન ઝાગ મશીન,प्रक्षोमन झाग मशीन,ਪ੍ਰਕ੍਷ੋਮਨ ਝਾਗ ਮਸ਼ੀਨ,প্রক্ষোমন ঝাগ মশীন,प्रक्षोमन झाग मशीन,ಪ್ರಕ್ಷೋಮನ ಝಾಗ ಮಶೀನ,പ്രക്ഷോമന ഝാഗ മശീന,ப்ரக்ஷோமந ஜாக மசீந,ప్రక్షోమన ఝాగ మశీన,پرکشومن جھاگ مشین,প্রক্ষমন ঝাগ মশীন,ପ୍ରକ୍ଷୋମନ ଝାଗ ମଶୀନ,प्रक्षोमन झाग मशीन
Agitator,प्रक्षोभक,પ્રક્ષોભક,प्रक्षोभक,ਪ੍ਰਕ੍਷ੋਭਕ,প্রক্ষোভক,प्रक्षोभक,"ಕಲಕುಸಾಧನ, ಕ್ಷೋಭಕಯಂತ್ರ",പ്രക്ഷോഭക,ப்ரக்ஷோபக,ప్రక్షోభక,پرکشوبھک,প্রক্ষভক,ପ୍ରକ୍ଷୋଭକ,प्रक्षोभक
Airborne,वातोढ़ वायुवाहित,વાતોઢ઼ વાયુવાહિત,वातोढ़ वायुवाहित,ਵਾਤੋਢ਼ ਵਾਯੁਵਾਹਿਤ,বাতোঢ় বাযুবাহিত,वातोढ़ वायुवाहित,"ವಾಯುಧಾರಿತ, ವಾಯುವಿನಲ್ಲಿಯ, ವಾಯುವಾಹಿನಿ",വാതോഢ വായുവാഹിത,வாதோட வாயுவாஹித,వాతోఢ వాయువాహిత,واتوڑھ وایواہت,াতঢ় াযুাহিত,ବାତୋଢ଼ ବାଯୁବାହିତ,वातोढ़ वायुवाहित
Airborne magnetometer,वायुवाहित चुम्बकत्वमापी,વાયુવાહિત ચુમ્બકત્વમાપી,वायुवाहित चुम्बकत्वमापी,ਵਾਯੁਵਾਹਿਤ ਚੁਮ੍ਬਕਤ੍ਵਮਾਪੀ,বাযুবাহিত চুম্বকত্বমাপী,वायुवाहित चुम्बकत्वमापी,ವಾಯುವಾಹಿತ ಚುಮ್ಬಕತ್ವಮಾಪೀ,വായുവാഹിത ചുമ്ബകത്വമാപീ,வாயுவாஹித சும்பகத்வமாபீ,వాయువాహిత చుమ్బకత్వమాపీ,وایواہت چمبکتوماپی,াযুাহিত চুম্বকত্মাপী,ବାଯୁବାହିତ ଚୁମ୍ବକତ୍ବମାପୀ,वायुवाहित चुम्बकत्वमापी
Airborne profile recorder,वायुवाहित प्रोफाइल अभिलेखित्र,વાયુવાહિત પ્રોફાઇલ અભિલેખિત્ર,वायुवाहित प्रोफाइल अभिलेखित्र,ਵਾਯੁਵਾਹਿਤ ਪ੍ਰੋਫਾਇਲ ਅਭਿਲੇਖਿਤ੍ਰ,বাযুবাহিত প্রোফাইল অভিলেখিত্র,वायुवाहित प्रोफाइल अभिलेखित्र,ವಾಯುವಾಹಿತ ಪ್ರೋಫಾಇಲ ಅಭಿಲೇಖಿತ್ರ,വായുവാഹിത പ്രോഫാഇല അഭിലേഖിത്ര,வாயுவாஹித ப்ரோபாஇல அபிலேகித்ர,వాయువాహిత ప్రోఫాఇల అభిలేఖిత్ర,وایواہت پروفائل ابھلیکھتر,াযুাহিত প্রফাইল অভিলখিত্র,ବାଯୁବାହିତ ପ୍ରୋଫାଇଲ ଅଭିଲେଖିତ୍ର,वायुवाहित प्रोफाइल अभिलेखित्र
Airborne scanner,वायुवाहित क्रमवीक्षक,વાયુવાહિત ક્રમવીક્ષક,वायुवाहित क्रमवीक्षक,ਵਾਯੁਵਾਹਿਤ ਕ੍ਰਮਵੀਕ੍਷ਕ,বাযুবাহিত ক্রমবীক্ষক,वायुवाहित क्रमवीक्षक,ವಾಯುವಾಹಿತ ಕ್ರಮವೀಕ್ಷಕ,വായുവാഹിത ക്രമവീക്ഷക,வாயுவாஹித க்ரமவீக்ஷக,వాయువాహిత క్రమవీక్షక,وایواہت کرمویکشک,াযুাহিত ক্রমীক্ষক,ବାଯୁବାହିତ କ୍ରମବୀକ୍ଷକ,वायुवाहित क्रमवीक्षक
Airborne scintillation counter,वायुवाहित प्रस्फुरण गणित्र,વાયુવાહિત પ્રસ્ફુરણ ગણિત્ર,वायुवाहित प्रस्फुरण गणित्र,ਵਾਯੁਵਾਹਿਤ ਪ੍ਰਸ੍ਫੁਰਣ ਗਣਿਤ੍ਰ,বাযুবাহিত প্রস্ফুরণ গণিত্র,वायुवाहित प्रस्फुरण गणित्र,ವಾಯುವಾಹಿತ ಪ್ರಸ್ಫುರಣ ಗಣಿತ್ರ,വായുവാഹിത പ്രസ്ഫുരണ ഗണിത്ര,வாயுவாஹித ப்ரஸ்புரண கணித்ர,వాయువాహిత ప్రస్ఫురణ గణిత్ర,وایواہت پرسپھرن گنتر,াযুাহিত প্রস্ফুরণ গণিত্র,ବାଯୁବାହିତ ପ୍ରସ୍ଫୁରଣ ଗଣିତ୍ର,वायुवाहित प्रस्फुरण गणित्र
Airy theory,एयरी सिद्धांत,એયરી સિદ્ધાંત,एयरी सिद्धांत,ਏਯਰੀ ਸਿਦ੍ਧਾਂਤ,এযরী সিদ্ধাংত,एयरी सिद्धांत,ಏಯರೀ ಸಿದ್ಧಾಂತ,ഏയരീ സിദ്ധാംത,ஏயரீ ஸித்தாங்த,ఏయరీ సిద్ధాంత,اییری سدھانت,যরী সিদ্ধাংত,ଏଯରୀ ସିଦ୍ଧାଂତ,एयरी सिद्धांत
Alkanasul,ऐलकेनासुल,ઐલકેનાસુલ,ऐलकेनासुल,ਐਲਕੇਨਾਸੁਲ,ঐলকেনাসুল,ऐलकेनासुल,ಐಲಕೇನಾಸುಲ,ഐലകേനാസുല,ஐலகேநாஸுல,ఐలకేనాసుల,ایلکیناسل,ঐলকনাসুল,ଐଲକେନାସୁଲ,ऐलकेनासुल
Alpha activity,ऐल्फा सक्रियता,ઐલ્ફા સક્રિયતા,ऐल्फा सक्रियता,ਐਲ੍ਫਾ ਸਕ੍ਰਿਯਤਾ,ঐল্ফা সক্রিযতা,ऐल्फा सक्रियता,ಐಲ್ಫಾ ಸಕ್ರಿಯತಾ,ഐല്ഫാ സക്രിയതാ,ஐல்பா ஸக்ரியதா,ఐల్ఫా సక్రియతా,ایلپھا سکریتا,ঐল্ফা সক্রিযতা,ଐଲ୍ଫା ସକ୍ରିଯତା,ऐल्फा सक्रियता
Alpha decay,ऐल्फा क्षय,ઐલ્ફા ક્ષય,ऐल्फा क्षय,ਐਲ੍ਫਾ ਕ੍਷ਯ,ঐল্ফা ক্ষয,ऐल्फा क्षय,ಐಲ್ಫಾ ಕ್ಷಯ,ഐല്ഫാ ക്ഷയ,ஐல்பா க்ஷய,ఐల్ఫా క్షయ,الفاتنزل,ঐল্ফা ক্ষয,ଐଲ୍ଫା କ୍ଷଯ,ऐल्फा क्षय
Alpha particle,ऐल्फा कण,ઐલ્ફા કણ,ऐल्फा कण,ਐਲ੍ਫਾ ਕਣ,ঐল্ফা কণ,ऐल्फा कण,ಆಲ್ಫಾಕಣ,ഐല്ഫാ കണ,ஐல்பா கண,ఐల్ఫా కణ,الفاذرہ,ঐল্ফা কণ,ଐଲ୍ଫା କଣ,ऐल्फा कण
Alpha particle recoil track,एल्फाकरण प्रतिक्षेप पथ,એલ્ફાકરણ પ્રતિક્ષેપ પથ,एल्फाकरण प्रतिक्षेप पथ,ਏਲ੍ਫਾਕਰਣ ਪ੍ਰਤਿਕ੍਷ੇਪ ਪਥ,এল্ফাকরণ প্রতিক্ষেপ পথ,एल्फाकरण प्रतिक्षेप पथ,ಏಲ್ಫಾಕರಣ ಪ್ರತಿಕ್ಷೇಪ ಪಥ,ഏല്ഫാകരണ പ്രതിക്ഷേപ പഥ,ஏல்பாகரண ப்ரதிக்ஷேப பத,ఏల్ఫాకరణ ప్రతిక్షేప పథ,ایلپھاکرن پرتکشیپ پتھ,ল্ফাকরণ প্রতিক্ষপ পথ,ଏଲ୍ଫାକରଣ ପ୍ରତିକ୍ଷେପ ପଥ,एल्फाकरण प्रतिक्षेप पथ
Alpha particle track,ऐल्फा कण पथ,ઐલ્ફા કણ પથ,ऐल्फा कण पथ,ਐਲ੍ਫਾ ਕਣ ਪਥ,ঐল্ফা কণ পথ,ऐल्फा कण पथ,ಐಲ್ಫಾ ಕಣ ಪಥ,ഐല്ഫാ കണ പഥ,ஐல்பா கண பத,ఐల్ఫా కణ పథ,ایلپھا کن پتھ,ঐল্ফা কণ পথ,ଐଲ୍ଫା କଣ ପଥ,ऐल्फा कण पथ
Alpha sensitive emulsion,ऐल्फा संवेदी इमल्शन,ઐલ્ફા સંવેદી ઇમલ્શન,ऐल्फा संवेदी इमल्शन,ਐਲ੍ਫਾ ਸਂਵੇਦੀ ਇਮਲ੍ਸ਼ਨ,ঐল্ফা সংবেদী ইমল্শন,ऐल्फा संवेदी इमल्शन,ಐಲ್ಫಾ ಸಂವೇದೀ ಇಮಲ್ಶನ,ഐല്ഫാ സംവേദീ ഇമല്ശന,ஐல்பா ஸங்வேதீ இமல்சந,ఐల్ఫా సంవేదీ ఇమల్శన,ایلپھا سنویدی املشن,ঐল্ফা সংদী ইমল্শন,ଐଲ୍ଫା ସଂବେଦୀ ଇମଲ୍ଶନ,ऐल्फा संवेदी इमल्शन
Alpha track emulsion,ऐल्फा पथ इमल्शन,ઐલ્ફા પથ ઇમલ્શન,ऐल्फा पथ इमल्शन,ਐਲ੍ਫਾ ਪਥ ਇਮਲ੍ਸ਼ਨ,ঐল্ফা পথ ইমল্শন,ऐल्फा पथ इमल्शन,ಐಲ್ಫಾ ಪಥ ಇಮಲ್ಶನ,ഐല്ഫാ പഥ ഇമല്ശന,ஐல்பா பத இமல்சந,ఐల్ఫా పథ ఇమల్శన,ایلپھا پتھ املشن,ঐল্ফা পথ ইমল্শন,ଐଲ୍ଫା ପଥ ଇମଲ୍ଶନ,ऐल्फा पथ इमल्शन
Amphitorn,ऐम्फिटॉर्न,ઐમ્ફિટૉર્ન,ऐम्फिटॉर्न,ਐਮ੍ਫਿਟ੉ਰ੍ਨ,ঐম্ফিটৌর্ন,ऐम्फिटॉर्न,ಐಮ್ಫಿಟೌರ್ನ,ഐമ്ഫിടൌര്ന,ஐம்பிடௌர்ந,ఐమ్ఫిటౌర్న,ایمپھٹارن,ঐম্ফিটর্ন,ଐମ୍ଫିଟୌର୍ନ,ऐम्फिटॉर्न
Amplitude modulated,आयाम-मॉडुलित,આયામ-મૉડુલિત,आयाम-मॉडुलित,ਆਯਾਮ-ਮ੉ਡੁਲਿਤ,আযাম-মৌডুলিত,आयाम-मॉडुलित,ಆಯಾಮ-ಮೌಡುಲಿತ,ആയാമ-മൌഡുലിത,ஆயாம-மௌடுலித,ఆయామ-మౌడులిత,آیام-ماڈلت,আযাম-মডুলিত,ଆଯାମ-ମୌଡୁଲିତ,आयाम-मॉडुलित
Amplitude ratio,आयाम अनुपात,આયામ અનુપાત,आयाम अनुपात,ਆਯਾਮ ਅਨੁਪਾਤ,আযাম অনুপাত,आयाम अनुपात,ಆಯಾಮ ಅನುಪಾತ,ആയാമ അനുപാത,ஆயாம அநுபாத,ఆయామ అనుపాత,آیام انوپات,আযাম অনুপাত,ଆଯାମ ଅନୁପାତ,आयाम अनुपात
Anamonaene,ऐनामोने,ઐનામોને,ऐनामोने,ਐਨਾਮੋਨੇ,ঐনামোন,ऐनामोने,ಐನಾಮೋನೇ,ഐനാമോനേ,ஐநாமோநே,ఐనామోనే,اینامونے,ঐনামন,ଐନାମୋନେ,ऐनामोने
Anelasticity,विषम प्रत्यास्थता,વિષમ પ્રત્યાસ્થતા,विषम प्रत्यास्थता,ਵਿ਷ਮ ਪ੍ਰਤ੍ਯਾਸ੍ਥਤਾ,বিষম প্রত্যাস্থতা,विषम प्रत्यास्थता,ವಿಷಮ ಪ್ರತ್ಯಾಸ್ಥತಾ,വിഷമ പ്രത്യാസ്ഥതാ,விஷம ப்ரத்யாஸ்ததா,విషమ ప్రత్యాస్థతా,وشم پرتیاستھتا,িষম প্রত্যাস্থতা,ବିଷମ ପ୍ରତ୍ଯାସ୍ଥତା,विषम प्रत्यास्थता
Angel echoes,ऐंजेल प्रतिध्वनि,ઐંજેલ પ્રતિધ્વનિ,ऐंजेल प्रतिध्वनि,ਐਂਜੇਲ ਪ੍ਰਤਿਧ੍ਵਨਿ,ঐংজেল প্রতিধ্বনি,ऐंजेल प्रतिध्वनि,ಐಂಜೇಲ ಪ್ರತಿಧ್ವನಿ,ഐംജേല പ്രതിധ്വനി,ஐங்ஜேல ப்ரதித்வநி,ఐంజేల ప్రతిధ్వని,اینجیل پرتدھونی,ঐংজল প্রতিধ্নি,ଐଂଜେଲ ପ୍ରତିଧ୍ବନି,ऐंजेल प्रतिध्वनि
Angel signal,ऐंजेल संकेत,ઐંજેલ સંકેત,ऐंजेल संकेत,ਐਂਜੇਲ ਸਂਕੇਤ,ঐংজেল সংকেত,ऐंजेल संकेत,ಐಂಜೇಲ ಸಂಕೇತ,ഐംജേല സംകേത,ஐங்ஜேல ஸங்கேத,ఐంజేల సంకేత,اینجیل سنکیت,ঐংজল সংকত,ଐଂଜେଲ ସଂକେତ,ऐंजेल संकेत
Anhysteretic remanent magnetization,अशिथिलित अवशिष्ट चुंबकन,અશિથિલિત અવશિષ્ટ ચુંબકન,अशिथिलित अवशिष्ट चुंबकन,ਅਸ਼ਿਥਿਲਿਤ ਅਵਸ਼ਿ਷੍ਟ ਚੁਂਬਕਨ,অশিথিলিত অবশিষ্ট চুংবকন,अशिथिलित अवशिष्ट चुंबकन,ಅಶಿಥಿಲಿತ ಅವಶಿಷ್ಟ ಚುಂಬಕನ,അശിഥിലിത അവശിഷ്ട ചുംബകന,அசிதிலித அவசிஷ்ட சுங்பகந,అశిథిలిత అవశిష్ట చుంబకన,اشتھلت اوششٹ چمبکن,অশিথিলিত অশিষ্ট চুংবকন,ଅଶିଥିଲିତ ଅବଶିଷ୍ଟ ଚୁଂବକନ,अशिथिलित अवशिष्ट चुंबकन
Anisometric particle,त्रिसमलंबाक्षेतर कण,ત્રિસમલંબાક્ષેતર કણ,त्रिसमलंबाक्षेतर कण,ਤ੍ਰਿਸਮਲਂਬਾਕ੍਷ੇਤਰ ਕਣ,ত্রিসমলংবাক্ষেতর কণ,त्रिसमलंबाक्षेतर कण,ತ್ರಿಸಮಲಂಬಾಕ್ಷೇತರ ಕಣ,ത്രിസമലംബാക്ഷേതര കണ,த்ரிஸமலங்பாக்ஷேதர கண,త్రిసమలంబాక్షేతర కణ,ترسملمباکشیتر کن,ত্রিসমলংবাক্ষতর কণ,ତ୍ରିସମଲଂବାକ୍ଷେତର କଣ,त्रिसमलंबाक्षेतर कण
Annihilation radiation,विलोपन विकिरण,વિલોપન વિકિરણ,विलोपन विकिरण,ਵਿਲੋਪਨ ਵਿਕਿਰਣ,বিলোপন বিকিরণ,विलोपन विकिरण,ವಿಲೋಪನ ವಿಕಿರಣ,വിലോപന വികിരണ,விலோபந விகிரண,విలోపన వికిరణ,ولوپن وکرن,িলপন িকিরণ,ବିଲୋପନ ବିକିରଣ,विलोपन विकिरण
Anomalous propagation,असंगत संचरण,અસંગત સંચરણ,असंगत संचरण,ਅਸਂਗਤ ਸਂਚਰਣ,অসংগত সংচরণ,असंगत संचरण,ಅಸಂಗತ ಸಂಚರಣ,അസംഗത സംചരണ,அஸங்கத ஸங்சரண,అసంగత సంచరణ,اسنگت سنچرن,অসংগত সংচরণ,ଅସଂଗତ ସଂଚରଣ,असंगत संचरण
Anomaly,"असंगति, कोणिकांतर","અસંગતિ, કોણિકાંતર","असंगति, कोणिकांतर","ਬੇਤਰਤੀਬੀ, ਅਨਿਯਮਿਤਤਾ","অসংগতি, কোণিকাংতর","असंगति, कोणिकांतर","ಅಸಂಗತಿ, ಕೋಣಿಕಾಂತರ","അസംഗതി, കോണികാംതര","அஸங்கதி, கோணிகாங்தர","అసంగతి, కోణికాంతర",بے ضابطگی,"অসংগতি, কণিকাংতর","ଅସଂଗତି, କୋଣିକାଂତର","असंगति, कोणिकांतर"
Antenna,"ऐन्टेना, भ्रंगिका","ઐન્ટેના, ભ્રંગિકા","ऐन्टेना, भ्रंगिका","ਐਨ੍ਟੇਨਾ, ਭ੍ਰਂਗਿਕਾ","ঐন্টেনা, ভ্রংগিকা","ऐन्टेना, भ्रंगिका","ಸ್ಪರ್ಶಾಂಗ, ಸ್ಪರ್ಷಮೀಸೆ","ഐന്ടേനാ, ഭ്രംഗികാ","ஐந்டேநா, ப்ரங்கிகா","ఐన్టేనా, భ్రంగికా",انٹینا,"ঐন্টনা, ভ্রংগিকা",ଶୃଙ୍ଗିକା,"ऐन्टेना, भ्रंगिका"
