English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Acid fast bacteria,अम्लकारी स्थायी जीवाणु,અમ્લકારી સ્થાયી જીવાણુ,अम्लकारी स्थायी जीवाणु,ਅਮ੍ਲਕਾਰੀ ਸ੍ਥਾਯੀ ਜੀਵਾਣੁ,অম্লকারী স্থাযী জীবাণু,अम्लकारी स्थायी जीवाणु,ಅಮ್ಲಕಾರೀ ಸ್ಥಾಯೀ ಜೀವಾಣು,അമ്ലകാരീ സ്ഥായീ ജീവാണു,அம்லகாரீ ஸ்தாயீ ஜீவாணு,అమ్లకారీ స్థాయీ జీవాణు,املکاری ستھائی جیوانو,অম্লকারী স্থাযী জীাণু,ଅମ୍ଲକାରୀ ସ୍ଥାଯୀ ଜୀବାଣୁ,अम्लकारी स्थायी जीवाणु
Acid forming bacteria,अम्लकारी जीवाणु,અમ્લકારી જીવાણુ,अम्लकारी जीवाणु,ਅਮ੍ਲਕਾਰੀ ਜੀਵਾਣੁ,অম্লকারী জীবাণু,अम्लकारी जीवाणु,ಅಮ್ಲಕಾರೀ ಜೀವಾಣು,അമ്ലകാരീ ജീവാണു,அம்லகாரீ ஜீவாணு,అమ్లకారీ జీవాణు,املکاری جیوانو,অম্লকারী জীাণু,ଅମ୍ଲକାରୀ ଜୀବାଣୁ,अम्लकारी जीवाणु
Acidic,"अम्लीय, तेजाबी, ऐसिडी","અમ્લીય, તેજાબી, ઐસિડી","अम्लीय, तेजाबी, ऐसिडी","ਅਮ੍ਲੀਯ, ਤੇਜਾਬੀ, ਐਸਿਡੀ","অম্লীয, তেজাবী, ঐসিডী","अम्लीय, तेजाबी, ऐसिडी",ಆಮ್ಲೀಯ,"അമ്ലീയ, തേജാബീ, ഐസിഡീ","அம்லீய, தேஜாபீ, ஐஸிடீ","అమ్లీయ, తేజాబీ, ఐసిడీ",املیہ، تیجابی، ایسڈی,"অম্লীয, তজাবী, ঐসিডী","ଅମ୍ଲୀଯ, ତେଜାବୀ, ଐସିଡୀ","अम्लीय, तेजाबी, ऐसिडी"
Acidimetry,अम्लमिति,અમ્લમિતિ,अम्लमिति,ਅਮ੍ਲਮਿਤਿ,অম্লমিতি,अम्लमिति,ಅಮ್ಲಮಿತಿ,അമ്ലമിതി,அம்லமிதி,అమ్లమితి,عملمتی,অম্লমিতি,ଅମ୍ଲମିତି,अम्लमिति
Acidity,अम्लता,અમ્લતા,अम्लता,ਅਮ੍ਲਤਾ,অম্লতা,अम्लता,ಆಮ್ಲೀಯತೆ,അമ്ലതാ,அம்லதா,అమ్లతా,تیزا بیت,অম্লতা,ଅମ୍ଲତା,अम्लता
Acid proof,"अम्लसह, ऐसिड प्रूफ","અમ્લસહ, ઐસિડ પ્રૂફ","अम्लसह, ऐसिड प्रूफ","ਅਮ੍ਲਸਹ, ਐਸਿਡ ਪ੍ਰੂਫ","অম্লসহ, ঐসিড প্রূফ","अम्लसह, ऐसिड प्रूफ","ಅಮ್ಲಸಹ, ಐಸಿಡ ಪ್ರೂಫ","അമ്ലസഹ, ഐസിഡ പ്രൂഫ","அம்லஸஹ, ஐஸிட ப்ரூப","అమ్లసహ, ఐసిడ ప్రూఫ",املسہ، ایسڈ پروف,"অম্লসহ, ঐসিড প্রূফ","ଅମ୍ଲସହ, ଐସିଡ ପ୍ରୂଫ","अम्लसह, ऐसिड प्रूफ"
Acid resistant,अम्ल प्रतिरोधी,અમ્લ પ્રતિરોધી,अम्ल प्रतिरोधी,ਅਮ੍ਲ ਪ੍ਰਤਿਰੋਧੀ,অম্ল প্রতিরোধী,अम्ल प्रतिरोधी,ಅಮ್ಲ ಪ್ರತಿರೋಧೀ,അമ്ല പ്രതിരോധീ,அம்ல ப்ரதிரோதீ,అమ్ల ప్రతిరోధీ,عمل پرترودھی,অম্ল প্রতিরধী,ଅମ୍ଲ ପ୍ରତିରୋଧୀ,अम्ल प्रतिरोधी
Acid rinse,"अम्ल प्रक्षालन, तेजीबी धुलाई","અમ્લ પ્રક્ષાલન, તેજીબી ધુલાઈ","अम्ल प्रक्षालन, तेजीबी धुलाई","ਅਮ੍ਲ ਪ੍ਰਕ੍਷ਾਲਨ, ਤੇਜੀਬੀ ਧੁਲਾਈ","অম্ল প্রক্ষালন, তেজীবী ধুলাঈ","अम्ल प्रक्षालन, तेजीबी धुलाई","ಅಮ್ಲ ಪ್ರಕ್ಷಾಲನ, ತೇಜೀಬೀ ಧುಲಾಈ","അമ്ല പ്രക്ഷാലന, തേജീബീ ധുലാഈ","அம்ல ப்ரக்ஷாலந, தேஜீபீ துலாஈ","అమ్ల ప్రక్షాలన, తేజీబీ ధులాఈ",عمل پرکشالن، تیزیبی دھلائی,"অম্ল প্রক্ষালন, তজীবী ধুলাঈ","ଅମ୍ଲ ପ୍ରକ୍ଷାଲନ, ତେଜୀବୀ ଧୁଲାଈ","अम्ल प्रक्षालन, तेजीबी धुलाई"
Acid salt,अम्लीय लवण,અમ્લીય લવણ,अम्लीय लवण,ਅਮ੍ਲੀਯ ਲਵਣ,অম্লীয লবণ,अम्लीय लवण,ಆಮ್ಲೀಯ ಲವಣ.,അമ്ലീയ ലവണ,அம்லீய லவண,అమ్లీయ లవణ,املیہ لون,অম্লীয লণ,ଅମ୍ଲୀଯ ଲବଣ,अम्लीय लवण
Acid soil,"मल-मृदा, अम्लीय मिट्टी","મલ-મૃદા, અમ્લીય મિટ્ટી","मल-मृदा, अम्लीय मिट्टी","ਮਲ-ਮ੃ਦਾ, ਅਮ੍ਲੀਯ ਮਿਟ੍ਟੀ","মল-মৃদা, অম্লীয মিট্টী","मल-मृदा, अम्लीय मिट्टी","ಹುಳಿಮಣ್ಣು, ಆಮ್ಲಿಯಾ ಮಣ್ಣು","മല-മൃദാ, അമ്ലീയ മിട്ടീ","மல-ம்ருதா, அம்லீய மிட்டீ","మల-మృదా, అమ్లీయ మిట్టీ",ایسڈی مٹی,"মল-মৃদা, অম্লীয মিট্টী","ମଲ-ମୃଦା, ଅମ୍ଲୀଯ ମିଟ୍ଟୀ","मल-मृदा, अम्लीय मिट्टी"
Acid treated,अम्ल-उपचारित,અમ્લ-ઉપચારિત,अम्ल-उपचारित,ਅਮ੍ਲ-ਉਪਚਾਰਿਤ,অম্ল-উপচারিত,अम्ल-उपचारित,ಅಮ್ಲ-ಉಪಚಾರಿತ,അമ്ല-ഉപചാരിത,அம்ல-உபசாரித,అమ్ల-ఉపచారిత,عمل-اپچارت,অম্ল-উপচারিত,ଅମ୍ଲ-ଉପଚାରିତ,अम्ल-उपचारित
Acid treatment,"अम्ल-उपचार, अम्लोपचार","અમ્લ-ઉપચાર, અમ્લોપચાર","अम्ल-उपचार, अम्लोपचार","ਅਮ੍ਲ-ਉਪਚਾਰ, ਅਮ੍ਲੋਪਚਾਰ","অম্ল-উপচার, অম্লোপচার","अम्ल-उपचार, अम्लोपचार","ಅಮ್ಲ-ಉಪಚಾರ, ಅಮ್ಲೋಪಚಾರ","അമ്ല-ഉപചാര, അമ്ലോപചാര","அம்ல-உபசார, அம்லோபசார","అమ్ల-ఉపచార, అమ్లోపచార",عمل-اپچار، املوپچار,"অম্ল-উপচার, অম্লপচার","ଅମ୍ଲ-ଉପଚାର, ଅମ୍ଲୋପଚାର","अम्ल-उपचार, अम्लोपचार"
Acid treatment bath,"अम्लोपचार पात्र, अम्ल-उपचार पात्र","અમ્લોપચાર પાત્ર, અમ્લ-ઉપચાર પાત્ર","अम्लोपचार पात्र, अम्ल-उपचार पात्र","ਅਮ੍ਲੋਪਚਾਰ ਪਾਤ੍ਰ, ਅਮ੍ਲ-ਉਪਚਾਰ ਪਾਤ੍ਰ","অম্লোপচার পাত্র, অম্ল-উপচার পাত্র","अम्लोपचार पात्र, अम्ल-उपचार पात्र","ಅಮ್ಲೋಪಚಾರ ಪಾತ್ರ, ಅಮ್ಲ-ಉಪಚಾರ ಪಾತ್ರ","അമ്ലോപചാര പാത്ര, അമ്ല-ഉപചാര പാത്ര","அம்லோபசார பாத்ர, அம்ல-உபசார பாத்ர","అమ్లోపచార పాత్ర, అమ్ల-ఉపచార పాత్ర",املوپچار پاتر، عمل-اپچار پاتر,"অম্লপচার পাত্র, অম্ল-উপচার পাত্র","ଅମ୍ଲୋପଚାର ପାତ୍ର, ଅମ୍ଲ-ଉପଚାର ପାତ୍ର","अम्लोपचार पात्र, अम्ल-उपचार पात्र"
Acquired character,अपार्जित लक्षण,અપાર્જિત લક્ષણ,अपार्जित लक्षण,ਅਪਾਰ੍ਜਿਤ ਲਕ੍਷ਣ,অপার্জিত লক্ষণ,अपार्जित लक्षण,ಆರ್ಜಿತ ಲಕ್ಷಣ,അപാര്ജിത ലക്ഷണ,அபார்ஜித லக்ஷண,అపార్జిత లక్షణ,اپارجت لکشن,অপার্জিত লক্ষণ,"ଉପାର୍ଜିତ ଲକ୍ଷଣ, ଗୁଣ",अपार्जित लक्षण
Acre,एकड़,એકડ઼,एकड़,ਵਰਗ ਗਜ ਦਾ ਰਕਬਾ,একড়,एकड़,ಎಕರೆ,ഏക്കര്‍,ஏகட,ఏకడ,ایکڑ,কড়,ଏକଡ଼,एकड़
Acreage,क्षेत्रफल (एकड़ में),ક્ષેત્રફલ (એકડ઼ મેં),क्षेत्रफल (एकड़ में),ਏਕੜ ਵਿਚ ਖੇਤਰਫ਼ਲ,ক্ষেত্রফল (একড় মেং),क्षेत्रफल (एकड़ में),ಕ್ಷೇತ್ರಫಲ,ക്ഷേത്രഫല (ഏകഡ മേം),க்ஷேத்ரபல (ஏகட மேங்),క్షేత్రఫల (ఏకడ మేం),ایکڑی رقبہ,ক্ষত্রফল (কড় মং),କ୍ଷେତ୍ରଫଲ (ଏକଡ଼ ମେଂ),क्षेत्रफल (एकड़ में)
Activator,"सक्रियकारक, सक्रियक","સક્રિયકારક, સક્રિયક","सक्रियकारक, सक्रियक","ਸਕ੍ਰਿਯਕਾਰਕ, ਸਕ੍ਰਿਯਕ","সক্রিযকারক, সক্রিযক","सक्रियकारक, सक्रियक",ಕ್ರಿಯಾಶಕ್ತಕಾರಕ,"സക്രിയകാരക, സക്രിയക","ஸக்ரியகாரக, ஸக்ரியக","సక్రియకారక, సక్రియక",سکریکارک، سکریک,"সক্রিযকারক, সক্রিযক",ସକ୍ରିୟକାରକ,"सक्रियकारक, सक्रियक"
Active ingedient,सक्रिय संघटक,સક્રિય સંઘટક,सक्रिय संघटक,ਸਕ੍ਰਿਯ ਸਂਘਟਕ,সক্রিয সংঘটক,सक्रिय संघटक,ಸಕ್ರಿಯ ಸಂಘಟಕ,സക്രിയ സംഘടക,ஸக்ரிய ஸங்கடக,సక్రియ సంఘటక,سکریہ سنگھٹک,সক্রিয সংঘটক,ସକ୍ରିଯ ସଂଘଟକ,सक्रिय संघटक
Activity,सक्रियता,સક્રિયતા,सक्रियता,"ਸਰਗਰਮੀ,ਚੁਸਤੀ",সক্রিযতা,सक्रियता,"ಸಕ್ರಿಯತೆ, ಪಟುತ್ವ, ಕಾರ್ಯಶೀಲತೆ",പ്രവര്‍ത്തനം,ஸக்ரியதா,సక్రియతా,سرگرمی,সক্রিযতা,ସକ୍ରିୟତା,सक्रियता
Acute,"तीव्र, निशिताग्","તીવ્ર, નિશિતાગ્","तीव्र, निशिताग्","ਤੇਜ,ਤਿੱਖਾ","তীব্র, নিশিতাগ্","तीव्र, निशिताग्",ಲಘು,"തീവ്ര, നിശിതാഗ്","தீவ்ர, நிசிதாக்","తీవ్ర, నిశితాగ్",تیور، نشتاگ,"তী্র, নিশিতাগ্","ତୀବ୍ର, ନିଶିତାଗ୍","तीव्र, निशिताग्"
Acute exposure,अति प्रभावन,અતિ પ્રભાવન,अति प्रभावन,ਅਤਿ ਪ੍ਰਭਾਵਨ,অতি প্রভাবন,अति प्रभावन,ಅತಿ ಪ್ರಭಾವನ,അതി പ്രഭാവന,அதி ப்ரபாவந,అతి ప్రభావన,اتی پربھاون,অতি প্রভান,ଅତି ପ୍ରଭାବନ,अति प्रभावन
Adaptability,अनुकूलनशीलता,અનુકૂલનશીલતા,अनुकूलनशीलता,ਅਨੁਕੂਲਨਸ਼ੀਲਤਾ,অনুকূলনশীলতা,अनुकूलनशीलता,ಹೊಂದಾಣಿಕೆ ಗುಣ,അനുകൂലനശീലതാ,அநுகூலநசீலதா,అనుకూలనశీలతా,مطابقت پذیری,অনুকূলনশীলতা,ଅନୁକୂଳନଶୀଳତା,अनुकूलनशीलता
Adaptation,अनुकूलन,"અનુકૂલન, રૂપાંતર, દત્તકવિધાન","जुळणी, अनुकुलन","ਅਨੁਕੂਲਣ, ਰੂਪ ਅਨੁਕੂਲ, ਰੂਪਾਂਤਰ","অভিযোজন,প্রতিযোজন,গ্রহণ","रूपांतर,अनुकूलन",ಹೊಂದಾಣಿಕೆ,അനുയോജനം,"தழுவல், பொருத்தமாக்கிக் கொள்ளுதல்","పొందు పరుచుట,అనుసరణ",تطابق,"অনুকূলনঅভিযোজন,প্রতিযোজন,",ସ୍ୱୀକରଣ,"1. अनुकूलन, संयोजन 2. रूपान्तरण"
Additive gene,"योज्य जीन, जुड़नेवाला जीन","યોજ્ય જીન, જુડ઼નેવાલા જીન","योज्य जीन, जुड़नेवाला जीन","ਯੋਜ੍ਯ ਜੀਨ, ਜੁਡ਼ਨੇਵਾਲਾ ਜੀਨ","যোজ্য জীন, জুড়নেবালা জীন","योज्य जीन, जुड़नेवाला जीन","ಯೋಜ್ಯ ಜೀನ, ಜುಡ಼ನೇವಾಲಾ ಜೀನ","യോജ്യ ജീന, ജുഡനേവാലാ ജീന","யோஜ்ய ஜீந, ஜுடநேவாலா ஜீந","యోజ్య జీన, జుడనేవాలా జీన",یوجیہ زین، جڑنےوالا زین,"যজ্য জীন, জুড়নালা জীন","ଯୋଜ୍ଯ ଜୀନ, ଜୁଡ଼ନେବାଲା ଜୀନ","योज्य जीन, जुड़नेवाला जीन"
Adhesive substance,"आसंजक, आसंजी पदार्थ, चिपकनेवाला पदार्थ","આસંજક, આસંજી પદાર્થ, ચિપકનેવાલા પદાર્થ","आसंजक, आसंजी पदार्थ, चिपकनेवाला पदार्थ","ਆਸਂਜਕ, ਆਸਂਜੀ ਪਦਾਰ੍ਥ, ਚਿਪਕਨੇਵਾਲਾ ਪਦਾਰ੍ਥ","আসংজক, আসংজী পদার্থ, চিপকনেবালা পদার্থ","आसंजक, आसंजी पदार्थ, चिपकनेवाला पदार्थ","ಆಸಂಜಕ, ಆಸಂಜೀ ಪದಾರ್ಥ, ಚಿಪಕನೇವಾಲಾ ಪದಾರ್ಥ","ആസംജക, ആസംജീ പദാര്ഥ, ചിപകനേവാലാ പദാര്ഥ","ஆஸங்ஜக, ஆஸங்ஜீ பதார்த, சிபகநேவாலா பதார்த","ఆసంజక, ఆసంజీ పదార్థ, చిపకనేవాలా పదార్థ",آسنجک، آسنجی پدارتھ، چپکنےوالا پدارتھ,"আসংজক, আসংজী পদার্থ, চিপকনালা পদার্থ","ଆସଂଜକ, ଆସଂଜୀ ପଦାର୍ଥ, ଚିପକନେବାଲା ପଦାର୍ଥ","आसंजक, आसंजी पदार्थ, चिपकनेवाला पदार्थ"
Adipose tissue,वसामय ऊतक,વસામય ઊતક,वसामय ऊतक,ਵਸਾਮਯ ਊਤਕ,বসাময ঊতক,वसामय ऊतक,ವಸಾಮಯ ಊತಕ,വസാമയ ഊതക,வஸாமய ஊதக,వసామయ ఊతక,وسامیہ اوتک,সাময ঊতক,"ମେଦ ତନ୍ତୁ, ବସା ତନ୍ତୁ, ମେଦ ଟିସ୍ୟୁ",वसामय ऊतक
Administration,"प्रयोग, खिलाना, देना, लगाना","વહીવટ, તંત્ર, વ્યવસ્થાતંત્ર","प्रशासन, प्रबंध, कारभार, व्यवस्था, अंमलबजावणी",ਪ੍ਰਸ਼ਾਸਨ,"প্রশাসন,পরিচালনা","प्रशासन,कारबार","ಆಡಳಿತ, ಕಾರ್ಯಭಾರ",ഭരണം,"1. ஆட்சி, ஆளுகை 2. உடைமை","పాలన,పరిపాలన,వ్యవహరణ",انتظامیہ۔ انتظام ۔ حکومت,প্রশাসন,ପ୍ରଶାସନ,प्रशासन
Adopt,"अधिग्रहण करना, ग्रहण करना","અધિગ્રહણ કરના, ગ્રહણ કરના","अधिग्रहण करना, ग्रहण करना",ਗੋਦ ਲੈਣਾ,"অধিগ্রহণ করনা, গ্রহণ করনা","अधिग्रहण करना, ग्रहण करना","ಅಧಿಗ್ರಹಣ ಕರನಾ, ಗ್ರಹಣ ಕರನಾ",ദത്തെടുക്ക്,"அதிக்ரஹண கரநா, க்ரஹண கரநா","అధిగ్రహణ కరనా, గ్రహణ కరనా",مطابق بنانا ۔ اختیار کرنا ۔ متبنّی بنانا۔ گودلینا,"অধিগ্রহণ করনা, গ্রহণ করনা","ଗ୍ରହଣ କରିବା, ଅଙ୍ଗୀକାର କରିବା","अधिग्रहण करना, ग्रहण करना"
Adopted,"अधिगृहीत, ग्रहण किया हुआ","અધિગૃહીત, ગ્રહણ કિયા હુઆ","अधिगृहीत, ग्रहण किया हुआ","ਅਧਿਗ੃ਹੀਤ, ਗ੍ਰਹਣ ਕਿਯਾ ਹੁਆ","অধিগৃহীত, গ্রহণ কিযা হুআ","अधिगृहीत, ग्रहण किया हुआ","ಅಧಿಗೃಹೀತ, ಗ್ರಹಣ ಕಿಯಾ ಹುಆ","അധിഗൃഹീത, ഗ്രഹണ കിയാ ഹുആ","அதிக்ருஹீத, க்ரஹண கியா ஹுஆ","అధిగృహీత, గ్రహణ కియా హుఆ",ادھگرہیت، گرہن کیا ہوا,"অধিগৃহীত, গ্রহণ কিযা হুআ","ଅଧିଗୃହୀତ, ଗ୍ରହଣ କିଯା ହୁଆ","अधिगृहीत, ग्रहण किया हुआ"
Adoption,अधिग्रहण,"દત્તક વિધાન, દત્તક લેવું તે","दत्तकग्रहण, दत्तविधान, स्वीकृती, अंगीकार","ਅੰਗੀਕਰਨ, ਗ੍ਰਹਿਣ ਕਰਨਾ, ਗੋਦ ਲੈਣਾ","দত্তকগ্রহণ,অবলম্বন","1. अंगीकरण,स्वीकारप 2. दत्तक-ग्रहण 3. पोसकें घेवप","ದತ್ತು ಸ್ವೀಕಾರ, ಅಂಗೀಕರಿಸು, ಸ್ವೀಕಾರ","സ്വീകാരം, ദത്ത്","1. ஏற்பு, தெரிவு 2. தத்து எடுத்தல், தனதாக்குதல் 3. மேற்கொள்ளுதல்","దత్తు,ఎంపిక,అనుక్రమ దత్తత స్వీకారం",اختیار ۔ گودلینا,1.গ্রহণ 2. দত্তক গ্রহণ 3. আলম,"ପୋଷ୍ୟ ଗହଣ, ପରିଗ୍ରହ, ଅଙ୍ଗୀକାର, ଅବଲମ୍ବନ",1. अङ्गीकार गर्नु 2. दत्‍तक-ग्रहण
adras,अदरास (आधा रेशमी आधा सूती वस्त्र),અદરાસ (આધા રેશમી આધા સૂતી વસ્ત્ર),अदरास (आधा रेशमी आधा सूती वस्त्र),ਅਦਰਾਸ (ਆਧਾ ਰੇਸ਼ਮੀ ਆਧਾ ਸੂਤੀ ਵਸ੍ਤ੍ਰ),অদরাস (আধা রেশমী আধা সূতী বস্ত্র),अदरास (आधा रेशमी आधा सूती वस्त्र),ಅದರಾಸ (ಆಧಾ ರೇಶಮೀ ಆಧಾ ಸೂತೀ ವಸ್ತ್ರ),അദരാസ (ആധാ രേശമീ ആധാ സൂതീ വസ്ത്ര),அதராஸ (ஆதா ரேசமீ ஆதா ஸூதீ வஸ்த்ர),అదరాస (ఆధా రేశమీ ఆధా సూతీ వస్త్ర),ادراس (آدھا ریشمی آدھا سوتی وستر),অদরাস (আধা রশমী আধা সূতী স্ত্র),ଅଦରାସ (ଆଧା ରେଶମୀ ଆଧା ସୂତୀ ବସ୍ତ୍ର),अदरास (आधा रेशमी आधा सूती वस्त्र)
aeciospore,"ईशियमी बीजाणु, ईशियोस्पोर","ઈશિયમી બીજાણુ, ઈશિયોસ્પોર","ईशियमी बीजाणु, ईशियोस्पोर","ਈਸ਼ਿਯਮੀ ਬੀਜਾਣੁ, ਈਸ਼ਿਯੋਸ੍ਪੋਰ","ঈশিযমী বীজাণু, ঈশিযোস্পোর","ईशियमी बीजाणु, ईशियोस्पोर","ಈಶಿಯಮೀ ಬೀಜಾಣು, ಈಶಿಯೋಸ್ಪೋರ","ഈശിയമീ ബീജാണു, ഈശിയോസ്പോര","ஈசியமீ பீஜாணு, ஈசியோஸ்போர","ఈశియమీ బీజాణు, ఈశియోస్పోర",ایشیمی بیجانو، ایشیوسپور,"ঈশিযমী বীজাণু, ঈশিযস্পর","ଈଶିଯମୀ ବୀଜାଣୁ, ଈଶିଯୋସ୍ପୋର","ईशियमी बीजाणु, ईशियोस्पोर"
aecium,ईशियम,ઈશિયમ,ईशियम,ਈਸ਼ਿਯਮ,ঈশিযম,ईशियम,ಈಶಿಯಮ,ഈശിയമ,ஈசியம,ఈశియమ,ایشیم,ঈশিযম,ଈଶିଯମ,ईशियम
