English,Hindi
absolute deviation,निरपेक्ष विचलन
absolute error,निरपेक्ष त्रुटि
absolute instability,"निरपेक्ष अस्थिरता, निरपेक्ष अस्थायित्व"
absolute instrument,निरपेक्ष उपकरण
absolute quarantine,पूर्ण संगरोध
absolute safe distance,परम संरक्षा दूरी
absolute safety,परम संरक्षा
absolute stability,"निरपेक्ष-स्थिरता, निरपेक्ष स्थायित्व"
absolute unit,"निरपेक्ष मात्रक, निरपेक्ष यूनिट"
absolute vorticity,निरपेक्ष भ्रमिलता
absolute war,पूर्ण युद्‍ध
absolute weapon,ब्रहमास्‍त्र
absorber,"अवशोषक, अवशोषी"
absorber valve,अवशोषी वाल्व
absorption,"अवशोषण, अवचूषण"
absorption control,अवशोषण नियंत्रण
absorption keying,अवशोषण कुंजीयन
absorption modulation,अवशोषण मॉडुलन
absorption ratio,अवशोषण अनुपात
absorption wavemeter,अवशोषण तरंगमापी
abstract of cost,लागत-सार
ABTOP,एबटॉप
abutment,अंत्याधार
ac mains operated motor,ए० सी० मुख्य लाइन प्रचालित मोटर
academy,अकादमी
accelearation control unit,"त्वरण नियंत्रण यूनिट, त्वरण नियंत्रण इकाई"
accelerated freeze drying,त्वरित हिम शुष्कन
accelerating force,त्वरक बल
acceleration error,त्वरण त्रुटि
acceleration lag,त्वरण पश्‍चता
acceleration pump,त्वरक पंप
accelerator,"त्वरक ,त्वरित्र"
accelerator pedal,"त्वरक पदिक, त्वरक पैडल"
accelerometer,त्वरणमापी
acceptance in principle,सिद्धांत रूप से स्वीकृति
acceptance of necessity,आवश्यकता की स्वीकृति
acceptance of tender,टेंडर स्वीकृति
accepted by court,अदालत द्वारा स्वीकृत
accepted stores,स्वीकृत सामान
accepting a position of attack,आक्रमण स्थिति को स्वीकारना
acceptor,"ग्राही, स्वीकारी"
access,"पहुंच, अभिगम"
access lobby,अभिगम दीर्घा
access pannel,"पहुंच फलक, पहुंच पैनल, अभिगम पैनल"
access plug,"पहुंच प्लग, अभिगम प्लग"
access road,"पहुंच मार्ग, अभिगम मार्ग"
accessible location,अभिगम्य ठिकाना
accessories drive,सहायक यंत्र चालन
accessory," उपसाधन , सहायक"
accessory gear box,सहायक गियर बक्स
accessory set,सहायक सेट
accident case,दुर्घटना केस
accident chit,दुर्घटना चिट
accident investigation unit,दुर्घटना जांच यूनिट
accident report form,दुर्घटना रिपोर्ट फार्म
accident slip,दुर्घटना पर्ची
accidental error,"आकस्मिक त्रुटि, आगंतुक त्रुटि"
accidental fire,आकस्मिक आग
accidental injuries,दुर्घटना चोट
acclimatization,"दशानुकूलन, परिस्थिति अनुकूलन"
accolade certificate,वीरगति प्रमाण-पत्र
accommodation," अनुकूलन, समंजन , वास, आवास"
accommodation ladder,(पार्श्‍व) तागड़
accomopanying artillery,सहगामी तोपखाना
accompanying supplies,"साथ का सामान, संलग्‍न रसद, सहगामी रसद"
accomplice,सह-अपराधी
accord,सहमति
"accord priority, to",अग्रता प्रदान करना
According to,के अनुसार
account for,हिसाब रखना कारण बताना
accountable package,लेखादेय पैकेज
accountable packing meterial,लेखादेय पैक सामग्री
Accountant,लेखापाल
accounting,"लेखा-जोखा, लेखाकरण, गणना"
accounting information,लेखाकरण सूचना
accounting of cash,"नकदी का लेखाकरण, रोकड़ लेखा-जोखा"
accounting of stores,सामान का लेखाकरण
accounting symbol,लेखा-चिहन
accounting unit,"गणना एकक, लेखाकरण एकक"
accounts,"लेखा, हिसाब-किताब"
accounts branch,लेखा शाखा
Accounts Officer,लेखा अधिकारी
"Accounts Officer, A O C Education Fund","सेना आर्डनेंस कोर शिक्षा निधि लेखा अधिकारी; सेना आर्डनेंस कोर, शिक्षा निधि लेखा अफसर"
accounts section,लेखा अनुभाग
accoutrement,साज-सज्‍जा
accredited finance (=accredited finacial authority),प्रत्यायित वित्त प्राधिकारी
accumulated temperature,संचित ताप
accumulating error,संचयी त्रुटि
accumulator," संचायक, संचायित्र , संचायक सेल"
accumulator battery agitation system,संचायक बैटरी क्षोभ तंत्र
accumulator box,संचायक बक्स
accuracy,"परिशुद्धता, यथार्थता"
accuracy and consistency,परिशुद्धता और संगति
accuracy figure,परिशुद्धता अंक
accuracy in transmission,संचारण परिशुद्धता
accuracy life,परिशुद्धता अवधि
accuracy of fire,फायर परिशुद्धता
accuracy room,लक्ष्य-भेद शिक्षण कमरा
accuracy test,परिशुद्धता परीक्षण
accurate fire,परिशुद्ध फायर
accused,अभियुक्‍त
acetate disc,एसीटेट चाक्रिका
Achernar,एकरनार
achievement test,उपलब्धि परीक्षा
acid,"अम्ल, तेज़ाब, ऐसिड"
acknowledgement," अभिस्वीकृति , पावती , प्राप्‍ती सूचना"
aclinic lines=isoclinic lines,समनतिक रेखाएँ
acoustic correction,ध्वानिक संशोधन
acoustic corrector,ध्वानिक संशोधित्र
acoustic energy,ध्वानिक ऊर्जा
acoustic feedback,ध्वानिक पुन:निवेश
acoustic impedance,ध्वानिक प्रतिबाधा
acoustic intrusion detector,ध्वानिक अंतर्वेधन संसूचक
acoustic labyrinth,"ध्वानिक भ्रामिका, ध्वानिक लैबिरिंथ"
acoustic line,ध्वनि लाइन
acoustic mine,ध्वानिक सुरंग
acoustic ohm,ध्वानिक ओम
acoustic output of ship,पोत-निर्गत ध्वनि
acoustic regeneration,ध्वानिक पुनर्जनन
acoustic sounding,ध्वानिक मापन
acousticon,श्रवणी
acquaint chit,विवरण-पर्ची
acquisition of target,"लक्ष्य प्राप्‍ति, टार्गेट प्राप्‍ति"
acquisition time,प्राप्‍ति समय
acquittal,दोषमुक्‍ति
ACR (approach control radar),"उपगमन नियंत्रण रेडार, एप्रोच कंट्रोल रेडार"
acron,एक्रन
across (N),कटवां
act," अधिनियम , कार्य"
acting,"कार्यकारी, एक्टिंग"
Acting in good faith,सद्‍भाव से कार्य करते हुए
Acting Lance Dafadar,कार्यकारी लांस दफादार; एक्टिंग लांस दफादार
acting rank,कार्यकारी रैंक
actinic ray,"प्रकाश रसोक्रिय विकिरण, एक्टिनिक रे"
action,"कार्रवाई, कार्यवाही, संक्रिया"
action adressee,कार्यार्थ पानेवाला
action before landing,"अवतरणपूर्व कार्रवाई, उतरने से पहले की कार्रवाई"
action before take off,"उत्थान-पूर्व कार्रवाई, उड्‍डान-पूर्व कार्रवाई, ,उड़ान भरने से पहले की कार्रवाई"
action depth charge,"संक्रिया जल बम, संक्रिया डेप्थ चार्ज"
action information centre,कार्रवाई सूचना केन्द्र
action information organisation (naval),कार्रवाई सूचना संगठन (नौसेना)
Action may be taken as proposed,यथा प्रस्तावित कार्रवाई की जाए
action on recoil,प्रतिक्षेपोत्तर कार्रवाई
action station,"संक्रिया स्थल, संक्रिया स्टेशन"
"action, to come into"," तैयारी में लाना , कार्रवाही आरंभ करना"
"action, to come out of"," तैयारी समेटना , कार्रवाई बंद करना"
"action, to keep the gun in",तोप को तैयारी में रखना
Action/rear/front/right/left,कार्रवाई/पीछे/सामने/दाहिने/बाएं
activated silica gel,संक्रियित सिलिका जेल
activator,"संक्रियकारक, सक्रियक"
active air defence,सक्रिय वायु रक्षा
active component,सक्रिय घटक
active drag,सक्रिय संकर्ष
active duty,सक्रिय ड्‍यूटी
active homing,सक्रिय अभिलक्ष्यन
active list,सक्रिय सूची
active ray,सक्रिय किरण
active service,"हाजिर नौकरी, सैन्य सेवा, सक्रिय सेवा"
active transducer,सक्रिय ट्रान्सड्‍यूसर
activity,"क्रियाकलाप, सक्रियता"
activity plotting,"क्रियाकलाप, आलेखन"
activity report,क्रियाकलाप रिपोर्ट
activity sampling,क्रियाकलाप प्रतिचयन
activity trace,क्रियाकलाप अनुरेख
Acts of commission and omission,कृताकृत
actual equivalent deflection angle,वास्तविक तुल्य विक्षेप कोण
actual establishment,वास्तविक स्थापना
actual gain,वास्तविक लब्धि
actual linear spacing,वास्तविक रेखीय अंतरालन
actual linear spread,वास्तविक रेखीय फैलाव
actual range,वास्तविक परास
"actuate, to",प्रवृत्त करना
actuating crank,प्रवर्तक क्रैंक
actuating lever,"प्रवर्तक ऊत्तोलक, प्रवर्तक लीवर"
actuating load,प्रवर्तक भार
actuating pedals,प्रवर्तक पदिक
actuating shaft,प्रवर्तक शैफ्ट
actuation,प्रवर्तन
actuation level,प्रवर्तन तल
actuation probability area,प्रवर्तन प्रायिकता क्षेत्र
actuator,प्रवर्तक
actuator slide,"प्रवर्तक सर्पी, प्रवर्तक स्लाइड"
acute observation,"पैना प्रेक्षण, तीव्र प्रेक्षण"
AD (air defence) layout,वायुरक्षा अभिन्यास
ad hoc,तदर्थ
ad hoc committee,तदर्थ समिति
ad hoc recruiting demand,तदर्थ भरती मांग
ad hoc requirement,तदर्थ आवश्यकता
ADACP (air defence artillery command post),वायु रक्षा तोपखाना कमान चौकी
adaptability,अनुकूलनशीलता
adapter,अनुकूलक
adapter pump,अनुकूलक पंप
adapter transformer,अनुकूलक परिणामित्र
"adapter, detonator","विस्फोट प्रेरक अनुकूलक, अधिस्फोटक अनुकूलक"
"adapter, double male",दुतरफा नर अनुकूलक
"adapter, female",मादा अनुकूलक
"adapter, homing",अभिलक्ष्यन अनुकूलक
"adapter, hydrant redution",(दमकल) नल न्यूनक अनुकूलक
"adapter, panoramic",परिदृश्य अनुकूलक
added time,धन समय
addendum," अनुशेष, संयोजन , अनुपूरक"
addition agent,संकलन कर्मक
Additional," अपर , अतिरिक्‍त"
additional cover,अतिरिक्‍त रक्षावरण
Additional Director,अपर निदेशक
additional ledger pages,अतिरिक्‍त खाता पृष्‍ठ
Additional Secretary,अपर सचिव
additional throw off,अतिरिक्‍त क्षैतिज क्षेप
additional tools,अतिरिक्‍त औजार
additional user,अतिरिक्‍त उपयोक्‍ता
additive,"योज्य, योगज, योगात्मक, संकली"
address designator,पता सूचक
address group,"पता वर्ग, पता ग्रुप"
address indicating group,पता सूचक ग्रुप
"address, multiple",बहुपता
"address, single","एकल पता, एकीय पता"
addressee,"प्रेष्य, पानेवाला"
"addressee, action",कार्यार्थ पानेवाला
"addressee, information",सूचनार्थ पानेवाला
Adex section,एडेक्स अनुभाग
ADF (automatic direction finder),स्वचालित दिशा निर्धारक
adherence," दृढ़ रहना, , अनुवर्तन , आसंजन , संवरक"
adherent," आसंजित, , संलागी , संवरक"
adhesion,आसंजन
adhesive tape,"चेपदार फीता, आसंजक फीता"
adiabatic flow,"रुद्धोष्म प्रवाह, ऐडियाबैटिक प्रवाह"
adiabatic region,रुद्धोष्म प्रदेश
adiabatic temperature diagram,रुद्धोष्म ताप आरेख
adjacent channel interference,संलग्‍न चैनल बाधा
Adjourn sine die,अनिश्‍चित काल के लिए स्थगित करना
adjournment,स्थगन
adjust a belt of fire,फायर पट्‍टी समायोजित कर
adjust zero lines at zero,शून्य रेखा शून्य पर समायोजित कर
adjustable,समायोज्य
adjustable bay,समायोज्य वीथी
adjustable charge,समायोज्य चार्ज
adjustable cursor,समायोज्य कर्सर
adjustable elastic band,"समायोज्य प्रत्यास्थ पट्‍टी, समायोज्य प्रत्यास्थ बैंड"
adjustable error,समायोज्य त्रुटि
adjustable link,समायोज्य कड़ी
adjustable pointer,समायोज्य संकेतक
adjustable screw bush,"समायोजक पेंच व्यास्तर, समायोजक पेंच बुश"
adjusted elevation,"समायोजित उत्सेध, समायोजित उन्‍नयन"
adjusted range,समायोजित परास
adjuster body,समायोजी पिंड
adjuster screw lock nut,समायोजी पेंच पाशनट
adjusting a gun,"तोप समायोजन, गन समायोजन"
adjusting block,"समायोजी खंडक, समायोजी ब्लॉक"
adjusting disc,समायोजी चक्रिका
adjusting key,समायोजी कुंजी
adjusting nut,समायोजी ढिबरी
adjusting pin,"समायोजी कील, समायोजी पीन"
adjusting socket,समायोजी सॉकेट
adjusting the sight and laying the gun,दर्शा समायोजन और तोप संसाधन
adjustment,समायोजन
adjustment of angles,कोण-समायोजन
adjustment of bearing,दिक्‍कोन-समायोजन
adjustment of channel sensitivity,मार्ग सुग्राहिता समायोजन
adjustment of fire,फायर समायोजन
Adjutant,एडजुटेंट
Adjutant General,एडजुटेंट जनरल
Adjutant General's Branch,एडजुटेंट जनरल ब्रांच
adm. group,प्रशासन ग्रुप
administration section,प्रशासन अनुभाग
administrative,"प्रशासनिक, प्रशासकीय, प्रशासन"
administrative approval,प्रशासनिक अनुमोदन
administrative area,प्रशासन-क्षेत्र
administrative arrangement,प्रशासकीय प्रबंध
administrative block,प्रशासन खंड
administrative chain of commands,प्रशासनिक कमान-माला
Administrative Commandant,प्रशासन कमांडैंट
Administrative Company,प्रशासन कंपनी
administrative control,प्रशासनिक नियंत्रण
administrative group,प्रशासन-ग्रुप
administrative instructions,प्रशासकीय अनुदेश
Administrative Officer,"प्रशासनिक अधिकारी, प्रशासन अधिकारी"
administrative platoon,प्रशासनिक प्लाटून
administrative publication,प्रशासकीय प्रकाशन
administrative sanction,"प्रशासनिक मंजूरी, प्रशासनिक संस्वीकृति"
administrative standing order,प्रशासनिक स्थायी आदेश
Administrator,प्रशासक
Admiral,एडमिरल
"Admiral Superintendent, Naval Dockyard","एडमिरल अधीक्षक, नौसेना गोदी"
admiralty form,एडमिरल्टी फार्म
admiralty pattern number,एडमिरल्टी पैटर्न सं०
admission and discharge register,दाखिल-खारिज रजिस्टर
admission rate,"प्रवेश दर, दाखिला दर"
Admission with permission,आज्ञा लेकर भीतर आइए/आज्ञा लेकर अंदर आएं
admittance,"प्रवेश, प्रवेश्यता"
admixture,अधिमिश्रण
adopted M V prior to first calibration,प्रथम अंशशोधन से पूर्व अंगीकृत नालमुख वेग
adopted MV (muzzle velocity),अंगीकृत नालमुख वेग
adoption,"अंगीकरण, स्वीकरण"
adrift,"बहता हुआ, अपवाहित"
advance," अग्रसरण, पेशगी, अग्रिम , अग्रसर होना, आगे बढ़ना"
Advance (or retire) in column of route from the right (or left) in the following order No or CAD and B-companies,दाहिने या बाएं से कूच कॉलम में आगे बढ़ (या पीछे लौट) तरतीब नं० या सी० ए० डी० और बी० कंपनी
Advance (or retire) in column of route from the right (or left)…right (or left) turn,दाहिने या (बाएं) से कूच कालम में आगे बढ़ या (पीछे लौट)... दाहिने (या बाएं)... मुड़
"Advance (or retire) in column of route in the following order…No.2 , No.3, No.1 Platoons","कूच कालम में आगे बढ़ (या पीछे लौट), तरतीब नं०  , नं० , नं०  प्लाटून"
advance angle,अग्रता-कोण
advance base,अग्रवर्ती बेस
advance copy,अग्रिम प्रति
Advance for action,कार्रवाई के लिए आगे बढ़
Advance HQ Western Air Command,अग्रवर्ती पश्‍चिम वायु कमान मुख्यालय
Advance in review order by the centre-quick march,समीक्षा क्रम में मध्य से-तेज चल
"Advance in review order by the centre, quick-march",समीक्षा क्रम में मध्य से-तेज़-चल
Advance in single file from the right…quick march,दाहिने से एक फाइल में आगे बढ़...तेज चल
Advance in single file from the right…remainder mark time,दाहिने से एक फाइल में आगे बढ़...बाकी कदम ताल
"Advance in threes from the right No.1 company leading, right turn","दाहिने से तीनों-तीन में आगे बढ़-नं  -कंपनी आगे, दाहिने मुड़"
advance information leaflet,अग्रिम सूचना पत्रक
advance naval base,अग्रवर्ती नौसैनिक बेस
Advance one and be recognised,पहचान के लिए एक आगे बढ़
Advance Post Control Unit,अग्रिम चौकी नियत्रण यूनिट
advance technical leaflet,अग्रिम तकनीकी पत्रक
advance to contact,"संपर्कार्थ अग्रसरण, संपर्क के लिए आगे बढ़ना"
advance workshop detachment,अग्रवर्ती वर्कशाप टुकड़ी
advanced," अग्रवर्ती, अग्रगत , उच्‍च , अधिप्रौढ़"
advanced base transfusion unit,अग्रवर्ती बेस रक्‍ताधान यूनिट
advanced dressing station,अग्रवर्ती मरहम-पट्‍टी स्टेशन
advanced guard,अग्र गारद
advanced handling exercises,उच्‍च प्रहस्तन अभ्यास
advanced landing ground,अग्रवर्ती अवतरण भूमि
advanced navigation course,उच्‍च मार्ग-निर्देशन कोर्स
advanced practice,उच्‍च अभ्यास
advanced ratio," अग्रसरण अनुपात , अग्रता अनुपात"
advanced screen,अग्रवर्ती रक्षावरण
advanced theory,उच्‍च सिद्धांत
advanced training,उच्‍च प्रशिक्षण
advection,अभिवहन
advective change of temperature,अभिवाही ताप परिवर्तन
adversary,"विपक्षी, विरोधी"
adverse report,प्रतिकूल रिपोर्ट
adviser,सलाहकार
Adviser,सलाहकार
Adviser in Medicine,कायचिकित्सा सलाहकार
Adviser in Ophthamology,नेत्रविज्ञान सलाहकार
Adviser in Surgery,शल्य विज्ञान सलाहकार
advising control,परमर्शी नियंत्रण
advisory,"परामर्शी, सलाहकार"
advisory area,सलाह-क्षेत्र
advisory committee,"सलाह-मार्ग, परामर्शी मार्ग"
aeolian,"वायूढ़, वातोढ़"
aerial," आकाशी, हवाई, वायव , एरियल"
aerial aperture,एरियल छिद्र
aerial array,वायु व्यूह एरियल व्यूह
aerial cable,एरियल केबिल
aerial camera,"वायु कैमरा, हवाई कैमरा"
aerial change over relay,एरियल परिवर्तन रिले
aerial combat,"हवाई मुठभेड, हवाई समाधात"
aerial driver,एरियल चालक
aerial earth plug,एरियल भू-संपर्क प्लग
aerial event,"हवाई घटना, वायु घटना"
aerial gain,एरियल लब्धि
aerial gunnery,वायु तोप-विद्या
aerial image,एरियल प्रतिबिंब
aerial mapping eamera,"वायु मानचित्रण कैमरा, एरियल मैपिंग कैमरा"
aerial mast,एरियल दंड
aerial mine,वायु सुंरग
aerial motion indicator,एरियल गति सूचक
aerial navigation,वायु मार्ग-निर्देशन
aerial observation,हवाई प्रेक्षण
aerial park,एरियल पार्क
aerial photographer,"हवाई फोटोग्राफर, वायव फोटोग्राफर"
aerial photography,"हवाई फोटोग्राफी, वायव फोटोग्राफी"
aerial reconnaissance,हवाई टोह
aerial ropeway,"शिरोपरि रज्‍जुमार्ग, वायव रज्‍जुमार्ग"
aerial rotation rate,एरियल घूर्णन दर
aerial sock,एरियल मोज़ा एरियल सॉक
aerial splitter,एरियल विपाटक
aerial streamline loop,धारारेखी लूप एरियल
aerial torpedo,हवाई टारपीडो
"aerial, fixed loop",स्थिर लूप एरियल
"aerial, loop",लूप एरियल
"aerial, rotatable loop",घूर्णी लूप एरियल
"aerial, slot",खांचेदार एरियल
aero,एरो
aero-elastic divergence,वायुप्रत्यास्थी अपसरण
aero-engine,"एरो-इंजन, वायुयान इंजन"
aero-medical evacuation,विमान-वाहित हताहत निकासी
aero-medical evacuation casualty unit,विमान-वाहित हताहत निकासी चिकित्सा यूनिट
aero-medical unit,हवाई चिकित्सा यूनिट
aero-modelling room,विमान मॉडल कमरा
aerobatics,हवाई करतब
aerobe,"वायुजीव, ऑक्सीजीव"
aerobiology,वायुजैविकी
aerodrome,हवाई अड्‍डा
aerodrome approach aids,हवाई अड्‍डा उपगमन साधन
aerodrome approach zone,हवाई अड्‍डा उपगमन ज़ोन
aerodrome control,हवाई अड्‍डा नियंत्रण
aerodrome control service,हवाई अड्‍डा नियंत्रण सेवा
aerodrome control tower,हवाई अड्‍डा नियंत्रण टॉवर
aerodrome flood-light,हवाई अड्‍डा पूरप्रदीपक
aerodrome location beacon,हवाई अड्‍डा सूचक बीकन
aerodrome meteorological minima,हवाई अड्‍डा मोसमी अल्पिष्‍ठ
aerodrome reference point,हवाई अड्‍डा निर्देश बिंदु
aerodrome traffic,हवाई अड्‍डा यातायात
aerodrome traffic circuit,हवाई अड्‍डा यातायात परिपथ
aerodrome zone,हवाई अड्‍डा ज़ोन
"aerodrome, alternate",विकल्पी हवाई अड्‍डा
"aerodrome, regular",नियमित हवाई अड्‍डा
"aerodrome, supplementary","संपूरक हवाई अड्‍डा, पूरक हवाई अड्‍डा"
aerodynamic,वायुगतिक
aerodynamic centre,वायुगतिक केंद्र
aerodynamic damping,वायुगतिक अवमंदन
aerodynamic fuse,वायुगतिक फ्यूज़
aerodynamic heating,वायुगतिक तापन
aerodynamic roughness,वायुगतिकीय विषमतलता
aerodynamic smoothness,वायुगतिकीय समतलता
aerodynamic stiffness,वायुगतिक दृढ़ता
aerodynamic twist,वायुगतिक व्यावर्तन
aerodynamics,वायुगतिकी
aeroelasticity,वायुप्रत्यास्थता
aerofoil,"पक्षक, एरोफॉयल"
aerogram,हवाई पत्र
aerologation,एरोलोगेशन
aerometer,"वायुमापी, ऐरोमीटर"
aeronautical,"वैमानिक, वायुयानिकीय"
aeronautical broadcasting service,वैमानिक प्रसारण सेवा
aeronautical chart,वैमानिक चार्ट
aeronautical emergency,वैमानिक आपात स्थिति
aeronautical fixed service,वैमानिक अचल सेवा
aeronautical fixed service office,वैमानिक अचल सेवा कार्यालय
aeronautical fixed station,वैमानिक अचल केंद्र
aeronautical fixed telecommunication network,वैमानिक अचल दूरसंचार जाल
aeronautical ground radio station,वैमानिक भू-रेडियो स्टेशन
aeronautical inspection service,वैमानिक निरीक्षण सेवा
aeronautical light,"वैमानिक प्रकाश, वैमानिक बत्ती"
aeronautical mile,वैमानिक मील
aeronautical mobile service,वैमानिक चल सेवा
aeronautical mobile service office,वैमानिक चल सेवा कार्यालय
aeronautical radio service,वैमानिक रेडियो सेवा
aeronautical radio station,वैमानिक रेडियो स्टेशन
aeronautical radionavigational service,वैमानिक रेडियो-मार्ग निर्देशन सेवा
aeronautical station,वैमानिक स्टेशन
aeronautical telecommunication service,वैमानिक दूरृ-संचार सेवा
aeronautics,"वैमानिकी, एरोनॉटिक्स"
aeroplane,"हवाई जहाज, विमान"
aerosol,"वायु-विलयन, एरोसॉल"
aerosol cans,एरोसॉल कनस्तर
aerostat," वायुस्थापी , अवयान"
aerostatics," वायु स्थैतिकी , अवयानिकी"
aerostation,एरोस्टेशन
aerothermal dynamic duct,वायुष्मीय गतिक वाहिनी
AF (audio-frequency) output,श्रव्य-आवृत्ति निर्गत
afloat,तिरता हुआ
AFMI Room (armed forces medical inspection room),सशस्‍त्र सेनाओं का डाक्टरी कमरा
AFPP Fund (armed forces personnel provident fund),सशस्‍त्र सेना कार्मिक भविष्य निधि
aft of the bench,बैंच पिछवाड़
aft of the cockpit,कॉकपिट पिछवाड़
After adequate consideration,समुचित विचार के बाद
after body,पुच्छ पिंड
After consultation with,_से परामर्श करके
after glow,उत्तर दीप्‍ति
afternoon effect,अपराह्न प्रभाव
afternoon watch,अपराह्न प्रहर
AFV Group (armoured fighting vehicle group),बख्तरबंद लड़ाकू गाड़ी ग्रुप
AGC (automatic gain control),स्वचालित लब्धि नियंत्रण
age limit,आयु सीमा
age of chivalry,शौर्य युग
age of valour,वीर युग
agency,"अभिकरण, एजेंसी"
agency file,"अभिकरण मिसिल, एजेंसी फाइल"
ageostrophic wind,अभूविक्षेपी पवन
agglutination reaction,समूहन प्रतिक्रिया
aggregate actuation width,पुंज प्रवर्तन चौड़ाई
aggression,आक्रमण
aggressive,आक्रामक
agonic line,शून्यदिक्पाती रेखा
agro-climatology,कृषि जलवायु विज्ञान
agro-meterology,कृषि मौसम विज्ञान
aground,"भूलग्‍न, जमीन पर"
AGS (automatic gain stabilization),स्वचालित लब्धि स्थायीकरण
ahead,सीधे आगे
"ahoy, (N)",हो
AI (air interception),वा० सा० (वायु अंतरोधन)
Aid-de-Camp (ADC),ए0 डी0 सी0 परिसहायक
aided laying,ससहाय संसाधन
aided tracking,"ससहाय अनुवर्तन, सहायित अनुपथन"
aileron,"सहपक्ष, एलिरॉन"
aileron drag,"सहपक्ष संकर्ष, एलिरॉन संकर्ष"
aileron reversal,"सहपक्ष उत्क्रमण, एलिरॉन उत्क्रमण"
aileron tab,एलिरॉन टैब
aim," निशाना, संधान , उद्देश्य"
aim aft,पश्‍च निशाना
aim-off," निशाना बांधना , अपलक्ष्य दूरी"
aim-off angle,अपलक्ष्य दूरी कोण
aim-off for wind,हवा काट निशाना बांधना
aim-off speed,अपलक्ष्य दूरी चाल
"aim, to take",निशाना बांधना
aimed torpedo,निशानाबंद टॉरपीडो
aiming,"निशाना लेना, निशाना बांधना"
aiming circle," संधानित्र , निशाना वृत्त"
aiming mark,निशाना चिह्न
"aiming mark, auxiliary","सहायक लक्ष्य, सहायक निशाना चिह्न"
"aiming mark, subsidiary","गौण लक्ष्य, गौण निशाना चिह्न"
aiming point director No…left (or right),निशाना बिंदु डाइरेक्टर नं० बाएं (या दाहिने)
aiming post,निशाना स्तंभ
"aiming, manual",हाथ से निशाना बांधना
"aiming, radar",रेडार से निशाना बांधना
"aiming, visual",नजरी निशाना बांधना
air,"वायु, हवा, वात"
air action,"हवाई कार्रवाई, वैमानिक कार्रवाई"
"air action, strategic",युद्धनीतिक हवाई कार्रवाई
Air Adviser,"वायु सलाहकार, हवाई सलाह-कार, एयर ऐडवाइज़र"
