English,Hindi
Arbitrage,अंतरपणन
Arbitrated exchange rate,अंतरपण्य विनिमय-दर
Arrangement,"व्यवस्था, पुनर्विन्यास"
Arrivals,आमद
Articles of association,संस्था के अंतर्नियम
As is where is,जैसा है जहाँ है
As per advice,"आदेशानुसार, सूचनानुसार"
Assay,"आमापन, परख"
Assembly line production,समनुक्रम-उत्पादन
Assessee,"निर्धारिती, कर-निर्धारिती"
Assessment,"निर्धारण, कर-निर्धारण"
Assessment year,"निर्धारण-वर्ष, कर-निर्धारण वर्ष"
Assessor,"निर्धारक, कर-निर्धारक"
Asset,परिसंपत्ति
Assignee,समनुदेशिती
Assignment,"समनुदेशन, नाम करना"
Assignor,समनुदेशक
Assimilation,"आत्मसात्करण, आपीकरण (मराठी)"
At a discount,"बट्टे पर, अवमूल्य पर"
At a premium,"प्रीमियम पर, अधिमूल्य पर"
At best (= at the best order),अनुकूलतम क़ीमत आदेश
At par,सममूल्य पर
At sight,दर्शनी
At the market,तुरत सौदा आदेश
Auction,नीलाम
Audit,लेखापरीक्षा
Auditor,"लेखापरीक्षक, ऑडिटर"
Authorised agent,"प्राधिकृत अभिकर्ता, प्राधिकृत एजेन्ट"
Authorised capital,"प्राधिकृत पूँजी, अधिकृत पूँजी"
Automobile insurance,मोटर बीमा
Autonomous investment,स्वायत्त निवेश
Avail,अवशिष्ट राशि
Average due date,औसत देय तिथि
Backing,"प्रत्याभूति, पाठिंबा (मराठी)"
Backwardation,मंदी बदला
Backwash effect,अतिनिर्यात प्रभाव
Bad debt,"अशोध्य ऋण, डूबी रकम"
Bad debts reserve,अशोध्य ऋण आरक्षित निधि
Bailment,"उपनिधान,निक्षेप"
Balance,"संतुलन, बाकी, शेष, अतिशेष"
Balanced budget,संतुलित बजट
Balanced growth,संतुलित संवृद्धि
Balance of payments,"भुगतान-संतुलन, अदायगी-संतुलन"
Balance of trade,व्यापार-शेष
Balance sheet,"तुलन-पत्र, वित्तीय स्थिति-विवरण, पक्का चिट्ठा, बैलेन्स शीट"
Bank advances,बैंक उधार
Bank discount,बैंक बट्टा
Bank draft,बैंक ड्राफ़्ट
Banker,"महाजन, साहूकार, बैंकर"
Bank guarantee,बैंक गारन्टी
Banking,"अधिकोषण, महाजनी, बैंक व्यवसाय, बैकिंग"
Bank money,बैंक द्रव्य
Bank note,बैंक नोट
Bank of issue,मुद्रा-प्रचालक बैंक
Bank rate,बैंक दर
Bank rate policy,बैंक दर नीति
Bank reconciliation statement,बैंक समाधान विवरण
Bankruptcy,दिवालियापन
Bargain,सौदा; रियायती सौदा
Basic yield,"आधारिक प्रतिफल, उत्कृष्ट प्रतिभूति आय"
Bear,मंदड़िया
Bear account,मंदड़ियों का ज़ोर
Bear covering,मंदड़िया पटान
Bearer cheque,"धनीजोग चैक, वाहक चैक"
Bearish,मंदी रूख
Bear raid,बाज़ार गिराना
Below par,अवमूल्य पर
Beneficiary,हिताधिकारी
Benefit,हितलाभ
Best seller,"उठंत माल, बहुविक्रीत"
Bilateral trade,द्विपक्षीय व्यापार
Bill,"बीज़क, बिल, बिल, हुंडी"
Bill at sight,"दर्शनी बिल, दर्शनी हुंडी"
Bill market,"बिल बाज़ार, हुंडी बाज़ार"
Bill of entry,आगम-पत्र
Bill of exchange,"विनिमय-पत्र, बिल, हुंडी"
Bill of lading,"लदान-पत्र, लदान बिल"
Bills payable,देय बिल
Bills payable on demand,माँग-देय बिल
Bills receivable,प्राप्य बिल
Bimetallism,द्विधातुमान
Black marketing,"कालाबाज़ारी, चोरबाज़ारी"
Blank endorsement,"कोरा बेचान, कोरा पृष्ठांकन"
Blind sale,अंधा सौदा
Blockade,"नाकाबंदी, संरोध"
Blocked account,निरूद्ध लेखा
Board of directors,निदेशक-मंडल
Body corporate,निगमित निकाय
Bond,"बंधपत्र, बॉन्ड"
Bonded warehouse,बंधक मालगोदाम
Bonus,बोनस
Bonus share,बोनस शेयर
Book-keeping,बहीखाता; बहीखाता पद्धति
Books of original entry,मूल प्रविष्टि की बहियाँ
Book value,"अंकित मूल्य, खाता मूल्य"
Boom,"तेजी, व्यापार-उत्कर्ष"
Borrowing,"उधार लेना, उधार करना"
Bottomry bond,"पोत बेधपत्र, पोत बॉन्ड"
Bounty,अधिदान
Brand,"छाप, ब्रान्ड"
Brassage,ढलाई
Breach of contract,संविदा-भंग
Breach of trust,"न्यास-भंग, अमानत में खयानत"
Breakage,टूट-फूट
Break-even point,"संतुलन-स्तर बिंदु, लाभ-अलाभ स्थिति"
Break-up value,अवशिष्ट मूल्य
Broad market,"व्यापक बाज़ार, सक्रिय बाज़ार; व्यापक सौदा स्थिति"
Broker,दलाल
Brokerage,दलाली
Brought forward (b/f),अग्रनीत
Budget,"बजट, आय-व्यय पत्रक"
Budget deficit,बजट घाटा
Budget surplus,बजट अधिशेष
Budla transaction,बदला सौदा
Buffer stock,"समकारी भंडार, सुरक्षित भंडार, बफर स्टाँक"
Bulk,"प्रपुंज, पुंज, बहुमात्रा; थोक, खुला"
Bull,तेजड़िया
Bull account,तेजडियों का ज़ोर
Bull campaign,बाज़ार चढ़ाना
Bullion,"बुलियन, सोना-चाँदी"
Bullish,तेज़ी रूख
Bull liquidation,तेजड़िया पटान
Business,"कारबार, कारोबार, व्यवसाय, धंधा"
Business management,व्यवसाय-प्रबंध
Buyer,"क्रेता, ख़रीदार"
Buyer's market,क्रेता बाज़ार
Buying in,"बदला खरीद, खुद खरीद"
By-product,उपोत्पाद
Cabotage,तट-व्यापार
Call,"माँग, कॉल"
Called-up capital,माँगी पूँजी
Call money,"शीध्रावधि द्रव्य, माँग द्रव्य"
Call option,वैकल्पिक विक्रय-अधिकार
Calls in advance,अग्रिम माँग अदायगी
Calls in arrears,बक़ाया माँग
Capital,"पूँजी, मूलधन"
Capital account,"पूँजी लेखा, पूँजीगत लेखा"
Capital accumulation,पूँजी संचयन
Capital asset,पूँजी-परिसंपत्ति
Capital budget,पूँजी बजट
Capital equipment,पूँजीगत उपस्कर
Capital expenditure,"पूँजीगत खर्च, पूँजीगत व्यय"
Capital flight,पूँजी-पलायन
Capital gains,"पूँजीगत लाभ, पूँजी अभिलाभ"
Capital goods,"पूँजी-पदार्थ, पूँजीगत माल"
Capital inflow,"पूँजी-आगमन, पूँजी अंतर्वाह"
Capital -intensive industry,पूँजी-प्रधान उद्योग
Capital issue,पूँजी-निर्गम
Capitalization,पूँजीकरण
Capitalized value,पूंजीकृत मूल्य
Capital liability,पूँजीगत देयता
Capital market,पूँजी-बाजार
Capital net worth (net worth),"निवल संपत्ति, निवल मालियत"
Capital outflow,"पूँजी-बहिर्गमन, पूँजी-बहिवहि"
Capital-output ratio,पूँजी-निर्गत अनुपात
Capital receipts,पूँजीगत प्राप्तियाँ
Capital redemption,"पूँजी-वापसी, पूँजी-प्रतिदान"
Capital turnover,पूँजी-आवर्त
Capital value,पूंजीगत मूल्य
Card ledger,कार्ड खाता
Carried down (c/d),"अधोनीत, तलशेष"
Carried forward (c/f),अग्रेनीत
Cartel,"उत्पादक संघ, कार्टेल"
Cash account,"रोकड़ लेखा, नकदी लेखा"
Cash against documents (C/D),"अदायगी पर प्रलेख, भुगतान पर प्रलेख"
Cash and carry,नक़द दो माल लो
Cash basis accounting,नक़दी-आधार लेखाकरण
Cash before delivery (C.B.D),सुपुर्दगी-पूर्व अदायगी
Cash book,रोकड़ बही
Cash budget,नक़दी बजट
Cash discount,"नक़दी बट्टा, रोकड़ बट्टा"
Cash flow,नक़दी प्रवाह
Cash in hand,"हाथ रोकड़, रोकड़ शेष"
Cash in transit,मार्गस्थ रोकड़
Cash memo,"कैश मीमो, रोकड़ पर्ची"
Cash on delivery,सुपुर्दगी-पर अदायगी
Cash reserve,"नक़दी रिज़र्व, नक़द आरक्षण"
Cash sale,नक़द बिक्री
Cash with order,आर्डर के साथ अदायगी
Casual income,अनियत आय
Ceiling,उच्चतम सीमा
Central bank,केंद्रीय बैंक
Chain banking,श्रृंखला बैंकिंग
Chain store,"श्रृंखला भंडार, श्रृंखला स्टोर"
Charge,"प्रभार, खर्च, व्यय, गहन"
Chargeable,प्रभार्य
Charted ship,"चार्टरित जहाज़, भाटकित जहाज़"
Charter party,चार्टर पार्टी
Cheap money,"सस्ती मुद्रा, अल्प ब्याज-दर"
Cheap money policy,अल्प ब्याज-दर नीति
Cheque,चैक
Circulating capital,प्रचल पूँजी
Circulating capital goods,प्रचल पूँजी पदार्थ
Class rate,वर्ग दर
Clean acceptance,"पूर्ण सकार, पूर्ण स्वीकृति"
Clean bill,"अप्रलेखी बिल, अप्रलेखी हुंडी"
Clean credit,उधार-खाता
Clearance sale,रियायती बिक्री
Clearing,"निकासी, समाशोधन"
Clearing house,समाशोधनगृह
Closed economy,बंद अर्थव्यवस्था
Closed end mortgage,एकल ऋण बंधक
Closed mortgage,"एकनिष्ठ बंधक, अवरूद्ध बंधक"
Closely held company,एकाधिकारवत् कंपनी
Closing balance,इतिशेष; रोकड़ बाक़ी
Closing entry,संवरण-प्रविष्टि
Closing price,बंद भाव
Co-adventures,सह उद्यमी
Coastal trade,तटीय व्यापार
Coin,"सिक्का, टंक"
Coinage,"सिक्का-ढलाई, टंकण"
Co-insurance,सहबीमा
Collateral security,संपार्श्विक प्रतिभूति
Collection,"वसूली, उगाही"
Collection charges,"वसूली प्रभार, उगाही खर्च"
Columnar book-keeping,खानेदार बहीखाता पद्धति
Columnar day book,ख़ानेदार रोज़नामचा
Combination,"गुटबंदी, संयोजन"
Combination rates,"समूहित दरें, सम्मिश्र दरें"
Commerce,वाणिज्य
Commercial bank,"वाणिज्य बैंक, व्यावसायिक बैंक"
Commercial grade,"वाणिज्यिक श्रेणी, तिजारती श्रेणी"
Commission,"आढ़त, कमीशन"
Commission agent,"आढ़तिया, कमीशन एजेन्ट"
Commodity,"पण्य, जिन्स"
Commodity agreement,"पण्य क़रार, जिन्स क़रार"
Commodity exchange,मंडी
Common carrier,"लोक-वाहन, लोक-वाहक"
Common seal,निगम-मुद्रा
Common stock,सामान्य स्टाँक
Company,कंपनी
Company store,"कंपनी भंडार, कंपनी स्टोर"
Comparative trading account,तुलनात्मक व्यापार-लेखा
Compensating error,प्रतिपूरक त्रुटि
Compensation,"मुआवज़ा, क्षतिपूर्ति, प्रतिपर्ति, प्रतिकर"
Compensatory duty,प्रतिपूरक शुल्क
Competition,"प्रतियोगिता, प्रतिस्पर्धा"
Competitive traffic,प्रतिस्पर्धी यातायात
Composition,प्रशमन
Compound duty,"यौगिक प्रशुल्क, यौगिक टैरिफ़"
Compound interest,"चक्रवृद्धि ब्याज, सूद-दर-सूद"
Comprehensive coverage,व्यापक बीमा
Compulsory insurance,"अनिवार्य बीमा, विधिक बीमा"
Concern,"प्रतिष्ठान, कारोबार"
Condition,शर्त
Conditional acceptance,"सापेक्ष सकार, सापेक्ष स्वाकृति"
Conditional endorsement,"शर्ती बेचान, शर्ती पृष्ठांकन, सशर्त पृष्ठांकन"
Conscience money,ईमानी अदायगी
Consideration,प्रतिफल
Consignee,"परेषिती, माल पाने वाला"
Consignment,"परेषण, भेजा हुआ माल, चलानी"
Consignor,"परेषक, माल भेजने वाला"
Consolidated balance sheet,"समेकित वित्तीय स्थिति-विवरण, समेकित पक्का चिट्ठा, समेकित बैलेन्स शीट"
Consolidation of shares,शेयर-समेकन
Consortium,"संघ, सहायता संघ, कंसर्शिया"
Constant cost,स्थिर लागत
Constructive delivery,प्रलक्षित सुपुर्दगी
Consular invoice,"वाणिज्यदूतीय बीजक, कान्सूली बीजक"
Consumer,उपभोक्ता
Consumer credit,उपभोक्ता-उधार
Consumer goods,उपभोक्ता वस्तुएँ
Consumer movement,उपभोक्ता आंदोलन
Consumer price index,उपभोक्ता क़ीमत सूचकांक
Consumer research,उपभोक्ता अनुसंधान
Consumer's cooperative,उपभोक्ता सहकारी समिति
Contango,तेजी बदला
Contingent annuity,प्रासंगिक वार्षिकी
Contingent beneficiary,अनुषंगी हिताधिकारी
Contingent contract,प्रासंगिक संविदा
Contingent liability,प्रासंगिक देयता
Continuous audit,अविराम लेखापरीक्षा
Contra accounts,प्रति लेखे
Contraband,विनिषिद्ध
Contract,"संविदा, ठेका, अनुबंध"
Contract carrier,ठेका वाहन
Contraction of currency,"मुद्रा-संकुचन, करेन्सी संकुचन"
Contract of affreightment,भाड़ा संविदा
Contract of guarantee,"प्रत्याभूति-संविदा, गारन्टी संविदा"
Contract of indemnity,क्षतिपूर्ति-संविदा
Contractual capacity,संविदा-क्षमता
Contra entry,प्रति प्रविष्टि
Contributory,अंशदायी
Controlled economy,नियंत्रित अर्थव्यवस्था
Controlled price,नियंत्रित क़ीमत
Convertibility,"परिवर्तनीयता, विनिमेयता"
Convertible debenture,परिवर्तनीय डिबेंचर
Convertible insurance,परिवर्तनीय बीमा
Co-partnership,"सहसाझेदारी, सहभागिता"
Cornering,"बाज़ार समेटना, ख्याला करना, बाज़ार मुट्ठी में करना"
Corporate savings,"कंपनी बचत, निगम-बचत, अवितरित लाभ"
Corporation,"कंपनी, निगम"
Correcting entry,शोधक प्रविष्टि
Cost,"लागत, व्यय"
Cost accounting,लागत-लेखाविधि
Cost audit,लागत-लेखापरीक्षा
Cost control account,लागत नियंत्रण लेखा
Cost efficiency,"लागत-कुशलता, लागत-दक्षता"
Costing,"लागत-निर्धारण, लागत-आकलन, लागत निकालना"
Cost-plus,लागत और नियत लाभ
Cost-push inflation,"लागतजन्य स्फीति, लागताधिक्य स्फीति"
Cottage industry,कुटीर उद्योग
Counterfeit coin,जाली सिक्का
Counterfoil,"प्रतिपर्ण, अधपन्ना"
Countermand of payment,"अदायगी-प्रत्यादेश, भुगतान-प्रत्यादेश"
Countervailing duty/tariff,"प्रतिकारी शुल्क, प्रतिकारी टैरिफ़"
Coverage,"आड़, संरक्षण, बीमा; बीमाकृत राशि"
Covering note,"अंतरिम बीमापत्र, संरक्षण-पत्र"
Credit,"साख; उधार, ऋण, जमा, क्रेडिट"
Credit balance,जमा शेष
Credit control,उधार-नियंत्रण
Credit guarantee,"साख गारन्टी, साख-प्रत्याभूति"
Credit instrument,"उधार-प्रपत्र, साख-पत्र"
Credit note,जमा- पत्र
Creditor,"लेनदार, ऋणदाता; उत्तमर्ण"
Creditor's ledger (=bought ledger = purchase ledger),"लेनदार खाता, खरीद खाता, क्रय खाता"
Credit purchase,"उधार ख़रीद, उधार क्रय"
Credit sale,उधार बिक्री
Credit squeeze,उधार-अधिसंकुचन
Creditworthiness,"उधारपात्रता, साख"
Creeping inflation,"मंद स्फीति, मंथर स्फीति"
Crossed cheque,"रेखित चैक, बैंकजोग चैक"
Crossing,रेखन
Cum dividend,लाभांश सहित
Cum rights,अधिकार सहित
Cumulative dividend,संचयी लाभांश
Cumulative preference share,संचयी अधिमान शेयर
Cumulative time deposit scheme,संचयी सावधि जमा-योजना
Currency,"मुद्रा, करेन्सी"
Current account,"चालू लेखा, चालू हिसाब, चालू खाता"
Current asset,चालू परिसंपत्ति
Current liability,चालू देयता
Custom house,"सीमाशुल्क चौकी, सीमाशुल्क कार्यालय, सीमाशुल्कालय"
Customs,सीमाशुल्क
Customs union,"सीमाशुल्क संघ, कस्टम यूनियन"
Cut price competition,क्रोमत-कटौती प्रतियोगिता
Damages,"नुक़सानि, हर्जाना"
Date of maturity,"परिपक्वता-तारीख़, परिपक्वता तिथि"
Day book,"रोज़नामचा, दैनिक पंजी"
Day lean,दिनगत कर्ज़
Dead freight,"निरर्थक भाड़ा, विफल भाड़ा, अप्रयुक्त स्थान"
Dead heading,"अनर्जक खेप, अतिक्रमण-पदोन्नति"
Dead time,"अकारथ समय, सवेतन निष्क्रियता अवधि"
Dead weight tonnage,लदान-क्षमता
Deal,सौदा
Dealer,"व्यापारी, ब्यौहारी, दुकानदार"
Death benefit,मरणोत्तर देय राशि
Debenture,"डिबेंचर, ऋणपत्र"
Debit,"नामे, डेबिट"
Debt,ऋण
Debtor,"ऋणी, क़र्जदार, देनदार, अधमर्ण"
Debt service,ऋण-सेवा
Declared valuation,घोषित मूल्य
Decontrol,"विनियंत्रण, नियंत्रण हटाना"
Decree holder (=executive creditor = judgement creditor),डिगरी-प्राप्त लेनदार
Deduction at source,स्रोत पर कटौती
Defective title,"सदोष हक़, सदोष अधिकार"
Deferred annuity,आस्थगित वार्षिकी
Deficiency account,"कमी लेखा, घटती लेखा"
Deflation,अवस्फीति
Del credere agent,"आश्वासी अभिकर्ता, आश्वासी एजेन्ट"
Delinquent tax,"बक़ाया कर, अदत्त कर"
Delivery,सुपुर्दगी
Demand deposit (=call deposit),माँग जमा
Demand draft (=sight draft),माँग ड्राफ्ट़
Demand promissory note,माँग रुक़्क़ा
Demand-pull inflation,"माँगजन्य स्फीति, माँगाधिक्य स्फीति"
Demonetization,विमुद्रीकरण
Demurrage,"विलम्ब-शुल्क, डेमरेज"
Denominational value,अंकित मूल्य
Departmental store,"बहुविभागी भंडार, विभागीय भंडार"
Deposit,"जमा, निक्षेप"
Depositary,"तहवीलदार, धरोड़िया, तहवीलघर, निक्षेपागार"
Deposit insurance,जमा-राशि बीमा
Depreciation,मूल्यह्रास
Depreciation allowance,मूल्यह्रास-छूट
Depreciation reserve,मूल्यह्रास आरक्षित निधि
Depression,मंदी
Devaluation,अवमूल्यन
Differential duty,विभेदक शुल्क
Differential rate,विभेदक दर
Direct tax,प्रत्यक्ष कर
Disability benefit,"अशक्तता हितलाभ, अपंगता हितलाभ"
Disbursement,"संवितरण, बाँटना"
Discharge,दायित्व-मुक्ति
Discount,बट्टा
Discriminating monopoly,भेदमूलक एकाधिकार
Discriminatory taxation,भेदमूलक कराधान
Dishonour,"नकार, अस्वीकृति"
Disinflation,विस्फीति
Disinvestment,विनिवेश
Display,"सज्जा, सजावट"
Dissaving,निर्बचत
Dissolution,विघटन
Distress sale,आपात-बिक्री
Diversification,"विविधीकरण, विशाखन"
Dividend,लाभांश
Dividend less tax,दत्तकर लाभांश
Documentary bill,"प्रलेखी बिल, प्रलेखी हुंडी"
Document of title,"स्वत्व प्रलेख, हक़दारी प्रलेख"
Documents against acceptance (D/A),सकारने पर प्रलेख सुपुर्दगी
Documents against payment (D/P),"अदायगी पर प्रलेख सुपुर्दगी, भुगतान पर प्रलेख सुपुर्दगी"
Domestic bill,देशीय बिल
Double entry system,"दोहरी प्रविष्टि पद्धति, दोहरी खतान पद्धति"
Double option,नज़राना
Down payment,तत्काल अदायगी
Drawback,"चुंगी वापसी, फिरती"
Drawee,अदाकर्ता
Drawee in case of need,विकल्पी अदाकर्ता
Drawer,"चैककर्ता, हुंडीकर्ता"
Dumping (the market),(बाज़ार) पाटना
Duty,शुल्क
Earnest (=earnest money),"बयाना, अग्रिम धन"
Economic growth,आर्थिक संवृद्धि
Economic planning,आर्थिक आयोजन
Economic sanctions,आर्थिक शास्तियाँ
Economy,अर्थव्यवस्था
Eleemosynary corporation,दातव्य निगम
Embargo,"व्यापार-प्रतिषेध, घाटबंदी"
Eminent domain,अभिग्रहण अधिकार
End money,अंतोपयोगी द्रव्य
Endorsement,"पृष्ठांकन, बेचान"
Endowment insurance,बंदोबस्ती बीमा
Enterprise,उद्यम
Entrepot trade,पुनर्निर्यात व्यापार
Equitable mortgage,साम्यिक बंधक
Equity,ईक्विटी
Equity share,ईक्विटी शेयर
Escrow,निलंब संपत्ति
European Common Market (E.C.M),यूरोपीय साझा बाज़ार
Exchange control,"विनिमय-नियंत्रण, विदेशी मुद्रा नियंत्रण"
Exchange rate,विनिमय-दर
Excise duty,उत्पादन शुल्क
Ex-dividend,लाभांश रहित
Ex-gratia payment,अनुग्रही अदायगी
Expense ratio,व्यय अनुपात
Export credit,निर्यात-उधार
Export duty,निर्यात-शुल्क
Export licence,निर्यात लाइसेन्स
Export subsidy,निर्यात इमदाद
Express acceptance,"अभिव्यक्त सकार, अभिव्यक्त स्वीकृति"
Ex-rights,अधिकार रहित
Favourable balance of trade,अनुकूल व्यापार-शेष
Final accounts,अंतिम लेखे
Final goods,अंतिम वस्तुएँ
Fire insurance,अग्नि बीमा
"First in, first out method =(fifo method)","क्रय-क्रम मूल्यन विधि, प्रथम आवक प्रथम जावक मूल्यन विधि, फिफो विधि"
Fiscal policy,राजकोषीय नीति
Fixed asset,स्थायी परिसंपत्ति
Fixed capital,स्थायी पूँजी
Fixed cost,"बँधी लागत, नियत लागत"
Fixed debt,दीर्घकालीन ऋण
Fixed deposit,"मियादी जमा, आवधिक जमा"
Fixed liability,नियत देयता
Flat rate,"एक समान दर, सपाट दर, सामान्य रेट"
Floating capital,अस्थायी पूँजी
Floating debt,अल्पकालीन ऋण
Floating liability,अस्थायी देयता
Forced sale,जबरी बिक्री
Forecasting,पूर्वानुमान लगाना
Foreign bill,विदेशी बिल
Foreign exchange,विदेशी मुद्रा
Foreign trade,विदेश व्यापार
Forfeiture,"ज़ब्ती, समपहरण"
For value received,मूल्य एवज़
Forwarding agent (=forwarder),"अग्रेषण-अभिकर्ता, अग्रेषण एजेन्ट"
Free alongside ship (F.A.S.),घाट तक निःशुल्क
Free goods,"निःशुल्क माल, करमुक्त माल"
Free of tax dividend,करमुक्त लाभांश
Free on board (F.O.B.),पोत पर्यंत निःशुल्क
Free on rail (F.O.R.),"रेल पर्यंत निःशुल्क, बिल्टी-कट"
Free on rail - destination (F.O.R. Destination),"गंतव्य स्टेशन मूल्य, रेल-भाड़ा मूल्य"
Free port,"मुक्तपत्तन, निःशुल्क पत्तन"
Free time,"अनुमत समय, समय छूट"
Freight,"भाड़ा, माल भाड़ा, ढुलाई; माल"
Freight revenue,भाड़ा-आय
Fringe benefits,अनुषंगी हितलाभ
Full coverage,पूर्ण बीमा-संरक्षण
Funded debt,निधिक ऋण
Futures,"भावी सौदे, फ़्यूचर्स"
Galloping inflation,द्रुत स्फीति
General acceptance,"सामान्य सकार, सामान्य स्वीकृति"
General average,सामान्य बीमाक्षति
General endorsement,"सामान्य बेचान, सामान्य पृष्ठांकन"
Gestation period,पक्वनावधि
Glut,भरमार
Gold reserve,"स्वर्ण रिज़र्व, स्वर्ण आरक्षण"
Goodwill,सुनाम
Grace period,"छूट-अवधि, रियायती दिन"
Gresham's law,ग्रेशम नियम
Gross national product,सकल राष्ट्रीय उत्पाद
Gross profit,सकल लाभ
Group life insurance,समूह जीवन बीमा
Group rate,समूह-दर
Guarantee,"प्रत्याभूति, गारन्टी"
Hall mark,प्रामाणिकता चिह्न
Hard currency,"दुर्लभ मुद्रा, दुर्लभ करेन्सी"
Hazard,खतरा
Heavy industry,भारी उद्योग
Hedging contract,"प्रतिरक्षा संविदा, पशबंदी संविदा"
Hidden reserve,"प्रच्छन्न आरक्षित निधि, प्रच्छन्न संचिति, प्रच्छन्न रिज़र्व"
Hire purchase,किराया-ख़रीद
Holder for value,मूल्यार्थ धारक
Holder in due course,यथाविधि धारक
Holding company,नियंत्रक कंपनी
Hull policy,पोतकाय पॉलिसी
Hyper inflation,अतिस्फीति
Hypothecation of goods,"माल रेहन रखना, माल बंधक रखना"
Immediate annuity,तत्काल वार्षिकी
Imprest fund,अग्रदाय-निधि
Income tax,आयकर
Indemnity bond,"क्षतिपूर्ति बंधपत्र, क्षतिपूर्ति बॉन्ड"
Indigenous banking,"साहूकारी, महाजनी"
Indirect tax,अप्रत्यक्ष कर
Industry,उद्योग
Inflation,सामान्य क़ीमत-स्तर में सतत वृद्धि 'स्फीति' कहलाती है। इसके परिणामस्वरूप द्रव्य की क्रय-शक्ति घट जाती है।
Infrastructure,आधारिक संरचना
Insolvency,दिवाला
Instalment,किश्त
Instalment buying,किश्त पर ख़रीद
Insurance,बीमा
Insurance policy,बीमा पॉलिसी
Intangible asset,"अगोचर परिसंपत्ति, अमूर्त परिसंपत्ति"
Interest,"ब्याज, सूद"
Intermediate goods,"मध्यवर्ती वस्तुएँ, मध्यवर्ती माल"
Inventory,"माल, स्टॉक; माल-सूची"
Investment turnover,निवेश-आवर्त
Invoice,"बीजक, इनवॉयस"
Issued capital,"निर्गमित पूँजी, जारी पूँजी"
Jobber,जॉबर
