English,Hindi
Affiliated library,संबद्‍ध पुस्तकालय
Affiliation,संबद्‍धता
After word (= epilogue),उत्‍तरवाक्य (= उपसंहार)
Agency,"अभिकरण, एजेन्सी"
Agenda,कार्यसूची
Agenda call card,कार्यसूची बोधक कार्ड
Agenda item,कार्यसूची मद
Agglomeration device,संकुलन युक्‍ति
Air conditioned,वतानुकूलित
Aisle,पार्श्‍व वीथी
A Jour binding,आ जूर जिल्द
Album,एलबम
Algebra,बीजगणित
Algebraic manipulation,बीजीय प्रकलन
Algol,ऐल्गॉल
Algol programming,ऐल्गॉल क्रमादेशन
Algorithm,"कलन विधि, एल्गोरिथ्म"
Algorithm translation,एल्गोरिथ्म अनुवाद
Alignment,संरेखण
Allocate,नियतन करना
Allocation,नियतन
Allocation of grants,अनुदान का नियतन
Allocation register,नियतन पंजी
All - purpose computer,सर्वोद्‍देशीय अभिकलित्र
All rights reserved,सर्वाधिकार सुरक्षित
All through alphabetization,सर्वशः वर्णानुक्रमण
Allusion book,निर्देश - ग्रंथ
Almanac,पंचांग
Almost enumerative classification scheme,लगभग परिगणनात्मक वर्गीकरण पद्‍धति
Almost - faceted classification scheme,लगभग मुखाश्रित वर्गीकरण पद्‍धति
Alphabet,वर्ण
Alphabet,वर्णमाला
Alphabetic,अक्षरात्मक
Alphabetic,वर्णानुक्रमिक
Alphabetical arrangement,वर्णानुक्रमिक विन्यास
Alphabetical catalogue,वर्णानुक्रमिक प्रसूची
Alphabetical classed catalogue,वर्णानुक्रमिक वर्गीकृत प्रसूची
Alphabetical code,अक्षरात्मक कोड
Alphabetical device,वर्णानुक्रमिक युक्‍ति
Alphabetical file,वर्णानुक्रमिक फाइल
Alphabetical index,वर्णानुक्रमिक अनुक्रमणिका
Alphabetical list of subject headings,वर्णानुक्रमिक विषय - शीर्षक सूची
Alphabetical order,वर्णानुक्रम
Alphabetical sequence,वर्णानुक्रम
Alphabetical string,अक्षरात्मक श्रृंखला
Alphabetical subject approach,वर्णानुक्रमिक विषय उपागम
Alphabetical subject catalogue (= alphabetic subject catalogue),वर्णानुक्रमिक विषय प्रसूची
Alphabetical classes catalogue,वर्णानुक्रमिक वर्ग प्रसूची
Alphabetic character set,अक्षरात्मक संप्रतीक समुच्‍चय
Alphabetic order table,वर्णानुक्रमिक सारणी
Alphabetic subject catalogue,वर्णानुक्रमिक विषय प्रसूची
Alphabetisation,वर्णानुक्रमण
Alphameric code,अक्षरांकीय कूट
Alphanumeric code,अक्षरांकीय कूट
Alphanumeric display device,अक्षरांकीय प्रदर्श युक्‍ति
Alphanumeric field,अक्षरांकीय क्षेत्र
Alphanumeric instruction,अक्षरांकीय अनुदेश
Alphanumeric keyboard,अक्षरांकीय कुंजी पटल
Alphanumerical keyboard device,अक्षरांकीय कुंजीपटल युक्‍ति
Alterable memory,परिवर्तनीय स्मृति
Alternate memory,वैकल्पिक स्मृति
Alternative location,वैकल्पिक स्थान
Alternative name entry,वैकल्पिक नाम प्रविष्‍ट
Alternative title,"वैकल्पिक आख्या, वैकल्पिक शीर्षक"
Alternative version,वैकल्पिक पाठांतर
Amalgamation,समाहित केरना
Ambiguity,संदिग्धता
Ambiguous title,"संदिग्ध आख्या, संदिग्ध शीर्षक"
Amendment,संशोधन
American library association (ALA),अमेरिकन लाइब्रेरी एसोसिएशन (ए एल ए)
Amplified basic class,प्रवर्धित मूलवर्ग
Amplified class,प्रवर्धित वर्ग
Amplified facet,प्रवर्धित पक्ष
Analog,अनुरुप
Analog computer,"अनुरुप अभिकलित्र, अनुरुप कंप्यूटर"
Analog converter,अनुरुप परिवर्तक
Analog network,अनुरुप जालक्रम
Analog programming,अनुरुप क्रमादेशन
Analog signal,अनुरुप संकेत
Analog to digital converter,अनुरुप से अंकीय परिवर्तक
Analyse (=amalyze),विश्‍लषेण करना
Analysed title,विश्‍लेषित आख्या
Analysis,विश्‍लेषण
Analysis and synthesis,विश्‍लेषण एवं संश्‍लेषण
Analytical,वैश्‍लेषिक
Analytical bibliography,वैश्‍लेषिक ग्रंथसूची
Analytical cataloguing,वैश्‍लेषिक प्रसूचीकरण
Analytical classification,वैश्‍लेषिक वर्गीकरण
Analytical engine,वैश्‍लेषिक इंजन
Analytical entry,वैश्‍लेषिक प्रविष्‍टि
Analytical index,वैश्‍लेषिक अनुक्रमणिका
Analytical note,वैश्‍लेषिक टिप्पणी
Analytical subdivision,वैश्‍लेषिक उपविभाजन
Analytic cataloguing,वैश्‍लेषिक प्रसूचीकरण
Analytico - synthetic classification,वैश्‍लेषी - संश्‍लेषणात्मक वर्गीकरण
Analytico - synthetic structure,वैश्‍लेषी - संश्‍लेषणात्मक संरचना
Anastatic printing,चित्रअंतरण मुद्रण
Ancillary subject,अनुषंगी विषय
Angle bracket,कोण - कोष्‍ठक
Anglo - American cataloguing rules (AACR),"ऐंग्लो - अमेरिकन कैटलॉगिंग रुल्स (ए ए सी आर), आंग्ल अमेरिकी प्रसूचीकरण नियम"
Annalistic arrangement,प्रकाशनानुसारी कृति - सूची
Annexure,संलग्‍नक
Annotate,"टिप्पणी करना, व्याख्या करना"
Annotated bibliography,सटिप्पण ग्रंथसूची
Annotated catatogue,सटिप्पण प्रसूची
Annotation,"टिप्पण, व्याख्या"
Annual,वार्षिक ग्रंथसूची
Annual,वार्षिकी
Annual bibliography,वार्षिक ग्रंथसूची
Annual publication,वार्षिक प्रकाशन
Annual report,"वार्षिक रिपोर्ट, वार्षिक प्रतिवेदन"
Annual stock taking,वार्षिक स्टॉक पडताल
Annual stock verification,वार्षिक स्टॉक सत्यापन
Annual volume,वार्षिक खंड
Anonym,अनामक ग्रंथ
Anonymous,अनाम
Anonymous author,अनाम लेखक
Anonymous book,अनामक ग्रंथ
Anonymous publication,अनामक प्रकाशन
Anonymous work,अनाम रचना
Anopisthographic block book,एकपार्श्‍वमुद्रित ग्रंथ
Anteriorising common lsolate,पूर्वस्थापक सर्वनिष्‍ठ एकल
Anteriorising digit,पूर्वस्थापक अंक
Anteriorising value,पूर्वस्थापक मान
Anterior subdivision,"पूर्ववर्ती उपविभाग, पूर्ववर्ती उपविभाजन"
Anthology,संग्रह
Anticipated library services,पूर्वानुमानित पुस्तकालय सेवा
Anticipation,पूर्वानुमान
Anticipatory reference service,पूर्वानुमानित संदर्भ सेवा
Anticipatory service,पूर्वानुमानित सेवा
Antiquarian bookseller,प्राचीन पुस्तक विक्रेता
Antique tooling,पुरातन अलंकरण
Antiquity,"प्राचीनता, पुरातनता"
Aperture,द्‍वारक
Aperture card,द्‍वारक पत्रक
Apex,"शीर्ष, शिखर"
Apex committee,शीर्ष समिति
Apex library,शीर्ष पुस्तकालय
Apoconym,विकृतनाम
Apocryphal book,संदिग्धप्रमाण पुस्तक; अप्रमाण पुस्तक
Apograph,(मूल की ) प्रति
Apostrophe,संलग्‍नक
Appendix,परिशिष्‍ट
Application,अनुप्रयोग
Application area,अनुप्रयोग क्षेत्र
Application developer,अनुप्रयोग विकासक
Application layer,अनुप्रयोग परत्त
Application of computer,कंप्यूटर अनुप्रयोग
Application - oriented language,अनुप्रयोग - मूलक भाषा
Application package,अनुप्रयोग संकुल
Application programme,अनुप्रयोग क्रमादेश
Application programming,अनुप्रयोग क्रमादेशन
Application software,"अनुप्रयोग प्रक्रिया - सामग्री, अनुप्रयोग सॉफ्टवेयर"
Applied bibliography (=historical bibliography),अनुप्रयुक्‍त ग्रंथविज्ञान (= ऐतिहासिक ग्रंथ विज्ञान)
Appraisal,मूल्यांकन
Approach,"उपागम, पहुँच"
Approach material,"उपागम सामग्री, परिचयात्मक सामग्री"
Approach point,"उपागम बिंदु, उपागम स्थल"
Appropriate,उपयुक्‍त
Appropriate authority,उपयुक्‍त प्राधिकारी
Approval,अनुमोदन
APUPA arrangement,अपूपा विन्यास
Arabic figures,अरबी अंक
Arabic numerals,अरबी अंक
Archaeology,पुरातत्व
Architecture,वास्तुकला
Archival library,पुरालेख पुस्तकालय
Archival library,पुरालेखागार
Archives,"अभिलेखागार, पुरालेखागार"
Area notation,क्षेत्र संकेतन
Area number,क्षेत्र संख्या
Area of description,विवरण क्षेत्र
Area studies,क्षेत्रीय अध्ययन
Area table,भौगोलिक सारणी
Aristonym,अभिजात नाम
Arithmetic calculation,अंकगणितीय परिकलन
Arithmetic operation,अंकगणितीय संक्रिया
Arithmetic operator,"अंकगणितीय ऑपरेटर, अंकगणितीय संकारक"
Arithmetic overflow,अंकगणितीय अधिप्रवाह
Arithmetic procedure,अंकगणितीय प्रक्रिया
Arithmetic relation,अंकगणितीय संबंध
Arrangement,विन्यास
Arrangement,"व्यवस्था, व्यवस्थापन"
Arrangement of entries,प्रविष्‍टियों का व्यवस्थापन
Array,पंक्‍ति
Array,सरणी
Array of classes,"वर्गपंक्‍ति, वर्ग सरणी"
Array processing,सरणी संसाधन
Array processor,सरणी संसाधित्र
Arrester,समापक
Art canvas,हल्का बुकरम
Art file,चित्र संचिका
Article,"लेख,"
Article,अनुच्छेद
Article,उपपद
Article,वस्तु
Artificial composite book,कृत्रिम संमिश्र पुस्तक
Artificial digit,कृत्रिम अंक
Artificial intelligence,कृत्रिम बुद्‍धि
Artificial language,कृत्रिम भाषा
Artificial leather,कृत्रिम चर्म
Artificially bound,कृत्रिमतः जिल्दबंद
Art of classification,वर्गीकरण कला
Art of illustration,चित्रनिदर्शन कला
Art of the book,पुस्तक कला
Art publisher,कला पुस्तक प्रकाशक
Art vellum,"हल्का कपड़ा, आर्ट वेलम"
Ascending order,आरोही क्रम
Ascending sequence,आरोही अनुक्रम
Ascending sort,आरोही छंटाई
Ascertainability,निर्धार्यता
Ascertaining specific subject,विशिष्‍ट विषय निर्धारण
Ascetonym,शिष्‍ट नाम
ASCII (American standard code for information interchange),आस्की (अमेरिकन स्टैन्डर्ड कोड फॉर इन्फॉर्मेशन इन्टरचेंज)
ASCII control character,आस्की नियंत्रण संप्रतीक
ASCII keyboard,आस्की कुंजीपटल
Aspect,पक्ष
Aspect classification,पक्ष वर्गीकरण
Assembler,कोडांतरक
Assembling,कोडांतरण
Assembly language,कोडांतरण भाषा
Assessment,"निर्धारण, आँकना"
Assign,समनुदेशित करना; सौंपना
Assigned book (= reserved book),आरक्षित पुस्तक
Assimilated,स्वांगीकृत
Assimilation,स्वांगीकरण
Assistance to readers,पाठक सहायता
Assistant librarian,"सहायक पुस्तकाध्यक्ष, सहायक पुस्तकालयाध्यक्ष"
Associated,संबद्‍ध
Associated book,संबद्‍ध पुस्तक
Associated book note,संबद्‍ध पुस्तक टिप्पणी
Associated terms,संबद्‍ध पद
Association,संघ
Association,संस्था
Association library,संघ पुस्तकालय
Association library,संस्था पुस्तकालय
Association of research library,शोध पुस्तकालय संघ
Association publication,संस्था प्रकाशन
Associative memory,साहचर्य स्मृति
Associative relation,सहचारी संबंध
Associative storage,साहचर्य भंडारण
Assortment,"छंटाव,"
Assortment,वर्ग समूहन
Assumed term,गृहीत पद
Asterisk,तरा चिह् न
Astronomical almanac,खगोलीय पंचांग
Astronomical calender,खगोलीय कैलेन्डर
Astronomical table,खगोलीय सारणी
Asynchronous,अतुल्यकालिक
Asynchronous communication,अतुल्यकालिक संचार
Asynchronous data transfer,अतुल्यकालिक आंकड़ा अंतरण
Asynchronous device,अतुल्यकालिक युक्‍ति
Asyndetic catalogue,असंयोगी प्रसूची (अंतर्निर्देशरहित प्रसूची)
Atlas,"मानचित्रावली, एटलस"
Attaching cover,संलग्‍न आवरण
Attendant,परिचर
Attenuation,"घटाव, क्षीणन"
Attitude,अभिवृत्‍ति
Attribute,गुण
Audio,श्रव्य
Audio - video cassette,दृश्य - श्रव्य कैसेट
Audio - visual media,दृश्य - श्रव्य माध्यम
Auditing,लेखापरीक्षण
Auditing,संपरीक्षण
Augmented edition,परिवर्धित संस्करण
Augmenting,परिवर्धन
Auspices,तत्वावधान
Authenticated copy,प्रमाणित प्रति
Author,"लेखक, ग्रंथकार"
Author abstract,लेखकिय सार
Author analytical entry,लेखक वैश्‍लेषिक प्रविष्‍टि
Author and title catalogue,लेखक एवं शीर्षक प्रसूची
Author approach,लेखक उपागम
Author bibliography,लेखक ग्रंथसूची
Author catalogue,लेखक प्रसूची
Author entry,लेखक प्रविष्‍टि
Authoress,"लेखिका, रचयित्री"
Author index,लेखक अनुक्रमणिका
Authoritative,प्रामाणिक
Authoritative,आधिकारिक
Authoritative edition,प्रामाणिक संस्करण
Authoritative edition,आधिकारिक संस्करण
Authoritative source,प्रामाणिक स्रोत
Authoritative source,आधिकारिक स्रोत
Authority,प्राधिकार
Authority,प्राधिकरण
Authority,प्राधिकारी
Authority,प्राधिकारिकता
Authority,प्रामाणिकता
Authority file,प्राधिकारिता फाइल
Authority list,"प्रामाणिक सूची, प्राधिकृत सूची"
Authorixed,अधिकृत
Authorship,कृतित्व
Author statement,लेखक विवरण
Auto abstract,स्वतः सार
Autobias,स्वपक्षता
Autobias device,स्वपक्षता युक्‍ति
Autobiography,आत्मकथा
Auto CAD,ऑटो कैड
Auto coding,स्वतः कूटलेखन
Autograph,स्वाक्षर
Autographed edition,स्वाक्षरित संस्करण
Autography,स्वाक्षरिकी
Autography,अनुमुद्रण
Auto indexing,स्वतः अनुक्रमणीकरण
Autolithography,स्वतः शिलामुद्रण
Automated,स्वचालित
Automated,स्वतःकृत
Automated bibliography,स्वतःकृत ग्रंथसूची
Automated indexing,स्वचालित अनुक्रमणीकरण
Automated system,स्वचालित पद्‍धति
Automatic,स्वतः
Automatic abstracting,स्वतः सारकरण
Automatic check,स्वतः जाँच
Automatic coding,स्वतः कूटलेखन
Automatic computing,स्वतः अभिकलन
Automatic data processing,स्वतः आंकड़ा प्रक्रमण
Automatic error correction,स्वतः त्रुटि - संशोधन
Automatic indexing,स्वतः सूचीकरण
Automatic process control,स्वतः प्रक्रिया नियंत्रण
Automatic programming,स्वतः क्रमादेशन
Automatic punching,स्वतः छिद्रण
Automatic routing,स्वतः प्रेषण
Automatic tape punch,स्वचल टेप छिद्रक
Automatic verifier,स्वतः सत्यापक
Automation,स्वचालन
Auxiliary,सहायक
Auxiliary memory,सहायक स्मृति
Auxiliary number,सहायक संख्या
Auxiliary operation,सहायक प्रचालन
Auxiliary publication,सहायक प्रकाशन
Auxiliary storage,सहायक भंडारण
Auxiliary table,सहायक सारणी
Auxiliary title,"उपशीर्षक, उप - आख्या"
Availability,"प्राप्यता, उपलब्धता"
Average slope map,औसत ढाल मानचित्र
Awareness,जागरुकता
Azure tooling,समरेखीय अलंकरण
access memory (D - RAM),अभिगम स्मृति (डी-रैम)
Back board,पिछला गत्‍ता
Back edge,पश्‍च कोर
Back file,पूर्व फाइल
Back file,पूर्व अंकावली
Back fly leaf,पिछला कोरा पन्‍ना
Backgound processing,पृष्‍ठभूमि प्रक्रमण
Background printing,पृष्‍ठभूमि मुद्रण
Background program,पृष्‍ठभूमि क्रमादेश
Background program,परोक्ष क्रमादेश
Backing storage (= auxiliary storage),सहायक भंडारण
Back issue,पूर्व अंक
Back lining,पीठ अस्तर
Back margin,"पिछला हाशिया, पश्‍च उपांत"
Back of title page,आख्या पृष्‍ठ का पश्‍च भाग
Back spacing,पश्‍चीयन
Back strip,पीठ पट्‍टिका
Back title,पश्‍च आख्या
Back up,"पूर्तिकर, बैकअप"
Backup copy,"पूर्तिकर प्रति, बैकअप कॉपी"
Backup file,पूर्तिकर फाइल
Backup memory,पूर्तिकर स्मृति
Bacon's chart of learning,बेकन का अभिगम चार्ट
Bandwidth,बैंड चौड़ाई
Banned book,निषिद्‍ध पुस्तक
Bar code,"रेखिका कूट, बार कोड"
Bar code printer,"रेखिका कूट मुद्रक, बारकोड प्रिंटर"
Bar code reader,बारकोड रीडर
Bar code scanner,रेखिका कूट क्रमवीक्षक
Bar coding,बार कोडन
Bar printer,रेखिका मुद्रक
Base address,आधार पता
Base number,आधार संख्या
Basic class,"मूलवर्ग, आधारिक वर्ग"
Basic classification,मूल वर्गीकरण
Basic entry,मूल प्रविष्‍टि
Basic facet,मूल पक्ष
Basic input / output,आधारी निवेश / निर्गम
Basic instruction,आधारिक अनुदेश
Basic law,मूल नियम
Basic plan,मूल योजना
Basics,मूलभूत तत्व
Basic structure,मूल संरचना
Basic subject,मूल विषय
Basil,मेष चर्म
Bastard title (= half title),संक्षिप्‍त आख्या
Batch control record,प्रचय नियंत्रण अभिलेख
Batch mode,बैच मोड
Batch operating system,प्रचय संक्रिया प्रणाली
Batch processing,समूह प्रक्रमण
Baud,बॉड
Bay guide,"वीथी संदर्शिका, बे गाइड"
Beam deflection,किरणपुंज विक्षेपण
Behavioural issue,व्यवहारपरक मुद्‍दा
Benchmark,निर्देश - चिह् न
Bespeaking,अग्रिम मांग
Bestseller,बहुविक्रीत
Biannual,"अर्ध वार्षिक, छमाही"
Bias,"झुकाव,अभिनति"
Bias phase relation,अभिनति प्रावस्था संबंध
Bias relation,अभिनति संबंध
Bibelot,गुटका (छोटी पुस्तक)
Bible style,बाइबल शैली
Biblia pauperum,सचित्र बाइबल
Bibliogenesis,ग्रंथनिर्माण
Bibliograph,ग्रंथसूचीकार
Bibliographer,ग्रंथसूचीकार
Bibliographic,"ग्रंथपरक, ग्रंथात्मक"
Bibliographical activities,ग्रंथपरक गतिविधियाँ
Bibliographical agency,ग्रंथपरक अभिकरण
Bibliographical apparatus,ग्रंथपरक उपस्कर
Bibliographical classification,ग्रंथपरक वर्गीकरण
Bibliographical control,ग्रंथपरक नियंत्रण
Bibliographical control and organisation,ग्रंथपरक नियंत्रण तथा व्यवस्थापन
Bibliographical data,ग्रंथपरक आंकड़े
Bibliographical description,ग्रंथपरक विवरण
Bibliographical details,ग्रंथपरक ब्योरा
Bibliographical entity,ग्रंथपरक तत्व
Bibliographical guide to biography,जीवनचरित संदर्शिका ग्रंथसूची
Bibliographical index,ग्रंथपरक अनुक्रमणिका
Bibliographical make up,ग्रंथपरक स्वरुप
Bibliographical organisation,ग्रंथपरक व्यवस्थापन
Bibliographical periodical,ग्रंथपरक पत्रिका
Bibliographical project,ग्रंथपरक संदर्भ
Bibliographical reference,ग्रंथपरक संदर्भ
Bibliographical reference process,ग्रंथपरक संदर्भ प्रक्रिया
Bibliographical review,ग्रंथपरक समीक्षा
Bibliographical service,ग्रंथपरक सेवा
Bibliographical source,ग्रंथपरक स्रोत
Bibliographical survey,ग्रंथपरक सर्वेक्षण
Bibliographical tool,ग्रंथपरक साधन
Bibliographical work,ग्रंथसूचीपरक कार्य
Bibliographical center / centre,ग्रंथसूची केंद्र
Bibliographic classification (BC),"बिब्लियोग्राफिक क्लासिफिकेशन, ग्रंथपरक वर्गीकरण"
Bibliographic control,ग्रंथपरक नियंत्रण
Bibliographic data,ग्रंथपरक आंकड़े
Bibliographic database,ग्रंथपरक आंकड़ा - संचय
Bibliographic description,ग्रंथपरक विवरण
Bibliographic detail,ग्रंथपरक ब्योरा
Bibliographic entity,ग्रंथपरक तत्व
Bibliographic format,ग्रंथपरक संरुप
Bibliographic index,ग्रंथ अनुक्रमणिका
Bibliographic information,ग्रंथपरक सूचना
Bibliographic instruction,ग्रंथपरक अनुदेश
Bibliographic purpose,ग्रंथपरक उद्‍देश्य
Bibliographic record,ग्रंथपरक अभिलेख
Bibliographic reference,ग्रंथपरक संदर्भ
Bibliographic service,ग्रंथपरक सेवा
Bibliographize,ग्रंथसूची बनाना
Bibliography,ग्रंथसूची
Bibliography,ग्रंथविज्ञान
Bibliography and reference service,ग्रंथसूची एवं संदर्भ सेवा
Bibliography of bibliographies,ग्रंथसूचियों की ग्रंथसूची
Bibliolater,ग्रंथपूजक
Bibliolatry,ग्रंथ पूजा
Bibliological,ग्रंथविज्ञानात्मक
Bibliologist,ग्रंथविज्ञानी
Bibliology,ग्रंथविज्ञान
Bibliomania,ग्रंथोन्माद
Bibliometric,ग्रंथमितीय
Bibliometry,ग्रंथमिति
Bibliometric study,ग्रंथमितीय अध्ययन
Bibliopegic,जिल्द संबंधी
Bibliopegist,जिल्दसाज़
Bibliopegy,जिल्दसाज़ी
Bibliophile,"ग्रंथ प्रेमी, पुस्तक प्रेमी"
Bibliphilism,पुस्तकप्रेम
Bibliophobia,ग्रंथभीति
Bibliopoesy,पुस्तकनिर्माण
Bibliopole,दुर्लभ ग्रंथ विक्रेता
Bibliopoly,दुर्लभ ग्रंथ विक्रय
Bibliosoph,ग्रंथविद्
Bibliotaph,ग्रंथकृपण
Bibliotheca,पुस्तकालय
Bibliotheca,ग्रंथसूची
Bibliothecal classification,विन्यासात्मक वर्गीकरण
Bibliothecary,"पुस्तकाध्यक्ष, पुस्तकालयाध्यक्ष"
Bibliotheque,पुस्तकालय
Bibliotherapy,पुस्तक चिकित्सा
Bibliothetic,ग्रंथविन्यासात्मक
Bidirectional printing,द्‍विदिश मुद्रण
Biennial,द्‍विवार्षिक
Bifurcate classification,द्‍विधा वर्गीकरण
Bifurcation,द्‍विविभाजन
Bilingual,द्‍विभाषी
Bilingual dictionary,द्‍विभाषीय शब्दकोश
Bill,बिल
Bill,विधेयक
Bimonthly,"पाक्षिक, अर्धमासिक"
Binary,द्‍वि - आधारी
Binary arithmetic operation,द्‍वि - आधारी अंकगणितीय संक्रिया
Binary code,"द्‍वि - आधारी कोड, द्‍वि - आधारी कूट"
Binary coded decimal,द्‍वि - आधारी कोडित दशमलव
Binary coded decimal system,द्‍वि - आधारी कोडित दशमलव पद्‍धति
Binary coded notation,द्‍वि - आधारी कोडित संकेतन
Binary coding,द्‍वि - आधारी कोडन
Binary conversion,द्‍वि - आधारी परिवर्तन
Binary counter,द्‍वि - आधारी गणक
Binary digit,द्‍वि - आधारी अंक
Binary half adder,द्‍वि - आधारी अर्ध योजक
Binary notation,द्‍वि - आधारी संकेतन
Binary number,द्‍वि - आधारी संख्या
Binary number system,द्‍वि - आधारी संख्या पद्‍धति
Binary operator,द्‍वि - आधारी संकारक
Binary operation,द्‍वि - आधारी संक्रिया
Binary synchronous communication,द्‍वि - आधारी तुल्यकालिक संचार
Binder,जिल्दसाज
Binder's board,जिल्दी गत्‍ता
Binder's date,जिल्द तारीख
Binder's paste,लेई
Binder's ticket,जिल्दसाज लेबल
Binder's title,जिल्दसाज आख्या
Bindery,"जिल्दासाज़ी कक्ष, जिल्दसाज़ी विभाग"
Binding,जिल्दसाजी
Binding,जिल्दबंदी
Binding book,जिल्दबंदी रजिस्टर
Binding department,जिल्दसाजी विभाग
Binding division,जिल्दसाजी प्रभाग
Binding edge,जिल्द कोर
Binding margin (= stitching margin),जिल्द हाशिया (= सिलाई हाशिया)
Binding proof,जिल्दबंदी प्रूफ
Binding record,जिल्द विवरण
Binding register,जिल्दसाज़ी रजिस्टर
Binding sample (=binding specimen),"नमूना जिल्द, जिल्दसाज़ी नमूना"
Binding sequence,जिल्द अनुक्रम
Binding slip,जिल्दसाज़ी पर्ची
Binding with circuit edges,गोल कोर की जिल्द
Bind tooling,जिल्द अलंकरण
Bind with cords,धागे से सीना
Bio - bibliographical catalogue (= bio bibliography),जीवनी ग्रंथसूची
Biographee,"जीवनी नायक, जीवनचरित नायक"
Biographical catalogue,"जीवनी ग्रंथसूची, जीवनचरित ग्रंथसूची"
Biographical dictionary,जीवनी कोश
Biographical entry,जीवनी प्रविष्‍टि
Biographical index,जीवनी अनुक्रमणिका
Biographical source,जीवनचरित स्रोत
Biography,"जीवनचरित, जीवनी"
Biography file (= who's who file),जीवनचरित फाइल (= परिचायिका फ़ाइल
Bipartite,द्‍विभागी
