English,Hindi
"advertisement, embroy",कच्चा विज्ञापन
advertisement canvasser,विज्ञापन संग्रहकर्ता
advertisement composition,विज्ञापन रचना
advertisement compositor,"विज्ञापन अक्षरयोजक, विज्ञापन कंपोजिटर"
advertisement copy (=advertising matter),विज्ञापन लिपि
advertisement department (=advertising department),विज्ञापन विभाग
advertisement director (=advertising director),विज्ञापन निदेशक
advertisement office,विज्ञापन कार्यालय
advertisement representative,विज्ञापन प्रतिनिधि
advertiser,विज्ञापनदाता
advertising,"विज्ञापन, विज्ञापन देना"
"advertising, classification of",विज्ञापन वर्गीकरण
"advertising, poster",इश्तहार द्वारा विज्ञापन
"advertising, radio",रेडियो-विज्ञापन
advertising agency,"विज्ञापन एजेंसी, विज्ञापन अभिकरण"
advertising agent,"विज्ञापन एजेंट, विज्ञापन अभिकर्ता"
advertising angle,विज्ञापन दृष्टिकोण
advertising appeal,विज्ञापन अपील
advertising approach,"विज्ञापन उपागम, विज्ञापन तरीका"
advertising appropriation,विज्ञापन विनियोजन
advertising area,विज्ञापन क्षेत्र
advertising artist,विज्ञापन कलाकार
advertising association,विज्ञापन संघ
advertising budget,विज्ञापन बजट
advertising bulletin,विज्ञापन बुलेटिन
advertising catalogue,विज्ञापन सूचीपत्र
advertising censorship,विज्ञापन अभिवेचन
advertising circular,विज्ञापन परिपत्र
advertising club,विज्ञापन क्लब
advertising column,विज्ञापन स्तंभ
advertising compaign,विज्ञापन अभियान
advertising competition,विज्ञापन प्रतियोगिता
advertising consultant,विज्ञापन परामर्शदाता
advertising contest,विज्ञापन प्रतिद्वंद्विता
advertising copy writer,"विज्ञापन वृत्त-लेखक, विज्ञापन लिपि लेखक"
advertising cost,विज्ञापन लागत
advertising directory,विज्ञापन निर्देशिका
advertising division,विज्ञापन प्रभाग
advertising executive,"विज्ञापन कार्यपालक, विज्ञापन प्रबंधक"
advertising expenditure,विज्ञापन व्यय
advertising expert,विज्ञापन विशेषज्ञ
advertising film,विज्ञापन फिल्म
advertising gift,"विज्ञापन उपहार, विज्ञापन भेंट"
advertising man,विज्ञापन व्यवसायी
advertising manager,"विज्ञापन व्यवस्थापक, विज्ञापन प्रबंधक"
advertising material,विज्ञापन सामग्री
advertising matter (=advertisement copy),विज्ञापन लिपि
advertising medium,विज्ञापन माध्यम
advertising message,विज्ञापन संदेश
advertising news,विज्ञापन समाचार
advertising page,विज्ञापन पृष्ठ
advertising practitioner,विज्ञापन व्यवसायी
advertising profession,विज्ञापन व्यवसाय
advertising programme,विज्ञापन कार्यक्रम
advertising promotion,विज्ञापन संवर्धन
advertising publication,विज्ञापन प्रकाशन
advertising rate,विज्ञापन दर
advertising regulation,विज्ञापन विनियम
advertising research,विज्ञापन अनुसंधान
advertising return,विज्ञापन प्रतिलाभ
advertising revenue,विज्ञापन आय
advertising salesman,विज्ञापन संग्रहकर्ता
advertising schecule,विज्ञापन क्रम-सूची
advertising sketch,विज्ञापन रेखाचित्र
advertising solicitor,विज्ञापन संग्राहक
advertising specialist,विज्ञापन विशेषज्ञ
advertising tape,"विज्ञापन फीता, विज्ञापन टेप"
advertising theme,विज्ञापन विषय
advertising value,"विज्ञापन महत्व, विज्ञापन मूल्य"
aerial (I.&B.),"(adj) आकाशी, हवाई, (N, ) एरियल, आकाशी (तार)"
aerial advertising,हवाई विज्ञापन
aether (I.&B.),"ईथर, अवकाश"
agate line,एगेट लाईन
agency system,एजेंसी प्रणाली
agitator (P.P.),"विलोडक, आंदोलक"
air bell (=bubble mark),"फफोला-चिह्न, बुलबुला चिह्न"
air blast (P.P.),"हवा का झोंका, वात्या"
air brush (P.P.),हवा-ब्रुश
air compressor (I.&B.),वायु संपीडक
air condenser (I.&B.),वायु-संधारित्र
air cooled,वायु शीतल
air core choke (I.&B.),वायु क्रोड चोक
air cushion head (P.P.),वायु-तल्प-शीर्ष
air cushion head leather cup (P.P.),वायुतल्पशीर्ष का चमड़े का प्याला
air cushion head plate (P.P.),वायु-तल्पशीर्ष प्लेट
air cushion head spring expander (P.P.),वायु-तल्प शीर्ष कमानी प्रसारक
air cylinder,"वायु सिलिन्डर, वायु बेलन"
air dielectric capacitor (I.&B.),वायु डाइ-इलैक्ट्रिक संधारित्र
air-dried,वायु शोषित
air-dry,वायु-शुष्क
air hole (in air cushion head plate),वायु विवर
air-knife coating,वायु-फल लेपन
air-proof paper,वायु-सह कागज
air roll,वायुरोधी बेलन
alabaster,एलाबास्टर
albert,एलबर्ट (कागज का आकार)
album,"चित्र संग्रह, एलबम"
albumenized paper,क्षारीय कागज
alignment,"संरेखण, (I, &B, ) एकरेखण, (P, P, ) समरेख"
alkali-cellulose,क्षारीय सेलुलोस
alkali-proof,क्षार-सह
All India Newspaper Editors Conference,अखिल भारतीय समाचारपत्र संपादक सम्मेलन
All India Radio (I.&B.),आकाशवाणी
allocation,"बंटन, बंटवारा"
allotment of programme (I.&B.),"प्रोग्राम आबंटन, कार्यक्रम सौंपना"
alloy,"(ii) मिश्र धातु, ऐलाय, मिश्रातु
(v) धातु मिश्रण करना"
all-purpose linotype,सर्वकारी लाइनोटाइप
all up,पूर्ण निष्पादित
all-wave aerial (I.&B.),सर्वतरंग एरियल
almanac,"पंचांग, तिथि-पत्र"
alphabet length,अक्षर लम्बाई
alpha-cellulose,अल्फा सेलुलोस
alphatype,अल्फाटाइप
alphatype printer,अल्फाटाइप मुद्रक यंत्र
alteration of colours,रंग परिवर्तन
alternating current (a.c.) (I.&B.),प्रत्यावर्ती धारा (प्र. धा.)
alternation,"एकांतरण, प्रत्यावर्तन"
alternative programme (I.&B.),"वैकल्पिक प्रोग्राम, वैकल्पिक कार्यक्रम"
alternator (I.&B.),प्रत्यावर्तित्र
alum (=aluminium sulphate),फिटकरी
aluminoferric,ऐलुमिनो-फैरिक
alum liquor,फिटकरी घोल
amateur (I.&B.),"शौकिया, अव्यवसायी, नौसिखिया"
amateur performance,नौसिखिया काम
ammeter (I.&B.),अमीटर
ammonia plant,अमोनिया सयंत्र
ammunition paper,कारतूसी कागज
ampere hour (I.&B.),ऐम्पियर घंटा
ampere minute (I.&B.),ऐम्पियर मिनट
ampere turns (I.&B.),ऐम्पियर फेरे
amplifier (I.&B.),"प्रवर्धक, ऐम्प्लीफायर"
amplitude (I.&B.),आयाम
amplitude distortion (I.&B.),आयाम विकृति
amplitude  modulation (I.&B.),आयाम मॉडुलन
analogous colours,सदृश रंग
analogy lead,साम्य कथा-मुख
anchoring,"जकड़ना, कसना"
angle,"दृष्टिकोण, पहलू, पक्ष"
angle (=angle-out=angular paper),कोणी कागज
angle bar,कोण छड़
angle-cutter (=angle cutting machine),कोण कर्तन मशीन
angle of incidence (I.&B.),आपतन कोण
angle of operating,प्रचालन कोण
aniline printing (P.P.),फ्लैक्सोग्राफीय मुद्रण
aniline sulphate,ऐनिलीन सल्फेट
aniline tab-sizing (=tub sizing) (P.P.),टब माड़ी
animate,"(adj), चालित
(v), चालित करना"
animated cartoon,"चालित व्यंग्य-चित्र, फिल्म व्यंग्य-चित्र"
animation (I.&B.),चालन
annatto,अनाटो वर्णक
anniversary,जयंती
anniversary publication,जयंती प्रकाशन
announcement,"एलान, आख्यापन, सूचना, घोषणा"
"announcement, advance","पूर्व एलान, पूर्व आख्यापन"
announcer,"उद्घोषणा, वाचक, आख्यापक (I, &B, )"
annual business,सालाना कारोबार
anode (I.&B.),ऐनोड
anonymity,"अनामिकता, नामहीनता"
antenna,"ऐन्टेना, आकाशी तार"
antenna array (I.&B.),ऐन्टेना व्यूह
antenna impedance (I.&B.),ऐन्टेना प्रतिबाधा
antenna resistance (I.&B.),ऐन्टेना प्रतिरोध
anthology,चयनिका
anti-acid manilla paper,प्रति-अम्ल मनीला कागज
antichlor (=antichlorine),प्रतिक्लोर
anticipative,"पूर्वकल्पित, पूर्वकल्पी"
anti-froth oil (=foam killer),"फेन-रोधी तेल, झागनाशी तेल"
antinode (I.&B.),प्रस्पन्द
antipiracy (I.&B.),अवैध रेडियो पर रोक
antiquarian,ऐन्टिक्वेरियन (कागज़ का आकार)
antique,ऐन्टीक
antique finish,खुरदरा परिष्करण
anti-tarnish paper,मलिनता रोधी कागज़
aperiodic,अनावर्ती
aperture,"द्वारक, छिद्र"
aperture distortion (I.&B.),छिद्र विकृति
applied art,"अनुप्रयुक्त कला, व्यावसायिक कला"
appraisal,मूल्यांकन
approval,अनुमोदन
approve,अनुमोदन करना
apron (=projection slice),मोमजामा
apron board,मोमजामा फलक
aquarel (=water-colour drawing paper),जल-रंग-आलेख कागज
arc (I.&B.),आर्क
arc lamp (I.&B.),आर्क बत्ती
area sampling,"क्षेत्रीय नमूना-चयन, क्षेत्रीय नमूना बानगी"
areometer,वायुमापी
arm,भुजा
"arm, feed",भरक भुजा
armature,आर्मेचर
arrangement,योजन
arrowroot paper,अरारोट कागज
arsenical paper,आर्सेनिकीय कागज
art agency,कला अभिकरण
art division,कला प्रभाग
art editor,कला संपादक
article,लेख
"article, condensed",सारलेख
"article, informative",सूचनात्मक लेख
"article, magazine",पत्रिका लेख
"article, professional",व्यवसाय संबंधी लेख
"article, puffing","व्यक्ति-प्रचार लेख, प्रशंसा लेख"
articulate reader,मुखर पाठक
articulating paper,दुमुहां कागज
articulation (I.&B.),(स्पष्ट) उच्चारण
artificial cotton,कृत्रिम रुई
artificial leather,कृत्रिम चर्म
artificial parchment,कृत्रिम चर्म-पत्र
artist,कलाकार
"artist, casual (I.&B.)",नैमित्तिक कलाकार
"artist, staff (I.&B.)",स्टाफ कलाकार
"artist, visiting (I.&B.)",अतिथि कलाकार
artistic layout,कलात्मक विन्यास
artistic merit,कलात्मक गुण
artistic quality,कलात्मक गुण
art matt paper,कला-द्युतिहीन कागज़
art paper,आर्ट कागज
art pull,आर्ट कागज पर प्रूफ
art service,कला-सेवा
art technique,"कला-तकनीक, कला-प्रविधि"
art work,कला कार्य
artype,आर्टाइप
Arundo donar cane,यूरोपीय बांस
asbestine,ऐस्बेस्टीन
asbestos paper,ऐस्बेस्टॉस कागज
ascender,आरोही (अक्षर का ऊपरी भाग)
ashless paper,राखहीन कागज
ash scale,"राखमापनी, राखतराजू"
assemble,समुच्चय करना
assignment book,समनुदेशन पुस्तक
assignment man,समनुदेशित व्यक्ति
assignment of copyright,"प्रकाशन अधिकार प्रदान करना, कापीराइट देना"
assistant chief engineer,सहायक मुख्य इंजीनियर
assistant city editor,सहायक नगर संपादक
"assistant director, administration (I.&B.)","सहायक निदेशक, प्रशासन"
"assistant director, programmes (I.&B.)","सहायक निदेशक, प्रोग्राम
सहायक निदेशक, कार्यक्रम"
assistant engineer,सहायक इंजीनियर
assistant information officer,सहायक सूचना अधिकारी
assistant news editor,सहायक समाचार संपादक
assistant news reporter,सहायक समाचारदाता
assistant station director (I.&B.),सहायक केंद्र निदेशक
assistant station engineer (I.&B.),सहायक केंद्र इंजीनियर
associate advertising,सह विज्ञापन
associated press,सहयोगी प्रेस
associate editor,सहयोगी संपादक
astatic,अस्थैतिक
astatic galvano-meter (I.&B.),अस्थैतिक गैल्वैनोमीटर
asterisk,ताराचिह्न
asthma paper,दमा कागज
atlas,"मानचित्रावली, एटलस, एटलस (कागज का आकार)"
"atlas, descriptive","वर्णनालक मानचित्रावली,
वर्णनात्मक एटलस"
atmospherics (I.&B.),आकाशी क्षोभ
attenuator,क्षीणकारी
audible spectrum (I.&B.),श्रव्य स्पेक्ट्म
audience research,"श्रोता अनुसंधान,
दर्शक अनुसंधान,
पाठक अनुसंधान"
audio frequency (I.&B.),श्रव्यावृत्ति
audition (I.&B.),श्रवण
audition channel (I.&B.),श्रवण सरणी
audition committee,श्रवण समिति
Augar method,"औगर पद्धति, पहचान पद्धति"
author,"लेखक, ग्रंथकार, रचयिता"
authorised agent,"प्राधिकृत अभिकर्ता, प्राधिकृत एजेन्ट"
authorised version,"प्राधिकृत पाठ,
प्रामाणिक पाठ"
authoritsative writing,प्रामाणिक लेख
author's alteration,लेखककृत परिवर्तन
autography,"ऑटोग्राफी, स्वाक्षरिकी"
automatic,"स्वचल, स्वचालित"
automatic folder,स्वचल मोड़क
automatic frequency control,स्वतः आवृत्ति नियंत्रण
automatic printing,स्वचल मुद्रण
automatic type setting,स्वचालित कंपोजन
automatic typewriter,"स्वचालित टंकण यंत्र,
स्वचालित टाइपराइटर"
automatic voltage regulator (I.&B.),स्वतः वोल्टता नियामक
automatic volume control (I.&B.),स्वतः प्रबलता नियंत्रण
automobile editor,मोटरयान संपादक
autopositive,ऑटोपाजिटिव
autoscreen film,ऑटोस्क्रीन फिल्म
auto type plate,ऑटो टाइप प्लेट
auto-typist,ऑटो-टाइपिस्ट
auxiliary advertising,सहायक विज्ञापन
auxiliary anode (I.&B.),अतिरिक्त ऐनोड
auxiliary strainer,सहायक छन्ना
available column,उपलब्ध स्तंभ
average circulation,औसत बिक्री
aviation editor,विमानन संपादक
azograph,एजोग्राफ
azure,आसमानी
baby spotlight (I.&B.),"लघु स्पाट, लघु पुंजदीप"
back,पश्च हाशिया
backbone (=spine),पीठ
back edge,पीठ-उपांत
background,पृष्ठभूमि
backgrounder,"पृष्ठ-भूमिका, पृष्ठ भूमिलेख"
background music (I.&B.),पार्श्व संगीत
background report,पृष्ठभूमि रिपोर्ट
backing paper,पीठ-कागज
backing wire,पीठ-तार
backlash,पिच्छट
back lighting (I.&B.),पृष्ठदीपन
back mark,पीठ-चिह्न
back music,पार्श्व संगीत
back page,पिछला पृष्ठ
back up (=backing up=perfecting),पीठ मुद्रण
back water (=pulpwater) (P.P.),लुगदी जल
back break,दुर्भंग
badger (P.P),अवशिष्ट लुगदी
bad register,दोषपूर्ण मिलान
baffle,आरोध पटल
bag cap,बैग कैप (कागज का आकार)
baggy (tympan),फाले वाला
baggy paper,झोल वाला कागज
bag paper,थैली कागज
bakelite paper,बैकलाइट कागज
balance,संतुलन
balanced make up,"संतुलित सज्जा, संतुलित मेकअप"
balanced transmission line (I.&B.),संतुलित संचरण लाइन
balancing colour,"संतुलित रंग, संतुलन रंग"
balloon (=cartoonist's balloon),पात्रोक्ति
band advertising,पट्टी विज्ञापन
band-change switch (I.&B.),बैंड बदल स्विच
band-pass filter (I.&B.),बैंड पारक छन्ना
band spread (I.&B.),बैंड फैलाव
band tuning (I.&B.),बैंड मिलाना
bank,शीर्ष
bank-note paper,बैंक नोट कागज
banner (=streamer=line=ribbon),महाशीर्ष
bar,छड़
bar gripper,पकड़ छड़
Barber-dried,बारबर-विधि शोषित
barker (=barking machine),छाल-छील मशीन
bar line (=cross line),एकपंक्ति शीर्ष
baronet,बैरोनेट (कागज का आकर)
barytes,बैराइटीज
base,आधार
base paper (=body paper=raw paper),"आधार कागज, कच्चा कागज"
base stone (=bedstone),"आधार पत्थर, धावक पत्थर"
basic dyestuff,आधार रंजक-द्रव्य
basic weight (=basis weight),आधार भार
baskerville,बास्करविल टाइप
basket coil (I.&B.),पिटक कुंडली
bass (I.&B.),मंद्र (स्वर)
bass compensation (I.&B.),मंद्र प्रतिपूर्ति
bass note (I.&B.),मंद्र स्वर
bastard type,अमानक टाइप
bath note,बाथ नोट (कागज का आकार)
batik paper,बातिक कागज
batter,टूटा टाइप
battery charging (I.&B.),बैटरी चार्ज करना
battery paper,बैटरी कागज
beacon (I.&B.),बीकन
beam (I.&B.),"किरणपुंज, बीम, बीम करना"
beam tube (I.&B.),बीम ट्यूब
bearer,"आधार पत्ती, पार्श्व पत्ती, बगली पत्ती"
bearing press telegram,बैरंग प्रेस तार
beat,"(संवाददाता) कार्यक्षेत्र, गश्त, (I, &B, ) मिश्र"
"beat frequency oscillator, (I.&B.)",मिश्र आवृत्ति दोलित्र
beat reception (I.&B.),मिश्र अभिग्रहण
beat report,क्षेत्र समाचार
beats (I.&B.),मिश्रज आवृत्ति
bed,"तल, बेड"
bed bearer,तलवाहक
bed motion,"तलगति, बेड मोशन"
bed motion gear crank,"तलगति गियर क्रैंक, बेड मोशन गियर क्रैंक"
bed motion rack,"तलगति रैक, बेड मोशन रूलर"
bed motion roller,"तलगति रूला, बेड मोशन रूलर"
bed motion shaft bearing (inner),तलगति शैफ्ट बेयरिंग (भीतरी)
bed reversal,"तल पलट, बेड पलट"
bed stone (=base stone),आधार पत्थर
beeper,बीपर
belt,"पट्टी, बेल्ट"
Ben day,"छाया, बेन डे"
bent,मुड़ा
bent stock,मुड़ा स्कंध
best edition,सर्वोत्तम संस्करण
bias,अभिनति
bible paper,बाइबिल कागज
bibliography,ग्रंथ सूची
bibleometer (=blotting paper tester),"सोख्ता कागज परीक्षित्र, बिब्लियोमीटर"
bi-directional microphone (I.&B.),द्विदिश माइक्रोफोन
big close-up (I.&B.),अतिनिकट शीट
bigger type,मोटा टाइप
bill,इश्तहार
bill-board,"विज्ञापन-पटल, विज्ञापन-बोर्ड, कलाकार नामपट्ट"
"bill board, commercial",विज्ञापन पटल
bill board hoarding (=poster hoarding),विज्ञापन पटल
billing,"विज्ञापन करना, विज्ञापन पत्र, विज्ञापन संस्था का कार्य"
bill paper,दस्तावेज कागज
bill posting,"पर्चा लगाना, इश्तहार लगाना, विज्ञापन लगाना"
bill posting agency,विज्ञापन लगाने वाला अभिकरण
bill posting cimpany,विज्ञापन लगाने वाली कंपनी
bill posting inspector,इश्तहार निरीक्षक
bimonthly,"द्विमासिक, दुमाही"
bi-monthly paper,"द्विमासिक पत्र, दुमाही पत्र/पत्रिका"
binder,जिल्दसाज
binder line,"योजक शीर्ष, पृष्ठ शीर्ष"
binder's board,गत्ता
binder's waste,अस्तरी कागज
bindery,जिल्दसाजी कक्ष
binding folder,बंधन फोल्डर
biographical information material,जीवनी संबधी सूचना
bite,"दंश, डंक"
"bite, gripper",पकड़-दंश
bi-weekly paper,"पाक्षिक पत्र, अर्धसाप्ताहिक पत्र"
black and white print,काली और सफेद छपाई
blackening,काले धब्बे
blackface,काला टाइप
black frame (=thick frame) (=heavy frame),"भारी चौखटा, काला चौखटा"
black letter,काला अक्षर
black line paper (=black print paper),ब्लैक प्रिंट कागज
black liquor,भुक्तशेष द्रव
black-out paper,ब्लैकआउट कागज
black plate,काली प्लेट
black print paper (=black line paper),ब्लैक प्रिंट कागज
blacks (=black paper for cover),काला आवरण कागज
black type,काला टाइप
blanket head,सर्वछादी शीर्ष
blanket mark,चूषण दोष
blanket service,सर्वछादी सेवा
blank form,निरंक फार्म
blank groove (I.&B.),मूक ध्वनिपथ
blanking paper,"सादा कागज, लेपहीन कागज"
blank news,कोरा अखबारी कागज
blank page,"अमुद्रित पृष्ठ, कोरा पन्ना"
blank space,रिक्त स्थान
Blaow type,ब्लओ प्रकार का प्रेस
blasphemous material,धर्मनिंदात्मक सामग्री
blast (I.&B.),"(n) विस्फोट
(v) विस्फोटन"
"blast, air","हवा का झोंका, वत्या"
blasting paper,विस्फोटन कागज
bleach,"रंग उड़ाना, विरंजन करना"
bleaching engine,विरंजन मशीन
bleaching liquor (=bleach solution),"विरंजन द्रव, विरंजक द्रव"
bleaching powder,विरंजन चूर्ण
bleach-scale,विरंजन दाग
bleed,अपकृंतन
"bleed, cut",सिरांत कर्तन
"bleed, off page","कोरात छपाई, कोर तक छपाई"
blimp (I.&B.),कोशा
blind impression,अंधी छाप
blind interview,अनामिक साक्षात्कार
blind stamping,उभरी छपाई
blind tooling,मसिहीन दाब छपाई
blister (=bubble),फफोला
blob of colour,"रंग का धब्बा, रंग का दाग"
block,ब्लॉक
"block, cutout (I.&B.)",परिकर्तित ब्लॉक
"block, flush cut (I.&B.)",सिरांत ब्लॉक
"block, incised (I.&B.)",उच्छेदित ब्लॉक
"block, solid",सपाट ब्लॉक
"block, vignette (I.&B.)",विसरित ब्लॉक
block condenser (I.&B.),ब्लॉक संधारित्र
blocking,"गुटका बनाना, रोकना"
blocking oscillator (I.&B.),ब्लॉकन दोलित्र
block print,"ब्लॉक मुद्रण, ब्लॉक छपाई"
block printing,"ब्लॉक मुद्रण, ब्लॉक छपाई"
block programing,कार्यक्रम का अनुक्रमण
block selling,ब्लॉक विक्रय
blooping patch (I.&B.),रवचेपी
blossom,ब्लॉसम (कागज का आकार)
blotter,सोख्ता
blotting paper,सोख्ता कागज
blotting paper tester (=biblometer) (P.P.),"सोख्ता कागज परीक्षित्र, बिब्लियोमीटर"
blower motor (I.&B.),"ब्लोअर मोटर, धौंकनी यंत्र"
blower nozzle,"ब्लोअर तुंड, ब्लोअर चंचु"
blow-off,निस्सारण
blowpipe,पुंकनी
blow up (I.&B.),"बड़ा करना, बढ़ाना, वर्धन"
blueing paper,नील-कागज
blue-pencilling,संशोधन
blue plate,नीली प्लेट
blue print,"रूप रेखा, नील नक्शा, ब्लूप्रिंट, (I, &B, ) अनुरेख"
blue print paper,ब्लूप्रिंट कागज
blurb,"आवरण-परिचय, प्रशंसिका, ब्लर्ब"
blurred outline,अस्पष्ट रूपरेखा
board,"गत्ता, दफ्ती, फलक, पटल"
"board, feed",भरक पटल
board lifter bar (P.P.),फलक उत्थापक छड़
board lifter pawl (P.P.),फलक उत्थापक कुत्ता
board lifter stop (P.P.),फलक उत्थापक विराम
board machine,बोर्ड मशीन
board scraper (P.P.),फलक खुरचनी
bobbin (P.P.),"फिरकी, बॉबिन"
bodkin (P.P.),"वेधनी, सूजा"
Bodoni,बॉडानी (टाइप)
body,"बॉडी, काय"
body colour,काय-रंग
body matter,वस्तु
body paper (=base paper=raw paper),"आधार कागज, कच्चा कागज"
body type,"काय-टाइप, बॉडी टाइप"
boil down,संक्षेपण
boiler,"वाष्पित्र, बॉयलर"
boiler plate,धातु पट्टिका
boiling agent,क्वथनक
bold type,मोटा टाइप
bolometer (I.&B.),"बोलोमीटर, तेजमापी"
bolt,"काबला, बोल्ट, अनकटी कोर (कागज की)"
bond,बॉन्ड (कागज का प्रकार)
bond paper,बॉन्ड कागज
book,"पुस्तक, ग्रंथ, रचना, कृति"
book binding,जिल्दसाजी
book cloth,जिल्द-कपड़ा
book end paper (=book lining paper),"अस्तर कागज, अंत्य कागज"
book-hungry,पुस्तक-व्यसनी
booking,"(n) बुकिंग
(v) बुक करना"
book jacket,"बुक जैकेट, पुस्तक आवरण"
book keeper,बही लेखक
booklet,ग्रंथिका
book lining paper (=book end paper),"अस्तर कागज, अंत्य कागज"
book mark,पुस्तक चिह्न
book paper,किताबी कागज
book seller,पुस्तक विक्रेता
booster,वर्धक
booth,"(I, &B, ) बूथ, कक्षिका, दुकान"
"booth, newspaper",अखबार की दुकान
border,किनारा
both side glazed,दुचमकी कागज
bottom guide,तली नियामक
bottom left or right,बायां या दायां निचला भाग
bottom of page,पृष्ठ का निचला भाग
bottom traverse rack,तली बदल रैक
Bourges colour process,बर्गीज रंग प्रक्रिया
bowl rails,पहिया-पटरियां
bowl track,पहिया-पथ
box,"बक्स, पेटी, डिब्बा, चौखटा"
box head,चौखटा शीर्ष
box number,"पेटी संख्या, बक्स संख्या"
box printing,"पेटी मुद्रण, डिब्बा मुद्रण"
box story,चौखटी समाचार
brace makeup,पार्श्व मेक-अप
bracket,"ब्रैकेट, बंधनी"
"bracket, gripper pin",पकड़ पिन बंधनी
brains trust,विज्ञ मंडल
brand,छाप
branded article,छाप वाली वस्तु
brand preference,"छाप पसंद, छाप वरीयता"
brass shim,पीतल की फन्नी
break,"तोड़, भंग"
breakdown (of machinery),"बिगाड़, भंग, फेल होना"
breaking of story (=news break),समाचार विस्फोट
break line,सोपानी शीर्ष
break off,टूटना (टाइप का)
breakover,शेषांकन
bridge,"सेतु वाक्य, सेतु संगीत (I, &B, ), (I, &B, ) अंश ग्रहण"
brief (n),जानकारी
bright,सरस समाचार
bright enamel (paper),तेज चमकीला कागज
Brightype,ब्राइटाइप
brilliance (of the print),"चमक, चमकीलापन"
bristle (of the brush),शूक
bristle mark (P.P.),शूक चिह्न
bristol board (white),ब्रिस्टल बोर्ड (श्वेत)
broadcast (I.&B.),प्रसारण
broadcast band (I.&B.),प्रसारण बैंड
broadcast contract (I.&B.),प्रसारण संविदा
broadcast coverage,"प्रसारण व्याप्ति, प्रसारण समावेशन"
broadcast engagement (I.&B.),प्रसारण आबंध
broadcasting (I.&B.),प्रसारण
"broadcasting, simultaneous (I.&B.)",एक साथ प्रसारण
broadcast receiver (I.&B.),"प्रसारण अभिग्राहित्र, रेडियो"
broadcast transmitter (I.&B.),प्रसारण प्रेषित्र
broad fold,पड़ा मोड़ (कागज)
broad sheet,बड़ा पर्चा
