English,Malayalam
Annalist,അനലിസ്റ്റ്
Annals,വാർഷികങ്ങൾ
Annexation,കൂട്ടിച്ചേർക്കൽ
Ante-bellum,ആന്റി-ബെല്ലം
Ante date,മുൻ തീയതി
Anti-clericalism,പൗരോഹിത്യ വിരുദ്ധത
Anti-clerical legislation,വൈദിക വിരുദ്ധ നിയമം
Antiquity,പൗരാണികത
Anti-rent,വാടക വിരുദ്ധം
Anti-rent,വാടക വിരുദ്ധം
Anti Semitism,സെമിറ്റിസം വിരുദ്ധത
Anzac,അൻസാക്ക്
Apella,അപ്പെല്ല
Aralu,അരലു
Arch bishop,ആർച്ച് ബിഷപ്പ്
Arch duchy,ആർച്ച് ഡച്ചി
Arch duke,ആർച്ച് ഡ്യൂക്ക്
Archief (=archival collection),ആർക്കൈഫ് (=ആർക്കൈവൽ ശേഖരം)
Archiepiscopate,ആർക്കിഎപ്പിസ്കോപ്പേറ്റ്
Aristocracy,പ്രഭുവർഗ്ഗം
Aristocrat,പ്രഭു
Aristocratic snobbery,പ്രഭുവർഗ്ഗ സ്നോബറി
Aristotelian,അരിസ്റ്റോട്ടിലിയൻ
Armada,അർമാഡ
Armada (=The Spanish Armada),അർമ്മഡ (=സ്പാനിഷ് അർമ്മഡ)
Armorist (=armourist),കവചക്കാരൻ (=കവചക്കാരൻ)
Armour (=armor),കവചം (=കവചം)
Armourist,ആയുധധാരി
Aryan,ആര്യൻ
Aryan,ആര്യൻ
Askari,അസ്കരി
Assignat,നിയോഗിക്കുക
Assize,അസൈസ് ചെയ്യുക
Assize,അസൈസ് ചെയ്യുക
Assize,അസൈസ് ചെയ്യുക
Assize of Arms Act,അസൈസ് ഓഫ് ആയുധ നിയമം
Assize of Darrein Presentment,അസൈസ് ഓഫ് ഡാരെൻ അവതരണം
Assize of Mort 'D' Ancestor,മോർട്ട് &#39;ഡി&#39; മുൻഗാമിയുടെ അസൈസ്
Assize of Novel Disseisin,അസൈസ് ഓഫ് നോവൽ ഡിസെസിൻ
Atrocity,ക്രൂരത
Attack,ആക്രമണം
Aulic Council,ഔലിക് കൗൺസിൽ
Axe of the Geddess (=the Geddess axe),ഗെഡസിന്റെ കോടാലി (=ദി ഗെഡെസ് കോടാലി)
Axis (=The Rome-Berlin-Tokyo Axis),ആക്സിസ് (=റോം-ബെർലിൻ-ടോക്കിയോ ആക്സിസ്)
Babylon,ബാബിലോൺ
Babylonian captivity (=Babylonish captivity),ബാബിലോണിയൻ അടിമത്തം (=ബാബിലോണിയൻ അടിമത്തം)
Bacchanal devotee,ബച്ചനൽ ഭക്തൻ
Bacchanalia,ബച്ചനാലിയ
Bachelor,ബാച്ചിലർ
Baghdad Pact,ബാഗ്ദാദ് കരാർ
Balkan League,ബാൽക്കൻ ലീഗ്
Balkan Pact,ബാൽക്കൻ കരാർ
Balkan Wars,ബാൽക്കൻ യുദ്ധങ്ങൾ
Baltic Pact,ബാൾട്ടിക് കരാർ
Bandit,കൊള്ളക്കാരൻ
Bandung Conference,ബന്ദൂങ് സമ്മേളനം
Banishment,നാടുകടത്തൽ
Banner,ബാനർ
Barbarian,ബാർബേറിയൻ
Barbican,ബാർബിക്കൻ
Bardoli satyagraha,ബർദോളി സത്യാഗ്രഹം
Barn Burners,കളപ്പുര ബർണറുകൾ
Baron,ബാരൺ
Baronage,ബാരോണേജ്
Barones majores,ബറോണസ് മേജേഴ്സ്
Barones minores,ബാരോൺസ് പ്രായപൂർത്തിയാകാത്തവർ
Baroness,ബാരോണസ്
Baronet,ബാരോനെറ്റ്
Baronetage,ബാരോനെറ്റേജ്
Baronetage,ബാരോനെറ്റേജ്
Baronetcy,ബാരോനെറ്റി
Barony,ബാരോണി
Barracoon,ബാരക്കൂൺ
Barracoon,ബാരക്കൂൺ
Barricade (=barricado),ബാരിക്കേഡ് (=ബാരിക്കഡോ)
Barricade (=barricado),ബാരിക്കേഡ് (=ബാരിക്കഡോ)
Barricade (=barricado),ബാരിക്കേഡ് (=ബാരിക്കഡോ)
Base camp,ബേസ് ക്യാമ്പ്
Basilica,ബസിലിക്ക
Basilica,ബസിലിക്ക
Bastila,ബാസ്റ്റില
Bastille,ബാസ്റ്റിലി
Bastille,ബാസ്റ്റിലി
Battery,ബാറ്ററി
Battle,യുദ്ധം
Batlle-array,Battle-array
Battle cry,യുദ്ധകാഹളം
Battle din,യുദ്ധം
Battle field,യുദ്ധക്കളം
Battle hymn,യുദ്ധഗാനം
Battle of the Spurs,സ്പർസിന്റെ യുദ്ധം
Battle of the Standard,സ്റ്റാൻഡേർഡ് യുദ്ധം
Battleship,യുദ്ധക്കപ്പൽ
Battleship-strength,യുദ്ധക്കപ്പൽ-ബലം
Bayeux tapestry,Bayeux ടേപ്പ്സ്ട്രി
Beacon,ബീക്കൺ
Beacon tower,ബീക്കൺ ടവർ
Beaver,ബീവർ
Beaver,ബീവർ
Beggars of the sea,കടലിലെ യാചകർ
Bellicose,ബെല്ലിക്കോസ്
Bellicose,ബെല്ലിക്കോസ്
Bellicose,ബെല്ലിക്കോസ്
Bellicosity,ബെല്ലിക്കോസിറ്റി
Bellona,ബെല്ലോന
Benefice,ഗുണം
Benefit of clergy,വൈദികരുടെ പ്രയോജനം
Benelux,ബെനെലക്സ്
Berlin Decree,ബെർലിൻ ഉത്തരവ്
Berserker,ബെർസർക്കർ
Besant (=bezant),ബസന്റ് (=ബെസന്റ്)
Bethel,ബെഥേൽ
Bibliolater,ബിബ്ലിയോലേറ്റർ
Bibliolatry,ഗ്രന്ഥശാസ്‌ത്രം
Big Bertha,ബിഗ് ബെർത്ത
Bigot,മതഭ്രാന്തൻ
Billeting,ബില്ലെറ്റിംഗ്
Bill of Attainder,ബിൽ ഓഫ് അറ്റൈൻഡർ
Bill of Rights,അവകാശങ്ങളുടെ ബിൽ
Biographer,ജീവചരിത്രകാരൻ
Birth stories,ജനന കഥകൾ
Bivouac,Bivouac
Bivouac,Bivouac
Bivouac,Bivouac
Bizonia,ബിസോണിയ
Black birding,കറുത്ത പക്ഷികൾ
Black flag,കറുത്ത കൊടി
Black Hole,ബ്ലാക്ക് ഹോൾ
Black Hole,ബ്ലാക്ക് ഹോൾ
Black leg (=scab),കറുത്ത കാൽ (=ചുണങ്ങു)
Black Shirt,കറുത്ത ഷർട്ട്
Blazon,ബ്ലാസൺ
Blazon,ബ്ലാസൺ
Blazonry,ജ്വലനം
Blazonry,ജ്വലനം
Blitzkrieg,ബ്ലിറ്റ്സ്ക്രീഗ്
Bloodless Revolution (=Glorious Revolution),രക്തരഹിത വിപ്ലവം (=മഹത്തായ വിപ്ലവം)
Bloodwite,ബ്ലഡ് വൈറ്റ്
Bloody Mary,ബ്ലഡി മേരി
Blue,നീല
Blue blood,നീല രക്തം
Blue book,നീല പുസ്തകം
Blue ribbon,നീല നാട
Blue ribbon,നീല നാട
Blues (=Royal Horse Guards),ബ്ലൂസ് (=രാജകീയ കുതിര കാവൽക്കാർ)
Blue Shirt,നീല ഷർട്ട്
Blue Water School,ബ്ലൂ വാട്ടർ സ്കൂൾ
Board of Control,ബോർഡ് ഓഫ് കൺട്രോൾ
Body armour,ശരീര കവചം
Boer,ബോയർ
Booty,കൊള്ള
Borough,ബറോ
Bouleuterion,ബൗളൂട്ടേറിയൻ
Bourbon,ബർബോൺ
Boxer rebellion,ബോക്സർ കലാപം
Brace,ബ്രേസ്
Brassard,ബ്രസാർഡ്
Brassard,ബ്രസാർഡ്
Bread colonies,ബ്രെഡ് കോളനികൾ
Breast Plate,ബ്രെസ്റ്റ് പ്ലേറ്റ്
Breast work,മുലപ്പാൽ ജോലി
Bretwalda,ബ്രെറ്റ്വാൾഡ
Brigand,ബ്രിഗാൻഡ്
Brigandage,ബ്രിഗൻഡേജ്
British Commonwealth of Nations,ബ്രിട്ടീഷ് കോമൺവെൽത്ത് ഓഫ് നേഷൻസ്
Brown Shirts (=The Nazis),ബ്രൗൺ ഷർട്ടുകൾ (=നാസികൾ)
Brussels Treaty (Pact) organisation (=Western Europeon union),ബ്രസ്സൽസ് ഉടമ്പടി (പാക്ട്) ഓർഗനൈസേഷൻ (=വെസ്റ്റേൺ യൂറോപ്യൻ യൂണിയൻ)
Buff,ബഫ്
Buff,ബഫ്
Buff-coat,ബഫ്-കോട്ട്
Buffs,ബഫുകൾ
Bule (=council),ബ്യൂൾ (=കൗൺസിൽ)
Burgage,ബർഗേജ്
Burgess,ബർഗെസ്
Byzantine,ബൈസന്റൈൻ
Byzantine church,ബൈസന്റൈൻ പള്ളി
Byzantine Empire,ബൈസന്റൈൻ സാമ്രാജ്യം
Byzantine Era,ബൈസന്റൈൻ യുഗം
Byzantine historians,ബൈസന്റൈൻ ചരിത്രകാരന്മാർ
Cabal,കാബൽ
Caesarism,സീസറിസം
Caliph,ഖലീഫ
Calligrapher,കാലിഗ്രാഫർ
Calligraphist,കാലിഗ്രാഫിസ്റ്റ്
Calligraphy,കാലിഗ്രാഫി
Caltrop,കാൽട്രോപ്പ്
Camaraderie,സൗഹൃദം
Camarilla,കാമറില്ല
Camarilla,കാമറില്ല
Camelaucum,കാമലോകം
Camouflage,മറവി
Campaign,പ്രചാരണം
Camp follower,ക്യാമ്പ് ഫോളോവർ
Campo santo,കാമ്പോ സാന്റോ
Campus martius,കാമ്പസ് മാർഷ്യസ്
Canephora,കനേഫോറ
Cangue,കാൻഗു
Cannonade,പീരങ്കി
Cannon fodder,പീരങ്കി കാലിത്തീറ്റ
Canon,കാനൻ
Canon law,കാനൻ നിയമം
Canopus decree,കനോപ്പസ് ഉത്തരവ്
Canting arms,ആയുധങ്ങൾ ചലിപ്പിക്കുന്നു
Captive,ബന്ദിയാക്കി
Captor,ക്യാപ്റ്റർ
Cardinal,കർദ്ദിനാൾ
Carl,കാൾ
Carolingian dynasty,കരോലിംഗിയൻ രാജവംശം
Carthusian sect,കാർത്തൂഷ്യൻ വിഭാഗം
Cartosa,കാർട്ടോസ
Castelian,കാസ്റ്റേലിയൻ
Castelian,കാസ്റ്റേലിയൻ
Caste system,ജാതി വ്യവസ്ഥ
Castle,കോട്ട
Castle,കോട്ട
Castle town,കാസിൽ പട്ടണം
Castra,കാസ്ട്ര
Castra,കാസ്ട്ര
Cathedra,കത്തീഡ്ര
Cathedral,കത്തീഡ്രൽ
Cato Street conspiracy,കാറ്റോ സ്ട്രീറ്റ് ഗൂഢാലോചന
Caudillo,കൌഡില്ലോ
Cavalier,കവലിയർ
Cavalier,കവലിയർ
Cavalier Parliament,കവലിയർ പാർലമെന്റ്
Cave of Adullam,അദുല്ലം ഗുഹ
Cave painting,ഗുഹ പെയിന്റിംഗ്
Cave painting,ഗുഹ പെയിന്റിംഗ്
Centumvir,സെന്റുംവിർ
Centurion,ശതാധിപൻ
Century,നൂറ്റാണ്ട്
Chain armour (=chain mail),ചെയിൻ കവചം (=ചെയിൻ മെയിൽ)
Chantry,ചാന്ത്രി
Chantry,ചാന്ത്രി
Chap book,ചാപ് ബുക്ക്
Chaplain,ചാപ്ലിൻ
Chapter,അധ്യായം
Chapter of accidents,അപകടങ്ങളുടെ അധ്യായം
Charge,ചാർജ് ചെയ്യുക
Charge d'affaires,ഭാരവാഹികൾ
Charge parting,ചാർജ് വിഭജനം
Charger,ചാർജർ
Chariot,രഥം
Charioteer,സാരഥി
Charioteer,സാരഥി
Charioteer,സാരഥി
Charity kitchen,ചാരിറ്റി അടുക്കള
Charter,ചാർട്ടർ
Chartist Movement (=Chartism),ചാർട്ടിസ്റ്റ് പ്രസ്ഥാനം (=ചാർട്ടിസം)
Chartophylacium,ചാർട്ടോഫൈലാസിയം
Chateau,ചാറ്റോ
Check post,ചെക്ക് പോസ്റ്റ്
Chemical Warfare,രാസയുദ്ധം
Chester,ചെസ്റ്റർ
Chief,മുഖ്യൻ
Chieftain,തലവൻ
Chieftain,തലവൻ
Chieftain,തലവൻ
Chiffon,ഷിഫോൺ
Chivalry,ധീരത
Chosen People,തിരഞ്ഞെടുത്ത ആളുകൾ
Chrismographion,ക്രിസ്മോഗ്രാഫിയോൺ
Christendom,ക്രൈസ്തവലോകം
Christian era,ക്രിസ്ത്യൻ യുഗം
Christian Socialism,ക്രിസ്ത്യൻ സോഷ്യലിസം
Chronicle,ക്രോണിക്കിൾ
Chronicler,ക്രോണിക്ലർ
Chryse Chersonese,ക്രൈസ് ചെർസോണീസ്
Cimelium,സിമിലിയം
Cinquecento Style,സിൻക്വെസെന്റോ സ്റ്റൈൽ
Circumnavigation,പ്രദക്ഷിണം
Cistercian monk,സിസ്റ്റെർസിയൻ സന്യാസി
Citadel,കോട്ട
Citation,അവലംബം
Citation,അവലംബം
Civil disobedience,നിയമലംഘനം
Civil war,ആഭ്യന്തരയുദ്ധം
Civis Romanus,സിവിസ് റൊമാനസ്
Classical age,ക്ലാസിക്കൽ പ്രായം
Clepht (=klepht),ക്ലെഫ്റ്റ് (=ക്ലെഫ്റ്റ്)
Clericalism,പൗരോഹിത്യം
Cleruch,ക്ലറച്ച്
Cluniac movement,ക്ലൂനിയാക് പ്രസ്ഥാനം
Coat armour,കോട്ട് കവചം
Coat of arms,കോട്ട് ഓഫ് ആംസ്
Coat of arms,കോട്ട് ഓഫ് ആംസ്
Coat of arms,കോട്ട് ഓഫ് ആംസ്
Coat of mail,കോട്ട് ഓഫ് മെയിൽ
Cohort,കോഹോർട്ട്
Comitia,കോമിറ്റിയ
Comitia Centuriata,കോമിറ്റിയ സെഞ്ചൂറിയാറ്റ
Comitia Curiata,കോമിറ്റിയ ക്യൂറിയാറ്റ
Comitia Tributa,കോമിറ്റിയ ട്രിബ്യൂട്ട
Commemorative arch,സ്മാരക കമാനം
Commemorative coin,സ്മാരക നാണയം
Commemorative seal,സ്മരണിക മുദ്ര
Common field,പൊതുവായ ഫീൽഡ്
Communard,കമ്മ്യൂണർഡ്
Concordat,കോൺകോർഡാറ്റ്
Concordat,കോൺകോർഡാറ്റ്
Condottiere,കൊണ്ടോട്ടിയർ
Confirmation Cartarum,സ്ഥിരീകരണം Cartarum
Conflict,സംഘർഷം
Congregation,സഭ
Conquering state,കീഴടക്കുന്ന സംസ്ഥാനം
Conqueror,ജേതാവ്
Conquistador,വിജയി
Consilium,കോൺസിലിയം
Consistory,കോൺസ്റ്ററി
Conspiracy,ഗൂഢാലോചന
Conspiracy,ഗൂഢാലോചന
Consulate,കോൺസുലേറ്റ്
Consulation book,കൺസൾട്ടേഷൻ പുസ്തകം
Continental system,കോണ്ടിനെന്റൽ സിസ്റ്റം
Convention Parliament,കൺവെൻഷൻ പാർലമെന്റ്
Copperheads (=peace democrats),കോപ്പർഹെഡുകൾ (=സമാധാന ജനാധിപത്യവാദികൾ)
Copyhold,കോപ്പിഹോൾഡ്
Cordoning,കോർഡനിംഗ്
Corona,കൊറോണ
Coronation,കിരീടധാരണം
Coronation stone,കിരീടധാരണ കല്ല്
Corpus,കോർപ്പസ്
Corsair,കോർസെയർ
Corsair,കോർസെയർ
Corset (=corselet),കോർസെറ്റ് (=കോർസെലെറ്റ്)
Cortes,കോർട്ടെസ്
Cottar (=cottier),കോട്ടർ (=കോട്ടിയർ)
Cottar (=cottier),കോട്ടർ (=കോട്ടിയർ)
Count Palatinate,പാലറ്റിനേറ്റ് എണ്ണുക
Country house,നാടൻ വീട്
County,കൗണ്ടി
County borough,കൗണ്ടി ബറോ
County courts,കൗണ്ടി കോടതികൾ
County palatine,കൗണ്ടി പാലറ്റൈൻ
Court,കോടതി
Court,കോടതി
Court circular,കോടതി സർക്കുലർ
Court etiquette,കോടതി മര്യാദകൾ
Courtier,കോർട്ടിയർ
Court of cassation,കാസേഷൻ കോടതി
Court of Directors (E. I. C.),കോർട്ട് ഓഫ് ഡയറക്ടർമാർ (EIC)
Court of Proprietors,ഉടമസ്ഥരുടെ കോടതി
Court poet,കോടതി കവി
Covenanted Cameronians,ഉടമ്പടി കാമറോണിയക്കാർ
Crown,കിരീടം
Crown,കിരീടം
Crown,കിരീടം
Crown land,കിരീട ഭൂമി
Crown land,കിരീട ഭൂമി
Crown Prince,കിരീടാവകാശി
Crusade,കുരിശുയുദ്ധം
Crusader,കുരിശുയുദ്ധക്കാരൻ
Cryptogram,ക്രിപ്റ്റോഗ്രാം
Cuirass,ക്യൂറാസ്
Cuirassier,ക്യൂറാസിയർ
Cult deity,ആരാധനാ ദേവത
Curia,കൂരിയ
Curia,കൂരിയ
Czarism,സാറിസം
Dark continent,ഇരുണ്ട ഭൂഖണ്ഡം
Day of judgement,വിധി ദിവസം
Day of judgement,വിധി ദിവസം
Dean,ഡീൻ
Decade,ദശാബ്ദം
Denarius,ഡെനാറിയസ്
Deposed monarch,സ്ഥാനഭ്രഷ്ടനായ രാജാവ്
Despoil,നശിപ്പിക്കുക
Despoilation,നാശം
Dethrone,സിംഹാസനസ്ഥനാക്കുക
Diadem,ഡയഡം
Diadem,ഡയഡം
Diadem,ഡയഡം
Diasia,ഡയസിയ
Dicasterium,ഡികാസ്റ്റീരിയം
Diluvialist,ഡിലുവിയലിസ്റ്റ്
Diocese,രൂപത
Diocese,രൂപത
Directoire (=Directry),ഡയറക്‌ടയർ (=ഡയറക്‌ടറി)
Directoire (=Directry),ഡയറക്‌ടയർ (=ഡയറക്‌ടറി)
Dirham,ദിർഹം
Disloyal,വിശ്വസ്തതയില്ലാത്ത
Disloyal,വിശ്വസ്തതയില്ലാത്ത
Doctrine of lapse,വീഴ്ചയുടെ സിദ്ധാന്തം
Document,പ്രമാണം
Documentary evidence,ഡോക്യുമെന്ററി തെളിവുകൾ
Domesday Book,ഡോംസ്‌ഡേ ബുക്ക്
Donation of Constantine,കോൺസ്റ്റന്റൈന്റെ സംഭാവന
Doom,വിധി
Dowager queen,സ്ത്രീധന രാജ്ഞി
Dragoon,ഡ്രാഗൺ
Dromedarian,ഡ്രോമെഡേറിയൻ
Dromedary,ഡ്രോമെഡറി
Dromond,ഡ്രോമണ്ട്
Dual,ഇരട്ട
Dual alliance,ഇരട്ട സഖ്യം
Dual entente,ഡ്യുവൽ എന്റന്റ്
Dual system (=dual government),ഡ്യുവൽ സിസ്റ്റം (=ഇരട്ട സർക്കാർ)
Duke,ഡ്യൂക്ക്
Duma,ഡുമ
Dwarf incarnation,വാമനാവതാരം
Dynasty,രാജവംശം
Dynasty,രാജവംശം
Eagle,കഴുകൻ
Ealder man,മൂപ്പൻ
Earl,ഏൾ
Earldom,എർൾഡം
Early Guptas,ആദ്യകാല ഗുപ്തർ
Early (historic) sites,ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ
Early Vedic period,ആദ്യകാല വേദകാലം
Ecclesia,എക്ലീസിയ
Edict of Restitution,തിരിച്ചടവിന്റെ ശാസന
Eight fold path,എട്ട് മടക്ക പാത
Elders,മൂപ്പന്മാർ
Elder statesman (=genro),മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ)
Elephant goad,എലിഫന്റ് ഗോഡ്
Eleven Years' Tyranny,പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം
Elysae (=Elysee),എലിസെ (=എലിസീ)
Enclosure Movement,എൻക്ലോഷർ പ്രസ്ഥാനം
Encyclical,വിജ്ഞാനകോശം
Encyclopaedist movement,എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം
Entente,എന്റന്റെ
Entente cordiale,എന്റെ ഹൃദയം
Enthrone,സിംഹാസനം
Entourage,പരിവാരം
Ephod,എഫോദ്
Ephor,എഫോർ
Epic age,ഇതിഹാസ യുഗം
Epic hero,ഇതിഹാസ നായകൻ
Epigraph,എപ്പിഗ്രാഫ്
Episcopacy,എപ്പിസ്കോപ്പസി
Episcopate,എപ്പിസ്കോപ്പ
Episode,എപ്പിസോഡ്
Epoch,യുഗം
Epoch-making event,യുഗനിർമ്മാണ സംഭവം
Epoch-making man,യുഗനിർമ്മാതാവ്
Eponym,പേരുനാമം
Equerry,ഇക്വറി
Equerry,ഇക്വറി
Equestrian statue,കുതിരസവാരി പ്രതിമ
Era,യുഗം
Ergastulum,എർഗസ്റ്റുലം
Eucharist,ദിവ്യബലി
Evangelicalism,ഇവാഞ്ചലിസം
Evangelical movement,സുവിശേഷ പ്രസ്ഥാനം
Evangelist,സുവിശേഷകൻ
Exarch,എക്സാർച്ച്
Exilarch,എക്സിലാർക്ക്
Falangist,ഫലാങ്കിസ്റ്റ്
Father land,പിതൃഭൂമി
Father land,പിതൃഭൂമി
Feriae,ഫെരിയേ
Fetish,ഫെറ്റിഷ്
Feudal holdings,ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്
Feudalism (=feudal system),ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം)
Feudal system,ഫ്യൂഡൽ സമ്പ്രദായം
Feudatory,ഫ്യൂഡറി
Fidei defensor (=Defender of the Faith),ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ)
Fief,ഫൈഫ്
Field system,ഫീൽഡ് സിസ്റ്റം
Fifteenth tax,പതിനഞ്ചാമത്തെ നികുതി
Figure head,ചിത്ര തല
Fin de siecle,ഫിൻ ഡി സൈക്കിൾ
Fire eater,തീ തിന്നുന്നവൻ
Five Mile Act,അഞ്ച് മൈൽ നിയമം
Flag,പതാക
Flamen Dialis,ഫ്ലെമെൻ ഡയാലിസ്
Flamen Martialis,ഫ്ലമെൻ മാർട്ടിയാലിസ്
Flaming torch,ജ്വലിക്കുന്ന ടോർച്ച്
Flank,പാർശ്വഭാഗം
Flanking movement,ഫ്ലാങ്കിംഗ് ചലനം
Flourishing civilization,അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത
Fluvialistic belief,ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം
Folk god,നാടോടി ദൈവം
Folk goddess,നാടോടി ദേവത
Folk memory,നാടോടി ഓർമ്മ
Folk myth (=folklore),നാടോടി മിത്ത് (=നാടോടിക്കഥ)
Foraging,തീറ്റ കണ്ടെത്തുന്നു
Foray,ഫോറേ
Forebear,മുൻഗാമി
Forefather,പൂർവ്വപിതാവ്
Forerunner,മുൻഗാമി
Forlorn hope,കൈവിട്ട പ്രതീക്ഷ
Formative stage,രൂപീകരണ ഘട്ടം
Fort,കോട്ട
Fortification,കോട്ടകെട്ടൽ
Fortified town,ഉറപ്പുള്ള പട്ടണം
Fortress,കോട്ട
Fortuna,ഫോർച്യൂണ
Forum Romanum,ഫോറം റൊമാനം
Franciscan,ഫ്രാൻസിസ്കൻ
Franklin,ഫ്രാങ്ക്ലിൻ
Fratricidal war,സഹോദരീഹത്യ യുദ്ധം
Free Church,സ്വതന്ത്ര പള്ളി
Freeholder,ഫ്രീഹോൾഡർ
Freelance soldier,സ്വതന്ത്ര സൈനികൻ
Freelance soldier,സ്വതന്ത്ര സൈനികൻ
Freeman,ഫ്രീമാൻ
Freeman,ഫ്രീമാൻ
Freepass,സൗജന്യ പ്രവേശനം
French Revolution,ഫ്രഞ്ച് വിപ്ലവം
Friar,ഫ്രയർ
Friasian mercenaries,ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ
Frontier'a man,അതിർത്തിയിലെ മനുഷ്യൻ
Galleon,ഗാലിയൻ
Gallican (=Gallicanist),ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്)
Gallicanism,ഗാലിക്കനിസം
Garrison,ഗാരിസൺ
Gaul,ഗൗൾ
Gauntlet,ഗൗണ്ട്ലെറ്റ്
Gauntlet,ഗൗണ്ട്ലെറ്റ്
Gazebo,ഗസീബോ
Gazebo,ഗസീബോ
Gazebo,ഗസീബോ
Genealogical history,വംശാവലി ചരിത്രം
Genealogical record,വംശാവലി രേഖ
Genealogical table,വംശാവലി പട്ടിക
Genealogical tree,വംശാവലി വൃക്ഷം
Genealogy,വംശാവലി
Genealogy,വംശാവലി
Generation,തലമുറ
Genocide,വംശഹത്യ
Gentile,വിജാതീയൻ
Gentile,വിജാതീയൻ
