Tamil,Marathi
இயற்கணித சமன்பாடு,बीजगणितीय समीकरण
இயற்கணித வெளிப்பாடு,बीजगणितीय अभिव्यक्ती
இயற்கணித ஒருமைப்பாடு,बीजगणितीय एकरूपता
இயற்கணித செயல்பாடு,बीजगणितीय कार्य
இயற்கணித வடிவியல்,बीजगणितीय भूमिती
இயற்கணித பன்மை,बीजगणितीय बहुलता
இயற்கணித அமைப்பு,बीजगणितीय प्रणाली
அனைத்து முழு எண் பிரச்சனை,सर्व-पूर्णांक समस्या
"ஒதுக்கீட்டுச் சிக்கல் வாட் கேள்வி,",असाइनमेंट समस्या वॅट प्रश्न
அகரவரிசைக் குறியீடு,वर्णक्रमानुसार नोटेशन
அகரவரிசை எழுத்து,वर्णमाला वर्ण
மாற்று கோணங்கள்,पर्यायी कोन
"மாற்று ஒரே மாதிரியான மாற்று வடிவம்,",पर्यायी एकसंध पर्यायी फॉर्म
மாற்று குழு,पर्यायी गट
மாற்று அணி,पर्यायी मॅट्रिक्स
மாற்று தொடர்,पर्यायी मालिका
மாற்று கருதுகோள்,वैकल्पिक गृहीतक
மாற்று உகந்தது,पर्यायी इष्टतम
மாற்று முடிவு,पर्यायी परिणाम
அனலாக்-இலக்க மாற்றி,अॅनालॉग-अंकी कनवर्टर
"அனலாக் கணினி,",अॅनालॉग संगणक
பகுப்பாய்வு,विश्लेषण
இணைநிலை பகுப்பாய்வு,सहप्रसरण विश्लेषण
கணக்கெடுப்பு-தரவு பகுப்பாய்வு,गणन-डेटा विश्लेषण
மாறுபாடு பகுப்பாய்வு,भिन्नता विश्लेषण
பகுப்பாய்வு வடிவியல்,विश्लेषणात्मक भूमिती
பகுப்பாய்வு செயல்பாடு,विश्लेषणात्मक कार्य
கோணம்,कोन
தொடுகோடு கோணம்,स्पर्शिका कोन
விலகல் கோணம்,विक्षेपण कोन
மனச்சோர்வு கோணம்,उदासीनता कोन
விலகல் கோணம்,विचलन कोन
விலகல் கோணம்,विवर्तन कोन
உயர கோணம்,उंची कोन
நிகழ்வு கோணம்,घटनेचा कोन
திட்ட கோணம்,प्रक्षेपण कोन
பிரதிபலிப்பு கோணம்,प्रतिबिंब कोन
ஒளிவிலகல் கோணம்,अपवर्तन कोन
சுழற்சி கோணம்,रोटेशन कोन
பிரதிபலிப்பு முழுமையான கோணம்,परावर्तनाचा परिपूर्ण कोन
கோண முடுக்கம்,कोनीय प्रवेग
கோண வேகம்,कोनीय गती
கோண வேகம்,कोनीय गती
கோண வேகம்,कोनीय गती
மோதிர விரல்,अनामिका
பதில்,उत्तर द्या
எதிர் வழித்தோன்றல்,काउंटर व्युत्पन्न
ஐசோமெட்ரிக் செயல்பாடு,आयसोमेट्रिक फंक्शन
"மறைக்கக்கூடிய, பொருந்தக்கூடிய, பொருந்தக்கூடிய","कव्हर करण्यायोग्य, लागू, लागू"
"விண்ணப்ப விண்ணப்பம்,",अर्ज अर्ज
பயன்பாட்டு டைனமிக் நிரலாக்கம்,लागू डायनॅमिक प्रोग्रामिंग
பயன்படுத்தப்படும் வடிவியல்,लागू भूमिती
பயன்பாட்டு கணிதம்,लागू गणित
பயன்பாட்டு புள்ளிவிவரங்கள்,लागू आकडेवारी
"தோராயமாக, தோராயமாக","अंदाजे, अंदाजे"
தோராயமாக தொடர்ச்சியான செயல்பாடு,अंदाजे सतत कार्य
"மேக்ரோ முறை, தோராய முறை","मॅक्रो पद्धत, अंदाजे पद्धत"
தோராயமான தீர்வு,अंदाजे उपाय
தோராயமான பிரச்சனை,अंदाजे समस्या
தோராயமான சொத்து,अंदाजे मालमत्ता
திறன் சோதனை,योग्यता चाचणी
ஆர்கான் வரைபடம்,आर्गॉन आकृती
தன்னார்வ,ऐच्छिक
"சீரற்ற, சீரற்ற","यादृच्छिक, यादृच्छिक"
தன்னிச்சையான மாறிலி,अनियंत्रित स्थिरांक
இலவச உறுப்பு,मुक्त घटक
தன்னிச்சையான புள்ளி,अनियंत्रित बिंदू
ஆர்க்கிமிடின் சட்டம்,आर्किमिडीजचा कायदा
ஆர்க்கிமிடிஸ் சட்டம்,आर्किमिडीजचा कायदा
"வில்-நீளம், வில்-நீளம்","चाप-लांबी, चाप-लांबी"
வட்ட வில்,वर्तुळ चाप
தலைகீழ் சைன் விநியோகம்,व्यस्त साइन वितरण
தலைகீழ் சைன் மாற்றம்,व्यस्त साइन रूपांतरण
"பகுதி, பகுதி","क्षेत्र, क्षेत्र"
பிராந்திய கட்டமைப்பு,प्रादेशिक कॉन्फिगरेशन
ஒரு கலப்பு எண்ணின் கோணம்,जटिल संख्येचा कोन
எண்கணித சராசரி,अंकगणित सरासरी
டிஜிட்டல் செயல்பாடு,डिजिटल ऑपरेशन
டிஜிட்டல் அலகு,डिजिटल युनिट
"கட்டமைப்பு, ஏற்பாடு","कॉन्फिगरेशन, व्यवस्था"
"வரிசை, வரிசை","अॅरे, अॅरे"
செயற்கை செயற்கைக்கோள்,कृत्रिम उपग्रह
செயற்கை மாறி,कृत्रिम व्हेरिएबल
ஏறுவதற்கு,चढणे
ஏறுமுகம்,चढत्या
அளவின் ஏறுவரிசை,परिमाणाचा चढता क्रम
ஏறும் தரம்,चढत्या श्रेणी
அசெம்பிளர் மொழி,असेंबलर भाषा
"ஒதுக்கீட்டுச் சிக்கல் ஒதுக்கீட்டுக் கேள்வி,",असाइनमेंट समस्या असाइनमेंट प्रश्न
துணை விதி,सहयोगी नियम
ஆபரேட்டர்களின் துணை விதி,ऑपरेटर्सचा सहयोगी नियम
துணை செயல்பாடு,सहयोगी ऑपरेशन
தோழமை,सहवास
சராசரியாக கருதப்படுகிறது,सरासरी गृहीत धरले
நிகழ்தகவு விநியோகம் என்று கருதப்படுகிறது,गृहीत संभाव्यता वितरण
"கற்பனை செய்து, ஒப்புக்கொண்ட,","कल्पना केली, स्वीकारली"
ஜோதிடம்,ज्योतिष
"விண்வெளி பொறியாளர் விண்வெளி பொறியாளர்,",अंतराळ अभियंता अंतराळ अभियंता
வானியலாளர்*,खगोलशास्त्रज्ञ*
வானியல் கடிகாரம்,खगोलशास्त्रीय घड्याळ
வானியல்,खगोलशास्त्र
சமச்சீரற்ற வளைவு,असममित वक्र
சமச்சீரற்ற தன்மை,विषमता
அறிகுறியற்ற,लक्षणे नसलेला
மோசமாக்கும்,त्रासदायक
முற்போக்கான மதிப்பீட்டாளர்,प्रगतीशील अंदाजक
பிற்போக்கு சார்பு மதிப்பீட்டாளர்,प्रतिगामी पक्षपाती अनुमानक
பிற்போக்கு நடத்தை,प्रतिगामी आचरण
தீவிர விநியோக செயல்பாடு,आक्रमक वितरण कार्य
மேல்நோக்கி பரவியது,वर पसरलेला
வளிமண்டல அழுத்தம்,वातावरणाचा दाब
"தற்செயலாக,",यादृच्छिकपणे
சொத்து*,मालमत्ता*
பண்பு-மாதிரி-பொறிமுறை,विशेषता-नमुना-यंत्रणा
ஆக்மென்ட் மேட்ரிக்ஸ்,संवर्धित मॅट्रिक्स
தன்னியக்க தொடர்பு குணகம்,स्वयंसंबंध गुणांक
தன்னியக்க தொடர்பு செயல்பாடு,स्वयंसंबंध कार्य
இணை மாறுபாடு,सहप्रसरण
தானியங்கி கணினி,स्वयंचलित संगणक
தன்னியக்க பின்னடைவு,ऑटोरिग्रेशन
துணை சமன்பாடு,सहाय्यक समीकरण
சராசரி மாதிரி எண் வளைவு (MPC வளைவு),सरासरी नमुना क्रमांक वक्र (MPC वक्र)
"கோட்பாடு, கோட்பாடு","स्वयंसिद्ध, स्वयंसिद्ध"
கோட்பாடு அணுகுமுறை,स्वयंसिद्ध दृष्टीकोन
நிகழ்தகவு கோட்பாடு,संभाव्यता स्वयंसिद्ध
அச்சு,अक्ष
புஜக்ஷா,भुजक्षा
பூமி அச்சு,पृथ्वीचा अक्ष
சுழற்சி அச்சு,रोटेशन अक्ष
சுழற்சி அச்சு,रोटेशन अक्ष
சுழல் அச்சு,फिरकी अक्ष
பிந்தைய மாற்று,पोस्ट बदली
பின்னர்,नंतर
பின் செருகும் சூத்திரம்,बॅक इन्सर्टेशन फॉर्म्युला
"சமநிலை, சமநிலை, சமநிலை, சமநிலை, சமநிலை, சமநிலை","शिल्लक, शिल्लक, शिल्लक, शिल्लक, शिल्लक, शिल्लक, शिल्लक"
சீரான வடிவமைப்பு,संतुलित डिझाइन
இருப்பு தாள்,ताळेबंद
ஏவுகணை,क्षेपणास्त्र
"பந்துவீச்சு, ஆயுதம்","बॅलिस्टिक्स, शस्त्रे"
"நெடுவரிசை, பட்டை, கோப், பட்டை, பட்டை, பட்டை, பட்டை, பட்டை, பட்டை, வரி, வரி, சோதனை வரி, விளிம்பு","स्तंभ, बार, कोब, बार, बार, बार, बार, बार, बार, रेषा, रेषा, चाचणी रेषा, किनार"
"அடிப்படை, அடிப்படை, அடிப்படை, அடிப்படை, அடிப்படை","बेस, बेस, बेस, बेस, बेस"
அடிப்படை கோணம்,बेस कोन
"மடக்கையின் அடிப்படை, மடக்கையின் அடிப்படை","लॉगरिथमचा आधार, लॉगरिथमचा आधार"
"அடிப்படை, அடிப்படை,","मूलभूत, मूलभूत"
அடிப்படை ஒத்திசைவான தீர்வு,बेस सुसंगत उपाय
அடிப்படை தீர்வு,बेस सोल्यूशन
அடிப்படை மாறி,बेस व्हेरिएबल
அடித்தளம்,पाया
அடிப்படை உறுப்பு,मूळ घटक
அடிப்படை அணி,बेस मॅट्रिक्स
திசையன் இடத்தின் அடிப்படை,वेक्टर स्पेसचा पाया
துணை மக்கள்தொகை அடிப்படையில்,उपलोकसंख्या आधार
நேர்மையற்ற,बेईमान
bez-விதி,bez-नियम
bez-theorem,bez-प्रमेय
பெர்னோலி-விநியோகம்,bernoulli-वितरण
பெர்னோலி எண்கள்,बर्नौली क्रमांक
பெர்னோலி நிகழ்தகவு செயல்பாடு,बर्नौली संभाव्यता कार्य
பெர்னோலி-சமன்பாடு,बर्नौली-समीकरण
பெர்ரி செயல்பாடு,बोरासारखे बी असलेले लहान फळ कार्य
சிறந்த ஒட்டுதல்,सर्वोत्तम आसंजन
சிறந்த ஒட்டுதல் வரி,सर्वोत्तम आसंजन ओळ
சிறந்த தீர்வு,सर्वोत्तम उपाय
சிறந்த குறிப்புகள்,सर्वोत्तम टिपा
பீட்டா விநியோகம்,बीटा वितरण
"சார்பு, சார்பு","पक्षपात, पक्षपात"
பாரபட்சமான மதிப்பீடு,पक्षपाती मूल्यांकन
ஈருறுப்புச் சமன்பாடு,द्विपद समीकरण
ஒற்றை கவர்,एकल कव्हर
ஒற்றை அட்டை வரைபடம்,सिंगल कव्हर नकाशा
ஒற்றை அட்டை மேப்பிங்,सिंगल कव्हर मॅपिंग
இருபடி இருபடி,चतुर्भुज चौकोन
இருமுனை செயல்பாடு,द्विरेखीय कार्य
பைலினியர் ஹெர்மிடியன் ஒருமைப்பாடு,द्विरेखीय हर्मिटियन एकजिनसीपणा
"இருமாறு, இருமை, இரட்டை","द्वि-चर, बायनरी, दुहेरी"
"பைனரி குறியீடு, பைனரி குறியீடு","बायनरी कोड, बायनरी कोड"
"பைனரி குறியிடப்பட்ட தசம, பைனரி குறியிடப்பட்ட தசம","बायनरी कोडेड दशांश, बायनरी कोडेड दशांश"
பைனரி குறியாக்கம்,बायनरी एन्कोडिंग
பைனரி கணினி,बायनरी संगणक
பைனரி எண்கள்,बायनरी अंक
பைனரி செயல்பாடு,बायनरी ऑपरेशन
பைனரி முறை,बायनरी पद्धत
பைனரி மாறி,बायनरी व्हेरिएबल
ஈருறுப்புக் குணகம்,द्विपदी गुणांक
இருவகைப் பரவல்,द्विपदी वितरण
ஈருறுப்புச் சமன்பாடு,द्विपद समीकरण
இருவகை மாறுபாடு,द्विपद भिन्नता
இருமொழி வெளிப்பாடு,द्विपदी अभिव्यक्ती
ஈருறுப்பு சீரற்ற மாறி,द्विपदी यादृच्छिक चल
ஈருறுப்பு தேற்றம்,द्विपद प्रमेय
"பாதி, பிளவு","अर्धा, दुभाजक"
"இரு பிரிவு முறை, அரைப்பிரிவு முறை","दुभाजक पद्धत, अर्धविभाग पद्धत"
அரை இருசமவெட்டி,अर्धा दुभाजक
இருவகை,"द्विपदी, द्विपदी"
"ட்வயங்க் (பைனரி எண்), அனி, பர்மிஸ், துக்","द्वयंक (बायनरी अंक), अनी, बर्मीज, तुक"
ஈருறுப்பு இருவகைப் பரவல் இருவகை,द्विपदी द्विपद वितरण द्विपदी
இருவகை தொடர்பு குணகம்,द्विवैरिएट सहसंबंध गुणांक
இருவகை விநியோகம்,द्विवैरिएट वितरण
இருவகை இயல்பான-விநியோகம்,द्विवैरिएट सामान्य-वितरण
பைவெக்டர்,bivector
போல்ட்மேன் சமன்பாடு,बोल्टमन समीकरण
பூலியன் இயற்கணிதம்*,बुलियन बीजगणित*
போஸ்-ஐன்ஸ்டீன் புள்ளிவிவரங்கள்,बोस-आईन्स्टाईन सांख्यिकी
வரம்பு கட்டுப்பாடுகள்,मर्यादा निर्बंध
எல்லை நிலை,सीमा पातळी
எல்லைக் கோடு,सीमारेषा
வரம்பு மதிப்பு,मर्यादा मूल्य
எல்லை மதிப்பு பிரச்சனை,सीमा मूल्य समस्या
"எல்லைக்குட்பட்ட செயல்பாடு எல்லைக்குட்பட்ட பழம்,",बाउंड फंक्शन बाउंडेड फळ
"எல்லைக்குட்பட்ட அணி, எல்லைக்குட்பட்ட அணி எல்லைக்குட்பட்ட அட்டவணை,","बाउंडेड मॅट्रिक्स, बाउंडेड मॅट्रिक्स, बाउंडेड टेबल"
"எல்லைக்குட்பட்ட பிரதேசம் எல்லைக்குட்பட்ட பிரதேசம்,",सीमाबद्ध प्रदेश सीमाबद्ध प्रदेश
"எல்லைக்குட்பட்ட தொகுப்பு எல்லைக்குட்பட்ட தொகுப்பு,",बाऊंड सेट बाउंडेड सेट
பிரவுனி இயக்கம்,ब्राउनी मोशन
கணக்கெடுக்க,मोजणे
கணக்கீடு,गणना
"கால்குலேட்டர், கால்குலேட்டர்","कॅल्क्युलेटर, कॅल्क्युलेटर"
கணக்கீடு*,गणना*
கணக்கீட்டு நடவடிக்கை முறை,संगणकीय क्रिया पद्धत
"கால்குலேட்டர், கால்குலேட்டர்","कॅल्क्युलेटर, कॅल्क्युलेटर"
"கால்குலஸ், கால்குலஸ்","कॅल्क्युलस, कॅल्क्युलस"
மாறுபாடு கணக்கீடு,भिन्नता कॅल्क्युलस
கலோரிகள்,कॅलरीज
ரத்து விதி,नियम रद्द करा
நியமன சமன்பாடு,प्रामाणिक समीकरण
நியமன வடிவம்,प्रामाणिक फॉर्म
"கேனானிகல் மேட்ரிக்ஸ், கே கேனானிகல் மேட்ரிக்ஸ்","कॅनॉनिकल मॅट्रिक्स, के कॅनॉनिकल मॅट्रिक्स"
கேண்டர் தொகுப்பு,cantor सेट
கேண்டார் முக்கோண தொகுப்பு,cantor त्रिकोणी संच
கட்டுப்படுத்தப்பட்ட போக்குவரத்து பிரச்சனை,वाहतुकीची अडचण
திறன்,क्षमता
தந்துகி விசை,केशिका शक्ती
"எண்ணிக்கை எண், கார்டினல் எண்","संख्या संख्या, मुख्य संख्या"
கார்ட்டீசியன் அச்சு,कार्टेशियन अक्ष
கார்ட்டீசியன் ஆயத்தொகுப்புகள்,कार्टेशियन समन्वय
கார்ட்டீசியன் தயாரிப்பு,कार्टेशियन उत्पादन
தொகுப்புகளின் கார்ட்டீசியன் பெருக்கல்,संचांचे कार्टेशियन गुणाकार
"வழக்கு ஆய்வு, வழக்கு ஆய்வு","केस स्टडी, केस स्टडी"
பேரழிவு பேச்சு,आपत्तीजनक भाषण
பூனைக்குரிய,कॅटिनरी
காச்சி விநியோகம்,कॉची वितरण
கௌசியின் சூத்திரம்,कौशीचें सूत्र
கௌசி-குர்சா-தேற்றம்,कौशी-गुरसा-प्रमेय
கௌஷி-ரீமான்-பான்,कौशी-रिमन-बॅन
கௌச்சி வரிசை,कॉची क्रम
கௌஷி ஒருங்கிணைந்த,कौशी अभिन्न
கௌசி முக்கிய மதிப்பு,कौशी मुख्य-मूल्य
கௌச்சி எஞ்சிய தேற்றம்,कॉची शेष प्रमेय
கால்-ஹாமில்டன்-தேற்றம்,कॅले-हॅमिल्टन-प्रमेय
வானுலக,आकाशीय शरीर
வானியல் அளவீடு,खगोलशास्त्रीय मोजमाप
வான இயக்கவியல்,खगोलीय यांत्रिकी
வானுலக,आकाशीय शरीर
செல் அலைவரிசை,सेल वारंवारता
"மக்கள் தொகை கணக்கெடுப்பு, மக்கள் தொகை கணக்கெடுப்பு","जनगणना, जनगणना"
சதவீதம்,टक्केवारी
சென்டிமீட்டர்,सेंटीमीटर
சென்டிமீட்டர்-கிராம்-இரண்டாம் முறை,सेंटीमीटर-ग्राम-सेकंद पद्धत
"மைய, மையமான","मध्यवर्ती, केंद्रीत"
மைய அச்சு,मध्य अक्ष
மத்திய இடைவெளி,मध्यवर्ती अंतर
மைய வேறுபாடு சூத்திரம்,केंद्रीय फरक सूत्र
மைய வேறுபாடு அட்டவணை,केंद्रीय भिन्नता सारणी
மத்திய வரம்பு தேற்றம்,केंद्रीय मर्यादा प्रमेय
மைய தருணம்,मध्यवर्ती क्षण
மத்திய வள அலகு,केंद्रीय संसाधन युनिट
மைய உள்ளுணர்வு,केंद्रीय अंतःप्रेरणा
மையம்*,केंद्र*
ஈர்ப்பு மையம்,गुरुत्व मध्यभागी
குழு மையம்,गट केंद्र
வெகுஜன மையம்,वस्तुमान केंद्र
சமச்சீர் மையம்,सममितीचे केंद्र
மையவிலக்கு விசை,केंद्रापसारक शक्ती
மையவிலக்கு விசை,केंद्राभिमुख शक्ती
"மையநோக்கு நடுக்கோடு,",मध्यवर्ती मेरिडियन
உறுதி,निश्चितता
cgs முறை,cgs पद्धत
cgs அலகு,cgs युनिट
வேறுபாட்டின் சங்கிலி விதி,भिन्नतेचा साखळी नियम
ஒருவேளை,दैवयोगाने
சீரற்ற நகர்வு,यादृच्छिक हालचाल
அச்சு மாற்றம்,अक्ष शिफ्ट
"அடிப்படை மாற்றம் பயதார்-மாற்றம்,",आधार बदल Payadhar-बदल
வரிசைமாற்றம்,क्रमपरिवर्तन
பண்பு குணகம்,वैशिष्ट्यपूर्ण गुणांक
பண்பு நிர்ணயம்,वैशिष्ट्यपूर्ण निर्धारक
சிறப்பியல்பு சமன்பாடு,वैशिष्ट्यपूर्ण समीकरण
"பண்பு செயல்பாடு, பண்பு செயல்பாடு","वैशिष्ट्यपूर्ण कार्य, वैशिष्ट्यपूर्ण कार्य"
மடக்கையின் முழு எண்,लॉगरिदमची पूर्णांक
"பண்பு பல்லுறுப்புக்கோவை,",वैशिष्ट्यपूर्ण बहुपदी
பண்பு மதிப்பு,वैशिष्ट्यपूर्ण मूल्य
பண்பு திசையன்,वैशिष्ट्यपूर्ण वेक्टर
பாத்திர சமூகம்,वर्ण समुदाय
"விளக்கப்படங்கள், விளக்கப்படங்கள்,","तक्ते, तक्ते"
சி-சதுர விநியோகம்,ची-स्क्वेअर वितरण
சி-சதுர சூத்திரம்,ची-स्क्वेअर सूत्र
சி-சதுர சோதனை,ची-स्क्वेअर चाचणी
நாண்*,जीवा*
நாண் பிரிக்கும் முறை,जीवा विभाजित करण्याची पद्धत
எழுதப்பட்ட செய்தி,लिखित संदेश
"பூஜ்யம், மறைக்குறியீடு","शून्य, सायफर"
வட்டம்*,मंडळ*
ஒன்றிணைப்பு வட்டம்,अभिसरण मंडळ
சுற்று அணி,सर्किट मॅट्रिक्स
"வட்ட, வட்ட,","गोलाकार, गोलाकार"
வட்ட அறிகுறிகள்,वर्तुळाकार लक्षणे
வட்ட குழாய்,गोलाकार कंड्युलिन
வட்ட இயக்கம்,गोलाकार हालचाल
சுற்று மையம்,परिघ
ஓய்வு பெற்ற*,सेवानिवृत्त*
"சுற்றி வர, சுற்றி வர",प्रदक्षिणा करणे
கடந்த,भूतकाळ
சுற்றத்தார்,घेरलेले
புகழ்பெற்ற கார்ப்பரேட்,प्रख्यात कॉर्पोरेट
உன்னதமான இயக்கவியல்,क्लासिक डायनॅमिक्स
உன்னதமான தேர்வுமுறை,क्लासिक ऑप्टिमायझेशन
நாள்பட்ட நிதி பிரச்சனை,दीर्घकालीन आर्थिक समस्या
கிளாசிக்கல் புள்ளியியல் இயக்கவியல்,शास्त्रीय सांख्यिकीय यांत्रिकी
பிழைகளின் வகைப்பாடு,त्रुटींचे वर्गीकरण
வகுப்பு இடைவெளி,वर्ग मध्यांतर
வகுப்பு இடைவெளி அலகு,वर्ग मध्यांतर युनिट
வகுப்பு வரம்பு,वर्ग मर्यादा
கடிகாரகடிகாரச்சுற்று,घड्याळाच्या दिशेने
மூடப்பட்டது,बंद
"மூடப்பட்டது, மூடப்பட்டது","बंद, बंद"
மூடிய அடுக்கு கவர்,बंद थर कव्हर
மூடிய கன சதுரம்,बंद घन
"மூடிய வளைவு, மூடிய வளைவு","बंद वक्र, बंद वक्र"
மூடப்பட்ட மாகாணம்,बंद प्रांत
மூடிய வடிவம்,बंद आकार
மூடிய இடைவெளி,बंद अंतराल
"மூடப்பட்ட பகுதி, மூடப்பட்ட பகுதி","बंद प्रदेश, बंद प्रदेश"
மூடிய தொகுப்பு,बंद संच
"மூடிய பக்கம், மூடிய பக்கம்","बंद पान, बंद पान"
விரோதி,नीलमन
முன்மொழிபவர்,pronator
குவிந்த புள்ளி,बहिर्वक्र बिंदू
சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட,बंदिस्त-स्वीकृत
சிறைப்பிடிக்கப்பட்ட தொகுப்பு,बंदिस्त संच
கொத்து புள்ளி,क्लस्टर पॉइंट
கொத்து மாதிரி,क्लस्टर सॅम्पलिंग
கொத்து மொத்த,क्लस्टर एकूण
கோஆக்சியல் வட்டம்,समाक्षीय वर्तुळ
கோஆக்சியல் பரவளையம்,समाक्षीय पॅराबोला
கோஆக்சியல் விமானம்,समाक्षीय विमान
கோஆக்சியல் முக்கோணம்,समाक्षीय त्रिकोण
கோப்-டக்ளஸ் செயல்பாடு,कोब-डग्लस फंक्शन
"குறியாக்கம், குறியீட்டு முறை, குறியீடு","एन्कोडिंग, कोडिंग, नोटेशन"
பொருள் குறியீடு,साहित्य नोटेशन
இணை மாகாணம்,सह-प्रांत
குணகம் அணி,गुणांक मॅट्रिक्स
தொடர்பு குணகம்,सहसंबंध गुणांक
தீர்மான குணகம்,निर्धार गुणांक
நெகிழ்ச்சி குணகம்,लवचिकता गुणांक
பரவல் குணகம்,प्रसार गुणांक
உராய்வு குணகம்,घर्षण गुणांक
நீளமான விரிவாக்கத்தின் குணகம்,अनुदैर्ध्य विस्ताराचे गुणांक
பின்னடைவு குணகம்,प्रतिगमन गुणांक
மேற்பரப்பு பதற்றத்தின் குணகம்,पृष्ठभाग तणावाचे गुणांक
மாறுபாட்டின் குணகம்,भिन्नता गुणांक
"இணை காரணி, இணை காரணி, இணை காரணி","सह-घटक, सह-घटक, सह-घटक"
நாணயத்தை சுண்டி எறி,नाणेफेक
மாதிரி சேகரிப்பு,नमुना संकलन
கோலினியர்,समरेख
சீரமைப்பு,संरेखन
"நிரல், நிரல்","स्तंभ, स्तंभ"
நெடுவரிசை,स्तंभलेखन
நெடுவரிசை,स्तंभ
நெடுவரிசை அணி,स्तंभीय मॅट्रिक्स
நிரல் அணி,स्तंभ मॅट्रिक्स
நெடுவரிசை ஒழுங்கு,स्तंभ क्रम
நெடுவரிசை படிநிலை அணி,स्तंभ श्रेणीबद्ध मॅट्रिक्स
நெடுவரிசை திசையன்,स्तंभ वेक्टर
பத்தி வாரியாக,स्तंभानुसार
கூட்டு சமன்பாடு,संयुक्त समीकरण
"பொதுவான கோணம், பொதுவான கோணம்","सामान्य कोन, सामान्य कोन"
