Gujarati,Marathi
માટે એકાઉન્ટ,साठी खाते
હિસાબનું માથું,खाते डोके
ઉપાર્જિત લાભ,जमा लाभ
ઉપાર્જિત પેન્શન,जमा पेन्शन
સંચય,संचय
ચોકસાઈ,अचूकता
ચોક્કસ,अचूक
આક્ષેપ કરવો,आरोप
આરોપી,आरोपी
સિદ્ધિ,यश
સ્વીકૃતિ,पोचपावती
સ્વીકૃતિ,पावती देय
પરિચય,ओळखी
સંપાદન,संपादन
મુક્તિ,शोध
કૃત્ય,कायदा
કાર્યકારી ભથ્થું,अभिनय भत्ता
ક્રિયા,क्रिया
કાર્ય યોજના,कृती योजना
સક્રિય,सक्रिय
સક્રિયપણે,सक्रियपणे
સક્રિયકાર્ય,कार्यकर्ता
ભગવાનનો કૃત્ય,देवाची करणी
ગેરવર્તન,गैरवर्तन कायदा
કમિશન અને કમિશન અને બાદબાકી,कमिशनचे कार्य आणि वगळणे
વાસ્તવિક,वास्तविक
વાસ્તવિક,वास्तविक
અનુકૂલન,रुपांतर
વધારા,या व्यतिरिक्त
વધારાનો ખર્ચ,अतिरिक्त शुल्क
વધારાના નિધિ,अतिरिक्त निधी
વધારાની અનુદાન,अतिरिक्त अनुदान
વધારાની માહિતી,अतिरिक्त माहिती
વધારાનો પગાર,अतिरिक्त वेतन
ઉમેરો અને ફેરફાર,जोड आणि बदल
સંબોધન,पत्ता
સંબોધન કરનાર,पत्ता
સ્વાગતનું સરનામું,स्वागताचा पत्ता
પૂરતું,पुरेसे
ને અનુરૂપ બનાવવું,चे पालन करा
તદર્થ,अ‍ॅड हॉक
તદર્થપત્ર,तदर्थ दावा
તદર્થ સમિતિ,तदर्थ समिती
તદર્થ વધારો,तदर्थ वाढ
તદ્દન ચુકવણી,तदर्थ देयक
અડીને,समीप
અડીને (= સુસંગત),शेजारी (= संमिश्र)
મોકૂફી,तहकूब
મોકૂફીની દરખાસ્ત,तहकूब गती
ન્યાયનિર્ણય કરવો,सहभाग
ન્યાયનિર્ણય કરવો,न्यायाधीश
ન્યાયનિર્ણય,निर्णय
ન્યાયનિધીકરણ કરનાર,न्यायाधीश
સમાયોજન,समायोजन
સંચાલન કરવું,प्रशासकीय
સોગંદ કરવો,शपथ प्रशासित करा
વહીવટ,प्रशासन
ન્યાય પ્રણાલી,न्याय प्रशासन
વહીવટી,प्रशासकीय
વહીવટી પગલાં,प्रशासकीय कारवाई
વહીવટી મૂલ્યાંકન,प्रशासकीय मूल्यांकन
વહીવટી મંજૂરી,प्रशासकीय मान्यता
વહીવટી સત્તા,प्रशासकीय अधिकार
વહીવટી નિયંત્રણ,प्रशासकीय नियंत्रण
વહીવટી નિર્ણય,प्रशासकीय निर्णय
વહીવટી વિભાગ,प्रशासकीय विभाग
વહીવટી વડા,प्रशासकीय प्रमुख
વહીવટી મથક,प्रशासकीय मुख्यालय
વહીવટી પગલાં,प्रशासकीय उपाय
વહીવટી સત્તા,प्रशासकीय शक्ती
વહીવટી મંજૂરી,प्रशासकीय मंजुरी
વહીવટી તકનીક,प्रशासकीय तंत्र
વહીવટી પંચ,प्रशासकीय न्यायाधिकरण
સ્વીકાર્યતા,प्रवेशयोग्यता
સ્વીકાર્ય ખર્ચ,स्वीकार्य खर्च
કબૂલવું,कबूल करा
પ્રવેશ કાર્ડ,प्रवेश कार्ड
સ્વીકૃત,दाखल
સલાહ આપવી,सूचना
દત્તક,दत्तक
અપનાવનાર,दत्तक
દત્તક,दत्तक
પુખ્ત,प्रौढ
ભેગ,भेसळ
વ્યભિચાર,व्यभिचार
પુખ્ત મતાધિકાર,प्रौढ मताधिकार
બહાનું,अ‍ॅड व्हॅलोरम ड्यूटी
આગળ વધવું,प्रगती
અગ્રિમ બુકિંગ,अ‍ॅडव्हान्स बुकिंग
અગ્રિમ પ્રત,आगाऊ प्रत
અગ્રિમ ઈજા,आगाऊ वाढ
અગાઉથી ચુકવણી,आगाऊ भरणा
પ્રતિકૂળ નોંધ,प्रतिकूल प्रविष्टी
પ્રતિકૂળ નોંધ,प्रतिकूल टीका
પ્રતિકૂળ અહેવાલ,प्रतिकूल अहवाल
જાહેરખબર,जाहिरात
સલાહ,सल्ला
ચુકવણી,देयकाचा सल्ला
સલાહકાર સમિતિ,सल्लागार समिती
સલાહકાર પરિષદ,सल्लागार परिषद
હિમાયતી,वकिली
બાબતો,घडामोडी
સોગંદનામું,प्रतिज्ञापत्र
જોડાણ,संलग्नता
સમર્થન,पुष्टीकरण
ખાતરીપૂર્વક,होकारार्थी
પરવડી,परवाना
ઉપરોક્ત,उपरोक्त
ફરી,पुन्हा
વિરુદ્ધ,विरुद्ध
ઉંમર,वय
વય પ્રમાણપત્ર,वय प्रमाणपत्र
મતાધિકાર માટે વય,मताधिकार वय
વય -મર્યાદા,वय मर्यादा
સંસ્થા,एजन्सी
કાર્યસૂચિ,अजेंडा
નિવૃત્તિની ઉંમર,सेवानिवृत्तीचे वय
નિવૃત્તિની ઉંમર,अधोरेखित वय
એકંદર,एकत्रिकरण
નારાજ,संताप
આંદોલન,आंदोलन
અકસ્માત,एजीएम
સહમત,करार
સહમત ફોર્મ,करार फॉर्म
કૃષિ,शेती
કૃષિ ઉદ્યોગ,कृषी-उद्योग
સહાય,मदत
ભય,गजर
જાગરૂકતા,सतर्कता
ઉર્ફે,उर्फ
આરોપ,आरोप
વાન,निष्ठा
સુમેળ,युती
સંલગ્ન સેવાઓ,संबद्ध सेवा
તમામ સમાવિષ્ટ ખર્ચ,सर्व समावेशक किंमत
અખરાબ સેવા,अखिल भारतीय सेवा
ફાળવણી,वाटप
ફાળવણી,वाटप
ફાળવણીનો પત્ર,वाटप पत्र
ફાળવણી કરનાર,अ‍ॅलोटी
માન્ય,परवानगीयोग्य
માન્ય -ખર્ચ,अनुमत खर्च
અપીલ કરવાની મંજૂરી આપવી,अपीलला परवानगी द्या
છૂટ,भत्ता
બધા હકો અમારી પાસે રાખેલા છે,सर्व हक्क राखीव
વર્ણાનુક્રમ,वर्णमाला क्रम
બોલો,भांडण
વૈભવી,वैकल्पिक
વૈકલ્પિક,पर्यायी
સંવાદ,एकत्रिकरण
સુધારેલો મુસદ્દો,सुधारित मसुदा
સુધારો,दुरुस्ती
સુંદરતા,सुविधा
સુખદ,मैत्रीपूर्ण
દારૂગોળો,दारूगोळा
દેવું,कर्जाचे or न्टायझेशन
રકમ,रक्कम
પેન્શનની રકમ,पेन्शनची रक्कम
એકસમાન સ્થાન,समान पोस्ट
વિશ્લેષણ,विश्लेषण
વિશ્લેષણાત્મક,विश्लेषणात्मक अभ्यास
વડપણ,पूर्वज
આનુષંગિક ઉદ્યોગ,सहायक उद्योग
શિષ્ટાચાર,वैर
જોડાણ,जोड
વર્ષગાંઠ,वर्धापनदिन
જાહેરાત,घोषणा
ત્રાસ,त्रास
વાર્ષિક નિવેદન,वार्षिक आर्थिक विधान
વાર્ષિક હિસાબ,वार्षिक अहवाल
વાર્ષિકી,वार्षिकी
અનામી,अज्ञात
નામંજૂર ફરિયાદ,अज्ञात तक्रार
જવાબદારપણું,उत्तरदायित्व
ઉત્તરવહી,उत्तरपत्रिका
વિરોધી,विरोधी
પૂર્વવર્તીઓ,पूर्वज
અપેક્ષિત ખર્ચ,अपेक्षित खर्च
અપેક્ષિત આવક,अपेक्षित उत्पन्न
અપેક્ષા,अपेक्षा
અપેક્ષિત જામીન,अपेक्षित जामीन
ભ્રષ્ટાચાર માપદંડ,भ्रष्टाचारविरोधी उपाय
પ્રતિષ્ઠાવાન,अँटी-डंपिंग
પ્રાચીન,प्राचीन
રંગભુળ,वर्णभेद
દુ: ખ,औदासिन्य
ટોચ,शिखर शरीर
માફી,दिलगिरी
અપીલ,अपील
દેખાવ,देखावा
સંતાપવું,शांतता
અપીલ પંચ,अपील न्यायाधिकरण
પરિશિષ્ટ,परिशिष्ट
ઉપકરણ,उपकरण
લાગુ પડે એવું,लागू
અરજદાર,अर्जदार
નિયમ,अर्ज
અરજી પત્ર,अर्ज
લાગુ કરવું,लागू
અરજી કરવી,अर्ज करा
નિમણૂક કરનાર,नेमणूक
નિયુક્ત સત્તા,अधिकाराची नेमणूक
નિમણૂક,नियुक्ती
નિમણૂક -પત્ર,नियुक्ती पत्र
નિમણૂક સમિતિ,मंत्रिमंडळाची नेमणूक समिती
વેતનનું વિભાજન,वेतनाचे विभाजन
મૂલ્યાંકન,मूल्यमापन
મુલવણી કરનાર,मूल्यांकनकर्ता
કદર,कौतुक
આશંકા,भीती
ઉમેદવાર,शिकाऊ उमेदवार
અભિગમ,संपर्क साधा
યોગ્ય,योग्य
યોગ્ય કાર્યવાહી,योग्य कृती
યોગ્ય,योग्य डोके
વિનિયોગ,विनियोग
મંજૂરી,मान्यता
આશરે,अंदाजे
અભિરુચિ કસોટી,योग्यता चाचणी
મનસ્વી,अनियंत्रित
મધ્યસ્થી,लवाद
લવાદી,लवाद
લવાદી પંચ,लवाद न्यायाधिकरण
લવાદી,लवाद
સ્થાપત્ય,आर्किटेक्चर
દફ્તર,संग्रहण
વિસ્તાર,क्षेत्र
વિસ્તારનું મુખ્ય મથક,क्षेत्र मुख्यालय
દલીલ,युक्तिवाद
ઊગવું,उद्भवू
સશસ્ત્ર દળો,सशस्त्र सेना
વ્યવસ્થા,व्यवस्था
બાકી,थकबाकी
બાકી રાખનાર પત્રક,थकबाकी विधान
આગોતડી અહેવાલ,आगमन अहवाल
ઘમંડ,गर्विष्ठपणा
શસ્ત્રસાર,शस्त्रागार
વસ્તુ,लेख
મંડળ,संघटनेचा लेख
લેખ,लेख
ચડતો હુકમ,चढत्या ऑर्डर
ખાતરી કરવી,निश्चित करा
જ્યાં છે ત્યાં છે,कोठे आहे
દૃષ્ટિ,पैलू
આછા,भ्रष्टाचार
હત્યા,हत्या
હુમલો,हल्ला
ભેગા,एकत्र करा
વિધાનસભા,असेंब्ली
અનુમાન,मान्यता
ભારપૂર્વક કહેવું,ठामपणे
આકારણી કરનાર,निर्धारक
આકારણી,मूल्यांकन
આકારણી વર્ષ,मूल्यांकन वर्ष
આકારણીકાર,मूल्यांकनकर्ता
અસ્ક્યામત,मालमत्ता
મુખત્ર,असिशात
સોંપણી,असाइनमेंट
મુલકવનાર,असाइनर
સહાય,सहाय्य
સાથી,सहयोगी
મંડળ,असोसिएशन
હવાલો,शुल्काची धारणा
ખાતરી,आश्वासन
ખાતરી કંપની,आश्वासन कंपनी
ખાતરી આપવી,आश्वासन
અપટ,सूट वर
અણુની શક્તિ,अणु शक्ती
સમકક્ષ,समम वर
ઈમારત,प्रीमियमवर
સંલગ્ન કરવું,संलग्न करा
જોડાયેલ કચેરી,संलग्न कार्यालय
જોડાણ,संलग्नक
જોડાણનો હુકમ,संलग्नक ऑर्डर
પ્રાપ્તિ,प्राप्ती
પ્રયત્ન,प्रयत्न
ઉપસ્થિત,उपस्थिती
ઉપસ્થિત રજિસ્ટર,उपस्थिती नोंदणी
ઉપસ્થિત કાપલી,उपस्थिती स्लिप
ધ્યાન,लक्ष
પ્રમાણન,प्रमाणीकरण
પ્રમાણિત પ્રત,प्रमाणित प्रत
વલણ,वृत्ती
આકર્ષક પગાર,आकर्षक पगार
હરાજી,लिलाव
હરાજી કરવી,लिलाव
હરાજીનું વેચાણ,लिलाव विक्री
શ્રોતા,प्रेक्षक
દૃષ્ટિકોણ,ऑडिओ-व्हिज्युअल प्रदर्शन
વિઝ્યુઅલી પ્રચાર,ऑडिओ-व्हिज्युअल प्रसिद्धी
હિસાબ -તપાસણી,ऑडिट
ઓડિટ કરેલ હિસાબ,ऑडिट खाती
Ited ડિટ કરેલી સર્ટિલશીટ,ऑडिट बॅलन्स शीट
Itingણ,ऑडिटिंग
હિસાબ -તપાસણીનો વાંધો,ऑडिट आक्षेप
Itor ડિટર અહેવાલ,ऑडिटरचा अहवाल
સભાગૃહ,सभागृह
ઓડિટ ફકરા,ऑडिट परिच्छेद
હિસાબ -તપાસણી અહેવાલ,ऑडिट अहवाल
કઠોરતા,कठोरता
કઠોર પગલાં,कठोरपणाचे उपाय
અધિકૃત,अस्सल
અધિકૃત પ્રતિનિધિ,अधिकृत प्रतिनिधी
પ્રમાણભૂત,अधिकृत
અધિકાર,अधिकार
સત્તાધિકારનો પત્ર,प्राधिकरण पत्र
અધિકૃત,अधिकृत
અધિકૃત મૂડી,अधिकृत भांडवल
સ્વચાલિત,स्वयंचलित
સ્વાયત્ત,स्वायत्त
સ્વાયત્ત સંસ્થા,स्वायत्त शरीर
સ્વાયત્તતા,स्वायत्तता
સહાયક,सहाय्यक
ઉપલબ્ધ,उपलब्ध
સરેરાશ,सरासरी
સરેરાશ રજા,सरासरी रजा
અણગમો,प्रतिकार
અટકાવવું,टाळतो
ટાળવું,टाळा
કર બંધ,कर टाळणे
રાહ જોવાયેલું,प्रतीक्षा केली
પુરસ્કાર,पुरस्कार
પુરસ્કાર સત્તાધિકારી,पुरस्कार प्राधिकरण
જાગરૂકતા,जागरूकता
પીછેહઠ,बॅकडेटेड
પૃષ્ઠભૂમિ,पार्श्वभूमी
પાછલી લોગ,परत लॉग
પાછા બહાર,मागे होणे
પાછલી વાત,परत संदर्भ
પીછેહઠ કરવી,बॅक अप
પછાત વર્ગ,मागास वर्ग
પછાત આદિજાતિ,मागास जमाती
ખરાબ સોદો,वाईट सौदा
ખરાબ વર્તન,वाईट वागणं
ખરાબ પાત્ર,वाईट वर्ण
ખરાબ આબોહવા ભથ્થું,वाईट हवामान भत्ता
ખરાબ વર્તન,वाईट आचरण
ખરાબ દેવું,वाईट कर्ज
સામાન,सामान
જામીન,जामीन
સમતોલ,शिल्लक
સરખામણી નીચે લાવવામાં,शिल्लक खाली आणले
સંતુલન આગળ લાવવામાં,शिल्लक पुढे आणले
સમતોલ અંદાજપત્ર,संतुलित बजेट
સરવૈયા,शिल्लक पत्रक
મતદાન,मतपत्रिका
મતપેટી,मतपेटी
મતદાનનો કાગળ,मतपत्रिका
પ્રતિબંધ,बंदी
બેંક,बँक
બેંક એકાઉન્ટ,बँक खाते
બેંક સિલક,बँक बॅलन्स
બેંક ખર્ચ,बँक शुल्क
બેંક ની ખાતરી,बँक हमी
બેંક રજા,बँक सुट्टी
બેંકિંગ સુવિધા,बँकिंग सुविधा
બેંકિંગ કલાકો,बँकिंग तास
બેંકિંગ લેવડદેવડ,बँकिंग व्यवहार
બેંક દર,बँक दर
બેંક સમાધાન,बँक सलोखा
નાદાર,दिवाळखोर
બેંક સુરક્ષા,बँक सुरक्षा
બેંક સ્ટેટમેન્ટ,बँक स्टेटमेंट
ભોજન સમારંભ,मेजवानी
પટ્ટી પરિષદ,बार कौन्सिल
સોદો,सौदा
સોદાબાજી,बार्गेनिंग
ઉજ્જડ જમીન,नापीक जमीन
સાપ્તાહિક,बार्टर
પાયો,पाया
તબાને,निराधार
આધાર,तळघर
મુખ્ય વર્ષ,बेस वर्ष
પાયાની,मूलभूत
મૂળભૂત રીતે,मूलभूतपणे
મૂળ બાતમી,मूलभूत बुद्धिमत्ता
મૂળ પગાર,मूलभूत वेतन
મૂળ પગાર ધોરણ,मूलभूत वेतन
મૂળભૂત તાલીમ,मूलभूत प्रशिक्षण
આધાર,आधार
ચોપડી,बॅच
બેચ નંબર,बिल्ला क्रमांक
વાહક ચેક,वाहक तपासणी
ટાંકવામાં આવે તે પહેલાં,उद्धृत करण्यापूर्वी
વર્તન,वर्तन
વિશ્વાસ,विश्वास
નીચે,समम खाली
હોદ્દો,खंडपीठ
બેહદ નિશાની,बेंचमार्क
લાભદાયી,फायदेशीर
લાભ મેળવનાર,लाभार्थी
લાભ,फायदा
શંકાનો લાભ,संशयाचा फायदा
પરોપકારી,परोपकार
હિતકારી નિધિ,बेनिव्हॉलेंट फंड
વારસામાં આપવું,निर्विकार
વસિયતનામા,वकील
પડદાથી છીનવી લેવું,शोक
શ્રેષ્ઠ પ્રયત્નો,सर्वोत्तम प्रयत्न
સુધારણા,बेटरमेंट
પક્ષપાત,पूर्वाग्रह
પક્ષપાતી અભિપ્રાય,पक्षपाती मत
ગ્રંથસૂચિ,ग्रंथसूची
દ્વિવાર્ષિક,द्विवार्षिक
દ્વિભાજિત કરવું,द्विपक्षीय
દ્વિપૂજ,बिगॅमी
દ્વિપક્ષીય,द्विपक्षीय
દ્વિભાષી,द्विभाषिक
દ્વિકય,द्विभाषिक
બિલ,बिल
વિનિમય,विनिमयाची पावती
દ્વિમાસિક અહેવાલ,द्विपक्षीय अहवाल
બાંધણી,बंधनकारक
જૈવનું,बायोडाटा
દ્વિપક્ષી,द्विपक्षीय
દ્વિપક્ષીય કરાર,द्विपक्षीय करार
જન્મજાસતિ,वर्धापन दिन
જન્મ પ્રમાણપત્ર,जन्म प्रमाणपत्र
જન્મ -નિયંત્રણ,जन्म नियंत्रण
જન્મતારીખ,जन्मदिनांक
જન્મસ્થળ,जन्म ठिकाण
જન્મ દર,जन्म दर
દ્વિપક્ષીય,द्विपक्षीय
કાળા અર્થતંત્ર,काळा अर्थव्यवस्था
કાળી યાદી,काळा यादी
શરત,ब्लॅकमेल
કાળા બજાર,काळा बाजार
દોષારોપણ,दोष
ખાલી તપાસ,रिक्त तपासणी
ઘોષણા,ब्लँकेट डील
અણીદાર હુકમ,ब्लँकेट ऑर्डर
વિનોદ,ब्लास्ट
સંમિશ્રણ,मिश्रण
અવરોધ,ब्लॉक
નાકાબંધી,नाकेबंदी
અવરોધિત મૂડી,अवरोधित भांडवल
અવરોધ,ब्लॉक लेटर
રક્તદાન,रक्तदान
રક્ત સંબંધ,रक्त संबंध
વાદળી રંગની નોકરી,ब्लू कॉलर जॉब
બ્લ્યુપ્રિન્ટ,ब्लूप्रिंट
ખસી,ब्लफ
પાટીયું,बोर्ड
નિવારણ,बोर्डिंग आणि लॉजिंग
નિયામક મંડળ,संचालक मंडळ
મહેસૂલ બોર્ડ,महसूल मंडळ
મંડળ,शरीर
અંગરક્ષક,अंगरक्षक
બોગસ વાઉચર,बोगस व्हाउचर
ખચ્ચર,बोनाफाइड्स
ખત,बाँड
મજૂર,बंधनकारक कामगार
બોનસ,बोनस
નોંધણી ની ઓફીસ,बुकिंग कार्यालय
ચોપડી,बुक-कीपर
ચોપડે,पुस्तक ठेवणे
પુસ્તક,पुस्तिका
સંદર્ભ,संदर्भ पुस्तक
પુસ્તકની કિંમત,पुस्तक मूल्य
પહાડી,बूथ
બૂથ,बूथ कॅप्चरिंग
સરહદ ભથ્થું,सीमा भत्ता
સરહદ -રેખા,सीमारेषा
Bણ લેનાર,कर्जदार
ઉધાર લેવાની શક્તિ,कर्ज घेण्याची शक्ती
બસ,बॉस
સંકલ્પશક્તિ,अडथळा
કૌંસ,कंस
હદ,सीमा
બહિષ્કાર,बहिष्कार
મગજની ગટર,बुध्दीमानांची गळती
શાખા કચેરી,शाखा कार्यालय
ભંગ,उल्लंघन
કરારભંગ,कराराचा भंग
આત્મવિશ્વાસ,आत्मविश्वासाचा भंग
કરારભંગ,करारभंग
શિસ્તનો ભંગ,शिस्तीचा भंग
કાયદાનું ઉલ્લંઘન,कायद्याचा भंग
શાંતિનો ભંગ,शांततेचा भंग
વિશેષાધિકારનો ભંગ,विशेषाधिकार उल्लंघन
વચનભંગ,वचन उल्लंघन
નિયમનો ભંગ,नियम उल्लंघन
વિશ્વાસભંગ,विश्वास उल्लंघन
તૂટફૂટ,ब्रेक
ભાંગી નાખવું,यंत्रातील बिघाड
કામમાં વિરામ,सेवेत ब्रेक
છુટુ થવું,ब्रेक-अप
ઉછેર,प्रजनन
લાંચ,लाच
ટૂંકું,संक्षिप्त
બ્રીફિંગ,संक्षिप्त
ટૂંકું ફરી શરૂ,संक्षिप्त सारांश
તેજસ્વી વિક્રમ,चमकदार रेकॉर्ड
ધ્યાનમાં લેવું,लक्षात घ्या
પ્રસારણ,प्रसारण
બ્રોડશીટ,ब्रॉडशीट
બ્રોશર,माहितीपत्रक
દલાલ,दलाली
આગળ લાવ્યું (બી/એફ),पुढे आणले (बी/एफ)
બજેટ ફાળવણી,अर्थसंकल्प वाटप
ભયંકર નિયંત્રણ,बगेटरी कंट्रोल
બજેટ અંદાજ,अर्थसंकल्प अंदाज
બજેટ જોગવાઈ,अर्थसंकल्प तरतूद
મકાન,इमारत
જથ્થો,बल्क
હિંસક ખરીદી,मोठ्या प्रमाणात खरेदी
બુલેટિન,बुलेटिन
બમ્પર પાક,बम्पर पीक
ખાલી જગ્યાઓ,रिक्त जागा
બડબડાટ,बंगळ
અમલદારશાહી,नोकरशाही
અમલદાર,नोकरशाही
વ્યાપારી વર્ગ,व्यवसाय वर्ग
વ્યવસાય કલાકો (= વ્યવસાયના કલાકો),व्यवसाय तास (= व्यवसायाचे तास)
વેપારી,व्यापारी
બેવકૂફ,परत खरेदी
ખરીદનાર,खरेदीदार
બાય ચૂંટણી (= ચૂંટણી દ્વારા),बाय निवडणूक (= निवडणुकीद्वारे)
હાથ,हाताने तयार केलेल्या
પદ દ્વારા,पोस्टाने
કેબીનનો સામાન,केबिन बॅगेज
મંત્રીમંડળ,कपाट
કાડર,केडर
આક્રમણ,आपत्ती
ગણતરી,गणना
ક calલેન્ડર વર્ષ,कॅलेंडर वर्ष
અભિયાન,मोहीम
વિસ્તાર,कॅम्पस
કેમ્પસમાં મુલાકાત,कॅम्पस मुलाखत
રદ કરવું,रद्द करा
રદ કરવું તે,रद्द
ઉમેદવાર,उमेदवार
ઉમેદવારી,उमेदवारी
-નો -પ્રચાર,कॅनव्हासिंग
ક્ષમતા,क्षमता
સક્ષમ,सक्षम
શક્તિ,क्षमता
પાટનગર,भांडवल
મૂડી ખર્ચ,भांडवली खर्च
ફાંસીની સજા,फाशीची शिक्षा
કરવટે ફી,कॅपिटेशन फी
પકડવું,कॅप्चर
કાળજી,काळजी
કારકિર્દી,करिअर
કારકિર્દી વિકાસ,करिअर विकास
કેરટેકર સરકાર,काळजीवाहू सरकार
આગળ વહન (સી/એફ),पुढे नेले (सी/एफ)
આગળ વધવું,पुढे जा
વહન ખર્ચ,वाहून नेणारा खर्च
હરાવીને લઈ જવું,वर जा
કારાકાર,कार्टेज
કેસ,केस
કેદ -અભ્યાસ,केस स्टडी
રોકડ,रोख
રોકડ સિલક,रोख शिल्लक
રોકડ રકમ,रोख पुस्तक
રોકડ કાર્ડ,रोख कार्ड
રોકડ પ્રમાણપત્ર,रोख प्रमाणपत्र
રોકડ કાઉન્ટર,रोख काउंटर
રોકડ પાક,नगदी पिक
રોકડ રકમ,रोख सूट
રોકડ રકમ,कॅश डाउन
હાથ,हातात रोख
રોકડ -યાદી,रोख मेमो
રોકડ ચુકવણી,रोख देय
સંજ્ castા,जात
જ્ castાતિ પ્રમાણપત્ર,जातीचे प्रमाणपत्र
મુકાબલો મત,कास्टिंग मत
પરચુરણ,प्रासंगिक
પરચુરણ મજૂરી,प्रासंगिक कामगार
પરચુરણ રજા,प्रासंगिक रजा
ઘૃણા,कॅज्युअल्टी
નિર્દોષ ખાલી જગ્યા,प्रासंगिक रिक्त जागा
સૂચિ,कॅटलॉग
સ્પષ્ટ,वर्गीकरण
શ્રેણી,वर्ग
આપેલી સેવા,केटरिंग सेवा
સાવચેતી,सावधगिरी
સાવચેતી રકમ,सावधगिरीचे पैसे
યુદ્ધવિરામ,आग बंद करा
"છત (""ભાવ"" મુજબ)","कमाल मर्यादा (""किंमत"" म्हणून)"
ઉજવણી,उत्सव
કોટ,सेल फोन
સેન્સર,सेन्सॉर
ઠપકો,सेन्सॉर
ઠપકો,सेन्सॉर मोशन
વસ્તી -ગણતરી,जनगणना
કેન્દ્રીય ઉપદેશ,मध्यवर्ती उपकर
કેન્દ્રીય નાગરિક સેવા નિયમો,केंद्रीय नागरी सेवा नियम
કેન્દ્રીય આબકારી,केंद्रीय उत्पादन शुल्क
કેન્દ્ર સરકાર,केंद्र सरकार
કેન્દ્રીકરણ,केंद्रीकरण
કેન્દ્રીયકૃત સેવા,केंद्रीकृत सेवा
કેન્દ્રથી ભંડોળ પૂરું પાડવામાં આવતી યોજના,मध्यवर्ती अनुदानीत योजना
કેન્દ્ર પ્રાયોજિત યોજના,मध्यवर्ती प्रायोजित योजना
કેન્દ્રીય કચેરી,मध्यवर्ती कार्यालय
કેન્દ્રીય આવક,मध्यवर्ती महसूल
કેન્દ્રીય વેચાણવેરો,केंद्रीय विक्री कर
કેન્દ્ર,मध्य
સદી,शतक
ધારણ,अन्नधान्य
ધારી,फेरेलिस्ट
સમારંભ પરેડ,औपचारिक परेड
વિધિ,सोहळा
પ્રમાણપત્ર,प्रमाणपत्र
તંદુરસ્તીનું પ્રમાણપત્ર,फिटनेसचे प्रमाणपत्र
પોસ્ટ -પ્રમાણપત્ર,पोस्टिंगचे प्रमाणपत्र
સેવા પ્રમાણપત્ર,सेवेचे प्रमाणपत्र
પ્રમાણપત્ર,प्रमाणपत्र
પ્રમાણિત નકલ,प्रमाणित प्रत
પ્રમાણિત કરવું,प्रमाणित करा
સેસ,सेस
બંધ,विराम
સાંકળ,साखळी
અધ્યક્ષ/અધ્યક્ષ,अध्यक्ष/अध्यक्ष
ચલણ,चालान
પડકાર,आव्हान
ચેમ્બર,खोली
વાણિજ્ય,चेंबर ऑफ कॉमर्स
પરિવર્તન,बदला
અંધાધૂંધી,अनागोंदी
અધ્યાય,धडा
ચારિત્ર્યની હત્યા,चारित्र्य हत्या
ચારિત્ર્યનું પ્રમાણપત્ર,वर्ण प्रमाणपत्र
ખર્ચ,शुल्क
મિલકત ઉપર ખર્ચ,मालमत्तेवर शुल्क आकार
ચાર્જ -પત્ર,शुल्क पत्रक
સખાવતી,धर्मादाय
ધર્માદા,धर्मादाय संस्था
ચાર્ટ,चार्ट
ચાર્ટર,सनद
