English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Above quoted,ऊपर उद्‍धृत,"ઉપર મુજબ, ઉપર જણાવ્યા મુજબ, ઉક્ત","उपरोद्धृत, वर उद्धृत केलेला",ਉਪਰ ਸੰਕੇਤਕ,উপরেউদ্ধৃত,वयर उद्‌धृत,"ಮೇಲೆ ಉದ್ಧರಿಸಿದ, ಮೇಲೆ ಉಲ್ಲೇಖಿಸಿದ",മേൽ ഉദ്ധരിച്ച,மேலே சொல்லப்பட்ட,పైన ఉదహరించిన,مذکورہ اقتباس,ওপৰউদ্ধৃত,ଉପରେ ଉଦ୍ଦୃତ,"माथि उद्‌धृत, माथि उद्धरित"
Above said,उपर्युक्‍त,"પૂર્વકથિત,ઉપરોક્ત","उपरोक्‍त, उपर्युक्‍त","ਉੱਤੇ ਦਿੱਤਾ ਹੋਇਆ, ਉੱਤੇ ਕਿਹਾ ਹੋਇਆ",উপরেবিবৃত,"उपर्युक्‍त,वयर म्हणिल्लें","ಮೇಲೆ ಉದ್ಧರಿಸಿದ, ಮೇಲೆ ಹೇಳಿರುವ",മേല്‍പ്പറഞ്ഞ,மேற்கூறிய,పైన చెప్పిన,متذکرہ بالا,উপর্যুক্ত,ଉପରେ କଥିତ,माथि उल्लेखित
Absence,"अनुपस्थिति, गैरहाजि़री, अभाव","ગેરહાજરી, અનુપસ્થિતિ, અભાવ","अभाव, अनुपस्थिती, गैरहजर","ਗੈਰਹਾਜ਼ਿਰੀ, ਥੋੜ","অনুপস্থিতি,গরহাজিরা","1. अनुपस्थिती,गैरहाजिरी 2. अभाव","ಗೈರು ಹಾಜರಿ, ಅಭಾವ",രാഹിത്യം,1. வராதிருத்தல் 2. இல்லாதிருத்தல்,"గైరు హాజరు,హాజరు కాకపోవడం,లోపం,",غیر حاضری,"অনুপস্থিতি,অভাৱ","ଅନୁପସ୍ଥିତି, ଅଭାବ, ଗର୍ହାଜିର","1. अनुपस्थिति, गैरहाजि़री, गयल 2. अभाव"
Absentee,"अनुपस्थित, ग़ैरहाजि़र","ગેરહાજર, અનુપસ્થિત","अनुपस्थित व्यक्‍ति, गैरहजर व्यक्‍ति",ਹੈਰਹਾਜ਼ਿਰ,"অনুপস্থিত,অনাবাসী","अनुपस्थित,गैरहजर",ಗೈರು ಹಾಜರಾದವ,"ഹാജരില്ലാത്ത ആൾ, അസന്നിഹിത൯","வராதவர், இராதவர்",గైరుహాజరు అయినవ్యక్తి,غیر حاضر,"অনুপস্থায়ী,অনুপস্থিত","ଅନୁପସ୍ଥତ ବ୍ୟକ୍ତି, ଅନ୍ୟତ୍ର ବାସୀ","अनुपस्थित, गैरहाजि़री, गयल"
Absenteeism,"अनुपस्थिति-प्रवृत्‍ति, अन्यत्रवासिता","ગેરહાજર રહેવાનું વલણ,ગેરહાજર રહેવાની માનસિકતા",अनुपस्थिती प्रवृत्ती,"ਗੈਰਹਾਜ਼ਿਰ ਰਹਿਣ ਦਾ ਸ਼ੁਭਾ, ਕਿਧਰੇ ਹੋਰ ਰਹਿਣਾ","অনুপস্থিতিবাদ,কর্মেঅনুপস্থিতথাকারঅভ্যাস","अनुपस्थिती-प्रवृत्ती,गैरहाजिरी-प्रवृत्ती","ಗೈರು ಹಾಜರಿ, ಅಭಾವ",ഹാജരാകാതിരിക്കുന്ന പ്രവണത,(உடமையினின்றோ கடமையினின்றோ) விலகியிருத்தல்,గైరు హాజరు అయ్యే అలవాటు లేక ప్రవృత్తి,عدم شرکت,অনুপস্থিতিপ্রবৃত্তি,"ଅନୁପସ୍ଥିତିତ୍ୱ, ଅନୁପସ୍ଥାନ",अनुपस्थित रहने प्रवृत्ति
Absentee statement,अनुपस्थिति-विवरण,ગેરહાજરી પત્રક,अनुपस्थिती विवरण-पत्र,ਗੈਰਹਾਜ਼ਿਰੀ ਵੇਰਵਾ,"গরহাজিরতালিকা,অনুপস্থিতেরতালিকা",गैरहाजिरी-विवरण,ಗೈರು ಹಾಜರಿತಖ್ತೆ,ഹാജരില്ലാത്തവരെക്കുറിച്ചുള്ള വിവരണം,வராதவர் விவர அறிக்கை,గైరుహాజరు పట్టి,تفصیل غیر حاضری,"অনুপস্থায়ীৰবিৱৰণবাতালিকা,অনুপস্থিতথাকোতাৰবিৱৰণবাতালিকা",ଅନୁପସ୍ଥିତ ବ୍ୟକ୍ତିର ବିବୃତି,अनुपस्थिति ब्यौरा
Absolute,"पूर्ण, निरपेक्ष","અબાધિત, નિરંકુશ, અમર્યાદિત, પરિશુદ્ધ, પૂર્ણ","आबाधित, केवळ, निरपवाद, पूर्ण, बिनशर्त, अटिशिवाय","ਪੂਰਨ, ਨਿਰਪੱਖ","চূড়ান্ত,চরম,পূর্ণ","पुराय,पूर्ण,संपूर्ण",ನಿರ್ದಿಷ್ಟ,കേവല,"முழுமையான, வரம்பற்ற, தனித்த","పరమ,సంపూర్ణ,సమగ్ర,నిరపేక్ష,కేవల,",مطلق,"পূর্ণ,সম্পূর্ণ,একছত্রী,নিৰঙ্কুশ","ସମ୍ପୂର୍ଣ୍ଣ, ନିରଙ୍କୁଶ",1. पूर्ण 2. अनियन्त्रित
Absolute monopoly,पूर्ण एकाधिकार,"અબાધિત ઈજારો, પૂર્ણ ઈજારો","पूर्ण एकाधिकार, पूर्ण मक्तेदारी",ਇਕ-ਅਧਿਕਾਰ,পূর্ণএকচেটিয়াঅধিকার,पुराय/पूर्ण एकाधिकार,ಏಕೈಕ ಸ್ವಾಮ್ಯ,നിരുപാധികമായ കുത്തക,முழுவணிக உரிமை,పూర్తి గుత్తాధికారం,مکمل اجارہ داری,পূর্ণএকাধিকাৰ,ସପୂର୍ଣ୍ଣ ସ୍ୱଇଚ୍ଛା,सम्पूर्ण एकाधिपत्य
Absolute ownership,पूर्ण स्वामित्व,"અઘાટ માલિકી, પૂર્ણ માલિકી, સંપૂર્ણ સ્વામીત્વ","पूर्ण स्वामित्व, संपूर्ण अधिकार",ਪੂਰਨ ਮਾਲਿਕੀ,পূর্ণমালিকানা,"पुराय मालकीहक्क,पुराय धनीपण","ಸಂಪೂರ್ಣ ಸ್ವಾಮ್ಯ, ಸಂಪೂರ್ಣ ಒಡೆತನ",പൂര്‍ണ്ണമായ ഉടമസ്ഥാവകാശം,"முழு உடைமை, முழு உரிமை",పూర్తి యాజమాన్యం,مکمل مالکانہ حق,পূর্ণমালিকীস্বত্ব,ନିରଙ୍କୁଶ ମାଲିକାନା,पूर्ण स्वामित्व
Absorption,"आमेलन, अवशोषण","સમાવેશ, સમાસ","शोषण, समावेशन","ਲੀਣ ਹੋਣਾ, ਵਿੱਚੇ ਸਮਾ ਜਾਣਾ, ਸਮੋ-ਲੈਣਾ",অন্তর্ভূক্তিকরণ,"1. च्यूसप,शोशून घेवप,2. अवशोषण","ಹೀರಿಕೆ, ರಕ್ತಗತ, ಅವಶೋಷಣೆ",ലയനം,"1. ஏற்றுக்கொள்ளல் 2. உறிஞ்சல், உட்கொள்ளல்,","లోపలికి గ్రహించుట,పీల్చుట",جاذبیت,"বিশোষণ, শোষণ, অৱশোষণ",ଅବଶୋଷଣ,"1. समावेश 2. सोसन, पाचन"
Abstract,सार,"તારણ, સાર, સંક્ષેપ, સારદોહન, અમૂર્ત, અવ્યક્ત","संक्षेप, गोशवारा, सारांश",ਸਾਰ,"সারসংক্ষেপ,চুম্বক,বিমূর্ত",सार,ಸಾರಾಂಶ,"അബ്സ്ട്രാക്റ്റ്, സംക്ഷേപം, സാരം","சுருக்கம், சுருக்கக் குறிப்பு","సంగ్రహం,అవ్యక్తం,అమూర్తం,భావార్థకం",خلاصہ۔ مجرد۔ خلاصہ کرنا۔ تجرید کرنا,"সংক্ষেপ,সাৰাংশ",ସାରାଂଶ,"सार, संक्षिप्तांश"
Abstractstatement,सार-विवरण,"સાર સંક્ષેપ, અમૂર્ત વિધાન","संक्षिप्‍त विवरणपत्र, संक्षीप्‍त निवेदन",ਸਾਰ ਵੇਰਵਾ,সার-বিবরণ,सार विवरण,"ಸಂಕ್ಷಿಪ್ತ ವಿವರಪಟ್ಟಿ,",സംക്ഷിപ്തപ്രസ്താവന,"சுருக்கப்பட்டியல், சுருக்க அறிக்கை",సంగ్రహ పట్టిక/వివరణ,خلاصئہ بیان,সার-িরণ,ନିଗୂଢ଼ ବିବୃତି,सार विवरण
Absurd,"अर्थहीन, बेतुका","અર્થહીન, અનર્થક, અસંગત, તર્કહીન","असंगत, असमंजस, अयोग्य, हास्यास्पद","ਅਰਥ ਹੀਨ, ਬੇਤੁਕਾ","অযৌক্তিক,অসম্ভব,অসমঞ্জস","अर्थहीन,असंगत",ಅಸಂಬದ್ಧ,"അബദ്ധമായ, പരിഹാസ്യമായ","பொருந்தாத, பொருளற்ற","అసమంజసం,విడ్డూరమైన",مہمل۔ بے معنی,"অসঙ্গত,অযৌক্তিক","ଅଯୌକ୍ତିକ, ହାସ୍ୟକର, ଉଦ୍ଭଟ","निरर्थक, अनर्गल"
Abundance,प्रचुरता,"ભરચકતા, પ્રાચુર્ય,ભરપૂરતા","विपूलता, पुष्कळ",ਬਹੁਤਾਤ,প্রাচুর্য,"घसघशीतपण,विपुलताय",ವಿಪುಲತೆ/ ಸಮೃದ್ಧ,ആധിക്യം,"மிகுதி, நிறைவு","పుష్కలం,సమృద్ధి",کثرت,"প্রাচুর্য্য,অপর্যাপ্তি,আধিক্য,সমৃদ্ধি",ପ୍ରାଚୁର୍ଯ୍ୟ,"प्रचुरता, मनग्य"
Abuse of power,शक्‍ति का दुरुपयोग,"સત્તા, અધિકારનો દુરુપયોગ",सत्तेचा दुरुपयोग,ਸ਼ਕਤੀ ਦਾ ਦੁਰਉਪਯੋਗ,শক্তিরঅপপ্রয়োগ/দুর্ব্যবহার,अधिकाराचो दुरुपेग,ಅಧಿಕಾರ ದುರುಪಯೋಗ,അധികാര ദു൪വിനിയോഗം,"அதிகாரத்தைத் தவறாகப் பயன்படுத்தல், அதிகார மோசடி",అధికార దుర్వినియోగం,عہدے کا غلط استعمال,ক্ষমতাৰঅপব্যৱহাৰ,କ୍ଷମତାର ଅପବ୍ୟବହାର,अख्तियार दुरूपयोग
Abusive language,गाली-गलौज (की भाषा),"ગાળાગાળી, અપશબ્દો","अपशब्द, अपमानास्पद भाषा, शिवीगाळ",ਗਾਲੀ ਗਲੋਚ (ਦੀ ਭਾਸ਼ਾ),অশিষ্টভাষা,"गाळी-फस्ती,अपमानाचींउतरां","ಬಯ್ಗುಳ ಭಾಷೆ, ನಿಂದಾತ್ಮಕ ಭಾಷೆ","ആക്ഷേപവാക്ക്, തെറി",வசைமொழி,"దూషిత భాష,అశ్లీల భాష",توہین آمیز زبان,"অপমানজনকভাষা,গালি-গালাজপূর্ণভাষা,ভর্ৎসনাপূর্ণভাষা,তিৰস্কাৰপূর্ণভাষা",ଅପବ୍ୟବହାର ଭାଷା,"गाली-गलौजको भाषा, दुर्वचन, अपशब्द"
Academic,"अकादमिक, शैक्षणिक,विद्‌यासंबंधी,शास्त्रीय","શૈક્ષણિક, વિદ્યાને લગતું, તાત્વિક, સૈદ્ધાંતિક,શાસ્ત્રીય","विद्याविषयक, शैक्षणिक, तात्विक","ਅਕਾਦਮਿਕ, ਵਿਦਿਅਕ","শিক্ষাগত,শিক্ষাবিষয়ক","पंडिती,विधाविशयक","ಶೈಕ್ಷಣಿಕ, ತಾತ್ವಿಕ","അക്കാദമീയം, അക്കാദമിക്, വിദ്യാസംബന്ധി, സിദ്ധാന്തപരം","கல்வி பற்றிய, கலை பற்றிய, அறிவு செறிந்த",విద్యా/విద్వత్ సంబంధమైన,علمی,"শিক্ষাসংক্রান্ত,শৈক্ষিক,বিদ্যায়তনিক","ବିଦ୍ୟାଗତ, ସାରସ୍ୱତ, ଏକାଡେମିକ୍","एकेडेमिक, शैक्षणिक, विद्या सम्बन्धी"
Academic discussion,शास्त्रीय चर्चा,"સૈદ્ધાંતિક ચર્ચા, શૈક્ષણિક ચર્ચા અથવા વિમર્શ",1. तात्विक चर्चा 2. शैक्षणिक चर्चा,ਅਕਾਦਮਿਕ ਚਰਚਾ,শিক্ষাবিষয়কআলোচনা,पंडिती चर्चा,"ಶೈಕ್ಷಣಿಕ ಚರ್ಚೆ, ಶೈಕ್ಷಣಿಕ ಸಂವಾದ",സിദ്ധാന്തപരമായ ചര്‍ച്ച,கல்வி பற்றிய விவாதம்,"విద్వత్ చర్చ,విద్యావిషయక చర్చ",علمی بحث/مباحثہ,"শৈক্ষিকআলোচনা,বিদ্যায়তনিকআলোচনা",ତାତ୍ତ୍ୱିକ ଆଲୋଚନା,"एकेडेमिक छलफल, प्राज्ञिक चर्चा छलफल"
Academic leave,अकादमिक छुट्टी,"શિક્ષણ સંબંધી રજા, શૈક્ષણિક રજા","शैक्षणिक रजा, शैक्षणिक सुट्‌टी",ਅਕਾਦਮਿਕ ਛੁੱਟੀ,শিক্ষাগতছুটি,शिक्षणीक रजा,ಶೈಕ್ಷಣಿಕ ರಜೆ,വിദ്യാഭ്യാസ അവധി,கல்வி விடுப்பு,విద్యా విషయక శలవు,علمی ، تعلیمی رخصت,শৈক্ষিকছুটী,"ସାର ସ୍ୱତ ଛୁଟି, ବିଦ୍ୟାଗତ ଛୁଟି",एकेडेमिक बिदा/अवकाश
Academic qualification,शैक्षिणिक अर्हता,"શૈક્ષણિક લાયકાત, શૈક્ષણિક યોગ્યતા","विद्याविषयक अर्हता, शैक्षणिक अर्हता",ਅਕਾਦਮਿਕ ਯੋਗਤਾ ਸਿਖਿਅਕ ਯੋਗਤਾ,শিক্ষাগতযোগ্যতা,शिक्षणीक पात्रताय,"ವಿದ್ಯಾರ್ಹತೆ, ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ",വിദ്യാഭ്യാസ യോഗ്യത,கல்வித் தகுதி,విద్యార్హత,علمی لیاقت,"শৈক্ষিকঅর্হতা,শৈক্ষিকযোগ্যতা",ବିଦ୍ୟାଗତ ଯୋଗ୍ୟତା,शैक्षिक योग्यता
Academic record,"शैक्षिक रिकार्ड,शैक्षिक अभिलेख","શૈક્ષણિક ક્રમવિકાસ, શૈક્ષણિક દસ્તાવેજ","विद्याविषयक नोंद, शैक्षणिक लेख","ਸਿਖਿਅਕ ਰਿਕਾਰਡ, ਸਿਖਿਅਕ ਅਭੀਲੇਖ",শিক্ষাগতদলিল/নথি/লেখ্য,शिक्षणीक अभिलेख,ಶೈಕ್ಷಣಿಕ ದಾಖಲೆ,വിദ്യഭ്യാസപരമായ രേഖ,கல்விப் பதிவு,విద్యావిష.యక రికార్డు,تعلیمی رکارڈ,শৈক্ষিকঅভিলেখ,"ବିଦ୍ୟାଗତ ତଥ୍ୟ, ବିଦ୍ୟାଗତ ନଥି, ବିଦ୍ୟାଗତ ସୂଚନା","शैक्षिक रेकर्ड, शैक्षिक अभिलेख"
Accede,"मान लेना, (क्षेत्र का)अधिमिलन होना","સંમત થવું, માન્ય રાખવું, પદ-અધિકાર ગ્રહણ કરવો, સામેલ થવું,",1. पदावर येणे 2. प्रविष्‍ट होणे 3. होकार देणे,"ਮੰਨ ਲੈਣਾ, ਗਰਹਿਣ ਕਰਨਾ,(ਖੇਤਰ ਨੂੰ) ਨਾਲ ਮਿਲਾਣਾ","সম্মতহওয়া,মেনেনেওয়া","मानून घेवप,स्विकारप","ಒಪ್ಪು, ಸಮ್ಮತಿ, ಅಧಿಕಾರ ವಹಿಸಿಕೊ, ಸೇರು","സമ്മതിക്കുക, യോജിക്കുക, പ്രവേശിക്കുക",இணங்கு,"చేరు,సమ్మతించు",دستوری طور پر شامل ہونا,"মান্তিহ,ৰাজিহ,সৈমানহ","ପ୍ରବେଶ କରିବା, ସ୍ୱିକାର କରିବା","1.मान्नु, स्वीकार्नु 2. सम्मिलित हुनु 3. पदारूढ़ हुनु"
Accept,"स्वीकार करना,मानना",સ્વીકૃત,स्वीकारणे,"ਸਵੀਕਾਰ ਕਰਨਾ, ਮੰਨ ਲੈਣਾ","স্বীকারকরা,গ্রহণকরা",स्विकारप,"ಸ್ವೀಕರಿಸು, ಅಂಗೀಕರಿಸು, ಒಪ್ಪಿಕೋ",കൈക്കൊള്ള്,"ஒப்புக்கொள், ஏற்றுக்கொள்","స్వీకరించు,అంగీకరించు,",قبول کرنا,"গ্রহণকৰ,স্বীকৃতিদে","ସ୍ୱିକାର କରିବା, ଗହଣ କରିବା","स्वीकार गर्नु , मान्नु"
Acceptance,"स्वीकृति, प्रतिग्रहण (विधि)","સ્વીકાર, સ્વીકૃતિ","स्वीकृति, स्वीकार","ਮੰਜੂਰੀ, ਗਰਹਿਣ ਕਰਨਾ(ਕਨੂੰਨ) ਸਵੀਕਾਰਨ, ਪ੍ਰਵਾਗੀਤ","স্বীকার(-পত্র),গ্রহণ,স্বীকৃতি,প্রাপ্তিস্বীকার","स्विकार,हयकार/मान्यताय","ಸ್ವೀಕಾರ, ಅಂಗೀಕಾರ, ಒಪ್ಪಿಗೆ","സ്വീകരിക്കൽ, പ്രതിഗ്രഹണം","ஏற்றுக்கொள்ளுதல், ஒப்புக்கொள்ளுதல்","స్వీకృతి,అంగీకారం,స్వీకారం",منظوری,"গ্রহণ, স্বীকৃতি",ସ୍ୱୀକୃତି,"मञ्जूरी, मान्यता, स्वीकृति"
Acceptance of office,पद-स्वीकृति,"પદભાર ગ્રહણ કરવો, હોદ્દો ગ્રહણ કરવો",कार्यालय स्वीकृती,ਅਹੁਦੇ ਦੀ ਮੰਜੂਰੀ,কার্যালয়স্বীকৃতি,पद-स्विकृती,ಅಧಿಕಾರ ಸ್ವೀಕಾರ,"സ്വീകരിക്കൽ, പ്രതിഗ്രഹണം,ഉദ്യോഗം ഏറ്റെടുക്കൽ, ഉദ്യോഗസ്വീകാരം","பதவி ஏற்றல், பதவி ஏற்க இசைதல்",పదవి అంగీకారం,عہدہ قبول کرنا,"পদ-গ্রহণ, পদ-স্বীকৃতি",କାର୍ଯ୍ୟାଳୟର ଅନୁମୋଦନ,पदस्वीकृति
Acceptance of tender,निविदा की स्वीकृति,નિવિદા સ્વીકૃતિ,निविदा स्वीकृती,ਨਿਵਿਦਾ(ਟੈਂਡਰ) ਦੀ ਮੰਜੂਰੀ,"মূল্যজ্ঞাপনগ্রহণ,দরপত্রগ্রহণ",निविदा स्विकृती,ಟೆಂಡರು ಸ್ವೀಕಾರ,"സ്വീകരിക്കൽ, പ്രതിഗ്രഹണം,ടെ൯ഡ൪ സ്വീകാരം, ദ൪ഘാസ് സ്വീകാരം",ஒப்பந்தப்புள்ளி ஏற்பு,టెండరు స్వీకారం,ٹینڈرکی منظوری,"নিবিদাগ্রহণ, নিবিদাৰস্বীকৃতি",ଟେଣ୍ଡର ଅନୁମୋଦନ,बोलपत्रको स्वीकृति
Access,पहुंच,"પ્રવેશ, પ્રવેશ-હક, વૃદ્ધિ, પ્રવેશમાર્ગ, પ્રયોજન","शिरकाव, पोच, प्रवेश",ਪਹੁੰਚ,"অভিগমন,প্রবেশ",पोंच क्षमता/पावपाची तांक,ಪ್ರವೇಶ,പ്രവേശം,"நுழைவு, அணுகல், வழி, வாய்ப்பு","ప్రవేశం,ప్రవేశసాధ్యం,సుగమం",رسائی ۔ دسترس۔ پہنچ,"প্রবেশাধিকাৰ,প্রবেশক্ষমতা","ପ୍ରବେଶ, ପ୍ରବେଶ ସୁବିଧା, ପହଞ୍ଚି","पहुँच, प्रवेश"
Accession,"राज्यारोहण, पदारोहण, परिग्रहण(पुस्तक का)","જોડાણ, ગ્રંથ-પ્રાપ્તિ નોંધ, પ્રાપ્તિ, રાજ્યાભિષેક, પદપ્રાપ્તિ","अनुवृद्धि, राज्यारोहण, अधिकारप्राप्‍ति","ਤਾਜ ਪੋਸ਼ੀ, ਤਖਤਨਸ਼ੀਨੀ, ਰਜਿਸਟਰ ਵਿਚਚੜ੍ਹਾਨਾ(ਕਿਤਾਬਾਂ ਦਾ)","সংযোজন,যোজনা,বৃদ্ধি,পরিগ্রহণ","राज्यारोहण,पदग्रहण,अधिकार ग्रहण","ಪದಾರೋಹಣ, ಪ್ರವೇಶ, ಅಂಗೀಕಾರ","സ്ഥാനപ്രാപ്തി, പരിഗ്രഹണം, ഉപചയം,അധിമിലനം","பதவியேற்பு, இணக்கம், உடைமையின் மேல் ஈட்டம்","ప్రవేశం,విలీనం,అనువృద్ధి",الحاق,"অভিগমন,সমীপগমন,ৰাজ্যাৰোহণ","ସଂଯୋଗ, ଅଭିଷେକ","1. सम्मिलन, गाभिनु 2. राज्यारोहण 3. पदारोहण"
Accessory,"अनुषंगी, उपसाधन","સહાયક, ગૌણ, આનુષંગિક","उपसाधक, सहायक","ਗੌਣ ਪੂਰਕ ਚੀਜ, ਉਪਸਾਧਨ","অনুষঙ্গ,সহায়ক","आनुषांगीक,उपसाधना",ಹೆಚ್ಚಿನ / ಸಹಾಯಕ (ಸಾಮಗ್ರಿ),"അനുബന്ധം, ഉപസാധനം, സഹായകോപകരണം, പങ്കാളി","1. உடந்தையான, உடந்தையானவர் 2. துணைப்பொருள், சார்பொருள், உதவிப் பொருள்","ఉపసాధనం,ఉపసాధకం,సహాయకుడు",متعلقہ، معاون، لوازم,"উপসহায়ক,গৌণ, আনুষঙ্গিকআহিলা/বস্তু","ଉପସାଧନ, ସହକାରୀ ସଂଯୋଗ, ଅତିରିକ୍ତ, ସାହାଯ୍ୟକାରୀ, ଆନୁଷଙ୍ଗିକ","सहायक सामग्री, कलपूर्जा"
