English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Activated sludge process,सक्रियित आपंक प्रक्रम,સક્રિયિત આપંક પ્રક્રમ,सक्रियित आपंक प्रक्रम,ਸਕ੍ਰਿਯਿਤ ਆਪਂਕ ਪ੍ਰਕ੍ਰਮ,সক্রিযিত আপংক প্রক্রম,सक्रियित आपंक प्रक्रम,ಸಕ್ರಿಯಿತ ಆಪಂಕ ಪ್ರಕ್ರಮ,സക്രിയിത ആപംക പ്രക്രമ,ஸக்ரியித ஆபங்க ப்ரக்ரம,సక్రియిత ఆపంక ప్రక్రమ,سکریت آپنک پرکرم,সক্রিযিত আপংক প্রক্রম,ସକ୍ରିଯିତ ଆପଂକ ପ୍ରକ୍ରମ,सक्रियित आपंक प्रक्रम
Active immunity,सक्रिय प्रतिरक्षा,સક્રિય પ્રતિરક્ષા,सक्रिय प्रतिरक्षा,ਸਕ੍ਰਿਯ ਪ੍ਰਤਿਰਕ੍਷ਾ,সক্রিয প্রতিরক্ষা,सक्रिय प्रतिरक्षा,"ಕ್ರಿಯಾಶೀಲ ಪ್ರತಿರೋಧಕತೆ, ಸಕ್ರಿಯ ಪ್ರತಿ ರೋಧಕತೆ, ಕ್ರಿಯಾಶಕ್ತ, ಸೋಂಕುರಕ್ಷಣೆ",സക്രിയ പ്രതിരക്ഷാ,ஸக்ரிய ப்ரதிரக்ஷா,సక్రియ ప్రతిరక్షా,سکریہ پرترکشا,সক্রিয প্রতিরক্ষা,ସକ୍ରିୟ ପ୍ରତିରକ୍ଷା,सक्रिय प्रतिरक्षा
Active transport,सक्रिय गमन,સક્રિય ગમન,सक्रिय गमन,ਸਕ੍ਰਿਯ ਗਮਨ,সক্রিয গমন,सक्रिय गमन,ಕ್ರಿಯಾಶೀಲ ಸಾಗಣೆ,സക്രിയ ഗമന,ஸக்ரிய கமந,సక్రియ గమన,سکریہ گمن,সক্রিয গমন,ସକ୍ରିୟ ଅଭିଗମନ,सक्रिय गमन
Adaptation,अनुकूलन,"અનુકૂલન, રૂપાંતર, દત્તકવિધાન","जुळणी, अनुकुलन","ਅਨੁਕੂਲਣ, ਰੂਪ ਅਨੁਕੂਲ, ਰੂਪਾਂਤਰ","অভিযোজন,প্রতিযোজন,গ্রহণ","रूपांतर,अनुकूलन",ಹೊಂದಾಣಿಕೆ,അനുയോജനം,"தழுவல், பொருத்தமாக்கிக் கொள்ளுதல்","పొందు పరుచుట,అనుసరణ",تطابق,"অনুকূলনঅভিযোজন,প্রতিযোজন,",ସ୍ୱୀକରଣ,"1. अनुकूलन, संयोजन 2. रूपान्तरण"
Adaptive engzyme,"सहेतुक एन्जाइम, अनुकूली एंजाइम","સહેતુક એન્જાઇમ, અનુકૂલી એંજાઇમ","सहेतुक एन्जाइम, अनुकूली एंजाइम","ਸਹੇਤੁਕ ਏਨ੍ਜਾਇਮ, ਅਨੁਕੂਲੀ ਏਂਜਾਇਮ","সহেতুক এন্জাইম, অনুকূলী এংজাইম","सहेतुक एन्जाइम, अनुकूली एंजाइम","ಸಹೇತುಕ ಏನ್ಜಾಇಮ, ಅನುಕೂಲೀ ಏಂಜಾಇಮ","സഹേതുക ഏന്ജാഇമ, അനുകൂലീ ഏംജാഇമ","ஸஹேதுக ஏந்ஜாஇம, அநுகூலீ ஏங்ஜாஇம","సహేతుక ఏన్జాఇమ, అనుకూలీ ఏంజాఇమ",سہیتک اینزائم، انوکولی اینزائم,"সহতুক ন্জাইম, অনুকূলী ংজাইম","ସହେତୁକ ଏନ୍ଜାଇମ, ଅନୁକୂଲୀ ଏଂଜାଇମ","सहेतुक एन्जाइम, अनुकूली एंजाइम"
Adaxial,अभ्यक्ष,અભ્યક્ષ,अभ्यक्ष,ਅਭ੍ਯਕ੍਷,অভ্যক্ষ,अभ्यक्ष,ಅಕ್ಷದೊಂದಿಗಿನ; ಅಭ್ಯಕ್ಷ.,അഭ്യക്ഷ,அப்யக்ஷ,అభ్యక్ష,ابھیکش,অভ্যক্ষ,ଅଭ୍ଯକ୍ଷ,अभ्यक्ष
Adenine,एडेनीन,એડેનીન,एडेनीन,ਏਡੇਨੀਨ,এডেনীন,एडेनीन,ಏಡೇನೀನ,ഏഡേനീന,ஏடேநீந,ఏడేనీన,ایڈینین,ডনীন,ଏଡେନିନ୍‌,एडेनीन
Adenosine,ऐडेनोसिन,ઐડેનોસિન,ऐडेनोसिन,ਐਡੇਨੋਸਿਨ,ঐডেনোসিন,ऐडेनोसिन,ಐಡೇನೋಸಿನ,ഐഡേനോസിന,ஐடேநோஸிந,ఐడేనోసిన,ایڈینوسن,ঐডনসিন,ଏଡ଼େନୋସିନ୍‌,ऐडेनोसिन
Adenosine triphosphate,ऐडेनोसिन ट्राइफॉस्फेट,ઐડેનોસિન ટ્રાઇફૉસ્ફેટ,ऐडेनोसिन ट्राइफॉस्फेट,ਐਡੇਨੋਸਿਨ ਟ੍ਰਾਇਫ੉ਸ੍ਫੇਟ,ঐডেনোসিন ট্রাইফৌস্ফেট,ऐडेनोसिन ट्राइफॉस्फेट,ಐಡೇನೋಸಿನ ಟ್ರಾಇಫೌಸ್ಫೇಟ,ഐഡേനോസിന ട്രാഇഫൌസ്ഫേട,ஐடேநோஸிந ட்ராஇபௌஸ்பேட,ఐడేనోసిన ట్రాఇఫౌస్ఫేట,ایڈینوسن ٹرائیفاسپھیٹ,ঐডনসিন ট্রাইফস্ফট,ଐଡେନୋସିନ ଟ୍ରାଇଫୌସ୍ଫେଟ,ऐडेनोसिन ट्राइफॉस्फेट
Adjuvant,ऐड्जुवैन्ट,ઐડ્જુવૈન્ટ,ऐड्जुवैन्ट,ਐਡ੍ਜੁਵੈਨ੍ਟ,ঐড্জুবৈন্ট,ऐड्जुवैन्ट,"ಸಹಾಯಕ, ಸಹಕಾರಿ",ഐഡ്ജുവൈന്ട,ஐட்ஜுவைந்ட,ఐడ్జువైన్ట,ایڈجوینٹ,ঐড্জুৈন্ট,ଐଡ୍ଜୁବୈନ୍ଟ,ऐड्जुवैन्ट
Aerobic,वायुजीवी,વાયુજીવી,वायुजीवी,ਵਾਯੁਜੀਵੀ,বাযুজীবী,वायुजीवी,ವಾಯುವಿಕ,വായുജീവീ,வாயுஜீவீ,వాయుజీవీ,وایجیوی,াযুজীী,ବାଯୁଜୀବୀ,वायुजीवी
Aerobic respiration,"वायुश्वसन, ऑक्सीश्वसन","વાયુશ્વસન, ઑક્સીશ્વસન","वायुश्वसन, ऑक्सीश्वसन","ਵਾਯੁਸ਼੍ਵਸਨ, ਑ਕ੍ਸੀਸ਼੍ਵਸਨ","বাযুশ্বসন, ঔক্সীশ্বসন","वायुश्वसन, ऑक्सीश्वसन",ವಾಯುವಿಕ ಉಸಿರಾಟ,"വായുശ്വസന, ഔക്സീശ്വസന","வாயுச்வஸந, ஔக்ஸீச்வஸந","వాయుశ్వసన, ఔక్సీశ్వసన",وایشوسن، آکسیشوسن,"াযুশ্সন, ক্সীশ্সন",ବାୟୁଶ୍ଵସନ,"वायुश्वसन, ऑक्सीश्वसन"
Aerosol,ऐरोसोल,ઐરોસોલ,ऐरोसोल,ਐਰੋਸੋਲ,ঐরোসোল,ऐरोसोल,ವಾಯುಕಲಿಲ,ഐരോസോല,ஐரோஸோல,ఐరోసోల,ایروسول,ঐরসল,ଐରୋସୋଲ,ऐरोसोल
Aflatoxin,"एफ्लाटॉक्सिन, एफलाविष","એફ્લાટૉક્સિન, એફલાવિષ","एफ्लाटॉक्सिन, एफलाविष","ਏਫ੍ਲਾਟ੉ਕ੍ਸਿਨ, ਏਫਲਾਵਿ਷","এফ্লাটৌক্সিন, এফলাবিষ","एफ्लाटॉक्सिन, एफलाविष","ಏಫ್ಲಾಟೌಕ್ಸಿನ, ಏಫಲಾವಿಷ","ഏഫ്ലാടൌക്സിന, ഏഫലാവിഷ","ஏப்லாடௌக்ஸிந, ஏபலாவிஷ","ఏఫ్లాటౌక్సిన, ఏఫలావిష",ایفلاٹاکسن، ایفلاوش,"ফ্লাটক্সিন, ফলািষ","ଏଫ୍ଲାଟୌକ୍ସିନ, ଏଫଲାବିଷ","एफ्लाटॉक्सिन, एफलाविष"
Agar,ऐगार,ઐગાર,ऐगार,ਐਗਾਰ,ঐগার,ऐगार,ಐಗಾರ,ഐഗാര,ஐகார,ఐగార,ایگار,ঐগার,ଐଗାର,ऐगार
Agent of inoculation,संरोपण का कारक,સંરોપણ કા કારક,संरोपण का कारक,ਸਂਰੋਪਣ ਕਾ ਕਾਰਕ,সংরোপণ কা কারক,संरोपण का कारक,ಸಂರೋಪಣ ಕಾ ಕಾರಕ,സംരോപണ കാ കാരക,ஸங்ரோபண கா காரக,సంరోపణ కా కారక,سنروپن کا کارک,সংরপণ কা কারক,ସଂରୋପଣ କା କାରକ,संरोपण का कारक
Agglutination,"समूहन, आश्लेषण","સમૂહન, આશ્લેષણ","समूहन, आश्लेषण","ਸਮੂਹਨ, ਆਸ਼੍ਲੇ਷ਣ","সমূহন, আশ্লেষণ","समूहन, आश्लेषण",ಅಂಟಣೆ,"സമൂഹന, ആശ്ലേഷണ","ஸமூஹந, ஆச்லேஷண","సమూహన, ఆశ్లేషణ",سموہن، اشلیشن,"সমূহন, আশ্লষণ","ପ୍ରସମୂହୀଜନ,  ଅ୍ୟାଗ୍ଳୁଟିନେସନ, ଆଶ୍ଳେଷଣ, ସମଷ୍ଟିକରଣ, ସମାୟନ","समूहन, आश्लेषण"
Agglutinin,"एग्लुटिनिन, समूहनिन","એગ્લુટિનિન, સમૂહનિન","एग्लुटिनिन, समूहनिन","ਏਗ੍ਲੁਟਿਨਿਨ, ਸਮੂਹਨਿਨ","এগ্লুটিনিন, সমূহনিন","एग्लुटिनिन, समूहनिन","ಏಗ್ಲುಟಿನಿನ, ಸಮೂಹನಿನ","ഏഗ്ലുടിനിന, സമൂഹനിന","ஏக்லுடிநிந, ஸமூஹநிந","ఏగ్లుటినిన, సమూహనిన",ایگلٹنن، سموہنن,"গ্লুটিনিন, সমূহনিন","ସମାୟକ, ସମୂହନିନ","एग्लुटिनिन, समूहनिन"
Aggressin,एग्रेसिन,એગ્રેસિન,एग्रेसिन,ਏਗ੍ਰੇਸਿਨ,এগ্রেসিন,एग्रेसिन,ಏಗ್ರೇಸಿನ,ഏഗ്രേസിന,ஏக்ரேஸிந,ఏగ్రేసిన,ایگریسن,গ্রসিন,ଏଗ୍ରେସିନ,एग्रेसिन
AIDS (Acquired Immuno Deficiency Syndrome),एड्स (अर्जित प्रतिरक्षी-न्यूनता संलक्षण),એડ્સ (અર્જિત પ્રતિરક્ષી-ન્યૂનતા સંલક્ષણ),एड्स (अर्जित प्रतिरक्षी-न्यूनता संलक्षण),ਏਡ੍ਸ (ਅਰ੍ਜਿਤ ਪ੍ਰਤਿਰਕ੍਷ੀ-ਨ੍ਯੂਨਤਾ ਸਂਲਕ੍਷ਣ),এড্স (অর্জিত প্রতিরক্ষী-ন্যূনতা সংলক্ষণ),एड्स (अर्जित प्रतिरक्षी-न्यूनता संलक्षण),ಏಡ್ಸ (ಅರ್ಜಿತ ಪ್ರತಿರಕ್ಷೀ-ನ್ಯೂನತಾ ಸಂಲಕ್ಷಣ),ഏഡ്സ (അര്ജിത പ്രതിരക്ഷീ-ന്യൂനതാ സംലക്ഷണ),ஏட்ஸ (அர்ஜித ப்ரதிரக்ஷீ-ந்யூநதா ஸங்லக்ஷண),ఏడ్స (అర్జిత ప్రతిరక్షీ-న్యూనతా సంలక్షణ),ایڈس (عرجت پرترکشی-نیونتا سنلکشن),ড্স (অর্জিত প্রতিরক্ষী-ন্যূনতা সংলক্ষণ),ଏଡ୍ସ (ଅର୍ଜିତ ପ୍ରତିରକ୍ଷୀ-ନ୍ଯୂନତା ସଂଲକ୍ଷଣ),एड्स (अर्जित प्रतिरक्षी-न्यूनता संलक्षण)
Akinete,निश्चेष्ट बीजाणु,નિશ્ચેષ્ટ બીજાણુ,निश्चेष्ट बीजाणु,ਨਿਸ਼੍ਚੇ਷੍ਟ ਬੀਜਾਣੁ,নিশ্চেষ্ট বীজাণু,निश्चेष्ट बीजाणु,"ನಿಶ್ಚೇಷ್ಟ ಬೀಜಾಣು, ಸುಪ್ತಬೀಜಾಣು, ಅಚಲ ಬೀಜಾಣ",നിശ്ചേഷ്ട ബീജാണു,நிச்சேஷ்ட பீஜாணு,నిశ్చేష్ట బీజాణు,نشچیشٹ بیجانو,নিশ্চষ্ট বীজাণু,ନିଶ୍ଚେଷ୍ଟ ବୀଜାଣୁ,निश्चेष्ट बीजाणु
Ale,यवसुरा,યવસુરા,यवसुरा,ਜੌਂ ਦੀ ਸ਼ਰਾਬ,যবসুরা,यवसुरा,ಯವಸುರಾ,യവസുരാ,யவஸுரா,యవసురా,یوسرا,যসুরা,ଯବସୁରା,यवसुरा
Algae,"शैवाल, काई","શૈવાલ, કાઈ","शैवाल, काई","ਸ਼ੈਵਾਲ, ਕਾਈ","শৈবাল, কাঈ","शैवाल, काई","ಶೈವಲ, ಪಾಚಿ",പായല്‍,"சைவால, காஈ","శైవాల, కాఈ",شیوال، کائی,"শৈাল, কাঈ","ଶୈବାଲ, କାଈ","शैवाल, काई"
Algal granule,शैवाल कणिक,શૈવાલ કણિક,शैवाल कणिक,ਸ਼ੈਵਾਲ ਕਣਿਕ,শৈবাল কণিক,शैवाल कणिक,ಶೈವಾಲ ಕಣಿಕ,ശൈവാല കണിക,சைவால கணிக,శైవాల కణిక,شیوال کنک,শৈাল কণিক,ଶୈବାଲ କଣିକ,शैवाल कणिक
Algicide,शैवालनाशी,શૈવાલનાશી,शैवालनाशी,ਸ਼ੈਵਾਲਨਾਸ਼ੀ,শৈবালনাশী,शैवालनाशी,"ಪಾಚಿನಾಶಕ, ಶೈವಲನಾಶಕ",ശൈവാലനാശീ,சைவாலநாசீ,శైవాలనాశీ,شیوالناشی,শৈালনাশী,ଶୈବାଲନାଶୀ,शैवालनाशी
Algin,एल्जिन,એલ્જિન,एल्जिन,ਏਲ੍ਜਿਨ,এল্জিন,एल्जिन,ಏಲ್ಜಿನ,ഏല്ജിന,ஏல்ஜிந,ఏల్జిన,ایلجن,ল্জিন,ଏଲ୍ଜିନ,एल्जिन
Alginate,ऐल्जिनेट,ઐલ્જિનેટ,ऐल्जिनेट,ਐਲ੍ਜਿਨੇਟ,ঐল্জিনেট,ऐल्जिनेट,ಐಲ್ಜಿನೇಟ,ഐല്ജിനേട,ஐல்ஜிநேட,ఐల్జినేట,ایلجنیٹ,ঐল্জিনট,ଐଲ୍ଜିନେଟ,ऐल्जिनेट
Algology,शैवाल विज्ञान,શૈવાલ વિજ્ઞાન,शैवाल विज्ञान,ਸ਼ੈਵਾਲ ਵਿਜ੍ਞਾਨ,শৈবাল বিজ্ঞান,शैवाल विज्ञान,ಶೈವಲ ವಿಜ್ಞಾನ,ശൈവാല വിജ്ഞാന,சைவால விஜ்ஞாந,శైవాల విజ్ఞాన,شیوال وگیان,শৈাল িজ্ঞান,ଶୈବାଲ ବିଜ୍ଞାନ,शैवाल विज्ञान
Alleles,"युग्म विकल्पी, विकल्पी","યુગ્મ વિકલ્પી, વિકલ્પી","युग्म विकल्पी, विकल्पी","ਯੁਗ੍ਮ ਵਿਕਲ੍ਪੀ, ਵਿਕਲ੍ਪੀ","যুগ্ম বিকল্পী, বিকল্পী","युग्म विकल्पी, विकल्पी",ಜೀನ್ ಗಳ ಎರಡು ಅಥವಾ ಹೆಚ್ಚು ರೂಪಗಳು,"യുഗ്മ വികല്പീ, വികല്പീ","யுக்ம விகல்பீ, விகல்பீ","యుగ్మ వికల్పీ, వికల్పీ",یگم وکلپی، وکلپی,"যুগ্ম িকল্পী, িকল্পী","ଯୁଗ୍ମ ବିକଲ୍ପୀ, ବିକଲ୍ପୀ","युग्म विकल्पी, विकल्पी"
Allergen,"प्रत्यूर्जक, एलर्जन","પ્રત્યૂર્જક, એલર્જન","प्रत्यूर्जक, एलर्जन","ਪ੍ਰਤ੍ਯੂਰ੍ਜਕ, ਏਲਰ੍ਜਨ","প্রত্যূর্জক, এলর্জন","प्रत्यूर्जक, एलर्जन","ಪ್ರತ್ಯೂರ್ಜಕ, ಏಲರ್ಜನ","പ്രത്യൂര്ജക, ഏലര്ജന","ப்ரத்யூர்ஜக, ஏலர்ஜந","ప్రత్యూర్జక, ఏలర్జన",پرتیورجک، ایلرجن,"প্রত্যূর্জক, লর্জন","ପ୍ରତ୍ୟୁର୍ଜକ, ଆଲର୍ଜିସୃଷ୍ଟି କରୁଥିବା ବସ୍ତୁ","प्रत्यूर्जक, एलर्जन"
Allergy,"प्रत्यूर्जता, एलर्जी","પ્રત્યૂર્જતા, એલર્જી","प्रत्यूर्जता, एलर्जी","ਪ੍ਰਤ੍ਯੂਰ੍ਜਤਾ, ਏਲਰ੍ਜੀ","প্রত্যূর্জতা, এলর্জী","प्रत्यूर्जता, एलर्जी","ಅಲರ್ಜಿ, ಒಗ್ಗದಿಕೆ","പ്രത്യൂര്ജതാ, ഏലര്ജീ","ப்ரத்யூர்ஜதா, ஏலர்ஜீ","ప్రత్యూర్జతా, ఏలర్జీ",پرتیورجتا، ایلرجی,"প্রত্যূর্জতা, লর্জী","ପ୍ରତ୍ଯୂର୍ଜତା, ଏଲର୍ଜୀ","प्रत्यूर्जता, एलर्जी"
Allografts,पररोपण,પરરોપણ,पररोपण,ਪਰਰੋਪਣ,পররোপণ,पररोपण,ಪರರೋಪಣ,പരരോപണ,பரரோபண,పరరోపణ,پرروپن,পররপণ,ପରରୋପଣ,पररोपण
Allosteric control,एलोस्टेरिक नियंत्रण,એલોસ્ટેરિક નિયંત્રણ,एलोस्टेरिक नियंत्रण,ਏਲੋਸ੍ਟੇਰਿਕ ਨਿਯਂਤ੍ਰਣ,এলোস্টেরিক নিযংত্রণ,एलोस्टेरिक नियंत्रण,ಏಲೋಸ್ಟೇರಿಕ ನಿಯಂತ್ರಣ,ഏലോസ്ടേരിക നിയംത്രണ,ஏலோஸ்டேரிக நியங்த்ரண,ఏలోస్టేరిక నియంత్రణ,ایلواسٹیرک نینترن,লস্টরিক নিযংত্রণ,ଅପରସ୍ଥଳୀ ନିୟନ୍ତ୍ରଣ,एलोस्टेरिक नियंत्रण
