Kannada,Gujarati
ವೈಮಾನಿಕ ಯುದ್ಧ,હવાઈ યુદ્ધ
ಏಟೋಲಿಯನ್ ಲೀಗ್,એટોલિયન લીગ
ವಯಸ್ಸು,ઉંમર
ವಯಸ್ಸಾಗುವಿಕೆ (=ವಯಸ್ಸಾದ),વૃદ્ધત્વ (=વૃદ્ધત્વ)
ವಯಸ್ಸಾದ ಪ್ರಕ್ರಿಯೆ,વૃદ્ધત્વ પ્રક્રિયા
ಅಗೆಲೈ,અગેલાઈ
ಅಶ್ವದಳದ ವಯಸ್ಸು,શૌર્યની ઉંમર
ಜ್ಞಾನೋದಯದ ವಯಸ್ಸು,જ્ઞાનની ઉંમર
ಪೆರಿಕಲ್ಸ್ ವಯಸ್ಸು,પેરિકલ્સની ઉંમર
ಕಾರಣದ ವಯಸ್ಸು,કારણની ઉંમર
ಕೃಷಿಧರ್ಮ,કૃષિવાદ
ಕೃಷಿ ಚಳುವಳಿ,કૃષિ આંદોલન
ಅಲ್ಬಿಯಾನ್,એલ્બિયન
ಆಲ್ಬಮ್,આલ્બમ
ಆಲ್ಡರ್ಮನ್,એલ્ડરમેન
ಸೂಚಿಸುವ ತೋಳುಗಳು,મોહક શસ્ત્રો
ಸೌಹಾರ್ದತೆ,સૌમ્યતા
ಆಂಫಿಕ್ಟಿಯೋನಿಕ್ ಕೌನ್ಸಿಲ್,એમ્ફિક્ટિઓનિક કાઉન્સિલ
ಆಂಫಿಕ್ಟಿಯೋನಿಕ್ ಲೀಗ್,એમ્ફિક્ટિઓનિક લીગ
ಆಂಫಿಥಿಯೇಟರ್,એમ્ફીથિયેટર
ಅಮ್ರಿ ನಲ್ ಗುಂಪು (ಕುಂಬಾರಿಕೆ),અમરી નલ જૂથ (માટીના વાસણો)
ಅನಾಕ್ರೊನಿಸಂ,અનાક્રોનિઝમ
ಅನಾಕ್ರೊನಿಸ್ಟಿಕ್,એનાક્રોનિસ્ટિક
ಪೂರ್ವಜ,પૂર્વજ
ಪೂರ್ವಜರ ಆರಾಧನೆ,પૂર્વજની પૂજા
ಪೂರ್ವಜರು,વંશ
ಪೂರ್ವಜರು,વંશ
ಪೂರ್ವಜರು,વંશ
ಪೂರ್ವಜರು,વંશ
ಪ್ರಾಚೀನ ಆಡಳಿತ,પ્રાચીન શાસન
ಪ್ರಾಚೀನ,પ્રાચીન
ಪ್ರಾಚೀನ ಲಾವಣಿ,પ્રાચીન લોકગીત
ಪ್ರಾಚೀನ ನಂಬಿಕೆ,પ્રાચીન માન્યતા
ಪ್ರಾಚೀನ ಪದ್ಧತಿ,પ્રાચીન રિવાજ
ಪುರಾತನ ಇತಿಹಾಸ,પ્રાચીન ઇતિહાસ
ಪ್ರಾಚೀನ ಸ್ಮಾರಕಗಳು,પ્રાચીન સ્મારકો
ಉಪಾಖ್ಯಾನ,ટુચકો
ಏಂಜೆಲೋಟ್,એન્જેલોટ
ಏಂಜೆಲಸ್,એન્જલસ
ಆಂಜೆವಿನ್ (=ಆಂಜೆವಿನ್),એન્જેવિન (=એન્જેવિન)
ಕೋನಗಳು,ખૂણો
ಆಂಗ್ಲಿಕನ್,એંગ્લિકન
ಆಂಗ್ಲಿಕನ್ ಕಮ್ಯುನಿಯನ್,એંગ્લિકન કોમ્યુનિયન
ಆಂಗ್ಲಿಕನಿಸಂ,અંગ્રેજવાદ
ಆಂಗ್ಲೋ-ಫೋಬ್,એંગ્લો-ફોબ
ಆಂಗ್ಲೋ-ಫೋಬಿಯಾ,એંગ્લો-ફોબિયા
ಆಂಗ್ಲೋ-ಸ್ಯಾಕ್ಸನ್,એંગ્લો-સેક્સન
ಆಂಗ್ಲೋ-ಸ್ಯಾಕ್ಸೋನಿಸಂ,એંગ્લો-સેક્સોનિઝમ
ಅನಾಲಿಸ್ಟ್,એનાલિસ્ટ
ಆನಲ್ಸ್,ઇતિહાસ
ಅನುಬಂಧ,જોડાણ
ಆಂಟೆ-ಬೆಲ್ಲಮ್,એન્ટિ-બેલમ
ಹಿಂದಿನ ದಿನಾಂಕ,તારીખ પહેલાં
ಪುರೋಹಿತಶಾಹಿ ವಿರೋಧಿ,ક્લેરિકલિઝમ વિરોધી
ವಿರೋಧಿ ಪಾದ್ರಿಗಳ ಶಾಸನ,કારકુની વિરોધી કાયદો
ಪ್ರಾಚೀನತೆ,પ્રાચીનકાળ
ಬಾಡಿಗೆ ವಿರೋಧಿ,વિરોધી ભાડા
ಬಾಡಿಗೆ ವಿರೋಧಿ,વિરોધી ભાડા
ಯೆಹೂದ್ಯ ವಿರೋಧಿ,વિરોધી સેમિટિઝમ
ಅಂಜಾಕ್,એન્ઝેક
ಅಪೆಲ್ಲಾ,અપેલા
ಅರಳು,અરાલુ
ಆರ್ಚ್ ಬಿಷಪ್,આર્ક બિશપ
ಆರ್ಚ್ ಡಚಿ,કમાન ડચી
ಆರ್ಚ್ ಡ್ಯೂಕ್,આર્ક ડ્યુક
ಆರ್ಚೀಫ್ (=ಆರ್ಕೈವಲ್ ಸಂಗ್ರಹ),આર્કાઇફ (=આર્કાઇવલ સંગ્રહ)
ಆರ್ಕಿಪಿಸ್ಕೋಪೇಟ್,આર્કિપીસ્કોપેટ
ಶ್ರೀಮಂತವರ್ಗ,કુલીન વર્ગ
ಶ್ರೀಮಂತ,કુલીન
ಶ್ರೀಮಂತ ಸ್ನೋಬರಿ,કુલીન સ્નોબરી
ಅರಿಸ್ಟಾಟಲ್,એરિસ્ટોટેલિયન
ನೌಕಾಪಡೆ,આર્માડા
ನೌಕಾಪಡೆ (=ಸ್ಪ್ಯಾನಿಷ್ ಆರ್ಮಡಾ),આર્મડા (=ધ સ્પેનિશ આર્મડા)
ಶಸ್ತ್ರಾಗಾರ (=ಶಸ್ತ್ರಾಗಾರ),આર્મોરિસ્ટ (=આર્મરિસ્ટ)
ರಕ್ಷಾಕವಚ (=ರಕ್ಷಾಕವಚ),બખ્તર (=બખ્તર)
ಶಸ್ತ್ರಾಗಾರ,આર્મરિસ્ટ
ಆರ್ಯನ್,આર્યન
ಆರ್ಯನ್,આર્યન
ಅಸ್ಕರಿ,અસ્કરી
ನಿಯೋಜಿಸಿ,સોંપણી
ಅಸೈಜ್ ಮಾಡಿ,સહાય કરો
ಅಸೈಜ್ ಮಾಡಿ,સહાય કરો
ಅಸೈಜ್ ಮಾಡಿ,સહાય કરો
ಅಸೈಜ್ ಆಫ್ ಆರ್ಮ್ಸ್ ಆಕ್ಟ್,આર્મ્સ એક્ટની સહાય
ಅಸೈಜ್ ಆಫ್ ಡರೇನ್ ಪ್ರಸ್ತುತಿ,ડેરેન પ્રેઝન્ટમેન્ટની સહાય
ಮೊರ್ಟ್ &#39;ಡಿ&#39; ಪೂರ್ವಜರ ಅಸೈಜ್,મોર્ટ &#39;ડી&#39; પૂર્વજની સહાય
ಡಿಸೈಸಿನ್ ಕಾದಂಬರಿಯ ಅಸೈಜ್,નવલકથા ડીસીસીનની સહાય
ದೌರ್ಜನ್ಯ,અત્યાચાર
ದಾಳಿ,હુમલો
ಆಲಿಕ್ ಕೌನ್ಸಿಲ್,ઓલિક કાઉન્સિલ
ಗೆಡೆಸ್‌ನ ಕೊಡಲಿ (=ಗೆಡೆಸ್ ಕೊಡಲಿ),દેવીની કુહાડી (=દેવીની કુહાડી)
ಆಕ್ಸಿಸ್ (=ದಿ ರೋಮ್-ಬರ್ಲಿನ್-ಟೋಕಿಯೊ ಆಕ್ಸಿಸ್),એક્સિસ (=ધ રોમ-બર્લિન-ટોક્યો એક્સિસ)
ಬ್ಯಾಬಿಲೋನ್,બેબીલોન
ಬ್ಯಾಬಿಲೋನಿಯನ್ ಸೆರೆಯಲ್ಲಿ (=ಬ್ಯಾಬಿಲೋನಿಯನ್ ಸೆರೆಯಲ್ಲಿ),બેબીલોનીયન કેદ (=બેબીલોનીશ કેદ)
ಬಚ್ಚನಾಳ ಭಕ್ತ,બચનલ ભક્ત
ಬಚ್ಚನಾಲಿಯಾ,બચ્ચનલિયા
ಪದವಿ,સ્નાતક
ಬಾಗ್ದಾದ್ ಒಪ್ಪಂದ,બગદાદ કરાર
ಬಾಲ್ಕನ್ ಲೀಗ್,બાલ્કન લીગ
ಬಾಲ್ಕನ್ ಒಪ್ಪಂದ,બાલ્કન કરાર
ಬಾಲ್ಕನ್ ಯುದ್ಧಗಳು,બાલ્કન યુદ્ધો
ಬಾಲ್ಟಿಕ್ ಒಪ್ಪಂದ,બાલ્ટિક સંધિ
ಡಕಾಯಿತ,ડાકુ
ಬ್ಯಾಂಡಂಗ್ ಸಮ್ಮೇಳನ,બાંડુંગ કોન્ફરન્સ
ಬಹಿಷ್ಕಾರ,દેશનિકાલ
ಬ್ಯಾನರ್,બેનર
ಅನಾಗರಿಕ,અસંસ્કારી
ಬಾರ್ಬಿಕನ್,બાર્બીકન
ಬಾರ್ಡೋಲಿ ಸತ್ಯಾಗ್ರಹ,બારડોલી સત્યાગ્રહ
ಬಾರ್ನ್ ಬರ್ನರ್ಗಳು,બાર્ન બર્નર્સ
ಬ್ಯಾರನ್,બેરોન
ಬ್ಯಾರನೇಜ್,બેરોનેજ
ಬರೋನ್ಸ್ ಮೇಜರ್,બેરોન્સ મેજર
ಬ್ಯಾರನ್ಸ್ ಕಿರಿಯರು,બેરોન્સ સગીર
ಬ್ಯಾರನೆಸ್,બેરોનેસ
ಬ್ಯಾರೊನೆಟ್,બેરોનેટ
ಬ್ಯಾರೊನೆಟೇಜ್,બેરોનેટેજ
ಬ್ಯಾರೊನೆಟೇಜ್,બેરોનેટેજ
ಬ್ಯಾರೊನೆಟ್ಸಿ,બેરોનેટસી
ಬರೋನಿ,બેરોની
ಬ್ಯಾರಕೂನ್,બેરાકૂન
ಬ್ಯಾರಕೂನ್,બેરાકૂન
ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್),બેરિકેડ (=બેરિકેડ)
ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್),બેરિકેડ (=બેરિકેડ)
ಬ್ಯಾರಿಕೇಡ್ (=ಬ್ಯಾರಿಕೇಡ್),બેરિકેડ (=બેરિકેડ)
ಮೂಲ ಶಿಬಿರ,મુખ્ય છાવણી
ಬೆಸಿಲಿಕಾ,બેસિલિકા
ಬೆಸಿಲಿಕಾ,બેસિલિકા
ಬಸ್ತಿಲಾ,બેસ્ટિલા
ಬಾಸ್ಟಿಲ್,બેસ્ટિલ
ಬಾಸ್ಟಿಲ್,બેસ્ટિલ
ಬ್ಯಾಟರಿ,બેટરી
ಕದನ,યુદ્ધ
ಬ್ಯಾಟಲ್-ಅರೇ,Batlle-એરે
ಯುದ್ಧದ ಕೂಗು,યુદ્ધ ક્રાય
ಬ್ಯಾಟಲ್ ಡಿನ್,યુદ્ધ દિન
ಯುದ್ಧಭೂಮಿ,યુદ્ધ ક્ષેત્ર
ಯುದ್ಧ ಸ್ತೋತ್ರ,યુદ્ધ સ્તોત્ર
ಸ್ಪರ್ಸ್ ಕದನ,સ્પર્સનું યુદ્ધ
ಬ್ಯಾಟಲ್ ಆಫ್ ದಿ ಸ್ಟ್ಯಾಂಡರ್ಡ್,ધોરણનું યુદ્ધ
ಯುದ್ಧನೌಕೆ,યુદ્ધજહાજ
ಯುದ್ಧನೌಕೆ-ಬಲ,યુદ્ધજહાજ-શક્તિ
ಬೇಯಕ್ಸ್ ವಸ್ತ್ರ,Bayeux ટેપેસ્ટ્રી
ದಾರಿದೀಪ,બીકન
ದಾರಿದೀಪ ಗೋಪುರ,બીકન ટાવર
ಬೀವರ್,બીવર
ಬೀವರ್,બીવર
ಸಮುದ್ರದ ಭಿಕ್ಷುಕರು,સમુદ્રના ભિખારીઓ
ಬೆಲ್ಲಿಕೋಸ್,બેલીકોઝ
ಬೆಲ್ಲಿಕೋಸ್,બેલીકોઝ
ಬೆಲ್ಲಿಕೋಸ್,બેલીકોઝ
ಬೆಲ್ಲಿಕೋಸಿಟಿ,બેલીકોસીટી
ಬೆಲೋನಾ,બેલોના
ಪ್ರಯೋಜನ,લાભ
ಧರ್ಮಗುರುಗಳ ಲಾಭ,ધર્મગુરુઓનો લાભ
ಬೆನೆಲಕ್ಸ್,બેનેલક્સ
ಬರ್ಲಿನ್ ತೀರ್ಪು,બર્લિન હુકમનામું
ಬರ್ಸರ್ಕರ್,બેર્સકર
ಬೆಸೆಂಟ್ (=ಬೆಜಾಂಟ್),બેસન્ટ (=બેઝન્ટ)
ಬೆತೆಲ್,બેથેલ
ಗ್ರಂಥಪಾಲಕ,ગ્રંથસૂચિ
ಗ್ರಂಥಾರಾಧನೆ,ગ્રંથસૂચિ
ದೊಡ್ಡ ಬರ್ತಾ,મોટા બર્થા
ಮತಾಂಧ,ધર્માંધ
ಬಿಲ್ಲೆಟಿಂಗ್,બિલેટિંગ
ಅಟೈಂಡರ್ ಬಿಲ್,અટેન્ડરનું બિલ
ಹಕ್ಕುಗಳ ಮಸೂದೆ,અધિકારોનું વિયેધક
ಜೀವನಚರಿತ್ರೆಕಾರ,જીવનચરિત્રકાર
ಜನ್ಮ ಕಥೆಗಳು,જન્મ કથાઓ
ತಾತ್ಕಾಲಿಕ,બિવૉક
ತಾತ್ಕಾಲಿಕ,બિવૉક
ತಾತ್ಕಾಲಿಕ,બિવૉક
ಬಿಜೋನಿಯಾ,બિઝોનિયા
ಕಪ್ಪು ಪಕ್ಷಿಗಳು,બ્લેક બર્ડિંગ
ಕಪ್ಪು ಬಾವುಟ,કાળો ઝંડો
ಕಪ್ಪು ರಂಧ್ರ,બ્લેક હોલ
ಕಪ್ಪು ರಂಧ್ರ,બ્લેક હોલ
ಕಪ್ಪು ಕಾಲು (=ಹುರುಪು),કાળો પગ (= સ્કેબ)
ಕಪ್ಪು ಶರ್ಟ್,કાળો શર્ટ
ಬ್ಲೇಝೋನ್,બ્લેઝોન
ಬ್ಲೇಝೋನ್,બ્લેઝોન
ಪ್ರಜ್ವಲಿಸುವಿಕೆ,બ્લેઝોનરી
ಪ್ರಜ್ವಲಿಸುವಿಕೆ,બ્લેઝોનરી
ಮಿಂಚುದಾಳಿ,બ્લિટ્ઝક્રેગ
ರಕ್ತರಹಿತ ಕ್ರಾಂತಿ (=ಗ್ಲೋರಿಯಸ್ ರೆವಲ್ಯೂಷನ್),લોહી વગરની ક્રાંતિ (= ભવ્ય ક્રાંતિ)
ಬ್ಲಡ್ವೈಟ್,બ્લડવાઈટ
ಬ್ಲಡಿ ಮೇರಿ,બ્લડી મેરી
ನೀಲಿ,વાદળી
ನೀಲಿ ರಕ್ತ,વાદળી રક્ત
ನೀಲಿ ಪುಸ್ತಕ,વાદળી પુસ્તક
ನೀಲಿ ರಿಬ್ಬನ್,વાદળી રિબન
ನೀಲಿ ರಿಬ್ಬನ್,વાદળી રિબન
ಬ್ಲೂಸ್ (=ರಾಯಲ್ ಹಾರ್ಸ್ ಗಾರ್ಡ್ಸ್),બ્લૂઝ (= રોયલ હોર્સ ગાર્ડ્સ)
ನೀಲಿ ಅಂಗಿ,વાદળી શર્ટ
ಬ್ಲೂ ವಾಟರ್ ಸ್ಕೂಲ್,બ્લુ વોટર સ્કૂલ
ನಿಯಂತ್ರಣ ಮಂಡಳಿ,બોર્ડ ઓફ કંટ્રોલ
ದೇಹದ ರಕ್ಷಾಕವಚ,શારીરિક બખ્તર
ಬೋಯರ್,બોઅર
ಲೂಟಿ,લૂંટ
ಬರೋ,બરો
ಬೌಲ್ಯೂಟೇರಿಯನ್,બુલ્યુટેરિયન
ಬೌರ್ಬನ್,બોર્બોન
ಬಾಕ್ಸರ್ ದಂಗೆ,બોક્સર બળવો
ಬ್ರೇಸ್,તાણવું
ಬ್ರಾಸಾರ್ಡ್,બ્રાસર્ડ
ಬ್ರಾಸಾರ್ಡ್,બ્રાસર્ડ
ಬ್ರೆಡ್ ವಸಾಹತುಗಳು,બ્રેડ વસાહતો
ಸ್ತನ ಫಲಕ,સ્તન પ્લેટ
ಸ್ತನ ಕೆಲಸ,સ્તન કામ
ಬ್ರೆಟ್ವಾಲ್ಡಾ,બ્રેટવાલ્ડા
ಬ್ರಿಗಾಂಡ್,બ્રિગન્ડ
ಬ್ರಿಗಂಡೇಜ್,બ્રિગેન્ડેજ
ಬ್ರಿಟಿಷ್ ಕಾಮನ್‌ವೆಲ್ತ್ ರಾಷ್ಟ್ರಗಳು,બ્રિટિશ કોમનવેલ્થ ઓફ નેશન્સ
ಬ್ರೌನ್ ಶರ್ಟ್ಸ್ (=ನಾಜಿಗಳು),બ્રાઉન શર્ટ્સ (=નાઝીઓ)
ಬ್ರಸೆಲ್ಸ್ ಒಪ್ಪಂದ (ಒಪ್ಪಂದ) ಸಂಸ್ಥೆ (=ಪಶ್ಚಿಮ ಯುರೋಪಿಯನ್ ಒಕ್ಕೂಟ),બ્રસેલ્સ સંધિ (સંધિ) સંસ્થા (=વેસ્ટર્ન યુરોપિયન યુનિયન)
ಬಫ್,બફ
ಬಫ್,બફ
ಬಫ್-ಕೋಟ್,બફ-કોટ
ಬಫ್ಸ್,બફ્સ
ಬುಲೆ (=ಕೌನ್ಸಿಲ್),બુલે (= કાઉન્સિલ)
ಬರ್ಗೇಜ್,બર્ગેજ
ಬರ್ಗೆಸ್,બર્જેસ
ಬೈಜಾಂಟೈನ್,બાયઝેન્ટાઇન
ಬೈಜಾಂಟೈನ್ ಚರ್ಚ್,બાયઝેન્ટાઇન ચર્ચ
ಬೈಜಾಂಟೈನ್ ಸಾಮ್ರಾಜ್ಯ,બાયઝેન્ટાઇન સામ્રાજ્ય
ಬೈಜಾಂಟೈನ್ ಯುಗ,બાયઝેન્ટાઇન યુગ
ಬೈಜಾಂಟೈನ್ ಇತಿಹಾಸಕಾರರು,બાયઝેન્ટાઇન ઇતિહાસકારો
ಕ್ಯಾಬಲ್,કેબલ
ಸೀಸರಿಸಂ,સીઝરિઝમ
ಖಲೀಫ್,ખલીફા
ಕ್ಯಾಲಿಗ್ರಾಫರ್,સુલેખનકાર
ಕ್ಯಾಲಿಗ್ರಾಫಿಸ್ಟ್,સુલેખનકાર
ಕ್ಯಾಲಿಗ್ರಫಿ,સુલેખન
ಕ್ಯಾಲ್ಟ್ರೋಪ್,કેલ્ટ્રોપ
ಸೌಹಾರ್ದತೆ,મિત્રતા
ಕ್ಯಾಮರಿಲ್ಲಾ,કેમેરિલા
ಕ್ಯಾಮರಿಲ್ಲಾ,કેમેરિલા
ಕ್ಯಾಮೆಲಾಕಮ್,કેમલૌકમ
ಮರೆಮಾಚುವಿಕೆ,છદ્માવરણ
ಪ್ರಚಾರ,ઝુંબેશ
ಶಿಬಿರದ ಅನುಯಾಯಿ,શિબિર અનુયાયી
ಕ್ಯಾಂಪೋ ಸ್ಯಾಂಟೋ,કેમ્પો સાન્ટો
ಕ್ಯಾಂಪಸ್ ಮಾರ್ಟಿಯಸ್,કેમ્પસ માર્શિયસ
ಕ್ಯಾನೆಫೊರಾ,કેનેફોરા
ಕ್ಯಾಂಗ್ಯೂ,કેંગ્યુ
ಕ್ಯಾನನೇಡ್,તોપ
ಕ್ಯಾನನ್ ಮೇವು,તોપ ઘાસચારો
ಕ್ಯಾನನ್,કેનન
ಕ್ಯಾನನ್ ಕಾನೂನು,કેનન કાયદો
ಕ್ಯಾನೋಪಸ್ ತೀರ್ಪು,કેનોપસ હુકમનામું
ಕ್ಯಾಂಟಿಂಗ್ ಶಸ್ತ್ರಾಸ್ತ್ರ,શસ્ત્ર
ಬಂಧಿತ,બંદીવાન
ಕ್ಯಾಪ್ಟರ್,કેપ્ટર
ಕಾರ್ಡಿನಲ್,કાર્ડિનલ
ಕಾರ್ಲ್,કાર્લ
ಕ್ಯಾರೊಲಿಂಗಿಯನ್ ರಾಜವಂಶ,કેરોલિંગિયન રાજવંશ
ಕಾರ್ತೂಸಿಯನ್ ಪಂಥ,કાર્થુસિયન સંપ્રદાય
ಕಾರ್ಟೊಸಾ,કાર્ટોસા
ಕ್ಯಾಸ್ಟೇಲಿಯನ್,કેસ્ટેલિયન
ಕ್ಯಾಸ್ಟೆಲಿಯನ್,કેસ્ટેલિયન
ಜಾತಿ ಪದ್ಧತಿ,જાતિ વ્યવસ્થા
ಕೋಟೆ,કિલ્લો
ಕೋಟೆ,કિલ્લો
ಕೋಟೆಯ ಪಟ್ಟಣ,કેસલ ટાઉન
ಕ್ಯಾಸ್ಟ್ರಾ,કાસ્ટ્રા
ಕ್ಯಾಸ್ಟ್ರಾ,કાસ્ટ્રા
ಕ್ಯಾಥೆಡ್ರಾ,કેથેડ્રા
ಕ್ಯಾಥೆಡ್ರಲ್,કેથેડ્રલ
ಕ್ಯಾಟೊ ಸ್ಟ್ರೀಟ್ ಪಿತೂರಿ,કેટો સ્ટ્રીટ કાવતરું
ಕೌಡಿಲ್ಲೊ,કૌડીલો
ಕ್ಯಾವಲಿಯರ್,ઘોડેસવાર
ಕ್ಯಾವಲಿಯರ್,ઘોડેસવાર
ಕ್ಯಾವಲಿಯರ್ ಸಂಸತ್ತು,ઘોડેસવાર સંસદ
ಅದುಲ್ಲಮ್ ಗುಹೆ,અદુલ્લામની ગુફા
ಗುಹೆ ಚಿತ್ರಕಲೆ,ગુફા પેઇન્ટિંગ
ಗುಹೆ ಚಿತ್ರಕಲೆ,ગુફા પેઇન્ટિંગ
ಸೆಂಟಮ್ವಿರ್,સેન્ટુમવીર
ಸೆಂಚುರಿಯನ್,સેન્ચ્યુરિયન
ಶತಮಾನ,સદી
ಚೈನ್ ರಕ್ಷಾಕವಚ (=ಚೈನ್ ಮೇಲ್),સાંકળ બખ્તર (= સાંકળ મેલ)
ಚಾಂಟ್ರಿ,ચેન્ટ્રી
ಚಾಂಟ್ರಿ,ચેન્ટ્રી
ಅಧ್ಯಾಯ ಪುಸ್ತಕ,ચેપ પુસ્તક
ಧರ್ಮಗುರು,ધર્મગુરુ
ಅಧ್ಯಾಯ,પ્રકરણ
ಅಪಘಾತಗಳ ಅಧ್ಯಾಯ,અકસ્માતોનો પ્રકરણ
ಶುಲ್ಕ,ચાર્જ
ಚಾರ್ಜ್ ಡಿ&#39;ಅಫೇರ್ಸ್,ચાર્જ ડી અફેર્સ
ಚಾರ್ಜ್ ವಿಭಜನೆ,ચાર્જ વિદાય
ಚಾರ್ಜರ್,ચાર્જર
ರಥ,રથ
ಸಾರಥಿ,સારથિ
ಸಾರಥಿ,સારથિ
ಸಾರಥಿ,સારથિ
ಚಾರಿಟಿ ಅಡಿಗೆ,ચેરિટી રસોડું
ಚಾರ್ಟರ್,ચાર્ટર
ಚಾರ್ಟಿಸ್ಟ್ ಮೂವ್‌ಮೆಂಟ್ (=ಚಾರ್ಟಿಸಂ),ચાર્ટિસ્ટ ચળવળ (= ચાર્ટિઝમ)
ಚಾರ್ಟೋಫಿಲೇಸಿಯಮ್,ચાર્ટોફિલેસિયમ
ಚಟೌ,ચટેઉ
ಚೆಕ್ ಪೋಸ್ಟ್,ચેક પોસ્ટ
ರಾಸಾಯನಿಕ ಯುದ್ಧ,રાસાયણિક યુદ્ધ
ಚೆಸ್ಟರ್,ચેસ્ટર
ಮುಖ್ಯಸ್ಥ,મુખ્ય
ಮುಖ್ಯಸ್ಥ,સરદાર
ಮುಖ್ಯಸ್ಥ,સરદાર
ಮುಖ್ಯಸ್ಥ,સરદાર
ಚಿಫೋನ್,શિફૉન
ಅಶ್ವದಳ,શૌર્ય
ಆಯ್ಕೆಮಾಡಿದ ಜನರು,પસંદ કરેલા લોકો
ಕ್ರಿಸ್ಮೋಗ್ರಾಫಿಯನ್,ક્રિસ્મોગ્રાફિયન
ಕ್ರೈಸ್ತಪ್ರಪಂಚ,ખ્રિસ્તી ધર્મ
ಕ್ರಿಶ್ಚಿಯನ್ ಯುಗ,ખ્રિસ્તી યુગ
ಕ್ರಿಶ್ಚಿಯನ್ ಸಮಾಜವಾದ,ખ્રિસ્તી સમાજવાદ
ಕ್ರಾನಿಕಲ್,ક્રોનિકલ
ಕ್ರಾನಿಕಲ್,ક્રોનિકર
ಕ್ರೈಸ್ ಚೆರ್ಸೋನೀಸ್,Chryse Chersonese
ಸಿಮೆಲಿಯಮ್,સિમેલિયમ
ಸಿಂಕ್ವೆಸೆಂಟೊ ಶೈಲಿ,Cinquecento પ્રકાર
ಪ್ರದಕ್ಷಿಣೆ,પરિક્રમા
ಸಿಸ್ಟರ್ಸಿಯನ್ ಸನ್ಯಾಸಿ,સિસ્ટરસિયન સાધુ
ಸಿಟಾಡೆಲ್,રાજગઢ
ಉಲ್ಲೇಖ,અવતરણ
ಉಲ್ಲೇಖ,અવતરણ
ನಾಗರಿಕ ಅಸಹಕಾರ,સામાજિક અસહકાર
ಅಂತರ್ಯುದ್ಧ,નાગરિક યુદ્ધ
ಸಿವಿಸ್ ರೋಮನಸ್,સિવિસ રોમનસ
ಶಾಸ್ತ್ರೀಯ ವಯಸ್ಸು,શાસ્ત્રીય વય
ಕ್ಲೆಫ್ಟ್ (=ಕ್ಲೆಫ್ಟ್),Clepht (=klepht)
ಕ್ಲೆರಿಕಲಿಸಂ,કારકુનવાદ
ಕ್ಲರುಚ್,કારકુન
ಕ್ಲಿನಿಯಾಕ್ ಚಲನೆ,ક્લુનિયાક ચળવળ
ಕೋಟ್ ರಕ್ಷಾಕವಚ,કોટ બખ્તર
ಕೋಟ್ ಆಫ್ ಆರ್ಮ್ಸ್,શસ્ત્રોનો કોટ
