English,Malayalam
Abrine,അബ്രിൻ
Abrodil,അബ്രോഡിൽ
Abrupt,പെട്ടെന്നുള്ള
Abrupt jump,പെട്ടെന്നുള്ള ചാട്ടം
Abscised,അബ്സൈസ്ഡ്
Abscised branch,അബ്സൈസ്ഡ് ബ്രാഞ്ച്
Absciss layer,അബ്സിസ്സ് പാളി
Abscissa,അബ്സിസ്സ
Abscission,അബ്സിഷൻ
Absence,അഭാവം
Absent reflection,ഇല്ലാത്ത പ്രതിഫലനം
Absent spectrum,സ്പെക്ട്രം ഇല്ല
Absinthium extract,അബ്സിന്തിയം സത്തിൽ
Absolute,സമ്പൂർണ്ണ
Absolute acceleration,സമ്പൂർണ്ണ ത്വരണം
Absolute accuracy,സമ്പൂർണ്ണ കൃത്യത
Absolute activity,സമ്പൂർണ്ണ പ്രവർത്തനം
Absolute age,സമ്പൂർണ്ണ പ്രായം
Absolute alcohol,സമ്പൂർണ്ണ മദ്യം
Absolute ampere,കേവല ആമ്പിയർ
Absolute angular momentum,കേവല കോണീയ ആക്കം
Absolute boiling point,സമ്പൂർണ്ണ തിളനില
Absolute bolometric luminosity,സമ്പൂർണ്ണ ബൊലോമെട്രിക് ലുമിനോസിറ്റി
Absolute capacity,സമ്പൂർണ്ണ ശേഷി
Absolute chronology,സമ്പൂർണ്ണ കാലഗണന
Absolute coefficient,സമ്പൂർണ്ണ ഗുണകം
Absolute colour index,സമ്പൂർണ്ണ വർണ്ണ സൂചിക
Absolute configuration,സമ്പൂർണ്ണ കോൺഫിഗറേഷൻ
Absolute continuity,സമ്പൂർണ്ണ തുടർച്ച
Absolute convergence,സമ്പൂർണ്ണ ഒത്തുചേരൽ
Absolute coordinate system,സമ്പൂർണ്ണ കോർഡിനേറ്റ് സിസ്റ്റം
Absolute coordinates,സമ്പൂർണ്ണ കോർഡിനേറ്റുകൾ
Absolute coulomb,സമ്പൂർണ്ണ കൂലോംബ്
Absolute darkness,തികഞ്ഞ ഇരുട്ട്
Absolute density,കേവല സാന്ദ്രത
Absolute differential,കേവല വ്യത്യാസം
Absolute differential calculus,സമ്പൂർണ്ണ ഡിഫറൻഷ്യൽ കാൽക്കുലസ്
Absolute displacement,സമ്പൂർണ്ണ സ്ഥാനചലനം
Absolute drift,സമ്പൂർണ്ണ ഡ്രിഫ്റ്റ്
Absolute e.m.u.,സമ്പൂർണ്ണ എമു
Absolute e.s.u.,സമ്പൂർണ്ണ ഇസു
Absolute efficiency,സമ്പൂർണ്ണ കാര്യക്ഷമത
Absolute electrometer,കേവല ഇലക്ട്രോമീറ്റർ
Absolute error,സമ്പൂർണ്ണ പിശക്
Absolute frequency,കേവല ആവൃത്തി
Absolute humidity,സമ്പൂർണ്ണ ഈർപ്പം
Absolute incidence,സമ്പൂർണ്ണ സംഭവങ്ങൾ
Absolute index of refraction,അപവർത്തനത്തിന്റെ സമ്പൂർണ്ണ സൂചിക
Absolute instability,സമ്പൂർണ്ണ അസ്ഥിരത
Absolute intensity,സമ്പൂർണ്ണ തീവ്രത
Absolute invariant,കേവല മാറ്റമില്ലാത്തത്
Absolute length,സമ്പൂർണ്ണ ദൈർഘ്യം
Absolute luminosity curve,സമ്പൂർണ്ണ പ്രകാശ വക്രം
Absolute magnitude,കേവലമായ അളവ്
Absolute manometer,കേവല മാനുമീറ്റർ
Absolute maximum,സമ്പൂർണ്ണ പരമാവധി
Absolute maximum rating,സമ്പൂർണ്ണ പരമാവധി റേറ്റിംഗ്
Absolute minimum,സമ്പൂർണ്ണ മിനിമം
Absolute momentum,സമ്പൂർണ്ണ ആക്കം
Absolute motion,സമ്പൂർണ്ണ ചലനം
Absolute movement,സമ്പൂർണ്ണ ചലനം
Absolute number,കേവല സംഖ്യ
Absolute observation,സമ്പൂർണ്ണ നിരീക്ഷണം
Absolute ohm,കേവല ഓം
Absolute permittivity,സമ്പൂർണ്ണ അനുമതി
Absolute pressure (true pressure),സമ്പൂർണ്ണ മർദ്ദം (യഥാർത്ഥ മർദ്ദം)
Absolute property,സമ്പൂർണ്ണ സ്വത്ത്
Absolute reaction rate,സമ്പൂർണ്ണ പ്രതികരണ നിരക്ക്
Absolute scalar,കേവല സ്കെയിലർ
Absolute scale of temperature,താപനിലയുടെ കേവല സ്കെയിൽ
Absolute significance,സമ്പൂർണ്ണ പ്രാധാന്യം
Absolute stress,സമ്പൂർണ്ണ സമ്മർദ്ദം
Absolute symmetry,കേവല സമമിതി
Absolute system of motion,സമ്പൂർണ്ണ ചലന സംവിധാനം
Absolute temperature,കേവല താപനില
Absolute time,സമ്പൂർണ്ണ സമയം
Absolute truth,പരമമായ സത്യം
Absolute unit,സമ്പൂർണ്ണ യൂണിറ്റ്
Absolute value,യഥാർത്ഥ മൂല്യം
Absolute value computer,സമ്പൂർണ്ണ മൂല്യമുള്ള കമ്പ്യൂട്ടർ
Absolute velocity,സമ്പൂർണ്ണ വേഗത
Absolute viscosity,സമ്പൂർണ്ണ വിസ്കോസിറ്റി
Absolute vorticity,സമ്പൂർണ്ണ ചുഴലിക്കാറ്റ്
Absolute weight,സമ്പൂർണ്ണ ഭാരം
Absolute zero,കേവല പൂജ്യം
Absorb,ആഗിരണം ചെയ്യുക
Absorbable,ആഗിരണം ചെയ്യാവുന്ന
Absorbance,ആഗിരണം
Absorbate,ആഗിരണം ചെയ്യുക
Absorbed,ആഗിരണം
Absorbed clay,ആഗിരണം ചെയ്ത കളിമണ്ണ്
Absorbed dose,ആഗിരണം ചെയ്യപ്പെട്ട ഡോസ്
Absorbed dose rate,ആഗിരണം ചെയ്യപ്പെടുന്ന ഡോസ് നിരക്ക്
Absorbed energy,ആഗിരണം ചെയ്യപ്പെടുന്ന ഊർജ്ജം
Absorbency,ആഗിരണം
Absorbency index,ആഗിരണം സൂചിക
Absorbent,ആഗിരണം ചെയ്യുന്ന
Absorbent ash,ആഗിരണം ചെയ്യുന്ന ചാരം
Absorbent cotton,ആഗിരണം ചെയ്യുന്ന പരുത്തി
Absorber,അബ്സോർബർ
Absorbing barrier,ആഗിരണം തടസ്സം
Absorbing capacity,ആഗിരണം ചെയ്യാനുള്ള ശേഷി
Absorbing column,കോളം ആഗിരണം ചെയ്യുന്നു
Absorbing Markov chain,മാർക്കോവ് ചെയിൻ ആഗിരണം ചെയ്യുന്നു
Absorbing medium,ആഗിരണം ചെയ്യുന്ന മാധ്യമം
Absorbing power,ആഗിരണം ശക്തി
Absorbing set,ആഗിരണം ചെയ്യുന്ന സെറ്റ്
Absorbing topology,ടോപ്പോളജി ആഗിരണം ചെയ്യുന്നു
Absorbing wedge,ആഗിരണം ചെയ്യുന്ന വെഡ്ജ്
Absorptance,ആഗിരണം
Absorptiometer,അബ്സോർപ്റ്റിയോമീറ്റർ
Absorptiometry,അബ്സോർപ്റ്റിയോമെട്രി
Absorption,ആഗിരണം
Absorption allowance,ആഗിരണം അലവൻസ്
Absorption anomaly,ആഗിരണം അപാകത
Absorption apparatus,ആഗിരണം ചെയ്യാനുള്ള ഉപകരണം
Absorption band,ആഗിരണം ബാൻഡ്
Absorption cell,ആഗിരണം സെൽ
Absorption center,ആഗിരണം കേന്ദ്രം
Absorption circuit,ആഗിരണം സർക്യൂട്ട്
Absorption coefficient,ആഗിരണം ഗുണകം
Absorption column,ആഗിരണം കോളം
Absorption constant,ആഗിരണ സ്ഥിരത
Absorption control,ആഗിരണം നിയന്ത്രണം
Absorption cross section,ആഗിരണം ക്രോസ് സെക്ഷൻ
Absorption current,ആഗിരണം കറന്റ്
Absorption curve (tranmission curve),ആഗിരണം വക്രം (ട്രാൻസ്മിഷൻ കർവ്)
Absorption discontinuity,ആഗിരണം നിർത്തലാക്കൽ
Absorption edge,ആഗിരണം എഡ്ജ്
Absorption equipment,ആഗിരണം ഉപകരണങ്ങൾ
Absorption factor,ആഗിരണം ഘടകം
Absorption filter,ആഗിരണം ഫിൽട്ടർ
Absorption flame photometry,ആഗിരണം ജ്വാല ഫോട്ടോമെട്രി
Absorption gasoline,ആഗിരണം ഗ്യാസോലിൻ
Absorption hygrometer,ആഗിരണം ഹൈഗ്രോമീറ്റർ
Absorption index,ആഗിരണം സൂചിക
Absorption lag,ആഗിരണം കാലതാമസം
Absorption limit,ആഗിരണം പരിധി
Absorption line,ആഗിരണം ലൈൻ
Absorption loss,ആഗിരണം നഷ്ടം
Absorption modulation,ആഗിരണം മോഡുലേഷൻ
Absorption of light,പ്രകാശത്തിന്റെ ആഗിരണം
Absorption of moisture,ഈർപ്പം ആഗിരണം
Absorption of radiant energy,വികിരണ ഊർജ്ജത്തിന്റെ ആഗിരണം
Absorption oil,ആഗിരണം എണ്ണ
Absorption operator,അബ്സോർപ്ഷൻ ഓപ്പറേറ്റർ
Absorption peak,ആഗിരണം കൊടുമുടി
Absorption photometry,ആഗിരണം ഫോട്ടോമെട്രി
Absorption pipette,ആഗിരണം പൈപ്പറ്റ്
Absorption progression,ആഗിരണം പുരോഗതി
Absorption rate,ആഗിരണം നിരക്ക്
Absorption ratio,ആഗിരണം അനുപാതം
Absorption refrigerator,ആഗിരണം റഫ്രിജറേറ്റർ
Absorption series,ആഗിരണം പരമ്പര
Absorption spectrometer,ആഗിരണം സ്പെക്ട്രോമീറ്റർ
Absorption spectrophotometry,അബ്സോർപ്ഷൻ സ്പെക്ട്രോഫോട്ടോമെട്രി
Absorption spectrum,ആഗിരണം സ്പെക്ട്രം
Absorption system,ആഗിരണം സംവിധാനം
Absorption tower,ആഗിരണം ടവർ
Absorption tube,ആഗിരണം ട്യൂബ്
Absorption wavemeter,ആഗിരണം വേവ്മീറ്റർ
Absorptive,ആഗിരണം ചെയ്യുന്ന
Absorptive attenuator,അബ്സോർപ്റ്റീവ് അറ്റൻവേറ്റർ
Absorptive law,ആഗിരണം നിയമം
Absorptive medium,ആഗിരണം ചെയ്യുന്ന മാധ്യമം
Absorptive power,ആഗിരണ ശക്തി
Absorptive surface,ആഗിരണം ചെയ്യുന്ന ഉപരിതലം
Absorptivity,ആഗിരണം
Abstergent (detergent),അബ്‌സ്റ്റർജെന്റ് (ഡിറ്റർജന്റ്)
Abstract,അമൂർത്തമായ
Abstract Cauchy problem,അമൂർത്തമായ Cauchy പ്രശ്നം
Abstraction,അമൂർത്തീകരണം
Abstriction,സംഗ്രഹം
Absurdity (antinomy),അസംബന്ധം (വിരുദ്ധത)
Abundance ratio,സമൃദ്ധി അനുപാതം
Abvolt,അബ്വോൾട്ട്
Abwatt,അബ്വാട്ട്
Abyssal,അഗാധം
Abyssal current,അബിസൽ കറന്റ്
Abyssal deposit,അഗാധ നിക്ഷേപം
Abyssal fauna,അഗാധ ജന്തുജാലം
Abyssal zone,അഗാധ മേഖല
Acacia,അക്കേഷ്യ
Acaroid resin,അക്കറോയിഡ് റെസിൻ
Accelerated,ത്വരിതപ്പെടുത്തി
Accelerated ageing test,ത്വരിതപ്പെടുത്തിയ പ്രായമാകൽ പരിശോധന
Accelerated erosion,ത്വരിതപ്പെടുത്തിയ മണ്ണൊലിപ്പ്
Accelerated filtration,ത്വരിതപ്പെടുത്തിയ ഫിൽട്ടറേഷൻ
Accelerated flow,ത്വരിതപ്പെടുത്തിയ ഒഴുക്ക്
Accelerated motion,ത്വരിതപ്പെടുത്തിയ ചലനം
Accelerated ordering,ത്വരിതപ്പെടുത്തിയ ഓർഡർ
Accelerated system,ത്വരിതപ്പെടുത്തിയ സംവിധാനം
Accelerating balance,ബാലൻസ് ത്വരിതപ്പെടുത്തുന്നു
Accelerating chamber,ത്വരിതപ്പെടുത്തുന്ന അറ
Accelerating electrode,ത്വരിതപ്പെടുത്തുന്ന ഇലക്ട്രോഡ്
Accelerating period,ത്വരിതപ്പെടുത്തുന്ന കാലയളവ്
Accelerating phase,ത്വരിതപ്പെടുത്തുന്ന ഘട്ടം
Accelerating rate,ത്വരിതപ്പെടുത്തുന്ന നിരക്ക്
Accelerating voltage,ത്വരിതപ്പെടുത്തുന്ന വോൾട്ടേജ്
Acceleration,ത്വരണം
Acceleration blowout,ആക്സിലറേഷൻ ബ്ലോഔട്ട്
Acceleration coefficient,ആക്സിലറേഷൻ കോഫിഫിഷ്യന്റ്
Acceleration component,ത്വരിതപ്പെടുത്തൽ ഘടകം
Acceleration due to gravity,ഗുരുത്വാകർഷണം മൂലം ത്വരണം
Acceleration factor,ത്വരിതപ്പെടുത്തൽ ഘടകം
Acceleration feedback,ആക്സിലറേഷൻ ഫീഡ്ബാക്ക്
Acceleration of gravity,ഗുരുത്വാകർഷണ ത്വരണം
Acceleration potential,ത്വരിതപ്പെടുത്തൽ സാധ്യത
Acceleration principle,ത്വരിതപ്പെടുത്തൽ തത്വം
Acceleration process,ത്വരിതപ്പെടുത്തൽ പ്രക്രിയ
Acceleration space,ത്വരിതപ്പെടുത്തൽ സ്ഥലം
Acceleration technique,ത്വരിതപ്പെടുത്തൽ സാങ്കേതികത
Acceleration tolerance,ആക്സിലറേഷൻ ടോളറൻസ്
Acceleration voltage,ആക്സിലറേഷൻ വോൾട്ടേജ്
Acceleration wave,ആക്സിലറേഷൻ വേവ്
Accelerative,ത്വരിതപ്പെടുത്തുന്ന
Accelerator,ആക്സിലറേറ്റർ
Accelerator equation,ആക്സിലറേറ്റർ സമവാക്യം
Accelerator pump,ആക്സിലറേറ്റർ പമ്പ്
Acceleratory,ത്വരിതപ്പെടുത്തൽ
Acceleratory motion,ത്വരിതഗതിയിലുള്ള ചലനം
Accelerin,ആക്സിലറിൻ
Accelerograph,ആക്സിലറോഗ്രാഫ്
Accelerometer,ആക്സിലറോമീറ്റർ
Accelerometer matching,ആക്സിലറോമീറ്റർ പൊരുത്തപ്പെടുത്തൽ
Accentric,അസെൻട്രിക്
Acceptability,സ്വീകാര്യത
Acceptable limit,സ്വീകാര്യമായ പരിധി
Acceptable quality level,സ്വീകാര്യമായ നിലവാരം
Acceptance angle,സ്വീകാര്യത ആംഗിൾ
Acceptance boundry,സ്വീകാര്യത പരിധി
Acceptance criteria,സ്വീകാര്യത മാനദണ്ഡം
Acceptance procedure,സ്വീകാര്യത നടപടിക്രമം
Acceptance region,സ്വീകാര്യത പ്രദേശം
Acceptance test,സ്വീകാര്യത പരിശോധന
Acceptor,സ്വീകർത്താവ്
Acceptor atom,സ്വീകരിക്കുന്ന ആറ്റം
Acceptor bond,സ്വീകരിക്കുന്ന ബോണ്ട്
Acceptor circuit,സ്വീകരിക്കുന്ന സർക്യൂട്ട്
Acceptor level,സ്വീകരിക്കുന്ന നില
Acceptor molecule,സ്വീകരിക്കുന്ന തന്മാത്ര
Acceptor property,സ്വീകരിക്കുന്ന സ്വത്ത്
Acceptor property level,സ്വീകർത്താവിന്റെ സ്വത്ത് നില
Accererating tube,ത്വരിതപ്പെടുത്തുന്ന ട്യൂബ്
Access,പ്രവേശനം
Access mechanism,ആക്സസ് മെക്കാനിസം
Access time,പ്രവേശന സമയം
Accessibility,പ്രവേശനക്ഷമത
Accessible,ആക്സസ് ചെയ്യാവുന്നത്
Accessory,ഉപസാധനം
Accessory mineral,അനുബന്ധ ധാതു
Accessory plate,ആക്സസറി പ്ലേറ്റ്
Accessory record,ആക്സസറി റെക്കോർഡ്
Accident,അപകടം
Accidental,ആകസ്മികം
Accidental coincidence,ആകസ്മികമായ യാദൃശ്ചികത
Accidental correction,ആകസ്മികമായ തിരുത്തൽ
Accidental double refraction,ആകസ്മികമായ ഇരട്ട അപവർത്തനം
Accidental error,ആകസ്മികമായ പിശക്
Accidental jammimg,ആകസ്മികമായ ജാമിംഗ്
Accidental predissociation,ആകസ്മികമായ മുൻകരുതൽ
Accidental sampling,ആകസ്മികമായ സാമ്പിൾ
Accidental transmission,ആകസ്മികമായ കൈമാറ്റം
Accidental variation,ആകസ്മികമായ വ്യതിയാനം
Acclimation,അക്ലിമേഷൻ
Acclimatization,അക്ലിമൈസേഷൻ
Accoloy,അക്കോലോയ്
Accommodation,താമസ സൗകര്യം
Accommodation coefficient,താമസ ഗുണകം
Accommodation of eye,കണ്ണിന്റെ താമസം
Accredited milk,അംഗീകൃത പാൽ
Accretion,അക്രിഷൻ
Accretion efficiency,അക്രിഷൻ കാര്യക്ഷമത
Accretion process,അക്രിഷൻ പ്രക്രിയ
Accrodies (acaroids),അക്രോഡീസ് (അകരോയിഡുകൾ)
Accrodies resin,അക്രോഡീസ് റെസിൻ
Accumulated,കുമിഞ്ഞുകൂടി
Accumulated error,സഞ്ചിത പിശക്
Accumulated sediment,അടിഞ്ഞുകൂടിയ അവശിഷ്ടം
Accumulated temperature,സഞ്ചിത താപനില
Accumulation,സഞ്ചയനം
Accumulation coefficient,ശേഖരണ ഗുണകം
Accumulation curve,ശേഖരണ വക്രം
Accumulation hypothesis,ശേഖരണ സിദ്ധാന്തം
Accumulation of energy,ഊർജ്ജ ശേഖരണം
Accumulation of temperature,താപനിലയുടെ ശേഖരണം
Accumulation ratio,ശേഖരണ അനുപാതം
Accumulation zone,ശേഖരണ മേഖല
Accumulator,അക്യുമുലേറ്റർ
Accuracy,കൃത്യത
Accuracy of certification,സർട്ടിഫിക്കേഷന്റെ കൃത്യത
Accuracy of measurement,അളവെടുപ്പിന്റെ കൃത്യത
Accurate,കൃത്യമാണ്
Accurate instrumental observation,കൃത്യമായ ഉപകരണ നിരീക്ഷണം
Accurate range marker,കൃത്യമായ ശ്രേണി മാർക്കർ
Accurate scanning,കൃത്യമായ സ്കാനിംഗ്
Ace-,ഏസ്-
Acelerate,ത്വരിതപ്പെടുത്തുക
Acenaphthene,അസെനാഫ്തീൻ
Acenaphthene quinone,അസെനാഫ്തീൻ ക്വിനോൺ
Acenaphthylene,അസെനാഫ്തലീൻ
Acentric crystal structure,അസെൻട്രിക് ക്രിസ്റ്റൽ ഘടന
Acentric synthesis,അസെൻട്രിക് സിന്തസിസ്
Acetal,അസറ്റൽ
Acetal decompoition,അസറ്റൽ വിഘടനം
Acetal formation mechanism,അസറ്റൽ രൂപീകരണ സംവിധാനം
Acetal solvolysis,അസറ്റൽ സോൾവോളിസിസ്
Acetaldehyde,അസറ്റാൽഡിഹൈഡ്
Acetaldol,അസറ്റാൽഡോൾ
Acetaldoxime,അസറ്റാൽഡോക്സിം
Acetalization,അസറ്റലൈസേഷൻ
Acetamide,അസറ്റാമൈഡ്
Acetamidoacetic acid,അസെറ്റാമിഡോഅസെറ്റിക് ആസിഡ്
Acetamidophenetole,അസറ്റാമിഡോഫെനെറ്റോൾ
Acetanilide,അസറ്റാനിലൈഡ്
Acetate,അസറ്റേറ്റ്
Acetate dope,അസറ്റേറ്റ് ഡോപ്പ്
Acetate fiber,അസറ്റേറ്റ് ഫൈബർ
Acetate film,അസറ്റേറ്റ് ഫിലിം
Acetate green,അസറ്റേറ്റ് പച്ച
Acetate ink,അസറ്റേറ്റ് മഷി
Acetate of lime,കുമ്മായം അസറ്റേറ്റ്
Acetate rayon,അസറ്റേറ്റ് റയോൺ
Acetate resist,അസറ്റേറ്റ് പ്രതിരോധം
Acetate silk,അസറ്റേറ്റ് സിൽക്ക്
Acetazole amide,അസറ്റാസോൾ അമൈഡ്
Acetic,അസറ്റിക്
Acetic acid,അസറ്റിക് ആസിഡ്
Acetic anhydride,അസറ്റിക് അൻഹൈഡ്രൈഡ്
Acetic ether,അസറ്റിക് ഈഥർ
Acetic fermentation,അസറ്റിക് അഴുകൽ
Acetifier,അസറ്റിഫയർ
Acetin,അസറ്റിൻ
Acetoacetanilide,അസെറ്റോഅസെറ്റനിലൈഡ്
Acetoacetic acid,അസെറ്റോഅസെറ്റിക് ആസിഡ്
Acetoacetic ester,അസെറ്റോഅസെറ്റിക് ഈസ്റ്റർ
Acetobacter,അസറ്റോബാക്റ്റർ
Acetobromal,അസെറ്റോബ്രോമൽ
Acetoin,അസെറ്റോയിൻ
Acetol,അസറ്റോൾ
Acetolysis,അസറ്റോലിസിസ്
Acetomesitylene,അസെറ്റോമെസിറ്റിലീൻ
Acetonate,അസറ്റോണേറ്റ്
Acetone,അസെറ്റോൺ
Acetone extract,അസെറ്റോൺ സത്തിൽ
Acetone number test,അസെറ്റോൺ നമ്പർ പരിശോധന
Acetone-benzol process,അസെറ്റോൺ-ബെൻസോൾ പ്രക്രിയ
Acetone-butanol fermentation,അസെറ്റോൺ-ബ്യൂട്ടനോൾ അഴുകൽ
Acetone-extractable,അസെറ്റോൺ-എക്സ്ട്രാക്റ്റബിൾ
Acetonic acid,അസെറ്റോണിക് ആസിഡ്
Acetonitrile,അസെറ്റോണിട്രൈൽ
Acetonitrolic acid,അസെറ്റോണിട്രോളിക് ആസിഡ്
Acetonyl acetone,അസെറ്റോണൈൽ അസെറ്റോൺ
Acetoorcein stain,അസറ്റോർസെയിൻ കറ
Acetophenetide,അസെറ്റോഫെനെറ്റൈഡ്
Acetophenetidine,അസെറ്റോഫെനെറ്റിഡിൻ
Acetophenone,അസെറ്റോഫെനോൺ
Acetothienone,അസെറ്റോത്തിയെനോൺ
Acetotoluide,അസറ്റോടോലൂയിഡ്
Acetoxime,അസെറ്റോക്സിം
Acetoxyacenaphthene,അസെറ്റോക്സിയാസെനാഫ്തീൻ
Acetoxylation,അസറ്റോക്സൈലേഷൻ
Acetyl,അസറ്റൈൽ
Acetyl acetonate,അസറ്റൈൽ അസെറ്റോണേറ്റ്
Acetyl acetonato-,അസറ്റൈൽ അസെറ്റോനാറ്റോ-
Acetyl cellulose,അസറ്റൈൽ സെല്ലുലോസ്
Acetyl derivative,അസറ്റൈൽ ഡെറിവേറ്റീവ്
Acetyl isoeugenol,അസറ്റൈൽ ഐസോയുജെനോൾ
Acetyl peroxide,അസറ്റൈൽ പെറോക്സൈഡ്
Acetyl salicylic acid,അസറ്റൈൽ സാലിസിലിക് ആസിഡ്
Acetyl value,അസറ്റൈൽ മൂല്യം
Acetyl veratryl bikhaconine,അസറ്റൈൽ വെരാട്രൈൽ ബിഖാകോണിൻ
Acetylate,അസറ്റിലേറ്റ്
Acetylation,അസറ്റിലേഷൻ
Acetylator,അസറ്റിലേറ്റർ
Acetylcholine,അസറ്റൈൽകോളിൻ
Acetylene,അസറ്റലീൻ
Acetylene air blowpipe,അസറ്റലീൻ എയർ ബ്ലോപൈപ്പ്
Acetylene black,അസറ്റലീൻ കറുപ്പ്
Acetylene dicarboxylic acid,അസറ്റലീൻ ഡൈകാർബോക്‌സിലിക് ആസിഡ്
Acetylene generator,അസറ്റലീൻ ജനറേറ്റർ
Acetylene polymer,അസറ്റലീൻ പോളിമർ
Acetylene-allene rerrangement,അസറ്റിലീൻ-അലീൻ പുനഃക്രമീകരണം
Acetylenic,അസറ്റിലിനിക്
Acetylenic bond,അസറ്റിലിനിക് ബോണ്ട്
Acetylenogen,അസറ്റിലിനോജൻ
Acetylide,അസറ്റിലൈഡ്
Acetylium ion,അസറ്റിലിയം അയോൺ
Acetylmethyl carbinol,അസറ്റൈൽമെതൈൽ കാർബിനോൾ
Acetylmuramic acid,അസറ്റൈൽമുറാമിക് ആസിഡ്
Acheson graphite,അച്ചെസൺ ഗ്രാഫൈറ്റ്
Acheson process,അച്ചെസൺ പ്രക്രിയ
Achieved value,മൂല്യം കൈവരിച്ചു
Achilleic acid,അക്കിലിക് ആസിഡ്
Achirite,അചിരൈറ്റ്
Achroic,അക്രോയിക്
Achroite,അക്രോയിറ്റ്
Achromatic,അക്രോമാറ്റിക്
Achromatic analyser,അക്രോമാറ്റിക് അനലൈസർ
Achromatic antenna,അക്രോമാറ്റിക് ആന്റിന
Achromatic figure,അക്രോമാറ്റിക് രൂപം
Achromatic lens,അക്രോമാറ്റിക് ലെൻസ്
Achromatic locus,അക്രോമാറ്റിക് ലോക്കസ്
Achromatic object lens,അക്രോമാറ്റിക് ഒബ്ജക്റ്റ് ലെൻസ്
Achromatic prism,അക്രോമാറ്റിക് പ്രിസം
Achromaticity,അക്രോമാറ്റിറ്റി
Achromatin,അക്രോമാറ്റിൻ
Achromatisation,അക്രോമാറ്റിസേഷൻ
Achromatism,അക്രോമാറ്റിസം
Achromobacter,അക്രോമോബാക്റ്റർ
Aci-,അസി-
Acicular,അക്യുലാർ
Acicular powder,അക്യുലാർ പൊടി
Acicular shape,അക്യുലാർ ആകൃതി
Acid,ആസിഡ്
Acid alcohol,ആസിഡ് മദ്യം
Acid amide,ആസിഡ് അമൈഡ്
Acid azide,ആസിഡ് അസൈഡ്
Acid bath,ആസിഡ് ബാത്ത്
