Gujarati,Marathi
સંલગ્ન ભૂમિતિ,affine भूमिती
affine મેપિંગ,affine मॅपिंग
સંલગ્ન રૂપાંતર,affine परिवर्तन
એકંદર ચલો,एकत्रित व्हेरिएबल्स
બીજગણિત,बीजगणित
બીજગણિતીય રીતે બંધ,बीजगणितानुसार बंद
બીજગણિતીય સમીકરણ,बीजगणितीय समीकरण
બીજગણિતીય અભિવ્યક્તિ,बीजगणितीय अभिव्यक्ती
બીજગણિત સ્વરૂપ,बीजगणितीय फॉर्म
બીજગણિત કાર્ય,बीजगणितीय कार्य
બીજગણિત ભૂમિતિ,बीजगणितीय भूमिती
બીજગણિત ગુણાકાર,बीजगणितीय गुणाकार
બીજગણિત સિસ્ટમ,बीजगणित प्रणाली
તમામ પૂર્ણાંક સમસ્યા,सर्व-पूर्णांक समस्या
ફાળવણી સમસ્યા,वाटप समस्या
આલ્ફાબેટીકલ નોટેશન,वर्णक्रमानुसार नोटेशन
આલ્ફાબેટીક અક્ષર,वर्णमाला वर्ण
વૈકલ્પિક કોણ,पर्यायी कोन
વૈકલ્પિક સ્વરૂપ,पर्यायी फॉर्म
વૈકલ્પિક જૂથ,पर्यायी गट
વૈકલ્પિક મેટ્રિક્સ,पर्यायी मॅट्रिक्स
વૈકલ્પિક શ્રેણી,पर्यायी मालिका
વૈકલ્પિક પૂર્વધારણા,पर्यायी गृहीतक
વૈકલ્પિક ઓપ્ટિમા,पर्यायी ऑप्टिमा
વૈકલ્પિક પરિણામ,पर्यायी परिणाम
એનાલોગ-ટુ-ડિજિટલ કન્વર્ટર,अॅनालॉग-टू-डिजिटल कनवर्टर
એનાલોગ કમ્પ્યુટર,अॅनालॉग संगणक
વિશ્લેષણ,विश्लेषण
સહપ્રવૃત્તિનું વિશ્લેષણ,सहप्रसरणाचे विश्लेषण
ગણતરી માહિતીનું વિશ્લેષણ,गणना डेटाचे विश्लेषण
વિચલનનું વિશ્લેષણ,भिन्नतेचे विश्लेषण
વિશ્લેષણાત્મક ભૂમિતિ,विश्लेषणात्मक भूमिती
વિશ્લેષણાત્મક કાર્ય,विश्लेषणात्मक कार्य
કોણ,कोन
સંપર્ક કોણ,संपर्क कोन
વિચલન કોણ,विक्षेपण कोन
હતાશાનો કોણ,उदासीनता कोन
વિચલન કોણ,विचलन कोन
વિવર્તન કોણ,विवर्तन कोन
એલિવેશન કોણ,उंचीचा कोन
ઘટના કોણ,घटनेचा कोन
પ્રક્ષેપણ કોણ,प्रक्षेपण कोन
પ્રતિબિંબ કોણ,परावर्तन कोन
રીફ્રેક્શન કોણ,अपवर्तन कोन
પરિભ્રમણ કોણ,रोटेशनचा कोन
કુલ પ્રતિબિંબ કોણ,एकूण परावर्तनाचा कोन
કોણીય પ્રવેગક,कोनीय प्रवेग
કોણીય ગતિ,कोणीय गती
કોણીય ઝડપ,कोनीय गती
કોણીય વેગ,कोनीय गती
વલય,वलय
જવાબ,उत्तर
વિરોધી વ્યુત્પન્ન,विरोधी व्युत्पन्न
એન્ટિસપ્રમાણ કાર્ય,विषमताविरोधी कार्य
લાગુ,लागू
અરજી,अर्ज
લાગુ ડાયનેમિક પ્રોગ્રામિંગ,लागू डायनॅमिक प्रोग्रामिंग
લાગુ ભૂમિતિ,लागू भूमिती
લાગુ ગણિત,लागू गणित
લાગુ આંકડા,लागू आकडेवारी
લગભગ,अंदाजे
લગભગ સતત કાર્ય,अंदाजे सतत कार्य
અંદાજિત પદ્ધતિ,अंदाजे पद्धत
અંદાજિત ઉકેલ,अंदाजे उपाय
અંદાજની સમસ્યા,अंदाजे समस्या
અંદાજિત મિલકત,अंदाजे मालमत्ता
યોગ્યતા પરીક્ષણ બેટરી,योग्यता चाचणी बॅटरी
આર્ગાન્ડ ડાયાગ્રામ,आर्गंड आकृती
મનસ્વી રીતે પસંદ કરેલ,अनियंत्रितपणे निवडले
મનસ્વી,अनियंत्रित
મનસ્વી સતત,अनियंत्रित स्थिरांक
મનસ્વી તત્વ,अनियंत्रित घटक
મનસ્વી બિંદુ,अनियंत्रित बिंदू
આર્કેમીડિયન કાયદો,आर्किमेडियन कायदा
આર્કિમિડીઝ સિદ્ધાંત,आर्किमिडीज तत्त्व
ચાપ લંબાઈ,चाप लांबी
વર્તુળની ચાપ,वर्तुळाचा चाप
આર્ક સાઈન વિતરણ,आर्क साइन वितरण
આર્ક સાઈન ટ્રાન્સફોર્મેશન,चाप साइन परिवर्तन
વિસ્તાર,क्षेत्र
ક્ષેત્રીય રચના,क्षेत्रीय पोत
જટિલ સંખ્યાની દલીલ,जटिल संख्येचा युक्तिवाद
અંકગણિત સરેરાશ,अंकगणित सरासरी
અંકગણિત કામગીરી,अंकगणित ऑपरेशन
અંકગણિત એકમ,अंकगणित एकक
વ્યવસ્થા,व्यवस्था
એરે,रचना
કૃત્રિમ ઉપગ્રહ,कृत्रिम उपग्रह
કૃત્રિમ ચલ,कृत्रिम व्हेरिएबल
ચડવું,चढणे
ચડતા,चढत्या
તીવ્રતાનો ચડતો ક્રમ,परिमाणाचा चढता क्रम
ચડતી શ્રેણી,चढत्या मालिका
એસેમ્બલર ભાષા,असेंबलर भाषा
સોંપણીની સમસ્યા,असाइनमेंट समस्या
સહયોગી કાયદો,सहयोगी कायदा
ઓપરેટરોનો સહયોગી કાયદો,ऑपरेटर्सचा सहयोगी कायदा
સહયોગી કામગીરી,सहयोगी ऑपरेशन
સહયોગ,सहवास
ધાર્યું સરેરાશ,सरासरी गृहीत धरले
અનુમાનિત સંભાવના વિતરણ,गृहीत संभाव्यता वितरण
ધારણા,गृहीतक
જ્યોતિષ,ज्योतिष
એસ્ટ્રોનોટિકલ એન્જિનિયર,अंतराळवीर अभियंता
ખગોળશાસ્ત્રી,खगोलशास्त्रज्ञ
ખગોળશાસ્ત્રીય ઘડિયાળ,खगोलशास्त्रीय घड्याळ
ખગોળશાસ્ત્ર,खगोलशास्त्र
અસમપ્રમાણ વળાંક,असममित वक्र
અસમપ્રમાણતા,विषमता
એસિમ્પ્ટોટ,लक्षणे
એસિમ્પટોટિક,लक्षणे नसलेला
એસિમ્પટોટિકલી કાર્યક્ષમ અંદાજકાર,असिम्प्टोटिकली कार्यक्षम अंदाजकर्ता
એસિમ્પટોટિકલી નિષ્પક્ષ અંદાજકર્તા,asymptotically निष्पक्ष अंदाजकर्ता
એસિમ્પ્ટોટિક વર્તન,लक्षणे नसलेले वर्तन
એસિમ્પ્ટોટિક વિતરણ કાર્ય,एसिम्प्टोटिक वितरण कार्य
એસિમ્પ્ટોટિક વિસ્તરણ,एसिम्प्टोटिक विस्तार
વાતાવરણ નુ દબાણ,वातावरणाचा दाब
રેન્ડમ પર,यादृच्छिकपणे
લક્ષણ,विशेषता
વિશેષતા નમૂના પ્રક્રિયા,गुणधर्म नमुना प्रक्रिया
સંવર્ધિત મેટ્રિક્સ,संवर्धित मॅट्रिक्स
સ્વતઃસંબંધ ગુણાંક,स्वयंसंबंध गुणांक
સ્વતઃસંબંધ કાર્ય,स्वयंसंबंध कार्य
ઓટોકોવરિઅન્સ,autocovariance
સ્વચાલિત કમ્પ્યુટર,स्वयंचलित संगणक
ઓટો રીગ્રેશન,ऑटोरिग्रेशन
સહાયક સમીકરણ,सहाय्यक समीकरण
સરેરાશ સેમ્પલ નંબર કર્વ (ASN કર્વ),सरासरी नमुना क्रमांक वक्र (ASN वक्र)
સ્વયંસિદ્ધ,स्वयंसिद्ध
સ્વયંસિદ્ધ અભિગમ,स्वयंसिद्ध दृष्टीकोन
સંભાવનાનું સ્વયંસિદ્ધ,संभाव्यतेचे स्वयंसिद्ध
ધરી,अक्ष
abscissa ની અક્ષ,abscissa चा अक्ष
પૃથ્વીની ધરી,पृथ्वीचा अक्ष
ક્રાંતિની ધરી,क्रांतीची अक्ष
પરિભ્રમણની અક્ષ,रोटेशनचा अक्ष
સ્પિનની ધરી,फिरकीचा अक्ष
બેક-અવેજી,परत प्रतिस्थापन
પછાત તફાવત,मागास फरक
બેકવર્ડ-ઇન્ટરપોલેશન ફોર્મ્યુલા,बॅकवर्ड-इंटरपोलेशन सूत्र
સંતુલન,शिल्लक
સંતુલિત ડિઝાઇન,संतुलित डिझाइन
સરવૈયા,ताळेबंद
બેલિસ્ટિક મિસાઇલ,बॅलिस्टिक क्षेपणास्त्र
બેલિસ્ટિક્સ,बॅलिस्टिक्स
બાર,बार
પાયો,पाया
આધાર કોણ,बेस कोन
લઘુગણકનો આધાર,लॉगरिदमचा आधार
પાયાની,मूलभूत
મૂળભૂત શક્ય ઉકેલ,मूलभूत व्यवहार्य उपाय
મૂળભૂત ઉકેલ,मूलभूत उपाय
મૂળભૂત ચલ,मूलभूत चल
આધાર,आधार
આધાર તત્વ,आधार घटक
આધાર મેટ્રિક્સ,आधार मॅट्रिक्स
વેક્ટર સ્પેસનો આધાર,वेक्टर स्पेसचा आधार
સબસ્પેસનો આધાર,सबस्पेसचा आधार
બેયસિયન અંદાજ,बायसियन अंदाज
બેયસનો કાયદો,बायसचा कायदा
બેયસનું પ્રમેય,बायसचे प्रमेय
બર્નૌલી વિતરણ,बर्नौली वितरण
બર્નોલી નંબર,बर्नौली क्रमांक
બર્નૌલી સંભાવના કાર્ય,बर्नौली संभाव्यता कार्य
બર્નૌલીનું સમીકરણ,बर्नौलीचे समीकरण
બેરી કાર્ય,बेरी फंक्शन
શ્રેષ્ઠ ગોઠવણ,सर्वोत्तम फिट
શ્રેષ્ઠ - ફિટ લાઇન,सर्वोत्तम - फिट लाइन
શ્રેષ્ઠ ઉકેલ,सर्वोत्तम उपाय
શ્રેષ્ઠ વ્યૂહરચના,सर्वोत्तम धोरणे
બીટા વિતરણ,बीटा वितरण
પૂર્વગ્રહ,पक्षपात
પક્ષપાતી અંદાજ,पक्षपाती अंदाज
બિહાર્મોનિક સમીકરણ,बिहारमोनिक समीकरण
બાયજેક્શન,द्विभाजन
દ્વિભાષી નકશો,द्विभाषिक नकाशा
બાયજેક્ટિવ મેપિંગ,द्विजात्मक मॅपिंग
દ્વિરેખીય સ્વરૂપ,द्विरेखीय फॉर्म
દ્વિરેખીય કાર્ય,द्विरेखीय कार्य
દ્વિરેખીય હર્મિટિયન સ્વરૂપ,द्विरेखीय हर्मिटियन फॉर्म
દ્વિસંગી,बायनरी
દ્વિસંગી કોડ,बायनरी कोड
દ્વિસંગી કોડેડ દશાંશ,बायनरी कोडेड दशांश
દ્વિસંગી કોડિંગ,बायनरी कोडिंग
દ્વિસંગી કમ્પ્યુટર,बायनरी संगणक
દ્વિસંગી અંક,बायनरी अंक
દ્વિસંગી કામગીરી,बायनरी ऑपरेशन
દ્વિસંગી સિસ્ટમ,बायनरी प्रणाली
દ્વિસંગી ચલ,बायनरी व्हेरिएबल
દ્વિપદી ગુણાંક,द्विपदी गुणांक
દ્વિપદી વિતરણ,द्विपदी वितरण
દ્વિપદી સમીકરણ,द्विपद समीकरण
દ્વિપદી વિસ્તરણ,द्विपदी विस्तार
દ્વિપદી અભિવ્યક્તિ,द्विपदी अभिव्यक्ती
દ્વિપદી રેન્ડમ ચલ,द्विपदी यादृच्छिक चल
દ્વિપદી પ્રમેય,द्विपद प्रमेय
દ્વિભાગ,दुभाजक
દ્વિભાજન પદ્ધતિ,दुभाजक पद्धत
દ્વિભાજક,दुभाजक
બાયસીરીયલ,द्विसेरियल
બીટ,बिट
દ્વિપક્ષીય દ્વિપદી વિતરણ,द्विपदी द्विपद वितरण
બાયવેરિયેટ સહસંબંધ ગુણાંક,द्विवैरिएट सहसंबंध गुणांक
દ્વિવિધ વિતરણ,द्विभिन्न वितरण
બાયવેરિયેટ સામાન્ય વિતરણ,द्विवैरिएट सामान्य वितरण
બાઇવેક્ટર,bivector
બોલ્ટ્ઝમેન સમીકરણ,बोल्ट्झमन समीकरण
બુલિયન બીજગણિત,बुलियन बीजगणित
બોઝ - આઈન્સ્ટાઈન આંકડા,बोस - आईन्स्टाईन आकडेवारी
સીમાની સ્થિતિ,सीमा स्थिती
સીમા સ્તર,सीमा स्तर
સીમા રેખા,सीमारेषा
સીમા મૂલ્ય,सीमा मूल्य
સીમા મૂલ્યની સમસ્યા,सीमा मूल्य समस्या
બંધાયેલ કાર્ય,बंधनकारक कार्य
બાઉન્ડેડ મેટ્રિક્સ,सीमाबद्ध मॅट्रिक्स
સીમિત પ્રદેશ,सीमाबद्ध प्रदेश
બાઉન્ડેડ સેટ,बांधलेला संच
બ્રાઉનિયન ગતિ,ब्राउनियन गती
ગણત્રી,गणना करा
ગણતરી,गणना करत आहे
ગણતરી મશીન,गणना मशीन
ગણતરી,गणना
ગણતરીની પ્રક્રિયા,गणना प्रक्रिया
કેલ્ક્યુલેટર,कॅल्क्युलेटर
કલન,कॅल्क्युलस
વિવિધતાની ગણતરી,भिन्नतेची गणना
કેલરી,कॅलरी
રદ કરવાનો કાયદો,रद्द करण्याचा कायदा
પ્રામાણિક સમીકરણ,प्रामाणिक समीकरण
પ્રમાણભૂત સ્વરૂપ,प्रामाणिक स्वरूप
પ્રમાણભૂત મેટ્રિક્સ,कॅनोनिकल मॅट्रिक्स
કેન્ટર સેટ,कॅंटर सेट
કેન્ટોરનો તૃતીય સમૂહ,कॅंटरचा तिरंगी संच
ક્ષમતાયુક્ત પરિવહન સમસ્યા,सक्षम वाहतूक समस्या
ક્ષમતા,क्षमता
રુધિરકેશિકા બળ,केशिका शक्ती
મુખ્ય નંબર,मुख्य क्रमांक
કાર્ટેશિયન અક્ષો,कार्टेशियन अक्ष
કાર્ટેશિયન કોઓર્ડિનેટ્સ,कार्टेशियन समन्वय
કાર્ટેશિયન ઉત્પાદન,कार्टेशियन उत्पादन
સેટનું કાર્ટેશિયન ઉત્પાદન,संचांचे कार्टेशियन उत्पादन
કેસ સ્ટડી,केस स्टडी
આપત્તિજનક વધઘટ,आपत्तीजनक चढउतार
કેટેનરી,कॅटेनरी
કોચી વિતરણ,कॉची वितरण
કોચી સૂત્ર,कॉची सूत्र
કોચી ગૌરસત પ્રમેય,कैची गौरसाट प्रमेय
Cauchy Riemann શરતો,Cauchy Riemann अटी
કોચી ક્રમ,कॉची क्रम
કોચી અભિન્ન,कैची अभिन्न
કોચી મુખ્ય મૂલ્ય,कॉची मुख्य मूल्य
કોચી અવશેષ પ્રમેય,कॉची अवशेष प्रमेय
કેલી હેમિલ્ટન પ્રમેય,केली हॅमिल्टन प्रमेय
અવકાશી પદાર્થ,आकाशीय शरीर
અવકાશી માપ,आकाशीय मापन
અવકાશી મિકેનિક્સ,खगोलीय यांत्रिकी
અવકાશી પદાર્થ,खगोलीय वस्तू
સેલ આવર્તન,सेल वारंवारता
વસ્તી ગણતરી,जनगणना
સેન્ટાઇલ,सेंटाइल
સેન્ટીમીટર,सेंटीमीटर
સેન્ટીમીટર ગ્રામ સેકન્ડ સિસ્ટમ,सेंटीमीटर ग्रॅम दुसरी प्रणाली
કેન્દ્રીય,मध्यवर्ती
કેન્દ્રીય અક્ષ,मध्य अक्ष
કેન્દ્રીય તફાવત,मध्यवर्ती फरक
કેન્દ્રીય તફાવત સૂત્ર,केंद्रीय फरक सूत्र
કેન્દ્રીય તફાવત કોષ્ટક,मध्यवर्ती फरक सारणी
કેન્દ્રીય મર્યાદા પ્રમેય,केंद्रीय मर्यादा प्रमेय
કેન્દ્રીય ક્ષણ,मध्यवर्ती क्षण
સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU),सेंट्रल प्रोसेसिंग युनिट (CPU)
કેન્દ્રીય વલણ,केंद्रीय प्रवृत्ती
કેન્દ્ર,केंद्र
ગુરુત્વાકર્ષણ કેન્દ્ર,गुरुत्वाकर्षण केंद्र
જૂથનું કેન્દ્ર,गटाचे केंद्र
સમૂહનું કેન્દ્ર,वस्तुमानाचे केंद्र
સમપ્રમાણતાનું કેન્દ્ર,सममितीचे केंद्र
કેન્દ્રત્યાગી બળ,केंद्रापसारक शक्ती
કેન્દ્રબિંદુ બળ,केंद्राभिमुख शक्ती
કેન્દ્રીય,मध्यवर्ती
નિશ્ચિતતા,निश्चितता
સીજીએસ સિસ્ટમ,cgs प्रणाली
સીજીએસ એકમ,cgs युनिट
ભિન્નતાનો સાંકળ નિયમ,भिन्नतेचा साखळी नियम
તક કારણો,संधी कारणे
તક ચાલ,संधीची हालचाल
અક્ષોનું પરિવર્તન,अक्षांचा बदल
આધાર ફેરફાર,आधार बदल
ઓર્ડરમાં ફેરફાર,ऑर्डर बदल
લાક્ષણિક ગુણાંક,वैशिष्ट्यपूर्ण गुणांक
નિર્ણાયક,निर्धारक
લાક્ષણિક સમીકરણ,वैशिष्ट्यपूर्ण समीकरण
લાક્ષણિક કાર્ય,वैशिष्ट्यपूर्ण कार्य
લઘુગણકની લાક્ષણિકતા,लॉगरिथमचे वैशिष्ट्य
લાક્ષણિક બહુપદી,वैशिष्ट्यपूर्ण बहुपद
લાક્ષણિક મૂલ્ય,वैशिष्ट्यपूर्ण मूल्य
લાક્ષણિક વેક્ટર,वैशिष्ट्यपूर्ण वेक्टर
અક્ષર સમૂહ,वर्ण संच
ચાર્ટ,तक्ता
ચી-સ્ક્વેર વિતરણ,ची-स्क्वेअर वितरण
ચી-સ્ક્વેર ફોર્મ્યુલા,ची-स्क्वेअर सूत्र
ચી-સ્ક્વેર ટેસ્ટ,ची-स्क्वेअर चाचणी
તાર,जीवा
તાર-દ્વિભાજન પદ્ધતિ,जीवा-द्विभाजन पद्धत
સાઇફર સંદેશ (=કોડેડ સંદેશ),सायफर संदेश (=कोड केलेला संदेश)
સાઇફર (શૂન્ય),सिफर (शून्य)
વર્તુળ,वर्तुळ
કન્વર્જન્સનું વર્તુળ,अभिसरण मंडळ
સર્કિટ મેટ્રિક્સ,सर्किट मॅट्रिक्स
પરિપત્ર,परिपत्रक
પરિપત્ર એસિમ્પ્ટોટ,वर्तुळाकार लक्षण
ગોળાકાર હેલિક્સ,गोलाकार हेलिक्स
પરિપત્ર ગતિ,गोलाकार हालचाल
પરિઘ કેન્દ્ર,परिघ
પરિઘ,वर्तुळ
ઘેરાવો,परिक्रमा
ઘેરાયેલું,घेरलेले
ઘેરાયેલું વર્તુળ,परिक्रमा केलेले वर्तुळ
ક્લાસિકલ ડિડક્ટિવ ટેકનિક,शास्त्रीय वजावटी तंत्र
શાસ્ત્રીય ગતિશીલતા,शास्त्रीय गतिशीलता
શાસ્ત્રીય ઓપ્ટિમાઇઝેશન,शास्त्रीय ऑप्टिमायझेशन
શાસ્ત્રીય વિનાશની સમસ્યા,शास्त्रीय नाश समस्या
શાસ્ત્રીય આંકડાકીય મિકેનિક્સ,शास्त्रीय सांख्यिकीय यांत्रिकी
ભૂલોનું વર્ગીકરણ,त्रुटींचे वर्गीकरण
વર્ગ અંતરાલ,वर्ग मध्यांतर
વર્ગ અંતરાલ એકમ,वर्ग-मध्यांतर युनिट
વર્ગ મર્યાદા,वर्ग मर्यादा
ઘડિયાળની દિશામાં,घड्याळाच्या दिशेने
ક્લોપેન (= બંધ અને ખુલ્લું),क्लोपेन (= बंद आणि उघडा)
બંધ,बंद
બંધ બહિર્મુખ હલ,बंद बहिर्वक्र हुल
બંધ સમઘન,बंद घन
બંધ વળાંક,बंद वक्र
બંધ ડોમેન,बंद डोमेन
બંધ આકૃતિ,बंद आकृती
બંધ અંતરાલ,बंद अंतराल
બંધ પ્રદેશ,बंद प्रदेश
બંધ સેટ,बंद संच
બંધ સપાટી,बंद पृष्ठभाग
બંધ,बंद
બંધ ઓપરેટર,बंद ऑपरेटर
બંધ બિંદુ (= સંપર્ક બિંદુ),बंद बिंदू (= संपर्क बिंदू)
બંધ કરવાની ધારણા,बंद करणे
બંધ સેટ,बंद सेट
ક્લસ્ટર બિંદુ,क्लस्टर पॉइंट
ક્લસ્ટર નમૂના,क्लस्टर सॅम्पलिंग
ક્લસ્ટર સેટ,क्लस्टर सेट
કોક્સિયલ વર્તુળો,समाक्षीय मंडळे
કોક્સિયલ પેરાબોલાસ,कोएक्सियल पॅराबोलास
કોક્સિયલ પ્લેન,समाक्षीय विमाने
કોક્સિયલ ત્રિકોણ,समाक्षीय त्रिकोण
કોબ - ડગ્લાસ કાર્ય,कोब - डग्लस फंक्शन
કોડિંગ,कोडिंग
ડેટાનું કોડિંગ,डेटाचे कोडिंग
સહ-ડોમેન,सह-डोमेन
ગુણાંક મેટ્રિક્સ,गुणांक मॅट्रिक्स
સહસંબંધનો ગુણાંક,सहसंबंध गुणांक
નિર્ધારણ ગુણાંક,निर्धाराचे गुणांक
સ્થિતિસ્થાપકતાના ગુણાંક,लवचिकता गुणांक
વિસ્તરણ ગુણાંક,विस्तार गुणांक
ઘર્ષણ ગુણાંક,घर्षण गुणांक
રેખીય વિસ્તરણનો ગુણાંક,रेखीय विस्ताराचे गुणांक
રીગ્રેસન ગુણાંક,प्रतिगमन गुणांक
સપાટીના તાણનો ગુણાંક,पृष्ठभाग तणावाचे गुणांक
વિવિધતાના ગુણાંક,भिन्नतेचे गुणांक
કોફેક્ટર,cofactor
સિક્કો ફેંકવું (સિક્કો ફેંકવું),नाणे फेकणे (नाणे फेकणे)
નમૂનાનો સંગ્રહ,नमुना संकलन
સમરેખા,समरेख
સમન્વય,समरेखता
કૉલમ,स्तंभ
કૉલમ સમાનતા,स्तंभ समतुल्यता
કૉલમ સમકક્ષ,स्तंभ समतुल्य
કૉલમ સમકક્ષ મેટ્રિક્સ,स्तंभ समतुल्य मॅट्रिक्स
કૉલમ મેટ્રિક્સ,स्तंभ मॅट्रिक्स
કૉલમ રેન્ક,स्तंभ रँक
કૉલમ ઘટાડેલ ઇકોલોન મેટ્રિક્સ,स्तंभ कमी केलेले इकोलॉन मॅट्रिक्स
કૉલમ વેક્ટર,स्तंभ वेक्टर
સ્તંભ પ્રમાણે,स्तंभानुसार
સંયુક્ત સમીકરણ,एकत्रित समीकरण
સામાન્ય કોણ,सामान्य कोन
સામાન્ય અક્ષ,सामान्य अक्ष
સામાન્ય આધાર,सामान्य आधार
સામાન્ય છેદ,सामान्य भाजक
સામાન્ય તફાવત,सामान्य फरक
સામાન્ય પરિબળ,सामान्य घटक
સામાન્ય લઘુગણક,सामान्य लॉगरिथम
સામાન્ય બહુવિધ,सामान्य एकाधिक
સામાન્ય ગુણોત્તર,सामान्य प्रमाण
સામાન્ય વિભાગ,सामान्य विभाग
સામાન્ય બાજુ,सामान्य बाजू
સામાન્ય સ્પર્શક,सामान्य स्पर्शिका
સામાન્ય શબ્દ,सामान्य संज्ञा
પરિવર્તનીય કાયદો,बदली कायदा
વિનિમયાત્મક મિલકત,बदली मालमत्ता
પરિવર્તનીય નિયમ,बदली नियम
ઉમેરાનો વિનિમયાત્મક કાયદો,जोडणीचा बदली कायदा
ગુણાકારનો વિનિમયાત્મક કાયદો,गुणाकाराचा कम्युटेटिव्ह कायदा
વિનિમયાત્મક કામગીરી,बदली ऑपरेशन
કોમ્યુટેટર જૂથ,कम्युटेटर गट
મેટ્રિસિસની અવરજવર,मॅट्रिक्सचे प्रवास
કોમ્પેક્ટ સેટ,कॉम्पॅक्ट सेट
તુલનાત્મકતા,तुलना
માધ્યમની સરખામણી,साधनांची तुलना
ટકાવારીની સરખામણી,टक्केवारीची तुलना
સરખામણી કસોટી,तुलना चाचणी
સુસંગતતા સમીકરણ,सुसंगतता समीकरण
સ્પર્ધાત્મક રમત,स्पर्धात्मक खेळ
સ્પર્ધાત્મક પરિસ્થિતિ,स्पर्धात्मक परिस्थिती
સ્પર્ધાત્મક વ્યૂહરચના,स्पर्धात्मक धोरण
કમ્પાઇલર,संकलक
પૂરક,पूरक
પૂરક કોણ,पूरक कोन
પૂરક ઘટના પૂરક ઘટના,पूरक घटना पूरक घटना
પૂરક પરિબળ,पूरक घटक
પૂરક કાર્ય,पूरक कार्य
પૂરક અડધી જગ્યા,पूरक अर्धी जागा
પૂરક અંતરાલ,पूरक अंतराल
પૂરક સમૂહ,पूरक संच
પૂરક,पूरक
સમૂહનું પૂરક,संचाचे पूरक
સંપૂર્ણ વસ્તી ગણતરી,पूर्ण जनगणना
સંપૂર્ણ સહસંબંધ મેટ્રિક્સ,पूर्ण सहसंबंध मॅट्रिक्स
પૂર્ણ મેટ્રિક જગ્યા,पूर्ण मेट्रिक जागा
સંપૂર્ણ ઓર્થોનોર્મલ સેટ,संपूर्ण ऑर्थोनॉर्मल सेट
સંપૂર્ણ ચતુષ્કોણ,पूर्ण चतुर्भुज
