Tamil,Gujarati
வளைந்த மூடல்,બેવેલ્ડ બંધ
"பி-ஹரைசன்,&quot;பி-","B-ક્ષિતિજ,&quot;B-"
பயாட்,બાયટ
பைண்டர்,બાઈન્ડર
பிணைப்பு பொருள்,બંધનકર્તા સામગ્રી
பயோட்டின் கோட்பாடு,બાયોટનો સિદ્ધાંત
பிடுமின்,બીટુમેન
கருப்பு பருத்தி மண்,કાળી કપાસની માટી
கருப்பு பூமி,કાળી પૃથ્વી
கருப்பு தரை மண்,કાળી જડિયાંવાળી જમીન
கத்தி,બ્લેડ
ஊது உலை கசடு சிமெண்ட்,બ્લાસ્ટ ફર્નેસ સ્લેગ સિમેન્ટ
தடுப்பு அமைப்பு,બ્લોકી માળખું
போகி எதிர்ப்பு,બોગી પ્રતિકાર
போக்-இரும்பு தாது,બોગ-આયર્ન ઓર
பத்திரம்,બોન્ડ
பிணைக்கப்பட்ட உறுப்பினர்,બંધાયેલા સભ્ય
பிணைக்கப்பட்ட பிந்தைய பதற்றம்,બોન્ડેડ પોસ્ટ ટેન્શનિંગ
பத்திர கல்,બોન્ડ પથ્થર
கட்டுப்பட்ட நீர்,બંધાયેલ પાણી
பெட்டி சாக்கடை,બોક્સ ગટર
பிரேஸ்,તાણવું
விளிம்பில் செங்கல்,ઈંટ પર ધાર
கடிவாளம்,બ્રિડલ
பிரகாசம்,તેજ
பழுப்பு மண்,બ્રાઉન માટી
கட்டிடம்,બિલ્ડીંગ
கட்டிட சர்வேயர்,બિલ્ડીંગ સર્વેયર
தாங்கல்,બફર
தாங்கல் வளைவு,બફર વળાંક
தாங்கல்,બફરિંગ
தாங்கல் திறன்,બફરિંગ ક્ષમતા
பண்டர்,બંદર
பட்டர்ஸ்,બટ્રેસ
சி-அடிவானம்,સી-ક્ષિતિજ
கேபிள்,કેબલ
கேபிள் மோல்டிங்,કેબલ મોલ્ડિંગ
கேபிளிங்,કેબલિંગ
அறை,કેબિન
கேபின் ஹூக்,કેબિન હૂક
மந்திரி சபை,કેબિનેટ
கபோல்ட் வெளியேறினார்,કેબોલ્ટે છોડી દીધું
சிற்றுண்டியகம்,કાફેટેરિયા
கூண்டு,કેજ
கூண்டு கட்டுமானம்,પાંજરાનું બાંધકામ
கெய்னின் சூத்திரம்,કાઈનનું સૂત્ર
கெய்சன்,કેસોન
கெய்சன் நோய்,કેસોન રોગ
கெய்சன் அடித்தளம்,કેસોન ફાઉન્ડેશન
கெய்சன் குவியல்,Caisson ખૂંટો
சுண்ணாம்பு செங்கல்,કેલ્કેરિયસ ઈંટ
சுண்ணாம்பு களிமண்,કેલ્કેરિયસ માટી
சுண்ணாம்பு மேலோடு,કેલ્કેરિયસ પોપડો
கால்சிஃபிகேஷன்,કેલ્સિફિકેશન
கால்சினேஷன்,કેલ્સિનેશન
கால்சின்,કેલ્સિન
கால்சைட்,કેલ્સાઇટ
கால்சியம்-அலுமினேட் சிமெண்ட்,કેલ્શિયમ-એલ્યુમિનેટ સિમેન્ટ
கால்சியம்-சிலிகேட் செங்கல்,કેલ્શિયમ-સિલિકેટ ઈંટ
கால்சியம்-சிலிகேட் ஹைட்ரேட்,કેલ્શિયમ-સિલિકેટ હાઇડ્રેટ
கலிச்சே,કેલિચે
கலிபோர்னியா தாங்கி விகிதம்,કેલિફોર્નિયા બેરિંગ રેશિયો
காலிபர்,કેલિપર
கலோரிமீட்டர்,કેલરીમીટર
கேம்பர்,કેમ્બર
கால்வாய்,કેનાલ
விதானம்,કેનોપી
கான்டிலீவர் அடிவாரம்,કેન્ટિલવર ફૂટિંગ
தொப்பி,કેપ
திறன்,ક્ષમતા
ஆயில் பாதையின் திறன்,એઇલ ટ્રેકની ક્ષમતા
தொப்பி கேபிள்,કેપ કેબલ
கேபிலரிட்டி,કેપિલેરિટી
தந்துகி முறிவு,કેશિલરી વિરામ
தந்துகி ஓட்டம்,કેશિલરી પ્રવાહ
தந்துகி ஈரப்பதம் அல்லது தந்துகி நீர்,કેશિલરી ભેજ અથવા કેશિલરી પાણી
தந்துகி துளை இடம்,કેશિલરી છિદ્ર જગ્યા
கேபிலரி போரோசிட்டி,કેશિલરી છિદ્રાળુતા
தந்துகி வெளி,કેશિલરી જગ્યા
பிடிப்பு வேகம்,કેપ્ચર વેગ
கார்பனேற்றம்,કાર્બોનેશન
கார்பன் கருப்பு,કાર્બન બ્લેક
காஸ்ட்பிள் பயனற்ற,કાસ્ટબલ રીફ્રેક્ટરી
காஸ்ட்-இன்-பிளேஸ் அல்லது காஸ்ட்-இன்-சிட்டு,કાસ્ટ-ઇન-પ્લેસ અથવા કાસ્ટ-ઇન-સિટુ
காஸ்ட்-இன்-பிளேஸ் பைல்,કાસ્ટ-ઇન-પ્લેસ ખૂંટો
ஆமணக்கு,એરંડા
வார்ப்பு கல்,કાસ્ટ પથ્થર
வினையூக்கி,ઉત્પ્રેરક
கேட்டனா,કેટેના
பூனை முகம்,બિલાડીનો ચહેરો
பூனை தலை,બિલાડીનું માથું
கேஷன்,કેશન
பூனை நடை,કેટ વોક
குழிவுறுதல் சேதம்,પોલાણ નુકસાન
செலைட்,સેલાઇટ
செல்லுலார் கான்கிரீட்,સેલ્યુલર કોંક્રિટ
செல்லுலார் கட்டுமானம்,સેલ્યુલર બાંધકામ
சிமெண்ட்,સિમેન્ટ
"சிமெண்ட், பிட்மினஸ்","સિમેન્ટ, બિટ્યુમિનસ"
"சிமெண்ட், அதிக வலிமை","સિમેન્ટ, ઉચ્ચ તાકાત"
"சிமெண்ட், ஹைட்ராலிக்","સિમેન્ટ, હાઇડ્રોલિક"
"சிமெண்ட், குறைந்த வெப்பம்","સિમેન્ટ, ઓછી ગરમી"
"சிமெண்ட், கொத்து","સિમેન્ટ, ચણતર"
"சிமெண்ட், இயற்கை","સિમેન્ટ, કુદરતી"
"சிமெண்ட், போர்ட்லேண்ட்","સિમેન્ટ, પોર્ટલેન્ડ"
"சிமெண்ட், போர்ட்லேண்ட் பிளாஸ்ட் ஃபர்னேஸ் ஸ்லாக்","સિમેન્ટ, પોર્ટલેન્ડ બ્લાસ્ટ ફર્નેસ સ્લેગ"
"சிமெண்ட், போர்ட்லேண்ட் போஸோலன்","સિમેન્ટ, પોર્ટલેન્ડ પોઝોલન"
"சிமெண்ட், கசடு","સિમેન્ટ, સ્લેગ"
"சிமெண்ட், சல்பேட் எதிர்ப்பு","સિમેન્ટ, સલ્ફેટ પ્રતિરોધક"
"சிமெண்ட், சூப்பர் சல்பேட்","સિમેન્ટ, સુપર સલ્ફેટેડ"
"சிமெண்ட், வெள்ளை","સિમેન્ટ, સફેદ"
சிமெண்ட்-மொத்த விகிதம்,સિમેન્ટ-એગ્રિગેટ રેશિયો
சிமெண்ட் உள்ளடக்கம்,સિમેન્ટ સામગ્રી
சிமெண்ட் ஜெல்,સિમેન્ટ જેલ
சிமெண்ட் துப்பாக்கி,સિમેન્ટ બંદૂક
சிமெண்ட் சூளை,સિમેન્ટ ભઠ્ઠી
சிமெண்ட் பெயிண்ட்,સિમેન્ટ પેઇન્ટ
சிமெண்ட் பூச்சு,સિમેન્ટ પ્લાસ્ટર
சிமெண்ட் பாறை,સિમેન્ટ ખડક
சிமெண்ட் குழம்பு,સિમેન્ટ સ્લરી
சிமெண்ட் சேமிப்பு,સિમેન્ટ સંગ્રહ
சிமெண்டேஷன் செயல்முறை,સિમેન્ટેશન પ્રક્રિયા
மையப்படுத்துதல்,સેન્ટરિંગ
மையப்படுத்துதல் மற்றும் மூடுதல்,સેન્ટરિંગ અને શટરિંગ
மத்திய கலப்பு கான்கிரீட்,કેન્દ્રીય મિશ્રિત કોંક્રિટ
மத்திய கலவை,સેન્ટ્રલ મિક્સર
மையவிலக்கு விசிறி,કેન્દ્રત્યાગી ચાહક
சுண்ணாம்பு,ચાક
சேம்ஃபர்,ચેમ્ફર
சேம்பர் துண்டு,ચેમ્ફર સ્ટ્રીપ
சேனல் கற்றை,ચેનલ બીમ
சிறப்பியல்பு சுமை,લાક્ષણિક લોડ
பண்பு வலிமை,લાક્ષણિકતા શક્તિ
சார்ஜ் ஆஃப்,ચાર્જ બંધ
சார்ஜ் செய்கிறது,ચાર્જિંગ
சரிபார்க்கிறது,તપાસવું
இரசாயன பிணைப்பு,કેમિકલ બોન્ડ
செர்னோசெம்,ચેર્નોઝેમ
கஷ்கொட்டை மண்,ચેસ્ટનટ માટી
புகைபோக்கி சாக்கடை,ચીમની ગટર
சிப் போர்டு,ચિપ બોર્ડ
சிப்பிங்,ચીપીંગ
சீவல்கள்,ચિપ્સ
சரிவு,ચૂટ
வகுப்பு (கான்கிரீட்),વર્ગ (કોંક્રિટનો)
களிமண்,માટી
களிமண் உள்ளடக்கம்,માટી સામગ્રી
களிமண் பான்,માટીની તપેલી
சுத்தம் செய்,સાફ કરો
சுத்தம் செய்,સાફ કરો
கிளீட்,ક્લીટ
கிளிங்கர்,ક્લિન્કર
கிளிப்,ક્લિપ
உறைதல்,કોગ્યુલેશન
கரடுமுரடான மொத்த,બરછટ એકંદર
கரடுமுரடான தானிய மண்,બરછટ દાણાવાળી માટી
கோட்,કોટ
காஃபர் அணை,કોફર ડેમ
ஒருங்கிணைப்பு,સંયોગ
கொலாய்டு,કોલોઇડ
கூழ் ஈரப்பதம் சமமான விகிதம்,કોલોઇડલ ભેજ સમકક્ષ ગુણોત્તર
கூழ் அமைப்பு,કોલોઇડલ સિસ્ટમ
கொலுவல் மண்,કોલ્યુવિયલ માટી
நெடுவரிசை,કૉલમ
சீப்பு பூச்சு,કોમ્બેડ પૂર્ણાહુતિ
இணைந்த அடி,સંયુક્ત પગ
ஒருங்கிணைந்த நீர்,સંયુક્ત પાણી
பொதுவான அறை,સામાન્ય રૂમ
நிறைவு சான்றிதழ்,પૂર્ણતા પ્રમાણપત્ર
கூறு சதுரம்,ઘટક ચોરસ
கான்கிரீட்,કોંક્રિટ
கான்கிரீட்,કન્ક્રિશન
ஒருங்கிணைந்த விகிதம்/தட்டை விகிதம்,એકીકૃત દર/સપાટ દર
அசுத்தங்கள்,દૂષકો
அல்கோவ் சமையல்,રસોઇ alcove
சமாளிப்பது,મુકાબલો
கோர்பெல்,કોર્બેલ
கார்னிஸ்,કોર્નિસ
இணைப்பான்,કપલર
"கப்லர், இரட்டை","કપલર, ડબલ"
"கப்லர், புட்லாக்","કપલર, પુટલોગ"
"இணைப்பு, சுழல்","કપલર, સ્વીવેલ"
பாடநெறி,અભ્યાસક્રમ
சீரற்ற இடிந்த கொத்து,કોર્સ્ડ રેન્ડમ રોડાં ચણતર
மூடப்பட்ட பகுதி,આવરી લેવામાં આવેલ વિસ્તાર
தவழும்,કમકમાટી
க்ரீப் குணகம்,ક્રીપ ગુણાંક
குரோடோவின்,ક્રોટોવાઇન
காக்கை கால்,કાગડો પગ
நொறுக்குத் தீனி அமைப்பு,નાનો ટુકડો બટકું માળખું
கட்டுப்படுத்து,કર્બ
தற்போதைய,વર્તમાન
வளைவு எதிர்ப்பு,વળાંક પ્રતિકાર
ஈரப்பதம் இல்லாத பாடநெறி,ભીનાશ પ્રૂફ કોર્સ
நிறைவு தேதி,પૂર્ણ થવાની તારીખ
நிலைச்சுமை,ડેડ લોડ
இறந்த நீர்,મૃત પાણી
டெசிபல்,ડેસિબલ
டிஃப்ளோகுலேஷன்,ડિફ્લોક્યુલેશન
காற்றோட்டம் அல்லது காற்று விண்வெளி விகிதம்,વાયુમિશ્રણ અથવા એર સ્પેસ રેશિયોની ડિગ્રી
திரட்டல் பட்டம்,એકત્રીકરણની ડિગ્રી
சிதறல் பட்டம்,વિખેરવાની ડિગ્રી
செறிவூட்டல் பட்டம்,સંતૃપ્તિની ડિગ્રી
அடர்த்தி,ઘનતા
பாலைவன நடைபாதை,રણ પેવમેન્ટ
பாலைவன மண்,રણની માટી
விவரங்கள்,વિગતો
வளர்ச்சி காலம்,વિકાસ સમયગાળો
டி-அடிவானம்,ડી-ક્ષિતિજ
மூலைவிட்ட பிணைப்பு,કર્ણ બંધન
வரைபடம்,ડાયાગ્રામ
டிஜிட்டல் டாக்,ડિજિટલ ડોક
வேறுபட்ட நீர் விகிதம்,વિભેદક પાણી દર
நீர்த்த காற்றோட்டம்,મંદન વેન્ટિલેશન
டிலுவியம்,ડિલુવિયમ
சாப்பிடும் அல்லது உணவருந்தும் அறை,ડાઇનિંગ રૂમ
திசை ஆப்பு,દિશા ખીંટી
சிதறல்,વિક્ષેપ
டிஸ்டெம்பர்,ડિસ્ટેમ્પર
கப்பல்துறை,ડોક
கதவு,દરવાજો
டார்மர்,ડોર્મર
டார்மர் சோதனை,ડોર્મર ચેક
இரட்டை சதை பிணைப்பு,ડબલ ફ્લેમિશ બોન્ડ
இரட்டை அடுக்கு,ડબલ લેયર
டோவல்,ડોવેલ
வரைதல் பலகை,ચિત્ર ફલક
வரைதல் அறை,દીવાનખાનું
சறுக்கல்,ડ્રિફ્ટ
உலர் குமிழ் வெப்பநிலை,શુષ્ક બલ્બ તાપમાન
உலர் கப்பல்துறை,ડ્રાય ડોક
உலர் ரப்பர் கொத்து,સુકા રબર ચણતર
டச்சு பத்திரம்,ડચ બોન્ડ
குள்ள சுவர்,વામન દિવાલ
குடியிருப்பு அலகு,નિવાસ એકમ
ஈவ்,ઇવ
ஈவ்ஸ் சாக்கடை,Eaves ગટર
பொருளாதார சாத்தியம்,આર્થિક શક્યતા
எக்டோடைனமார்பிக் மண்,એક્ટોડાયનેમોર્ફિક માટી
எட்டி,એડી
பயனுள்ள அளவு,અસરકારક કદ
மலர்ச்சி,પુષ્પવૃત્તિ
கழிவுநீர்,એફ્લુઅન્ટ
உயரம்,એલિવેશન
எலுவியேஷன்,એલુવિએશન
எலுவியம்,એલ્યુવિયમ
எண்டோடைனமார்பிக் மண்,એન્ડોડાયનેમોર્ફિક માટી
பொறியியல் சாத்தியம்,એન્જિનિયરિંગની શક્યતા
ஆங்கில பத்திரம்,અંગ્રેજી બોન્ડ
ஆங்கில தோட்ட சுவர் பத்திரம்,અંગ્રેજી ગાર્ડન વોલ બોન્ડ
"EPM (ஒரு மில்லியனுக்கு சமம்),&quot;","EPM (મિલિયન દીઠ સમકક્ષ),&quot;"
சமமான எடை,સમકક્ષ વજન
எ.கா,અર્ગ
மாற்றத்தக்கது,વિનિમયક્ષમ
மாற்றக்கூடிய அமிலத்தன்மை,વિનિમયક્ષમ એસિડિટી
மாற்றக்கூடிய சோடியம் சதவீதம் (ESP),વિનિમયક્ષમ સોડિયમ ટકાવારી (ESP)
ஈ.எஸ்.பி.,ઇ.એસ.પી.
பரிமாற்ற அமிலத்தன்மை,એક્સચેન્જ એસિડિટી
பரிமாற்ற வளாகம்,વિનિમય સંકુલ
வெளியேற்ற,એક્ઝોસ્ટ
வெளிப்பட்ட பூச்சு,ખુલ્લી પૂર્ણાહુતિ
கண்,આંખ
கண் புருவம்,આંખ ભ્રમર
எதிர்கொள்ளும்,સામનો કરવો
எதிர்கொள்ளும் பிணைப்பு,બોન્ડનો સામનો કરવો
பாதுகாப்பு காரணி,સલામતીનું પરિબળ
வீழ்ச்சி,પડવું
ஃபேசியா,ફેસિયા
முக பலகை,ફેસિયા બોર્ડ
தவறு,દોષ
வயல் ஈரப்பதம்,ક્ષેત્રની ભેજ
இறுதி ஈரப்பதம் சமம்,અંતિમ ભેજ સમકક્ષ
ஃபில்லட் (மோட்டார்),ફિલેટ (મોર્ટારનું)
இறுதி,અંતિમ
இறுதி அளவீடு,અંતિમ માપન
இறுதி கட்டணம்,અંતિમ ચુકવણીq
இறுதி முன் மன அழுத்தம்,અંતિમ પૂર્વ તણાવ
இறுதி பதற்றம்,અંતિમ તાણ
நிதி சாத்தியம்,નાણાકીય શક્યતા
நேர்த்தியான மொத்த,ફાઇન એકંદર
பிளவுபட்ட பாறை,ફિસર્ડ ખડક
கொடி கல்,ધ્વજ પથ્થર
பிளெமிஷ் பிணைப்பு,ફ્લેમિશ બોન્ડ
ஒளிரும்,ફ્લેશિંગ
பளிச்சிடும் ஓடை,ચમકદાર પ્રવાહ
தட்டையான கூரை,સપાટ છત
Fleche,ફ્લેચે
பிளெமிஷ் தோட்ட சுவர் பிணைப்பு,ફ્લેમિશ ગાર્ડન વોલ બોન્ડ
பிளின்ட்,ચકમક
பிளின்ட் சுவர்,ફ્લિન્ટ દિવાલ
மிதக்கும் தளம்,ફ્લોટિંગ ફ્લોર
ஃப்ளோக்குலேஷன்,ફ્લોક્યુલેશન
ஃப்ளோகுலேஷன் வரம்பு,ફ્લોક્યુલેશન મર્યાદા
ஃப்ளோகுலேஷன் விகிதம்,ફ્લોક્યુલેશન રેશિયો
ஃப்ளோக்குல்ஸ்,ફ્લોક્યુલ્સ
தரை,ફ્લોર
மாடி முத்திரை,ફ્લોર સીલ
ஓட்டம்,પ્રવાહ
ஏற்ற இறக்கம்,વધઘટ
காலடி,ફૂટિંગ
அறக்கட்டளை,ફાઉન્ડેશન
இலவச வீழ்ச்சி பாரோ டாப்பிங் மிக்சர்,ફ્રી ફોલ બેરો ટોપિંગ મિક્સર
இலவச வீழ்ச்சி கலவை (டிரம் வகை),ફ્રી ફોલ મિક્સર (ડ્રમ પ્રકાર)
இலவச கல்,મફત પથ્થર
புதியது,ફ્રેશેટ
உராய்வு குவியல்,ઘર્ષણ ખૂંટો
தவளை,દેડકા
கேபிள்,ગેબલ
கேப்லெட்,ગેબલેટ
சூதாட்ட கூரை,ગેમ્બ્રેલ છત
அளவீடு,ગેજ
அளவிடும் பிரிவு,માપન વિભાગ
அளவிடும் நிலையம்,ગેજિંગ સ્ટેશન
பொதுவான இருப்பிடத் திட்டம்,સામાન્ય સ્થાન યોજના
பொது காற்றோட்டம்,સામાન્ય વેન્ટિલેશન
G அடிவானம் அல்லது gley அடிவானம்,G ક્ષિતિજ અથવા gley ક્ષિતિજ
வரை பனிப்பாறை,સુધી હિમનદી
Gneiss,જીનીસ
பொருட்கள் முற்றம்,માલ યાર્ડ
சாய்வு எதிர்ப்பு,ઢાળ પ્રતિકાર
கிரானைட்,ગ્રેનાઈટ
சிறுமணி அமைப்பு,દાણાદાર માળખું
குருணையாக்கம்,દાણાદાર
சிறுமணி,ગ્રાન્યુલ
ஈர்ப்பு நீர் இல்லாத நீர்,ગુરુત્વાકર્ષણ મુક્ત પાણી
ஈர்ப்பு முற்றம்,ગુરુત્વાકર્ષણ યાર્ડ
பெரிய மண் குழு,ગ્રેટ માટી જૂથ
கிரில்லேஜ் அடித்தளம்,ગ્રિલેજ ફાઉન્ડેશન
தரையில் கை மோல்டிங்,ગ્રાઉન્ડ હેન્ડ મોલ્ડિંગ
குழுவாக்கப்பட்ட கப்பல்துறை,જૂથબદ્ધ ડોક
குழு வீடுகள்,ગ્રુપ હાઉસિંગ
விருந்தினர் அறை,અતિથિ ખંડ
சாக்கடை,ગટર
சாக்கடை சுமப்பவர்,ગટર ધારક
கால்வாய் சோதனை,ગટર ચેક
சுத்தி அலங்காரம்,હેમર ડ્રેસિંગ
துறைமுகம்,હાર્બર
புகலிடத் துறைமுகம்,આશ્રય બંદર
கடினமான பான்,સખત તપેલી
தலைப்பு,હેડર
தலைப்பு பத்திரம்,હેડર બોન્ડ
தலைப்பு பாடநெறி,હેડર કોર્સ
தலை வாயில் அமைப்பு,હેડ ગેટ સ્ટ્રક્ચર
கால்வாயின் தலைவர்,કેનાલના વડા
தலைமை சீராக்கி,હેડ રેગ્યુલેટર
ஹெர்ரிங் எலும்பு பிணைப்பு,હેરિંગ બોન બોન્ડ
இதயம்,હાર્ટીંગ
ஈரமாக்கும் வெப்பம்,ભીનાશની ગરમી
உயர் அலுமினா சிமெண்ட்,ઉચ્ચ એલ્યુમિના સિમેન્ટ
இடுப்பு,હિપ
ஹிப் கேப்பிங்,હિપ કેપિંગ
இடுப்பு முனை,હિપ્ડ એન્ડ
ஹூட்,હૂડ
ஹூட் மோல்டிங்,હૂડ મોલ્ડિંગ
ஹூக்கின் சட்டம்,હૂકનો કાયદો
வளைய இரும்பு,હૂપ આયર્ન
அடிவானம்,ક્ષિતિજ
ஈரப்பதமாக்குதல்,ભેજીકરણ
"ஈரப்பதம், முழுமையானது","ભેજ, સંપૂર્ણ"
"ஈரப்பதம், உறவினர்","ભેજ, સંબંધિત"
ஹம்ப் யார்டு,હમ્પ યાર્ડ
ஹைட்ராலிக் அழுத்தம்,હાઇડ્રોલિક દબાણ
நீரேற்றம்,હાઇડ્રેશન
நீராற்பகுப்பு,હાઇડ્રોલિસિસ
ஹைட்ரோலைடிக் அமிலத்தன்மை,હાઇડ્રોલિટીક એસિડિટી
ஹைட்ரோமார்பிக் மண்,હાઇડ્રોમોર્ફિક માટી
ஹைட்ரோஃபிலிக் கொலாய்டு,હાઇડ્રોફિલિક કોલોઇડ
ஹைட்ரோபோபிக் கொலாய்டு,હાઇડ્રોફોબિક કોલોઇડ
ஹைட்ரோஸ்டேடிக் அழுத்தம் விகிதம்,હાઇડ્રોસ્ટેટિક દબાણ ગુણોત્તર
ஹைக்ரோஸ்காப்டிக் குணகம்,હાઇગ્રોસ્કેપ્ટિક ગુણાંક
ஹைக்ரோஸ்கோபிக் ஈரப்பதம்,હાઇગ્રોસ્કોપિક ભેજ
ஹைட்ரோஸ்கோபிசிட்டி,હાઇડ્રોસ્કોપીસીટી
ஹைக்ரோஸ்கோபிக் ஈரப்பதம்,હાઇગ્રોસ્કોપિક ભેજ
ஹைபர்பேரிக் அறை,હાયપરબેરિક ચેમ્બર
ஹைப்பர்ஸ்டேடிக் சட்டகம்,હાઇપરસ્ટેટિક ફ્રેમ
ஹைப்சோமீட்டர்,હાઇપ્સોમીટર
வெளிச்சம்,રોશની
உட்புகுதல் ஈரப்பதம்,એમ્બિબેશન ભેજ
முதிர்ச்சியடையாத மண்,અપરિપક્વ માટી
சிறைபிடிக்கப்பட்ட கப்பல்துறை,જપ્ત કરાયેલ ડોક
நில வருவாய் அதிகரிப்பு,જમીનની આવકમાં વધારો
சுதந்திர சாரக்கட்டு,સ્વતંત્ર પાલખ
உள்வாங்கப்பட்டது,ઈન્ડ્યુરેટેડ
ஆரம்ப அழுத்த அழுத்தம்,પ્રારંભિક prestress
ஆரம்ப பதற்றம்,પ્રારંભિક તણાવ
உள்நாட்டு நீர்வழி துறைமுகம்,આંતરદેશીય જળમાર્ગ બંદર
காப்பு பலகை,ઇન્સ્યુલેટીંગ બોર્ડ
இடைநிலை துறைமுகம்,મધ્યવર્તી બંદર
உள் உராய்வு,આંતરિક ઘર્ષણ
உள் மண்டல மண்,ઇન્ટ્રાઝોનલ માટી
அயன்,આયન
அயன் பரிமாற்றம்,આયન વિનિમય
இரும்பு சட்டி,લોખંડની તપેલી
பாசன நிலம்,સિંચાઈવાળી જમીન
நீர்ப்பாசனம்,સિંચાઈ
பாசன செஸ்,સિંચાઈ ઉપકર
ஜம்ப்,જાંબ
தள்ளாட்டம்,જોગલ
ஜாக்கிள் முள்,જોગલ પિન
ஜூல்,જૌલ
குதிப்பவர்,જમ્પર
கிலோகிராம்,કિલોગ્રામ
கிலோகிராம் படை,કિલોગ્રામ બળ
