Marathi,Bengali
प्राचीन श्रद्धा,প্রাচীন বিশ্বাস
प्राचीन प्रथा,প্রাচীন রীতি
प्राचीन इतिहास,প্রাচীন ইতিহাস
प्राचीन स्मारके,প্রাচীন স্মৃতিস্তম্ভ
किस्सा,উপাখ্যান
अँजेलोट,অ্যাঞ্জেলট
एंजलस,এঞ্জেলাস
अँजेविन (=अंजेविन),অ্যাঞ্জেভিন (=এনজেভিন)
कोन,কোণ
अँग्लिकन,অ্যাংলিকান
अँग्लिकन कम्युनियन,অ্যাংলিকান কমিউনিয়ন
अँग्लिकनवाद,অ্যাংলিকানিজম
अँग्लो-फोब,অ্যাংলো-ফোব
अँग्लो-फोबिया,অ্যাংলো-ফোবিয়া
अँग्लो-सॅक्सन,অ্যাংলো-স্যাক্সন
अँग्लो-सॅक्सोनवाद,অ্যাংলো-স্যাক্সোনিজম
अॅनालिस्ट,অ্যানালিস্ট
इतिहास,ইতিহাস
संलग्नीकरण,সংযোজন
अँटी-बेलम,এন্টে-বেলাম
पूर्वीची तारीख,তারিখের আগে
कारकुनविरोधी,করণিকবাদ বিরোধী
कारकुनी विरोधी कायदा,অ্যান্টি-ক্লারিক্যাল আইন
पुरातन वास्तू,প্রাচীনত্ব
विरोधी भाडे,ভাড়া বিরোধী
विरोधी भाडे,ভাড়া বিরোধী
सेमिटिझम विरोधी,সেমিটিজম বিরোধী
अँझॅक,আনজাক
अपेला,আপেলা
अरालू,আরালু
आर्च बिशप,আর্চ বিশপ
आर्च डची,আর্চ ডুচি
आर्च ड्यूक,আর্চ ডিউক
आर्काइफ (=अभिलेख संग्रह),আর্কিফ (= আর্কাইভাল সংগ্রহ)
आर्किपिस्कोपेट,আর্কিপিস্কোপেট
अभिजात वर्ग,আভিজাত্য
कुलीन,অভিজাত
खानदानी स्नोबरी,আভিজাত্য স্নোবারি
अॅरिस्टोटेलियन,এরিস্টটলীয়
आरमार,আরমাডা
आरमार (=स्पॅनिश आरमार),আরমাদা (=স্প্যানিশ আরমাদা)
आर्मोरिस्ट (= आर्मरिस्ट),আর্মোরিস্ট (= আর্মারিস্ট)
चिलखत (= चिलखत),বর্ম (= বর্ম)
आर्मरिस्ट,আর্মারিস্ট
आर्यन,আরিয়ান
आर्यन,আরিয়ান
अस्करी,আসকারী
नियुक्त करा,বরাদ্দ
Assize,সহায়তা
Assize,সহায়তা
Assize,সহায়তা
शस्त्रास्त्र कायद्याची मदत,অস্ত্র আইনের সহায়তা
डॅरेन प्रेझेंटमेंटची मदत,ড্যারিন প্রেজেন্টমেন্টের সহায়তা
मॉर्ट &#39;डी&#39; पूर्वजांची मदत,মর্ট &#39;ডি&#39; পূর্বপুরুষের সহায়তা
कादंबरी Disseisin च्या Assize,নভেল ডিসিসিনের অ্যাসাইজ
अत्याचार,নৃশংসতা
हल्ला,আক্রমণ
ऑलिक कौन्सिल,অলিক কাউন্সিল
देवीची कुर्‍हाड (= देवी कुर्हाड),দেবীর কুঠার (=দেহী কুঠার)
अक्ष (=रोम-बर्लिन-टोकियो अक्ष),অক্ষ (=রোম-বার্লিন-টোকিও অক্ষ)
बॅबिलोन,ব্যাবিলন
बॅबिलोनियन बंदिवास (= बॅबिलोनी कैद),ব্যাবিলনীয় বন্দিত্ব (=ব্যাবিলনীয় বন্দিত্ব)
बचनाल भक्त,বাচনাল ভক্ত
बचनालिया,বাচনালিয়া
बॅचलर,ব্যাচেলর
बगदाद करार,বাগদাদ চুক্তি
बाल्कन लीग,বলকান লীগ
बाल्कन करार,বলকান চুক্তি
बाल्कन युद्धे,বলকান যুদ্ধ
बाल्टिक करार,বাল্টিক চুক্তি
डाकू,দস্যু
बांडुंग परिषद,বান্দুং সম্মেলন
हद्दपार,নির্বাসন
बॅनर,ব্যানার
रानटी,অসভ্য
बार्बिकन,বারবিকান
बारडोली सत्याग्रह,বারদোলী সত্যাগ্রহ
धान्याचे कोठार बर्नर्स,শস্যাগার বার্নার্স
जहागीरदार,ব্যারন
बॅरोनेज,ব্যারোনেজ
Barones majores,ব্যারনস মেজরস
बॅरोन्स अल्पवयीन,ব্যারোনস মাইনরস
जहागीरदार,ব্যারনেস
बॅरोनेट,ব্যারোনেট
बॅरोनेटेज,ব্যারোনেটেজ
बॅरोनेटेज,ব্যারোনেটেজ
बॅरोनेटसी,ব্যারোনেটসি
बॅरोनी,ব্যারনি
बॅराकून,ব্যারাকুন
बॅराकून,ব্যারাকুন
बॅरिकेड (= बॅरिकेडो),ব্যারিকেড (=ব্যারিকেড)
बॅरिकेड (= बॅरिकेडो),ব্যারিকেড (=ব্যারিকেড)
बॅरिकेड (= बॅरिकेडो),ব্যারিকেড (=ব্যারিকেড)
बेस कॅम्प,সেনাঘাঁটি
बॅसिलिका,ব্যাসিলিকা
बॅसिलिका,ব্যাসিলিকা
बॅस्टिला,বাস্তিলা
बॅस्टिल,বাস্তিল
बॅस्टिल,বাস্তিল
बॅटरी,ব্যাটারি
लढाई,যুদ্ধ
Batlle-array,ব্যাটলে-অ্যারে
लढाई रडणे,যুদ্ধ কান্না
लढाई दिन,যুদ্ধ দিন
युद्धक्षेत्र,যুদ্ধক্ষেত্র
लढाई भजन,যুদ্ধের স্তব
स्पर्सची लढाई,স্পার্সের যুদ্ধ
स्टँडर्डची लढाई,স্ট্যান্ডার্ড যুদ্ধ
युद्धनौका,যুদ্ধজাহাজ
युद्धनौका-शक्ती,যুদ্ধজাহাজ-শক্তি
Bayeux टेपेस्ट्री,Bayeux ট্যাপেস্ট্রি
बीकन,বীকন
बीकन टॉवर,বীকন টাওয়ার
बीव्हर,বিভার
बीव्हर,বিভার
समुद्राचे भिकारी,সমুদ্রের ভিক্ষুক
बेलिकोज,বেলিকোস
बेलिकोज,বেলিকোস
बेलिकोज,বেলিকোস
बेलिकोसिटी,বেলিকোসিটি
बेलोना,বেলোনা
फायदा,উপকারিতা
धर्मगुरूंचा लाभ,যাজকদের সুবিধা
बेनेलक्स,বেনেলাক্স
बर्लिन डिक्री,বার্লিন ডিক্রি
बेसरकर,বেসার
बेझंट (=बेझंट),বেসান্ট (=বেজেন্ট)
बेथेल,বেথেল
बिब्लिओलेटर,বিবিলিওলেটর
ग्रंथदिंडी,বিবিলিওলাট্রি
मोठा बर्था,বিগ বার্থা
धर्मांध,বিগট
बिलेटिंग,বিলেটিং
अटेंडरचे बिल,অ্যাটেন্ডারের বিল
अधिकारांचे विधेयक,অধিকার বিল
चरित्रकार,জীবনীকার
जन्मकथा,জন্মের গল্প
बिव्होक,বিভাক
बिव्होक,বিভাক
बिव्होक,বিভাক
बिझोनिया,বিজোনিয়া
काळा पक्षी,কালো পাখি
काळा झेंडा,কালো পতাকা
कृष्ण विवर,কৃষ্ণ গহ্বর
कृष्ण विवर,কৃষ্ণ গহ্বর
काळा पाय (= खरुज),কালো পা (= স্ক্যাব)
काळा शर्ट,কালো শার্ট
ब्लेझोन,ব্লাজন
ब्लेझोन,ব্লাজন
झगमगाट,ব্লাজনরি
झगमगाट,ব্লাজনরি
ब्लिट्झक्रीग,Blitzkrieg
रक्तहीन क्रांती (=वैभवशाली क्रांती),রক্তহীন বিপ্লব (=গৌরবময় বিপ্লব)
ब्लडवाईट,ব্লাডওয়াইট
ब्लडी मेरी,ব্লাডি মেরি
निळा,নীল
निळे रक्त,আভিজাত্য
निळे पुस्तक,নীল বই
निळी फीत,নীল পটি
निळी फीत,নীল পটি
ब्लूज (=रॉयल हॉर्स गार्ड),ব্লুজ (=রয়্যাল হর্স গার্ড)
निळा शर्ट,নীল শার্ট
ब्लू वॉटर स्कूल,ব্লু ওয়াটার স্কুল
नियंत्रण मंडळ,নিয়ন্ত্রণ বোর্ড
शरीर चिलखत,শরীরবর্ম
बोअर,বোয়ার
लूट,লুঠ
बरो,বরো
बुलेउटेरियन,বুলিউটেরিয়ন
बोरबॉन,বোরবন
बॉक्सर बंडखोरी,বক্সার বিদ্রোহ
ब्रेस,বন্ধনী
ब्रासर्ड,ব্রাসার্ড
ब्रासर्ड,ব্রাসার্ড
ब्रेड वसाहती,রুটি উপনিবেশ
ब्रेस्ट प्लेट,ব্রেস্ট প্লেট
स्तनाचे काम,স্তনের কাজ
ब्रेटवाल्डा,ব্রেটওয়াল্ডা
ब्रिगेंड,ব্রিগ্যান্ড
दलाल,ব্রিগ্যান্ডেজ
ब्रिटिश कॉमनवेल्थ ऑफ नेशन्स,ব্রিটিশ কমনওয়েলথ অফ নেশনস
तपकिरी शर्ट (=नाझी),ব্রাউন শার্ট (=নাৎসি)
ब्रुसेल्स ट्रीटी (पॅक्ट) संस्था (=वेस्टर्न युरोपियन युनियन),ব্রাসেলস চুক্তি (চুক্তি) সংস্থা (=পশ্চিম ইউরোপীয় ইউনিয়ন)
बफ,বাফ
बफ,বাফ
बफ-कोट,বাফ-কোট
बफ्स,বাফস
बुले (=परिषद),বুলে (= পরিষদ)
बर्गेज,বার্গেজ
बर्जेस,বার্গেস
बायझँटाईन,বাইজেন্টাইন
बायझँटाईन चर्च,বাইজেন্টাইন গির্জা
बायझँटाईन साम्राज्य,বাইজেন্টাইন সাম্রাজ্য
बायझँटाईन युग,বাইজেন্টাইন যুগ
बायझँटाईन इतिहासकार,বাইজেন্টাইন ইতিহাসবিদ
कॅबल,ক্যাবল
सीझरवाद,সিজারিজম
खलिफा,খলিফা
कॅलिग्राफर,ক্যালিগ্রাফার
कॅलिग्राफिस्ट,ক্যালিগ্রাফিস্ট
कॅलिग्राफी,ক্যালিগ্রাফি
कॅल्ट्रॉप,ক্যালট্রপ
सौहार्द,বন্ধুত্ব
कॅमरिला,ক্যামারিলা
कॅमरिला,ক্যামারিলা
कॅमेलॅकम,ক্যামেলাউকাম
क्लृप्ती,ছদ্মবেশ
मोहीम,প্রচারণা
शिबिराचे अनुयायी,শিবিরের অনুসারী
कॅम्पो सॅंटो,ক্যাম্পো সান্টো
कॅम्पस मार्टियस,ক্যাম্পাস মার্টিয়াস
कॅनेफोरा,ক্যানেফোরা
कॅंग्यू,ক্যাঙ্গু
तोफखाना,কামান
तोफ चारा,কামানের খাদ্যরুপে পরিগণিত মানুষ
कॅनन,ক্যানন
कॅनन कायदा,ক্যানন আইন
कॅनोपस डिक्री,ক্যানোপাস ডিক্রি
कण्टिंग शस्त्र,ক্যান্টিং অস্ত্র
बंदिवान,বন্দী
कॅप्टर,বন্দী
कार्डिनल,মৌলিক
कार्ल,কার্ল
कॅरोलिंगियन राजवंश,ক্যারোলিংজিয়ান রাজবংশ
कार्थुशियन पंथ,কার্থুসিয়ান সম্প্রদায়
कार्टोसा,কার্টোসা
कॅस्टेलियन,কাস্টেলীয়
कॅस्टेलियन,কাস্টেলীয়
जाती व्यवस्था,বর্ণপ্রথা
वाडा,দুর্গ
वाडा,দুর্গ
वाड्याचे शहर,দুর্গ শহর
कास्त्रा,কাস্ত্রা
कास्त्रा,কাস্ত্রা
कॅथेड्रा,ক্যাথেড্রা
कॅथेड्रल,ক্যাথিড্রাল
केटो स्ट्रीट कट,ক্যাটো স্ট্রিট ষড়যন্ত্র
कौडिल्लो,কাউডিলো
घोडेस्वार,অশ্বারোহী
घोडेस्वार,অশ্বারোহী
घोडदळ संसद,অশ্বারোহী সংসদ
अदुल्लमची गुहा,আদুল্লামের গুহা
गुहा चित्रकला,গুহাচিত্র
गुहा चित्रकला,গুহাচিত্র
सेंटमवीर,সেন্টুমভির
सेंच्युरियन,সেঞ্চুরিয়ান
शतक,সেঞ্চুরি
साखळी चिलखत (=साखळी मेल),চেইন আর্মার (= চেইন মেইল)
चंत्री,চ্যানট্রি
चंत्री,চ্যানট্রি
चॅप बुक,চ্যাপ বই
धर्मगुरू,চ্যাপলিন
धडा,অধ্যায়
अपघातांचा अध्याय,দুর্ঘটনার অধ্যায়
चार्ज करा,চার্জ
चार्ज डी अफेयर्स,চার্জ ডি অ্যাফেয়ার্স
चार्ज विभाजन,চার্জ বিভাজন
चार्जर,চার্জার
रथ,রথ
सारथी,সারথি
सारथी,সারথি
सारथी,সারথি
धर्मादाय स्वयंपाकघर,দাতব্য রান্নাঘর
सनद,সনদ
चार्टिस्ट चळवळ (=चार्टिझम),চার্টিস্ট আন্দোলন (=চার্টিজম)
चार्टोफिलेशियम,চার্টোফাইলাসিয়াম
Chateau,Chateau
चेक पोस्ट,চেক পোস্ট
रासायनिक युद्ध,রাসায়নিক যুদ্ধ
चेस्टर,চেস্টার
प्रमुख,প্রধান
सरदार,প্রধান
सरदार,প্রধান
सरदार,প্রধান
शिफॉन,শিফন
शौर्य,বীরত্ব
निवडलेले लोक,নির্বাচিত মানুষ
ख्रिसमोग्राफीन,ক্রিসমোগ্রাফিয়ন
ख्रिस्ती धर्म,খ্রিস্টধর্ম
ख्रिश्चन युग,খ্রিস্টীয় যুগ
ख्रिश्चन समाजवाद,খ্রিস্টান সমাজতন্ত্র
क्रॉनिकल,ক্রনিকল
क्रॉनिकलर,ক্রনিকলার
Chryse Chersonese,Chryse Chersonese
सिमेलियम,সিমেলিয়াম
Cinquecento शैली,সিনকুয়েসেন্টো স্টাইল
परिक्रमा,পরিক্রমা
सिस्टर्सियन साधू,সিস্টারসিয়ান সন্ন্যাসী
किल्ला,সিটাডেল
उद्धरण,উদ্ধৃতি
उद्धरण,উদ্ধৃতি
सविनय कायदेभंग,আইন অমান্য
नागरी युद्ध,গৃহযুদ্ধ
सिव्हिस रोमनस,সিভিস রোমানাস
शास्त्रीय वय,শাস্ত্রীয় বয়স
Clepht (=klepht),ক্লেফ্ট (=ক্লেফ্ট)
कारकुनीवाद,কেরানিবাদ
लिपिक,ক্লারাচ
क्लुनियाक हालचाली,ক্লুনিয়াক আন্দোলন
कोट चिलखत,কোট বর্ম
अंगरखा,অস্ত্রের কোট
अंगरखा,অস্ত্রের কোট
अंगरखा,অস্ত্রের কোট
मेलचा कोट,ডাকের কোট
पलटण,সমদল
कॉमिटिया,কমিটিয়া
Comitia Centuriata,Comitia Centuriata
Comitia Curiata,কমিটিয়া কুরিয়াটা
कमिटीया ट्रिबुटा,Comitia Tributa
स्मारक कमान,স্মারক খিলান
स्मारक नाणे,স্মারক মুদ্রা
स्मारक शिक्का,স্মারক সীলমোহর
सामान्य फील्ड,সাধারণ ক্ষেত্র
Communard,কমুনার্ড
कॉन्कॉर्डॅट,কনকর্ড্যাট
कॉन्कॉर्डॅट,কনকর্ড্যাট
कॉन्डोटिएरे,কনডোটিয়ের
पुष्टीकरण कार्टारम,নিশ্চিতকরণ Cartarum
संघर्ष,দ্বন্দ্ব
मंडळी,ধর্মসভা
जिंकणारे राज्य,বিজয়ী রাষ্ট্র
जिंकणारा,বিজয়ী
जिंकणारा,বিজয়ী
कॉन्सिलियम,কনসিলিয়াম
कंसिस्टरी,কনসিস্টরি
षडयंत्र,ষড়যন্ত্র
षडयंत्र,ষড়যন্ত্র
वाणिज्य दूतावास,কনস্যুলেট
सल्लामसलत पुस्तक,কনসুলেশন বই
खंडीय प्रणाली,মহাদেশীয় ব্যবস্থা
अधिवेशन संसद,কনভেনশন সংসদ
कॉपरहेड्स (=पीस डेमोक्रॅट्स),কপারহেডস (=শান্তি গণতন্ত্রী)
कॉपीहोल्ड,কপিহোল্ড
कोर्डनिंग,কর্ডনিং
कोरोना,করোনা
राज्याभिषेक,রাজ্যাভিষেক
राज्याभिषेक दगड,রাজ্যাভিষেক পাথর
कॉर्पस,কর্পাস
Corsair,কর্সেয়ার
Corsair,কর্সেয়ার
कॉर्सेट (=कॉर्सलेट),কাঁচুলি (= কর্সেলেট)
कोर्टेस,কর্টেস
कोटर (=कोटीर),কোটার (=কোটিয়ার)
कोटर (= cottier),কোটার (=কোটিয়ার)
काउंट पॅलेटिनेट,কাউন্ট প্যালাটিনেট
देशाचे घर,দেশের বাড়ি
परगणा,কাউন্টি
काउंटी बरो,কাউন্টি বরো
काउंटी न्यायालये,কাউন্টি আদালত
काउंटी पॅलाटिन,কাউন্টি প্যালাটাইন
कोर्ट,আদালত
कोर्ट,আদালত
न्यायालयाचे परिपत्रक,আদালতের সার্কুলার
न्यायालयीन शिष्टाचार,আদালতের শিষ্টাচার
दरबारी,দরবারী
कोर्ट ऑफ कॅसेशन,ক্যাসেশন আদালত
कोर्ट ऑफ डायरेक्टर्स (EIC),কোর্ট অফ ডিরেক্টরস (EIC)
मालकांचे न्यायालय,মালিকদের আদালত
दरबारी कवी,দরবারের কবি
करार केला कॅमेरोनियन,চুক্তিবদ্ধ ক্যামেরোনিয়ান
मुकुट,মুকুট
मुकुट,মুকুট
मुकुट,মুকুট
मुकुट जमीन,মুকুট জমি
मुकुट जमीन,মুকুট জমি
राजकुमार,ক্রাউন প্রিন্স
धर्मयुद्ध,ক্রুসেড
धर्मयुद्ध,ক্রুসেডার
क्रिप्टोग्राम,ক্রিপ্টোগ্রাম
कुइरास,কুইরাস
क्युरासियर,কুইরাসিয়ার
पंथ देवता,কাল্ট দেবতা
कुरिया,কুরিয়া
कुरिया,কুরিয়া
झारवाद,জারবাদ
गडद खंड,অন্ধকার মহাদেশ
न्यायाचा दिवस,বিচারের দিন
न्यायाचा दिवस,বিচারের দিন
डीन,যাজক
दशक,দশক
दिनारियस,ডেনারিয়াস
पदच्युत सम्राट,ক্ষমতাচ্যুত রাজা
उध्वस्त करा,নষ্ট করা
उध्वस्त,বিলুপ্তি
डिथ्रोन,ডিথ্রোন
डायडेम,ডায়ডেম
डायडेम,ডায়ডেম
डायडेम,ডায়ডেম
डायशिया,ডায়াসিয়া
डिकॅस्टेरियम,ডিকাস্টেরিয়াম
डिलुवालिस्ट,ডিলুভিয়ালিস্ট
बिशपच्या अधिकारातील प्रदेश,ডায়োসিস
बिशपच्या अधिकारातील प्रदेश,ডায়োসিস
डायरेक्टरी (=निर्देशिका),নির্দেশিকা (=নির্দেশনা)
डायरेक्टरी (=निर्देशिका),নির্দেশিকা (=নির্দেশনা)
दिरहाम,দিরহাম
अविश्वासू,অবিশ্বাসী
अविश्वासू,অবিশ্বাসী
चूकीचा सिद्धांत,ভুলের মতবাদ
दस्तऐवज,দলিল
कागदोपत्री पुरावा,দালিলিক প্রমাণ
डोम्सडे बुक,গম্বুজের বই
कॉन्स्टंटाईनचे दान,কনস্টানটাইনের দান
नशिबात,নিয়তি
डोगर राणी,ডাওগার রানী
ड्रॅगन,ড্রাগন
ड्रोमेडरियन,ড্রোমেডারিয়ান
ड्रोमेडरी,ড্রোমেডারি
ड्रोमंड,ড্রমন্ড
दुहेरी,দ্বৈত
दुहेरी युती,দ্বৈত জোট
दुहेरी entente,ডুয়েল এন্টেন্টে
दुहेरी प्रणाली (= दुहेरी सरकार),দ্বৈত ব্যবস্থা (= দ্বৈত সরকার)
सरदार,ডিউক
ड्यूमा,ডুমা
बटू अवतार,বামন অবতার
राजवंश,রাজবংশ
राजवंश,রাজবংশ
गरुड,ঈগল
मोठा माणूस,বুড়ো মানুষ
अर्ल,আর্ল
अर्लडम,প্রাচীনত্ব
लवकर गुप्त,প্রারম্ভিক গুপ্ত
प्रारंभिक (ऐतिहासिक) साइट,প্রারম্ভিক (ঐতিহাসিক) সাইট
प्रारंभिक वैदिक काळ,প্রারম্ভিক বৈদিক যুগ
उपदेशक,ইক্লেসিয়া
पुनर्स्थापना आदेश,পুনরুদ্ধারের আদেশ
आठ पट मार्ग,আট ভাঁজ পথ
वडीलधारे,প্রবীণ
ज्येष्ठ राजकारणी (= genro),বয়স্ক রাষ্ট্রনায়ক (=জেনরো)
हत्तीचा गोडा,হাতির ছাগু
अकरा वर्षांचा जुलूम,এগারো বছরের অত্যাচার
एलिसी (=एलिसी),Elysae (=Elysee)
बंदिस्त चळवळ,ঘের আন্দোলন
एनसायकिकल,এনসাইক্লিক্যাল
विश्वकोशवादी चळवळ,বিশ্বকোষবাদী আন্দোলন
एंटेंट,Entente
एंटेंट कॉर्डियल,Entente cordiale
सिंहासन,সিংহাসন
दलाल,এনট্যুরেজ
एफोद,এফোদ
एफोर,ইফোর
महाकाव्य युग,মহাকাব্য যুগ
महाकाव्य नायक,মহাকাব্যিক নায়ক
एपिग्राफ,এপিগ্রাফ
एपिस्कोपसी,এপিস্কোপ্যাসি
एपिस्कोपेट,এপিস্কোপেট
भाग,পর্ব
युग,যুগ
युग निर्माण करणारी घटना,যুগ তৈরির ঘটনা
युग निर्माण करणारा माणूस,যুগ সৃষ্টিকারী মানুষ
उपनाम,উপনাম
इक्वरी,ইকুয়েরি
इक्वरी,ইকুয়েরি
अश्वारूढ पुतळा,অশ্বারোহী মূর্তি
युग,যুগ
एर्गस्टुलम,এরগাস্টুলাম
युकेरिस्ट,ইউক্যারিস্ট
इव्हेंजेलिकलिझम,ধর্মপ্রচার
इव्हँजेलिकल चळवळ,ধর্মপ্রচার আন্দোলন
प्रचारक,ধর্মপ্রচারক
Exarch,Exarch
Exilarch,এক্সিল্যার্ক
फालंगिस्ट,ফালাঙ্গিস্ট
वडिलांची जमीन,পিতার জমি
वडिलांची जमीन,পিতার জমি
फेरी,ফেরিয়া
फेटिश,ফেটিশ
जहागीरदार धारण,সামন্ত জোত
सरंजामशाही (=सामंत व्यवस्था),সামন্ততন্ত্র (=সামন্ততন্ত্র)
सरंजामशाही व्यवस्था,সামন্ততান্ত্রিক ব্যবস্থা
सामंत,সামন্ত
फिदेई बचावकर्ता (=विश्वासाचा रक्षक),ফিদেই রক্ষাকারী (=বিশ্বাসের রক্ষক)
फिफ,ফিফ
फील्ड सिस्टम,ক্ষেত্র ব্যবস্থা
पंधरावा कर,পঞ্চদশ কর
आकृती डोके,ফিগার হেড
फिन डी siecle,ফিন ডি siecle
आग भक्षक,আগুন ভক্ষক
पाच मैल कायदा,পাঁচ মাইল আইন
झेंडा,পতাকা
फ्लेमेन डायलिस,ফ্ল্যামেন ডায়ালিস
फ्लेमेन मार्शियलिस,ফ্ল্যামেন মার্শালিস
ज्वलंत मशाल,জ্বলন্ত মশাল
पार्श्वभाग,ফ্ল্যাঙ্ক
flanking चळवळ,ফ্ল্যাঙ্কিং আন্দোলন
भरभराट होत असलेली सभ्यता,বিকশিত সভ্যতা
प्रवाही विश्वास,fluvialistic বিশ্বাস
लोकदेवता,লোকদেবতা
लोकदेवता,লোকদেবী
लोक स्मृती,লোক স্মৃতি
लोककथा (=लोककथा),লোককথা (=লোককাহিনী)
चारा,চারণ
धाड,অভিযান
पूर्वापार,পূর্বাবস্থায়
पूर्वज,পূর্বপুরুষ
अग्रदूत,অগ্রদূত
उदासीन आशा,অসহায় আশা
निर्मितीचा टप्पा,গঠনমূলক পর্যায়
किल्ला,দুর্গ
तटबंदी,দুর্গ
तटबंदी असलेले शहर,সুরক্ষিত শহর
किल्ला,দুর্গ
फॉर्च्युना,ফরচুনা
फोरम रोमनम,ফোরাম রোমানাম
फ्रान्सिस्कन,ফ্রান্সিসকান
फ्रँकलिन,ফ্র্যাঙ্কলিন
भ्रातृसंहारक युद्ध,ভ্রাতৃঘাতী যুদ্ধ
मोफत चर्च,বিনামূল্যে চার্চ
फ्रीहोल्डर,ফ্রিহোল্ডার
फ्रीलान्स सैनिक,ফ্রিল্যান্স সৈনিক
फ्रीलान्स सैनिक,ফ্রিল্যান্স সৈনিক
फ्रीमॅन,ফ্রিম্যান
फ्रीमॅन,ফ্রিম্যান
मोफत पास,ফ্রিপাস
फ्रेंच क्रांती,ফরাসি বিপ্লব
तपस्वी,ভদ্র
फ्रियाशियन भाडोत्री,ফ্রিশিয়ান ভাড়াটে
सीमावर्ती माणूस,সীমান্তের মানুষ
गॅलिओन,গ্যালিওন
गॅलिकन (=गॅलिकनिस्ट),গ্যালিকান (=গ্যালিকানিস্ট)
गॅलिकनिझम,গ্যালিকানিজম
गॅरिसन,গ্যারিসন
गॉल,গল
गॉन्टलेट,গান্টলেট
गॉन्टलेट,গান্টলেট
गॅझेबो,গাজেবো
गॅझेबो,গাজেবো
गॅझेबो,গাজেবো
वंशावळीचा इतिहास,বংশগত ইতিহাস
वंशावळी रेकॉर्ड,বংশগত রেকর্ড
वंशावळी सारणी,বংশগত সারণী
वंशावळीचे झाड,বংশগত গাছ
वंशावळी,বংশতালিকা
वंशावळी,বংশতালিকা
पिढी,প্রজন্ম
नरसंहार,গণহত্যা
परराष्ट्रीय,বিধর্মী
परराष्ट्रीय,বিধর্মী
परराष्ट्रीय,বিধর্মী
परराष्ट्रीय,বিধর্মী
वस्ती,ঘেটো
वस्ती,ঘেটো
गिबेट,গিবত
गिल्ड (=गिल्ड),গিল্ড (=গিল্ড)
ग्लॅडिएटर,গ্ল্যাডিয়েটার
गौरवशाली क्रांती,গৌরবময় বিপ্লব
गोल्डन हॉर्डे,গোল্ডেন হোর্ড
महाआघाडी,মহাজোট
ग्रँडी,গ্র্যান্ডি
ग्रँड सिग्नर,গ্র্যান্ড সাইনর
ग्रँड सिग्नर,গ্র্যান্ড সাইনর
