Odiya,Bengali
ଶ୍ରେଣୀ ଶ୍ରେଣୀ,অ্যাক্সেস ক্লাস
ଡାଟା ବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟକୁ ପ୍ରବେଶ କରନ୍ତୁ |,অ্যাক্সেস ডেটা বেস ম্যানেজমেন্ট
ପ୍ରବେଶ ପରିବେଶ ସେବା,অ্যাক্সেস পরিবেশ
ଫାଗ୍ ଆକ୍ସେସ୍ କରନ୍ତୁ |,অ্যাক্সেস ফাঁক
ପ୍ରବେଶ ସୂଚକାଙ୍କ,অ্যাক্সেস সূচক
ଆକ୍ସେସ୍ ଲାଇନ୍ |,অ্যাক্সেস লাইন
ମେକାନିଜିମ୍ ଆକ୍ସେସ୍ ଆକ୍ସେସ୍ କରନ୍ତୁ |,অ্যাক্সেস প্রক্রিয়া
ପ୍ରବେଶ ପଦ୍ଧତି,অ্যাক্সেস পদ্ধতি
ଆକ୍ସେସ୍ ପଦ୍ଧତି ରୁଟିନ୍ |,অ্যাক্সেস পদ্ধতির রুটিন
ପ୍ରବେଶ ମୋଡ୍,অ্যাক্সেস মোড
ଅଧିକାର ପ୍ରବେଶ,এক্সেস অধিকার
ପ୍ରବେଶ ସ୍କାନ,অ্যাক্সেস স্ক্যান
ସମୟ ପ୍ରବେଶ କରନ୍ତୁ |,প্রবেশাধিকার সময়
ହିସାବ,অ্যাকাউন্টিং
ହିସାବ ଆର୍ଥିକ ବ୍ୟବସ୍ଥା,অ্যাকাউন্টিং ফিনান্স সিস্টেম
ହିସାବ ଯନ୍ତ୍ର,অ্যাকাউন্টিং মেশিন
ଖାତା ସଂଖ୍ୟା,হিসাব নাম্বার
ପୁନର୍ବାର ଜମା କରିବା |,প্রজননকারী জমে
ଆକ୍ୟୁମୁଲେଟର,জমে
ଆକ୍ୟୁମୁଲେଟର ରେଜିଷ୍ଟର |,সংগ্রহকারী রেজিস্টার
ଆକ୍ୟୁମୁଲେଟର ସିଫ୍ଟ ନିର୍ଦ୍ଦେଶ |,সংগ্রহকারী শিফট নির্দেশনা
ସଠିକତା,সঠিকতা
ସଠିକତା ନିୟନ୍ତ୍ରଣ ଚରିତ୍ର |,নির্ভুলতা নিয়ন্ত্রণ চরিত্র
ସଠିକତା ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |,নির্ভুলতা নিয়ন্ত্রণ ব্যবস্থা
Ace ପାଇଲଟ୍ |,এস পাইলট
ସ୍ୱୀକାର କରନ୍ତୁ ବର୍ଣ୍ଣ,চরিত্র স্বীকৃতি
ଆକାଶବାଣୀ କପତର୍ |,অ্যাকোস্টিক কাপলার
ଆକାଶବାଣୀ କଣ୍ଟା |,অ্যাকোস্টিক কাপলিং
ଆକାଶବାଣୀ ବିଳମ୍ବ ରେଖା |,অ্যাকোস্টিক বিলম্ব লাইন
ଆକାଶବାଣୀ ସ୍ମୃତି,অ্যাকোস্টিক মেমরি
ଆକାଶବାଣୀ ମୋଡେମ୍ |,অ্যাকোস্টিক মডেম
ଆକାଶବାଣୀ ସଙ୍କେତ |,অ্যাকোস্টিক সিগন্যাল
ଆକାଶବାଣୀ ସଂରକ୍ଷଣ |,অ্যাকোস্টিক স্টোরেজ
ଆକ୍ରୋନିମ୍ |,সংক্ষিপ্ত বিবরণ
କାର୍ଯ୍ୟ,কর্ম
କ୍ରିୟା ଚକ୍ର,অ্যাকশন চক্র
କ୍ରିୟା ରେଖା,অ্যাকশন লাইন
କ୍ରିୟା ବାର୍ତ୍ତା,অ্যাকশন বার্তা
କାର୍ଯ୍ୟ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |,ক্রিয়া স্পেসিফিকেশন
ସକ୍ରିୟକରଣ,অ্যাক্টিভেশন
ସକ୍ରିୟ,সক্রিয়
ସକ୍ରିୟ ଫାଇଲ,সক্রিয় ফাইল
ସକ୍ରିୟ ରେଖା,সক্রিয় লাইন
ସକ୍ରିୟ ଲିଙ୍କ୍ |,সক্রিয় লিঙ্ক
ସକ୍ରିୟ ମାଷ୍ଟର ଫାଇଲ |,সক্রিয় মাস্টার ফাইল
ସକ୍ରିୟ ମାଷ୍ଟର ଆଇଟମ୍ |,সক্রিয় মাস্টার আইটেম
ସକ୍ରିୟ ଉପଗ୍ରହ |,সক্রিয় স্যাটেলাইট
ସକ୍ରିୟ ଷ୍ଟେସନ,সক্রিয় স্টেশন
ସକ୍ରିୟ ସଂରକ୍ଷଣ,সক্রিয় স্টোরেজ
କାର୍ଯ୍ୟକଳାପ,ক্রিয়াকলাপ
କାର୍ଯ୍ୟକଳାପ ସ୍ତର,কর্মকান্ডের পর্যায়
କାର୍ଯ୍ୟକଳାପ ଲୋଡିଂ,ক্রিয়াকলাপ লোড হচ্ছে
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,ক্রিয়াকলাপ অনুপাত
ପ୍ରକୃତ ଠିକଣା (= ସଂପୂର୍ଣ୍ଣ ଠିକଣା),আসল ঠিকানা (= পরম ঠিকানা)
ପ୍ରକୃତ କୋଡ୍ (= ସଂପୂର୍ଣ୍ଣ କୋଡ୍),আসল কোড (= পরম কোড)
ପ୍ରକୃତ ଡାଟା ସ୍ଥାନାନ୍ତର ହାର |,প্রকৃত ডেটা স্থানান্তর হার
ପ୍ରକୃତ ଦଶମିକ ବିନ୍ଦୁ |,আসল দশমিক পয়েন্ট
ପ୍ରକୃତ ନିର୍ଦ୍ଦେଶ (= ପ୍ରଭାବଶାଳୀ ନିର୍ଦ୍ଦେଶ),প্রকৃত নির্দেশ (= কার্যকর নির্দেশ)
ପ୍ରକୃତ ଚାବି |,আসল কী
ପ୍ରକୃତ ସମୟ,প্রকৃত সময়
ପ୍ରକୃତ କାର୍ଯ୍ୟ ସମୟ,আসল কাজের সময়
କାର୍ଯ୍ୟକ୍ଷମ ସଙ୍କେତ,অ্যাকিউটিং সিগন্যাল
ଅନୁକେତ,অভিযোজনযোগ্যতা
ଆଡାପ୍ଟର,অ্যাডাপ্টার
ଆଡାପ୍ଟିଭ୍ ଚ୍ୟାନେଲ୍ ଆବଣ୍ଟନ |,অভিযোজিত চ্যানেল বরাদ্দ
ଆଡାପ୍ଟିଭ୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |,অভিযোজিত সংহতকরণ
ଆଡାପ୍ଟିଭ୍ ଟ୍ରାନ୍ସଭର୍ସାଲ୍ ସମାନତା |,অভিযোজিত ট্রান্সভার্সাল ইকুয়ালাইজার
ପ୍ରବେଶ ଯୋଗ କରାଯାଇଛି |,যুক্ত এন্ট্রি
ଯୋଡି,সংযোজন
ଆଡର୍,সংযোজন
ଆଡର୍ ସବଟ୍ରାକ୍ଟର |,অ্যাডার সাবট্র্যাক্টর
ଫାଇଲ୍ ଯୋଡନ୍ତୁ,ফাইল যুক্ত কর
ଅତିରିକ୍ତ ଅକ୍ଷର (= ବିଶେଷ ଅକ୍ଷର),অতিরিক্ত চরিত্র (= বিশেষ চরিত্র)
ଯୋଗ ରେକର୍ଡ |,সংযোজন রেকর্ডার
ଯୋଗ ଉପକରଣ,সংযোজন টেবিল
ଯୋଗୀ ଗୁଣ,সংযোজন বৈশিষ্ট্য
ମୋଡ୍ ଯୋଡନ୍ତୁ,মোড যুক্ত করুন
ଅପରେସନ୍ ଯୋଡନ୍ତୁ |,অপারেশন যুক্ত করুন
ଠିକଣା,ঠিকানা
ଠିକଣା ମାପ ମାପ |,ঠিকানা পরিমাপ
ଠିକଣା ଯୋଗ୍ୟ ଭୂସମାନ୍ତର ସ୍ଥିତି |,ঠিকানাযোগ্য অনুভূমিক অবস্থান
ଠିକଣା ଯୋଗ୍ୟ ବିନ୍ଦୁ |,ঠিকানাযোগ্য পয়েন্ট
ଠିକଣା ଯୋଗ୍ୟ ଅବସ୍ଥାନ |,ঠিকানাযোগ্য অবস্থান
ଠିକଣା ଯୋଗ୍ୟ ରେଜିଷ୍ଟର |,ঠিকানাযোগ্য নিবন্ধ
ଠିକଣା ଯୋଗ୍ୟ ଷ୍ଟୋରେଜ,ঠিকানাযোগ্য স্টোরেজ
ଠିକଣା ଭୂଲମ୍ବ ସ୍ଥିତି |,ঠিকানাযোগ্য উল্লম্ব অবস্থান
ଠିକଣା ବସ୍,ঠিকানা বাস
ଠିକଣା କୋଡ୍,ঠিকানা কোড
ଠିକଣା ତୁଳସୀତି,ঠিকানা তুলনামূলক
ଠିକଣା ଗଣନା,ঠিকানা গণনা
ସ୍ଥିର ଠିକଣା,ধ্রুবক ঠিকানা
ଠିକଣା କନଭର୍ସନ୍ |,ঠিকানা রূপান্তর
ଠିକଣା ତଥ୍ୟ,ঠিকানা ডেটা
ଠିକଣା ମେମୋରୀ |,সম্বোধন স্মৃতি
ଠିକଣା ପ୍ରଭାବଶାଳୀ |,ঠিকানা কার্যকর
ଠିକଣା କ୍ଷେତ୍ର,ঠিকানা ক্ষেত্র
ଠିକଣା ଫର୍ମାଟ୍,ঠিকানা ফর্ম্যাট
ଠିକଣା ମାଗଣା ପ୍ରୋଗ୍ରାମ୍ |,ঠিকানা বিনামূল্যে প্রোগ্রাম
ଠିକଣା,সম্বোধন
"ଠିକଣା
 ବର୍ଣ୍ଣ","সম্বোধন
 চরিত্র"
ବାଧା ଠିକଣା,বাধা সম্বোধন
ଲୁପ୍ ଠିକଣା,লুপ সম্বোধন
ଭର୍ଚୁଆଲ୍ ମେମୋରୀ ଠିକଣା,ভার্চুয়াল মেমরি সম্বোধন
ଠିକଣା ଅନ୍ତରାପଳୀ,ঠিকানা ইন্টারল্যাকিং
ଠିକଣାହୀନ ନିର୍ଦ୍ଦେଶ ଫର୍ମାଟ୍ |,ঠিকানাহীন নির্দেশাবলী ফর্ম্যাট
ଠିକଣା ରେଖା,ঠিকানা লাইন
ଠିକଣା ମ୍ୟାପିଙ୍ଗ,ঠিকানা ম্যাপিং
ଠିକଣା ଚିହ୍ନ,ঠিকানা চিহ্ন
ଠିକଣା ପରିବର୍ତ୍ତନ,ঠিকানা পরিবর্তন
ଠିକଣା ଅଂଶ,ঠিকানা অংশ
ଠିକଣା ସୂଚକ,ঠিকানা পয়েন্টার
ଠିକଣା ରେଜିଷ୍ଟର |,ঠিকানা রেজিস্টার
ଠିକଣା ସଙ୍କେତ,ঠিকানা সংকেত
ଠିକଣା ଆକାର,ঠিকানা আকার
ଠିକଣା ସ୍ଥାନ,ঠিকানা স্থান
ଠିକଣା ସ୍ପେସ୍ ପରିଚାୟକ |,ঠিকানা স্পেস আইডেন্টিফায়ার
ଠିକଣା ଷ୍ଟପ୍,ঠিকানা স্টপ
ଠିକଣା ଚିହ୍ନ,ঠিকানা ট্রেস
ଠିକଣା ଟ୍ରାକ୍,ঠিকানা ট্র্যাক
ଠିକଣା ଅନୁବାଦ,ঠিকানা অনুবাদ
ଠିକଣା ଅନୁବାଦକ,ঠিকানা অনুবাদক
ଯୋଡନ୍ତୁ-ସବଟ୍ରାକ୍ଟ ଟାଇମ୍ |,বিয়োগের সময় যোগ করুন
ସମୟ ଯୋଡନ୍ତୁ |,সময় যোগ করুন
ସଂଲଗ୍ନ,সংলগ্নতা
ସଂଲଗ୍ନ structure ାଞ୍ଚା |,সংলগ্ন কাঠামো
ସଂଲଗ୍ନ ଚ୍ୟାନେଲ |,সংলগ্ন চ্যানেল
ସଂଲଗ୍ନ ଡୋମେନ୍ |,সংলগ্ন ডোমেন
ସଂଲଗ୍ନ ମ୍ୟାଟ୍ରିକ୍ସ |,সংলগ্ন ম্যাট্রিক্স
ସଂଲଗ୍ନ ନୋଡ୍ |,সংলগ্ন নোড
ସଂଲଗ୍ନ ସୁବିରା |,সংলগ্ন সুবেরিয়া
Adjone (ସିଷ୍ଟମ୍),স্থগিত (সিস্টেম)
ଆଡଜଷ୍ଟ କରନ୍ତୁ |,সামঞ্জস্য করুন
ନିୟନ୍ତ୍ରିତ ପରିମାଣ,সামঞ্জস্যযোগ্য মাত্রা
ପାଠ୍ୟ ମୋଡ୍ ଆଡଜଷ୍ଟ କରନ୍ତୁ |,পাঠ্য মোড সামঞ্জস্য করুন
ପ୍ରଶାସନିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,প্রশাসনিক ডেটা প্রসেসিং
ପ୍ରଶାସନିକ କାର୍ଯ୍ୟ,প্রশাসনিক অপারেশন
ପ୍ରଶାସନିକ ଅପରେଟର |,প্রশাসনিক অপারেটর
ପ୍ରଶାସନିକ ଅପରେଟର୍ ଷ୍ଟେସନ୍ |,প্রশাসনিক অপারেটর স্টেশন
ପ୍ରଶାସନିକ ସମର୍ଥନ ସିଷ୍ଟମ୍ |,প্রশাসনিক সহায়তা সিস্টেম
ଉନ୍ନତ ଯୋଗାଯୋଗ ସେବା |,উন্নত যোগাযোগ পরিষেবা
ଉନ୍ନତ ସୂଚନା ସିଷ୍ଟମ୍ |,উন্নত তথ্য সিস্টেম
ଅପ୍ଟିକାଲ୍ ବର୍ଣ୍ଣ ରିଡର୍ |,উন্নত অপটিক্যাল চরিত্র পাঠক
ଉନ୍ନତ ବ scientific ଜ୍ଞାନିକ କମ୍ପ୍ୟୁଟର |,উন্নত বৈজ্ঞানিক কম্পিউটার
ବାୟୁ,এরিয়াল
ସମୁଦାୟ,সমষ্টি
ସମୁଦାୟ ଅଭିବ୍ୟକ୍ତି |,সামগ্রিক অভিব্যক্তি
ଲକ୍ଷ୍ୟ ସର୍କଲ୍ |,লক্ষ্য বৃত্ত
ଲକ୍ଷ୍ୟ କ୍ଷେତ୍ର (= ଲକ୍ଷ୍ୟ କରୁଥିବା ପ୍ରତୀକ),লক্ষ্য ক্ষেত্র (= লক্ষ্য প্রতীক)
ଲକ୍ଷ୍ୟମୂଳକ ପ୍ରତୀକ,লক্ষ্য প্রতীক
ଏୟାରବୋର୍ନ କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ୍ |,বায়ুবাহিত কম্পিউটার সিস্টেম
ବୀଜେବ୍ରିକ୍ ଇଗେନ୍ଭିଲ୍ ସମସ୍ୟା ସମସ୍ୟା |,বীজগণিত ইগেনভ্যালু সমস্যা
"ବ el ୍ଜନିକ୍ |
 ଏକୀକରଣ","বীজগণিত
 মিশ্রণ"
ବଗିଳିନିକ୍ ଭାଷା |,বীজগণিত ভাষা
ବୀଜେବ୍ରିକ୍ ମନିପୁଲେସନ୍ |,বীজগণিত হেরফের
Algebric ମନିପୁଲେସନ୍ ଭାଷା |,বীজগণিত ম্যানিপুলেশন ভাষা
ବୀଜେବ୍ରିକ୍ ଆଧାରିତ ଭାଷା |,বীজগণিতমুখী ভাষা
ଆଲଜେବ୍ରିକ୍ ସିଫ୍ଟ |,বীজগণিত শিফট
ଆଲଜେବ୍ରିକ୍ ଚିହ୍ନ ସମ୍ମିଳନୀ |,বীজগণিত সাইন কনভেনশন
ଆଲଗୋଲ୍ |,অ্যালগল
ଆଲଗୋଲ ବ feature ଶିଷ୍ଟ୍ୟ |,অ্যালগল বৈশিষ্ট্য
Algol ପ୍ରୋଗ୍ରାମିଂ |,অ্যালগল প্রোগ্রামিং
ଆଲଗୋରିଦମ,অ্যালগরিদম
ଆଲଗୋରିଦମ ଆସୋସିଟିଭ୍ ଭାଷା |,অ্যালগরিদম সহযোগী ভাষা
ଆଲଗୋରିଦମ ବର୍ଗୀକରଣ |,অ্যালগরিদম শ্রেণিবিন্যাস
ଆଲଗୋରିଦମ ଜଟିଳତା |,অ্যালগরিদম জটিলতা
ଆଲଗୋରିଦମ ଗଣନା |,অ্যালগরিদম গণনাযোগ্যতা
ଆଲଗୋରିଥେମିକ୍ ବିଶ୍ଳେଷଣ |,অ্যালগরিদমিক বিশ্লেষণ
ଆଲଗୋରିଥମିକ୍ ଆଭିମୁଖ୍ୟ |,অ্যালগরিদমিক পদ্ধতির
ଆଲଗୋରିଥମିକ୍ ଭାଷା |,অ্যালগরিদমিক ভাষা
ଆଲଗୋରିଥେମିକ୍ ରୁଟିନ୍ |,অ্যালগরিদমিক রুটিন
ଆଲଗୋରିଥେମିକ୍ ସିଦ୍ଧାନ୍ତ |,অ্যালগরিদমিক তত্ত্ব
ଛଦ୍ମନାମ,ওরফে
ଛଦ୍ମନାମ,এলিয়াসিং
ଛଦ୍ମନାମ ନାମ (= ​​ବିକଳ୍ପ ନାମ),ওরফে নাম (= বিকল্প নাম)
ପରିଚାଳିତ,প্রান্তিককরণ
ବଣ୍ଟନ କରନ୍ତୁ |,বরাদ্দ
ଆବଣ୍ଟନ ସଂରଚନା |,বরাদ্দ কাঠামো
ସମସ୍ତ ଉଦ୍ଦେଶ୍ୟମୂଳକ କମ୍ପ୍ୟୁଟର |,সমস্ত উদ্দেশ্যমূলক কম্পিউটার
ବର୍ଣ୍ଣମାଳା ବର୍ଣ୍ଣ,বর্ণমালা চরিত্র
ବର୍ଣ୍ଣମାଳା ବର୍ଣ୍ଣ ସେଟ୍ |,বর্ণমালা চরিত্র সেট
ବର୍ଣ୍ଣମାଳା ଅକ୍ଷର ସବ୍ |,বর্ণমালা চরিত্রের সাবসেট
ବର୍ଣ୍ଣମାଳା କୋଡ୍,বর্ণমালা কোড
ବର୍ଣ୍ଣମାଳା ଶିଫ୍ଟ |,বর্ণমালা শিফট
ବର୍ଣ୍ଣମାଳା ଷ୍ଟ୍ରିଙ୍ଗ୍ |,বর্ণমালা স্ট্রিং
ବର୍ଣ୍ଣମାଳା ଶବ୍ଦ,বর্ণমালা শব্দ
ବର୍ଣ୍ଣମାଳା,বর্ণমালা
ଆଲଫେମେଟ୍ରିକ୍ସ,আলফেজোমেট্রিক্স
ଆଲଫାମ୍,বর্ণমালা
ଆଲଫାମାସିକ୍ |,আলফামোসাইক
ବର୍ଣ୍ଣମାଳା,বর্ণমালা
ବର୍ଣ୍ଣମାଳା କୀବୋର୍ଡ୍ ଉପକରଣ |,আলফানুমারিকাল কীবোর্ড ডিভাইস
ବର୍ଣ୍ଣମାଳା ଅକ୍ଷର ସେଟ୍ |,আলফানিউমেরিক চরিত্র সেট
ବର୍ଣ୍ଣମାଳା କୋଡ୍,আলফানিউমেরিক কোড
ବର୍ଣ୍ଣମାଳା କୋଡେଡ୍ ଅକ୍ଷର ସେଟ୍ |,আলফানিউমেরিক কোডেড চরিত্র সেট
ବର୍ଣ୍ଣମାଳା ତଥ୍ୟ |,আলফানিউমেরিক ডেটা
ବର୍ଣ୍ଣମାଳା ପ୍ରଦର୍ଶନ ଉପକରଣ |,আলফানিউমেরিক ডিসপ্লে ডিভাইস
ବର୍ଣ୍ଣମାଳା ସମ୍ପାଦିତ ବର୍ଣ୍ଣ |,আলফানিউমেরিক সম্পাদিত চরিত্র
ବର୍ଣ୍ଣମାଳା କ୍ଷେତ୍ର,আলফানিউমেরিক ফিল্ড
ବର୍ଣ୍ଣମାଳା ନିର୍ଦ୍ଦେଶ,বর্ণমালা নির্দেশ
ବର୍ଣ୍ଣମାଳା କୀବୋର୍ଡ୍ |,আলফানিউমেরিক কীবোর্ড
ବର୍ଣ୍ଣମାଳା ପ୍ରକାର |,আলফানিউমেরিক বাছাই
ବର୍ଣ୍ଣମାଳା ଷ୍ଟୋରେଜ୍ |,আলফানিউমেরিক স্টোরেজ
ବିକୃତ ସ୍ମୃତି,পরিবর্তনযোগ্য মেমরি
ପରିବର୍ତ୍ତନ ସୁଇଚ୍ |,পরিবর্তন সুইচ
ପରିବର୍ତ୍ତନ,পরিবর্তন
ପରିବର୍ତ୍ତନ ମୋଡ୍,পরিবর্তন মোড
ଅନ୍ୟ ପୁନରୁଦ୍ଧାର,বিকল্প পুনরুদ্ধার
ବିକଳ୍ପ ମାର୍ଗ,বিকল্প রুট
ଅନ୍ୟ ଧାତାଳ,বিকল্প রাউটিং
ବିକଳ୍ପ ଟ୍ରାକ୍,বিকল্প ট্র্যাক
ବିକଳ୍ପ (= କିମ୍ବା ଅପରେସନ୍),বিকল্প (= বা অপারেশন)
ବିକଳ୍ପ ଗୁଣ,বিকল্প বৈশিষ্ট্য
ବିକଳ୍ପ ଅସ୍ୱୀକାର (= ନୁହେଁ-ଏବଂ ଅପରେସନ୍),বিকল্প অস্বীকার (= না-অপারেশন)
ଅସ୍ପଷ୍ଟତା ତ୍ରୁଟି |,অস্পষ্টতা ত্রুটি
ଅସ୍ପଷ୍ଟ ରେଫରେନ୍ସ |,অস্পষ্ট রেফারেন্স
ଆନାଗଲଗ୍ |,অ্যানালগ
ଆନାଗଲ୍ ଆଡର୍ |,অ্যানালগ অ্যাডার
ଆନାଗଲ୍ ଚ୍ୟାନେଲ୍ |,অ্যানালগ চ্যানেল
ଆନାଗଲ୍ କମ୍ପ୍ୟୁଟର |,অ্যানালগ কম্পিউটার
ଆନାଗଲ୍ କନଭର୍ଟର |,অ্যানালগ রূপান্তরকারী
ଆନାଗଲ୍ ଡାଟା |,অ্যানালগ ডেটা
ଆନାଗଲ୍ ଡିଭାଇଡର୍ |,অ্যানালগ বিভাজক
ଆନାଗଲ୍ ସୁବିଧା ଟର୍ମିନାଲ୍ |,অ্যানালগ সুবিধা টার্মিনাল
"ଆନାଗଲ୍ ଫଙ୍କସନ୍ |
 ଜେନେରେଟର","অ্যানালগ ফাংশন
 জেনারেটর"
ଆନାଗଲ୍ ଏକୀକରଣ |,অ্যানালগ ইন্টিগ্রেশন
ଆନାଗଲ୍ ମଲ୍ଟିୱାର୍ଡ |,অ্যানালগ গুণক
ଆନାଗଲ୍ ପ୍ରୋଗ୍ରାମିଂ |,অ্যানালগ প্রোগ্রামিং
ଆନାଗଲ୍ ସ୍କେଲିଂ |,অ্যানালগ স্কেলিং
ଆନାଗଲ୍ ସିଗନାଲ୍ |,এনালগ সংকেত
ଆନାଗଲ୍ ସିମୁଲେସନ୍,অ্যানালগ সিমুলেশন
ଆନାଗଲ୍ ସୁଇଚ୍ |,অ্যানালগ সুইচ
ଆନାଗୋଲଗ୍ ସିଷ୍ଟମ୍ |,অ্যানালগ সিস্টেম
"ଅନୁରୂପ କରିବାକୁ ଅନୁରୂପ |
 Convercer","ডিজিটাল অ্যানালগ
 রূপান্তরকারী"
"ଅନୁରୂପ କରିବାକୁ ଅନୁରୂପ |
 ଏନକୋଡର୍ |","ডিজিটাল অ্যানালগ
 এনকোডার"
ଆନାଗଲ୍ ଟ୍ରାନ୍ସମିସନ୍ |,অ্যানালগ সংক্রমণ
ଆନାଗଲ୍ ପ୍ରକାର |,অ্যানালগ প্রকার
ବିଶ୍ଳେଷଣ କ୍ଷେତ୍ର,বিশ্লেষণ ব্লক
ବିଶ୍ଳେଷଣ ମୋଡ୍ |,বিশ্লেষণ মোড
ଆନାଲିଟିକାଲ୍ ଇଞ୍ଜିନ୍ |,বিশ্লেষণাত্মক ইঞ্জিন
ପ ancest ତୃକ କାର୍ଯ୍ୟ |,পৈতৃক কাজ
ଆନୁଷଙ୍ଗିକ ଉପକରଣ |,আনুষঙ্গিক সরঞ্জাম
ଏବଂ,এবং
ଏବଂ ସର୍କିଟ |,এবং সার্কিট
ଏବଂ ଉପାଦାନ |,এবং উপাদান
ଏବଂ ଫାଟକ,এবং গেট
ଏବଂ ମାସ୍କିଂ |,এবং মাস্কিং
ଏବଂ ଅପରେସନ୍ ନୁହେଁ (= ବହିଷ୍କାର |,এবং অপারেশন নয় (= বর্জন
ଏବଂ ଅପରେସନ୍ |,এবং অপারেশন
ଆନେକ୍ସ ମେମୋରୀ |,সংযুক্তি স্মৃতি
ଟିପ୍ପଣୀ,টীকা
ଆନୁଷରାତ,ঘোষণা
ଉତ୍ତର ଦିଅ,উত্তর পাঠাও
ବିଳମ୍ବର ଉତ୍ତର ଦିଅ |,উত্তর দেরি
ସମୟର ଉତ୍ତର ଦେବା,উত্তর সময়
ଉତ୍ତର ପ୍ରଦୀପ,উত্তর প্রদীপ
ଉତ୍ତର ତାଲିକା,উত্তর তালিকা
କେବଳ ଉତ୍ତର ଦିଅ,শুধুমাত্র উত্তর
ପ୍ରତୀକ୍ଷା ମୋଡ୍ |,প্রত্যাশা মোড
ଆଣ୍ଟିସାଇପେଟୋରୀ ବଫର୍ |,প্রত্যাশিত বাফারিং
ଆଣ୍ଟିସାଇପେଟୋରୀ ବହନ,প্রত্যাশিত বহন
ଆଣ୍ଟିସାଇପେଟୋରୀ ପେଜିଂ |,প্রত্যাশিত পেজিং
ଆଣ୍ଟିକୋସିସିସିସିସିସିସିଡିସନ୍ ଅପରେସନ୍ |,অ্যান্টিকোয়েনসেন্স অপারেশন
ଆଣ୍ଟିକିନସିଡିସିଡିସେଡିସିଡି ଉପାଦାନ |,অ্যান্টিকোইনসেন্টেন্ট উপাদান
Ampegoiedent ଆଣ୍ଟେନା |,অ্যাপেরিওডিক অ্যান্টেনা
ଆପେଚର କାର୍ଡ |,অ্যাপারচার কার্ড
ଆପେଚର କୋଡ୍ |,অ্যাপারচার কোড
ଆପେଚର ସମୟ |,অ্যাপারচার সময়
ଅନୁକ୍ରମଣିକା,সংযোজন
ଅନୁକ୍ରମଣିକା କାର୍ଯ୍ୟ |,অ্যাপেন্ডেজ টাস্ক
ପ୍ରୟୋଗ ବିକାଶକାରୀ |,অ্যাপ্লিকেশন ডেভেলপার
ପ୍ରୟୋଗ ସ୍ତର,আবেদন স্তর
