Kannada,Odiya
ಹೀರಿಕೊಳ್ಳುವಿಕೆ,ଶୋଷଣ
ಬಹುಸಂಖ್ಯೆಯ ಅನುಪಾತ,ବହୁଗୁଣ ଅନୁପାତ |
ವೇಗವನ್ನು,ତ୍ୱରାନ୍ୱିତ କର |
ಆತುರಪಟ್ಟರು,ଶୀଘ୍ର ଶୀଘ୍ର
ವೇಗವರ್ಧನೆ,ତ୍ୱରଣ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗವರ್ಧನೆ,ମାଧ୍ୟାକର୍ଷଣର ତ୍ୱରଣ
ವೇಗವರ್ಧಕ,ତ୍ୱରକ
ವೇಗವರ್ಧಕ,ତ୍ୱରକ
ವೇಗವರ್ಧಕ,ଆକ୍ସିଲେରୋମିଟର
ಪ್ರಿಸ್ಟ್ರೆಸರ್,ସମ୍ମାନ
ಸ್ವೀಕಾರಾರ್ಹ ಪರೀಕ್ಷೆ,ଗ୍ରହଣୀୟ ପରୀକ୍ଷା
ಸ್ವೀಕರಿಸುವವರು,ଗ୍ରହଣକାରୀ
ದಾನಿ ಅಣು,ଦାତା ଅଣୁ
"ಪ್ರವೇಶ, ಕಾಯುವಿಕೆ, ಪ್ರವೇಶಿಸುವಿಕೆ","ପ୍ରବେଶ, ଅପେକ୍ଷା, ଅଭିଗମ୍ୟତା |"
ಪ್ರವೇಶಿಸುವಿಕೆ,ଅଭିଗମ୍ୟତା
"ಹೆಚ್ಚುವರಿ, ಪರಿಕರ, ಪರಿಕರ (ವಿ.), ಪರಿಕರಗಳು (ಸಂ)","ଅତିରିକ୍ତ, ଆନୁଷଙ୍ଗିକ, ଆନୁଷଙ୍ଗିକ (v।), ଆସେସୋରିଜ୍ (ଏଡି।)"
ಪ್ರವೇಶ ಸಮಯ,ପ୍ରବେଶ ସମୟ
ಸಂದರ್ಶಕರ ದೋಷ,ପରିଦର୍ଶକ ତ୍ରୁଟି |
ಹೊಂದಾಣಿಕೆ,ଆଡଜଷ୍ଟେସନ୍
ಸಂಗ್ರಹಿಸಲಾಗಿದೆ,ସଂଗୃହିତ
"ಶೇಖರಣೆ, ಶೇಖರಣೆ","ଜମା, ଜମା"
ಸಂಚಯಕ,ଜମାକାରୀ
ನಿಖರತೆ,ସଠିକତା
ರಿಯಾಲಿಟಿ,ବାସ୍ତବତା
ವರ್ಣರಹಿತ ಮಸೂರ,ଆକ୍ରୋମାଟିକ୍ ଲେନ୍ସ |
ವರ್ಣರಹಿತ,ଆକ୍ରୋମାଟିକ୍ |
ವರ್ಣರಹಿತತೆ,ଆକ୍ରୋମାଟିଟି
ಅಕೌಸ್ಟಿಕ್,ଶବ୍ଦ
ಧ್ವನಿ ನಿರೋಧಕ,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,ଆକାଶବାଣୀ ଫୋନନ୍ |
ಧ್ವನಿ ಘಟಕ,ଧ୍ୱନି ଏକକ |
ಅಕೌಸ್ಟಿಕ್,ଶବ୍ଦ
ಧ್ವನಿ ಜನರೇಟರ್,ଶବ୍ଦ ଜେନେରେଟର
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ,ସକ୍ରିୟ
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,ସକ୍ରିୟ ଶକ୍ତି
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
ಸಕ್ರಿಯ,ସକ୍ରିୟ |
ಕ್ರಿಯಾಶೀಲತೆ,ସକ୍ରିୟତା
ನಿಜವಾದ ಒತ್ತಡ,ପ୍ରକୃତ ଚାପ
ಗುಸುಗುಸು,ଫୁସ୍ଫୁସ୍
ಒಟ್ಟುಗೂಡಿಸಲು,ସଂକ୍ଷେପରେ
"ಮೊತ್ತ, ಸಂಕಲನ, ಒಟ್ಟು (ed.), ಸಂಯೋಜಕ (v.)","ରାଶି, ଯୋଗ, ସମୁଦାୟ (ଏଡି।), ଯୋଗୀ (v।)"
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)","ସଂଯୋଗ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ ow ର)"
ಸಂಯೋಜಕ,ଯୋଗୀ
ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,ଆଡିଶିନ୍ |
ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ,ଆଡେସିଭ୍ ଶକ୍ତି |
ಅಡಿಯಾಬಟ್,adiabat
ಅಡಿಯಾಬಾಟಿಕ್,ଆଡିଆବାଟିକ୍ |
ಶಾಖ ನಿರೋಧಕ,ଉତ୍ତାପ ଇନସୁଲେଟିଂ
ಬಾಂಧವ್ಯ,ସଂଲଗ୍ନ
ಹೊಂದಾಣಿಕೆ,ନିୟନ୍ତ୍ରିତ
ನುಗ್ಗುವಿಕೆ,ଅନୁପ୍ରବେଶ
ಹೊರಹೀರುವಿಕೆ,ବିଜ୍ or ାପନ
ಮುಂದೆ,ଆଗକୁ
ಪ್ರಗತಿಪರ,ପ୍ରଗତିଶୀଳ |
"ಆಕಾಶಿ, ವಾಯು (ವಿ.), ವೈಮಾನಿಕ (ಸಂ)","akashi, air (v।), aerial (ed।)"
ಆಂಟೆನಾ ಸ್ಟ್ರೀಮ್,ଆଣ୍ଟେନା ଷ୍ଟ୍ରିମ୍ |
ವೈಮಾನಿಕ ಸಮೀಕ್ಷೆ,ବାୟୁ ସର୍ବେକ୍ଷଣ |
ಗಾಳಿಯ ವೇಗ,ବାୟୁ ବେଗ
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಗುಣಾಂಕ,ଏରୋଡାଇନାମିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ,ଏରୋଡାଇନାମିକ୍ |
ವಾಯುಬಲವಿಜ್ಞಾನ,ଏରୋଡାଇନାମିକ୍ସ |
ಏರೋನಾಟಿಕಲ್,ଏରୋନେଟିକାଲ୍ |
ಏರೋನಾಟಿಕ್ಸ್,ଏରୋନେଟିକ୍ସ |
ಗಾಳಿಯ ನಾಡಿ,ବାୟୁ ନାଡ
"ವಾತಾವರಣ, ಅನಿಲಗೋಳ","ବାୟୁମଣ୍ଡଳ, ଗ୍ୟାସୋସଫର |"
ಕೇಂದ್ರೀಕೃತ ವ್ಯವಸ್ಥೆ,ଫୋକସ୍ ସିଷ୍ଟମ୍ |
ಹಿಂಭಾಗದ ದಹನ,ପଛ ଇଗ୍ନିସନ୍ |
ಹಿಂಬದಿ ಬೆಳಕು,ପଛ ଆଲୋକ
ಕನ್ಕ್ಯುಶನ್,ସଂକଟ
"ವಯಸ್ಸು, ವಯಸ್ಸು, ವಯಸ್ಸು, ಯುಗ (ed.), ಸಮಯವನ್ನು ಪ್ರಭಾವಿಸಲು (ver.), ಸಮಯ, ಸಮಯದಿಂದ ಪ್ರಭಾವಿತವಾಗಿರುತ್ತದೆ","ବୟସ, ବୟସ, ବୟସ, ଯୁଗ (ଏଡି।), ସମୟ (ver।), ସମୟ, ସମୟ ଦ୍ୱାରା ପ୍ରଭାବିତ ହେବା |"
ಸಮಯ ಪ್ರಭಾವಿತವಾಗಿದೆ,ସମୟ ପ୍ରଭାବିତ |
"ವಯಸ್ಸಾದ, ವಯಸ್ಸಾದ","ବାର୍ଦ୍ଧକ୍ୟ, ବାର୍ଦ୍ଧକ୍ୟ"
ಸಮಯದ ಪರಿಣಾಮ,ସମୟ ପ୍ରଭାବ
ಸಮಯ ಪರಿಣಾಮ ಪರೀಕ್ಷೆ,ସମୟ ପ୍ରଭାବ ପରୀକ୍ଷା
ಗುರುತ್ವಾಕರ್ಷಣೆಯಿಲ್ಲದ,ମାଧ୍ୟାକର୍ଷଣ |
ಸಮನ್ವಯ,ପୁନ iliation ନିର୍ମାଣ
"ವಾಯುಗಾಮಿ ರಾಡಾರ್, ವೈಮಾನಿಕ ರಾಡಾರ್","ବାୟୁବାହୀ ରାଡାର, ଏରିଆଲ୍ ରାଡାର୍ |"
"ವೈಮಾನಿಕ ಗುರಿ, ವೈಮಾನಿಕ ಗುರಿ","ଏରିଲ୍ ଟାର୍ଗେଟ୍, ଏରିଲ୍ ଟାର୍ଗେଟ୍ |"
ವಾಯು ಉಸಿರಾಟಕಾರಕ,ବାୟୁ ଶ୍ ir ାସକ୍ରିୟା
ಹವಾನಿಯಂತ್ರಣ,ଶୀତତାପ ନିୟନ୍ତ୍ରଣ
ಏರ್ಕ್ರೂ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ଏୟାରକ୍ରାଫ୍ ଟ୍ରାନ୍ସଫର୍ମର |
ವಿಮಾನ,ବିମାନ
ಜೋಡಣೆ,ଶ୍ରେଣୀବଦ୍ଧତା |
ಜೋಡಣೆ ದೋಷ,ଶ୍ରେଣୀବଦ୍ଧ ତ୍ରୁଟି |
ಲೈವ್ ಸರ್ಕ್ಯೂಟ್,ଲାଇଭ୍ ସର୍କିଟ୍ |
ಪೂರ್ಣ ಗಾಜಿನ ಕೊಳವೆ,ପୂର୍ଣ୍ଣ ଗ୍ଲାସ୍ ଟ୍ୟୁବ୍ |
ಸಂಪೂರ್ಣ ಲೋಹದ ಕೊಳವೆ,ପୁରା ଧାତୁ ଟ୍ୟୁବ୍ |
ಸರಿಪಡಿಸಲು,ଠିକ କରିବା ପାଇଁ
"ಮಿಶ್ರತು (ಸಂ), ಮಿಶ್ರತ್ವಾನ್ (ಸಿಆರ್.)","ମିସ୍ରାଟୁ (ଏଡି।), ମିଶ୍ରଭାନ୍ (କ୍ର।)"
ಮಿಶ್ರತ್ವಾನ್,ମିଶ୍ର
ಸರ್ವತ್ರ ಮಾಧ್ಯಮ,ସର୍ବବ୍ୟାପୀ ମାଧ୍ୟମ |
ಓಮ್ನಿ ಆಂಟೆನಾ,omni ଆଣ୍ଟେନା |
ಪಂಚಾಂಗ,ଆଲମାନାକ |
ಆಲ್ಫಾ,ଆଲଫା
ಆಲ್ಫಾ ಚಟುವಟಿಕೆ,ଆଲଫା-କାର୍ଯ୍ୟକଳାପ |
ಆಲ್ಫಾನ್ಯೂಮರಿಕ್,ବର୍ଣ୍ଣମାଳା
ಆಲ್ಫಾ ಕಿರಣ,ଆଲଫା ରଶ୍ମି |
ಬದಲಾವಣೆ,ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
"ಪರ್ಯಾಯ, ಪರ್ಯಾಯ","ବିକଳ୍ପ, ବିକଳ୍ପ"
ಆವರ್ತಕ,ବିକଳ୍ପ
ಅಲ್ಟಿಮೀಟರ್,ଉଚ୍ଚତା
ಅಲ್ಟಿಮೀಟರ್,ଉଚ୍ଚତା
ಆಲ್ಟೈಮೆಟ್ರಿ,ଉଚ୍ଚତା
"ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ","ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା |"
ಅಂಕಗಣಿತದ ತಾರ್ಕಿಕ ಘಟಕ (ALU),ଗାଣିତିକ ଯୁକ୍ତିଯୁକ୍ତ ୟୁନିଟ୍ (ALU)
ಅಮೇಟ್ ನಿಯಮ,amaget ନିୟମ |
ಪರಿಸರ,ପରିବେଶ
ಅಮಿಕ್ರಾನ್,ଆମିକ୍ରନ୍ |
ವಿದ್ಯುತ್ ಪ್ರವಾಹ ಮಾಪಕ,ଆମ୍ମିଟର
ಆಂಪಿಯರ್,ଆମ୍ପେର୍
ಆಂಪಿಯರ್-ಕಾನೂನು,ampere-law
ಉಭಯಚರ ಅಯಾನು,ଆମ୍ଫିବିଆନ୍ ଆୟନ |
ವರ್ಧನೆ,ବୃଦ୍ଧି
ಆಂಪ್ಲಿಫಯರ್,ଏମ୍ପ୍ଲିଫାୟର୍
"ಕೋನ, ಆಯಾಮ","କୋଣ, ପରିମାପ"
ಎ. ಎಂ.ಯು. (ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ ಘಟಕ),a। M. U. (ପରମାଣୁ ମାସ ଏକକ)
ಹೊಂದಬಲ್ಲ,ସୁସଙ୍ଗତ
ಸಾದೃಶ್ಯ,ଅନୁରୂପ
ವಿಶ್ಲೇಷಕ,ବିଶ୍ଳେଷକ |
ವಿಶ್ಲೇಷಣೆ,ବିଶ୍ଳେଷଣ |
ವಿಶ್ಲೇಷಣಾತ್ಮಕ,ବିଶ୍ଳେଷଣାତ୍ମକ |
ಪಾಯಿಂಟ್ ಅಲ್ಲದ,ଅଣ-ବିନ୍ଦୁ |
ಅಸಂಗತ,ଅସନ୍ତୁଷ୍ଟ |
ಮತ್ತು ಬಾಗಿಲು,ଏବଂ ଦ୍ୱାର
ಅಕೌಸ್ಟಿಕ್ ಅಲ್ಲದ,ଅଣ-ଆକାଶବାଣୀ |
ಅಸಂಗತ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ଅନୋମାଲ୍ ଇଲାସ୍ଟିସିଟି |
ಜಲರಹಿತ,ଆନ୍ହାଇଡ୍ରସ୍
ಕೋನ,କୋଣ
ಆಂಗ್ಸ್ಟ್ರಾಮ್ ಘಟಕ,ଆଙ୍ଗଷ୍ଟ୍ରମ୍ ୟୁନିଟ୍ |
ಕೋನೀಯ,କୋଣାର୍କ |
ಪ್ರೊಟ್ರಾಕ್ಟರ್ ವರ್ನಿಯರ್,ପ୍ରୋଟ୍ରାକ୍ଟର ଭର୍ନିଅର୍ |
ವಿವಾದಾತೀತ,ବିବାଦୀୟ |
ಗೌರವವಿಲ್ಲದ,ସମ୍ମାନଜନକ |
ವರ್ಣರಹಿತ ಕಾಂತೀಕರಣ,ଆକ୍ରୋମାଟିକ୍ ଚୁମ୍ବକୀୟକରଣ |
ಆಲಸ್ಯ,ଅଳସୁଆ |
ಅಯಾನ್,ଆୟନ
ಅಸಮ್ಮಿತ,ଅସୀମିତ |
ಐಸೊಟ್ರೊಪಿಕ್,ଆଇସୋଟ୍ରୋପିକ୍ |
ಐಸೊಟ್ರೋಪಿಸಮ್,ଆଇସୋଟ୍ରୋପିଜିମ୍ |
ಅಳಿಸುವಿಕೆ,ବିଲୋପ
ನಿರೂಪಕ,ଷଡଯନ୍ତ୍ରକାରୀ
ಆನೋಡ್,anode
ಆನೋಡೈಸೇಶನ್,ଆନାଡାଇଜେସନ୍ |
ಅಸಮಂಜಸ,ଅସଙ୍ଗତ
ಆಪ್ಟಿಕಲ್ ಸಿಸ್ಟಮ್,ଅପ୍ଟିକାଲ୍ ସିଷ୍ଟମ୍ |
ಆಂಟೆನಾ,ଆଣ୍ଟେନା |
ಆಂಟಿಬೆರಿಯನ್,ଆଣ୍ଟିବାୟର୍
ವಿರೋಧಿ ಬಂಧ ಆಸ್ತಿ,ଆଣ୍ଟି-ବଣ୍ଡିଂ ଗୁଣ |
ಕೌಂಟರ್ ಬಾಂಡ್,କାଉଣ୍ଟର ବଣ୍ଡ |
ಹಿಮ್ಮುಖ ಶಕ್ತಿ,ଓଲଟା ଶକ୍ତି |
ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್,ଡାଇମାଗ୍ନେଟିକ୍ |
ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು,ହୀରା ଚୁମ୍ବକୀୟ ପଦାର୍ଥ |
ವಿರೋಧಿ ಉರಿಯೂತ,ଆଣ୍ଟି-ଇନଫ୍ଲାମେଟୋରୀ |
ಗುರುತ್ವ ವಿರೋಧಿ,ଆଣ୍ଟିଗ୍ରାଭିଟି
antilamda ಕಣ,ଆଣ୍ଟିଲାମଡା କଣିକା |
ಅಲೆಲೆಪ್ಟನ್,ଆଲେଲେପଟନ୍ |
ಕಾಂತೀಯ,ଡାଇମାଗ୍ନେଟିକ୍ |
ಆಂಟಿಮಾಟರ್,ଆଣ୍ଟିମାଟର୍ |
ವಿರೋಧಿ ಕ್ಷಿಪಣಿ,ଆଣ୍ଟି ମିସାଇଲ୍
ಆಂಟಿನ್ಯೂಟ್ರಾನ್,ଆଣ୍ଟିନାଟ୍ରନ୍ |
ಮಿಡಿಯುತ್ತಿದೆ,ପଲସିଂ
ಆಂಟಿನ್ಯೂಕ್ಲಿಯಾನ್,ଆଣ୍ଟିନ୍ୟୁକ୍ଲିଅନ୍ |
ಪ್ರತಿಕಣ,ଆଣ୍ଟିପାର୍ଟିକଲ୍ |
ಆಂಟಿಪ್ರೋಟಾನ್,ଆଣ୍ଟିପ୍ରୋଟନ୍ |
ವಿರೋಧಿ ಪ್ರತಿಫಲಿತ,ଆଣ୍ଟିରେଫ୍ଲେକ୍ଟିଭ୍ |
ಆಂಟಿಸಮ್ಮಿತೀಯ,ଆଣ୍ଟିସାଇମେଟ୍ରିକ୍ |
ಮರುಕಳಿಸುವುದಿಲ್ಲ,ପୁନରାବୃତ୍ତି ନୁହେଁ |
ಅನಾಕ್ರೊನಿಸಮ್,ଆନାକ୍ରୋନିଜିମ୍ |
ರಂದ್ರ ಸ್ಕ್ಯಾನಿಂಗ್ ಡಿಸ್ಕ್,ଛିଦ୍ର ହୋଇଥିବା ସ୍କାନିଂ ଡିସ୍କ |
ದ್ವಾರಕ್,ଦ୍ୱାରକ
"ಮೇಲ್ಭಾಗ, ಮೇಲ್ಭಾಗ, ಮುಂಭಾಗ","ଉପର, ଉପର, ଆଗ"
"ಸೂರ್ಯ ಅಧಿಕ, ಸೂರ್ಯ ಅಧಿಕ, ಅಪ್ಸೌರ್","ସୂର୍ଯ୍ୟ ଉଚ୍ଚ, ସୂର୍ଯ୍ୟ ଉଚ୍ଚ, ଆପସୋର୍ |"
ನಿರಾಸಕ್ತಿ ಲೇಸ್,ଉଦାସୀନ ଲେସ୍ |
ಕರುಣಾಜನಕವಲ್ಲದ,ଅଣ-ଦୁ hetic ଖଦାୟକ |
ಅಂಗವೈಕಲ್ಯವಲ್ಲದ,ଅକ୍ଷମତା |
ಬಹಳ ವರ್ಣರಹಿತ,ବହୁତ ଆକ୍ରୋମାଟିକ୍ |
"ಭೂಮಿ-ಎತ್ತರ, ಅಪೋಜಿ","ଭୂମି ଉଚ୍ଚ, ଆପୋଜି |"
"ಧ್ರುವೀಯವಲ್ಲದ, ವೃತ್ತಾಕಾರದ","ଅଣପୋଲାର୍, ସର୍କମ୍ପୋଲାର୍ |"
ಪರಧ್ರುವೀಯತೆ,ପାରାପୋଲାରିଟି |
ಸಾಧನ,ଉପକରଣ
"ವಾಸ್ತವ, ದೃಶ್ಯ","ଭର୍ଚୁଆଲ୍, ଭିଜୁଆଲ୍ |"
ಗೋಚರ ಸೂರ್ಯ,ଦୃଶ୍ୟମାନ ସୂର୍ଯ୍ୟ |
ದೃಶ್ಯ ಸಮಯ,ଭିଜୁଆଲ୍ ସମୟ |
ಹೊರಹೊಮ್ಮುವ ನೋಟ,ଉଦୀୟମାନ ରୂପ
ಅಪ್ಲಿಕೇಶನ್,ଆବେଦନ
ಅನ್ವಯಿಸುವಿಕೆ,ପ୍ରଯୁଜ୍ୟତା |
ಅನ್ವಯಿಸಲಾಗಿದೆ,ପ୍ରୟୋଗ ହୋଇଛି |
ಗಮನಿಸಬಹುದಾದ,ପର୍ଯ୍ୟବେକ୍ଷଣଯୋଗ୍ୟ |
ಅನುಸಂಧಾನ,ଉପାୟ
"ಹತ್ತಿರ, ಸುಮಾರು","ପାଖାପାଖି, ପାଖାପାଖି"
ಅಂದಾಜು,ଆନୁମାନିକତା
ಆವಿಯ ಒತ್ತಡ,ବାଷ୍ପ ଚାପ
ಸ್ವಯಂಪ್ರೇರಿತ,ସ୍ବେଚ୍ଛାକୃତ
"ಆರ್ಕ್ ಫರ್ನೇಸ್, ಆರ್ಕ್ ಫರ್ನೇಸ್","ଆର୍କ ଫର୍ଣ୍ଣେସ୍, ଆର୍କ ଫର୍ଣ୍ଣେସ୍ |"
ಆರ್ಕಿಮಿಡಿಸ್ ಕಾನೂನು,ଆର୍କିମିଡିସ୍ ନିୟମ |
ವಾಸ್ತುಶಿಲ್ಪದ ಅಕೌಸ್ಟಿಕ್ಸ್,ସ୍ଥାପତ୍ୟ ଆକାଶବାଣୀ |
ಆರ್ಕ್ ದೀಪ,ଆର୍କ ଦୀପ
ಆರ್ಕ್-ಸ್ಪೆಕ್ಟ್ರಮ್,ଆର୍କ-ସ୍ପେକ୍ଟ୍ରମ୍ |
"ಪ್ರದೇಶ, ಪ್ರದೇಶ","କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
"ಪ್ರಾದೇಶಿಕ, ಪ್ರಾದೇಶಿಕ","ଆଞ୍ଚଳିକ, ଆଞ୍ଚଳିକ"
"ತೋಳು, ತೋಳು, ಶಾಖೆ","ବାହୁ, ବାହୁ, ଶାଖା |"
ಹವ್ಯಾಸಿ,ଶ୍ରଦ୍ଧାଳୁ
"ವ್ಯೂಹ, ವ್ಯೂಹ","ଆରେ, ଆରେ"
ರಿಸೀವರ್,ରସିଦ
ಉಚ್ಚಾರಣೆ ಸ್ಪಷ್ಟತೆ,ଉଚ୍ଚାରଣ ସ୍ୱଚ୍ଛତା |
ಸಂಶ್ಲೇಷಿತ,ସିନ୍ଥେଟିକ୍ |
ಕೃತಕ ರೂಪಾಂತರ,କୃତ୍ରିମ ସଂକ୍ରମଣ
ಆರೋಹಣ,ଆରୋହଣ
ಆರೋಹಣ,ଆରୋହଣ
ಹತ್ತುವುದು,ଆରୋହଣ
ಆಗೋಲಿ,ଆଗୋଲି
ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ,ଏକୀକରଣ
ಜೊತೆ,ର ସେଟ୍
"ಜೋಡಿಸುವುದು, ಜೋಡಿಸುವುದು","ଏକତ୍ର କରିବା, ଏକତ୍ର କରିବା |"
"ಜೋಡಿಸುವುದು, ಜೋಡಿಸುವುದು, ಜೋಡಿಸುವುದು","ଏକତ୍ର କରିବା, ଏକତ୍ର କରିବା, ଏକତ୍ର କରିବା |"
ನಿಖರವಾದ ಅಂದಾಜು,ସଠିକତା ଆକଳନ
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ (ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆಗಳ) ವಿಶೇಷಣಗಳು,ନିର୍ଦ୍ଦିଷ୍ଟ (କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା) ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |
"ಸಂಬಂಧಿತ, ಸಹಾಯಕ, ಸಂಯೋಜಿತ","ସମ୍ବନ୍ଧୀୟ, ଆସୋସିଏଟିଭ୍, କଞ୍ଜୁଗେଟ୍ |"
ಸ್ವರ ಧ್ವನಿ,ସ୍ ow ର ଶବ୍ଦ
ಸ್ವಯಂಚಾಲಿತ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,ସ୍ୱୟଂଚାଳିତ ମଲ୍ଟିଭାଇବ୍ରେଟର |
ಅಸ್ತೇನಿಕ್,asthenic
"ಇಂದ್ರಿಯನಿಗ್ರಹ, ಅಸ್ಟಿಗ್ಮ್ಯಾಟಿಸಮ್","ନିବୃତ୍ତତା, astigmatism |"
ಬಾಹ್ಯಾಕಾಶ ಪ್ರಯಾಣ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,ସ୍ପେସ୍ ଭ୍ରମଣ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
ಖಗೋಳ ಭೌತಶಾಸ್ತ್ರ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
ಗಗನಯಾತ್ರಿ,ମହାକାଶଚାରୀ
ಖಗೋಳಶಾಸ್ತ್ರಜ್ಞ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନୀ
ಆಕಾಶ,ସ୍ୱର୍ଗୀୟ
ಖಗೋಳಶಾಸ್ತ್ರ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ
ಖಗೋಳ ಭೌತಶಾಸ್ತ್ರ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
ಅಸಮ್ಮಿತ,ଅସୀମିତ |
ಲಕ್ಷಣರಹಿತ,ଅସ୍ମିପଟୋଟିକ୍ |
ಉಲ್ಬಣಗೊಳಿಸುತ್ತಿದೆ,ବୃଦ୍ଧି
ಅಸಮಕಾಲಿಕ,ଅସନ୍ତୁଳିତ |
"ವಾತಾವರಣ, ವಾತಾವರಣ","ପରିବେଶ, ପରିବେଶ"
ವಾತಾವರಣದ,ବାୟୁମଣ୍ଡଳ
ಗಾಳಿ ಪ್ರಕ್ಷುಬ್ಧತೆ,ପବନ ଅଶାନ୍ତି |
ಪರಮಾಣು,ପରମାଣୁ
ಪರಮಾಣು,ପରମାଣୁ
ಪರಮಾಣುತ್ವ,ପରମାଣୁ
ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ,ଆଣବିକ ମାସ
ಪರಮಾಣು ಸಂಖ್ಯೆ,ପରମାଣୁ ସଂଖ୍ୟା
"ಪರಮಾಣು ರಿಯಾಕ್ಟರ್, ಪರಮಾಣು ರಾಶಿ","ଆଣବିକ ରିଆକ୍ଟର, ଆଣବିକ ଗଦା |"
ಪರಮಾಣು,ପରମାଣୁ
ಕಣ,କଣିକା
ಕಣ,କଣିକା
