English,Hindi
Amacrine cell,अतंत्रिकाक्षी कोशिका
Amaranthaceae,अमारेंथेसी
Amaranthus,अमारेंथस (चौलाई)
Ambient osmotic concentration,परिवेश परासरणी सांद्रण
Ambystoma,ऐम्बिस्टोमा
Amide,ऐमाइड
Amino acid,ऐमीनो अम्ल
Amino acid acceptor,ऐमीनो अम्ल-ग्राही
Aminoacyl t RNA synthetase,ऐमीनोएसिल टी-आर.एन.ए.सिन्थेटेज
Aminoacylation,ऐमीनोएसिलीयन
Amitosis,असूत्री विभाजन
Ammonia,अमोनिया
Ammonification,अमोनीकरण
Ammonotelism,अमोनिया-उत्सर्जन
Amniocentesis,उल्बवेधन
Amniocentesis technique,उल्बवेधन तकनीक
Amniocyte,उल्बकोशिका
Amnion,उल्ब
Amniotic fluid,उल्ब तरल
Amniotic membrane,उल्ब कला
Amniotic sac,उल्ब कोश
Amoeba,अमीबा
Amoebocyte,"अमीबाणु, अमीबीकोशिका"
Amoeboid,"अमीबाभ, अमीबीय"
Amoeboid lymphocyte,अमीबाभ लसीकाणु
Amoeboid movement,"अमीबीय गति, अमीबाभ गति"
Amorphous,"रवाहीन, अक्रिस्टलीय"
Amount,"मात्रा, परिमाण"
Amphetamine,ऐम्फेटैमीन
Amphibia,ऐम्फिबिया
Amphibian,ऐम्फिबियन (प्राणी)
Amphibian,उभयचर
Amphioxus,एम्फिऑक्सस
Amphioxus lanceolatus,ऐम्फिऑक्सस लेन्सयोलेटस
Amphipathic,उभयसंवेदी
Amphipathic lipid,उभयसंवेदी वसा
Amphisarca,ऐम्फिसार्का
Ampicillin,ऐम्पिसिलिन
Ampulla,"तुंबिका, ऐंपुला"
Ampullary gland,तुंबिका ग्रंथि
Amygdal,ऐमिग्डल
Amygdale,वातामक
Amygdalin,ऐमिग्डालिन
Amylase,एमिलेज
Amyloplast,मंडलवक
Anabaena,ऐनाबीना
Anabas,ऐनाबस
Anabolic pathways,उपचय पथक्रम
Anabolism,उपचय
Anacardiaceae,ऐनाकार्डिएसी
Anaemia,अरक्तता
Anaerobe,"अवायुजीव, अनॉक्सी जीव"
Anaerobic fuel,अवायवी ईंधन
Anaerobic respiration,"अवायु-श्वसन, अनॉक्सीय श्वसन"
Anaerobic sludge digester,अवायवी आपंक पाचित्र
Anaerobic,"अवायवी, अवायुजीवी"
Anaima,एनाइमा
Anal,"गुदीय, गुद"
Anal,पक्षांत
Anal aperture,"गुदीय द्वारक, गुद छिद्र"
Anal cerci,गुदलूम
Anal loop,पक्षांत पाश
Anal style,गुदशूक
Analogous,समवृत्ति
Analogous,"सदृश, अनुरूप"
Analogy,समवृत्तिता
Analogy,"सादृश्य, अनुरूपता"
Analysis,विश्लेषण
Anaphase,पश्चावस्था
Anatomic barrier,शारीरी रोध
Anatomical aspect,शारीरीय पक्ष
Anatomist,शारीरज्ञ
Anatomy,शारीर
Ancestor descendant sequence,पूर्वज वंशज अनुक्रम
Ancestral lineage,पूर्वज वंशक्रम
Ancestral sequence,पूर्वज अनुक्रम
Ancylostoma,ऐंकिलोस्टोमा
Androecium,पुमंग
Androgen,"ऐंड्रोजेन, पुंजन"
Anemia,अरक्तता
Anemone,अनेमनी
Aneuploid,असुगुणित
Aneuploidy,असुगुणिता
Angina,ऐंजाइना
Angiogram,वाहिकाचित्र
Angiograph,ऐंजिओग्राफ
Angiography,"वाहिकाचित्रण, ऐंजिओग्राफी"
Angioplasty,"वाहिका-संधान, ऐंजिओप्लास्टी"
Angiosperm,आवृतबीजी
Angiotensin,ऐंजिओटेन्सिन
Angiotensinogen,ऐंजिओटेन्सिनोजन
Angler fish,वडिश मीन
Anguina,ऐंग्विना
Anguis,ऐन्गुइस
Animal,प्राणी
Animal,पशु
Animal dung,पशु शमल
Animal husbandry,पशुपालन
Animal karyotyping,प्राणी गुणसूत्रप्ररूपण
Animal kingdom,प्राणिजगत्
Animal tissue,प्राणि-ऊतक
Animalia,ऐनिमेलिया
Anion,ऋणायन
Anisotropic band,विषमदैशिक पट्ट
Annealing,अनीलन
Annelid,ऐनेलिड (प्राणी)
Annelida,ऐनेलिडा
Annual ring,वार्षिक वलय
Annulated,वलयाकार
Annule,"वलयांश, ऐन्यूल"
Anomalous type,असंगत प्ररूप
Anopheles,ऐनोफेलीज
Ant eater,चींटीखोर
Antagonistic,विरोधी
Antarctic,दक्षिण ध्रुवीय
Antenna,शृंगिका
Antenna complex,ऐन्टेना संकुल
Antennal gland,शृंगिका ग्रंथि
Anterior (ventral) gray horn,अग्र (अधर) घूसर शृंग
Anterior hypophysis,अग्र पीयूषिका
Anterior interventricular sulcus,अग्र अंतरानिलयी परिखा
Anther,परागकोश
Anther culture,पराग संवर्धन
Antheridium,पुंधानी
Antherozoid,पुमणु
Anthoceros,ऐन्थोसिरोस
Anthocerotopsida,ऐन्थोसिरोटॉप्सिडा
Anthrax,ऐन्थ्रैक्स
Anthropogenic extinction,मानवजनित विलोपन
Anthropology,मानवविज्ञान
Antibacterial,प्रतिजीवाणुक
Antibiotic penicillin,प्रतिजैविक पेनिसिलिन
Antibiotic resistant,प्रतिजैविक प्रतिरोधी
Antibiotic(s),प्रतिजैविक
Antibody,"प्रतिरक्षी, प्रतिपिंड"
Antibody couple,"प्रतिरक्षी युग्म, प्रतिपिंड युग्म"
Antibody mediated immunity,प्रतिरक्षी माध्यित प्रतिरक्षा
Anticoagulant,प्रतिस्कंदक
Anticodon loop,प्रतिप्रकूट पाश (प्रतिकोडॉन पाश)
Antidepressant,प्रति-अवसादक
Antidiuretic hormone (ADH),प्रतिमूत्रल हॉर्मोन
Antigen gene,प्रतिजन जीन
Antigen-antibody complex,प्रतिजन-प्रतिरक्षी सम्मिश्र
Antigenic determinant,प्रतिजनी निर्धारक
Antinutritional factor,प्रतिपोषक कारक
Antioxidant,प्रतिऑक्सीकारक
Antipodal nucleus,प्रतिव्यासांत केंद्रक
Anti-sense RNA,प्रति-अर्थक आर.एन.ए.
Antiviral protein,प्रतिविषाणुक प्रोटीन
Antrum,गह्वर
Anucleate,अकेंद्रकी
Anus,गुदा
Anxiety disorder,दुश्चिंता विकार
Aortic arch,महाधमनी चाप
Aortic ganglion,कर्ण गुच्छिका
Aortic semilunar valve,महाधमनी अर्धचंद्र कपाट
Aortic valve,महाधमनी कपाट
APC (anaphase promoting complex),पश्चावस्था वर्धक संमिश्र
Apelike ancestor,कपि-सम पूर्वज
Aphid,ऐफिड
Aphrodite,ऐफ्रोडाइट
Apical dominance,शीर्ष प्रभाविता
Apical pad,शीर्ष तल्प
Apiculture,मधुमक्खीपालन
Apis indica,ऐपिस इंडिका
Aplanospore,अचलबीजाणु
Aplysia,ऐप्लीसिया
Apocarpae,ऐपोकार्पी
Apocarpous,वियुक्तांडपी
Apocarpous ovary,वियुक्तांडपी अंडाशय
Apocrine gland,अपस्रावी ग्रंथि
Apoenzyme,एपोएंजाइम
Apomict,असंगजनिक
Apomixis,असंगजनन
Apoplasm,ऐपोप्लाज्म
Apoplastic pathway,सुप्रवाही पथक्रम
Apoptosis,एपोप्टोसिस
Apparatus,उपकरण
Appendicular skeleton,उपांगी कंकाल
Appendix of the caecum,अंधनाल की परिशेषिका
Apple snail,ऐपल घोंघा
Aquaculture,जलकृषि
Aquaporin,ऐक्वापॉरिन
Aquatic amphibian,जलीय ऐम्फिबियन
Aquatic form,जलीय रूप
Aquatic habitat,जलीय पर्यावास
Aquatic organism,जलीय जीव
Aquatic plant,जलीय पादप
Aquatic respiration,जलीय श्वसन
Aqueous fluid,जलीय तरल
Aqueous humur,"नेत्रोद, ऐक्विअस ह्यूमर"
Aqueous intra-cellular fluid,जलीय अंतःकोशिका तरल
Aqueous sample,जलीय नमूना
Aqueous solution,जलीय विलयन
Aquila,एक्विला
Arabidopsis,ऐरेबिडॉप्सिस
Arachnida,एरेक्निडा
Arachnoid,एरेक्नॉइड (लूताजालाभ)
Araneus,अरेनियस
Arborescent,वृक्षवत्
Arborescent lycopod,वृक्षवत् लाइकोपॉड
Archaebacteria,आद्य जीवाणु
Archegonium,स्त्रीधानी
Archipelago,द्वीपसमूह
Arctic,"उत्तरध्रुवीय, आर्कटिक"
Arctic tern,आर्कटिक टर्न
Arctic tundra,"उत्तरध्रुवीय टुंड्रा, आर्कटिक टुंड्रा"
Ardea,आर्डिया
Areolar tissue,एरियोली ऊतक
Argemone (prickly poppy),"आर्जिमनी, पीली कंटीली"
Argemone mexicana,आर्जिमनी मेक्सिकाना
Arginine,आर्जिनीन
Arid region,शुष्क प्रक्षेत्र
Aristolochiaceae,ऐरिस्टोलोकिएसी
Arm feeding,भुजाकृत अशन
Armyworm,सैनिक शलभ (चने की सूंडी)
Aroid,ऐरॉयड
Aroma,ऐरोमा
Arrester,प्रग्राही
Artemisia,आर्टिमिजिया
Arterial systolic,धमनी प्रकुंचनी
Arteriosclerotic,धमनीकाठिन्यकारी
Arthropod,संधिपाद
Arthritis,संधिशोथ
Arthropoda,"संधिपाद संघ, आथ्रोपोडा"
Articular cartilage,संधायक उपास्थि
Articulate,संधिल
Articulated,संधित
Artificial pacemaker,कृत्रिम गतिचालक
Artificial selection,कृत्रिम वरण
Artocarpus heterophyllus,आर्टोकार्पस हेटेरोफिलस (कटहल)
Asbestos fibre,ऐस्बेस्टॉस रेशा
Asbestosis,"ऐस्बेस्टॉसिता, ऐस्बेस्टॉस-आर्ति"
Ascaris,ऐस्केरिस
Ascending chromatography,आरोही वर्णलेखन
Ascidia,ऐसिडिआ
Ascidian,ऐसिडियन
Ascocarp,ऐस्कोकार्प
Ascomycetes,ऐस्कोमाइसिटीज
Ascorbic acid,ऐस्कॉर्बिक अम्ल
Ascospore,"ऐस्कस बीजाणु, ऐस्कोस्पोर"
Ascus,ऐस्कस
Aseptate,पटहीन
Asexual reproduction,अलैंगिक जनन
Asexual spore,अलैंगिक बीजाणु
Asparagine synthetase,ऐस्पेराजीन सिन्थेटेस
Asparagus,"ऐस्पैरागस, शतावरी"
Aspartic acid,ऐस्पार्टिक अम्ल
Aspergillus niger,ऐस्पर्जिलस नाइजर
Aspergillus,ऐस्पर्जिलस
Asphodelus tenuifolius,ऐस्फोडेलस टेनुईफोलियस
Aspirin,ऐस्पिरिन
Assay,"आमापन, ऐसे"
Assemblage,समुच्चय
Assimilation efficiency,स्वांगीकरण दक्षता
Assimilatory root,स्वांगीकारी जड़
Assisted reproductive technique,सहायित जननिक तकनीक
Association area,"साहचर्य क्षेत्र, सहभागिता क्षेत्र"
Associative symbiosis,सहचारी सहजीविता
Assortment and recombination,अपव्यूहन और पुनर्योजन
Assortment of factor,कारक का अपव्यूहन
Astacus,ऐस्टाकस
Asteraceae,ऐस्टेरेसी
Asterales,ऐस्टरेलीज
Asteroid,"क्षुद्र ग्रह, ग्रहिका"
Asthma,दमा
Astragalus gummifer,ऐस्ट्रागेलस गुमीफर
Astral spindle pole,तारक तर्कु ध्रुव
Astronomer,खगोलज्ञ
Asymmetric karyotype,असममित गुणसूत्रप्ररूप
Asymmetrical,असममित
Atheromatous,धमनीवसाकठिन्यमय
Atherosclerosis,"धमनीवसाकाठिन्य, ऐथिरोस्कलेरोसिस"
Atherosclerotic plaque,धमनीवसाकठिन्यकारी लवांक
Atlas,"शीर्षधर, ऐटलस"
Atlas vertebra,"शीर्षधर कशेरुक, ऐटलस कशेरुक"
Atmosphere,वायुमंडल
Atmospheric,वायुमंडलीय
Atmospheric inputs,वायुमंडलीय निवेश
Atomic force microscope,परमाणु बल सूक्ष्मदर्शी
Atom,परमाणु
ATP ase,ए. टी. पी. ऐज
Atrial contraction,अलिंद संकुचन
Atrial fibrillation,परिकोष्ठी रेशकीयन
Atrial natriuretic factor (ANF),परिकोष्ठी नैट्रीयूरेटिक कारक
Atrial node,अलिंद ग्रंथिक
Atrial systole,अलिंद प्रकुंचन
Atrioventricular node,अलिंद-निलय ग्रंथिक
Atrioventricular valve,अलिंद-निलय कपाट
Atrium (peatria),अलिंद
Atrium (peatria),परिकोष्ठ
Atropa belladonna,ऐट्रोपा बेलाडोना
Atrophy,क्षीणता
Atropine alkaloid,ऐट्रोपीन ऐल्केलॉइड
Attachment plate,संलग्नी पट्ट
Auditory cortex,श्रवण वल्कुट
Aulosira,ऑलोसाइरा
Auricle (auricula),पालि
Auricle (auricula),अलिंद
Auricle (auricula),परिकोष्ठ
Auricle (auricula),कर्णपल्लव
Australopithecines,ऑस्ट्रेलोपिथेसिनीस
Autecology,स्वपारिस्थितिकी
Automated DNA sequencer,स्वचालित डी. एन. ए. अनुक्रमक
Autopolyploid,स्वबहुगुणित
Autoanalyser,स्वविश्लेषित्र
Autogamy,स्वयुग्मन
Autogamy,स्वनिषेचन
Autograft,स्वनिरोप
Autoimmune disease,स्वप्रतिरक्षा रोग
Automobile exhaust,ऑटोमोबाइल निष्कासित पदार्थ
Autonomic (involuntary) nervous system,स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र
Autophagic lysosome,स्वभोजी लयनकाय
Autoploid,स्वगुणित
Autopodium,"प्रचलपाद, ऑटोपोडियम"
Autopolyploid,स्वबहुगुणित
Autosomal chromorome,अलिंगी गुणसूत्र
Autosomal gene,अलिंगसूत्री जीन
Autosome,अलिंगसूत्र
Autotetraploid,स्वचतुर्गुणित
Autotomy,स्वांगोच्छेदन
Autotriploid variety,स्वत्रिगुणित किस्म
Autotroph,"स्वपोषी, स्वपोषित"
Autumn wood,"शरद काष्ठ, बसंत काष्ठ"
Auxanograph,वृद्धि आलेख
Auxanometer,वृद्धिमापी
Auxetic growth,आयतनी वृद्धि
Auxin,ऑक्सिन
Auxotroph,विपोषी
A V bundle,अलिंद निलय बंडल
Aves,एवीज
Avicennia,एविसेनिया
Awn,शूक
Axial skeleton,अक्षीय कंकाल
Axile,अक्षीय
Axillary bud,कक्षीय कलिका
Axillary,कक्षीय
Axis vertebra,अक्ष-कशेरूक
Axon,तंत्रिकाक्ष
Axonal membrane,तंत्रिकाक्ष कला
Axonally,तंत्रिकाक्षतः
Axoneme,"अक्षसूत्र, एक्सोनीम"
Azospirillum,ऐजोस्पिरिलम
Azotobacter,ऐजोटोबैक्टर
Azygous vein,अयुग्म शिरा
Bacillus anthracis,बैसिलस ऐन्थ्रेसिस
Bacillus thuringiensis (Bt),बैसिलस थुरिंजिएन्सिस
Bacillus,"दंडाणु, बैसिलस"
Bacteria,जीवाणु
Bacterial,"जीवाण्विक, जीवाणुक, जीवाणु"
Bacterial artificial chromosome (BAC),जीवाणुक कृतक गुणसूत्र
Bacterial pathogen,जीवाण्विक रोगाणु
Bacterial plasma membrane,जीवाण्विक प्लाज्मा झिल्ली
Bacterial strain,जीवाणुक प्रभेद
Bacteriological,"जीवाण्वीय, जीवाणु"
Bacteriological nomenclature,जीवाणु नामपद्धति
Bacteriophage,जीवाणुभोजी
Bacterium,जीवाणु
Baculovirus,बैक्युलोविषाणु
Bagging,परिच्छादन
Balaenoptera,बैलीनोप्टेरा
Balanced polymorphism,संतुलित बहुरूपता
Balancing selection,संतोलक वरण
Balanoglossus,बैलेनोग्लोसस
Balanus,बैलानस
Balausta,बैलौस्टा
Ball and socket joint,कंदुक खल्लिका संधि
Balloon catherization,बैलून कैथीकरण
Bam H I,बाम एच I
Bamboo-shoot,बाँस प्ररोह
Banded anteater,पट्टित चींटीखोर
Banding technique,पट्टन तकनीक
Barbiturate,बार्बिट्युरेट
Bare rock,नग्न शैल
Barrier,"रोध, रोधिका"
Bark,"वल्क, छाल"
Barnacle,"खंडावर, बार्नेकल"
Basal body,आधार पिंड
Basal cover,आधार आवरण
Basal ganglion,आधारी गुच्छिका
Basal pad,आधारी तल्प
Base,आधार
Base pair,क्षारक युग्म
Basement membrane,आधार-कला
Basidiocarp,बेसिडियोकार्प
Basidiomycetes,बेसिडियोमाइसिटीज
Basidiospore,बेसिडियमबीजाणु
Basidium,बेसिडियम
Basifixed,अधःबद्ध
Basilar membrane,आधार झिल्ली
Basipetal internode order,तलाभिसारी पर्व क्रम
Basophil,"क्षारकरागी, बेसोफिल"
Basophilic,क्षारकरागी
Batesian mimicry,बेटसी अनुहरण
Bath sponge,बाथ स्पंज
Bath sponge,नहाने का स्पंज
Bauhinia,बौहिनिया
Beat,विस्पंद
Beehive,"मधुमक्खी पेटिका, मधुमक्खी छत्ताधानी"
Beewax,मधुमोम
Begonia,बिगोनिआ
Behavioural adaptation,व्यवहारात्मक अनुकूलन
Bel,बेल
Belladonna,बेलाडोना
Benign tumour,सुदम अर्बुद
Benthic,नितलस्थ
Benzene hexachloride (BHC),बेंजीन हेक्साक्लोराइड (बी.एच.सी.)
Benzene,बेंजीन
Berenil,बेरेनिल
Berry,"सरस फल, बेरी"
Beta diversity,बीटा विविधता
Betula,बेटूला
B-globin,b-ग्लोबिन
Bhang,भांग
Bhetki,भेटकी
B-horizon,बी-संस्तर
Bicarbonate,बाइकार्बोनेट
Bicarpellary,द्विअंडपी
Bicarpellatae,बाइकार्पलेटी
Biceps,"द्विशिरस्क, बाइसेप्स"
Biconcave,उभयावतल
Biconvex,उभयोत्तल
Biconvex-spherical lens,उभयोत्तल गोलाकार लेन्स
Bicuspid valve,द्विवलनी कपाट
Bidder's canal,बिडर-नाल
Bidder's organ,बिडर अंग
Biennial,द्विवर्षी
Big Bang theory,बिग बैंग सिद्धांत
Bilabiate,द्विओष्ठी
Bilateral symmetry,द्विपार्श्व सममिति
Bilateria,बाइलेटेरिया (द्विपार्श्विक)
Bilayer,द्विपरत
Bile,पित्त
Bile pigment,पित्त वर्णक
Bile salt,पित्त लवण
Binary fission,द्विविभाजन
Binding fluorochrome,बंधन-फ्लुओरोक्रोम
Binding of substrate,क्रियाधार - बंधन
Binocular,"द्विनेत्री, बाइनॉक्युलर"
Binocular head,द्विनेत्री शीर्ष
Binocular vision,द्विनेत्री दृष्टि
Binomial,द्विपदीय
Binomial nomenclature,द्विनाम पद्धति
Binomial system,द्विनाम पद्धति
Binuleate,द्विकेंद्रकी
Bioactive microbial product,जैवसक्रिय सूक्ष्मजीव उत्पाद
Biochemical pathway,जैवरासायनिक पथक्रम
Biochemical reaction,जैवरासायनिक अभिक्रिया
Biomedical engineering,जैवचिकित्सा इंजीनियरी
Biosynthetic phase,जैव-संश्लेषी अवस्था
Bioweapon agent,जैवशस्त्र कारक
Bioassay,जैव आमापन
Biochemical,जैवरासायनिक
